time,BOARD.HB_31.packet_ts_ms
2026-03-06 21:14:18.312334,10878705
2026-03-06 21:14:18.347514,10879705
2026-03-06 21:14:19.356371,10880714
2026-03-06 21:14:20.367615,10881725
2026-03-06 21:14:21.376433,10882734
2026-03-06 21:14:22.385476,10883743
2026-03-06 21:14:23.394922,10884752
2026-03-06 21:14:24.403748,10885761
2026-03-06 21:14:25.411037,10886768
2026-03-06 21:14:26.416038,10887773
2026-03-06 21:14:27.424912,10888782
2026-03-06 21:14:28.433989,10889791
2026-03-06 21:14:29.444536,10890801
2026-03-06 21:14:30.453078,10891810
2026-03-06 21:14:31.461755,10892819
2026-03-06 21:14:32.471072,10893828
2026-03-06 21:14:33.479925,10894837
2026-03-06 21:14:34.488656,10895846
2026-03-06 21:14:35.498958,10896856
2026-03-06 21:14:36.507892,10897865
2026-03-06 21:14:37.517099,10898874
2026-03-06 21:14:38.52891,10899885
2026-03-06 21:14:39.537367,10900894
2026-03-06 21:14:40.542098,10901899
2026-03-06 21:14:41.551379,10902908
2026-03-06 21:14:42.560288,10903917
2026-03-06 21:14:43.569227,10904926
2026-03-06 21:14:44.578474,10905935
2026-03-06 21:14:45.587037,10906944
2026-03-06 21:14:46.595979,10907953
2026-03-06 21:14:47.607306,10908963
2026-03-06 21:14:48.615067,10909972
2026-03-06 21:14:49.624149,10910981
2026-03-06 21:14:50.63313,10911990
2026-03-06 21:14:51.642469,10912999
2026-03-06 21:14:52.651494,10914008
2026-03-06 21:14:53.660306,10915017
2026-03-06 21:14:54.669774,10916026
2026-03-06 21:14:55.6746,10917031
2026-03-06 21:14:56.685978,10918041
2026-03-06 21:14:57.693261,10919050
2026-03-06 21:14:58.702604,10920059
2026-03-06 21:14:59.711422,10921068
2026-03-06 21:15:00.720384,10922077
2026-03-06 21:15:01.729473,10923086
2026-03-06 21:15:02.738593,10924095
2026-03-06 21:15:03.747763,10925104
2026-03-06 21:15:04.757525,10926114
2026-03-06 21:15:05.767819,10927124
2026-03-06 21:15:06.776536,10928133
2026-03-06 21:15:07.786735,10929143
2026-03-06 21:15:08.7962,10930152
2026-03-06 21:15:09.800575,10931157
2026-03-06 21:15:10.809891,10932166
2026-03-06 21:15:11.818609,10933175
2026-03-06 21:15:12.827722,10934184
2026-03-06 21:15:13.836785,10935193
2026-03-06 21:15:14.847139,10936203
2026-03-06 21:15:15.855571,10937212
2026-03-06 21:15:16.865425,10938221
2026-03-06 21:15:17.873995,10939230
2026-03-06 21:15:18.883944,10940240
2026-03-06 21:15:19.892595,10941249
2026-03-06 21:15:20.902416,10942258
2026-03-06 21:15:21.911341,10943267
2026-03-06 21:15:22.921212,10944277
2026-03-06 21:15:23.92847,10945285
2026-03-06 21:15:24.93411,10946290
2026-03-06 21:15:25.942733,10947299
2026-03-06 21:15:26.952029,10948308
2026-03-06 21:15:27.961024,10949317
2026-03-06 21:15:28.970306,10950326
2026-03-06 21:15:29.97945,10951335
2026-03-06 21:15:30.988128,10952344
2026-03-06 21:15:31.997119,10953353
2026-03-06 21:15:33.008824,10954363
2026-03-06 21:15:34.017395,10955373
2026-03-06 21:15:35.026267,10956382
2026-03-06 21:15:36.036374,10957392
2026-03-06 21:15:37.046398,10958402
2026-03-06 21:15:38.055314,10959411
2026-03-06 21:15:39.060316,10960416
2026-03-06 21:15:40.069596,10961425
2026-03-06 21:15:41.078024,10962434
2026-03-06 21:15:42.089123,10963444
2026-03-06 21:15:43.097693,10964453
2026-03-06 21:15:44.106554,10965462
2026-03-06 21:15:45.115749,10966471
2026-03-06 21:15:46.12451,10967480
2026-03-06 21:15:47.133704,10968489
2026-03-06 21:15:48.14239,10969498
2026-03-06 21:15:49.151442,10970507
2026-03-06 21:15:50.16051,10971516
2026-03-06 21:15:51.170517,10972526
2026-03-06 21:15:52.180521,10973536
2026-03-06 21:15:53.185434,10974541
2026-03-06 21:15:54.194748,10975550
2026-03-06 21:15:55.203703,10976559
2026-03-06 21:15:56.213133,10977568
2026-03-06 21:15:57.221599,10978577
2026-03-06 21:15:58.230945,10979586
2026-03-06 21:15:59.240035,10980595
2026-03-06 21:16:00.249521,10981605
2026-03-06 21:16:01.25852,10982614
2026-03-06 21:16:02.267524,10983623
2026-03-06 21:16:03.276525,10984632
2026-03-06 21:16:04.285584,10985641
2026-03-06 21:16:05.295156,10986650
2026-03-06 21:16:06.304093,10987659
2026-03-06 21:16:07.31257,10988668
2026-03-06 21:16:08.317982,10989673
2026-03-06 21:16:09.327774,10990683
2026-03-06 21:16:10.337014,10991692
2026-03-06 21:16:11.345947,10992701
2026-03-06 21:16:12.355725,10993711
2026-03-06 21:16:13.365054,10994720
2026-03-06 21:16:14.373882,10995729
2026-03-06 21:16:15.382866,10996738
2026-03-06 21:16:16.392005,10997747
2026-03-06 21:16:17.401035,10998756
2026-03-06 21:16:18.411437,10999766
2026-03-06 21:16:19.419907,11000775
2026-03-06 21:16:20.429259,11001784
2026-03-06 21:16:21.438443,11002793
2026-03-06 21:16:22.442846,11003798
2026-03-06 21:16:23.451936,11004807
2026-03-06 21:16:24.461143,11005816
2026-03-06 21:16:25.47019,11006825
2026-03-06 21:16:26.479464,11007834
2026-03-06 21:16:27.490012,11008844
2026-03-06 21:16:28.498225,11009853
2026-03-06 21:16:29.507144,11010862
2026-03-06 21:16:30.517254,11011872
2026-03-06 21:16:31.526294,11012881
2026-03-06 21:16:32.535075,11013890
2026-03-06 21:16:33.544678,11014899
2026-03-06 21:16:34.553253,11015908
2026-03-06 21:16:35.562525,11016917
2026-03-06 21:16:36.572278,11017927
2026-03-06 21:16:37.577382,11018932
2026-03-06 21:16:38.586455,11019941
2026-03-06 21:16:39.595703,11020950
2026-03-06 21:16:40.604726,11021959
2026-03-06 21:16:41.613848,11022968
2026-03-06 21:16:42.622481,11023977
2026-03-06 21:16:43.631178,11024986
2026-03-06 21:16:44.640427,11025995
2026-03-06 21:16:45.651534,11027006
2026-03-06 21:16:46.661372,11028016
2026-03-06 21:16:47.67073,11029025
2026-03-06 21:16:48.680977,11030035
2026-03-06 21:16:49.689793,11031044
2026-03-06 21:16:50.698837,11032053
2026-03-06 21:16:51.70382,11033058
2026-03-06 21:16:52.712446,11034067
2026-03-06 21:16:53.721676,11035076
2026-03-06 21:16:54.732132,11036086
2026-03-06 21:16:55.740999,11037095
2026-03-06 21:16:56.749734,11038104
2026-03-06 21:16:57.758673,11039113
2026-03-06 21:16:58.76772,11040122
2026-03-06 21:16:59.77767,11041132
2026-03-06 21:17:00.786778,11042141
2026-03-06 21:17:01.795898,11043150
2026-03-06 21:17:02.803068,11044157
2026-03-06 21:17:03.812913,11045167
2026-03-06 21:17:04.821868,11046176
2026-03-06 21:17:05.827208,11047181
2026-03-06 21:17:06.835911,11048190
2026-03-06 21:17:07.845009,11049199
2026-03-06 21:17:08.853967,11050208
2026-03-06 21:17:09.86348,11051217
2026-03-06 21:17:10.871938,11052226
2026-03-06 21:17:11.881306,11053235
2026-03-06 21:17:12.892332,11054245
2026-03-06 21:17:13.899933,11055254
2026-03-06 21:17:14.910173,11056264
