time,ACT.GSE_High_Press_Control.status
2026-03-06 21:18:32.546253,0
2026-03-06 21:18:32.604407,0
2026-03-06 21:18:32.648289,0
2026-03-06 21:18:32.706573,0
2026-03-06 21:18:32.750045,0
2026-03-06 21:18:32.808941,0
2026-03-06 21:18:32.85197,0
2026-03-06 21:18:32.910868,0
2026-03-06 21:18:32.954501,0
2026-03-06 21:18:33.012698,0
2026-03-06 21:18:33.056126,0
2026-03-06 21:18:33.114736,0
2026-03-06 21:18:33.158235,0
2026-03-06 21:18:33.216531,0
2026-03-06 21:18:33.260293,0
2026-03-06 21:18:33.318193,0
2026-03-06 21:18:33.362412,0
2026-03-06 21:18:33.421092,0
2026-03-06 21:18:33.464204,0
2026-03-06 21:18:33.522779,0
2026-03-06 21:18:33.566172,0
2026-03-06 21:18:33.624201,0
2026-03-06 21:18:33.668072,0
2026-03-06 21:18:33.72679,0
2026-03-06 21:18:33.770584,0
2026-03-06 21:18:33.828486,0
2026-03-06 21:18:33.872111,0
2026-03-06 21:18:33.93068,0
2026-03-06 21:18:33.974476,0
2026-03-06 21:18:34.032607,0
2026-03-06 21:18:34.075808,0
2026-03-06 21:18:34.134386,0
2026-03-06 21:18:34.178393,0
2026-03-06 21:18:34.236865,0
2026-03-06 21:18:34.280027,0
2026-03-06 21:18:34.338485,0
2026-03-06 21:18:34.382425,0
2026-03-06 21:18:34.440695,0
2026-03-06 21:18:34.484381,0
2026-03-06 21:18:34.542728,0
2026-03-06 21:18:34.58633,0
2026-03-06 21:18:34.64432,0
2026-03-06 21:18:34.688313,0
2026-03-06 21:18:34.746641,0
2026-03-06 21:18:34.790154,0
2026-03-06 21:18:34.848432,0
2026-03-06 21:18:34.892138,0
2026-03-06 21:18:34.950507,0
2026-03-06 21:18:34.994012,0
2026-03-06 21:18:35.052703,0
2026-03-06 21:18:35.096202,0
2026-03-06 21:18:35.154583,0
2026-03-06 21:18:35.19845,0
2026-03-06 21:18:35.256821,0
2026-03-06 21:18:35.300132,0
2026-03-06 21:18:35.358473,0
2026-03-06 21:18:35.401935,0
2026-03-06 21:18:35.460625,0
2026-03-06 21:18:35.504083,0
2026-03-06 21:18:35.56236,0
2026-03-06 21:18:35.606082,0
2026-03-06 21:18:35.664851,0
2026-03-06 21:18:35.708285,0
2026-03-06 21:18:35.766994,0
2026-03-06 21:18:35.810263,0
2026-03-06 21:18:35.868479,0
2026-03-06 21:18:35.912507,0
2026-03-06 21:18:35.970912,0
2026-03-06 21:18:36.01401,0
2026-03-06 21:18:36.07281,0
2026-03-06 21:18:36.116353,0
2026-03-06 21:18:36.174985,0
2026-03-06 21:18:36.218009,0
2026-03-06 21:18:36.276435,0
2026-03-06 21:18:36.320185,0
2026-03-06 21:18:36.379194,0
2026-03-06 21:18:36.422203,0
2026-03-06 21:18:36.480592,0
2026-03-06 21:18:36.524314,0
2026-03-06 21:18:36.582698,0
2026-03-06 21:18:36.626414,0
2026-03-06 21:18:36.684528,0
2026-03-06 21:18:36.728342,0
2026-03-06 21:18:36.786849,0
2026-03-06 21:18:36.830391,0
2026-03-06 21:18:36.88864,0
2026-03-06 21:18:36.932182,0
2026-03-06 21:18:36.990819,0
2026-03-06 21:18:37.034232,0
2026-03-06 21:18:37.092625,0
2026-03-06 21:18:37.13614,0
2026-03-06 21:18:37.194617,0
2026-03-06 21:18:37.238198,0
2026-03-06 21:18:37.296908,0
2026-03-06 21:18:37.340156,0
2026-03-06 21:18:37.398595,0
2026-03-06 21:18:37.442293,0
2026-03-06 21:18:37.500236,0
2026-03-06 21:18:37.544467,0
2026-03-06 21:18:37.602791,0
2026-03-06 21:18:37.646178,0
2026-03-06 21:18:37.704348,0
2026-03-06 21:18:37.748388,0
2026-03-06 21:18:37.806731,0
2026-03-06 21:18:37.850138,0
2026-03-06 21:18:37.908389,0
2026-03-06 21:18:37.952209,0
2026-03-06 21:18:38.010408,0
2026-03-06 21:18:38.05419,0
2026-03-06 21:18:38.112647,0
2026-03-06 21:18:38.156564,0
2026-03-06 21:18:38.214624,0
2026-03-06 21:18:38.258012,0
2026-03-06 21:18:38.316754,0
2026-03-06 21:18:38.360315,0
2026-03-06 21:18:38.418693,0
2026-03-06 21:18:38.463188,0
2026-03-06 21:18:38.520615,0
2026-03-06 21:18:38.564233,0
2026-03-06 21:18:38.622697,0
2026-03-06 21:18:38.666133,0
2026-03-06 21:18:38.72451,0
2026-03-06 21:18:38.768321,0
2026-03-06 21:18:38.826306,0
2026-03-06 21:18:38.870042,0
2026-03-06 21:18:38.928285,0
2026-03-06 21:18:38.972175,0
2026-03-06 21:18:39.030602,0
2026-03-06 21:18:39.074116,0
2026-03-06 21:18:39.132574,0
2026-03-06 21:18:39.175942,0
2026-03-06 21:18:39.234303,0
2026-03-06 21:18:39.278409,0
2026-03-06 21:18:39.336868,0
2026-03-06 21:18:39.380386,0
2026-03-06 21:18:39.439545,0
2026-03-06 21:18:39.482463,0
2026-03-06 21:18:39.540811,0
2026-03-06 21:18:39.584401,0
2026-03-06 21:18:39.642555,0
2026-03-06 21:18:39.686241,0
2026-03-06 21:18:39.744575,0
2026-03-06 21:18:39.788454,0
2026-03-06 21:18:39.846667,0
2026-03-06 21:18:39.890212,0
2026-03-06 21:18:39.948738,0
2026-03-06 21:18:39.992381,0
2026-03-06 21:18:40.050325,0
2026-03-06 21:18:40.094482,0
2026-03-06 21:18:40.153015,0
2026-03-06 21:18:40.196428,0
2026-03-06 21:18:40.254835,0
2026-03-06 21:18:40.298314,0
2026-03-06 21:18:40.356679,0
2026-03-06 21:18:40.400166,0
2026-03-06 21:18:40.458691,0
2026-03-06 21:18:40.502059,0
2026-03-06 21:18:40.560809,0
2026-03-06 21:18:40.604584,0
2026-03-06 21:18:40.663033,0
2026-03-06 21:18:40.706281,0
2026-03-06 21:18:40.764693,0
2026-03-06 21:18:40.807946,0
2026-03-06 21:18:40.866758,0
2026-03-06 21:18:40.910368,0
2026-03-06 21:18:40.968455,0
2026-03-06 21:18:41.012125,0
2026-03-06 21:18:41.070573,0
2026-03-06 21:18:41.114212,0
2026-03-06 21:18:41.172731,0
2026-03-06 21:18:41.216517,0
2026-03-06 21:18:41.274557,0
2026-03-06 21:18:41.31799,0
2026-03-06 21:18:41.376978,0
2026-03-06 21:18:41.420238,0
2026-03-06 21:18:41.478716,0
2026-03-06 21:18:41.522178,0
2026-03-06 21:18:41.580679,0
2026-03-06 21:18:41.624378,0
2026-03-06 21:18:41.682467,0
2026-03-06 21:18:41.726152,0
2026-03-06 21:18:41.784688,0
2026-03-06 21:18:41.828342,0
2026-03-06 21:18:41.886821,0
2026-03-06 21:18:41.930168,0
2026-03-06 21:18:41.988767,0
2026-03-06 21:18:42.032276,0
2026-03-06 21:18:42.090485,0
2026-03-06 21:18:42.134334,0
2026-03-06 21:18:42.192907,0
2026-03-06 21:18:42.236442,0
2026-03-06 21:18:42.294432,0
2026-03-06 21:18:42.339665,0
2026-03-06 21:18:42.396597,0
2026-03-06 21:18:42.440263,0
2026-03-06 21:18:42.49849,0
2026-03-06 21:18:42.542575,0
2026-03-06 21:18:42.600636,0
2026-03-06 21:18:42.644511,0
2026-03-06 21:18:42.702447,0
2026-03-06 21:18:42.746566,0
2026-03-06 21:18:42.804703,0
2026-03-06 21:18:42.848283,0
2026-03-06 21:18:42.90676,0
2026-03-06 21:18:42.950523,0
2026-03-06 21:18:43.008428,0
2026-03-06 21:18:43.052103,0
2026-03-06 21:18:43.110594,0
2026-03-06 21:18:43.154017,0
2026-03-06 21:18:43.212717,0
2026-03-06 21:18:43.256633,0
2026-03-06 21:18:43.314394,0
2026-03-06 21:18:43.358116,0
2026-03-06 21:18:43.416522,0
2026-03-06 21:18:43.460241,0
2026-03-06 21:18:43.51878,0
2026-03-06 21:18:43.562348,0
2026-03-06 21:18:43.620549,0
2026-03-06 21:18:43.664361,0
2026-03-06 21:18:43.722874,0
2026-03-06 21:18:43.76654,0
2026-03-06 21:18:43.824901,0
2026-03-06 21:18:43.868464,0
2026-03-06 21:18:43.926833,0
2026-03-06 21:18:43.970641,0
2026-03-06 21:18:44.028619,0
2026-03-06 21:18:44.072183,0
2026-03-06 21:18:44.130559,0
2026-03-06 21:18:44.174329,0
2026-03-06 21:18:44.232801,0
2026-03-06 21:18:44.276493,0
2026-03-06 21:18:44.334559,0
2026-03-06 21:18:44.378003,0
2026-03-06 21:18:44.436941,0
2026-03-06 21:18:44.48031,0
2026-03-06 21:18:44.538366,0
2026-03-06 21:18:44.582057,0
2026-03-06 21:18:44.640714,0
2026-03-06 21:18:44.683895,0
2026-03-06 21:18:44.742546,0
2026-03-06 21:18:44.786063,0
2026-03-06 21:18:44.844864,0
2026-03-06 21:18:44.88837,0
2026-03-06 21:18:44.946987,0
2026-03-06 21:18:44.990278,0
2026-03-06 21:18:45.048704,0
2026-03-06 21:18:45.093115,0
2026-03-06 21:18:45.150703,0
2026-03-06 21:18:45.194276,0
2026-03-06 21:18:45.252999,0
2026-03-06 21:18:45.297302,0
2026-03-06 21:18:45.354943,0
2026-03-06 21:18:45.398311,0
2026-03-06 21:18:45.457352,0
2026-03-06 21:18:45.500075,0
2026-03-06 21:18:45.558993,0
2026-03-06 21:18:45.602295,0
2026-03-06 21:18:45.660861,0
2026-03-06 21:18:45.704165,0
2026-03-06 21:18:45.76296,0
2026-03-06 21:18:45.806203,0
2026-03-06 21:18:45.864709,0
2026-03-06 21:18:45.908564,0
2026-03-06 21:18:45.966436,0
2026-03-06 21:18:46.010581,0
2026-03-06 21:18:46.06881,0
2026-03-06 21:18:46.112682,0
2026-03-06 21:18:46.17082,0
2026-03-06 21:18:46.214383,0
2026-03-06 21:18:46.272552,0
2026-03-06 21:18:46.316331,0
2026-03-06 21:18:46.374633,0
2026-03-06 21:18:46.418465,0
2026-03-06 21:18:46.476821,0
2026-03-06 21:18:46.520656,0
2026-03-06 21:18:46.578805,0
2026-03-06 21:18:46.622324,0
2026-03-06 21:18:46.68085,0
2026-03-06 21:18:46.724943,0
2026-03-06 21:18:46.782915,0
2026-03-06 21:18:46.826476,0
2026-03-06 21:18:46.884607,0
2026-03-06 21:18:46.928701,0
2026-03-06 21:18:46.98667,0
2026-03-06 21:18:47.030016,0
2026-03-06 21:18:47.088685,0
2026-03-06 21:18:47.132035,0
2026-03-06 21:18:47.191267,0
2026-03-06 21:18:47.234408,0
2026-03-06 21:18:47.292792,0
2026-03-06 21:18:47.336433,0
2026-03-06 21:18:47.39459,0
2026-03-06 21:18:47.438553,0
2026-03-06 21:18:47.496872,0
2026-03-06 21:18:47.540486,0
2026-03-06 21:18:47.598556,0
2026-03-06 21:18:47.642281,0
2026-03-06 21:18:47.701006,0
2026-03-06 21:18:47.744371,0
2026-03-06 21:18:47.802979,0
2026-03-06 21:18:47.846069,0
2026-03-06 21:18:47.904613,0
2026-03-06 21:18:47.948426,0
2026-03-06 21:18:48.006479,0
2026-03-06 21:18:48.050382,0
2026-03-06 21:18:48.108441,0
2026-03-06 21:18:48.152218,0
2026-03-06 21:18:48.210877,0
2026-03-06 21:18:48.254535,0
2026-03-06 21:18:48.312804,0
2026-03-06 21:18:48.356454,0
2026-03-06 21:18:48.414584,0
2026-03-06 21:18:48.458275,0
2026-03-06 21:18:48.516815,0
2026-03-06 21:18:48.560227,0
2026-03-06 21:18:48.618729,0
2026-03-06 21:18:48.662277,0
2026-03-06 21:18:48.720515,0
2026-03-06 21:18:48.764266,0
2026-03-06 21:18:48.823043,0
2026-03-06 21:18:48.866487,0
2026-03-06 21:18:48.924584,0
2026-03-06 21:18:48.968441,0
2026-03-06 21:18:49.026887,0
2026-03-06 21:18:49.070402,0
2026-03-06 21:18:49.128597,0
2026-03-06 21:18:49.172707,0
2026-03-06 21:18:49.230869,0
2026-03-06 21:18:49.274413,0
2026-03-06 21:18:49.33323,0
2026-03-06 21:18:49.376488,0
2026-03-06 21:18:49.434814,0
2026-03-06 21:18:49.478314,0
2026-03-06 21:18:49.536386,0
2026-03-06 21:18:49.580478,0
2026-03-06 21:18:49.638482,0
2026-03-06 21:18:49.68246,0
2026-03-06 21:18:49.740561,0
2026-03-06 21:18:49.784523,0
2026-03-06 21:18:49.84272,0
2026-03-06 21:18:49.88623,0
2026-03-06 21:18:49.944449,0
2026-03-06 21:18:49.98829,0
2026-03-06 21:18:50.046712,0
2026-03-06 21:18:50.090253,0
2026-03-06 21:18:50.148818,0
2026-03-06 21:18:50.192532,0
2026-03-06 21:18:50.250701,0
2026-03-06 21:18:50.294259,0
2026-03-06 21:18:50.352665,0
2026-03-06 21:18:50.396189,0
2026-03-06 21:18:50.45477,0
2026-03-06 21:18:50.498641,0
2026-03-06 21:18:50.556608,0
2026-03-06 21:18:50.600071,0
2026-03-06 21:18:50.658746,0
2026-03-06 21:18:50.702697,0
2026-03-06 21:18:50.760847,0
2026-03-06 21:18:50.804261,0
2026-03-06 21:18:50.86301,0
2026-03-06 21:18:50.9064,0
2026-03-06 21:18:50.964719,0
2026-03-06 21:18:51.008571,0
2026-03-06 21:18:51.066804,0
2026-03-06 21:18:51.110351,0
2026-03-06 21:18:51.168593,0
2026-03-06 21:18:51.212629,0
2026-03-06 21:18:51.271712,0
2026-03-06 21:18:51.31452,0
2026-03-06 21:18:51.372604,0
2026-03-06 21:18:51.416266,0
2026-03-06 21:18:51.475088,0
2026-03-06 21:18:51.518195,0
2026-03-06 21:18:51.576727,0
2026-03-06 21:18:51.62019,0
2026-03-06 21:18:51.678557,0
2026-03-06 21:18:51.722404,0
2026-03-06 21:18:51.781009,0
2026-03-06 21:18:51.824716,0
2026-03-06 21:18:51.882627,0
2026-03-06 21:18:51.926176,0
2026-03-06 21:18:51.984454,0
2026-03-06 21:18:52.028101,0
2026-03-06 21:18:52.086456,0
2026-03-06 21:18:52.130178,0
2026-03-06 21:18:52.188502,0
2026-03-06 21:18:52.232485,0
2026-03-06 21:18:52.290599,0
2026-03-06 21:18:52.334195,0
2026-03-06 21:18:52.392471,0
2026-03-06 21:18:52.436444,0
2026-03-06 21:18:52.495053,0
2026-03-06 21:18:52.538361,0
2026-03-06 21:18:52.596585,0
2026-03-06 21:18:52.640528,0
2026-03-06 21:18:52.698882,0
2026-03-06 21:18:52.742655,0
2026-03-06 21:18:52.800628,0
2026-03-06 21:18:52.844142,0
2026-03-06 21:18:52.902495,0
2026-03-06 21:18:52.946692,0
2026-03-06 21:18:53.004832,0
2026-03-06 21:18:53.048027,0
2026-03-06 21:18:53.106523,0
2026-03-06 21:18:53.150724,0
2026-03-06 21:18:53.208974,0
2026-03-06 21:18:53.251948,0
2026-03-06 21:18:53.310599,0
2026-03-06 21:18:53.354004,0
2026-03-06 21:18:53.412688,0
2026-03-06 21:18:53.456453,0
2026-03-06 21:18:53.514444,0
2026-03-06 21:18:53.558339,0
2026-03-06 21:18:53.616833,0
2026-03-06 21:18:53.660442,0
2026-03-06 21:18:53.718671,0
2026-03-06 21:18:53.762022,0
2026-03-06 21:18:53.820885,0
2026-03-06 21:18:53.864446,0
2026-03-06 21:18:53.922895,0
2026-03-06 21:18:53.966347,0
2026-03-06 21:18:54.024702,0
2026-03-06 21:18:54.068385,0
2026-03-06 21:18:54.126578,0
2026-03-06 21:18:54.17055,0
2026-03-06 21:18:54.22868,0
2026-03-06 21:18:54.272481,0
2026-03-06 21:18:54.330964,0
2026-03-06 21:18:54.374278,0
2026-03-06 21:18:54.432693,0
2026-03-06 21:18:54.476486,0
2026-03-06 21:18:54.535193,0
2026-03-06 21:18:54.577967,0
2026-03-06 21:18:54.637069,0
2026-03-06 21:18:54.680248,0
2026-03-06 21:18:54.738982,0
2026-03-06 21:18:54.782253,0
2026-03-06 21:18:54.840775,0
2026-03-06 21:18:54.88422,0
2026-03-06 21:18:54.942805,0
2026-03-06 21:18:54.98655,0
2026-03-06 21:18:55.044598,0
2026-03-06 21:18:55.088309,0
2026-03-06 21:18:55.146853,0
2026-03-06 21:18:55.19033,0
2026-03-06 21:18:55.249028,0
2026-03-06 21:18:55.292477,0
2026-03-06 21:18:55.350473,0
2026-03-06 21:18:55.394193,0
2026-03-06 21:18:55.452885,0
2026-03-06 21:18:55.496494,0
2026-03-06 21:18:55.55495,0
2026-03-06 21:18:55.598552,0
2026-03-06 21:18:55.656937,0
2026-03-06 21:18:55.700324,0
2026-03-06 21:18:55.758416,0
2026-03-06 21:18:55.802391,0
2026-03-06 21:18:55.860843,0
2026-03-06 21:18:55.904492,0
2026-03-06 21:18:55.962687,0
2026-03-06 21:18:56.006475,0
2026-03-06 21:18:56.064749,0
2026-03-06 21:18:56.10819,0
2026-03-06 21:18:56.167398,0
2026-03-06 21:18:56.210343,0
2026-03-06 21:18:56.268801,0
2026-03-06 21:18:56.312288,0
2026-03-06 21:18:56.370625,0
2026-03-06 21:18:56.414402,0
2026-03-06 21:18:56.473046,0
2026-03-06 21:18:56.516487,0
2026-03-06 21:18:56.575333,0
2026-03-06 21:18:56.618184,0
2026-03-06 21:18:56.677083,0
2026-03-06 21:18:56.720314,0
2026-03-06 21:18:56.778695,0
2026-03-06 21:18:56.822459,0
2026-03-06 21:18:56.88112,0
2026-03-06 21:18:56.924569,0
2026-03-06 21:18:56.982688,0
2026-03-06 21:18:57.026799,0
2026-03-06 21:18:57.084846,0
2026-03-06 21:18:57.12854,0
2026-03-06 21:18:57.18694,0
2026-03-06 21:18:57.230488,0
2026-03-06 21:18:57.289074,0
2026-03-06 21:18:57.332673,0
2026-03-06 21:18:57.390624,0
2026-03-06 21:18:57.434322,0
2026-03-06 21:18:57.492887,0
2026-03-06 21:18:57.536203,0
2026-03-06 21:18:57.594798,0
2026-03-06 21:18:57.638134,0
2026-03-06 21:18:57.696986,0
2026-03-06 21:18:57.740301,0
2026-03-06 21:18:57.798973,0
2026-03-06 21:18:57.842569,0
2026-03-06 21:18:57.900949,0
2026-03-06 21:18:57.9449,0
2026-03-06 21:18:58.002738,0
2026-03-06 21:18:58.046407,0
2026-03-06 21:18:58.104658,0
2026-03-06 21:18:58.148409,0
2026-03-06 21:18:58.206923,0
2026-03-06 21:18:58.250468,0
2026-03-06 21:18:58.309242,0
2026-03-06 21:18:58.352296,0
2026-03-06 21:18:58.41102,0
2026-03-06 21:18:58.454505,0
2026-03-06 21:18:58.512599,0
2026-03-06 21:18:58.556121,0
2026-03-06 21:18:58.614516,0
2026-03-06 21:18:58.658658,0
2026-03-06 21:18:58.716754,0
2026-03-06 21:18:58.760776,0
2026-03-06 21:18:58.81904,0
2026-03-06 21:18:58.862558,0
2026-03-06 21:18:58.921107,0
2026-03-06 21:18:58.964322,0
2026-03-06 21:18:59.022874,0
2026-03-06 21:18:59.06624,0
2026-03-06 21:18:59.125057,0
2026-03-06 21:18:59.168518,0
2026-03-06 21:18:59.226494,0
2026-03-06 21:18:59.270104,0
2026-03-06 21:18:59.329019,0
2026-03-06 21:18:59.372258,0
2026-03-06 21:18:59.430869,0
2026-03-06 21:18:59.474326,0
2026-03-06 21:18:59.532605,0
2026-03-06 21:18:59.576169,0
2026-03-06 21:18:59.634697,0
2026-03-06 21:18:59.678225,0
2026-03-06 21:18:59.736908,0
2026-03-06 21:18:59.780259,0
2026-03-06 21:18:59.839186,0
2026-03-06 21:18:59.882049,0
2026-03-06 21:18:59.940798,0
2026-03-06 21:18:59.984334,0
2026-03-06 21:19:00.042883,0
2026-03-06 21:19:00.086256,0
2026-03-06 21:19:00.144975,0
2026-03-06 21:19:00.188465,0
2026-03-06 21:19:00.247139,0
2026-03-06 21:19:00.290668,0
2026-03-06 21:19:00.348745,0
2026-03-06 21:19:00.39224,0
2026-03-06 21:19:00.450508,0
2026-03-06 21:19:00.494758,0
2026-03-06 21:19:00.552936,0
2026-03-06 21:19:00.596481,0
2026-03-06 21:19:00.654829,0
2026-03-06 21:19:00.698757,0
2026-03-06 21:19:00.757078,0
2026-03-06 21:19:00.800615,0
2026-03-06 21:19:00.859019,0
2026-03-06 21:19:00.902222,0
2026-03-06 21:19:00.960984,0
2026-03-06 21:19:01.004633,0
2026-03-06 21:19:01.062511,0
2026-03-06 21:19:01.106427,0
2026-03-06 21:19:01.164867,0
2026-03-06 21:19:01.208633,0
2026-03-06 21:19:01.266785,0
2026-03-06 21:19:01.310636,0
2026-03-06 21:19:01.368988,0
2026-03-06 21:19:01.412295,0
2026-03-06 21:19:01.470809,0
2026-03-06 21:19:01.51434,0
2026-03-06 21:19:01.572907,0
2026-03-06 21:19:01.616179,0
2026-03-06 21:19:01.675673,0
2026-03-06 21:19:01.718592,0
2026-03-06 21:19:01.777045,0
2026-03-06 21:19:01.820388,0
2026-03-06 21:19:01.878989,0
2026-03-06 21:19:01.92232,0
2026-03-06 21:19:01.980663,0
2026-03-06 21:19:02.024421,0
2026-03-06 21:19:02.083083,0
2026-03-06 21:19:02.126534,0
2026-03-06 21:19:02.184555,0
2026-03-06 21:19:02.22855,0
2026-03-06 21:19:02.286853,0
2026-03-06 21:19:02.330581,0
2026-03-06 21:19:02.389466,0
2026-03-06 21:19:02.43227,0
2026-03-06 21:19:02.490885,0
2026-03-06 21:19:02.534726,0
2026-03-06 21:19:02.592909,0
2026-03-06 21:19:02.636632,0
2026-03-06 21:19:02.694884,0
2026-03-06 21:19:02.73864,0
2026-03-06 21:19:02.797195,0
2026-03-06 21:19:02.840436,0
2026-03-06 21:19:02.898892,0
2026-03-06 21:19:02.942433,0
2026-03-06 21:19:03.00072,0
2026-03-06 21:19:03.044347,0
2026-03-06 21:19:03.102883,0
2026-03-06 21:19:03.146192,0
2026-03-06 21:19:03.204967,0
2026-03-06 21:19:03.248621,0
2026-03-06 21:19:03.306778,0
2026-03-06 21:19:03.350253,0
2026-03-06 21:19:03.408591,0
2026-03-06 21:19:03.452247,0
2026-03-06 21:19:03.510666,0
2026-03-06 21:19:03.55451,0
2026-03-06 21:19:03.612898,0
2026-03-06 21:19:03.65653,0
2026-03-06 21:19:03.715066,0
2026-03-06 21:19:03.758168,0
2026-03-06 21:19:03.816905,0
2026-03-06 21:19:03.860733,0
2026-03-06 21:19:03.918944,0
2026-03-06 21:19:03.962432,0
2026-03-06 21:19:04.020794,0
2026-03-06 21:19:04.06463,0
2026-03-06 21:19:04.123147,0
2026-03-06 21:19:04.166642,0
2026-03-06 21:19:04.225092,0
2026-03-06 21:19:04.268318,0
2026-03-06 21:19:04.327141,0
2026-03-06 21:19:04.370618,0
2026-03-06 21:19:04.42898,0
2026-03-06 21:19:04.472697,0
2026-03-06 21:19:04.531071,0
2026-03-06 21:19:04.574244,0
2026-03-06 21:19:04.632654,0
2026-03-06 21:19:04.676235,0
2026-03-06 21:19:04.734929,0
2026-03-06 21:19:04.778567,0
2026-03-06 21:19:04.836763,0
2026-03-06 21:19:04.880436,0
2026-03-06 21:19:04.939065,0
2026-03-06 21:19:04.982335,0
2026-03-06 21:19:05.041349,0
2026-03-06 21:19:05.084699,0
2026-03-06 21:19:05.142877,0
2026-03-06 21:19:05.186441,0
2026-03-06 21:19:05.245086,0
2026-03-06 21:19:05.288192,0
2026-03-06 21:19:05.346801,0
2026-03-06 21:19:05.390056,0
2026-03-06 21:19:05.449019,0
2026-03-06 21:19:05.492593,0
2026-03-06 21:19:05.550509,0
2026-03-06 21:19:05.594417,0
2026-03-06 21:19:05.653816,0
2026-03-06 21:19:05.696396,0
2026-03-06 21:19:05.754699,0
2026-03-06 21:19:05.798248,0
2026-03-06 21:19:05.857006,0
2026-03-06 21:19:05.900456,0
2026-03-06 21:19:05.958878,0
2026-03-06 21:19:06.002289,0
2026-03-06 21:19:06.06064,0
2026-03-06 21:19:06.104361,0
2026-03-06 21:19:06.162878,0
2026-03-06 21:19:06.206383,0
2026-03-06 21:19:06.264792,0
2026-03-06 21:19:06.308573,0
2026-03-06 21:19:06.366805,0
2026-03-06 21:19:06.410196,0
2026-03-06 21:19:06.469223,0
2026-03-06 21:19:06.512128,0
2026-03-06 21:19:06.571392,0
2026-03-06 21:19:06.614565,0
2026-03-06 21:19:06.672808,0
2026-03-06 21:19:06.716587,0
2026-03-06 21:19:06.775132,0
2026-03-06 21:19:06.818279,0
2026-03-06 21:19:06.876823,0
2026-03-06 21:19:06.92065,0
2026-03-06 21:19:06.978727,0
2026-03-06 21:19:07.022467,0
2026-03-06 21:19:07.080651,0
2026-03-06 21:19:07.124327,0
2026-03-06 21:19:07.182972,0
2026-03-06 21:19:07.22629,0
2026-03-06 21:19:07.284799,0
2026-03-06 21:19:07.328663,0
2026-03-06 21:19:07.387031,0
2026-03-06 21:19:07.43002,0
2026-03-06 21:19:07.488907,0
2026-03-06 21:19:07.532377,0
2026-03-06 21:19:07.590821,0
2026-03-06 21:19:07.634538,0
2026-03-06 21:19:07.693042,0
2026-03-06 21:19:07.736315,0
2026-03-06 21:19:07.795069,0
2026-03-06 21:19:07.838769,0
2026-03-06 21:19:07.896834,0
2026-03-06 21:19:07.940444,0
2026-03-06 21:19:07.998806,0
2026-03-06 21:19:08.042682,0
2026-03-06 21:19:08.100682,0
2026-03-06 21:19:08.144443,0
2026-03-06 21:19:08.202664,0
2026-03-06 21:19:08.246457,0
2026-03-06 21:19:08.305015,0
2026-03-06 21:19:08.348619,0
2026-03-06 21:19:08.406859,0
2026-03-06 21:19:08.450313,0
2026-03-06 21:19:08.508914,0
2026-03-06 21:19:08.552553,0
2026-03-06 21:19:08.610661,0
2026-03-06 21:19:08.654299,0
2026-03-06 21:19:08.712996,0
2026-03-06 21:19:08.756223,0
2026-03-06 21:19:08.814894,0
2026-03-06 21:19:08.858444,0
2026-03-06 21:19:08.916747,0
2026-03-06 21:19:08.960552,0
2026-03-06 21:19:09.0191,0
2026-03-06 21:19:09.062551,0
2026-03-06 21:19:09.120823,0
2026-03-06 21:19:09.164254,0
2026-03-06 21:19:09.222767,0
2026-03-06 21:19:09.266262,0
2026-03-06 21:19:09.324709,0
2026-03-06 21:19:09.368281,0
2026-03-06 21:19:09.427061,0
2026-03-06 21:19:09.470476,0
2026-03-06 21:19:09.528836,0
2026-03-06 21:19:09.572567,0
2026-03-06 21:19:09.630843,0
2026-03-06 21:19:09.674795,0
2026-03-06 21:19:09.732732,0
2026-03-06 21:19:09.776854,0
2026-03-06 21:19:09.834973,0
2026-03-06 21:19:09.878455,0
2026-03-06 21:19:09.937061,0
2026-03-06 21:19:09.980235,0
2026-03-06 21:19:10.03899,0
2026-03-06 21:19:10.082524,0
2026-03-06 21:19:10.141149,0
2026-03-06 21:19:10.184438,0
2026-03-06 21:19:10.242746,0
2026-03-06 21:19:10.286558,0
2026-03-06 21:19:10.344718,0
2026-03-06 21:19:10.388547,0
2026-03-06 21:19:10.447105,0
2026-03-06 21:19:10.49038,0
2026-03-06 21:19:10.548972,0
2026-03-06 21:19:10.59259,0
2026-03-06 21:19:10.65102,0
2026-03-06 21:19:10.694285,0
2026-03-06 21:19:10.753073,0
2026-03-06 21:19:10.796511,0
2026-03-06 21:19:10.854995,0
2026-03-06 21:19:10.898567,0
2026-03-06 21:19:10.956851,0
2026-03-06 21:19:11.000604,0
2026-03-06 21:19:11.059338,0
2026-03-06 21:19:11.102326,0
2026-03-06 21:19:11.160778,0
2026-03-06 21:19:11.204724,0
2026-03-06 21:19:11.263128,0
2026-03-06 21:19:11.306647,0
2026-03-06 21:19:11.365001,0
2026-03-06 21:19:11.408661,0
2026-03-06 21:19:11.466941,0
2026-03-06 21:19:11.510332,0
2026-03-06 21:19:11.568876,0
2026-03-06 21:19:11.612134,0
2026-03-06 21:19:11.670909,0
2026-03-06 21:19:11.714478,0
2026-03-06 21:19:11.773135,0
2026-03-06 21:19:11.81657,0
2026-03-06 21:19:11.874664,0
2026-03-06 21:19:11.91829,0
2026-03-06 21:19:11.976855,0
2026-03-06 21:19:12.020124,0
2026-03-06 21:19:12.079325,0
