time,ACT.LOX_Dump.actuator_state
2026-03-06 21:20:36.578944,0
2026-03-06 21:20:36.637487,0
2026-03-06 21:20:36.680786,0
2026-03-06 21:20:36.739695,0
2026-03-06 21:20:36.784215,0
2026-03-06 21:20:36.841939,0
2026-03-06 21:20:36.884848,0
2026-03-06 21:20:36.943564,0
2026-03-06 21:20:36.986942,0
2026-03-06 21:20:37.045733,0
2026-03-06 21:20:37.08913,0
2026-03-06 21:20:37.147805,0
2026-03-06 21:20:37.190894,0
2026-03-06 21:20:37.249902,0
2026-03-06 21:20:37.29334,0
2026-03-06 21:20:37.351598,0
2026-03-06 21:20:37.395011,0
2026-03-06 21:20:37.453873,0
2026-03-06 21:20:37.49706,0
2026-03-06 21:20:37.555909,0
2026-03-06 21:20:37.599055,0
2026-03-06 21:20:37.658083,0
2026-03-06 21:20:37.700765,0
2026-03-06 21:20:37.759933,0
2026-03-06 21:20:37.802684,0
2026-03-06 21:20:37.861753,0
2026-03-06 21:20:37.90502,0
2026-03-06 21:20:37.963928,0
2026-03-06 21:20:38.006824,0
2026-03-06 21:20:38.065967,0
2026-03-06 21:20:38.10905,0
2026-03-06 21:20:38.167831,0
2026-03-06 21:20:38.210909,0
2026-03-06 21:20:38.269512,0
2026-03-06 21:20:38.313187,0
2026-03-06 21:20:38.371879,0
2026-03-06 21:20:38.414969,0
2026-03-06 21:20:38.473696,0
2026-03-06 21:20:38.516906,0
2026-03-06 21:20:38.575577,0
2026-03-06 21:20:38.619331,0
2026-03-06 21:20:38.677831,0
2026-03-06 21:20:38.721129,0
2026-03-06 21:20:38.779943,0
2026-03-06 21:20:38.822904,0
2026-03-06 21:20:38.881615,0
2026-03-06 21:20:38.925207,0
2026-03-06 21:20:38.983538,0
2026-03-06 21:20:39.026938,0
2026-03-06 21:20:39.086135,0
2026-03-06 21:20:39.129102,0
2026-03-06 21:20:39.187834,0
2026-03-06 21:20:39.230854,0
2026-03-06 21:20:39.290149,0
2026-03-06 21:20:39.333128,0
2026-03-06 21:20:39.391858,0
2026-03-06 21:20:39.434876,0
2026-03-06 21:20:39.493928,0
2026-03-06 21:20:39.537309,0
2026-03-06 21:20:39.595869,0
2026-03-06 21:20:39.638786,0
2026-03-06 21:20:39.697984,0
2026-03-06 21:20:39.740777,0
2026-03-06 21:20:39.799551,0
2026-03-06 21:20:39.842637,0
2026-03-06 21:20:39.90229,0
2026-03-06 21:20:39.9454,0
2026-03-06 21:20:40.003807,0
2026-03-06 21:20:40.046785,0
2026-03-06 21:20:40.106215,0
2026-03-06 21:20:40.149088,0
2026-03-06 21:20:40.207921,0
2026-03-06 21:20:40.251173,0
2026-03-06 21:20:40.309782,0
2026-03-06 21:20:40.352518,0
2026-03-06 21:20:40.411781,0
2026-03-06 21:20:40.454947,0
2026-03-06 21:20:40.51384,0
2026-03-06 21:20:40.556792,0
2026-03-06 21:20:40.615454,0
2026-03-06 21:20:40.658819,0
2026-03-06 21:20:40.717763,0
2026-03-06 21:20:40.761034,0
2026-03-06 21:20:40.819933,0
2026-03-06 21:20:40.863075,0
2026-03-06 21:20:40.922143,0
2026-03-06 21:20:40.964853,0
2026-03-06 21:20:41.023835,0
2026-03-06 21:20:41.06712,0
2026-03-06 21:20:41.126095,0
2026-03-06 21:20:41.169027,0
2026-03-06 21:20:41.227689,0
2026-03-06 21:20:41.27137,0
2026-03-06 21:20:41.330146,0
2026-03-06 21:20:41.372967,0
2026-03-06 21:20:41.431915,0
2026-03-06 21:20:41.47506,0
2026-03-06 21:20:41.534121,0
2026-03-06 21:20:41.576942,0
2026-03-06 21:20:41.63589,0
