time,ACT.Fuel_Fill_Vent.sample_ts_ms
2026-03-06 21:15:23.186842,10944630
2026-03-06 21:15:23.232661,10944714
2026-03-06 21:15:23.288175,10944732
2026-03-06 21:15:23.335036,10944816
2026-03-06 21:15:23.390056,10944834
2026-03-06 21:15:23.436778,10944918
2026-03-06 21:15:23.492459,10944936
2026-03-06 21:15:23.538984,10945020
2026-03-06 21:15:23.594486,10945038
2026-03-06 21:15:23.64119,10945122
2026-03-06 21:15:23.695923,10945140
2026-03-06 21:15:23.743026,10945224
2026-03-06 21:15:23.798502,10945242
2026-03-06 21:15:23.844695,10945326
2026-03-06 21:15:23.900464,10945344
2026-03-06 21:15:23.946678,10945428
2026-03-06 21:15:24.002028,10945446
2026-03-06 21:15:24.049025,10945530
2026-03-06 21:15:24.104175,10945548
2026-03-06 21:15:24.151049,10945632
2026-03-06 21:15:24.205997,10945650
2026-03-06 21:15:24.252801,10945734
2026-03-06 21:15:24.3081,10945752
2026-03-06 21:15:24.354937,10945836
2026-03-06 21:15:24.410493,10945854
2026-03-06 21:15:24.457007,10945938
2026-03-06 21:15:24.512363,10945956
2026-03-06 21:15:24.558676,10946040
2026-03-06 21:15:24.614413,10946058
2026-03-06 21:15:24.660868,10946142
2026-03-06 21:15:24.716286,10946160
2026-03-06 21:15:24.762635,10946244
2026-03-06 21:15:24.818583,10946262
2026-03-06 21:15:24.86469,10946346
2026-03-06 21:15:24.920559,10946364
2026-03-06 21:15:24.96686,10946448
2026-03-06 21:15:25.022408,10946466
2026-03-06 21:15:25.068903,10946550
2026-03-06 21:15:25.124172,10946568
2026-03-06 21:15:25.171172,10946652
2026-03-06 21:15:25.226204,10946670
2026-03-06 21:15:25.273172,10946754
2026-03-06 21:15:25.328432,10946772
2026-03-06 21:15:25.374753,10946856
2026-03-06 21:15:25.430068,10946874
2026-03-06 21:15:25.476911,10946958
2026-03-06 21:15:25.532378,10946976
2026-03-06 21:15:25.578983,10947060
2026-03-06 21:15:25.63464,10947078
2026-03-06 21:15:25.681089,10947162
2026-03-06 21:15:25.736408,10947180
2026-03-06 21:15:25.782652,10947264
2026-03-06 21:15:25.838508,10947282
2026-03-06 21:15:25.884727,10947366
2026-03-06 21:15:25.940305,10947384
2026-03-06 21:15:25.986804,10947468
2026-03-06 21:15:26.042505,10947486
2026-03-06 21:15:26.088718,10947570
2026-03-06 21:15:26.144618,10947588
2026-03-06 21:15:26.191172,10947672
2026-03-06 21:15:26.246233,10947690
2026-03-06 21:15:26.292902,10947774
2026-03-06 21:15:26.348024,10947792
2026-03-06 21:15:26.394747,10947876
2026-03-06 21:15:26.450487,10947894
2026-03-06 21:15:26.497178,10947978
2026-03-06 21:15:26.552227,10947996
2026-03-06 21:15:26.598923,10948080
2026-03-06 21:15:26.654289,10948098
2026-03-06 21:15:26.700772,10948182
2026-03-06 21:15:26.7563,10948200
2026-03-06 21:15:26.802753,10948284
2026-03-06 21:15:26.858448,10948302
2026-03-06 21:15:26.904906,10948386
2026-03-06 21:15:26.960144,10948404
2026-03-06 21:15:27.007001,10948488
2026-03-06 21:15:27.061981,10948506
2026-03-06 21:15:27.109082,10948590
2026-03-06 21:15:27.164429,10948608
2026-03-06 21:15:27.21075,10948692
2026-03-06 21:15:27.266396,10948710
2026-03-06 21:15:27.313375,10948794
2026-03-06 21:15:27.368389,10948812
2026-03-06 21:15:27.414879,10948896
2026-03-06 21:15:27.470258,10948914
2026-03-06 21:15:27.517108,10948998
2026-03-06 21:15:27.572193,10949016
2026-03-06 21:15:27.618936,10949100
2026-03-06 21:15:27.674661,10949118
2026-03-06 21:15:27.720621,10949202
2026-03-06 21:15:27.776036,10949220
2026-03-06 21:15:27.823201,10949304
2026-03-06 21:15:27.878451,10949322
2026-03-06 21:15:27.924776,10949406
2026-03-06 21:15:27.980564,10949424
2026-03-06 21:15:28.026628,10949508
2026-03-06 21:15:28.082191,10949526
2026-03-06 21:15:28.129153,10949610
2026-03-06 21:15:28.184567,10949628
2026-03-06 21:15:28.230842,10949712
2026-03-06 21:15:28.286135,10949730
2026-03-06 21:15:28.332856,10949814
2026-03-06 21:15:28.388378,10949832
2026-03-06 21:15:28.434802,10949916
2026-03-06 21:15:28.49059,10949934
2026-03-06 21:15:28.536843,10950018
2026-03-06 21:15:28.592458,10950036
2026-03-06 21:15:28.639549,10950120
2026-03-06 21:15:28.694411,10950138
2026-03-06 21:15:28.740845,10950222
2026-03-06 21:15:28.796215,10950240
2026-03-06 21:15:28.842592,10950324
2026-03-06 21:15:28.89864,10950342
2026-03-06 21:15:28.944934,10950426
2026-03-06 21:15:29.00066,10950444
2026-03-06 21:15:29.046962,10950528
2026-03-06 21:15:29.102661,10950546
2026-03-06 21:15:29.148878,10950630
2026-03-06 21:15:29.204438,10950648
2026-03-06 21:15:29.25077,10950732
2026-03-06 21:15:29.306179,10950750
2026-03-06 21:15:29.352945,10950834
2026-03-06 21:15:29.408482,10950852
2026-03-06 21:15:29.454972,10950936
2026-03-06 21:15:29.510359,10950954
2026-03-06 21:15:29.556793,10951038
2026-03-06 21:15:29.612149,10951056
2026-03-06 21:15:29.658591,10951140
2026-03-06 21:15:29.714214,10951158
2026-03-06 21:15:29.761131,10951242
2026-03-06 21:15:29.816734,10951260
2026-03-06 21:15:29.862917,10951344
2026-03-06 21:15:29.918276,10951362
2026-03-06 21:15:29.965224,10951446
2026-03-06 21:15:30.020399,10951464
2026-03-06 21:15:30.066687,10951548
2026-03-06 21:15:30.122329,10951566
2026-03-06 21:15:30.169239,10951650
2026-03-06 21:15:30.224449,10951668
2026-03-06 21:15:30.27066,10951752
2026-03-06 21:15:30.326483,10951770
2026-03-06 21:15:30.373219,10951854
2026-03-06 21:15:30.428731,10951872
2026-03-06 21:15:30.475224,10951956
2026-03-06 21:15:30.530237,10951974
2026-03-06 21:15:30.577052,10952058
2026-03-06 21:15:30.632285,10952076
2026-03-06 21:15:30.678644,10952160
2026-03-06 21:15:30.734483,10952178
2026-03-06 21:15:30.780872,10952262
2026-03-06 21:15:30.836556,10952280
2026-03-06 21:15:30.882812,10952364
2026-03-06 21:15:30.938644,10952382
2026-03-06 21:15:30.985165,10952466
2026-03-06 21:15:31.040558,10952484
2026-03-06 21:15:31.086733,10952568
2026-03-06 21:15:31.142352,10952586
2026-03-06 21:15:31.1889,10952670
2026-03-06 21:15:31.244907,10952688
2026-03-06 21:15:31.290794,10952772
2026-03-06 21:15:31.346435,10952790
2026-03-06 21:15:31.392711,10952874
2026-03-06 21:15:31.448195,10952892
2026-03-06 21:15:31.494767,10952976
2026-03-06 21:15:31.550278,10952994
2026-03-06 21:15:31.597338,10953078
2026-03-06 21:15:31.65292,10953096
2026-03-06 21:15:31.699067,10953180
2026-03-06 21:15:31.754791,10953198
2026-03-06 21:15:31.800739,10953282
2026-03-06 21:15:31.856386,10953300
2026-03-06 21:15:31.902999,10953384
2026-03-06 21:15:31.958505,10953402
2026-03-06 21:15:32.004764,10953486
2026-03-06 21:15:32.06063,10953504
2026-03-06 21:15:32.107126,10953588
2026-03-06 21:15:32.162274,10953606
2026-03-06 21:15:32.208849,10953690
2026-03-06 21:15:32.264649,10953708
2026-03-06 21:15:32.31107,10953792
2026-03-06 21:15:32.366263,10953810
2026-03-06 21:15:32.413019,10953894
2026-03-06 21:15:32.468505,10953912
2026-03-06 21:15:32.514879,10953996
2026-03-06 21:15:32.570281,10954014
2026-03-06 21:15:32.616745,10954098
2026-03-06 21:15:32.672467,10954116
2026-03-06 21:15:32.71913,10954200
2026-03-06 21:15:32.774288,10954218
2026-03-06 21:15:32.820936,10954302
2026-03-06 21:15:32.876415,10954320
2026-03-06 21:15:32.92296,10954404
2026-03-06 21:15:32.978718,10954422
2026-03-06 21:15:33.0249,10954506
2026-03-06 21:15:33.080667,10954524
2026-03-06 21:15:33.127069,10954608
2026-03-06 21:15:33.18228,10954626
2026-03-06 21:15:33.229005,10954710
2026-03-06 21:15:33.284453,10954728
2026-03-06 21:15:33.330988,10954812
2026-03-06 21:15:33.386463,10954830
2026-03-06 21:15:33.433775,10954914
2026-03-06 21:15:33.488542,10954932
2026-03-06 21:15:33.534759,10955016
2026-03-06 21:15:33.590742,10955034
2026-03-06 21:15:33.636953,10955118
2026-03-06 21:15:33.692277,10955136
2026-03-06 21:15:33.738889,10955220
2026-03-06 21:15:33.79419,10955238
2026-03-06 21:15:33.84099,10955322
2026-03-06 21:15:33.896274,10955340
2026-03-06 21:15:33.943279,10955424
2026-03-06 21:15:33.998393,10955442
2026-03-06 21:15:34.04497,10955526
2026-03-06 21:15:34.100356,10955544
2026-03-06 21:15:34.146808,10955628
2026-03-06 21:15:34.202806,10955646
2026-03-06 21:15:34.249141,10955730
2026-03-06 21:15:34.304411,10955748
2026-03-06 21:15:34.351194,10955832
2026-03-06 21:15:34.406328,10955850
2026-03-06 21:15:34.452615,10955934
2026-03-06 21:15:34.508214,10955952
2026-03-06 21:15:34.554925,10956036
2026-03-06 21:15:34.610109,10956054
2026-03-06 21:15:34.65687,10956138
2026-03-06 21:15:34.712146,10956156
2026-03-06 21:15:34.758785,10956240
2026-03-06 21:15:34.814532,10956258
2026-03-06 21:15:34.86118,10956342
2026-03-06 21:15:34.91671,10956360
2026-03-06 21:15:34.962875,10956444
2026-03-06 21:15:35.018454,10956462
2026-03-06 21:15:35.065322,10956546
2026-03-06 21:15:35.120326,10956564
2026-03-06 21:15:35.166955,10956648
2026-03-06 21:15:35.2224,10956666
2026-03-06 21:15:35.268837,10956750
2026-03-06 21:15:35.32435,10956768
2026-03-06 21:15:35.371067,10956852
2026-03-06 21:15:35.4268,10956870
2026-03-06 21:15:35.473062,10956954
2026-03-06 21:15:35.529077,10956972
2026-03-06 21:15:35.574956,10957056
2026-03-06 21:15:35.630242,10957074
2026-03-06 21:15:35.6768,10957158
2026-03-06 21:15:35.732359,10957176
2026-03-06 21:15:35.778755,10957260
2026-03-06 21:15:35.834402,10957278
2026-03-06 21:15:35.880976,10957362
2026-03-06 21:15:35.936816,10957380
2026-03-06 21:15:35.982598,10957464
2026-03-06 21:15:36.038206,10957482
2026-03-06 21:15:36.085106,10957566
2026-03-06 21:15:36.140707,10957584
2026-03-06 21:15:36.186769,10957668
2026-03-06 21:15:36.242354,10957686
2026-03-06 21:15:36.288975,10957770
2026-03-06 21:15:36.344744,10957788
2026-03-06 21:15:36.390901,10957872
2026-03-06 21:15:36.446382,10957890
2026-03-06 21:15:36.492959,10957974
2026-03-06 21:15:36.548565,10957992
2026-03-06 21:15:36.594924,10958076
2026-03-06 21:15:36.650552,10958094
2026-03-06 21:15:36.696875,10958178
2026-03-06 21:15:36.752678,10958196
2026-03-06 21:15:36.799088,10958280
2026-03-06 21:15:36.85465,10958298
2026-03-06 21:15:36.900692,10958382
2026-03-06 21:15:36.956623,10958400
2026-03-06 21:15:37.003214,10958484
2026-03-06 21:15:37.058445,10958502
2026-03-06 21:15:37.1048,10958586
2026-03-06 21:15:37.160198,10958604
2026-03-06 21:15:37.206948,10958688
2026-03-06 21:15:37.262279,10958706
2026-03-06 21:15:37.308703,10958790
2026-03-06 21:15:37.364394,10958808
2026-03-06 21:15:37.411116,10958892
2026-03-06 21:15:37.466636,10958910
2026-03-06 21:15:37.512805,10958994
2026-03-06 21:15:37.568522,10959012
2026-03-06 21:15:37.61502,10959096
2026-03-06 21:15:37.670668,10959114
2026-03-06 21:15:37.71676,10959198
2026-03-06 21:15:37.772244,10959216
2026-03-06 21:15:37.818944,10959300
2026-03-06 21:15:37.874269,10959318
2026-03-06 21:15:37.920768,10959402
2026-03-06 21:15:37.976616,10959420
2026-03-06 21:15:38.02276,10959504
2026-03-06 21:15:38.078829,10959522
2026-03-06 21:15:38.124753,10959606
2026-03-06 21:15:38.18056,10959624
2026-03-06 21:15:38.22682,10959708
2026-03-06 21:15:38.282742,10959726
2026-03-06 21:15:38.328842,10959810
2026-03-06 21:15:38.384386,10959828
2026-03-06 21:15:38.43191,10959912
2026-03-06 21:15:38.486279,10959930
2026-03-06 21:15:38.532867,10960014
2026-03-06 21:15:38.588679,10960032
2026-03-06 21:15:38.635015,10960116
2026-03-06 21:15:38.690195,10960134
2026-03-06 21:15:38.736981,10960218
2026-03-06 21:15:38.792197,10960236
2026-03-06 21:15:38.838987,10960320
2026-03-06 21:15:38.894749,10960338
2026-03-06 21:15:38.940743,10960422
2026-03-06 21:15:38.996302,10960440
2026-03-06 21:15:39.043031,10960524
2026-03-06 21:15:39.098384,10960542
2026-03-06 21:15:39.145141,10960626
2026-03-06 21:15:39.200803,10960644
2026-03-06 21:15:39.246668,10960728
2026-03-06 21:15:39.302289,10960746
2026-03-06 21:15:39.349152,10960830
2026-03-06 21:15:39.404426,10960848
2026-03-06 21:15:39.450944,10960932
2026-03-06 21:15:39.506393,10960950
2026-03-06 21:15:39.553374,10961034
2026-03-06 21:15:39.608533,10961052
2026-03-06 21:15:39.65492,10961136
2026-03-06 21:15:39.710647,10961154
2026-03-06 21:15:39.756868,10961238
2026-03-06 21:15:39.81253,10961256
2026-03-06 21:15:39.858959,10961340
2026-03-06 21:15:39.914888,10961358
2026-03-06 21:15:39.960923,10961442
2026-03-06 21:15:40.016533,10961460
2026-03-06 21:15:40.062968,10961544
2026-03-06 21:15:40.118662,10961562
2026-03-06 21:15:40.164651,10961646
2026-03-06 21:15:40.220414,10961664
2026-03-06 21:15:40.267212,10961748
2026-03-06 21:15:40.322425,10961766
2026-03-06 21:15:40.368973,10961850
2026-03-06 21:15:40.42452,10961868
2026-03-06 21:15:40.47088,10961952
2026-03-06 21:15:40.526768,10961970
2026-03-06 21:15:40.573183,10962054
2026-03-06 21:15:40.628508,10962072
2026-03-06 21:15:40.675154,10962156
2026-03-06 21:15:40.730949,10962174
2026-03-06 21:15:40.777319,10962258
2026-03-06 21:15:40.832383,10962276
2026-03-06 21:15:40.878764,10962360
2026-03-06 21:15:40.934548,10962378
2026-03-06 21:15:40.981354,10962462
2026-03-06 21:15:41.03659,10962480
2026-03-06 21:15:41.082725,10962564
2026-03-06 21:15:41.138505,10962582
2026-03-06 21:15:41.184824,10962666
2026-03-06 21:15:41.240813,10962684
2026-03-06 21:15:41.287192,10962768
2026-03-06 21:15:41.342773,10962786
2026-03-06 21:15:41.388962,10962870
2026-03-06 21:15:41.444333,10962888
2026-03-06 21:15:41.490905,10962972
2026-03-06 21:15:41.546858,10962990
2026-03-06 21:15:41.593175,10963074
2026-03-06 21:15:41.648941,10963092
2026-03-06 21:15:41.695114,10963176
2026-03-06 21:15:41.750383,10963194
2026-03-06 21:15:41.797171,10963278
2026-03-06 21:15:41.852729,10963296
2026-03-06 21:15:41.899007,10963380
2026-03-06 21:15:41.954512,10963398
2026-03-06 21:15:42.001143,10963482
2026-03-06 21:15:42.05632,10963500
2026-03-06 21:15:42.102924,10963584
2026-03-06 21:15:42.158473,10963602
2026-03-06 21:15:42.205257,10963686
2026-03-06 21:15:42.260332,10963704
2026-03-06 21:15:42.307275,10963788
2026-03-06 21:15:42.3625,10963806
2026-03-06 21:15:42.409081,10963890
2026-03-06 21:15:42.464525,10963908
2026-03-06 21:15:42.51083,10963992
2026-03-06 21:15:42.566649,10964010
2026-03-06 21:15:42.612677,10964094
2026-03-06 21:15:42.668688,10964112
2026-03-06 21:15:42.715236,10964196
2026-03-06 21:15:42.770301,10964214
2026-03-06 21:15:42.817076,10964298
2026-03-06 21:15:42.872813,10964316
2026-03-06 21:15:42.919044,10964400
2026-03-06 21:15:42.974852,10964418
2026-03-06 21:15:43.02111,10964502
2026-03-06 21:15:43.076556,10964520
2026-03-06 21:15:43.123051,10964604
2026-03-06 21:15:43.178357,10964622
2026-03-06 21:15:43.224857,10964706
2026-03-06 21:15:43.280485,10964724
2026-03-06 21:15:43.327278,10964808
2026-03-06 21:15:43.382287,10964826
2026-03-06 21:15:43.428827,10964910
2026-03-06 21:15:43.484723,10964928
2026-03-06 21:15:43.531203,10965012
2026-03-06 21:15:43.586213,10965030
2026-03-06 21:15:43.633106,10965114
2026-03-06 21:15:43.688415,10965132
2026-03-06 21:15:43.734965,10965216
2026-03-06 21:15:43.790492,10965234
2026-03-06 21:15:43.837455,10965318
2026-03-06 21:15:43.892385,10965336
2026-03-06 21:15:43.938904,10965420
2026-03-06 21:15:43.994578,10965438
2026-03-06 21:15:44.040857,10965522
2026-03-06 21:15:44.096477,10965540
2026-03-06 21:15:44.142796,10965624
2026-03-06 21:15:44.198667,10965642
2026-03-06 21:15:44.244962,10965726
2026-03-06 21:15:44.30042,10965744
2026-03-06 21:15:44.347384,10965828
2026-03-06 21:15:44.402777,10965846
2026-03-06 21:15:44.44886,10965930
2026-03-06 21:15:44.504335,10965948
2026-03-06 21:15:44.552417,10966032
2026-03-06 21:15:44.606579,10966050
2026-03-06 21:15:44.652807,10966134
2026-03-06 21:15:44.708329,10966152
2026-03-06 21:15:44.754765,10966236
2026-03-06 21:15:44.810389,10966254
2026-03-06 21:15:44.85706,10966338
2026-03-06 21:15:44.912728,10966356
2026-03-06 21:15:44.959053,10966440
2026-03-06 21:15:45.014423,10966458
2026-03-06 21:15:45.060951,10966542
2026-03-06 21:15:45.116392,10966560
2026-03-06 21:15:45.163033,10966644
2026-03-06 21:15:45.218448,10966662
2026-03-06 21:15:45.264835,10966746
2026-03-06 21:15:45.320858,10966764
2026-03-06 21:15:45.366872,10966848
2026-03-06 21:15:45.422485,10966866
2026-03-06 21:15:45.46921,10966950
2026-03-06 21:15:45.524652,10966968
2026-03-06 21:15:45.571337,10967052
2026-03-06 21:15:45.626685,10967070
2026-03-06 21:15:45.673433,10967154
2026-03-06 21:15:45.72842,10967172
2026-03-06 21:15:45.77508,10967256
2026-03-06 21:15:45.83049,10967274
2026-03-06 21:15:45.877035,10967358
2026-03-06 21:15:45.932764,10967376
2026-03-06 21:15:45.979105,10967460
2026-03-06 21:15:46.034574,10967478
2026-03-06 21:15:46.080745,10967562
2026-03-06 21:15:46.13666,10967580
2026-03-06 21:15:46.183068,10967664
2026-03-06 21:15:46.238759,10967682
2026-03-06 21:15:46.284938,10967766
2026-03-06 21:15:46.340492,10967784
2026-03-06 21:15:46.387012,10967868
2026-03-06 21:15:46.442511,10967886
2026-03-06 21:15:46.489267,10967970
2026-03-06 21:15:46.54448,10967988
2026-03-06 21:15:46.590885,10968072
2026-03-06 21:15:46.646472,10968090
2026-03-06 21:15:46.692701,10968174
2026-03-06 21:15:46.748225,10968192
2026-03-06 21:15:46.795299,10968276
2026-03-06 21:15:46.850362,10968294
2026-03-06 21:15:46.897015,10968378
2026-03-06 21:15:46.952719,10968396
2026-03-06 21:15:46.999027,10968480
2026-03-06 21:15:47.054712,10968498
2026-03-06 21:15:47.100907,10968582
2026-03-06 21:15:47.156883,10968600
2026-03-06 21:15:47.202775,10968684
2026-03-06 21:15:47.258746,10968702
2026-03-06 21:15:47.30519,10968786
2026-03-06 21:15:47.360386,10968804
2026-03-06 21:15:47.406922,10968888
2026-03-06 21:15:47.462389,10968906
2026-03-06 21:15:47.509997,10968990
2026-03-06 21:15:47.564592,10969008
2026-03-06 21:15:47.610949,10969092
2026-03-06 21:15:47.666493,10969110
2026-03-06 21:15:47.712856,10969194
2026-03-06 21:15:47.768479,10969212
2026-03-06 21:15:47.814849,10969296
2026-03-06 21:15:47.870868,10969314
2026-03-06 21:15:47.917287,10969398
2026-03-06 21:15:47.973082,10969416
2026-03-06 21:15:48.019316,10969500
2026-03-06 21:15:48.074475,10969518
2026-03-06 21:15:48.121259,10969602
2026-03-06 21:15:48.17686,10969620
2026-03-06 21:15:48.222914,10969704
2026-03-06 21:15:48.278525,10969722
2026-03-06 21:15:48.324994,10969806
2026-03-06 21:15:48.380801,10969824
2026-03-06 21:15:48.427233,10969908
2026-03-06 21:15:48.482672,10969926
2026-03-06 21:15:48.529227,10970010
2026-03-06 21:15:48.584862,10970028
2026-03-06 21:15:48.630826,10970112
2026-03-06 21:15:48.686961,10970130
2026-03-06 21:15:48.733273,10970214
2026-03-06 21:15:48.788821,10970232
2026-03-06 21:15:48.83495,10970316
2026-03-06 21:15:48.890425,10970334
2026-03-06 21:15:48.938051,10970418
2026-03-06 21:15:48.992776,10970436
2026-03-06 21:15:49.03934,10970520
2026-03-06 21:15:49.094514,10970538
2026-03-06 21:15:49.140977,10970622
2026-03-06 21:15:49.196936,10970640
2026-03-06 21:15:49.242903,10970724
2026-03-06 21:15:49.298622,10970742
2026-03-06 21:15:49.34478,10970826
2026-03-06 21:15:49.400359,10970844
2026-03-06 21:15:49.447112,10970928
2026-03-06 21:15:49.502449,10970946
2026-03-06 21:15:49.548946,10971030
2026-03-06 21:15:49.604721,10971048
2026-03-06 21:15:49.650821,10971132
2026-03-06 21:15:49.70688,10971150
2026-03-06 21:15:49.752886,10971234
2026-03-06 21:15:49.808936,10971252
2026-03-06 21:15:49.85485,10971336
2026-03-06 21:15:49.910636,10971354
2026-03-06 21:15:49.956834,10971438
2026-03-06 21:15:50.012596,10971456
2026-03-06 21:15:50.059447,10971540
2026-03-06 21:15:50.114359,10971558
2026-03-06 21:15:50.161218,10971642
2026-03-06 21:15:50.216975,10971660
2026-03-06 21:15:50.263068,10971744
2026-03-06 21:15:50.318872,10971762
2026-03-06 21:15:50.365178,10971846
2026-03-06 21:15:50.420358,10971864
2026-03-06 21:15:50.467065,10971948
2026-03-06 21:15:50.522527,10971966
2026-03-06 21:15:50.569,10972050
2026-03-06 21:15:50.62489,10972068
2026-03-06 21:15:50.670959,10972152
2026-03-06 21:15:50.726749,10972170
2026-03-06 21:15:50.772886,10972254
2026-03-06 21:15:50.828828,10972272
2026-03-06 21:15:50.875093,10972356
2026-03-06 21:15:50.930926,10972374
2026-03-06 21:15:50.976762,10972458
2026-03-06 21:15:51.032557,10972476
2026-03-06 21:15:51.079367,10972560
2026-03-06 21:15:51.134384,10972578
2026-03-06 21:15:51.180806,10972662
2026-03-06 21:15:51.237163,10972680
2026-03-06 21:15:51.283131,10972764
2026-03-06 21:15:51.338406,10972782
2026-03-06 21:15:51.385337,10972866
2026-03-06 21:15:51.440424,10972884
2026-03-06 21:15:51.487037,10972968
2026-03-06 21:15:51.542625,10972986
2026-03-06 21:15:51.589202,10973070
2026-03-06 21:15:51.644769,10973088
2026-03-06 21:15:51.691006,10973172
2026-03-06 21:15:51.74684,10973190
2026-03-06 21:15:51.793321,10973274
2026-03-06 21:15:51.848488,10973292
2026-03-06 21:15:51.895383,10973376
2026-03-06 21:15:51.950503,10973394
2026-03-06 21:15:51.996953,10973478
2026-03-06 21:15:52.052888,10973496
2026-03-06 21:15:52.099436,10973580
2026-03-06 21:15:52.154955,10973598
2026-03-06 21:15:52.201289,10973682
2026-03-06 21:15:52.256914,10973700
2026-03-06 21:15:52.303151,10973784
2026-03-06 21:15:52.358738,10973802
2026-03-06 21:15:52.405122,10973886
2026-03-06 21:15:52.460862,10973904
2026-03-06 21:15:52.507197,10973988
2026-03-06 21:15:52.562815,10974006
2026-03-06 21:15:52.609103,10974090
2026-03-06 21:15:52.664359,10974108
2026-03-06 21:15:52.711229,10974192
2026-03-06 21:15:52.766487,10974210
2026-03-06 21:15:52.813122,10974294
2026-03-06 21:15:52.868635,10974312
2026-03-06 21:15:52.915124,10974396
2026-03-06 21:15:52.970985,10974414
2026-03-06 21:15:53.016962,10974498
2026-03-06 21:15:53.072532,10974516
2026-03-06 21:15:53.119166,10974600
2026-03-06 21:15:53.174707,10974618
2026-03-06 21:15:53.221229,10974702
2026-03-06 21:15:53.276623,10974720
2026-03-06 21:15:53.322873,10974804
2026-03-06 21:15:53.378738,10974822
2026-03-06 21:15:53.424913,10974906
2026-03-06 21:15:53.480339,10974924
2026-03-06 21:15:53.526844,10975008
2026-03-06 21:15:53.582905,10975026
2026-03-06 21:15:53.628775,10975110
2026-03-06 21:15:53.684468,10975128
2026-03-06 21:15:53.731146,10975212
2026-03-06 21:15:53.787004,10975230
2026-03-06 21:15:53.832726,10975314
2026-03-06 21:15:53.888492,10975332
2026-03-06 21:15:53.934907,10975416
2026-03-06 21:15:53.991043,10975434
2026-03-06 21:15:54.037244,10975518
2026-03-06 21:15:54.092578,10975536
2026-03-06 21:15:54.139026,10975620
2026-03-06 21:15:54.195369,10975638
2026-03-06 21:15:54.24115,10975722
2026-03-06 21:15:54.296497,10975740
2026-03-06 21:15:54.342972,10975824
2026-03-06 21:15:54.398534,10975842
2026-03-06 21:15:54.44502,10975926
2026-03-06 21:15:54.500959,10975944
2026-03-06 21:15:54.547353,10976028
2026-03-06 21:15:54.602537,10976046
2026-03-06 21:15:54.649518,10976130
2026-03-06 21:15:54.705028,10976148
2026-03-06 21:15:54.751293,10976232
2026-03-06 21:15:54.806814,10976250
2026-03-06 21:15:54.852943,10976334
2026-03-06 21:15:54.908951,10976352
2026-03-06 21:15:54.955038,10976436
2026-03-06 21:15:55.011013,10976454
2026-03-06 21:15:55.056909,10976538
2026-03-06 21:15:55.11277,10976556
2026-03-06 21:15:55.158815,10976640
2026-03-06 21:15:55.214613,10976658
2026-03-06 21:15:55.261203,10976742
2026-03-06 21:15:55.316369,10976760
2026-03-06 21:15:55.362964,10976844
2026-03-06 21:15:55.418828,10976862
2026-03-06 21:15:55.465472,10976946
2026-03-06 21:15:55.520752,10976964
2026-03-06 21:15:55.567069,10977048
2026-03-06 21:15:55.622815,10977066
2026-03-06 21:15:55.670081,10977150
2026-03-06 21:15:55.724712,10977168
2026-03-06 21:15:55.77213,10977252
2026-03-06 21:15:55.826594,10977270
2026-03-06 21:15:55.873321,10977354
2026-03-06 21:15:55.928462,10977372
2026-03-06 21:15:55.975113,10977456
2026-03-06 21:15:56.030747,10977474
2026-03-06 21:15:56.076861,10977558
2026-03-06 21:15:56.132987,10977576
2026-03-06 21:15:56.17933,10977660
2026-03-06 21:15:56.234716,10977678
2026-03-06 21:15:56.280891,10977762
2026-03-06 21:15:56.336393,10977780
2026-03-06 21:15:56.383376,10977864
2026-03-06 21:15:56.438405,10977882
2026-03-06 21:15:56.485125,10977966
2026-03-06 21:15:56.540799,10977984
2026-03-06 21:15:56.587361,10978068
2026-03-06 21:15:56.64288,10978086
2026-03-06 21:15:56.688793,10978170
2026-03-06 21:15:56.744592,10978188
2026-03-06 21:15:56.791302,10978272
2026-03-06 21:15:56.846889,10978290
2026-03-06 21:15:56.892894,10978374
2026-03-06 21:15:56.948878,10978392
2026-03-06 21:15:56.995415,10978476
2026-03-06 21:15:57.050613,10978494
2026-03-06 21:15:57.097215,10978578
2026-03-06 21:15:57.152833,10978596
2026-03-06 21:15:57.198945,10978680
2026-03-06 21:15:57.254746,10978698
2026-03-06 21:15:57.301024,10978782
2026-03-06 21:15:57.356803,10978800
2026-03-06 21:15:57.40401,10978884
2026-03-06 21:15:57.458637,10978902
2026-03-06 21:15:57.505417,10978986
2026-03-06 21:15:57.560954,10979004
2026-03-06 21:15:57.60718,10979088
2026-03-06 21:15:57.662964,10979106
2026-03-06 21:15:57.709196,10979190
2026-03-06 21:15:57.764704,10979208
2026-03-06 21:15:57.811799,10979292
2026-03-06 21:15:57.866865,10979310
2026-03-06 21:15:57.913057,10979394
2026-03-06 21:15:57.968801,10979412
2026-03-06 21:15:58.015227,10979496
2026-03-06 21:15:58.070715,10979514
2026-03-06 21:15:58.117233,10979598
2026-03-06 21:15:58.172632,10979616
2026-03-06 21:15:58.219157,10979700
2026-03-06 21:15:58.274856,10979718
2026-03-06 21:15:58.321495,10979802
2026-03-06 21:15:58.377114,10979820
2026-03-06 21:15:58.423307,10979904
2026-03-06 21:15:58.479125,10979922
2026-03-06 21:15:58.524858,10980006
2026-03-06 21:15:58.580645,10980024
2026-03-06 21:15:58.627238,10980108
2026-03-06 21:15:58.682407,10980126
2026-03-06 21:15:58.729108,10980210
