time,PT_Cal.Fuel_Downstream.pressure_psi
2026-03-06 21:18:14.647165,-1.3313859
2026-03-06 21:18:14.647517,0.23032516
2026-03-06 21:18:14.755652,-1.9460183
2026-03-06 21:18:14.75587,-1.3654724
2026-03-06 21:18:14.756063,0.22919716
2026-03-06 21:18:14.756114,-1.2938895
2026-03-06 21:18:14.756651,-1.6563295
2026-03-06 21:18:14.756935,-1.0196602
2026-03-06 21:18:14.864869,-1.3878186
2026-03-06 21:18:14.865004,-1.4131938
2026-03-06 21:18:14.865313,-1.6983644
2026-03-06 21:18:14.865515,-1.2745733
2026-03-06 21:18:14.865537,0.23019099
2026-03-06 21:18:14.865801,-1.8964133
2026-03-06 21:18:14.866098,-1.3669875
2026-03-06 21:18:14.973334,-1.686246
2026-03-06 21:18:14.973493,-1.4071335
2026-03-06 21:18:14.973679,-1.1094316
2026-03-06 21:18:14.973839,-1.3325217
2026-03-06 21:18:14.974004,-1.7362335
2026-03-06 21:18:14.974195,-1.6597383
2026-03-06 21:18:14.974316,0.22965969
2026-03-06 21:18:15.082583,-1.1128405
2026-03-06 21:18:15.082715,-1.3499445
2026-03-06 21:18:15.082827,-1.3817581
2026-03-06 21:18:15.083015,-0.95223445
2026-03-06 21:18:15.083031,0.23068048
2026-03-06 21:18:15.083118,-1.3363094
2026-03-06 21:18:15.083281,-1.6476191
2026-03-06 21:18:15.192067,-1.7491094
2026-03-06 21:18:15.192318,-1.2749519
2026-03-06 21:18:15.19253,-1.0484475
2026-03-06 21:18:15.192737,0.22954777
2026-03-06 21:18:15.192747,-1.7305529
2026-03-06 21:18:15.192985,-1.8233302
2026-03-06 21:18:15.193246,-3.2297297
2026-03-06 21:18:15.300269,-1.3692602
2026-03-06 21:18:15.300746,0.23022403
2026-03-06 21:18:15.30152,-1.379865
2026-03-06 21:18:15.302219,-1.7297958
2026-03-06 21:18:15.302632,-1.3794858
2026-03-06 21:18:15.303241,-1.3711537
2026-03-06 21:18:15.303847,-1.7498665
2026-03-06 21:18:15.304422,-1.2575297
2026-03-06 21:18:15.305084,-1.4071335
2026-03-06 21:18:15.4098,-1.4249343
2026-03-06 21:18:15.410041,-1.7400208
2026-03-06 21:18:15.410297,-1.0980684
2026-03-06 21:18:15.410546,-1.3340367
2026-03-06 21:18:15.410686,0.2301249
2026-03-06 21:18:15.410776,-2.0285637
2026-03-06 21:18:15.411005,-1.3605489
2026-03-06 21:18:15.518171,-1.4291006
2026-03-06 21:18:15.518481,-1.4506879
2026-03-06 21:18:15.518693,0.2301175
2026-03-06 21:18:15.51873,-1.3079034
2026-03-06 21:18:15.518924,-1.7006369
2026-03-06 21:18:15.519038,-1.3673666
2026-03-06 21:18:15.627299,-1.7733444
2026-03-06 21:18:15.62737,-1.7366126
2026-03-06 21:18:15.627471,-1.379865
2026-03-06 21:18:15.627572,-1.447658
2026-03-06 21:18:15.627624,0.22950462
2026-03-06 21:18:15.627677,-1.6279263
2026-03-06 21:18:15.627774,-2.0630202
2026-03-06 21:18:15.627874,-1.3507017
2026-03-06 21:18:15.627981,-1.6328499
2026-03-06 21:18:15.736853,-1.3560045
2026-03-06 21:18:15.737089,-1.4559904
2026-03-06 21:18:15.737367,-1.7309321
2026-03-06 21:18:15.737599,-1.3874394
2026-03-06 21:18:15.737811,0.23024762
2026-03-06 21:18:15.737856,-1.6373944
2026-03-06 21:18:15.845584,-1.7650135
2026-03-06 21:18:15.846038,-1.6146718
2026-03-06 21:18:15.846344,0.22951944
2026-03-06 21:18:15.846512,-1.7653927
2026-03-06 21:18:15.847268,-1.0291294
2026-03-06 21:18:15.847797,-1.5983877
2026-03-06 21:18:15.848495,-1.3908479
2026-03-06 21:18:15.954766,-1.7634988
2026-03-06 21:18:15.95496,-1.3241894
2026-03-06 21:18:15.955197,-1.446143
2026-03-06 21:18:15.955203,0.22952214
2026-03-06 21:18:15.955533,-1.3147207
2026-03-06 21:18:16.063147,-1.685868
2026-03-06 21:18:16.063301,-1.6949569
2026-03-06 21:18:16.063416,-1.3669875
2026-03-06 21:18:16.063646,0.22966036
2026-03-06 21:18:16.172331,-2.0137966
2026-03-06 21:18:16.172391,-1.7078317
2026-03-06 21:18:16.172463,-1.7082103
2026-03-06 21:18:16.172586,-1.9081522
2026-03-06 21:18:16.172746,0.22907647
2026-03-06 21:18:16.172773,-1.7544101
2026-03-06 21:18:16.172885,-1.6801873
2026-03-06 21:18:16.173033,-2.0100105
2026-03-06 21:18:16.281736,-1.4317514
2026-03-06 21:18:16.281881,-1.642696
2026-03-06 21:18:16.282045,-1.6203532
2026-03-06 21:18:16.282209,0.23011278
2026-03-06 21:18:16.282243,-1.6976068
2026-03-06 21:18:16.282646,-2.1054273
2026-03-06 21:18:16.389975,-1.9899417
2026-03-06 21:18:16.390152,-0.9802657
2026-03-06 21:18:16.390396,-1.4522028
2026-03-06 21:18:16.39056,0.22911894
2026-03-06 21:18:16.390779,-1.342369
2026-03-06 21:18:16.39105,-1.7362335
2026-03-06 21:18:16.49968,-1.6722342
2026-03-06 21:18:16.499881,-1.6373944
2026-03-06 21:18:16.500067,-1.9918355
2026-03-06 21:18:16.500273,-1.6775364
2026-03-06 21:18:16.50049,-1.7150271
2026-03-06 21:18:16.500568,0.22968464
2026-03-06 21:18:16.608331,-1.7608478
2026-03-06 21:18:16.608529,-1.656708
2026-03-06 21:18:16.608699,-1.6616311
2026-03-06 21:18:16.608904,-1.7608478
2026-03-06 21:18:16.609115,-1.3632002
2026-03-06 21:18:16.610272,0.22952686
2026-03-06 21:18:16.717508,-1.3775923
2026-03-06 21:18:16.717639,-1.6385301
2026-03-06 21:18:16.717816,0.23020919
2026-03-06 21:18:16.7179,-1.7305529
2026-03-06 21:18:16.718163,-1.6419383
2026-03-06 21:18:16.718315,-1.6192164
2026-03-06 21:18:16.718712,-1.6275483
2026-03-06 21:18:16.719037,-1.4033463
2026-03-06 21:18:16.826546,-1.6532993
2026-03-06 21:18:16.826677,-2.0100105
2026-03-06 21:18:16.826783,-1.1037498
2026-03-06 21:18:16.82684,0.22971834
2026-03-06 21:18:16.826958,-1.6934415
2026-03-06 21:18:16.827206,-3.3565154
2026-03-06 21:18:16.827468,-1.9596496
2026-03-06 21:18:16.935503,-1.4166024
2026-03-06 21:18:16.935687,-1.6366373
2026-03-06 21:18:16.935831,-1.6267911
2026-03-06 21:18:16.936,-1.3147207
2026-03-06 21:18:16.9362,-1.4200108
2026-03-06 21:18:16.936393,-1.3507017
2026-03-06 21:18:16.936754,0.23013975
2026-03-06 21:18:17.044214,-1.6631459
2026-03-06 21:18:17.044313,-2.0887682
2026-03-06 21:18:17.044556,-1.6991221
2026-03-06 21:18:17.044968,0.22970082
2026-03-06 21:18:17.15377,-1.6733711
2026-03-06 21:18:17.154118,-1.3567617
2026-03-06 21:18:17.154352,-1.6896547
2026-03-06 21:18:17.15441,0.22968261
2026-03-06 21:18:17.154546,-1.3310072
2026-03-06 21:18:17.154751,-1.3904699
2026-03-06 21:18:17.26189,-1.336688
2026-03-06 21:18:17.261968,-1.5714993
2026-03-06 21:18:17.262202,-1.4067553
2026-03-06 21:18:17.262342,-1.2791184
2026-03-06 21:18:17.262517,0.23028201
2026-03-06 21:18:17.371431,-2.0103889
2026-03-06 21:18:17.371579,-1.5635469
2026-03-06 21:18:17.371803,-1.9308717
2026-03-06 21:18:17.372157,0.22908254
2026-03-06 21:18:17.372193,-1.7491094
2026-03-06 21:18:17.372568,-1.7203292
2026-03-06 21:18:17.372786,-1.6654184
2026-03-06 21:18:17.48021,-1.7006369
2026-03-06 21:18:17.4803,-1.7328248
2026-03-06 21:18:17.480384,-2.1122432
2026-03-06 21:18:17.480472,-1.496513
2026-03-06 21:18:17.480568,-1.9115602
2026-03-06 21:18:17.480667,-1.3881966
2026-03-06 21:18:17.481007,0.22963406
2026-03-06 21:18:17.589291,-1.9369304
2026-03-06 21:18:17.589354,-1.0340542
2026-03-06 21:18:17.589406,-1.3942565
2026-03-06 21:18:17.589479,-1.6612525
2026-03-06 21:18:17.589548,-1.3806223
2026-03-06 21:18:17.590005,0.22921334
2026-03-06 21:18:17.69857,-1.6960925
2026-03-06 21:18:17.698651,-1.7195715
2026-03-06 21:18:17.698678,-1.6722342
2026-03-06 21:18:17.698735,-1.7612269
2026-03-06 21:18:17.698802,-1.4662153
2026-03-06 21:18:17.69887,-1.7218434
2026-03-06 21:18:17.699106,0.22964215
2026-03-06 21:18:17.807233,-1.9850193
2026-03-06 21:18:17.807301,-1.3855458
2026-03-06 21:18:17.807355,-1.3904699
2026-03-06 21:18:17.807427,-1.7373698
2026-03-06 21:18:17.807516,-3.2698483
2026-03-06 21:18:17.807615,0.22912772
2026-03-06 21:18:17.807846,-1.67072
2026-03-06 21:18:17.916367,-1.3325217
2026-03-06 21:18:17.916433,-1.717299
2026-03-06 21:18:17.916514,-1.597252
2026-03-06 21:18:17.916832,-1.6904119
2026-03-06 21:18:17.916899,0.23028943
2026-03-06 21:18:17.916909,-1.683595
2026-03-06 21:18:17.916999,-1.6665541
2026-03-06 21:18:17.917152,-1.6745073
2026-03-06 21:18:17.917307,-1.3495659
2026-03-06 21:18:17.917514,-1.6464834
2026-03-06 21:18:18.025359,-1.9410958
2026-03-06 21:18:18.025434,-1.681323
2026-03-06 21:18:18.025468,-1.4764411
2026-03-06 21:18:18.025568,0.22920592
2026-03-06 21:18:18.025814,-1.668448
2026-03-06 21:18:18.026108,-1.8452928
2026-03-06 21:18:18.02621,-1.3453995
2026-03-06 21:18:18.026299,-1.7241153
2026-03-06 21:18:18.026676,-1.9479109
2026-03-06 21:18:18.134369,-1.4457644
2026-03-06 21:18:18.134444,-2.0936904
2026-03-06 21:18:18.134494,-2.0452242
2026-03-06 21:18:18.134546,-1.279497
2026-03-06 21:18:18.134608,-1.6169444
2026-03-06 21:18:18.134674,-1.2783606
2026-03-06 21:18:18.134742,-1.6578443
2026-03-06 21:18:18.134789,0.23008783
2026-03-06 21:18:18.243042,-1.6745073
2026-03-06 21:18:18.243123,-2.0819523
2026-03-06 21:18:18.243198,-1.3359308
2026-03-06 21:18:18.243266,-1.6794302
2026-03-06 21:18:18.243346,-2.1387475
2026-03-06 21:18:18.243377,0.22968058
2026-03-06 21:18:18.352752,-1.4544754
2026-03-06 21:18:18.352919,0.23007232
2026-03-06 21:18:18.35294,-1.4544754
2026-03-06 21:18:18.353133,-1.7263877
2026-03-06 21:18:18.353347,-1.6752644
2026-03-06 21:18:18.46147,-1.4715177
2026-03-06 21:18:18.461542,-2.0274277
2026-03-06 21:18:18.461639,-1.680566
2026-03-06 21:18:18.461802,-1.6294411
2026-03-06 21:18:18.461941,-1.4643222
2026-03-06 21:18:18.462056,0.23004198
2026-03-06 21:18:18.4621,-2.0527966
2026-03-06 21:18:18.570236,-1.6351224
2026-03-06 21:18:18.570312,-1.360928
2026-03-06 21:18:18.570372,-1.6040679
2026-03-06 21:18:18.570464,-2.0501466
2026-03-06 21:18:18.570547,0.22975071
2026-03-06 21:18:18.570632,-1.6392872
2026-03-06 21:18:18.570785,-1.675643
2026-03-06 21:18:18.570939,-1.6665541
2026-03-06 21:18:18.571091,-1.6669332
2026-03-06 21:18:18.571292,-1.3745624
2026-03-06 21:18:18.679321,-1.2908595
2026-03-06 21:18:18.679397,-1.7074533
2026-03-06 21:18:18.679441,-1.747594
2026-03-06 21:18:18.679499,-2.0952048
2026-03-06 21:18:18.679644,0.23036359
2026-03-06 21:18:18.788549,-1.3404759
2026-03-06 21:18:18.78864,-1.8066682
2026-03-06 21:18:18.788692,-3.2539523
2026-03-06 21:18:18.788743,-1.0628418
2026-03-06 21:18:18.788796,-1.2938895
2026-03-06 21:18:18.788919,0.23027527
2026-03-06 21:18:18.897234,-1.722601
2026-03-06 21:18:18.897369,-1.6930629
2026-03-06 21:18:18.897474,0.22959496
2026-03-06 21:18:18.897531,-1.695714
2026-03-06 21:18:18.897733,-1.974796
2026-03-06 21:18:19.006549,-1.9899417
2026-03-06 21:18:19.006666,-1.4381902
2026-03-06 21:18:19.006816,-1.3090398
2026-03-06 21:18:19.006823,0.22911894
2026-03-06 21:18:19.006971,-1.6960925
2026-03-06 21:18:19.007163,-1.6578443
2026-03-06 21:18:19.007386,-1.3162358
2026-03-06 21:18:19.007528,-1.7021517
2026-03-06 21:18:19.00769,-2.0376513
2026-03-06 21:18:19.115415,-1.656708
2026-03-06 21:18:19.115507,-1.3313859
2026-03-06 21:18:19.115567,-1.6794302
2026-03-06 21:18:19.115621,-1.7479731
2026-03-06 21:18:19.115778,0.22971228
2026-03-06 21:18:19.115904,-1.5714993
2026-03-06 21:18:19.224334,-1.9850193
2026-03-06 21:18:19.224398,-1.6142933
2026-03-06 21:18:19.224509,-1.3601708
2026-03-06 21:18:19.224688,-2.0440881
2026-03-06 21:18:19.224708,0.22912772
2026-03-06 21:18:19.224823,-2.0902827
2026-03-06 21:18:19.225098,-1.4328877
2026-03-06 21:18:19.333873,-1.3457781
2026-03-06 21:18:19.334052,-1.6824594
2026-03-06 21:18:19.334248,-1.9687375
2026-03-06 21:18:19.334415,-1.7430497
2026-03-06 21:18:19.334506,0.23026583
2026-03-06 21:18:19.334646,-1.7297958
2026-03-06 21:18:19.442129,-2.0289428
2026-03-06 21:18:19.442223,-1.3889549
2026-03-06 21:18:19.442324,-1.6669332
2026-03-06 21:18:19.44242,-1.7267662
2026-03-06 21:18:19.442478,0.2290495
2026-03-06 21:18:19.442536,-1.2813913
2026-03-06 21:18:19.551358,-1.4381902
2026-03-06 21:18:19.551556,-1.7831905
2026-03-06 21:18:19.551742,-1.7078317
2026-03-06 21:18:19.55197,-1.3336581
2026-03-06 21:18:19.552064,0.23010132
2026-03-06 21:18:19.553295,-1.2484394
2026-03-06 21:18:19.553939,-1.7388844
2026-03-06 21:18:19.554443,-1.3306286
2026-03-06 21:18:19.66082,-1.4563684
2026-03-06 21:18:19.661227,-2.044845
2026-03-06 21:18:19.661232,0.23006895
2026-03-06 21:18:19.66164,-1.4423554
2026-03-06 21:18:19.662108,-1.3556253
2026-03-06 21:18:19.662621,-1.0836748
2026-03-06 21:18:19.769278,-1.6987436
2026-03-06 21:18:19.769376,-1.3620639
2026-03-06 21:18:19.769451,-3.3167768
2026-03-06 21:18:19.769566,-2.0206127
2026-03-06 21:18:19.769717,-1.4025891
2026-03-06 21:18:19.769765,0.22963744
2026-03-06 21:18:19.769841,-1.3442631
2026-03-06 21:18:19.878683,-1.678672
2026-03-06 21:18:19.87875,-1.9479109
2026-03-06 21:18:19.878781,-1.5900557
2026-03-06 21:18:19.878813,-1.3370672
2026-03-06 21:18:19.878841,-1.6854889
2026-03-06 21:18:19.878888,-1.8149989
2026-03-06 21:18:19.879248,0.22967318
2026-03-06 21:18:19.98789,-1.3628211
2026-03-06 21:18:19.987975,-1.0473115
2026-03-06 21:18:19.988032,-1.6464834
2026-03-06 21:18:19.988073,-1.7491094
2026-03-06 21:18:19.988147,0.23023549
2026-03-06 21:18:19.988271,-1.427585
2026-03-06 21:18:19.988499,-1.0647357
2026-03-06 21:18:20.096737,-1.3616853
2026-03-06 21:18:20.096945,-1.6203532
2026-03-06 21:18:20.097174,-1.2776034
2026-03-06 21:18:20.097351,0.23023751
2026-03-06 21:18:20.097388,-1.2056395
2026-03-06 21:18:20.097616,-1.4665943
2026-03-06 21:18:20.097836,-1.7229791
2026-03-06 21:18:20.20525,-1.6635245
2026-03-06 21:18:20.205418,-1.0162512
2026-03-06 21:18:20.205613,-1.2681345
2026-03-06 21:18:20.205802,-1.7241153
2026-03-06 21:18:20.206004,-1.379865
2026-03-06 21:18:20.206218,-1.2942687
2026-03-06 21:18:20.206349,0.22970015
2026-03-06 21:18:20.314004,-1.7233582
2026-03-06 21:18:20.314091,0.2295936
2026-03-06 21:18:20.314114,-1.7176782
2026-03-06 21:18:20.314237,-1.690791
2026-03-06 21:18:20.314494,-0.9651135
2026-03-06 21:18:20.314617,-1.4351598
2026-03-06 21:18:20.423514,-1.7343402
2026-03-06 21:18:20.423674,-3.2350287
2026-03-06 21:18:20.423843,-1.3340367
2026-03-06 21:18:20.424037,-1.9880481
2026-03-06 21:18:20.424139,0.22957405
2026-03-06 21:18:20.424198,-1.8702856
2026-03-06 21:18:20.424378,-1.7688006
2026-03-06 21:18:20.532659,-1.4370539
2026-03-06 21:18:20.532826,-1.683595
2026-03-06 21:18:20.532971,-1.7244943
2026-03-06 21:18:20.533085,0.23010333
2026-03-06 21:18:20.533118,-1.7116184
2026-03-06 21:18:20.533298,-1.7650135
2026-03-06 21:18:20.641834,-1.6650393
2026-03-06 21:18:20.641901,-1.2919965
2026-03-06 21:18:20.641934,-1.4097848
2026-03-06 21:18:20.641999,-1.6892762
2026-03-06 21:18:20.642065,-1.7850838
2026-03-06 21:18:20.642187,-1.3722901
2026-03-06 21:18:20.642239,-1.3503231
2026-03-06 21:18:20.64229,-1.3166149
2026-03-06 21:18:20.642572,0.22969745
2026-03-06 21:18:20.750665,-1.9657081
2026-03-06 21:18:20.750846,-3.030268
2026-03-06 21:18:20.751062,-1.7695583
2026-03-06 21:18:20.751173,0.2291621
2026-03-06 21:18:20.751293,-1.404104
2026-03-06 21:18:20.751512,-0.9992049
2026-03-06 21:18:20.751722,-1.5654398
2026-03-06 21:18:20.751955,-1.32722
2026-03-06 21:18:20.859403,-1.47985
2026-03-06 21:18:20.859522,-1.7491094
2026-03-06 21:18:20.85965,-1.3154784
2026-03-06 21:18:20.859783,-0.91321754
2026-03-06 21:18:20.85995,-1.0814018
2026-03-06 21:18:20.860011,0.23002715
2026-03-06 21:18:20.968522,-1.4385684
2026-03-06 21:18:20.96864,-1.3802437
2026-03-06 21:18:20.968796,-1.6752644
2026-03-06 21:18:20.968933,-1.434024
2026-03-06 21:18:20.969086,-1.3446423
2026-03-06 21:18:20.969258,-1.0707957
2026-03-06 21:18:20.969347,0.23010065
2026-03-06 21:18:21.077739,-1.3772137
2026-03-06 21:18:21.077907,-1.717299
2026-03-06 21:18:21.078073,-1.4128146
2026-03-06 21:18:21.078166,0.23020987
2026-03-06 21:18:21.078253,-1.3469145
2026-03-06 21:18:21.078422,-1.6680689
2026-03-06 21:18:21.07862,-1.7457007
2026-03-06 21:18:21.186625,-1.1628389
2026-03-06 21:18:21.186709,-1.373426
2026-03-06 21:18:21.186845,-1.7597121
2026-03-06 21:18:21.187007,0.23059149
2026-03-06 21:18:21.187015,-1.6161873
2026-03-06 21:18:21.187213,-1.4522028
2026-03-06 21:18:21.295211,-1.354868
2026-03-06 21:18:21.295399,-1.6782941
2026-03-06 21:18:21.295575,-1.7044237
2026-03-06 21:18:21.295655,0.23024964
2026-03-06 21:18:21.295767,-1.0647357
2026-03-06 21:18:21.295981,-1.6764001
2026-03-06 21:18:21.404425,-3.2740107
2026-03-06 21:18:21.40461,-1.3586552
2026-03-06 21:18:21.404788,-1.4256921
2026-03-06 21:18:21.405095,-2.0225053
2026-03-06 21:18:21.405113,0.22683193
2026-03-06 21:18:21.405371,-1.3283558
2026-03-06 21:18:21.513443,-1.3321437
2026-03-06 21:18:21.513548,-1.7510021
2026-03-06 21:18:21.513654,-1.6154301
2026-03-06 21:18:21.513887,-1.6415603
2026-03-06 21:18:21.514155,0.2302901
2026-03-06 21:18:21.622871,-1.681323
2026-03-06 21:18:21.623033,-1.0749625
2026-03-06 21:18:21.623199,0.22966845
2026-03-06 21:18:21.623227,-1.6423175
2026-03-06 21:18:21.623397,-1.7653927
2026-03-06 21:18:21.62358,-1.389333
2026-03-06 21:18:21.623778,-1.6703414
2026-03-06 21:18:21.731684,-1.435917
2026-03-06 21:18:21.73177,-1.722601
2026-03-06 21:18:21.731828,0.23010536
2026-03-06 21:18:21.731876,-1.4135724
2026-03-06 21:18:21.73198,-1.3359308
2026-03-06 21:18:21.73208,-1.3578975
2026-03-06 21:18:21.732191,-1.6328499
2026-03-06 21:18:21.732368,-1.362443
2026-03-06 21:18:21.840735,-1.9869125
2026-03-06 21:18:21.840934,0.22912434
2026-03-06 21:18:21.841129,-1.2901022
2026-03-06 21:18:21.841579,-1.6010388
2026-03-06 21:18:21.842017,-1.2901022
2026-03-06 21:18:21.842482,-1.3995591
2026-03-06 21:18:21.949682,-1.5044668
2026-03-06 21:18:21.949847,-1.3351731
2026-03-06 21:18:21.950017,-1.3575194
2026-03-06 21:18:21.950209,-1.6230032
2026-03-06 21:18:21.950332,0.22998331
2026-03-06 21:18:21.9504,-1.3586552
2026-03-06 21:18:21.950577,-1.3249472
2026-03-06 21:18:22.058338,-1.4590197
2026-03-06 21:18:22.058484,-1.676022
2026-03-06 21:18:22.058636,-1.3359308
2026-03-06 21:18:22.058792,-1.296541
2026-03-06 21:18:22.058795,0.23006423
2026-03-06 21:18:22.058947,-1.0673867
2026-03-06 21:18:22.167557,-1.3934993
2026-03-06 21:18:22.167685,-1.3264621
2026-03-06 21:18:22.167796,-1.6214889
2026-03-06 21:18:22.167937,-1.3942565
2026-03-06 21:18:22.167984,0.23018087
2026-03-06 21:18:22.168087,-1.3325217
2026-03-06 21:18:22.168239,-1.6033108
2026-03-06 21:18:22.168392,-1.392363
2026-03-06 21:18:22.276612,-1.7411563
2026-03-06 21:18:22.276754,-1.8184074
2026-03-06 21:18:22.27693,-1.4184959
2026-03-06 21:18:22.277111,0.22956192
2026-03-06 21:18:22.27712,-1.6820807
2026-03-06 21:18:22.277373,-1.6021751
2026-03-06 21:18:22.277555,-1.4457644
2026-03-06 21:18:22.38547,-1.2446516
2026-03-06 21:18:22.385822,-1.2927537
2026-03-06 21:18:22.385888,0.23044585
2026-03-06 21:18:22.386172,-1.7063175
2026-03-06 21:18:22.386315,-1.7695583
2026-03-06 21:18:22.386517,-1.0120842
2026-03-06 21:18:22.494909,-1.2677559
2026-03-06 21:18:22.495227,0.23040472
2026-03-06 21:18:22.495656,-1.7199501
2026-03-06 21:18:22.496204,-1.3283558
2026-03-06 21:18:22.496528,-1.7608478
2026-03-06 21:18:22.496936,-1.0454177
2026-03-06 21:18:22.497608,-1.2942687
2026-03-06 21:18:22.603767,-1.3461573
2026-03-06 21:18:22.603905,-1.2791184
2026-03-06 21:18:22.604034,-1.4063762
2026-03-06 21:18:22.604281,-1.69382
2026-03-06 21:18:22.604441,0.23026516
2026-03-06 21:18:22.604549,-1.382895
2026-03-06 21:18:22.712337,-1.2847993
2026-03-06 21:18:22.712543,-1.3431267
2026-03-06 21:18:22.712749,-1.4090276
2026-03-06 21:18:22.712902,0.23037438
2026-03-06 21:18:22.712946,-1.3934993
2026-03-06 21:18:22.71315,-1.7055598
2026-03-06 21:18:22.821512,-1.6078559
2026-03-06 21:18:22.8217,-1.0351907
2026-03-06 21:18:22.821908,-1.3938785
2026-03-06 21:18:22.822131,-1.3677447
2026-03-06 21:18:22.822279,0.22979926
2026-03-06 21:18:22.930834,-1.2813913
2026-03-06 21:18:22.930946,-1.6892762
2026-03-06 21:18:22.931279,-1.3469145
2026-03-06 21:18:22.93145,0.23038045
2026-03-06 21:18:22.931483,-1.722222
2026-03-06 21:18:23.039381,-2.0281851
2026-03-06 21:18:23.039502,-1.4533391
2026-03-06 21:18:23.039655,-1.7623625
2026-03-06 21:18:23.039789,0.22905084
2026-03-06 21:18:23.039812,-1.3552467
2026-03-06 21:18:23.148483,-1.449552
2026-03-06 21:18:23.148638,-1.6794302
2026-03-06 21:18:23.148844,-1.3022219
2026-03-06 21:18:23.148859,0.23008108
2026-03-06 21:18:23.149064,-1.7672853
2026-03-06 21:18:23.256975,-1.6252763
2026-03-06 21:18:23.257082,-1.0514784
2026-03-06 21:18:23.257224,-1.0582957
2026-03-06 21:18:23.257396,0.22976825
2026-03-06 21:18:23.366607,0.2307506
2026-03-06 21:18:23.366919,-1.0734473
2026-03-06 21:18:23.366987,-1.7949294
2026-03-06 21:18:23.367052,-1.451445
2026-03-06 21:18:23.475497,-1.6059619
2026-03-06 21:18:23.475563,-1.6320922
2026-03-06 21:18:23.475707,-1.3972864
2026-03-06 21:18:23.475851,-1.3654724
2026-03-06 21:18:23.47587,0.22980262
2026-03-06 21:18:23.476009,-1.019281
2026-03-06 21:18:23.476249,-1.3238108
2026-03-06 21:18:23.584749,-1.3934993
2026-03-06 21:18:23.584826,-1.3370672
2026-03-06 21:18:23.585067,-1.6794302
2026-03-06 21:18:23.585276,0.23018087
2026-03-06 21:18:23.585297,-1.6373944
2026-03-06 21:18:23.585523,-1.0401149
2026-03-06 21:18:23.58574,-1.3885758
2026-03-06 21:18:23.585971,-1.3340367
2026-03-06 21:18:23.693215,-1.2711647
2026-03-06 21:18:23.693337,-1.3287344
2026-03-06 21:18:23.693468,-1.5260534
2026-03-06 21:18:23.693535,0.23039865
2026-03-06 21:18:23.693691,-2.0687
2026-03-06 21:18:23.693887,-1.7653927
2026-03-06 21:18:23.802808,-1.3416117
2026-03-06 21:18:23.802981,-0.95337045
2026-03-06 21:18:23.80315,-1.3802437
2026-03-06 21:18:23.803358,-1.5037096
2026-03-06 21:18:23.803559,0.23027325
2026-03-06 21:18:23.803569,-1.5158283
2026-03-06 21:18:23.803772,-1.5665761
2026-03-06 21:18:23.911507,-1.4317514
2026-03-06 21:18:23.911669,-1.7426711
2026-03-06 21:18:23.91196,-1.1022352
2026-03-06 21:18:23.912009,0.23011278
2026-03-06 21:18:23.912131,-1.7006369
2026-03-06 21:18:23.912507,-1.3026011
2026-03-06 21:18:24.020306,-1.612779
2026-03-06 21:18:24.0204,-1.0556452
2026-03-06 21:18:24.020549,-1.3139635
2026-03-06 21:18:24.020775,-1.3215386
2026-03-06 21:18:24.02086,0.2297905
2026-03-06 21:18:24.02105,-1.3673666
2026-03-06 21:18:24.02133,-1.4696242
2026-03-06 21:18:24.129542,-1.3491867
2026-03-06 21:18:24.129634,-1.733204
2026-03-06 21:18:24.129661,-1.4847734
2026-03-06 21:18:24.129855,-1.2969202
2026-03-06 21:18:24.129912,-1.1351888
2026-03-06 21:18:24.129957,-1.3632002
2026-03-06 21:18:24.130066,0.23025976
2026-03-06 21:18:24.13017,-0.97420484
2026-03-06 21:18:24.23873,-1.0420082
2026-03-06 21:18:24.238819,-1.0904927
2026-03-06 21:18:24.238908,-1.4158446
2026-03-06 21:18:24.23896,-1.3321437
2026-03-06 21:18:24.239009,0.23080657
2026-03-06 21:18:24.239181,-2.9227715
2026-03-06 21:18:24.347542,-1.1711717
2026-03-06 21:18:24.347562,0.23057665
2026-03-06 21:18:24.347616,-1.3571403
2026-03-06 21:18:24.34767,-1.400317
2026-03-06 21:18:24.347735,-1.4196317
2026-03-06 21:18:24.456532,-1.7343402
2026-03-06 21:18:24.45664,-1.0151147
2026-03-06 21:18:24.456761,-1.3529739
2026-03-06 21:18:24.456826,0.22957405
2026-03-06 21:18:24.456873,-1.28783
2026-03-06 21:18:24.457051,-1.3385823
2026-03-06 21:18:24.565838,-1.4048612
2026-03-06 21:18:24.565993,-1.2544991
2026-03-06 21:18:24.566166,-1.0420082
2026-03-06 21:18:24.566349,-1.3461573
2026-03-06 21:18:24.566881,0.23016065
2026-03-06 21:18:24.674346,-1.685868
2026-03-06 21:18:24.674485,-1.3855458
2026-03-06 21:18:24.674641,-1.7574397
2026-03-06 21:18:24.674804,-1.0840534
2026-03-06 21:18:24.674959,-1.370396
2026-03-06 21:18:24.675658,0.22966036
2026-03-06 21:18:24.783831,-1.1317793
2026-03-06 21:18:24.783912,-1.4487942
2026-03-06 21:18:24.783961,-1.6919267
2026-03-06 21:18:24.784007,-1.3847886
2026-03-06 21:18:24.784059,-1.0007206
2026-03-06 21:18:24.784082,0.23064677
2026-03-06 21:18:24.892684,-1.6627673
2026-03-06 21:18:24.892837,-1.0764776
2026-03-06 21:18:24.893001,-2.9049807
2026-03-06 21:18:24.893186,-1.6847318
