time,BOARD.HB_21.packet_ts_ms
2026-03-06 21:14:18.311456,10878520
2026-03-06 21:14:18.318587,10879525
2026-03-06 21:14:19.128483,10880530
2026-03-06 21:14:20.134607,10881536
2026-03-06 21:14:21.139878,10882541
2026-03-06 21:14:22.146112,10883547
2026-03-06 21:14:23.150852,10884552
2026-03-06 21:14:24.155544,10885557
2026-03-06 21:14:25.161018,10886562
2026-03-06 21:14:26.166119,10887567
2026-03-06 21:14:27.172025,10888573
2026-03-06 21:14:28.17663,10889578
2026-03-06 21:14:29.181705,10890583
2026-03-06 21:14:30.187322,10891588
2026-03-06 21:14:31.193145,10892594
2026-03-06 21:14:32.197534,10893599
2026-03-06 21:14:33.202905,10894604
2026-03-06 21:14:34.207729,10895609
2026-03-06 21:14:35.212892,10896614
2026-03-06 21:14:36.218784,10897620
2026-03-06 21:14:37.224363,10898625
2026-03-06 21:14:38.228933,10899630
2026-03-06 21:14:39.234153,10900635
2026-03-06 21:14:40.240282,10901641
2026-03-06 21:14:41.245006,10902646
2026-03-06 21:14:42.25043,10903651
2026-03-06 21:14:43.255007,10904656
2026-03-06 21:14:44.260594,10905661
2026-03-06 21:14:45.266279,10906667
2026-03-06 21:14:46.271341,10907672
2026-03-06 21:14:47.276115,10908677
2026-03-06 21:14:48.281028,10909682
2026-03-06 21:14:49.28798,10910688
2026-03-06 21:14:50.292353,10911693
2026-03-06 21:14:51.297439,10912698
2026-03-06 21:14:52.302056,10913703
2026-03-06 21:14:53.307423,10914708
2026-03-06 21:14:54.313302,10915714
2026-03-06 21:14:55.318342,10916719
2026-03-06 21:14:56.323487,10917724
2026-03-06 21:14:57.328137,10918729
2026-03-06 21:14:58.334575,10919735
2026-03-06 21:14:59.339327,10920740
2026-03-06 21:15:00.344322,10921745
2026-03-06 21:15:01.349451,10922750
2026-03-06 21:15:02.354311,10923755
2026-03-06 21:15:03.360268,10924761
2026-03-06 21:15:04.365412,10925766
2026-03-06 21:15:05.370472,10926771
2026-03-06 21:15:06.375592,10927776
2026-03-06 21:15:07.382281,10928782
2026-03-06 21:15:08.386441,10929787
2026-03-06 21:15:09.391748,10930792
2026-03-06 21:15:10.39648,10931797
2026-03-06 21:15:11.401538,10932802
2026-03-06 21:15:12.407558,10933808
2026-03-06 21:15:13.412663,10934813
2026-03-06 21:15:14.417497,10935818
2026-03-06 21:15:15.422638,10936823
2026-03-06 21:15:16.429592,10937829
2026-03-06 21:15:17.433679,10938834
2026-03-06 21:15:18.438906,10939839
2026-03-06 21:15:19.44377,10940844
2026-03-06 21:15:20.449105,10941849
2026-03-06 21:15:21.454772,10942855
2026-03-06 21:15:22.459751,10943860
2026-03-06 21:15:23.464779,10944865
2026-03-06 21:15:24.470215,10945870
2026-03-06 21:15:25.47647,10946876
2026-03-06 21:15:26.480917,10947881
2026-03-06 21:15:27.485767,10948886
2026-03-06 21:15:28.491169,10949891
2026-03-06 21:15:29.495899,10950896
2026-03-06 21:15:30.501786,10951902
2026-03-06 21:15:31.506844,10952907
2026-03-06 21:15:32.511858,10953912
2026-03-06 21:15:33.517045,10954917
2026-03-06 21:15:34.524039,10955923
2026-03-06 21:15:35.528324,10956928
2026-03-06 21:15:36.532964,10957933
2026-03-06 21:15:37.538079,10958938
2026-03-06 21:15:38.542861,10959943
2026-03-06 21:15:39.548982,10960949
2026-03-06 21:15:40.554139,10961954
2026-03-06 21:15:41.559199,10962959
2026-03-06 21:15:42.564292,10963964
2026-03-06 21:15:43.570926,10964970
2026-03-06 21:15:44.575172,10965975
2026-03-06 21:15:45.579879,10966980
2026-03-06 21:15:46.585116,10967985
2026-03-06 21:15:47.59025,10968990
