time,RTD_Cal.CH17.temperature_c
2026-03-06 21:15:24.741335,-246.86102
2026-03-06 21:15:24.876865,-246.86102
2026-03-06 21:15:25.013899,-246.86102
2026-03-06 21:15:25.152476,-246.86102
2026-03-06 21:15:25.285238,-246.86102
2026-03-06 21:15:25.419716,-246.86102
2026-03-06 21:15:25.555121,-246.86102
2026-03-06 21:15:25.689694,-246.86102
2026-03-06 21:15:25.824728,-246.86102
2026-03-06 21:15:25.960329,-246.86102
2026-03-06 21:15:26.095887,-246.86102
2026-03-06 21:15:26.233901,-246.86102
2026-03-06 21:15:26.368436,-246.86102
2026-03-06 21:15:26.504285,-246.86102
2026-03-06 21:15:26.63881,-246.86102
2026-03-06 21:15:26.774371,-246.86102
2026-03-06 21:15:26.909155,-246.86102
2026-03-06 21:15:27.044354,-246.86102
2026-03-06 21:15:27.179384,-246.86102
2026-03-06 21:15:27.318005,-246.86102
2026-03-06 21:15:27.452143,-246.86102
2026-03-06 21:15:27.590618,-246.86102
2026-03-06 21:15:27.724253,-246.86102
2026-03-06 21:15:27.858268,-246.86102
2026-03-06 21:15:27.992074,-246.86102
2026-03-06 21:15:28.128647,-246.86102
2026-03-06 21:15:28.266118,-246.86102
2026-03-06 21:15:28.406299,-246.86102
2026-03-06 21:15:28.539724,-246.86102
2026-03-06 21:15:28.675753,-246.86102
2026-03-06 21:15:28.809553,-246.86102
2026-03-06 21:15:28.942664,-246.86102
2026-03-06 21:15:29.077218,-246.86102
2026-03-06 21:15:29.211725,-246.86102
2026-03-06 21:15:29.348198,-246.86102
2026-03-06 21:15:29.486733,-246.86102
2026-03-06 21:15:29.621629,-246.86102
2026-03-06 21:15:29.756895,-246.86102
2026-03-06 21:15:29.890929,-246.86102
2026-03-06 21:15:30.02626,-246.86102
2026-03-06 21:15:30.163006,-246.86102
2026-03-06 21:15:30.296841,-246.86102
2026-03-06 21:15:30.430302,-246.86102
2026-03-06 21:15:30.570656,-246.86102
2026-03-06 21:15:30.704354,-246.86102
2026-03-06 21:15:30.841341,-246.86102
2026-03-06 21:15:30.976249,-246.86102
2026-03-06 21:15:31.111392,-246.86102
2026-03-06 21:15:31.248006,-246.86102
2026-03-06 21:15:31.380126,-246.86102
2026-03-06 21:15:31.517593,-246.86102
2026-03-06 21:15:31.653307,-246.86102
2026-03-06 21:15:31.788805,-246.86102
2026-03-06 21:15:31.925217,-246.86102
2026-03-06 21:15:32.058372,-246.86102
2026-03-06 21:15:32.196569,-246.86102
2026-03-06 21:15:32.333423,-246.86102
2026-03-06 21:15:32.464004,-246.86102
2026-03-06 21:15:32.60104,-246.86102
2026-03-06 21:15:32.738187,-246.86102
2026-03-06 21:15:32.874467,-246.86102
2026-03-06 21:15:33.009608,-246.86102
2026-03-06 21:15:33.144274,-246.86102
2026-03-06 21:15:33.279363,-246.86102
2026-03-06 21:15:33.414616,-246.86102
2026-03-06 21:15:33.548593,-246.86102
2026-03-06 21:15:33.696474,-246.86102
2026-03-06 21:15:33.825189,-246.86102
2026-03-06 21:15:33.958764,-246.86102
2026-03-06 21:15:34.093397,-246.86102
2026-03-06 21:15:34.230371,-246.86102
2026-03-06 21:15:34.364527,-246.86102
2026-03-06 21:15:34.501364,-246.86102
2026-03-06 21:15:34.636793,-246.86102
2026-03-06 21:15:34.769538,-246.86102
2026-03-06 21:15:34.908973,-246.86102
2026-03-06 21:15:35.04347,-246.86102
2026-03-06 21:15:35.179059,-246.86102
2026-03-06 21:15:35.313936,-246.86102
2026-03-06 21:15:35.44821,-246.86102
2026-03-06 21:15:35.583152,-246.86102
2026-03-06 21:15:35.718447,-246.86102
2026-03-06 21:15:35.854214,-246.86102
2026-03-06 21:15:35.992575,-246.86102
2026-03-06 21:15:36.12846,-246.86102
2026-03-06 21:15:36.263759,-246.86102
2026-03-06 21:15:36.39913,-246.86102
2026-03-06 21:15:36.534219,-246.86102
2026-03-06 21:15:36.668918,-246.86102
2026-03-06 21:15:36.802816,-246.86102
2026-03-06 21:15:36.937966,-246.86102
2026-03-06 21:15:37.0796,-246.86102
2026-03-06 21:15:37.215467,-246.86102
2026-03-06 21:15:37.34929,-246.86102
2026-03-06 21:15:37.485321,-246.86102
2026-03-06 21:15:37.617777,-246.86102
2026-03-06 21:15:37.753012,-246.86102
2026-03-06 21:15:37.886915,-246.86102
2026-03-06 21:15:38.023569,-246.86102
2026-03-06 21:15:38.16382,-246.86102
2026-03-06 21:15:38.298917,-246.86102
2026-03-06 21:15:38.433266,-246.86102
2026-03-06 21:15:38.567869,-246.86102
2026-03-06 21:15:38.701541,-246.86102
2026-03-06 21:15:38.836823,-246.86102
2026-03-06 21:15:38.971979,-246.86102
2026-03-06 21:15:39.107194,-246.86102
2026-03-06 21:15:39.245174,-246.86102
2026-03-06 21:15:39.382613,-246.86102
2026-03-06 21:15:39.516288,-246.86102
2026-03-06 21:15:39.651932,-246.86102
2026-03-06 21:15:39.786458,-246.86102
2026-03-06 21:15:39.922912,-246.86102
2026-03-06 21:15:40.056542,-246.86102
2026-03-06 21:15:40.192028,-246.86102
2026-03-06 21:15:40.33274,-246.86102
2026-03-06 21:15:40.466421,-246.86102
2026-03-06 21:15:40.600919,-246.86102
2026-03-06 21:15:40.738368,-246.86102
2026-03-06 21:15:40.871879,-246.86102
2026-03-06 21:15:41.005333,-246.86102
2026-03-06 21:15:41.144604,-246.86102
2026-03-06 21:15:41.276855,-246.86102
2026-03-06 21:15:41.414506,-246.86102
2026-03-06 21:15:41.550402,-246.86102
2026-03-06 21:15:41.684624,-246.86102
2026-03-06 21:15:41.820316,-246.86102
2026-03-06 21:15:41.953817,-246.86102
2026-03-06 21:15:42.089739,-246.86102
2026-03-06 21:15:42.225408,-246.86102
2026-03-06 21:15:42.361606,-246.86102
2026-03-06 21:15:42.500424,-246.86102
2026-03-06 21:15:42.634915,-246.86102
2026-03-06 21:15:42.768966,-246.86102
2026-03-06 21:15:42.904526,-246.86102
2026-03-06 21:15:43.040941,-246.86102
2026-03-06 21:15:43.174318,-246.86102
2026-03-06 21:15:43.31007,-246.86102
2026-03-06 21:15:43.446107,-246.86102
2026-03-06 21:15:43.583225,-246.86102
2026-03-06 21:15:43.717605,-246.86102
2026-03-06 21:15:43.853358,-246.86102
2026-03-06 21:15:43.989333,-246.86102
