time,RTD_Cal.CH20.temperature_c
2026-03-06 21:14:19.149177,-246.86102
2026-03-06 21:14:19.283216,-246.86102
2026-03-06 21:14:19.4193,-246.86102
2026-03-06 21:14:19.555773,-246.86102
2026-03-06 21:14:19.690433,-246.86102
2026-03-06 21:14:19.828503,-246.86102
2026-03-06 21:14:19.962401,-246.86102
2026-03-06 21:14:20.098409,-246.86102
2026-03-06 21:14:20.233532,-246.86102
2026-03-06 21:14:20.369045,-246.86102
2026-03-06 21:14:20.504667,-246.86102
2026-03-06 21:14:20.640325,-246.86102
2026-03-06 21:14:20.773991,-246.86102
2026-03-06 21:14:20.909283,-246.86102
2026-03-06 21:14:21.043943,-246.86102
2026-03-06 21:14:21.185885,-246.86102
2026-03-06 21:14:21.318441,-246.86102
2026-03-06 21:14:21.454773,-246.86102
2026-03-06 21:14:21.589075,-246.86102
2026-03-06 21:14:21.724376,-246.86102
2026-03-06 21:14:21.859924,-246.86102
2026-03-06 21:14:21.994243,-246.86102
2026-03-06 21:14:22.129838,-246.86102
2026-03-06 21:14:22.268146,-246.86102
2026-03-06 21:14:22.403797,-246.86102
2026-03-06 21:14:22.540068,-246.86102
2026-03-06 21:14:22.672231,-246.86102
2026-03-06 21:14:22.807687,-246.86102
2026-03-06 21:14:22.943009,-246.86102
2026-03-06 21:14:23.077867,-246.86102
2026-03-06 21:14:23.211579,-246.86102
2026-03-06 21:14:23.351573,-246.86102
2026-03-06 21:14:23.485983,-246.86102
2026-03-06 21:14:23.621534,-246.86102
2026-03-06 21:14:23.757102,-246.86102
2026-03-06 21:14:23.893995,-246.86102
2026-03-06 21:14:24.02773,-246.86102
2026-03-06 21:14:24.161219,-246.86102
2026-03-06 21:14:24.296296,-246.86102
2026-03-06 21:14:24.435917,-246.86102
2026-03-06 21:14:24.570528,-246.86102
2026-03-06 21:14:24.706113,-246.86102
2026-03-06 21:14:24.842187,-246.86102
2026-03-06 21:14:24.976584,-246.86102
2026-03-06 21:14:25.111083,-246.86102
2026-03-06 21:14:25.244876,-246.86102
2026-03-06 21:14:25.382872,-246.86102
2026-03-06 21:14:25.51739,-246.86102
2026-03-06 21:14:25.652798,-246.86102
2026-03-06 21:14:25.787018,-246.86102
2026-03-06 21:14:25.922782,-246.86102
2026-03-06 21:14:26.058518,-246.86102
2026-03-06 21:14:26.192845,-246.86102
2026-03-06 21:14:26.327967,-246.86102
2026-03-06 21:14:26.463509,-246.86102
2026-03-06 21:14:26.605368,-246.86102
2026-03-06 21:14:26.737379,-246.86102
2026-03-06 21:14:26.872156,-246.86102
2026-03-06 21:14:27.007989,-246.86102
2026-03-06 21:14:27.142316,-246.86102
2026-03-06 21:14:27.276291,-246.86102
2026-03-06 21:14:27.411876,-246.86102
2026-03-06 21:14:27.547695,-246.86102
2026-03-06 21:14:27.686476,-246.86102
2026-03-06 21:14:27.82187,-246.86102
2026-03-06 21:14:27.956421,-246.86102
2026-03-06 21:14:28.091329,-246.86102
2026-03-06 21:14:28.226423,-246.86102
2026-03-06 21:14:28.361128,-246.86102
2026-03-06 21:14:28.496055,-246.86102
2026-03-06 21:14:28.632147,-246.86102
2026-03-06 21:14:28.770703,-246.86102
2026-03-06 21:14:28.905544,-246.86102
2026-03-06 21:14:29.04087,-246.86102
2026-03-06 21:14:29.174032,-246.86102
2026-03-06 21:14:29.31064,-246.86102
2026-03-06 21:14:29.446209,-246.86102
2026-03-06 21:14:29.580522,-246.86102
2026-03-06 21:14:29.715514,-246.86102
2026-03-06 21:14:29.854455,-246.86102
2026-03-06 21:14:29.990066,-246.86102
2026-03-06 21:14:30.124132,-246.86102
2026-03-06 21:14:30.259891,-246.86102
2026-03-06 21:14:30.3952,-246.86102
2026-03-06 21:14:30.53247,-246.86102
2026-03-06 21:14:30.66521,-246.86102
2026-03-06 21:14:30.801359,-246.86102
2026-03-06 21:14:30.937705,-246.86102
2026-03-06 21:14:31.074954,-246.86102
2026-03-06 21:14:31.209408,-246.86102
2026-03-06 21:14:31.342861,-246.86102
2026-03-06 21:14:31.478923,-246.86102
2026-03-06 21:14:31.613514,-246.86102
2026-03-06 21:14:31.748395,-246.86102
2026-03-06 21:14:31.884954,-246.86102
2026-03-06 21:14:32.022847,-246.86102
2026-03-06 21:14:32.158693,-246.86102
2026-03-06 21:14:32.292706,-246.86102
2026-03-06 21:14:32.428067,-246.86102
2026-03-06 21:14:32.563223,-246.86102
2026-03-06 21:14:32.699367,-246.86102
2026-03-06 21:14:32.832136,-246.86102
2026-03-06 21:14:32.969982,-246.86102
2026-03-06 21:14:33.106842,-246.86102
2026-03-06 21:14:33.242229,-246.86102
2026-03-06 21:14:33.387372,-246.86102
2026-03-06 21:14:33.511771,-246.86102
2026-03-06 21:14:33.646435,-246.86102
2026-03-06 21:14:33.78208,-246.86102
2026-03-06 21:14:33.918535,-246.86102
2026-03-06 21:14:34.053357,-246.86102
2026-03-06 21:14:34.192418,-246.86102
2026-03-06 21:14:34.326483,-246.86102
2026-03-06 21:14:34.461541,-246.86102
2026-03-06 21:14:34.596705,-246.86102
2026-03-06 21:14:34.731076,-246.86102
2026-03-06 21:14:34.86525,-246.86102
2026-03-06 21:14:35.000972,-246.86102
2026-03-06 21:14:35.137083,-246.86102
2026-03-06 21:14:35.275656,-246.86102
2026-03-06 21:14:35.411298,-246.86102
2026-03-06 21:14:35.547106,-246.86102
2026-03-06 21:14:35.681874,-246.86102
2026-03-06 21:14:35.816649,-246.86102
2026-03-06 21:14:35.952273,-246.86102
2026-03-06 21:14:36.086443,-246.86102
2026-03-06 21:14:36.223016,-246.86102
2026-03-06 21:14:36.360146,-246.86102
2026-03-06 21:14:36.49563,-246.86102
2026-03-06 21:14:36.630217,-246.86102
2026-03-06 21:14:36.767312,-246.86102
2026-03-06 21:14:36.901862,-246.86102
2026-03-06 21:14:37.03529,-246.86102
2026-03-06 21:14:37.171246,-246.86102
2026-03-06 21:14:37.307363,-246.86102
2026-03-06 21:14:37.445723,-246.86102
2026-03-06 21:14:37.57927,-246.86102
2026-03-06 21:14:37.715415,-246.86102
2026-03-06 21:14:37.849055,-246.86102
2026-03-06 21:14:37.984685,-246.86102
2026-03-06 21:14:38.120133,-246.86102
2026-03-06 21:14:38.254746,-246.86102
2026-03-06 21:14:38.388953,-246.86102
2026-03-06 21:14:38.529917,-246.86102
2026-03-06 21:14:38.665617,-246.86102
2026-03-06 21:14:38.800806,-246.86102
2026-03-06 21:14:38.934368,-246.86102
2026-03-06 21:14:39.069478,-246.86102
2026-03-06 21:14:39.204644,-246.86102
2026-03-06 21:14:39.340458,-246.86102
2026-03-06 21:14:39.475548,-246.86102
2026-03-06 21:14:39.613962,-246.86102
2026-03-06 21:14:39.748707,-246.86102
2026-03-06 21:14:39.885228,-246.86102
2026-03-06 21:14:40.018683,-246.86102
2026-03-06 21:14:40.154271,-246.86102
2026-03-06 21:14:40.288468,-246.86102
2026-03-06 21:14:40.424759,-246.86102
2026-03-06 21:14:40.562937,-246.86102
2026-03-06 21:14:40.699374,-246.86102
2026-03-06 21:14:40.832912,-246.86102
2026-03-06 21:14:40.968858,-246.86102
2026-03-06 21:14:41.105191,-246.86102
2026-03-06 21:14:41.241402,-246.86102
2026-03-06 21:14:41.373536,-246.86102
2026-03-06 21:14:41.508516,-246.86102
2026-03-06 21:14:41.643579,-246.86102
2026-03-06 21:14:41.781924,-246.86102
2026-03-06 21:14:41.920344,-246.86102
2026-03-06 21:14:42.052556,-246.86102
2026-03-06 21:14:42.19009,-246.86102
2026-03-06 21:14:42.322655,-246.86102
2026-03-06 21:14:42.457723,-246.86102
2026-03-06 21:14:42.593213,-246.86102
2026-03-06 21:14:42.727459,-246.86102
2026-03-06 21:14:42.867103,-246.86102
2026-03-06 21:14:43.001335,-246.86102
2026-03-06 21:14:43.137118,-246.86102
2026-03-06 21:14:43.271619,-246.86102
2026-03-06 21:14:43.407302,-246.86102
2026-03-06 21:14:43.541057,-246.86102
2026-03-06 21:14:43.675691,-246.86102
2026-03-06 21:14:43.812123,-246.86102
2026-03-06 21:14:43.950862,-246.86102
2026-03-06 21:14:44.086226,-246.86102
2026-03-06 21:14:44.221553,-246.86102
2026-03-06 21:14:44.355813,-246.86102
2026-03-06 21:14:44.490044,-246.86102
2026-03-06 21:14:44.626053,-246.86102
2026-03-06 21:14:44.759373,-246.86102
2026-03-06 21:14:44.895597,-246.86102
2026-03-06 21:14:45.034755,-246.86102
