time,TC_Cal.CH2.channel_id
2026-03-06 21:14:19.123088,2
2026-03-06 21:14:19.123393,2
2026-03-06 21:14:19.250463,2
2026-03-06 21:14:19.250822,2
2026-03-06 21:14:19.376909,2
2026-03-06 21:14:19.37698,2
2026-03-06 21:14:19.377204,2
2026-03-06 21:14:19.504923,2
2026-03-06 21:14:19.505119,2
2026-03-06 21:14:19.505395,2
2026-03-06 21:14:19.506195,2
2026-03-06 21:14:19.631192,2
2026-03-06 21:14:19.631334,2
2026-03-06 21:14:19.631342,2
2026-03-06 21:14:19.631934,2
2026-03-06 21:14:19.632055,2
2026-03-06 21:14:19.75804,2
2026-03-06 21:14:19.758147,2
2026-03-06 21:14:19.758197,2
2026-03-06 21:14:19.758295,2
2026-03-06 21:14:19.758503,2
2026-03-06 21:14:19.885897,2
2026-03-06 21:14:19.885946,2
2026-03-06 21:14:19.885966,2
2026-03-06 21:14:19.885987,2
2026-03-06 21:14:19.886007,2
2026-03-06 21:14:19.886032,2
2026-03-06 21:14:19.886056,2
2026-03-06 21:14:19.886089,2
2026-03-06 21:14:19.886124,2
2026-03-06 21:14:19.886196,2
2026-03-06 21:14:20.017075,2
2026-03-06 21:14:20.017157,2
2026-03-06 21:14:20.017194,2
2026-03-06 21:14:20.017248,2
2026-03-06 21:14:20.017257,2
2026-03-06 21:14:20.017332,2
2026-03-06 21:14:20.017406,2
2026-03-06 21:14:20.017538,2
2026-03-06 21:14:20.144034,2
2026-03-06 21:14:20.1441,2
2026-03-06 21:14:20.144115,2
2026-03-06 21:14:20.144127,2
2026-03-06 21:14:20.14414,2
2026-03-06 21:14:20.144183,2
2026-03-06 21:14:20.14423,2
2026-03-06 21:14:20.144271,2
2026-03-06 21:14:20.144313,2
2026-03-06 21:14:20.144366,2
2026-03-06 21:14:20.271191,2
2026-03-06 21:14:20.271253,2
2026-03-06 21:14:20.271293,2
2026-03-06 21:14:20.271337,2
2026-03-06 21:14:20.271379,2
2026-03-06 21:14:20.271428,2
2026-03-06 21:14:20.271474,2
2026-03-06 21:14:20.271748,2
2026-03-06 21:14:20.397957,2
2026-03-06 21:14:20.398014,2
2026-03-06 21:14:20.398043,2
2026-03-06 21:14:20.398084,2
2026-03-06 21:14:20.398093,2
2026-03-06 21:14:20.398129,2
2026-03-06 21:14:20.398173,2
2026-03-06 21:14:20.398216,2
2026-03-06 21:14:20.398262,2
2026-03-06 21:14:20.398298,2
2026-03-06 21:14:20.525042,2
2026-03-06 21:14:20.525129,2
2026-03-06 21:14:20.525167,2
2026-03-06 21:14:20.525207,2
2026-03-06 21:14:20.525256,2
2026-03-06 21:14:20.52528,2
2026-03-06 21:14:20.525374,2
2026-03-06 21:14:20.652147,2
2026-03-06 21:14:20.652201,2
2026-03-06 21:14:20.652245,2
2026-03-06 21:14:20.652448,2
2026-03-06 21:14:20.652468,2
2026-03-06 21:14:20.652485,2
2026-03-06 21:14:20.652703,2
2026-03-06 21:14:20.652746,2
2026-03-06 21:14:20.652772,2
2026-03-06 21:14:20.780021,2
2026-03-06 21:14:20.780087,2
2026-03-06 21:14:20.780135,2
2026-03-06 21:14:20.780181,2
2026-03-06 21:14:20.780224,2
2026-03-06 21:14:20.780268,2
2026-03-06 21:14:20.780318,2
2026-03-06 21:14:20.780368,2
2026-03-06 21:14:20.780408,2
2026-03-06 21:14:20.780472,2
2026-03-06 21:14:20.906526,2
2026-03-06 21:14:20.906589,2
2026-03-06 21:14:20.906636,2
2026-03-06 21:14:20.906685,2
2026-03-06 21:14:20.906732,2
2026-03-06 21:14:20.906785,2
2026-03-06 21:14:20.906966,2
2026-03-06 21:14:21.037752,2
2026-03-06 21:14:21.037827,2
2026-03-06 21:14:21.037848,2
2026-03-06 21:14:21.037928,2
2026-03-06 21:14:21.037996,2
2026-03-06 21:14:21.038084,2
2026-03-06 21:14:21.166461,2
2026-03-06 21:14:21.166615,2
2026-03-06 21:14:21.169313,2
2026-03-06 21:14:21.292644,2
2026-03-06 21:14:21.292766,2
2026-03-06 21:14:21.292871,2
2026-03-06 21:14:21.292979,2
2026-03-06 21:14:21.292993,2
2026-03-06 21:14:21.293118,2
2026-03-06 21:14:21.293256,2
2026-03-06 21:14:21.293383,2
2026-03-06 21:14:21.293499,2
2026-03-06 21:14:21.419022,2
2026-03-06 21:14:21.419165,2
2026-03-06 21:14:21.419414,2
2026-03-06 21:14:21.419511,2
2026-03-06 21:14:21.419543,2
2026-03-06 21:14:21.419765,2
2026-03-06 21:14:21.419902,2
2026-03-06 21:14:21.546064,2
2026-03-06 21:14:21.546136,2
2026-03-06 21:14:21.546166,2
2026-03-06 21:14:21.546233,2
2026-03-06 21:14:21.546304,2
2026-03-06 21:14:21.546367,2
2026-03-06 21:14:21.546438,2
2026-03-06 21:14:21.546501,2
2026-03-06 21:14:21.546564,2
2026-03-06 21:14:21.546591,2
2026-03-06 21:14:21.673231,2
2026-03-06 21:14:21.673366,2
2026-03-06 21:14:21.673452,2
2026-03-06 21:14:21.673472,2
2026-03-06 21:14:21.673588,2
2026-03-06 21:14:21.673686,2
2026-03-06 21:14:21.673798,2
2026-03-06 21:14:21.673918,2
2026-03-06 21:14:21.801067,2
2026-03-06 21:14:21.801235,2
2026-03-06 21:14:21.801303,2
2026-03-06 21:14:21.801381,2
2026-03-06 21:14:21.801543,2
2026-03-06 21:14:21.801673,2
2026-03-06 21:14:21.801846,2
2026-03-06 21:14:21.801995,2
2026-03-06 21:14:21.928715,2
2026-03-06 21:14:21.928835,2
2026-03-06 21:14:21.92965,2
2026-03-06 21:14:22.059165,2
2026-03-06 21:14:22.059342,2
2026-03-06 21:14:22.059488,2
2026-03-06 21:14:22.059634,2
2026-03-06 21:14:22.059734,2
2026-03-06 21:14:22.18597,2
2026-03-06 21:14:22.186077,2
2026-03-06 21:14:22.186136,2
2026-03-06 21:14:22.186257,2
2026-03-06 21:14:22.186383,2
2026-03-06 21:14:22.186455,2
2026-03-06 21:14:22.18658,2
2026-03-06 21:14:22.186774,2
2026-03-06 21:14:22.3128,2
2026-03-06 21:14:22.312891,2
2026-03-06 21:14:22.312926,2
2026-03-06 21:14:22.312998,2
2026-03-06 21:14:22.313058,2
2026-03-06 21:14:22.313078,2
2026-03-06 21:14:22.313124,2
2026-03-06 21:14:22.313204,2
2026-03-06 21:14:22.313276,2
2026-03-06 21:14:22.439963,2
2026-03-06 21:14:22.440076,2
2026-03-06 21:14:22.440192,2
2026-03-06 21:14:22.440296,2
2026-03-06 21:14:22.440399,2
2026-03-06 21:14:22.440496,2
2026-03-06 21:14:22.440685,2
2026-03-06 21:14:22.567116,2
2026-03-06 21:14:22.567192,2
2026-03-06 21:14:22.567223,2
2026-03-06 21:14:22.567253,2
2026-03-06 21:14:22.567279,2
2026-03-06 21:14:22.567308,2
2026-03-06 21:14:22.567339,2
2026-03-06 21:14:22.56737,2
2026-03-06 21:14:22.567398,2
2026-03-06 21:14:22.567515,2
2026-03-06 21:14:22.693872,2
2026-03-06 21:14:22.69391,2
2026-03-06 21:14:22.693937,2
2026-03-06 21:14:22.693989,2
2026-03-06 21:14:22.694066,2
2026-03-06 21:14:22.694257,2
2026-03-06 21:14:22.821845,2
