time,ACT.GSE_High_Press_Vent.raw_adc_counts
2026-03-06 21:17:19.310002,0
2026-03-06 21:17:19.368057,1054870222
2026-03-06 21:17:19.411653,0
2026-03-06 21:17:19.470247,1054870222
2026-03-06 21:17:19.514063,0
2026-03-06 21:17:19.57205,1054816142
2026-03-06 21:17:19.615927,0
2026-03-06 21:17:19.674012,1054816142
2026-03-06 21:17:19.717626,0
2026-03-06 21:17:19.775929,1054870222
2026-03-06 21:17:19.819678,0
2026-03-06 21:17:19.877717,1054843182
2026-03-06 21:17:19.921699,0
2026-03-06 21:17:19.979937,1054870222
2026-03-06 21:17:20.023825,0
2026-03-06 21:17:20.0825,1054762061
2026-03-06 21:17:20.125842,0
2026-03-06 21:17:20.183811,1054870222
2026-03-06 21:17:20.228014,0
2026-03-06 21:17:20.285539,1054789101
2026-03-06 21:17:20.329936,0
2026-03-06 21:17:20.387703,1054870222
2026-03-06 21:17:20.431981,0
2026-03-06 21:17:20.489963,1054816142
2026-03-06 21:17:20.534185,0
2026-03-06 21:17:20.592098,1054870222
2026-03-06 21:17:20.63607,0
2026-03-06 21:17:20.693844,1054870222
2026-03-06 21:17:20.738143,0
2026-03-06 21:17:20.796138,1054816142
2026-03-06 21:17:20.83983,0
2026-03-06 21:17:20.897682,1054870222
2026-03-06 21:17:20.941606,0
2026-03-06 21:17:20.999894,1054816142
2026-03-06 21:17:21.043867,0
2026-03-06 21:17:21.101906,1054870222
2026-03-06 21:17:21.145743,0
2026-03-06 21:17:21.204334,1054816142
2026-03-06 21:17:21.247709,0
2026-03-06 21:17:21.305607,1054816142
2026-03-06 21:17:21.349701,0
2026-03-06 21:17:21.407453,1054870222
2026-03-06 21:17:21.451752,0
2026-03-06 21:17:21.509865,1054870222
2026-03-06 21:17:21.553703,0
2026-03-06 21:17:21.61174,1054897262
2026-03-06 21:17:21.656199,0
2026-03-06 21:17:21.71388,1054789101
2026-03-06 21:17:21.757628,0
2026-03-06 21:17:21.815792,1054789101
2026-03-06 21:17:21.859833,0
2026-03-06 21:17:21.91805,1054870222
2026-03-06 21:17:21.962029,0
2026-03-06 21:17:22.020053,1054816142
2026-03-06 21:17:22.06384,0
2026-03-06 21:17:22.121906,1054816142
2026-03-06 21:17:22.165762,0
2026-03-06 21:17:22.223568,1054897262
2026-03-06 21:17:22.267518,0
2026-03-06 21:17:22.325964,1054870222
2026-03-06 21:17:22.370241,0
2026-03-06 21:17:22.427586,1054870222
2026-03-06 21:17:22.471653,0
2026-03-06 21:17:22.529817,1054978383
2026-03-06 21:17:22.573626,0
2026-03-06 21:17:22.631777,1054870222
2026-03-06 21:17:22.676358,0
2026-03-06 21:17:22.734223,1054870222
2026-03-06 21:17:22.777934,0
2026-03-06 21:17:22.835938,1054978383
2026-03-06 21:17:22.88012,0
2026-03-06 21:17:22.937852,1054816142
2026-03-06 21:17:22.981965,0
2026-03-06 21:17:23.039537,1054870222
2026-03-06 21:17:23.084027,0
2026-03-06 21:17:23.141554,1054816142
2026-03-06 21:17:23.185907,0
2026-03-06 21:17:23.24361,1054816142
2026-03-06 21:17:23.287661,0
2026-03-06 21:17:23.345574,1054816142
2026-03-06 21:17:23.390037,0
2026-03-06 21:17:23.448023,1054870222
2026-03-06 21:17:23.491641,0
2026-03-06 21:17:23.549841,1054870222
2026-03-06 21:17:23.593634,0
2026-03-06 21:17:23.651978,1054870222
2026-03-06 21:17:23.69593,0
2026-03-06 21:17:23.754078,1054816142
2026-03-06 21:17:23.797599,0
2026-03-06 21:17:23.856154,1054843182
2026-03-06 21:17:23.899633,0
2026-03-06 21:17:23.957903,1054978383
2026-03-06 21:17:24.002308,0
2026-03-06 21:17:24.059774,1054843182
2026-03-06 21:17:24.104024,0
2026-03-06 21:17:24.161775,1054870222
2026-03-06 21:17:24.205902,0
2026-03-06 21:17:24.263794,1054978383
2026-03-06 21:17:24.307723,0
2026-03-06 21:17:24.366223,1054870222
2026-03-06 21:17:24.410172,0
2026-03-06 21:17:24.468543,1054870222
2026-03-06 21:17:24.511724,0
2026-03-06 21:17:24.569763,1054870222
2026-03-06 21:17:24.613842,0
2026-03-06 21:17:24.671781,1054816142
2026-03-06 21:17:24.71594,0
2026-03-06 21:17:24.774121,1054762061
2026-03-06 21:17:24.819086,0
2026-03-06 21:17:24.875648,1054843182
2026-03-06 21:17:24.919942,0
2026-03-06 21:17:24.978009,1054762061
2026-03-06 21:17:25.021964,0
2026-03-06 21:17:25.079765,1054816142
2026-03-06 21:17:25.124079,0
2026-03-06 21:17:25.182046,1054789101
2026-03-06 21:17:25.226008,0
2026-03-06 21:17:25.284126,1054816142
2026-03-06 21:17:25.327512,0
2026-03-06 21:17:25.385554,1054816142
2026-03-06 21:17:25.430117,0
2026-03-06 21:17:25.487816,1054816142
2026-03-06 21:17:25.531885,0
2026-03-06 21:17:25.5903,1054816142
2026-03-06 21:17:25.634355,0
2026-03-06 21:17:25.692084,1054816142
2026-03-06 21:17:25.736299,0
2026-03-06 21:17:25.794055,1054789101
2026-03-06 21:17:25.8383,0
2026-03-06 21:17:25.895772,1054870222
2026-03-06 21:17:25.939906,0
2026-03-06 21:17:25.997805,1054816142
2026-03-06 21:17:26.042038,0
2026-03-06 21:17:26.100125,1054816142
2026-03-06 21:17:26.14391,0
2026-03-06 21:17:26.202054,1054816142
2026-03-06 21:17:26.24563,0
2026-03-06 21:17:26.304035,1054870222
2026-03-06 21:17:26.348127,0
2026-03-06 21:17:26.406437,1054870222
2026-03-06 21:17:26.44977,0
2026-03-06 21:17:26.507817,1054897262
2026-03-06 21:17:26.551798,0
2026-03-06 21:17:26.610509,1054870222
2026-03-06 21:17:26.653756,0
2026-03-06 21:17:26.711966,1054870222
2026-03-06 21:17:26.755969,0
2026-03-06 21:17:26.813909,1054870222
2026-03-06 21:17:26.857799,0
2026-03-06 21:17:26.915805,1054870222
2026-03-06 21:17:26.959878,0
2026-03-06 21:17:27.017741,1054843182
2026-03-06 21:17:27.061794,0
2026-03-06 21:17:27.119585,1054762061
2026-03-06 21:17:27.164277,0
2026-03-06 21:17:27.222344,1054816142
2026-03-06 21:17:27.265927,0
2026-03-06 21:17:27.323719,1054762061
2026-03-06 21:17:27.368134,0
2026-03-06 21:17:27.425941,1054870222
2026-03-06 21:17:27.469835,0
2026-03-06 21:17:27.527758,1054897262
2026-03-06 21:17:27.571959,0
2026-03-06 21:17:27.629924,1054843182
2026-03-06 21:17:27.674099,0
2026-03-06 21:17:27.731845,1054816142
2026-03-06 21:17:27.776751,0
2026-03-06 21:17:27.834071,1054978383
2026-03-06 21:17:27.87783,0
2026-03-06 21:17:27.936352,1054816142
2026-03-06 21:17:27.980286,0
2026-03-06 21:17:28.038088,1054870222
2026-03-06 21:17:28.081982,0
2026-03-06 21:17:28.140429,1054870222
2026-03-06 21:17:28.183736,0
2026-03-06 21:17:28.242226,1054870222
2026-03-06 21:17:28.285832,0
2026-03-06 21:17:28.344266,1055032463
2026-03-06 21:17:28.387908,0
2026-03-06 21:17:28.445656,1054870222
2026-03-06 21:17:28.490014,0
2026-03-06 21:17:28.54785,1054789101
2026-03-06 21:17:28.592255,0
2026-03-06 21:17:28.650072,1054843182
2026-03-06 21:17:28.694115,0
2026-03-06 21:17:28.751468,1054816142
2026-03-06 21:17:28.795576,0
2026-03-06 21:17:28.853977,1054897262
2026-03-06 21:17:28.89779,0
2026-03-06 21:17:28.956098,1054843182
2026-03-06 21:17:28.999898,0
2026-03-06 21:17:29.057865,1054870222
2026-03-06 21:17:29.101896,0
2026-03-06 21:17:29.159641,1054870222
2026-03-06 21:17:29.204203,0
2026-03-06 21:17:29.261807,1054897262
2026-03-06 21:17:29.305739,0
2026-03-06 21:17:29.364028,1054924302
2026-03-06 21:17:29.408156,0
2026-03-06 21:17:29.466078,1054978383
2026-03-06 21:17:29.509667,0
2026-03-06 21:17:29.568614,1054870222
2026-03-06 21:17:29.612018,0
2026-03-06 21:17:29.669655,1054978383
2026-03-06 21:17:29.714083,0
2026-03-06 21:17:29.771925,1054816142
2026-03-06 21:17:29.815997,0
2026-03-06 21:17:29.874267,1054870222
2026-03-06 21:17:29.918031,0
2026-03-06 21:17:29.975764,1054870222
2026-03-06 21:17:30.01975,0
2026-03-06 21:17:30.078101,1054978383
2026-03-06 21:17:30.12182,0
2026-03-06 21:17:30.180178,1054870222
2026-03-06 21:17:30.224211,0
2026-03-06 21:17:30.281686,1054870222
2026-03-06 21:17:30.326024,0
2026-03-06 21:17:30.383735,1054870222
2026-03-06 21:17:30.427747,0
2026-03-06 21:17:30.485798,1054870222
2026-03-06 21:17:30.529873,0
2026-03-06 21:17:30.588056,1054870222
2026-03-06 21:17:30.632202,0
2026-03-06 21:17:30.689796,1054816142
2026-03-06 21:17:30.734134,0
2026-03-06 21:17:30.792017,1054978383
2026-03-06 21:17:30.835837,0
2026-03-06 21:17:30.893794,1054870222
2026-03-06 21:17:30.937697,0
2026-03-06 21:17:30.995861,1054924302
2026-03-06 21:17:31.040058,0
2026-03-06 21:17:31.098243,1054870222
2026-03-06 21:17:31.141954,0
2026-03-06 21:17:31.20084,1054870222
2026-03-06 21:17:31.243772,0
2026-03-06 21:17:31.301851,1054816142
2026-03-06 21:17:31.345929,0
2026-03-06 21:17:31.403778,1054870222
2026-03-06 21:17:31.447776,0
2026-03-06 21:17:31.506076,1054870222
2026-03-06 21:17:31.549824,0
2026-03-06 21:17:31.607762,1054870222
2026-03-06 21:17:31.651837,0
2026-03-06 21:17:31.710216,1055005423
2026-03-06 21:17:31.753819,0
2026-03-06 21:17:31.811862,1054978383
2026-03-06 21:17:31.855795,0
2026-03-06 21:17:31.913729,1054978383
2026-03-06 21:17:31.957922,0
2026-03-06 21:17:32.015949,1054870222
2026-03-06 21:17:32.059731,0
2026-03-06 21:17:32.118001,1054870222
2026-03-06 21:17:32.161874,0
2026-03-06 21:17:32.220197,1054816142
2026-03-06 21:17:32.263756,0
2026-03-06 21:17:32.321758,1054816142
2026-03-06 21:17:32.365909,0
2026-03-06 21:17:32.424216,1055032463
2026-03-06 21:17:32.467481,0
2026-03-06 21:17:32.52575,1054870222
2026-03-06 21:17:32.570067,0
2026-03-06 21:17:32.627851,1054951343
2026-03-06 21:17:32.672059,0
2026-03-06 21:17:32.730126,1054897262
2026-03-06 21:17:32.774013,0
2026-03-06 21:17:32.83205,1054870222
2026-03-06 21:17:32.876032,0
2026-03-06 21:17:32.934016,1054897262
2026-03-06 21:17:32.978088,0
2026-03-06 21:17:33.035912,1054897262
2026-03-06 21:17:33.079993,0
2026-03-06 21:17:33.138227,1054978383
2026-03-06 21:17:33.182149,0
2026-03-06 21:17:33.240432,1054870222
2026-03-06 21:17:33.283751,0
2026-03-06 21:17:33.341777,1054816142
2026-03-06 21:17:33.386073,0
2026-03-06 21:17:33.444257,1054870222
2026-03-06 21:17:33.487851,0
2026-03-06 21:17:33.546181,1054978383
2026-03-06 21:17:33.589777,0
2026-03-06 21:17:33.64797,1054870222
2026-03-06 21:17:33.691822,0
2026-03-06 21:17:33.749694,1054870222
2026-03-06 21:17:33.79382,0
2026-03-06 21:17:33.852111,1054816142
2026-03-06 21:17:33.897205,0
2026-03-06 21:17:33.954118,1054978383
2026-03-06 21:17:33.99817,0
2026-03-06 21:17:34.055981,1054789101
2026-03-06 21:17:34.100133,0
2026-03-06 21:17:34.157984,1054897262
2026-03-06 21:17:34.20239,0
2026-03-06 21:17:34.259801,1054897262
2026-03-06 21:17:34.303883,0
2026-03-06 21:17:34.362356,1054870222
2026-03-06 21:17:34.406304,0
2026-03-06 21:17:34.463897,1054870222
2026-03-06 21:17:34.507811,0
2026-03-06 21:17:34.56589,1054870222
2026-03-06 21:17:34.609866,0
2026-03-06 21:17:34.668118,1054978383
2026-03-06 21:17:34.712245,0
2026-03-06 21:17:34.769998,1054870222
2026-03-06 21:17:34.814035,0
2026-03-06 21:17:34.871817,1054870222
2026-03-06 21:17:34.915978,0
2026-03-06 21:17:34.973935,1054843182
2026-03-06 21:17:35.01795,0
2026-03-06 21:17:35.075844,1054951343
2026-03-06 21:17:35.119888,0
2026-03-06 21:17:35.178204,1054870222
2026-03-06 21:17:35.22189,0
2026-03-06 21:17:35.280177,1054897262
2026-03-06 21:17:35.324062,0
2026-03-06 21:17:35.381776,1054978383
2026-03-06 21:17:35.426115,0
2026-03-06 21:17:35.484097,1054870222
2026-03-06 21:17:35.528081,0
2026-03-06 21:17:35.585961,1054870222
2026-03-06 21:17:35.629712,0
2026-03-06 21:17:35.688021,1054816142
2026-03-06 21:17:35.731859,0
2026-03-06 21:17:35.790265,1054870222
2026-03-06 21:17:35.834169,0
2026-03-06 21:17:35.891924,1055005423
2026-03-06 21:17:35.935884,0
2026-03-06 21:17:35.994228,1054978383
2026-03-06 21:17:36.038224,0
2026-03-06 21:17:36.095771,1054870222
2026-03-06 21:17:36.139904,0
2026-03-06 21:17:36.197888,1054978383
2026-03-06 21:17:36.242238,0
2026-03-06 21:17:36.299971,1054870222
2026-03-06 21:17:36.344066,0
2026-03-06 21:17:36.402242,1054870222
2026-03-06 21:17:36.445894,0
2026-03-06 21:17:36.504194,1054870222
2026-03-06 21:17:36.547792,0
2026-03-06 21:17:36.605848,1054870222
2026-03-06 21:17:36.649868,0
2026-03-06 21:17:36.708269,1054870222
2026-03-06 21:17:36.751713,0
2026-03-06 21:17:36.810186,1055005423
2026-03-06 21:17:36.853744,0
2026-03-06 21:17:36.912455,1054951343
2026-03-06 21:17:36.955941,0
2026-03-06 21:17:37.014091,1054978383
2026-03-06 21:17:37.057867,0
2026-03-06 21:17:37.115838,1055032463
2026-03-06 21:17:37.159977,0
2026-03-06 21:17:37.218176,1054897262
2026-03-06 21:17:37.262202,0
2026-03-06 21:17:37.320181,1054978383
2026-03-06 21:17:37.363986,0
2026-03-06 21:17:37.423797,1054816142
2026-03-06 21:17:37.466073,0
2026-03-06 21:17:37.523783,1054843182
2026-03-06 21:17:37.567683,0
2026-03-06 21:17:37.625845,1054897262
2026-03-06 21:17:37.670142,0
2026-03-06 21:17:37.727957,1054870222
2026-03-06 21:17:37.771646,0
2026-03-06 21:17:37.830243,1054870222
2026-03-06 21:17:37.873765,0
2026-03-06 21:17:37.932329,1054870222
2026-03-06 21:17:37.975689,0
2026-03-06 21:17:38.033936,1054978383
2026-03-06 21:17:38.077992,0
2026-03-06 21:17:38.13635,1054870222
2026-03-06 21:17:38.17979,0
2026-03-06 21:17:38.238032,1054870222
2026-03-06 21:17:38.28211,0
2026-03-06 21:17:38.340274,1054978383
2026-03-06 21:17:38.384126,0
2026-03-06 21:17:38.442022,1054870222
2026-03-06 21:17:38.486321,0
2026-03-06 21:17:38.544431,1055032463
2026-03-06 21:17:38.588273,0
2026-03-06 21:17:38.646097,1054978383
2026-03-06 21:17:38.690245,0
2026-03-06 21:17:38.748149,1054978383
2026-03-06 21:17:38.792258,0
2026-03-06 21:17:38.849865,1054897262
2026-03-06 21:17:38.894031,0
2026-03-06 21:17:38.951841,1054870222
2026-03-06 21:17:38.995773,0
2026-03-06 21:17:39.053933,1054816142
2026-03-06 21:17:39.097894,0
2026-03-06 21:17:39.156292,1054870222
2026-03-06 21:17:39.199852,0
2026-03-06 21:17:39.25934,1054897262
2026-03-06 21:17:39.302406,0
2026-03-06 21:17:39.359998,1054978383
2026-03-06 21:17:39.403858,0
2026-03-06 21:17:39.461749,1055005423
2026-03-06 21:17:39.506041,0
2026-03-06 21:17:39.564444,1054978383
2026-03-06 21:17:39.60802,0
2026-03-06 21:17:39.666101,1054870222
2026-03-06 21:17:39.71015,0
2026-03-06 21:17:39.768066,1054870222
2026-03-06 21:17:39.812025,0
2026-03-06 21:17:39.870246,1054870222
2026-03-06 21:17:39.914169,0
2026-03-06 21:17:39.971902,1054897262
2026-03-06 21:17:40.015894,0
2026-03-06 21:17:40.074292,1054870222
2026-03-06 21:17:40.118466,0
2026-03-06 21:17:40.176623,1055005423
2026-03-06 21:17:40.219756,0
2026-03-06 21:17:40.277883,1054897262
2026-03-06 21:17:40.322,0
2026-03-06 21:17:40.38069,1055005423
2026-03-06 21:17:40.424222,0
2026-03-06 21:17:40.481892,1055032463
2026-03-06 21:17:40.52623,0
2026-03-06 21:17:40.584382,1054897262
2026-03-06 21:17:40.628141,0
2026-03-06 21:17:40.685975,1054816142
2026-03-06 21:17:40.730291,0
2026-03-06 21:17:40.788106,1054789101
2026-03-06 21:17:40.832027,0
2026-03-06 21:17:40.889808,1054816142
2026-03-06 21:17:40.934335,0
2026-03-06 21:17:40.991767,1054816142
2026-03-06 21:17:41.035935,0
2026-03-06 21:17:41.094141,1054816142
2026-03-06 21:17:41.138209,0
2026-03-06 21:17:41.196216,1054843182
2026-03-06 21:17:41.240094,0
2026-03-06 21:17:41.298554,1054816142
2026-03-06 21:17:41.342082,0
2026-03-06 21:17:41.399801,1054843182
2026-03-06 21:17:41.443826,0
2026-03-06 21:17:41.502078,1054816142
2026-03-06 21:17:41.545829,0
2026-03-06 21:17:41.604077,1054870222
2026-03-06 21:17:41.647616,0
2026-03-06 21:17:41.706339,1054870222
2026-03-06 21:17:41.750243,0
2026-03-06 21:17:41.808209,1054870222
2026-03-06 21:17:41.851854,0
2026-03-06 21:17:41.910235,1054816142
2026-03-06 21:17:41.953804,0
2026-03-06 21:17:42.012153,1054816142
2026-03-06 21:17:42.056216,0
2026-03-06 21:17:42.114217,1054897262
2026-03-06 21:17:42.158176,0
2026-03-06 21:17:42.216042,1054816142
2026-03-06 21:17:42.259935,0
2026-03-06 21:17:42.317793,1054816142
2026-03-06 21:17:42.361868,0
2026-03-06 21:17:42.420235,1054816142
2026-03-06 21:17:42.46394,0
2026-03-06 21:17:42.522071,1054762061
2026-03-06 21:17:42.56586,0
2026-03-06 21:17:42.624262,1054816142
2026-03-06 21:17:42.667794,0
2026-03-06 21:17:42.725765,1054870222
2026-03-06 21:17:42.7703,0
2026-03-06 21:17:42.827953,1054816142
2026-03-06 21:17:42.872034,0
2026-03-06 21:17:42.930038,1054897262
2026-03-06 21:17:42.973857,0
2026-03-06 21:17:43.031921,1054816142
2026-03-06 21:17:43.076106,0
2026-03-06 21:17:43.134038,1054816142
2026-03-06 21:17:43.178231,0
2026-03-06 21:17:43.236697,1054870222
2026-03-06 21:17:43.279989,0
2026-03-06 21:17:43.337923,1054816142
2026-03-06 21:17:43.38212,0
2026-03-06 21:17:43.43982,1054870222
2026-03-06 21:17:43.484212,0
2026-03-06 21:17:43.54222,1054870222
2026-03-06 21:17:43.585869,0
2026-03-06 21:17:43.644405,1054870222
2026-03-06 21:17:43.688269,0
2026-03-06 21:17:43.745809,1054870222
2026-03-06 21:17:43.789957,0
2026-03-06 21:17:43.84817,1054843182
2026-03-06 21:17:43.89226,0
2026-03-06 21:17:43.950119,1054870222
2026-03-06 21:17:43.994073,0
2026-03-06 21:17:44.051867,1054843182
2026-03-06 21:17:44.095803,0
2026-03-06 21:17:44.154072,1054816142
2026-03-06 21:17:44.198684,0
2026-03-06 21:17:44.255901,1054843182
2026-03-06 21:17:44.299564,0
2026-03-06 21:17:44.358254,1054870222
2026-03-06 21:17:44.40166,0
2026-03-06 21:17:44.460304,1055005423
2026-03-06 21:17:44.504045,0
2026-03-06 21:17:44.562552,1054816142
2026-03-06 21:17:44.605871,0
2026-03-06 21:17:44.664218,1054870222
2026-03-06 21:17:44.707798,0
2026-03-06 21:17:44.765918,1054843182
2026-03-06 21:17:44.810121,0
2026-03-06 21:17:44.867935,1054789101
2026-03-06 21:17:44.911806,0
2026-03-06 21:17:44.969982,1054843182
2026-03-06 21:17:45.013828,0
2026-03-06 21:17:45.072017,1054870222
2026-03-06 21:17:45.116305,0
2026-03-06 21:17:45.174238,1054870222
2026-03-06 21:17:45.218017,0
2026-03-06 21:17:45.276315,1054870222
2026-03-06 21:17:45.319915,0
2026-03-06 21:17:45.37799,1054816142
2026-03-06 21:17:45.422136,0
2026-03-06 21:17:45.479917,1054870222
2026-03-06 21:17:45.523958,0
2026-03-06 21:17:45.590366,1054816142
2026-03-06 21:17:45.6264,0
2026-03-06 21:17:45.683996,1054870222
2026-03-06 21:17:45.72813,0
2026-03-06 21:17:45.786233,1054816142
2026-03-06 21:17:45.830099,0
2026-03-06 21:17:45.887959,1054870222
2026-03-06 21:17:45.932089,0
2026-03-06 21:17:45.989932,1054870222
2026-03-06 21:17:46.034193,0
2026-03-06 21:17:46.092112,1054897262
2026-03-06 21:17:46.136035,0
2026-03-06 21:17:46.194445,1054816142
2026-03-06 21:17:46.238397,0
2026-03-06 21:17:46.29596,1054870222
2026-03-06 21:17:46.339961,0
2026-03-06 21:17:46.398008,1054870222
2026-03-06 21:17:46.441861,0
2026-03-06 21:17:46.501586,1055005423
2026-03-06 21:17:46.544217,0
2026-03-06 21:17:46.602008,1054897262
2026-03-06 21:17:46.645686,0
2026-03-06 21:17:46.704536,1054843182
2026-03-06 21:17:46.747902,0
2026-03-06 21:17:46.806294,1054870222
2026-03-06 21:17:46.849672,0
2026-03-06 21:17:46.908272,1054870222
2026-03-06 21:17:46.952256,0
2026-03-06 21:17:47.010283,1054978383
2026-03-06 21:17:47.053769,0
2026-03-06 21:17:47.111957,1054843182
2026-03-06 21:17:47.156137,0
2026-03-06 21:17:47.21465,1054816142
2026-03-06 21:17:47.258254,0
2026-03-06 21:17:47.31601,1054870222
2026-03-06 21:17:47.35992,0
2026-03-06 21:17:47.418134,1054843182
2026-03-06 21:17:47.462317,0
2026-03-06 21:17:47.520197,1054789101
2026-03-06 21:17:47.564498,0
2026-03-06 21:17:47.622049,1054870222
2026-03-06 21:17:47.666223,0
2026-03-06 21:17:47.724431,1054870222
2026-03-06 21:17:47.76842,0
2026-03-06 21:17:47.826236,1054897262
2026-03-06 21:17:47.870091,0
2026-03-06 21:17:47.927955,1054897262
2026-03-06 21:17:47.972103,0
2026-03-06 21:17:48.030389,1054816142
2026-03-06 21:17:48.07412,0
2026-03-06 21:17:48.13228,1054870222
2026-03-06 21:17:48.176007,0
2026-03-06 21:17:48.234012,1054870222
2026-03-06 21:17:48.277697,0
2026-03-06 21:17:48.336315,1054870222
2026-03-06 21:17:48.379931,0
2026-03-06 21:17:48.438628,1054843182
2026-03-06 21:17:48.482072,0
2026-03-06 21:17:48.540145,1054870222
2026-03-06 21:17:48.583772,0
2026-03-06 21:17:48.64257,1054870222
2026-03-06 21:17:48.686195,0
2026-03-06 21:17:48.744659,1054870222
2026-03-06 21:17:48.788222,0
2026-03-06 21:17:48.846079,1054870222
2026-03-06 21:17:48.890296,0
2026-03-06 21:17:48.948248,1054978383
2026-03-06 21:17:48.992449,0
2026-03-06 21:17:49.049825,1054816142
2026-03-06 21:17:49.093977,0
2026-03-06 21:17:49.151908,1054843182
2026-03-06 21:17:49.196247,0
2026-03-06 21:17:49.254843,1054816142
2026-03-06 21:17:49.298032,0
2026-03-06 21:17:49.356568,1054870222
2026-03-06 21:17:49.400189,0
2026-03-06 21:17:49.458175,1055032463
2026-03-06 21:17:49.502106,0
2026-03-06 21:17:49.559967,1054870222
2026-03-06 21:17:49.604461,0
2026-03-06 21:17:49.662258,1054870222
2026-03-06 21:17:49.706329,0
2026-03-06 21:17:49.764135,1054870222
2026-03-06 21:17:49.808639,0
2026-03-06 21:17:49.866569,1054870222
2026-03-06 21:17:49.910062,0
2026-03-06 21:17:49.967994,1054870222
2026-03-06 21:17:50.012649,0
2026-03-06 21:17:50.070755,1054762061
2026-03-06 21:17:50.114038,0
2026-03-06 21:17:50.172715,1054870222
2026-03-06 21:17:50.216381,0
2026-03-06 21:17:50.274452,1054816142
2026-03-06 21:17:50.318043,0
2026-03-06 21:17:50.376257,1055032463
2026-03-06 21:17:50.419662,0
2026-03-06 21:17:50.478644,1054870222
2026-03-06 21:17:50.52182,0
2026-03-06 21:17:50.580113,1054816142
2026-03-06 21:17:50.623941,0
2026-03-06 21:17:50.682056,1054843182
2026-03-06 21:17:50.726418,0
2026-03-06 21:17:50.784088,1054978383
2026-03-06 21:17:50.829371,0
2026-03-06 21:17:50.886001,1054870222
2026-03-06 21:17:50.930273,0
2026-03-06 21:17:50.988299,1054897262
2026-03-06 21:17:51.033345,0
2026-03-06 21:17:51.090437,1054870222
2026-03-06 21:17:51.133871,0
2026-03-06 21:17:51.192229,1054870222
2026-03-06 21:17:51.236255,0
2026-03-06 21:17:51.294449,1054978383
2026-03-06 21:17:51.33814,0
2026-03-06 21:17:51.395973,1054870222
2026-03-06 21:17:51.439971,0
2026-03-06 21:17:51.498075,1054978383
2026-03-06 21:17:51.541845,0
2026-03-06 21:17:51.600243,1054978383
2026-03-06 21:17:51.644324,0
2026-03-06 21:17:51.702666,1054870222
2026-03-06 21:17:51.746182,0
2026-03-06 21:17:51.804231,1055005423
2026-03-06 21:17:51.848187,0
2026-03-06 21:17:51.905963,1054978383
2026-03-06 21:17:51.949965,0
2026-03-06 21:17:52.008301,1054978383
2026-03-06 21:17:52.052222,0
2026-03-06 21:17:52.110399,1054870222
2026-03-06 21:17:52.154228,0
2026-03-06 21:17:52.212066,1054951343
2026-03-06 21:17:52.255901,0
2026-03-06 21:17:52.314393,1054870222
2026-03-06 21:17:52.357821,0
2026-03-06 21:17:52.416078,1055032463
2026-03-06 21:17:52.460389,0
2026-03-06 21:17:52.518304,1054978383
2026-03-06 21:17:52.562095,0
2026-03-06 21:17:52.62025,1055005423
2026-03-06 21:17:52.663829,0
2026-03-06 21:17:52.722476,1055032463
2026-03-06 21:17:52.766494,0
2026-03-06 21:17:52.824478,1055032463
2026-03-06 21:17:52.868005,0
2026-03-06 21:17:52.926174,1054978383
2026-03-06 21:17:52.97012,0
2026-03-06 21:17:53.028223,1055005423
2026-03-06 21:17:53.07181,0
2026-03-06 21:17:53.12985,1054897262
2026-03-06 21:17:53.173589,0
2026-03-06 21:17:53.232094,1055032463
2026-03-06 21:17:53.275836,0
2026-03-06 21:17:53.333919,1055032463
2026-03-06 21:17:53.3782,0
2026-03-06 21:17:53.435956,1054978383
2026-03-06 21:17:53.480292,0
2026-03-06 21:17:53.538005,1055005423
2026-03-06 21:17:53.581847,0
2026-03-06 21:17:53.640381,1055032463
2026-03-06 21:17:53.684193,0
2026-03-06 21:17:53.742074,1054870222
2026-03-06 21:17:53.785894,0
2026-03-06 21:17:53.844202,1054951343
2026-03-06 21:17:53.888049,0
2026-03-06 21:17:53.946376,1055005423
2026-03-06 21:17:53.990074,0
2026-03-06 21:17:54.04824,1054870222
2026-03-06 21:17:54.092235,0
2026-03-06 21:17:54.15019,1054897262
2026-03-06 21:17:54.193843,0
2026-03-06 21:17:54.252232,1054897262
2026-03-06 21:17:54.29611,0
2026-03-06 21:17:54.354228,1054978383
2026-03-06 21:17:54.397776,0
2026-03-06 21:17:54.456048,1055032463
2026-03-06 21:17:54.500315,0
2026-03-06 21:17:54.558221,1055032463
2026-03-06 21:17:54.602374,0
2026-03-06 21:17:54.659838,1055005423
2026-03-06 21:17:54.704273,0
2026-03-06 21:17:54.761999,1055005423
2026-03-06 21:17:54.806354,0
2026-03-06 21:17:54.864303,1054924302
2026-03-06 21:17:54.907754,0
2026-03-06 21:17:54.966146,1054870222
2026-03-06 21:17:55.009988,0
2026-03-06 21:17:55.067958,1054870222
2026-03-06 21:17:55.112137,0
2026-03-06 21:17:55.169886,1054870222
2026-03-06 21:17:55.21411,0
2026-03-06 21:17:55.272162,1054978383
2026-03-06 21:17:55.315981,0
2026-03-06 21:17:55.374061,1054897262
2026-03-06 21:17:55.418224,0
2026-03-06 21:17:55.476028,1055005423
2026-03-06 21:17:55.519984,0
2026-03-06 21:17:55.578248,1055005423
2026-03-06 21:17:55.621928,0
2026-03-06 21:17:55.680211,1054978383
2026-03-06 21:17:55.724178,0
2026-03-06 21:17:55.782302,1054978383
