time,ACT.LOX_Dump.sample_ts_ms
2026-03-06 21:20:57.343842,11278784
2026-03-06 21:20:57.387069,11278866
2026-03-06 21:20:57.446254,11278886
2026-03-06 21:20:57.488836,11278968
2026-03-06 21:20:57.547911,11278988
2026-03-06 21:20:57.591111,11279070
2026-03-06 21:20:57.649882,11279090
2026-03-06 21:20:57.693316,11279172
2026-03-06 21:20:57.751817,11279192
2026-03-06 21:20:57.795106,11279274
2026-03-06 21:20:57.854552,11279294
2026-03-06 21:20:57.896917,11279376
2026-03-06 21:20:57.955732,11279396
2026-03-06 21:20:57.999382,11279478
2026-03-06 21:20:58.058092,11279498
2026-03-06 21:20:58.100858,11279580
