time,PT.Fuel_Upstream.channel_id
2026-03-06 21:14:18.983087,1
2026-03-06 21:14:18.983095,1
2026-03-06 21:14:18.983102,1
2026-03-06 21:14:18.98311,1
2026-03-06 21:14:19.092201,1
2026-03-06 21:14:19.092298,1
2026-03-06 21:14:19.092309,1
2026-03-06 21:14:19.092329,1
2026-03-06 21:14:19.092341,1
2026-03-06 21:14:19.092355,1
2026-03-06 21:14:19.092368,1
2026-03-06 21:14:19.092377,1
2026-03-06 21:14:19.09239,1
2026-03-06 21:14:19.202181,1
2026-03-06 21:14:19.202239,1
2026-03-06 21:14:19.202249,1
2026-03-06 21:14:19.202258,1
2026-03-06 21:14:19.202266,1
2026-03-06 21:14:19.202276,1
2026-03-06 21:14:19.202284,1
2026-03-06 21:14:19.202293,1
2026-03-06 21:14:19.202301,1
2026-03-06 21:14:19.311169,1
2026-03-06 21:14:19.311242,1
2026-03-06 21:14:19.311256,1
2026-03-06 21:14:19.31127,1
2026-03-06 21:14:19.311281,1
2026-03-06 21:14:19.311293,1
2026-03-06 21:14:19.311307,1
2026-03-06 21:14:19.311316,1
2026-03-06 21:14:19.31133,1
2026-03-06 21:14:19.420259,1
2026-03-06 21:14:19.420329,1
2026-03-06 21:14:19.420346,1
2026-03-06 21:14:19.420375,1
2026-03-06 21:14:19.420392,1
2026-03-06 21:14:19.420412,1
2026-03-06 21:14:19.420428,1
2026-03-06 21:14:19.420449,1
2026-03-06 21:14:19.420463,1
2026-03-06 21:14:19.529094,1
2026-03-06 21:14:19.529182,1
2026-03-06 21:14:19.529197,1
2026-03-06 21:14:19.529218,1
2026-03-06 21:14:19.529229,1
2026-03-06 21:14:19.529247,1
2026-03-06 21:14:19.529264,1
2026-03-06 21:14:19.529276,1
2026-03-06 21:14:19.529295,1
2026-03-06 21:14:19.638669,1
2026-03-06 21:14:19.638871,1
2026-03-06 21:14:19.63896,1
2026-03-06 21:14:19.639051,1
2026-03-06 21:14:19.639118,1
2026-03-06 21:14:19.639275,1
2026-03-06 21:14:19.63935,1
2026-03-06 21:14:19.639435,1
2026-03-06 21:14:19.639508,1
2026-03-06 21:14:19.747401,1
2026-03-06 21:14:19.747564,1
2026-03-06 21:14:19.747629,1
2026-03-06 21:14:19.747683,1
2026-03-06 21:14:19.747735,1
2026-03-06 21:14:19.74782,1
2026-03-06 21:14:19.747864,1
2026-03-06 21:14:19.747937,1
2026-03-06 21:14:19.74801,1
2026-03-06 21:14:19.85655,1
2026-03-06 21:14:19.856693,1
2026-03-06 21:14:19.856758,1
2026-03-06 21:14:19.856808,1
2026-03-06 21:14:19.856844,1
2026-03-06 21:14:19.85691,1
2026-03-06 21:14:19.856948,1
2026-03-06 21:14:19.856993,1
2026-03-06 21:14:19.857049,1
2026-03-06 21:14:19.965276,1
2026-03-06 21:14:19.965531,1
2026-03-06 21:14:19.965711,1
2026-03-06 21:14:19.965899,1
2026-03-06 21:14:19.966015,1
2026-03-06 21:14:19.966142,1
2026-03-06 21:14:19.966219,1
2026-03-06 21:14:19.966334,1
2026-03-06 21:14:19.966436,1
2026-03-06 21:14:20.074347,1
2026-03-06 21:14:20.07446,1
2026-03-06 21:14:20.074514,1
2026-03-06 21:14:20.074567,1
2026-03-06 21:14:20.074627,1
2026-03-06 21:14:20.074676,1
2026-03-06 21:14:20.074724,1
2026-03-06 21:14:20.074772,1
2026-03-06 21:14:20.074823,1
2026-03-06 21:14:20.183254,1
2026-03-06 21:14:20.183375,1
2026-03-06 21:14:20.18343,1
2026-03-06 21:14:20.183485,1
2026-03-06 21:14:20.183534,1
2026-03-06 21:14:20.183567,1
2026-03-06 21:14:20.183593,1
2026-03-06 21:14:20.183616,1
2026-03-06 21:14:20.183628,1
2026-03-06 21:14:20.292062,1
2026-03-06 21:14:20.29217,1
2026-03-06 21:14:20.292249,1
2026-03-06 21:14:20.292281,1
2026-03-06 21:14:20.292296,1
2026-03-06 21:14:20.292314,1
2026-03-06 21:14:20.292343,1
2026-03-06 21:14:20.292359,1
2026-03-06 21:14:20.292377,1
2026-03-06 21:14:20.401139,1
2026-03-06 21:14:20.401228,1
2026-03-06 21:14:20.401264,1
2026-03-06 21:14:20.401283,1
2026-03-06 21:14:20.401294,1
2026-03-06 21:14:20.401308,1
2026-03-06 21:14:20.401319,1
2026-03-06 21:14:20.401326,1
2026-03-06 21:14:20.401337,1
2026-03-06 21:14:20.510497,1
2026-03-06 21:14:20.510589,1
2026-03-06 21:14:20.510641,1
2026-03-06 21:14:20.510687,1
2026-03-06 21:14:20.510713,1
2026-03-06 21:14:20.510735,1
2026-03-06 21:14:20.51078,1
2026-03-06 21:14:20.510812,1
2026-03-06 21:14:20.510841,1
2026-03-06 21:14:20.619192,1
2026-03-06 21:14:20.619291,1
2026-03-06 21:14:20.619339,1
2026-03-06 21:14:20.619388,1
2026-03-06 21:14:20.619439,1
2026-03-06 21:14:20.619491,1
2026-03-06 21:14:20.619513,1
2026-03-06 21:14:20.619536,1
2026-03-06 21:14:20.619575,1
2026-03-06 21:14:20.728315,1
2026-03-06 21:14:20.72842,1
2026-03-06 21:14:20.728472,1
2026-03-06 21:14:20.728523,1
2026-03-06 21:14:20.728541,1
2026-03-06 21:14:20.728574,1
2026-03-06 21:14:20.728593,1
2026-03-06 21:14:20.728616,1
2026-03-06 21:14:20.728642,1
2026-03-06 21:14:20.837118,1
2026-03-06 21:14:20.837254,1
2026-03-06 21:14:20.837305,1
2026-03-06 21:14:20.83736,1
2026-03-06 21:14:20.83742,1
2026-03-06 21:14:20.837465,1
2026-03-06 21:14:20.837515,1
2026-03-06 21:14:20.837562,1
2026-03-06 21:14:20.837608,1
2026-03-06 21:14:20.946448,1
2026-03-06 21:14:20.946573,1
2026-03-06 21:14:20.946626,1
2026-03-06 21:14:20.946676,1
2026-03-06 21:14:20.946723,1
2026-03-06 21:14:20.946772,1
2026-03-06 21:14:20.946794,1
2026-03-06 21:14:20.946816,1
2026-03-06 21:14:20.946836,1
2026-03-06 21:14:21.0553,1
2026-03-06 21:14:21.055434,1
2026-03-06 21:14:21.055515,1
2026-03-06 21:14:21.055594,1
2026-03-06 21:14:21.055672,1
2026-03-06 21:14:21.055756,1
2026-03-06 21:14:21.055784,1
2026-03-06 21:14:21.055825,1
2026-03-06 21:14:21.055876,1
2026-03-06 21:14:21.164577,1
2026-03-06 21:14:21.164818,1
2026-03-06 21:14:21.164982,1
2026-03-06 21:14:21.165135,1
2026-03-06 21:14:21.1653,1
2026-03-06 21:14:21.165388,1
2026-03-06 21:14:21.165469,1
2026-03-06 21:14:21.165549,1
2026-03-06 21:14:21.165622,1
2026-03-06 21:14:21.273828,1
2026-03-06 21:14:21.274111,1
2026-03-06 21:14:21.274332,1
2026-03-06 21:14:21.274505,1
2026-03-06 21:14:21.274608,1
2026-03-06 21:14:21.274719,1
2026-03-06 21:14:21.274859,1
2026-03-06 21:14:21.275001,1
2026-03-06 21:14:21.275073,1
2026-03-06 21:14:21.382572,1
2026-03-06 21:14:21.382741,1
2026-03-06 21:14:21.382873,1
2026-03-06 21:14:21.382999,1
2026-03-06 21:14:21.383081,1
2026-03-06 21:14:21.383145,1
2026-03-06 21:14:21.383212,1
2026-03-06 21:14:21.383252,1
2026-03-06 21:14:21.383312,1
2026-03-06 21:14:21.491681,1
2026-03-06 21:14:21.4919,1
2026-03-06 21:14:21.492017,1
2026-03-06 21:14:21.492143,1
2026-03-06 21:14:21.492287,1
2026-03-06 21:14:21.492408,1
2026-03-06 21:14:21.492531,1
2026-03-06 21:14:21.492657,1
2026-03-06 21:14:21.492776,1
2026-03-06 21:14:21.600681,1
2026-03-06 21:14:21.600869,1
2026-03-06 21:14:21.60101,1
2026-03-06 21:14:21.601152,1
2026-03-06 21:14:21.601319,1
2026-03-06 21:14:21.601402,1
2026-03-06 21:14:21.601508,1
2026-03-06 21:14:21.601563,1
2026-03-06 21:14:21.601669,1
2026-03-06 21:14:21.709601,1
2026-03-06 21:14:21.709836,1
2026-03-06 21:14:21.709968,1
2026-03-06 21:14:21.710106,1
2026-03-06 21:14:21.710257,1
2026-03-06 21:14:21.710397,1
2026-03-06 21:14:21.710538,1
2026-03-06 21:14:21.710588,1
2026-03-06 21:14:21.710682,1
2026-03-06 21:14:21.818348,1
2026-03-06 21:14:21.818557,1
2026-03-06 21:14:21.818721,1
2026-03-06 21:14:21.818862,1
2026-03-06 21:14:21.818928,1
2026-03-06 21:14:21.819002,1
2026-03-06 21:14:21.819088,1
2026-03-06 21:14:21.81915,1
2026-03-06 21:14:21.819227,1
2026-03-06 21:14:21.927355,1
2026-03-06 21:14:21.92744,1
2026-03-06 21:14:21.927483,1
2026-03-06 21:14:21.927513,1
2026-03-06 21:14:21.927563,1
2026-03-06 21:14:21.927599,1
2026-03-06 21:14:21.927639,1
2026-03-06 21:14:21.927688,1
2026-03-06 21:14:21.927713,1
2026-03-06 21:14:22.036318,1
2026-03-06 21:14:22.036479,1
2026-03-06 21:14:22.036634,1
2026-03-06 21:14:22.036781,1
2026-03-06 21:14:22.036937,1
2026-03-06 21:14:22.037025,1
2026-03-06 21:14:22.037119,1
2026-03-06 21:14:22.037189,1
2026-03-06 21:14:22.037294,1
2026-03-06 21:14:22.145229,1
2026-03-06 21:14:22.145433,1
2026-03-06 21:14:22.145553,1
2026-03-06 21:14:22.14567,1
2026-03-06 21:14:22.145737,1
2026-03-06 21:14:22.145819,1
2026-03-06 21:14:22.145884,1
2026-03-06 21:14:22.145946,1
2026-03-06 21:14:22.146043,1
2026-03-06 21:14:22.254421,1
2026-03-06 21:14:22.2546,1
2026-03-06 21:14:22.254698,1
2026-03-06 21:14:22.254803,1
2026-03-06 21:14:22.254906,1
2026-03-06 21:14:22.25498,1
2026-03-06 21:14:22.255049,1
2026-03-06 21:14:22.255127,1
2026-03-06 21:14:22.255215,1
2026-03-06 21:14:22.363454,1
2026-03-06 21:14:22.363683,1
2026-03-06 21:14:22.363824,1
2026-03-06 21:14:22.363976,1
2026-03-06 21:14:22.364119,1
2026-03-06 21:14:22.364183,1
2026-03-06 21:14:22.364255,1
2026-03-06 21:14:22.36435,1
2026-03-06 21:14:22.364431,1
2026-03-06 21:14:22.472503,1
2026-03-06 21:14:22.472701,1
2026-03-06 21:14:22.472837,1
2026-03-06 21:14:22.472972,1
2026-03-06 21:14:22.473117,1
2026-03-06 21:14:22.473221,1
2026-03-06 21:14:22.473295,1
2026-03-06 21:14:22.473355,1
2026-03-06 21:14:22.473416,1
2026-03-06 21:14:22.581613,1
2026-03-06 21:14:22.581759,1
2026-03-06 21:14:22.581845,1
2026-03-06 21:14:22.581929,1
2026-03-06 21:14:22.582007,1
2026-03-06 21:14:22.582092,1
2026-03-06 21:14:22.582154,1
2026-03-06 21:14:22.582203,1
2026-03-06 21:14:22.582232,1
2026-03-06 21:14:22.690307,1
2026-03-06 21:14:22.690414,1
2026-03-06 21:14:22.690466,1
2026-03-06 21:14:22.690516,1
2026-03-06 21:14:22.690569,1
2026-03-06 21:14:22.690601,1
2026-03-06 21:14:22.690638,1
2026-03-06 21:14:22.690668,1
2026-03-06 21:14:22.690688,1
2026-03-06 21:14:22.799255,1
2026-03-06 21:14:22.799365,1
2026-03-06 21:14:22.799416,1
2026-03-06 21:14:22.799467,1
2026-03-06 21:14:22.799524,1
2026-03-06 21:14:22.799571,1
2026-03-06 21:14:22.799621,1
2026-03-06 21:14:22.799672,1
2026-03-06 21:14:22.799724,1
2026-03-06 21:14:22.908589,1
2026-03-06 21:14:22.90872,1
2026-03-06 21:14:22.908771,1
2026-03-06 21:14:22.908823,1
2026-03-06 21:14:22.908866,1
2026-03-06 21:14:22.908895,1
2026-03-06 21:14:22.908945,1
2026-03-06 21:14:22.908992,1
2026-03-06 21:14:22.909016,1
2026-03-06 21:14:23.01749,1
2026-03-06 21:14:23.017548,1
2026-03-06 21:14:23.017573,1
2026-03-06 21:14:23.017589,1
2026-03-06 21:14:23.017605,1
2026-03-06 21:14:23.017625,1
2026-03-06 21:14:23.017639,1
2026-03-06 21:14:23.01766,1
2026-03-06 21:14:23.017673,1
2026-03-06 21:14:23.126505,1
2026-03-06 21:14:23.126597,1
2026-03-06 21:14:23.126647,1
2026-03-06 21:14:23.126697,1
2026-03-06 21:14:23.126738,1
2026-03-06 21:14:23.126762,1
2026-03-06 21:14:23.12678,1
2026-03-06 21:14:23.126801,1
2026-03-06 21:14:23.126849,1
2026-03-06 21:14:23.235428,1
2026-03-06 21:14:23.235579,1
2026-03-06 21:14:23.235632,1
2026-03-06 21:14:23.235682,1
2026-03-06 21:14:23.235731,1
2026-03-06 21:14:23.23579,1
2026-03-06 21:14:23.23584,1
2026-03-06 21:14:23.235897,1
2026-03-06 21:14:23.235949,1
2026-03-06 21:14:23.344115,1
2026-03-06 21:14:23.344225,1
2026-03-06 21:14:23.344275,1
2026-03-06 21:14:23.344331,1
2026-03-06 21:14:23.344391,1
2026-03-06 21:14:23.344445,1
2026-03-06 21:14:23.344501,1
2026-03-06 21:14:23.344529,1
2026-03-06 21:14:23.344548,1
2026-03-06 21:14:23.453382,1
2026-03-06 21:14:23.453543,1
2026-03-06 21:14:23.453592,1
2026-03-06 21:14:23.453737,1
2026-03-06 21:14:23.453789,1
2026-03-06 21:14:23.45384,1
2026-03-06 21:14:23.453855,1
2026-03-06 21:14:23.453881,1
2026-03-06 21:14:23.453892,1
2026-03-06 21:14:23.562782,1
2026-03-06 21:14:23.56294,1
2026-03-06 21:14:23.563031,1
2026-03-06 21:14:23.563113,1
2026-03-06 21:14:23.563212,1
2026-03-06 21:14:23.56329,1
2026-03-06 21:14:23.563316,1
2026-03-06 21:14:23.563355,1
2026-03-06 21:14:23.563409,1
2026-03-06 21:14:23.671202,1
2026-03-06 21:14:23.671382,1
2026-03-06 21:14:23.671488,1
2026-03-06 21:14:23.671528,1
2026-03-06 21:14:23.671568,1
2026-03-06 21:14:23.671629,1
2026-03-06 21:14:23.671699,1
2026-03-06 21:14:23.671741,1
2026-03-06 21:14:23.671795,1
2026-03-06 21:14:23.780672,1
2026-03-06 21:14:23.78079,1
2026-03-06 21:14:23.780857,1
2026-03-06 21:14:23.780893,1
2026-03-06 21:14:23.780946,1
2026-03-06 21:14:23.78098,1
2026-03-06 21:14:23.781035,1
2026-03-06 21:14:23.781074,1
2026-03-06 21:14:23.781122,1
2026-03-06 21:14:23.889574,1
2026-03-06 21:14:23.88968,1
2026-03-06 21:14:23.889723,1
2026-03-06 21:14:23.889764,1
2026-03-06 21:14:23.889785,1
2026-03-06 21:14:23.889826,1
2026-03-06 21:14:23.890145,1
2026-03-06 21:14:23.890225,1
2026-03-06 21:14:23.890256,1
2026-03-06 21:14:23.998797,1
2026-03-06 21:14:23.998924,1
2026-03-06 21:14:23.99896,1
2026-03-06 21:14:23.998993,1
2026-03-06 21:14:23.999017,1
2026-03-06 21:14:23.999044,1
2026-03-06 21:14:23.999075,1
2026-03-06 21:14:23.999103,1
2026-03-06 21:14:23.999132,1
2026-03-06 21:14:24.107461,1
2026-03-06 21:14:24.10766,1
2026-03-06 21:14:24.107815,1
2026-03-06 21:14:24.107947,1
2026-03-06 21:14:24.108065,1
2026-03-06 21:14:24.108124,1
2026-03-06 21:14:24.108198,1
2026-03-06 21:14:24.108299,1
2026-03-06 21:14:24.108379,1
2026-03-06 21:14:24.216146,1
2026-03-06 21:14:24.216276,1
2026-03-06 21:14:24.216331,1
2026-03-06 21:14:24.216351,1
2026-03-06 21:14:24.216389,1
2026-03-06 21:14:24.216412,1
2026-03-06 21:14:24.21644,1
2026-03-06 21:14:24.216473,1
2026-03-06 21:14:24.216499,1
2026-03-06 21:14:24.325442,1
2026-03-06 21:14:24.325609,1
2026-03-06 21:14:24.325713,1
2026-03-06 21:14:24.325814,1
2026-03-06 21:14:24.325913,1
2026-03-06 21:14:24.325995,1
2026-03-06 21:14:24.326053,1
2026-03-06 21:14:24.326099,1
2026-03-06 21:14:24.326202,1
2026-03-06 21:14:24.434588,1
2026-03-06 21:14:24.4347,1
2026-03-06 21:14:24.43476,1
2026-03-06 21:14:24.434804,1
2026-03-06 21:14:24.434889,1
2026-03-06 21:14:24.434933,1
2026-03-06 21:14:24.435002,1
2026-03-06 21:14:24.435084,1
2026-03-06 21:14:24.435172,1
2026-03-06 21:14:24.543496,1
2026-03-06 21:14:24.543644,1
2026-03-06 21:14:24.543748,1
2026-03-06 21:14:24.543848,1
2026-03-06 21:14:24.543901,1
2026-03-06 21:14:24.543955,1
2026-03-06 21:14:24.544021,1
2026-03-06 21:14:24.544074,1
2026-03-06 21:14:24.544146,1
2026-03-06 21:14:24.652449,1
2026-03-06 21:14:24.652608,1
2026-03-06 21:14:24.65271,1
2026-03-06 21:14:24.652799,1
2026-03-06 21:14:24.652874,1
2026-03-06 21:14:24.652923,1
2026-03-06 21:14:24.652973,1
2026-03-06 21:14:24.653053,1
2026-03-06 21:14:24.653083,1
2026-03-06 21:14:24.761653,1
2026-03-06 21:14:24.761819,1
2026-03-06 21:14:24.761929,1
2026-03-06 21:14:24.762043,1
2026-03-06 21:14:24.762147,1
2026-03-06 21:14:24.762272,1
2026-03-06 21:14:24.762313,1
2026-03-06 21:14:24.762379,1
2026-03-06 21:14:24.762456,1
2026-03-06 21:14:24.870575,1
2026-03-06 21:14:24.870706,1
2026-03-06 21:14:24.870777,1
2026-03-06 21:14:24.870847,1
2026-03-06 21:14:24.870914,1
2026-03-06 21:14:24.870979,1
2026-03-06 21:14:24.871045,1
2026-03-06 21:14:24.871109,1
2026-03-06 21:14:24.871173,1
2026-03-06 21:14:24.979661,1
2026-03-06 21:14:24.979831,1
2026-03-06 21:14:24.979938,1
2026-03-06 21:14:24.980019,1
2026-03-06 21:14:24.980091,1
2026-03-06 21:14:24.980151,1
2026-03-06 21:14:24.980243,1
2026-03-06 21:14:24.980289,1
2026-03-06 21:14:24.980333,1
2026-03-06 21:14:25.088414,1
2026-03-06 21:14:25.08856,1
2026-03-06 21:14:25.088654,1
2026-03-06 21:14:25.088753,1
2026-03-06 21:14:25.088852,1
2026-03-06 21:14:25.088898,1
2026-03-06 21:14:25.088946,1
2026-03-06 21:14:25.088997,1
2026-03-06 21:14:25.08904,1
2026-03-06 21:14:25.197484,1
2026-03-06 21:14:25.197671,1
2026-03-06 21:14:25.197782,1
2026-03-06 21:14:25.1979,1
2026-03-06 21:14:25.198005,1
2026-03-06 21:14:25.198047,1
2026-03-06 21:14:25.198096,1
2026-03-06 21:14:25.198148,1
2026-03-06 21:14:25.198209,1
2026-03-06 21:14:25.306734,1
2026-03-06 21:14:25.306851,1
2026-03-06 21:14:25.306894,1
2026-03-06 21:14:25.306933,1
2026-03-06 21:14:25.30696,1
2026-03-06 21:14:25.307005,1
2026-03-06 21:14:25.307034,1
2026-03-06 21:14:25.307067,1
2026-03-06 21:14:25.307108,1
2026-03-06 21:14:25.415706,1
2026-03-06 21:14:25.41588,1
2026-03-06 21:14:25.415971,1
2026-03-06 21:14:25.416072,1
2026-03-06 21:14:25.416179,1
2026-03-06 21:14:25.416276,1
2026-03-06 21:14:25.416355,1
2026-03-06 21:14:25.416394,1
2026-03-06 21:14:25.416424,1
2026-03-06 21:14:25.524765,1
2026-03-06 21:14:25.524974,1
2026-03-06 21:14:25.525084,1
2026-03-06 21:14:25.525207,1
2026-03-06 21:14:25.52532,1
2026-03-06 21:14:25.525431,1
2026-03-06 21:14:25.525504,1
2026-03-06 21:14:25.525588,1
2026-03-06 21:14:25.525643,1
2026-03-06 21:14:25.634111,1
2026-03-06 21:14:25.634293,1
2026-03-06 21:14:25.634389,1
2026-03-06 21:14:25.634473,1
2026-03-06 21:14:25.634594,1
2026-03-06 21:14:25.634642,1
2026-03-06 21:14:25.634718,1
2026-03-06 21:14:25.634808,1
2026-03-06 21:14:25.634853,1
2026-03-06 21:14:25.74274,1
2026-03-06 21:14:25.742925,1
2026-03-06 21:14:25.743055,1
2026-03-06 21:14:25.743131,1
2026-03-06 21:14:25.743269,1
2026-03-06 21:14:25.743307,1
2026-03-06 21:14:25.743431,1
2026-03-06 21:14:25.743489,1
2026-03-06 21:14:25.743598,1
2026-03-06 21:14:25.851193,1
2026-03-06 21:14:25.851387,1
2026-03-06 21:14:25.851499,1
2026-03-06 21:14:25.851618,1
2026-03-06 21:14:25.851721,1
2026-03-06 21:14:25.851758,1
2026-03-06 21:14:25.851811,1
2026-03-06 21:14:25.851864,1
2026-03-06 21:14:25.851909,1
2026-03-06 21:14:25.960361,1
2026-03-06 21:14:25.960517,1
2026-03-06 21:14:25.960606,1
2026-03-06 21:14:25.96069,1
2026-03-06 21:14:25.96078,1
2026-03-06 21:14:25.960862,1
2026-03-06 21:14:25.960902,1
2026-03-06 21:14:25.960934,1
2026-03-06 21:14:25.96099,1
2026-03-06 21:14:26.069126,1
2026-03-06 21:14:26.069274,1
2026-03-06 21:14:26.069361,1
2026-03-06 21:14:26.069451,1
2026-03-06 21:14:26.069546,1
2026-03-06 21:14:26.069636,1
2026-03-06 21:14:26.069668,1
2026-03-06 21:14:26.06973,1
2026-03-06 21:14:26.069783,1
2026-03-06 21:14:26.178732,1
2026-03-06 21:14:26.178913,1
2026-03-06 21:14:26.179023,1
2026-03-06 21:14:26.179137,1
2026-03-06 21:14:26.179358,1
2026-03-06 21:14:26.179393,1
2026-03-06 21:14:26.179414,1
2026-03-06 21:14:26.17943,1
2026-03-06 21:14:26.179447,1
2026-03-06 21:14:26.287509,1
2026-03-06 21:14:26.287745,1
2026-03-06 21:14:26.287889,1
2026-03-06 21:14:26.28804,1
2026-03-06 21:14:26.288223,1
2026-03-06 21:14:26.2883,1
2026-03-06 21:14:26.288407,1
2026-03-06 21:14:26.288486,1
2026-03-06 21:14:26.288551,1
2026-03-06 21:14:26.396639,1
2026-03-06 21:14:26.396849,1
2026-03-06 21:14:26.396976,1
2026-03-06 21:14:26.397106,1
2026-03-06 21:14:26.397235,1
2026-03-06 21:14:26.397287,1
2026-03-06 21:14:26.397384,1
2026-03-06 21:14:26.397455,1
2026-03-06 21:14:26.39751,1
2026-03-06 21:14:26.505578,1
2026-03-06 21:14:26.505714,1
2026-03-06 21:14:26.505805,1
2026-03-06 21:14:26.505896,1
2026-03-06 21:14:26.505987,1
2026-03-06 21:14:26.506082,1
2026-03-06 21:14:26.50618,1
2026-03-06 21:14:26.506243,1
2026-03-06 21:14:26.506302,1
2026-03-06 21:14:26.614501,1
2026-03-06 21:14:26.614661,1
2026-03-06 21:14:26.614759,1
2026-03-06 21:14:26.614859,1
2026-03-06 21:14:26.614952,1
2026-03-06 21:14:26.61502,1
2026-03-06 21:14:26.615077,1
2026-03-06 21:14:26.615109,1
2026-03-06 21:14:26.615172,1
2026-03-06 21:14:26.723717,1
2026-03-06 21:14:26.723903,1
2026-03-06 21:14:26.724016,1
2026-03-06 21:14:26.724136,1
2026-03-06 21:14:26.724257,1
2026-03-06 21:14:26.724307,1
2026-03-06 21:14:26.724366,1
2026-03-06 21:14:26.724434,1
2026-03-06 21:14:26.724487,1
2026-03-06 21:14:26.832523,1
2026-03-06 21:14:26.832684,1
2026-03-06 21:14:26.832786,1
2026-03-06 21:14:26.832884,1
2026-03-06 21:14:26.83295,1
2026-03-06 21:14:26.832999,1
2026-03-06 21:14:26.833043,1
2026-03-06 21:14:26.833092,1
2026-03-06 21:14:26.833165,1
2026-03-06 21:14:26.941674,1
2026-03-06 21:14:26.941838,1
2026-03-06 21:14:26.941945,1
2026-03-06 21:14:26.942056,1
2026-03-06 21:14:26.94217,1
2026-03-06 21:14:26.942274,1
2026-03-06 21:14:26.942325,1
2026-03-06 21:14:26.942383,1
2026-03-06 21:14:26.942424,1
2026-03-06 21:14:27.05029,1
2026-03-06 21:14:27.05041,1
2026-03-06 21:14:27.050495,1
2026-03-06 21:14:27.050577,1
2026-03-06 21:14:27.05064,1
2026-03-06 21:14:27.050687,1
2026-03-06 21:14:27.05072,1
2026-03-06 21:14:27.05077,1
2026-03-06 21:14:27.050827,1
2026-03-06 21:14:27.159414,1
