time,PT_Cal.GSE_Low.raw_adc
2026-03-06 21:18:59.119679,450225410
2026-03-06 21:18:59.228131,450317781
2026-03-06 21:18:59.228308,450882119
2026-03-06 21:18:59.228498,450156637
2026-03-06 21:18:59.228527,450317781
2026-03-06 21:18:59.228693,450168101
2026-03-06 21:18:59.33767,450058873
2026-03-06 21:18:59.337982,450242267
2026-03-06 21:18:59.338334,447105033
2026-03-06 21:18:59.338569,450058873
2026-03-06 21:18:59.338672,450220016
2026-03-06 21:18:59.339014,450224736
2026-03-06 21:18:59.446317,450126297
2026-03-06 21:18:59.446538,450131692
2026-03-06 21:18:59.446746,450126297
2026-03-06 21:18:59.446769,450190349
2026-03-06 21:18:59.447269,450015722
2026-03-06 21:18:59.555041,450161357
2026-03-06 21:18:59.555202,450098653
2026-03-06 21:18:59.555207,450161357
2026-03-06 21:18:59.55533,450275304
2026-03-06 21:18:59.555566,450244963
2026-03-06 21:18:59.66397,450146524
2026-03-06 21:18:59.664303,450168774
2026-03-06 21:18:59.66442,450146524
2026-03-06 21:18:59.664581,450398015
2026-03-06 21:18:59.773096,450248335
2026-03-06 21:18:59.773338,450860544
2026-03-06 21:18:59.773504,450097305
2026-03-06 21:18:59.77358,450248335
2026-03-06 21:18:59.773676,450141130
2026-03-06 21:18:59.773835,450427007
2026-03-06 21:18:59.881908,450199115
2026-03-06 21:18:59.882053,450150570
2026-03-06 21:18:59.882109,450311713
2026-03-06 21:18:59.882194,450232153
2026-03-06 21:18:59.882355,450310364
2026-03-06 21:18:59.882539,450199115
2026-03-06 21:18:59.991013,450335986
2026-03-06 21:18:59.991236,450272607
2026-03-06 21:18:59.991407,450928641
2026-03-06 21:18:59.991583,450261145
2026-03-06 21:18:59.991815,450335986
2026-03-06 21:19:00.10017,450123600
2026-03-06 21:19:00.100429,450657598
2026-03-06 21:19:00.100697,450219343
2026-03-06 21:19:00.100979,450081123
2026-03-06 21:19:00.101035,450123600
2026-03-06 21:19:00.101411,450133714
2026-03-06 21:19:00.208822,450683218
2026-03-06 21:19:00.208944,450727719
2026-03-06 21:19:00.208981,450655575
2026-03-06 21:19:00.209044,450150570
2026-03-06 21:19:00.209166,450675802
2026-03-06 21:19:00.20925,450111464
2026-03-06 21:19:00.209448,450683218
2026-03-06 21:19:00.318087,450072358
2026-03-06 21:19:00.318098,450072358
2026-03-06 21:19:00.318202,450124949
2026-03-06 21:19:00.318309,450843687
2026-03-06 21:19:00.318373,450321826
2026-03-06 21:19:00.318448,450182259
2026-03-06 21:19:00.427093,450747946
2026-03-06 21:19:00.427286,450362281
2026-03-06 21:19:00.427427,450168774
2026-03-06 21:19:00.42754,450747946
2026-03-06 21:19:00.427564,450772893
2026-03-06 21:19:00.536632,450722999
2026-03-06 21:19:00.537092,450166752
2026-03-06 21:19:00.537093,450722999
2026-03-06 21:19:00.537648,450103373
2026-03-06 21:19:00.537805,450806605
2026-03-06 21:19:00.538231,450207880
2026-03-06 21:19:00.538642,450246986
2026-03-06 21:19:00.644693,450126972
2026-03-06 21:19:00.644884,450151919
2026-03-06 21:19:00.644984,447745560
2026-03-06 21:19:00.645102,450126972
2026-03-06 21:19:00.645236,450267213
2026-03-06 21:19:00.75378,450954937
2026-03-06 21:19:00.753899,450218668
2026-03-06 21:19:00.753983,450679847
2026-03-06 21:19:00.754058,450244963
2026-03-06 21:19:00.754116,450954937
2026-03-06 21:19:00.754135,450936058
2026-03-06 21:19:00.863089,450819415
2026-03-06 21:19:00.86338,450854475
2026-03-06 21:19:00.863591,450069661
2026-03-06 21:19:00.863851,450319804
2026-03-06 21:19:00.864143,450819415
2026-03-06 21:19:00.973111,450220016
2026-03-06 21:19:00.973528,450037298
2026-03-06 21:19:00.973742,450755362
2026-03-06 21:19:00.97414,450785703
2026-03-06 21:19:00.974388,450220016
2026-03-06 21:19:01.081329,450087866
2026-03-06 21:19:01.081461,450242267
2026-03-06 21:19:01.081547,450219343
2026-03-06 21:19:01.081617,450203835
2026-03-06 21:19:01.081763,449926048
2026-03-06 21:19:01.081887,450087866
2026-03-06 21:19:01.190537,450222040
2026-03-06 21:19:01.190835,450314409
2026-03-06 21:19:01.190961,449916609
2026-03-06 21:19:01.191154,450130342
2026-03-06 21:19:01.191243,450222040
2026-03-06 21:19:01.191509,450772893
2026-03-06 21:19:01.191854,450652878
2026-03-06 21:19:01.298976,450790423
2026-03-06 21:19:01.299205,450849081
2026-03-06 21:19:01.299507,450790423
2026-03-06 21:19:01.299552,451298799
2026-03-06 21:19:01.299714,450278000
2026-03-06 21:19:01.299864,450942126
2026-03-06 21:19:01.408039,450176866
2026-03-06 21:19:01.408141,450176866
2026-03-06 21:19:01.408243,450013025
2026-03-06 21:19:01.408447,450206531
2026-03-06 21:19:01.408635,450329918
2026-03-06 21:19:01.408839,450784355
2026-03-06 21:19:01.409085,450907740
2026-03-06 21:19:01.516643,450202486
2026-03-06 21:19:01.516909,450261145
2026-03-06 21:19:01.51719,450227433
2026-03-06 21:19:01.51733,450202486
2026-03-06 21:19:01.51789,450085168
2026-03-06 21:19:01.626141,450265865
2026-03-06 21:19:01.626357,450214623
2026-03-06 21:19:01.62642,451397912
2026-03-06 21:19:01.626485,450788400
2026-03-06 21:19:01.626619,450265865
2026-03-06 21:19:01.626712,450857172
2026-03-06 21:19:01.62696,450702772
2026-03-06 21:19:01.734613,450145176
2026-03-06 21:19:01.734789,450651530
2026-03-06 21:19:01.734865,450145176
2026-03-06 21:19:01.734998,450126297
2026-03-06 21:19:01.735213,449519483
2026-03-06 21:19:01.844156,450171471
2026-03-06 21:19:01.844358,450739854
2026-03-06 21:19:01.844581,450245638
2026-03-06 21:19:01.844582,450171471
2026-03-06 21:19:01.844789,450335311
2026-03-06 21:19:01.844995,450256425
2026-03-06 21:19:01.953008,450131017
2026-03-06 21:19:01.953147,450351493
2026-03-06 21:19:01.95345,450174842
2026-03-06 21:19:01.953519,450199115
2026-03-06 21:19:01.95352,450131017
2026-03-06 21:19:02.062305,450772218
2026-03-06 21:19:02.062529,450735809
2026-03-06 21:19:02.062716,450117532
2026-03-06 21:19:02.062824,450772218
2026-03-06 21:19:02.06293,450849081
2026-03-06 21:19:02.06328,450058873
2026-03-06 21:19:02.063657,450160684
2026-03-06 21:19:02.1708,450263842
2026-03-06 21:19:02.171012,450249008
2026-03-06 21:19:02.171156,450263842
2026-03-06 21:19:02.171178,450170122
2026-03-06 21:19:02.171345,450172146
2026-03-06 21:19:02.280561,450805930
2026-03-06 21:19:02.28084,450332614
2026-03-06 21:19:02.281138,450807278
2026-03-06 21:19:02.28146,450884141
2026-03-06 21:19:02.281703,450805930
2026-03-06 21:19:02.281814,450344076
2026-03-06 21:19:02.282019,450754014
2026-03-06 21:19:02.389058,450851104
2026-03-06 21:19:02.389211,450738506
2026-03-06 21:19:02.389275,450815370
2026-03-06 21:19:02.389424,450798513
2026-03-06 21:19:02.389629,450849755
2026-03-06 21:19:02.389752,450851104
2026-03-06 21:19:02.49781,450619840
2026-03-06 21:19:02.498008,450304296
2026-03-06 21:19:02.498104,450715582
2026-03-06 21:19:02.498285,450998762
2026-03-06 21:19:02.498458,450654226
2026-03-06 21:19:02.498581,450619840
2026-03-06 21:19:02.498626,450081123
2026-03-06 21:19:02.60708,450653552
2026-03-06 21:19:02.607188,451105292
2026-03-06 21:19:02.60726,450125623
2026-03-06 21:19:02.60741,450653552
2026-03-06 21:19:02.607432,450499151
2026-03-06 21:19:02.607524,450662317
2026-03-06 21:19:02.607746,450694680
2026-03-06 21:19:02.607872,450687264
2026-03-06 21:19:02.608045,449968525
2026-03-06 21:19:02.608236,450903694
2026-03-06 21:19:02.715989,450816043
2026-03-06 21:19:02.716146,450186979
2026-03-06 21:19:02.716201,450054828
2026-03-06 21:19:02.716281,450222040
2026-03-06 21:19:02.716348,450152592
2026-03-06 21:19:02.71652,450816043
2026-03-06 21:19:02.716533,450151919
2026-03-06 21:19:02.824859,449960435
2026-03-06 21:19:02.824947,449895034
2026-03-06 21:19:02.82497,450253728
2026-03-06 21:19:02.825015,450243615
2026-03-06 21:19:02.825115,450071684
2026-03-06 21:19:02.825248,450787725
2026-03-06 21:19:02.825303,449960435
2026-03-06 21:19:02.933304,447792083
2026-03-06 21:19:02.933392,451354760
2026-03-06 21:19:02.933578,450195744
2026-03-06 21:19:02.933665,447792083
2026-03-06 21:19:02.933932,450916505
2026-03-06 21:19:02.933997,450607029
2026-03-06 21:19:02.9341,450195744
2026-03-06 21:19:02.934256,450081798
2026-03-06 21:19:02.934329,450230805
2026-03-06 21:19:03.043004,450694007
2026-03-06 21:19:03.043127,450322501
2026-03-06 21:19:03.043308,450694007
2026-03-06 21:19:03.043319,450232827
2026-03-06 21:19:03.043481,450027859
2026-03-06 21:19:03.151731,450778286
2026-03-06 21:19:03.151887,450733786
2026-03-06 21:19:03.152054,450034601
2026-03-06 21:19:03.152187,450778286
2026-03-06 21:19:03.152262,450881444
2026-03-06 21:19:03.26105,450903694
2026-03-06 21:19:03.261165,450336659
2026-03-06 21:19:03.26131,450741203
2026-03-06 21:19:03.261464,450104722
2026-03-06 21:19:03.261668,450903694
2026-03-06 21:19:03.370157,450122927
2026-03-06 21:19:03.370454,450315759
2026-03-06 21:19:03.370542,450122927
2026-03-06 21:19:03.370606,450266539
2026-03-06 21:19:03.370736,450872006
2026-03-06 21:19:03.478805,450226758
2026-03-06 21:19:03.478905,450226758
2026-03-06 21:19:03.478991,450663665
2026-03-06 21:19:03.479116,450673105
2026-03-06 21:19:03.47934,450822785
2026-03-06 21:19:03.588105,450302274
2026-03-06 21:19:03.588263,450632651
2026-03-06 21:19:03.588391,450293509
2026-03-06 21:19:03.588457,450302274
2026-03-06 21:19:03.588532,449932116
2026-03-06 21:19:03.69692,450839642
2026-03-06 21:19:03.697041,450767498
2026-03-06 21:19:03.697199,450335986
2026-03-06 21:19:03.697373,450839642
2026-03-06 21:19:03.697446,450086517
2026-03-06 21:19:03.697742,450954262
2026-03-06 21:19:03.806327,450365652
2026-03-06 21:19:03.80644,450329243
2026-03-06 21:19:03.806537,450823460
2026-03-06 21:19:03.80665,450164054
2026-03-06 21:19:03.806762,450021116
2026-03-06 21:19:03.806824,450365652
2026-03-06 21:19:03.806886,450211251
2026-03-06 21:19:03.914992,450700074
2026-03-06 21:19:03.915074,450023139
2026-03-06 21:19:03.915111,450151919
2026-03-06 21:19:03.915246,450156637
2026-03-06 21:19:03.91537,450236873
2026-03-06 21:19:03.915504,450700074
2026-03-06 21:19:03.915564,450113487
2026-03-06 21:19:03.915805,450156637
2026-03-06 21:19:04.024009,450369023
2026-03-06 21:19:04.024132,450012351
2026-03-06 21:19:04.024377,450369023
2026-03-06 21:19:04.024536,450204509
2026-03-06 21:19:04.02505,450811998
2026-03-06 21:19:04.025755,450679173
2026-03-06 21:19:04.133245,450307667
2026-03-06 21:19:04.133356,450341379
2026-03-06 21:19:04.133452,450022464
2026-03-06 21:19:04.133626,450307667
2026-03-06 21:19:04.133775,450162706
2026-03-06 21:19:04.134202,450091911
2026-03-06 21:19:04.241702,450153941
2026-03-06 21:19:04.241778,450128994
2026-03-06 21:19:04.241843,450096631
2026-03-06 21:19:04.241901,449984033
2026-03-06 21:19:04.241955,450930665
2026-03-06 21:19:04.242025,450153941
2026-03-06 21:19:04.351179,450607704
2026-03-06 21:19:04.351391,450768173
2026-03-06 21:19:04.351624,450729741
2026-03-06 21:19:04.351707,450607704
2026-03-06 21:19:04.351963,450259122
2026-03-06 21:19:04.35233,450642764
2026-03-06 21:19:04.460256,450633999
2026-03-06 21:19:04.460442,450087866
2026-03-06 21:19:04.460636,450640741
2026-03-06 21:19:04.460854,450613098
2026-03-06 21:19:04.461049,450633999
2026-03-06 21:19:04.461067,450648833
2026-03-06 21:19:04.461321,450478924
2026-03-06 21:19:04.570214,450169449
2026-03-06 21:19:04.570511,450421614
2026-03-06 21:19:04.570758,450668385
2026-03-06 21:19:04.570895,450169449
2026-03-06 21:19:04.571012,450347448
2026-03-06 21:19:04.571255,450080450
2026-03-06 21:19:04.571495,450084495
2026-03-06 21:19:04.571741,450702772
2026-03-06 21:19:04.677865,450077751
2026-03-06 21:19:04.678167,450323174
2026-03-06 21:19:04.6784,450077751
2026-03-06 21:19:04.678556,450209228
2026-03-06 21:19:04.679003,450128320
2026-03-06 21:19:04.679465,450195069
2026-03-06 21:19:04.787121,450847059
2026-03-06 21:19:04.787287,450203835
2026-03-06 21:19:04.787479,450320478
2026-03-06 21:19:04.787541,450847059
2026-03-06 21:19:04.787603,450149896
2026-03-06 21:19:04.787804,450085843
2026-03-06 21:19:04.895967,450051456
2026-03-06 21:19:04.896137,450342728
2026-03-06 21:19:04.896312,450273282
2026-03-06 21:19:04.89634,450051456
2026-03-06 21:19:04.89648,450150570
2026-03-06 21:19:04.896657,450229456
2026-03-06 21:19:04.896826,450124275
2026-03-06 21:19:05.005112,450265865
2026-03-06 21:19:05.005238,450155289
2026-03-06 21:19:05.005491,450118207
2026-03-06 21:19:05.005587,450265865
2026-03-06 21:19:05.00575,450298902
2026-03-06 21:19:05.006144,450811998
2026-03-06 21:19:05.114482,449936836
2026-03-06 21:19:05.11476,449959760
2026-03-06 21:19:05.114803,450230805
2026-03-06 21:19:05.114943,449936836
2026-03-06 21:19:05.11501,450050783
2026-03-06 21:19:05.115213,450023812
2026-03-06 21:19:05.115385,450603658
2026-03-06 21:19:05.115575,451377010
2026-03-06 21:19:05.222932,450817392
2026-03-06 21:19:05.223052,450803907
2026-03-06 21:19:05.223191,450600287
2026-03-06 21:19:05.223397,450101350
2026-03-06 21:19:05.223645,450236873
2026-03-06 21:19:05.223699,450817392
2026-03-06 21:19:05.223889,450724347
2026-03-06 21:19:05.3325,450151244
2026-03-06 21:19:05.332645,450733786
2026-03-06 21:19:05.33282,449942230
2026-03-06 21:19:05.333005,450258448
2026-03-06 21:19:05.333074,450151244
2026-03-06 21:19:05.333204,450009654
2026-03-06 21:19:05.33341,450299577
2026-03-06 21:19:05.333613,450300251
2026-03-06 21:19:05.440903,450026511
2026-03-06 21:19:05.441324,449943578
2026-03-06 21:19:05.441656,450026511
2026-03-06 21:19:05.441757,450328569
2026-03-06 21:19:05.442241,450205183
2026-03-06 21:19:05.442471,450680522
2026-03-06 21:19:05.442695,450796490
2026-03-06 21:19:05.549504,450114835
2026-03-06 21:19:05.549603,450065616
2026-03-06 21:19:05.549679,450114835
2026-03-06 21:19:05.549727,450157312
2026-03-06 21:19:05.549965,450218668
2026-03-06 21:19:05.55015,450334638
2026-03-06 21:19:05.659391,450008305
2026-03-06 21:19:05.659632,450178888
2026-03-06 21:19:05.659971,450008305
2026-03-06 21:19:05.660441,450166752
2026-03-06 21:19:05.767995,450160684
2026-03-06 21:19:05.768116,450683893
2026-03-06 21:19:05.768225,450144502
2026-03-06 21:19:05.768404,450160684
2026-03-06 21:19:05.76842,450051456
2026-03-06 21:19:05.769075,450066964
2026-03-06 21:19:05.769709,450298902
2026-03-06 21:19:05.876931,450271933
2026-03-06 21:19:05.877102,450805255
2026-03-06 21:19:05.8773,450892906
2026-03-06 21:19:05.877486,450958308
2026-03-06 21:19:05.877694,450141130
2026-03-06 21:19:05.877966,450271933
2026-03-06 21:19:05.985822,450037972
2026-03-06 21:19:05.985969,450709514
2026-03-06 21:19:05.986113,450233501
2026-03-06 21:19:05.986313,450886839
2026-03-06 21:19:05.986812,450037972
2026-03-06 21:19:05.986893,450127645
2026-03-06 21:19:05.987449,450099328
2026-03-06 21:19:06.095771,450286092
2026-03-06 21:19:06.096169,450174842
2026-03-06 21:19:06.096685,450801885
2026-03-06 21:19:06.096965,450348121
2026-03-06 21:19:06.097216,450594893
2026-03-06 21:19:06.097512,450723672
2026-03-06 21:19:06.098645,450286092
2026-03-06 21:19:06.203742,450179562
2026-03-06 21:19:06.203863,450141805
2026-03-06 21:19:06.204001,450734461
2026-03-06 21:19:06.204152,450154615
2026-03-06 21:19:06.204225,450179562
2026-03-06 21:19:06.3129,450135062
2026-03-06 21:19:06.312995,450952913
2026-03-06 21:19:06.313096,450064268
2026-03-06 21:19:06.313223,450665688
2026-03-06 21:19:06.313344,450171471
2026-03-06 21:19:06.313456,450135062
2026-03-06 21:19:06.313473,450140457
2026-03-06 21:19:06.421821,450675128
2026-03-06 21:19:06.421979,450149896
2026-03-06 21:19:06.422166,450168101
2026-03-06 21:19:06.422258,450675128
2026-03-06 21:19:06.422654,450818740
2026-03-06 21:19:06.422847,449965828
2026-03-06 21:19:06.531125,450617818
2026-03-06 21:19:06.531383,450703445
2026-03-06 21:19:06.531612,450549719
2026-03-06 21:19:06.531848,450443864
2026-03-06 21:19:06.531896,450617818
2026-03-06 21:19:06.532067,450772893
2026-03-06 21:19:06.532279,450872679
2026-03-06 21:19:06.639874,450775589
2026-03-06 21:19:06.640023,450664340
2026-03-06 21:19:06.640171,450235523
2026-03-06 21:19:06.640271,450775589
2026-03-06 21:19:06.640329,450824808
2026-03-06 21:19:06.640484,450098653
2026-03-06 21:19:06.640651,450249683
2026-03-06 21:19:06.749031,450240918
2026-03-06 21:19:06.749175,450560507
2026-03-06 21:19:06.749318,450805930
2026-03-06 21:19:06.749421,450240918
2026-03-06 21:19:06.749449,450884141
2026-03-06 21:19:06.749603,450910436
2026-03-06 21:19:06.749766,450743899
2026-03-06 21:19:06.857976,450319129
2026-03-06 21:19:06.858092,450529492
2026-03-06 21:19:06.858216,450770195
2026-03-06 21:19:06.858255,450319129
2026-03-06 21:19:06.858496,450577362
2026-03-06 21:19:06.967368,450803907
2026-03-06 21:19:06.967613,449988752
2026-03-06 21:19:06.967874,450803907
2026-03-06 21:19:06.967949,450743899
2026-03-06 21:19:06.968454,450737832
2026-03-06 21:19:06.96944,450895604
2026-03-06 21:19:07.076049,450783006
2026-03-06 21:19:07.076136,450900323
2026-03-06 21:19:07.076165,450233501
2026-03-06 21:19:07.076195,450172819
2026-03-06 21:19:07.076291,450783006
2026-03-06 21:19:07.076344,450772893
2026-03-06 21:19:07.076521,450736484
2026-03-06 21:19:07.185363,450862566
2026-03-06 21:19:07.18561,450717604
2026-03-06 21:19:07.185844,450856497
2026-03-06 21:19:07.185932,450862566
2026-03-06 21:19:07.186288,451001459
2026-03-06 21:19:07.186624,450219343
2026-03-06 21:19:07.293938,450766150
2026-03-06 21:19:07.294135,450149222
2026-03-06 21:19:07.294346,450756036
2026-03-06 21:19:07.294385,450766150
2026-03-06 21:19:07.294559,450244288
2026-03-06 21:19:07.294814,450047411
2026-03-06 21:19:07.403403,450789748
2026-03-06 21:19:07.403514,450767498
2026-03-06 21:19:07.403548,450854475
2026-03-06 21:19:07.40365,450723672
2026-03-06 21:19:07.403867,450696703
2026-03-06 21:19:07.403896,450789748
2026-03-06 21:19:07.404047,450897626
2026-03-06 21:19:07.512176,450803907
2026-03-06 21:19:07.512389,451016967
2026-03-06 21:19:07.512573,450004934
2026-03-06 21:19:07.512716,450686590
2026-03-06 21:19:07.512853,450286092
2026-03-06 21:19:07.512994,450164729
2026-03-06 21:19:07.513211,450803907
2026-03-06 21:19:07.621221,450668385
2026-03-06 21:19:07.621488,449855254
2026-03-06 21:19:07.621793,450251705
2026-03-06 21:19:07.621816,450668385
2026-03-06 21:19:07.62225,450180236
2026-03-06 21:19:07.6228,450780983
2026-03-06 21:19:07.730265,450220016
2026-03-06 21:19:07.730385,450840990
2026-03-06 21:19:07.730476,450592871
2026-03-06 21:19:07.730524,451112708
2026-03-06 21:19:07.730858,450220016
2026-03-06 21:19:07.839589,450188328
2026-03-06 21:19:07.839818,450838967
2026-03-06 21:19:07.840047,450611074
2026-03-06 21:19:07.840323,450410152
2026-03-06 21:19:07.840568,449971222
2026-03-06 21:19:07.840729,450188328
2026-03-06 21:19:07.94846,450202486
2026-03-06 21:19:07.948633,450258448
2026-03-06 21:19:07.948812,450172819
2026-03-06 21:19:07.949006,450679847
2026-03-06 21:19:07.949119,450202486
2026-03-06 21:19:07.949231,450743226
2026-03-06 21:19:08.05741,450169449
2026-03-06 21:19:08.057577,450963702
2026-03-06 21:19:08.057794,450325872
2026-03-06 21:19:08.05802,450739181
2026-03-06 21:19:08.058223,450799862
2026-03-06 21:19:08.058592,450169449
2026-03-06 21:19:08.165721,450165403
2026-03-06 21:19:08.165876,451088436
2026-03-06 21:19:08.166027,450808627
2026-03-06 21:19:08.166039,450165403
2026-03-06 21:19:08.166216,450153267
2026-03-06 21:19:08.275081,450743899
2026-03-06 21:19:08.275204,450138434
2026-03-06 21:19:08.275363,450698052
2026-03-06 21:19:08.275443,450743899
2026-03-06 21:19:08.275507,450317107
2026-03-06 21:19:08.275659,450179562
2026-03-06 21:19:08.384364,450036624
2026-03-06 21:19:08.384607,450177539
2026-03-06 21:19:08.384841,450193047
2026-03-06 21:19:08.384939,450036624
2026-03-06 21:19:08.385073,450199115
2026-03-06 21:19:08.385311,450051456
2026-03-06 21:19:08.38554,450251032
2026-03-06 21:19:08.495282,450798513
2026-03-06 21:19:08.495673,450079101
2026-03-06 21:19:08.496277,450238221
2026-03-06 21:19:08.49655,450851104
2026-03-06 21:19:08.496797,450298902
2026-03-06 21:19:08.496982,450798513
2026-03-06 21:19:08.6022,450217993
2026-03-06 21:19:08.602382,450160009
2026-03-06 21:19:08.602561,450201138
2026-03-06 21:19:08.602729,450222713
2026-03-06 21:19:08.6028,450217993
2026-03-06 21:19:08.602936,450171471
2026-03-06 21:19:08.711529,450226758
2026-03-06 21:19:08.711719,450023139
2026-03-06 21:19:08.711755,450226758
2026-03-06 21:19:08.711913,450591522
2026-03-06 21:19:08.712098,450738506
2026-03-06 21:19:08.712321,451188223
2026-03-06 21:19:08.820005,450832225
2026-03-06 21:19:08.820173,450062919
2026-03-06 21:19:08.820359,450214623
2026-03-06 21:19:08.820543,450133714
2026-03-06 21:19:08.820543,450832225
2026-03-06 21:19:08.820732,450176866
2026-03-06 21:19:08.929026,450106070
2026-03-06 21:19:08.929181,450197766
2026-03-06 21:19:08.929309,450009654
2026-03-06 21:19:08.929608,450100002
2026-03-06 21:19:08.929722,450106070
2026-03-06 21:19:08.929869,450279349
2026-03-06 21:19:09.037869,450050108
2026-03-06 21:19:09.038055,450328569
2026-03-06 21:19:09.038173,450135062
2026-03-06 21:19:09.038294,450050108
2026-03-06 21:19:09.038472,451376336
2026-03-06 21:19:09.147098,450689960
2026-03-06 21:19:09.147269,450263842
2026-03-06 21:19:09.147432,450139107
2026-03-06 21:19:09.147519,450101350
2026-03-06 21:19:09.147686,450113487
2026-03-06 21:19:09.148304,450689960
2026-03-06 21:19:09.255805,450073033
2026-03-06 21:19:09.255874,450288789
2026-03-06 21:19:09.255887,450311713
2026-03-06 21:19:09.255927,450739181
2026-03-06 21:19:09.255994,450740529
2026-03-06 21:19:09.256146,450068986
2026-03-06 21:19:09.25646,450073033
2026-03-06 21:19:09.365347,450301599
2026-03-06 21:19:09.365509,450778286
2026-03-06 21:19:09.365604,450806605
2026-03-06 21:19:09.365638,450301599
2026-03-06 21:19:09.365789,450669060
2026-03-06 21:19:09.365953,450814020
2026-03-06 21:19:09.366313,450073033
2026-03-06 21:19:09.3664,450809975
2026-03-06 21:19:09.474057,450554439
2026-03-06 21:19:09.474308,450111464
2026-03-06 21:19:09.474534,450578712
2026-03-06 21:19:09.474631,450554439
2026-03-06 21:19:09.474802,450385205
2026-03-06 21:19:09.475072,450757384
2026-03-06 21:19:09.583332,450669060
2026-03-06 21:19:09.583502,450290137
2026-03-06 21:19:09.583661,450669060
2026-03-06 21:19:09.583693,450809975
2026-03-06 21:19:09.583982,450162032
2026-03-06 21:19:09.584296,450124949
2026-03-06 21:19:09.692404,450246312
2026-03-06 21:19:09.69257,450820763
2026-03-06 21:19:09.692762,450296879
2026-03-06 21:19:09.692978,450062244
2026-03-06 21:19:09.693039,450246312
2026-03-06 21:19:09.693293,450268562
2026-03-06 21:19:09.693571,450271259
2026-03-06 21:19:09.800881,450211251
2026-03-06 21:19:09.801329,450323174
2026-03-06 21:19:09.801689,450555113
2026-03-06 21:19:09.802066,450150570
2026-03-06 21:19:09.803574,450211251
2026-03-06 21:19:09.910646,450203161
2026-03-06 21:19:09.91099,450379811
2026-03-06 21:19:09.911328,450217993
2026-03-06 21:19:09.911768,450203161
2026-03-06 21:19:09.911809,450110115
2026-03-06 21:19:09.912079,450805930
2026-03-06 21:19:10.019236,450244288
2026-03-06 21:19:10.019358,450276652
2026-03-06 21:19:10.019424,450054154
2026-03-06 21:19:10.019495,450706142
2026-03-06 21:19:10.019553,450140457
2026-03-06 21:19:10.019617,450244288
2026-03-06 21:19:10.128356,450249008
2026-03-06 21:19:10.128629,450244288
2026-03-06 21:19:10.128811,450698052
2026-03-06 21:19:10.129056,450858520
2026-03-06 21:19:10.129683,450249008
2026-03-06 21:19:10.237545,450768173
2026-03-06 21:19:10.237742,450047411
2026-03-06 21:19:10.237862,450066964
2026-03-06 21:19:10.23802,450673779
2026-03-06 21:19:10.23811,450212600
2026-03-06 21:19:10.23815,450768173
2026-03-06 21:19:10.238306,450146524
2026-03-06 21:19:10.345651,450740529
2026-03-06 21:19:10.345796,450651530
2026-03-06 21:19:10.345928,450256425
2026-03-06 21:19:10.345945,450740529
2026-03-06 21:19:10.346106,451308238
2026-03-06 21:19:10.454991,450051456
2026-03-06 21:19:10.455136,450220016
2026-03-06 21:19:10.455213,450066964
2026-03-06 21:19:10.455339,450780309
2026-03-06 21:19:10.455456,450157312
2026-03-06 21:19:10.455515,450051456
2026-03-06 21:19:10.564547,450397342
2026-03-06 21:19:10.564767,450262493
2026-03-06 21:19:10.564922,450105396
2026-03-06 21:19:10.565067,450397342
2026-03-06 21:19:10.565152,450048086
2026-03-06 21:19:10.565361,450155289
2026-03-06 21:19:10.565583,449882222
2026-03-06 21:19:10.673644,450339356
2026-03-06 21:19:10.673818,450172819
2026-03-06 21:19:10.673911,450279349
2026-03-06 21:19:10.673985,450339356
2026-03-06 21:19:10.674055,450142479
2026-03-06 21:19:10.674207,450142479
2026-03-06 21:19:10.782482,450104047
2026-03-06 21:19:10.78267,450696029
2026-03-06 21:19:10.782827,450778286
2026-03-06 21:19:10.782945,450975164
2026-03-06 21:19:10.783069,450121577
2026-03-06 21:19:10.783076,450104047
2026-03-06 21:19:10.891634,450851779
2026-03-06 21:19:10.891875,450745923
2026-03-06 21:19:10.892103,450197093
2026-03-06 21:19:10.892273,450851779
2026-03-06 21:19:10.892655,450625234
2026-03-06 21:19:11.000378,450189676
2026-03-06 21:19:11.000596,450797165
2026-03-06 21:19:11.000755,450582757
2026-03-06 21:19:11.000936,450894929
2026-03-06 21:19:11.00117,450186304
2026-03-06 21:19:11.001466,450189676
2026-03-06 21:19:11.109203,450680522
2026-03-06 21:19:11.109367,450752664
2026-03-06 21:19:11.109515,450710189
2026-03-06 21:19:11.109674,450211251
2026-03-06 21:19:11.109751,450680522
2026-03-06 21:19:11.109842,450640741
2026-03-06 21:19:11.217991,450959657
2026-03-06 21:19:11.218134,450730416
2026-03-06 21:19:11.218224,450838294
2026-03-06 21:19:11.218412,450955611
2026-03-06 21:19:11.218489,450959657
2026-03-06 21:19:11.218555,450882119
2026-03-06 21:19:11.326876,450712211
2026-03-06 21:19:11.327012,450807278
2026-03-06 21:19:11.327052,450737157
2026-03-06 21:19:11.327142,450712211
2026-03-06 21:19:11.327213,451382403
2026-03-06 21:19:11.327364,450282047
2026-03-06 21:19:11.327456,450769521
2026-03-06 21:19:11.43611,449957738
2026-03-06 21:19:11.436402,450865937
2026-03-06 21:19:11.436547,450469484
2026-03-06 21:19:11.436548,449957738
2026-03-06 21:19:11.436801,450765476
2026-03-06 21:19:11.437051,450765476
2026-03-06 21:19:11.54537,450288789
2026-03-06 21:19:11.545598,450126297
