time,ACT.GN2_Vent.timestamp_ns
2026-03-06 21:20:45.205966,1772832045205799932
2026-03-06 21:20:45.205981,1772832045205799932
2026-03-06 21:20:45.24883,1772832045248639072
2026-03-06 21:20:45.248848,1772832045248639072
2026-03-06 21:20:45.307816,1772832045307578105
2026-03-06 21:20:45.307829,1772832045307578105
2026-03-06 21:20:45.350886,1772832045350667692
2026-03-06 21:20:45.350906,1772832045350667692
2026-03-06 21:20:45.409732,1772832045409434469
2026-03-06 21:20:45.409749,1772832045409434469
2026-03-06 21:20:45.453091,1772832045452851653
2026-03-06 21:20:45.453109,1772832045452851653
2026-03-06 21:20:45.512116,1772832045511887703
2026-03-06 21:20:45.512135,1772832045511887703
2026-03-06 21:20:45.555181,1772832045554996943
2026-03-06 21:20:45.555195,1772832045554996943
2026-03-06 21:20:45.613906,1772832045613768067
2026-03-06 21:20:45.613921,1772832045613768067
2026-03-06 21:20:45.656963,1772832045656786102
2026-03-06 21:20:45.656976,1772832045656786102
2026-03-06 21:20:45.716341,1772832045716070420
2026-03-06 21:20:45.716359,1772832045716070420
2026-03-06 21:20:45.758747,1772832045758579449
2026-03-06 21:20:45.75876,1772832045758579449
2026-03-06 21:20:45.818081,1772832045817833673
2026-03-06 21:20:45.818089,1772832045817833673
2026-03-06 21:20:45.861098,1772832045860492701
2026-03-06 21:20:45.861111,1772832045860492701
2026-03-06 21:20:45.919758,1772832045919566353
2026-03-06 21:20:45.919771,1772832045919566353
2026-03-06 21:20:45.963135,1772832045962939201
2026-03-06 21:20:45.963148,1772832045962939201
2026-03-06 21:20:46.02173,1772832046021487578
2026-03-06 21:20:46.021743,1772832046021487578
2026-03-06 21:20:46.064883,1772832046064683002
2026-03-06 21:20:46.064891,1772832046064683002
2026-03-06 21:20:46.12362,1772832046123429592
2026-03-06 21:20:46.123628,1772832046123429592
2026-03-06 21:20:46.166766,1772832046166650374
2026-03-06 21:20:46.166774,1772832046166650374
2026-03-06 21:20:46.225484,1772832046225357406
2026-03-06 21:20:46.225493,1772832046225357406
2026-03-06 21:20:46.268978,1772832046268810672
2026-03-06 21:20:46.268993,1772832046268810672
2026-03-06 21:20:46.327987,1772832046327828321
2026-03-06 21:20:46.327998,1772832046327828321
2026-03-06 21:20:46.371185,1772832046370787751
2026-03-06 21:20:46.371213,1772832046370787751
2026-03-06 21:20:46.429426,1772832046429289560
2026-03-06 21:20:46.429434,1772832046429289560
2026-03-06 21:20:46.472991,1772832046472812817
2026-03-06 21:20:46.473002,1772832046472812817
2026-03-06 21:20:46.531465,1772832046531326232
2026-03-06 21:20:46.531477,1772832046531326232
2026-03-06 21:20:46.574792,1772832046574580687
2026-03-06 21:20:46.574804,1772832046574580687
2026-03-06 21:20:46.633678,1772832046633509172
2026-03-06 21:20:46.63369,1772832046633509172
2026-03-06 21:20:46.677337,1772832046677040906
2026-03-06 21:20:46.677359,1772832046677040906
2026-03-06 21:20:46.735617,1772832046735458883
2026-03-06 21:20:46.735626,1772832046735458883
2026-03-06 21:20:46.778751,1772832046778519635
2026-03-06 21:20:46.778762,1772832046778519635
2026-03-06 21:20:46.837914,1772832046837689831
2026-03-06 21:20:46.837927,1772832046837689831
2026-03-06 21:20:46.880837,1772832046880673955
2026-03-06 21:20:46.880847,1772832046880673955
2026-03-06 21:20:46.939766,1772832046939548507
2026-03-06 21:20:46.939775,1772832046939548507
2026-03-06 21:20:46.982973,1772832046982815677
2026-03-06 21:20:46.982985,1772832046982815677
2026-03-06 21:20:47.042198,1772832047042007558
2026-03-06 21:20:47.042209,1772832047042007558
2026-03-06 21:20:47.084606,1772832047084481375
2026-03-06 21:20:47.084616,1772832047084481375
2026-03-06 21:20:47.143592,1772832047143436938
2026-03-06 21:20:47.1436,1772832047143436938
2026-03-06 21:20:47.186998,1772832047186880330
2026-03-06 21:20:47.187006,1772832047186880330
2026-03-06 21:20:47.246017,1772832047245896287
2026-03-06 21:20:47.246026,1772832047245896287
2026-03-06 21:20:47.288615,1772832047288522202
2026-03-06 21:20:47.288623,1772832047288522202
2026-03-06 21:20:47.347924,1772832047347770017
2026-03-06 21:20:47.347932,1772832047347770017
2026-03-06 21:20:47.390894,1772832047390467990
2026-03-06 21:20:47.39091,1772832047390467990
2026-03-06 21:20:47.449618,1772832047449488265
2026-03-06 21:20:47.449629,1772832047449488265
2026-03-06 21:20:47.492863,1772832047492702699
2026-03-06 21:20:47.492875,1772832047492702699
2026-03-06 21:20:47.552174,1772832047552025080
2026-03-06 21:20:47.552183,1772832047552025080
2026-03-06 21:20:47.594746,1772832047594503993
2026-03-06 21:20:47.594759,1772832047594503993
2026-03-06 21:20:47.653735,1772832047653582657
2026-03-06 21:20:47.653744,1772832047653582657
2026-03-06 21:20:47.696653,1772832047696500596
2026-03-06 21:20:47.696663,1772832047696500596
2026-03-06 21:20:47.755724,1772832047755455238
2026-03-06 21:20:47.755743,1772832047755455238
2026-03-06 21:20:47.798534,1772832047798426554
2026-03-06 21:20:47.798542,1772832047798426554
2026-03-06 21:20:47.857555,1772832047857408489
2026-03-06 21:20:47.857567,1772832047857408489
2026-03-06 21:20:47.900996,1772832047900816670
2026-03-06 21:20:47.901014,1772832047900816670
2026-03-06 21:20:47.959777,1772832047959579523
2026-03-06 21:20:47.959792,1772832047959579523
2026-03-06 21:20:48.003175,1772832048002976585
2026-03-06 21:20:48.003186,1772832048002976585
2026-03-06 21:20:48.061847,1772832048061674119
2026-03-06 21:20:48.061858,1772832048061674119
2026-03-06 21:20:48.104587,1772832048104419932
2026-03-06 21:20:48.104598,1772832048104419932
2026-03-06 21:20:48.16392,1772832048163628451
2026-03-06 21:20:48.163941,1772832048163628451
2026-03-06 21:20:48.206734,1772832048206446798
2026-03-06 21:20:48.206748,1772832048206446798
2026-03-06 21:20:48.265782,1772832048265505688
2026-03-06 21:20:48.265803,1772832048265505688
2026-03-06 21:20:48.308926,1772832048308720729
2026-03-06 21:20:48.308943,1772832048308720729
2026-03-06 21:20:48.367983,1772832048367622345
2026-03-06 21:20:48.368026,1772832048367622345
2026-03-06 21:20:48.411065,1772832048410799346
2026-03-06 21:20:48.411078,1772832048410799346
2026-03-06 21:20:48.469696,1772832048469519102
2026-03-06 21:20:48.469712,1772832048469519102
2026-03-06 21:20:48.513253,1772832048512934138
2026-03-06 21:20:48.513272,1772832048512934138
2026-03-06 21:20:48.571935,1772832048571644550
2026-03-06 21:20:48.571955,1772832048571644550
2026-03-06 21:20:48.614733,1772832048614459899
2026-03-06 21:20:48.614755,1772832048614459899
2026-03-06 21:20:48.673888,1772832048673702973
2026-03-06 21:20:48.673904,1772832048673702973
2026-03-06 21:20:48.716854,1772832048716553734
2026-03-06 21:20:48.716874,1772832048716553734
2026-03-06 21:20:48.776002,1772832048775723169
2026-03-06 21:20:48.776025,1772832048775723169
2026-03-06 21:20:48.818784,1772832048818558732
2026-03-06 21:20:48.818802,1772832048818558732
2026-03-06 21:20:48.878192,1772832048877953832
2026-03-06 21:20:48.878208,1772832048877953832
2026-03-06 21:20:48.920912,1772832048920618077
2026-03-06 21:20:48.920932,1772832048920618077
2026-03-06 21:20:48.979965,1772832048979668742
2026-03-06 21:20:48.97999,1772832048979668742
2026-03-06 21:20:49.023248,1772832049022912701
2026-03-06 21:20:49.023266,1772832049022912701
2026-03-06 21:20:49.081941,1772832049081613033
2026-03-06 21:20:49.081961,1772832049081613033
2026-03-06 21:20:49.124969,1772832049124779945
2026-03-06 21:20:49.124981,1772832049124779945
2026-03-06 21:20:49.184256,1772832049183927029
2026-03-06 21:20:49.184278,1772832049183927029
2026-03-06 21:20:49.226712,1772832049226553018
2026-03-06 21:20:49.226728,1772832049226553018
2026-03-06 21:20:49.286088,1772832049285876289
2026-03-06 21:20:49.286096,1772832049285876289
2026-03-06 21:20:49.329146,1772832049328965399
2026-03-06 21:20:49.329165,1772832049328965399
2026-03-06 21:20:49.387927,1772832049387685316
2026-03-06 21:20:49.387946,1772832049387685316
2026-03-06 21:20:49.430805,1772832049430582294
2026-03-06 21:20:49.430813,1772832049430582294
2026-03-06 21:20:49.489687,1772832049489552249
2026-03-06 21:20:49.489698,1772832049489552249
2026-03-06 21:20:49.532973,1772832049532777701
2026-03-06 21:20:49.532986,1772832049532777701
2026-03-06 21:20:49.591575,1772832049591428255
2026-03-06 21:20:49.591583,1772832049591428255
2026-03-06 21:20:49.634656,1772832049634447861
2026-03-06 21:20:49.634669,1772832049634447861
2026-03-06 21:20:49.694094,1772832049693936354
2026-03-06 21:20:49.694104,1772832049693936354
2026-03-06 21:20:49.736914,1772832049736716355
2026-03-06 21:20:49.736928,1772832049736716355
2026-03-06 21:20:49.79571,1772832049795511898
2026-03-06 21:20:49.795724,1772832049795511898
2026-03-06 21:20:49.838877,1772832049838588996
2026-03-06 21:20:49.838896,1772832049838588996
2026-03-06 21:20:49.897978,1772832049897777326
2026-03-06 21:20:49.897997,1772832049897777326
2026-03-06 21:20:49.941042,1772832049940792902
2026-03-06 21:20:49.941062,1772832049940792902
2026-03-06 21:20:49.999909,1772832049999747237
2026-03-06 21:20:49.999926,1772832049999747237
2026-03-06 21:20:50.042831,1772832050042592003
2026-03-06 21:20:50.042846,1772832050042592003
2026-03-06 21:20:50.102166,1772832050101688260
2026-03-06 21:20:50.102186,1772832050101688260
2026-03-06 21:20:50.144883,1772832050144679739
2026-03-06 21:20:50.144903,1772832050144679739
2026-03-06 21:20:50.203703,1772832050203461526
2026-03-06 21:20:50.203717,1772832050203461526
2026-03-06 21:20:50.247137,1772832050246945186
2026-03-06 21:20:50.247151,1772832050246945186
2026-03-06 21:20:50.305696,1772832050305454375
2026-03-06 21:20:50.305721,1772832050305454375
2026-03-06 21:20:50.34876,1772832050348591440
2026-03-06 21:20:50.348776,1772832050348591440
2026-03-06 21:20:50.407962,1772832050407764050
2026-03-06 21:20:50.407978,1772832050407764050
2026-03-06 21:20:50.450615,1772832050450448609
2026-03-06 21:20:50.450628,1772832050450448609
2026-03-06 21:20:50.509736,1772832050509578015
2026-03-06 21:20:50.509752,1772832050509578015
2026-03-06 21:20:50.552867,1772832050552642201
2026-03-06 21:20:50.552891,1772832050552642201
2026-03-06 21:20:50.611827,1772832050611431096
2026-03-06 21:20:50.61186,1772832050611431096
2026-03-06 21:20:50.655348,1772832050655040190
2026-03-06 21:20:50.655363,1772832050655040190
2026-03-06 21:20:50.714088,1772832050713928599
2026-03-06 21:20:50.714101,1772832050713928599
2026-03-06 21:20:50.756931,1772832050756677260
2026-03-06 21:20:50.756945,1772832050756677260
2026-03-06 21:20:50.815642,1772832050815495042
2026-03-06 21:20:50.815651,1772832050815495042
2026-03-06 21:20:50.859169,1772832050858896637
2026-03-06 21:20:50.859194,1772832050858896637
2026-03-06 21:20:50.91758,1772832050917411342
2026-03-06 21:20:50.917595,1772832050917411342
2026-03-06 21:20:50.960939,1772832050960668976
2026-03-06 21:20:50.960955,1772832050960668976
2026-03-06 21:20:51.019757,1772832051019522753
2026-03-06 21:20:51.019772,1772832051019522753
2026-03-06 21:20:51.063428,1772832051062758014
2026-03-06 21:20:51.063444,1772832051062758014
2026-03-06 21:20:51.121908,1772832051121621867
2026-03-06 21:20:51.121927,1772832051121621867
2026-03-06 21:20:51.164944,1772832051164668706
2026-03-06 21:20:51.16496,1772832051164668706
2026-03-06 21:20:51.224105,1772832051223779562
2026-03-06 21:20:51.22413,1772832051223779562
2026-03-06 21:20:51.266876,1772832051266557140
2026-03-06 21:20:51.266894,1772832051266557140
2026-03-06 21:20:51.325954,1772832051325689274
2026-03-06 21:20:51.325971,1772832051325689274
2026-03-06 21:20:51.368963,1772832051368825300
2026-03-06 21:20:51.368977,1772832051368825300
2026-03-06 21:20:51.427805,1772832051427604490
2026-03-06 21:20:51.427819,1772832051427604490
2026-03-06 21:20:51.470667,1772832051470439384
2026-03-06 21:20:51.470686,1772832051470439384
2026-03-06 21:20:51.530163,1772832051529854786
2026-03-06 21:20:51.530173,1772832051529854786
2026-03-06 21:20:51.573079,1772832051572843610
2026-03-06 21:20:51.573097,1772832051572843610
2026-03-06 21:20:51.632157,1772832051631904026
2026-03-06 21:20:51.632183,1772832051631904026
2026-03-06 21:20:51.675043,1772832051674801173
2026-03-06 21:20:51.675057,1772832051674801173
2026-03-06 21:20:51.73399,1772832051733773331
2026-03-06 21:20:51.734006,1772832051733773331
2026-03-06 21:20:51.777071,1772832051776885670
2026-03-06 21:20:51.777085,1772832051776885670
2026-03-06 21:20:51.836073,1772832051835863133
2026-03-06 21:20:51.836087,1772832051835863133
2026-03-06 21:20:51.878979,1772832051878751799
2026-03-06 21:20:51.878994,1772832051878751799
2026-03-06 21:20:51.937872,1772832051937759436
2026-03-06 21:20:51.937881,1772832051937759436
2026-03-06 21:20:51.981138,1772832051980912984
2026-03-06 21:20:51.981156,1772832051980912984
2026-03-06 21:20:52.039977,1772832052039765440
2026-03-06 21:20:52.039995,1772832052039765440
2026-03-06 21:20:52.083367,1772832052083041790
2026-03-06 21:20:52.083384,1772832052083041790
2026-03-06 21:20:52.141957,1772832052141692797
2026-03-06 21:20:52.141976,1772832052141692797
2026-03-06 21:20:52.184808,1772832052184577134
2026-03-06 21:20:52.184821,1772832052184577134
2026-03-06 21:20:52.244003,1772832052243686204
2026-03-06 21:20:52.244017,1772832052243686204
2026-03-06 21:20:52.287019,1772832052286703506
2026-03-06 21:20:52.287039,1772832052286703506
2026-03-06 21:20:52.346103,1772832052345854864
2026-03-06 21:20:52.346118,1772832052345854864
2026-03-06 21:20:52.388828,1772832052388612223
2026-03-06 21:20:52.388842,1772832052388612223
2026-03-06 21:20:52.447637,1772832052447434865
2026-03-06 21:20:52.447648,1772832052447434865
2026-03-06 21:20:52.490678,1772832052490516923
2026-03-06 21:20:52.490683,1772832052490516923
2026-03-06 21:20:52.549681,1772832052549522674
2026-03-06 21:20:52.549692,1772832052549522674
2026-03-06 21:20:52.59264,1772832052592496926
2026-03-06 21:20:52.592654,1772832052592496926
2026-03-06 21:20:52.651656,1772832052651498700
2026-03-06 21:20:52.651664,1772832052651498700
2026-03-06 21:20:52.694848,1772832052694660765
2026-03-06 21:20:52.694857,1772832052694660765
2026-03-06 21:20:52.754092,1772832052753948569
2026-03-06 21:20:52.754107,1772832052753948569
2026-03-06 21:20:52.797101,1772832052796981809
2026-03-06 21:20:52.797109,1772832052796981809
2026-03-06 21:20:52.855981,1772832052855862964
2026-03-06 21:20:52.855996,1772832052855862964
2026-03-06 21:20:52.898894,1772832052898673853
2026-03-06 21:20:52.898914,1772832052898673853
2026-03-06 21:20:52.957708,1772832052957574563
2026-03-06 21:20:52.957718,1772832052957574563
2026-03-06 21:20:53.001143,1772832053000969910
2026-03-06 21:20:53.001156,1772832053000969910
2026-03-06 21:20:53.059631,1772832053059446648
2026-03-06 21:20:53.059646,1772832053059446648
2026-03-06 21:20:53.103372,1772832053103027684
2026-03-06 21:20:53.103387,1772832053103027684
2026-03-06 21:20:53.161898,1772832053161684677
2026-03-06 21:20:53.161912,1772832053161684677
2026-03-06 21:20:53.205115,1772832053204893787
2026-03-06 21:20:53.205133,1772832053204893787
2026-03-06 21:20:53.263948,1772832053263763624
2026-03-06 21:20:53.263962,1772832053263763624
2026-03-06 21:20:53.30701,1772832053306779975
2026-03-06 21:20:53.307029,1772832053306779975
2026-03-06 21:20:53.365909,1772832053365704541
2026-03-06 21:20:53.365924,1772832053365704541
2026-03-06 21:20:53.408857,1772832053408527741
2026-03-06 21:20:53.408872,1772832053408527741
2026-03-06 21:20:53.467821,1772832053467621661
2026-03-06 21:20:53.46783,1772832053467621661
2026-03-06 21:20:53.510885,1772832053510664847
2026-03-06 21:20:53.5109,1772832053510664847
2026-03-06 21:20:53.570303,1772832053569962728
2026-03-06 21:20:53.570327,1772832053569962728
2026-03-06 21:20:53.61267,1772832053612512170
2026-03-06 21:20:53.612685,1772832053612512170
2026-03-06 21:20:53.672129,1772832053671940787
2026-03-06 21:20:53.672147,1772832053671940787
2026-03-06 21:20:53.714849,1772832053714638374
2026-03-06 21:20:53.714863,1772832053714638374
2026-03-06 21:20:53.773552,1772832053773372596
2026-03-06 21:20:53.773567,1772832053773372596
2026-03-06 21:20:53.816954,1772832053816799154
2026-03-06 21:20:53.816967,1772832053816799154
2026-03-06 21:20:53.876571,1772832053876089232
2026-03-06 21:20:53.876587,1772832053876089232
2026-03-06 21:20:53.918694,1772832053918469537
2026-03-06 21:20:53.918715,1772832053918469537
2026-03-06 21:20:53.978382,1772832053978096561
2026-03-06 21:20:53.978403,1772832053978096561
2026-03-06 21:20:54.021154,1772832054020887402
2026-03-06 21:20:54.021184,1772832054020887402
2026-03-06 21:20:54.080264,1772832054080059937
2026-03-06 21:20:54.080278,1772832054080059937
2026-03-06 21:20:54.123028,1772832054122889970
2026-03-06 21:20:54.123044,1772832054122889970
2026-03-06 21:20:54.18197,1772832054181758732
2026-03-06 21:20:54.181983,1772832054181758732
2026-03-06 21:20:54.224741,1772832054224588824
2026-03-06 21:20:54.224759,1772832054224588824
2026-03-06 21:20:54.283973,1772832054283720868
2026-03-06 21:20:54.28399,1772832054283720868
2026-03-06 21:20:54.326977,1772832054326756092
2026-03-06 21:20:54.326992,1772832054326756092
2026-03-06 21:20:54.385662,1772832054385448322
2026-03-06 21:20:54.385678,1772832054385448322
2026-03-06 21:20:54.429078,1772832054428867084
2026-03-06 21:20:54.429095,1772832054428867084
2026-03-06 21:20:54.48776,1772832054487577163
2026-03-06 21:20:54.487776,1772832054487577163
2026-03-06 21:20:54.531061,1772832054530842422
2026-03-06 21:20:54.531081,1772832054530842422
2026-03-06 21:20:54.589936,1772832054589609053
2026-03-06 21:20:54.589959,1772832054589609053
2026-03-06 21:20:54.633199,1772832054632922529
2026-03-06 21:20:54.633217,1772832054632922529
2026-03-06 21:20:54.691851,1772832054691570317
2026-03-06 21:20:54.691865,1772832054691570317
2026-03-06 21:20:54.734978,1772832054734698197
2026-03-06 21:20:54.734994,1772832054734698197
2026-03-06 21:20:54.793755,1772832054793440834
2026-03-06 21:20:54.793774,1772832054793440834
2026-03-06 21:20:54.836766,1772832054836539444
2026-03-06 21:20:54.836782,1772832054836539444
2026-03-06 21:20:54.896312,1772832054896080759
2026-03-06 21:20:54.896339,1772832054896080759
2026-03-06 21:20:54.939043,1772832054938865966
2026-03-06 21:20:54.939057,1772832054938865966
2026-03-06 21:20:54.997845,1772832054997570592
2026-03-06 21:20:54.997867,1772832054997570592
2026-03-06 21:20:55.041085,1772832055040834323
2026-03-06 21:20:55.041102,1772832055040834323
2026-03-06 21:20:55.099911,1772832055099737511
2026-03-06 21:20:55.099925,1772832055099737511
2026-03-06 21:20:55.14278,1772832055142522214
2026-03-06 21:20:55.142794,1772832055142522214
2026-03-06 21:20:55.202096,1772832055201754775
2026-03-06 21:20:55.202111,1772832055201754775
2026-03-06 21:20:55.245311,1772832055245016507
2026-03-06 21:20:55.245333,1772832055245016507
2026-03-06 21:20:55.303982,1772832055303751401
2026-03-06 21:20:55.303996,1772832055303751401
2026-03-06 21:20:55.347151,1772832055346917935
2026-03-06 21:20:55.347172,1772832055346917935
2026-03-06 21:20:55.406186,1772832055405952111
2026-03-06 21:20:55.4062,1772832055405952111
2026-03-06 21:20:55.448715,1772832055448476596
2026-03-06 21:20:55.448736,1772832055448476596
2026-03-06 21:20:55.507695,1772832055507432218
2026-03-06 21:20:55.507711,1772832055507432218
2026-03-06 21:20:55.55103,1772832055550880521
2026-03-06 21:20:55.551038,1772832055550880521
2026-03-06 21:20:55.60984,1772832055609647062
2026-03-06 21:20:55.609856,1772832055609647062
2026-03-06 21:20:55.652872,1772832055652701408
2026-03-06 21:20:55.652884,1772832055652701408
2026-03-06 21:20:55.712266,1772832055711846078
2026-03-06 21:20:55.712313,1772832055711846078
2026-03-06 21:20:55.754694,1772832055754511199
2026-03-06 21:20:55.754708,1772832055754511199
2026-03-06 21:20:55.814061,1772832055813822448
2026-03-06 21:20:55.814075,1772832055813822448
2026-03-06 21:20:55.85665,1772832055856492905
2026-03-06 21:20:55.856659,1772832055856492905
2026-03-06 21:20:55.915816,1772832055915617764
2026-03-06 21:20:55.915827,1772832055915617764
2026-03-06 21:20:55.958766,1772832055958552407
2026-03-06 21:20:55.958777,1772832055958552407
2026-03-06 21:20:56.017963,1772832056017507822
2026-03-06 21:20:56.01803,1772832056017507822
2026-03-06 21:20:56.060716,1772832056060476230
2026-03-06 21:20:56.060733,1772832056060476230
2026-03-06 21:20:56.119649,1772832056119526110
2026-03-06 21:20:56.119657,1772832056119526110
2026-03-06 21:20:56.163284,1772832056163019846
2026-03-06 21:20:56.163294,1772832056163019846
2026-03-06 21:20:56.222091,1772832056221882002
2026-03-06 21:20:56.222105,1772832056221882002
2026-03-06 21:20:56.265118,1772832056264973322
2026-03-06 21:20:56.265127,1772832056264973322
2026-03-06 21:20:56.323604,1772832056323438323
2026-03-06 21:20:56.323619,1772832056323438323
2026-03-06 21:20:56.366798,1772832056366568224
2026-03-06 21:20:56.366815,1772832056366568224
2026-03-06 21:20:56.425591,1772832056425472052
2026-03-06 21:20:56.425604,1772832056425472052
2026-03-06 21:20:56.469089,1772832056468899295
2026-03-06 21:20:56.469106,1772832056468899295
2026-03-06 21:20:56.527631,1772832056527392626
2026-03-06 21:20:56.527645,1772832056527392626
2026-03-06 21:20:56.570974,1772832056570740858
2026-03-06 21:20:56.570993,1772832056570740858
2026-03-06 21:20:56.630048,1772832056629779561
2026-03-06 21:20:56.630068,1772832056629779561
2026-03-06 21:20:56.673406,1772832056673059521
2026-03-06 21:20:56.673432,1772832056673059521
2026-03-06 21:20:56.731974,1772832056731578811
2026-03-06 21:20:56.731997,1772832056731578811
2026-03-06 21:20:56.77469,1772832056774433466
2026-03-06 21:20:56.774701,1772832056774433466
2026-03-06 21:20:56.833954,1772832056833733755
2026-03-06 21:20:56.833965,1772832056833733755
2026-03-06 21:20:56.876784,1772832056876630776
2026-03-06 21:20:56.876798,1772832056876630776
2026-03-06 21:20:56.936251,1772832056935669108
2026-03-06 21:20:56.936273,1772832056935669108
2026-03-06 21:20:56.979029,1772832056978770776
2026-03-06 21:20:56.979046,1772832056978770776
2026-03-06 21:20:57.037754,1772832057037630707
2026-03-06 21:20:57.037767,1772832057037630707
2026-03-06 21:20:57.080627,1772832057080474843
2026-03-06 21:20:57.080641,1772832057080474843
2026-03-06 21:20:57.140406,1772832057140075778
2026-03-06 21:20:57.140427,1772832057140075778
2026-03-06 21:20:57.183149,1772832057182963181
2026-03-06 21:20:57.183167,1772832057182963181
2026-03-06 21:20:57.242012,1772832057241808182
2026-03-06 21:20:57.242026,1772832057241808182
2026-03-06 21:20:57.285026,1772832057284856837
2026-03-06 21:20:57.285042,1772832057284856837
2026-03-06 21:20:57.343808,1772832057343595522
2026-03-06 21:20:57.343822,1772832057343595522
2026-03-06 21:20:57.387031,1772832057386888831
2026-03-06 21:20:57.387047,1772832057386888831
2026-03-06 21:20:57.446201,1772832057445942994
2026-03-06 21:20:57.446221,1772832057445942994
2026-03-06 21:20:57.488798,1772832057488576945
2026-03-06 21:20:57.488811,1772832057488576945
2026-03-06 21:20:57.547872,1772832057547660271
2026-03-06 21:20:57.547886,1772832057547660271
2026-03-06 21:20:57.59105,1772832057590798900
2026-03-06 21:20:57.591073,1772832057590798900
2026-03-06 21:20:57.649837,1772832057649630701
2026-03-06 21:20:57.649853,1772832057649630701
2026-03-06 21:20:57.693273,1772832057693060824
2026-03-06 21:20:57.693289,1772832057693060824
2026-03-06 21:20:57.751771,1772832057751524044
2026-03-06 21:20:57.751788,1772832057751524044
2026-03-06 21:20:57.795072,1772832057794827060
2026-03-06 21:20:57.795086,1772832057794827060
2026-03-06 21:20:57.854483,1772832057854078457
2026-03-06 21:20:57.854512,1772832057854078457
2026-03-06 21:20:57.896867,1772832057896641384
2026-03-06 21:20:57.896886,1772832057896641384
2026-03-06 21:20:57.955673,1772832057955477255
2026-03-06 21:20:57.955693,1772832057955477255
2026-03-06 21:20:57.999237,1772832057999030965
2026-03-06 21:20:57.999355,1772832057999030965
2026-03-06 21:20:58.058049,1772832058057850971
2026-03-06 21:20:58.058066,1772832058057850971
2026-03-06 21:20:58.100814,1772832058100620761
2026-03-06 21:20:58.100832,1772832058100620761
2026-03-06 21:20:58.159918,1772832058159669259
2026-03-06 21:20:58.159935,1772832058159669259
2026-03-06 21:20:58.202844,1772832058202535244
2026-03-06 21:20:58.202861,1772832058202535244
2026-03-06 21:20:58.262211,1772832058261982078
2026-03-06 21:20:58.262228,1772832058261982078
2026-03-06 21:20:58.305172,1772832058304954226
2026-03-06 21:20:58.305189,1772832058304954226
2026-03-06 21:20:58.364053,1772832058363839316
2026-03-06 21:20:58.36407,1772832058363839316
2026-03-06 21:20:58.407047,1772832058406900120
2026-03-06 21:20:58.407057,1772832058406900120
2026-03-06 21:20:58.466145,1772832058465952303
2026-03-06 21:20:58.466165,1772832058465952303
2026-03-06 21:20:58.509265,1772832058509014342
2026-03-06 21:20:58.50928,1772832058509014342
2026-03-06 21:20:58.568045,1772832058567783645
2026-03-06 21:20:58.568059,1772832058567783645
2026-03-06 21:20:58.611072,1772832058610845223
2026-03-06 21:20:58.611086,1772832058610845223
2026-03-06 21:20:58.669777,1772832058669541140
2026-03-06 21:20:58.669793,1772832058669541140
2026-03-06 21:20:58.713168,1772832058712927545
2026-03-06 21:20:58.713181,1772832058712927545
2026-03-06 21:20:58.771928,1772832058771742305
2026-03-06 21:20:58.771941,1772832058771742305
2026-03-06 21:20:58.815165,1772832058814875005
2026-03-06 21:20:58.815183,1772832058814875005
2026-03-06 21:20:58.873884,1772832058873627140
2026-03-06 21:20:58.873905,1772832058873627140
2026-03-06 21:20:58.917065,1772832058916828384
2026-03-06 21:20:58.917087,1772832058916828384
2026-03-06 21:20:58.97638,1772832058975961470
2026-03-06 21:20:58.976408,1772832058975961470
2026-03-06 21:20:59.01917,1772832059018986323
2026-03-06 21:20:59.019185,1772832059018986323
2026-03-06 21:20:59.077776,1772832059077547860
2026-03-06 21:20:59.077792,1772832059077547860
2026-03-06 21:20:59.121061,1772832059120807156
2026-03-06 21:20:59.12108,1772832059120807156
2026-03-06 21:20:59.179946,1772832059179661117
2026-03-06 21:20:59.179969,1772832059179661117
2026-03-06 21:20:59.223165,1772832059222990649
2026-03-06 21:20:59.22318,1772832059222990649
2026-03-06 21:20:59.282174,1772832059281983071
2026-03-06 21:20:59.282188,1772832059281983071
2026-03-06 21:20:59.324805,1772832059324658517
2026-03-06 21:20:59.324813,1772832059324658517
2026-03-06 21:20:59.384268,1772832059384024523
2026-03-06 21:20:59.384285,1772832059384024523
2026-03-06 21:20:59.426912,1772832059426799122
2026-03-06 21:20:59.426923,1772832059426799122
2026-03-06 21:20:59.485741,1772832059485589945
2026-03-06 21:20:59.48575,1772832059485589945
2026-03-06 21:20:59.528812,1772832059528670977
2026-03-06 21:20:59.52882,1772832059528670977
2026-03-06 21:20:59.587895,1772832059587780091
2026-03-06 21:20:59.587903,1772832059587780091
2026-03-06 21:20:59.631053,1772832059630761350
2026-03-06 21:20:59.631077,1772832059630761350
2026-03-06 21:20:59.690082,1772832059689824465
2026-03-06 21:20:59.690098,1772832059689824465
2026-03-06 21:20:59.733187,1772832059733002333
2026-03-06 21:20:59.7332,1772832059733002333
2026-03-06 21:20:59.792148,1772832059792011288
2026-03-06 21:20:59.792156,1772832059792011288
2026-03-06 21:20:59.834842,1772832059834544014
2026-03-06 21:20:59.834862,1772832059834544014
2026-03-06 21:20:59.893948,1772832059893813400
2026-03-06 21:20:59.893958,1772832059893813400
2026-03-06 21:20:59.936975,1772832059936728828
2026-03-06 21:20:59.936991,1772832059936728828
2026-03-06 21:20:59.996039,1772832059995890008
2026-03-06 21:20:59.996047,1772832059995890008
