time,PT.GN2_High.channel_id
2026-03-06 21:14:23.522434,14
2026-03-06 21:14:23.522468,14
2026-03-06 21:14:23.522497,14
2026-03-06 21:14:23.522521,14
2026-03-06 21:14:23.522545,14
2026-03-06 21:14:23.522569,14
2026-03-06 21:14:23.522588,14
2026-03-06 21:14:23.623447,14
2026-03-06 21:14:23.623478,14
2026-03-06 21:14:23.623669,14
2026-03-06 21:14:23.623725,14
2026-03-06 21:14:23.623775,14
2026-03-06 21:14:23.623824,14
2026-03-06 21:14:23.623877,14
2026-03-06 21:14:23.623913,14
2026-03-06 21:14:23.62396,14
2026-03-06 21:14:23.723599,14
2026-03-06 21:14:23.723661,14
2026-03-06 21:14:23.723713,14
2026-03-06 21:14:23.72377,14
2026-03-06 21:14:23.723828,14
2026-03-06 21:14:23.723885,14
2026-03-06 21:14:23.723941,14
2026-03-06 21:14:23.724002,14
2026-03-06 21:14:23.724046,14
2026-03-06 21:14:23.823537,14
2026-03-06 21:14:23.823597,14
2026-03-06 21:14:23.823628,14
2026-03-06 21:14:23.823679,14
2026-03-06 21:14:23.823711,14
2026-03-06 21:14:23.82376,14
2026-03-06 21:14:23.823792,14
2026-03-06 21:14:23.823835,14
2026-03-06 21:14:23.823861,14
2026-03-06 21:14:23.927676,14
2026-03-06 21:14:23.927725,14
2026-03-06 21:14:23.927768,14
2026-03-06 21:14:23.927803,14
2026-03-06 21:14:23.927842,14
2026-03-06 21:14:23.92789,14
2026-03-06 21:14:23.927938,14
2026-03-06 21:14:23.927964,14
2026-03-06 21:14:23.928004,14
2026-03-06 21:14:24.027526,14
2026-03-06 21:14:24.02761,14
2026-03-06 21:14:24.027691,14
2026-03-06 21:14:24.027777,14
2026-03-06 21:14:24.02786,14
2026-03-06 21:14:24.02808,14
2026-03-06 21:14:24.028123,14
2026-03-06 21:14:24.028145,14
2026-03-06 21:14:24.028198,14
2026-03-06 21:14:24.127561,14
2026-03-06 21:14:24.127609,14
2026-03-06 21:14:24.127647,14
2026-03-06 21:14:24.127668,14
2026-03-06 21:14:24.127704,14
2026-03-06 21:14:24.127745,14
2026-03-06 21:14:24.12778,14
2026-03-06 21:14:24.127808,14
2026-03-06 21:14:24.127844,14
2026-03-06 21:14:24.227567,14
2026-03-06 21:14:24.227601,14
2026-03-06 21:14:24.227647,14
2026-03-06 21:14:24.227678,14
2026-03-06 21:14:24.227705,14
2026-03-06 21:14:24.227733,14
2026-03-06 21:14:24.227768,14
2026-03-06 21:14:24.227808,14
2026-03-06 21:14:24.227834,14
2026-03-06 21:14:24.32744,14
2026-03-06 21:14:24.327482,14
2026-03-06 21:14:24.327517,14
2026-03-06 21:14:24.327541,14
2026-03-06 21:14:24.327571,14
2026-03-06 21:14:24.3276,14
2026-03-06 21:14:24.327622,14
2026-03-06 21:14:24.32766,14
2026-03-06 21:14:24.32768,14
2026-03-06 21:14:24.42745,14
2026-03-06 21:14:24.427514,14
2026-03-06 21:14:24.427564,14
2026-03-06 21:14:24.427613,14
2026-03-06 21:14:24.427658,14
2026-03-06 21:14:24.427706,14
2026-03-06 21:14:24.42775,14
2026-03-06 21:14:24.427785,14
2026-03-06 21:14:24.427826,14
2026-03-06 21:14:24.527572,14
2026-03-06 21:14:24.52769,14
2026-03-06 21:14:24.527798,14
2026-03-06 21:14:24.527897,14
2026-03-06 21:14:24.527987,14
2026-03-06 21:14:24.528082,14
2026-03-06 21:14:24.528221,14
2026-03-06 21:14:24.528326,14
2026-03-06 21:14:24.528414,14
2026-03-06 21:14:24.62836,14
2026-03-06 21:14:24.628464,14
2026-03-06 21:14:24.628543,14
2026-03-06 21:14:24.628618,14
2026-03-06 21:14:24.628697,14
2026-03-06 21:14:24.628746,14
2026-03-06 21:14:24.628815,14
2026-03-06 21:14:24.62887,14
2026-03-06 21:14:24.62894,14
2026-03-06 21:14:24.728772,14
2026-03-06 21:14:24.728877,14
2026-03-06 21:14:24.728968,14
2026-03-06 21:14:24.729067,14
2026-03-06 21:14:24.729168,14
2026-03-06 21:14:24.729261,14
2026-03-06 21:14:24.729318,14
2026-03-06 21:14:24.729409,14
2026-03-06 21:14:24.72946,14
2026-03-06 21:14:24.828826,14
2026-03-06 21:14:24.828934,14
2026-03-06 21:14:24.829034,14
2026-03-06 21:14:24.829132,14
2026-03-06 21:14:24.829234,14
2026-03-06 21:14:24.829331,14
2026-03-06 21:14:24.829398,14
2026-03-06 21:14:24.829487,14
2026-03-06 21:14:24.829567,14
2026-03-06 21:14:24.932542,14
2026-03-06 21:14:24.932595,14
2026-03-06 21:14:24.932642,14
2026-03-06 21:14:24.932688,14
2026-03-06 21:14:24.932734,14
2026-03-06 21:14:24.932778,14
2026-03-06 21:14:24.932822,14
2026-03-06 21:14:24.932867,14
2026-03-06 21:14:24.932918,14
2026-03-06 21:14:25.032435,14
2026-03-06 21:14:25.032485,14
2026-03-06 21:14:25.032523,14
2026-03-06 21:14:25.032563,14
2026-03-06 21:14:25.032602,14
2026-03-06 21:14:25.032641,14
2026-03-06 21:14:25.032683,14
2026-03-06 21:14:25.032723,14
2026-03-06 21:14:25.032764,14
2026-03-06 21:14:25.132217,14
2026-03-06 21:14:25.132301,14
2026-03-06 21:14:25.132375,14
2026-03-06 21:14:25.132454,14
2026-03-06 21:14:25.132534,14
2026-03-06 21:14:25.132609,14
2026-03-06 21:14:25.132661,14
2026-03-06 21:14:25.132739,14
2026-03-06 21:14:25.132781,14
2026-03-06 21:14:25.232151,14
2026-03-06 21:14:25.232176,14
2026-03-06 21:14:25.232193,14
2026-03-06 21:14:25.232208,14
2026-03-06 21:14:25.232222,14
2026-03-06 21:14:25.232237,14
2026-03-06 21:14:25.232259,14
2026-03-06 21:14:25.23228,14
2026-03-06 21:14:25.232314,14
2026-03-06 21:14:25.332561,14
2026-03-06 21:14:25.332627,14
2026-03-06 21:14:25.33268,14
2026-03-06 21:14:25.332738,14
2026-03-06 21:14:25.332796,14
2026-03-06 21:14:25.332858,14
2026-03-06 21:14:25.332909,14
2026-03-06 21:14:25.332951,14
2026-03-06 21:14:25.332988,14
2026-03-06 21:14:25.432415,14
2026-03-06 21:14:25.432503,14
2026-03-06 21:14:25.432576,14
2026-03-06 21:14:25.43265,14
2026-03-06 21:14:25.432727,14
2026-03-06 21:14:25.432808,14
2026-03-06 21:14:25.432853,14
2026-03-06 21:14:25.432927,14
2026-03-06 21:14:25.433025,14
2026-03-06 21:14:25.532488,14
2026-03-06 21:14:25.532549,14
2026-03-06 21:14:25.532604,14
2026-03-06 21:14:25.532655,14
2026-03-06 21:14:25.532696,14
2026-03-06 21:14:25.53274,14
2026-03-06 21:14:25.53279,14
2026-03-06 21:14:25.532834,14
2026-03-06 21:14:25.532886,14
2026-03-06 21:14:25.633416,14
2026-03-06 21:14:25.633515,14
2026-03-06 21:14:25.633607,14
2026-03-06 21:14:25.633697,14
2026-03-06 21:14:25.633791,14
2026-03-06 21:14:25.63388,14
2026-03-06 21:14:25.633959,14
2026-03-06 21:14:25.634033,14
2026-03-06 21:14:25.634096,14
2026-03-06 21:14:25.733621,14
2026-03-06 21:14:25.733703,14
2026-03-06 21:14:25.733777,14
2026-03-06 21:14:25.733847,14
2026-03-06 21:14:25.733917,14
2026-03-06 21:14:25.733988,14
2026-03-06 21:14:25.734044,14
2026-03-06 21:14:25.734104,14
2026-03-06 21:14:25.734181,14
2026-03-06 21:14:25.833199,14
2026-03-06 21:14:25.833259,14
2026-03-06 21:14:25.833316,14
2026-03-06 21:14:25.833371,14
2026-03-06 21:14:25.833422,14
2026-03-06 21:14:25.833473,14
2026-03-06 21:14:25.833524,14
2026-03-06 21:14:25.833576,14
2026-03-06 21:14:25.833617,14
2026-03-06 21:14:25.937582,14
2026-03-06 21:14:25.937676,14
2026-03-06 21:14:25.937739,14
2026-03-06 21:14:25.937814,14
2026-03-06 21:14:25.937879,14
2026-03-06 21:14:25.93794,14
2026-03-06 21:14:25.937976,14
2026-03-06 21:14:25.938045,14
2026-03-06 21:14:25.938093,14
2026-03-06 21:14:26.037799,14
2026-03-06 21:14:26.037885,14
2026-03-06 21:14:26.037959,14
2026-03-06 21:14:26.038031,14
2026-03-06 21:14:26.038102,14
2026-03-06 21:14:26.038176,14
2026-03-06 21:14:26.038244,14
2026-03-06 21:14:26.038282,14
2026-03-06 21:14:26.038347,14
2026-03-06 21:14:26.137328,14
2026-03-06 21:14:26.137427,14
2026-03-06 21:14:26.137501,14
2026-03-06 21:14:26.137584,14
2026-03-06 21:14:26.137656,14
2026-03-06 21:14:26.137727,14
2026-03-06 21:14:26.137804,14
2026-03-06 21:14:26.137876,14
2026-03-06 21:14:26.137923,14
2026-03-06 21:14:26.237653,14
2026-03-06 21:14:26.237749,14
2026-03-06 21:14:26.237837,14
2026-03-06 21:14:26.237928,14
2026-03-06 21:14:26.238017,14
2026-03-06 21:14:26.238084,14
2026-03-06 21:14:26.238154,14
2026-03-06 21:14:26.238238,14
2026-03-06 21:14:26.238302,14
2026-03-06 21:14:26.337508,14
2026-03-06 21:14:26.337569,14
2026-03-06 21:14:26.337619,14
2026-03-06 21:14:26.337671,14
2026-03-06 21:14:26.337729,14
2026-03-06 21:14:26.337766,14
2026-03-06 21:14:26.337808,14
2026-03-06 21:14:26.337857,14
2026-03-06 21:14:26.337906,14
2026-03-06 21:14:26.437891,14
