time,PT_Cal.GN2_High.raw_adc
2026-03-06 21:19:57.343558,480549960
2026-03-06 21:19:57.343582,480476477
2026-03-06 21:19:57.343601,480492656
2026-03-06 21:19:57.343625,480531758
2026-03-06 21:19:57.34366,480564791
2026-03-06 21:19:57.443594,480568163
2026-03-06 21:19:57.44364,480314006
2026-03-06 21:19:57.443652,480638948
2026-03-06 21:19:57.443661,480626815
2026-03-06 21:19:57.443681,480483892
2026-03-06 21:19:57.443695,480562768
2026-03-06 21:19:57.443723,480442770
2026-03-06 21:19:57.444122,480568163
2026-03-06 21:19:57.547987,480461646
2026-03-06 21:19:57.548052,480237151
2026-03-06 21:19:57.548132,480293781
2026-03-06 21:19:57.548233,480444118
2026-03-06 21:19:57.548296,480527713
2026-03-06 21:19:57.548378,480380747
2026-03-06 21:19:57.548459,480633556
2026-03-06 21:19:57.549004,480461646
2026-03-06 21:19:57.647787,480515578
2026-03-06 21:19:57.647807,480562768
2026-03-06 21:19:57.647841,480513555
2026-03-06 21:19:57.647861,480413780
2026-03-06 21:19:57.647886,480441420
2026-03-06 21:19:57.647907,480582994
2026-03-06 21:19:57.64793,480537152
2026-03-06 21:19:57.647952,480379399
2026-03-06 21:19:57.647975,480408387
2026-03-06 21:19:57.747866,480494005
2026-03-06 21:19:57.747904,480360522
2026-03-06 21:19:57.747951,480447487
2026-03-06 21:19:57.747979,480381422
2026-03-06 21:19:57.748006,480496702
2026-03-06 21:19:57.748033,480601871
2026-03-06 21:19:57.74852,480494005
2026-03-06 21:19:57.847629,480326814
2026-03-06 21:19:57.847662,480436028
2026-03-06 21:19:57.847692,480361871
2026-03-06 21:19:57.847715,480536477
2026-03-06 21:19:57.847743,480529735
2026-03-06 21:19:57.847769,480578274
2026-03-06 21:19:57.847796,480366590
2026-03-06 21:19:57.947412,480389511
2026-03-06 21:19:57.947434,480467712
2026-03-06 21:19:57.947447,480394904
2026-03-06 21:19:57.947452,480361871
2026-03-06 21:19:57.947468,480539174
2026-03-06 21:19:57.947479,480132658
2026-03-06 21:19:57.947483,480482544
2026-03-06 21:19:57.94749,480420523
2026-03-06 21:19:57.947509,480389511
2026-03-06 21:19:58.047932,480309960
2026-03-06 21:19:58.047955,480551983
2026-03-06 21:19:58.047976,480576927
2026-03-06 21:19:58.047989,480309960
2026-03-06 21:19:58.047996,480175803
2026-03-06 21:19:58.048016,480515578
2026-03-06 21:19:58.048024,480407039
2026-03-06 21:19:58.147547,480431982
2026-03-06 21:19:58.147586,480357826
2026-03-06 21:19:58.147615,480399623
2026-03-06 21:19:58.147647,480154905
2026-03-06 21:19:58.147669,480494680
2026-03-06 21:19:58.147693,480496028
2026-03-06 21:19:58.147724,480460972
2026-03-06 21:19:58.147746,480430635
2026-03-06 21:19:58.147767,480435354
2026-03-06 21:19:58.14814,480431982
2026-03-06 21:19:58.248205,480338275
2026-03-06 21:19:58.248236,480251982
2026-03-06 21:19:58.248263,480500072
2026-03-06 21:19:58.248337,480552657
2026-03-06 21:19:58.24837,480338275
2026-03-06 21:19:58.24842,480427938
2026-03-06 21:19:58.348592,480421196
2026-03-06 21:19:58.348628,480640972
2026-03-06 21:19:58.348659,480394230
2026-03-06 21:19:58.348693,480438724
2026-03-06 21:19:58.348759,480516927
2026-03-06 21:19:58.348801,480537152
2026-03-06 21:19:58.348938,480421196
2026-03-06 21:19:58.448555,480478500
2026-03-06 21:19:58.4486,480298500
2026-03-06 21:19:58.448651,480391534
2026-03-06 21:19:58.448686,480562768
2026-03-06 21:19:58.448726,480335578
2026-03-06 21:19:58.448758,480570859
2026-03-06 21:19:58.449058,480562768
2026-03-06 21:19:58.552741,480480522
2026-03-06 21:19:58.552771,480220298
2026-03-06 21:19:58.552836,480560072
2026-03-06 21:19:58.552859,480411758
2026-03-06 21:19:58.552884,480528388
2026-03-06 21:19:58.552914,480375354
2026-03-06 21:19:58.552947,480348388
2026-03-06 21:19:58.553286,480480522
2026-03-06 21:19:58.652961,480512882
2026-03-06 21:19:58.65303,480371308
2026-03-06 21:19:58.653175,480588387
2026-03-06 21:19:58.653248,480502095
2026-03-06 21:19:58.65329,480423892
2026-03-06 21:19:58.653333,480365242
2026-03-06 21:19:58.653338,480371308
2026-03-06 21:19:58.653425,480580296
2026-03-06 21:19:58.752437,480435354
2026-03-06 21:19:58.75246,480542544
2026-03-06 21:19:58.752474,480504118
2026-03-06 21:19:58.752505,480324791
2026-03-06 21:19:58.752516,480442095
2026-03-06 21:19:58.752525,480544567
2026-03-06 21:19:58.75256,480398949
2026-03-06 21:19:58.752831,480413780
2026-03-06 21:19:58.852514,480419848
2026-03-06 21:19:58.852546,480473780
2026-03-06 21:19:58.852599,480647712
2026-03-06 21:19:58.852723,480454231
2026-03-06 21:19:58.852934,480419848
2026-03-06 21:19:58.952791,480493331
2026-03-06 21:19:58.952828,480551983
2026-03-06 21:19:58.952895,480649736
2026-03-06 21:19:58.952988,480391534
2026-03-06 21:19:58.953045,480620072
2026-03-06 21:19:58.953104,480409062
2026-03-06 21:19:58.953187,480276253
2026-03-06 21:19:58.953245,480384118
2026-03-06 21:19:58.953277,480493331
2026-03-06 21:19:58.95332,480395579
2026-03-06 21:19:59.052773,480325466
2026-03-06 21:19:59.052822,480537152
2026-03-06 21:19:59.052885,480554679
2026-03-06 21:19:59.053048,480410410
2026-03-06 21:19:59.053115,480539174
2026-03-06 21:19:59.0532,480427264
2026-03-06 21:19:59.053266,480489960
2026-03-06 21:19:59.053851,480554679
2026-03-06 21:19:59.152414,480454231
2026-03-06 21:19:59.152479,480451534
2026-03-06 21:19:59.152554,480306590
2026-03-06 21:19:59.152652,480587712
2026-03-06 21:19:59.152732,480348388
2026-03-06 21:19:59.152833,480360522
2026-03-06 21:19:59.152941,480520971
2026-03-06 21:19:59.153055,480417826
2026-03-06 21:19:59.253689,480614679
2026-03-06 21:19:59.253724,480422545
2026-03-06 21:19:59.253753,480534455
2026-03-06 21:19:59.253778,480642994
2026-03-06 21:19:59.253796,480228387
2026-03-06 21:19:59.25382,480415128
2026-03-06 21:19:59.253843,480419848
2026-03-06 21:19:59.254115,480614679
2026-03-06 21:19:59.353729,480365242
2026-03-06 21:19:59.353761,480299847
2026-03-06 21:19:59.353778,480604567
2026-03-06 21:19:59.353831,480444792
2026-03-06 21:19:59.353917,480533107
2026-03-06 21:19:59.35395,480585016
2026-03-06 21:19:59.354173,480604567
2026-03-06 21:19:59.453984,480538499
2026-03-06 21:19:59.454012,480413780
2026-03-06 21:19:59.454043,480485915
2026-03-06 21:19:59.45423,480538499
2026-03-06 21:19:59.454254,480556702
2026-03-06 21:19:59.454284,480549960
2026-03-06 21:19:59.454312,480508836
2026-03-06 21:19:59.454344,480443443
2026-03-06 21:19:59.454367,480402994
2026-03-06 21:19:59.454502,480475128
2026-03-06 21:19:59.558004,480446815
2026-03-06 21:19:59.55804,480578948
2026-03-06 21:19:59.558061,480553332
2026-03-06 21:19:59.558089,480345691
2026-03-06 21:19:59.558116,480547263
2026-03-06 21:19:59.558143,480434006
2026-03-06 21:19:59.558181,480380747
2026-03-06 21:19:59.558205,480359847
2026-03-06 21:19:59.558239,480609960
2026-03-06 21:19:59.558506,480446815
2026-03-06 21:19:59.658225,480355130
2026-03-06 21:19:59.658261,480498724
2026-03-06 21:19:59.658319,480445467
2026-03-06 21:19:59.658377,480597825
2026-03-06 21:19:59.658453,480591759
2026-03-06 21:19:59.658521,480464342
2026-03-06 21:19:59.658581,480632881
2026-03-06 21:19:59.658643,480401646
2026-03-06 21:19:59.658723,480408387
2026-03-06 21:19:59.658826,480355130
2026-03-06 21:19:59.757809,480580971
2026-03-06 21:19:59.75784,480489286
2026-03-06 21:19:59.757861,480630859
2026-03-06 21:19:59.757877,480498724
2026-03-06 21:19:59.757923,480428612
2026-03-06 21:19:59.75796,480445467
2026-03-06 21:19:59.757998,480432656
2026-03-06 21:19:59.758031,480448162
2026-03-06 21:19:59.857315,480518949
2026-03-06 21:19:59.857348,480650409
2026-03-06 21:19:59.857363,480266140
2026-03-06 21:19:59.857377,480498724
2026-03-06 21:19:59.857408,480539174
2026-03-06 21:19:59.857461,480324791
2026-03-06 21:19:59.857509,480516927
2026-03-06 21:19:59.857795,480518949
2026-03-06 21:19:59.957424,480431982
2026-03-06 21:19:59.957467,480445467
2026-03-06 21:19:59.957482,480382095
2026-03-06 21:19:59.957519,480673331
2026-03-06 21:19:59.957591,480375354
2026-03-06 21:19:59.957648,480489960
2026-03-06 21:19:59.957931,480431982
2026-03-06 21:20:00.057857,480565466
2026-03-06 21:20:00.057911,480648387
2026-03-06 21:20:00.057977,480362544
2026-03-06 21:20:00.058051,480638275
2026-03-06 21:20:00.058116,480372658
2026-03-06 21:20:00.058172,480565466
2026-03-06 21:20:00.058239,480525016
2026-03-06 21:20:00.158142,480496702
2026-03-06 21:20:00.158293,480378724
2026-03-06 21:20:00.158443,480419848
2026-03-06 21:20:00.158542,480355803
2026-03-06 21:20:00.158695,480368612
2026-03-06 21:20:00.158794,480496702
2026-03-06 21:20:00.158819,480322095
2026-03-06 21:20:00.159019,480413107
2026-03-06 21:20:00.159111,480441420
2026-03-06 21:20:00.258279,480373332
2026-03-06 21:20:00.258299,480505466
2026-03-06 21:20:00.258328,480570184
2026-03-06 21:20:00.258391,480472431
2026-03-06 21:20:00.358603,480496702
2026-03-06 21:20:00.35863,480405691
2026-03-06 21:20:00.358671,480471759
2026-03-06 21:20:00.358735,480556027
2026-03-06 21:20:00.358801,480433331
2026-03-06 21:20:00.358937,480496702
2026-03-06 21:20:00.458529,480498050
2026-03-06 21:20:00.458554,480335578
2026-03-06 21:20:00.458571,480407713
2026-03-06 21:20:00.458592,480582994
2026-03-06 21:20:00.458813,480557376
2026-03-06 21:20:00.458834,480434006
2026-03-06 21:20:00.458854,480563443
2026-03-06 21:20:00.458878,480625465
2026-03-06 21:20:00.459037,480407713
2026-03-06 21:20:00.562621,480344342
2026-03-06 21:20:00.562641,480408387
2026-03-06 21:20:00.562651,480456926
2026-03-06 21:20:00.56266,480385466
2026-03-06 21:20:00.562783,480280972
2026-03-06 21:20:00.562805,480582994
2026-03-06 21:20:00.562834,480421871
2026-03-06 21:20:00.562955,480390185
2026-03-06 21:20:00.56299,480386140
2026-03-06 21:20:00.563094,480344342
2026-03-06 21:20:00.662751,480450184
2026-03-06 21:20:00.66278,480269511
2026-03-06 21:20:00.662816,480396927
2026-03-06 21:20:00.662827,480314006
2026-03-06 21:20:00.662871,480275578
2026-03-06 21:20:00.662893,480264118
2026-03-06 21:20:00.662923,480398274
2026-03-06 21:20:00.662951,480520971
2026-03-06 21:20:00.66298,480512882
2026-03-06 21:20:00.663646,480450184
2026-03-06 21:20:00.762968,480599173
2026-03-06 21:20:00.762989,480564117
2026-03-06 21:20:00.763001,480325466
2026-03-06 21:20:00.763014,480315354
2026-03-06 21:20:00.763028,480692881
2026-03-06 21:20:00.763049,480496702
2026-03-06 21:20:00.763073,480275578
2026-03-06 21:20:00.763096,480307939
2026-03-06 21:20:00.763123,480378050
2026-03-06 21:20:00.763639,480564117
2026-03-06 21:20:00.862958,480302545
2026-03-06 21:20:00.862981,480330186
2026-03-06 21:20:00.862996,480457600
2026-03-06 21:20:00.863047,480579623
2026-03-06 21:20:00.863103,480664567
2026-03-06 21:20:00.86316,480287714
2026-03-06 21:20:00.863456,480519623
2026-03-06 21:20:00.863648,480330186
2026-03-06 21:20:00.962764,480381422
2026-03-06 21:20:00.962789,480392207
2026-03-06 21:20:00.962794,480403668
2026-03-06 21:20:00.962798,480371308
2026-03-06 21:20:01.062772,480424567
2026-03-06 21:20:01.062793,480675353
2026-03-06 21:20:01.062818,480222994
2026-03-06 21:20:01.062833,480262095
2026-03-06 21:20:01.062883,480510859
2026-03-06 21:20:01.062966,480438051
2026-03-06 21:20:01.063079,480431308
2026-03-06 21:20:01.063532,480424567
2026-03-06 21:20:01.162937,480435354
2026-03-06 21:20:01.162954,480423218
2026-03-06 21:20:01.162971,480353780
2026-03-06 21:20:01.16298,480585016
2026-03-06 21:20:01.162988,480293106
2026-03-06 21:20:01.163006,480413780
2026-03-06 21:20:01.163032,480505466
2026-03-06 21:20:01.163042,480334230
2026-03-06 21:20:01.163065,480552657
2026-03-06 21:20:01.163513,480552657
2026-03-06 21:20:01.263434,480537824
2026-03-06 21:20:01.26346,480424567
2026-03-06 21:20:01.263475,480423892
2026-03-06 21:20:01.263521,480620747
2026-03-06 21:20:01.263896,480279623
2026-03-06 21:20:01.263944,480333555
2026-03-06 21:20:01.263994,480537824
2026-03-06 21:20:01.363613,480449511
2026-03-06 21:20:01.363655,480334230
2026-03-06 21:20:01.363745,480618724
2026-03-06 21:20:01.363848,480282995
2026-03-06 21:20:01.363921,480369960
2026-03-06 21:20:01.364,480534455
2026-03-06 21:20:01.364071,480448836
2026-03-06 21:20:01.364114,480449511
2026-03-06 21:20:01.364149,480499399
2026-03-06 21:20:01.464072,480380072
2026-03-06 21:20:01.464094,480396252
2026-03-06 21:20:01.464105,480511533
2026-03-06 21:20:01.464116,480316028
2026-03-06 21:20:01.464128,480541871
2026-03-06 21:20:01.464151,480382769
2026-03-06 21:20:01.464188,480538499
2026-03-06 21:20:01.464218,480385466
2026-03-06 21:20:01.464254,480375354
2026-03-06 21:20:01.464738,480380072
2026-03-06 21:20:01.567594,480357826
2026-03-06 21:20:01.567612,480461646
2026-03-06 21:20:01.56762,480475128
2026-03-06 21:20:01.567632,480277601
2026-03-06 21:20:01.567646,480426590
2026-03-06 21:20:01.567677,480587039
2026-03-06 21:20:01.56771,480522319
2026-03-06 21:20:01.567734,480618724
2026-03-06 21:20:01.567794,480653106
2026-03-06 21:20:01.568502,480357826
2026-03-06 21:20:01.667407,480525691
2026-03-06 21:20:01.667484,480628836
2026-03-06 21:20:01.667546,480712432
2026-03-06 21:20:01.66762,480362544
2026-03-06 21:20:01.767976,480306590
2026-03-06 21:20:01.768003,480594455
2026-03-06 21:20:01.768023,480502769
2026-03-06 21:20:01.768031,480399623
2026-03-06 21:20:01.768061,480434679
2026-03-06 21:20:01.768083,480444792
2026-03-06 21:20:01.768112,480420523
2026-03-06 21:20:01.768319,480306590
2026-03-06 21:20:01.86778,480295129
2026-03-06 21:20:01.867804,480614004
2026-03-06 21:20:01.867809,480387488
2026-03-06 21:20:01.86783,480334230
2026-03-06 21:20:01.867864,480450184
2026-03-06 21:20:01.867914,480436028
2026-03-06 21:20:01.868015,480513555
2026-03-06 21:20:01.868373,480436028
2026-03-06 21:20:01.96752,480624117
2026-03-06 21:20:01.967579,480289736
2026-03-06 21:20:01.967648,480517600
2026-03-06 21:20:01.967721,480626140
2026-03-06 21:20:01.967782,480354455
2026-03-06 21:20:01.967875,480351758
2026-03-06 21:20:01.968011,480542544
2026-03-06 21:20:02.067821,480589061
2026-03-06 21:20:02.067851,480522994
2026-03-06 21:20:02.067865,480274904
2026-03-06 21:20:02.067879,480661870
2026-03-06 21:20:02.067895,480504118
2026-03-06 21:20:02.067911,480260073
2026-03-06 21:20:02.067921,480582994
2026-03-06 21:20:02.067942,480770409
2026-03-06 21:20:02.067962,480409062
2026-03-06 21:20:02.068281,480589061
2026-03-06 21:20:02.168315,480626815
2026-03-06 21:20:02.168355,480238499
2026-03-06 21:20:02.168389,480444118
2026-03-06 21:20:02.16845,480507488
2026-03-06 21:20:02.168503,480276253
2026-03-06 21:20:02.16856,480393555
2026-03-06 21:20:02.168596,480507488
2026-03-06 21:20:02.168627,480391534
2026-03-06 21:20:02.168652,480502769
2026-03-06 21:20:02.168785,480626815
2026-03-06 21:20:02.268778,480735352
2026-03-06 21:20:02.268816,480490634
2026-03-06 21:20:02.26887,480430635
2026-03-06 21:20:02.268933,480485915
2026-03-06 21:20:02.269054,480506139
2026-03-06 21:20:02.269131,480735352
2026-03-06 21:20:02.26919,480463667
2026-03-06 21:20:02.369016,480578274
2026-03-06 21:20:02.36909,480468387
2026-03-06 21:20:02.369215,480352432
2026-03-06 21:20:02.369327,480366590
2026-03-06 21:20:02.369369,480578274
2026-03-06 21:20:02.369502,480546588
2026-03-06 21:20:02.369555,480640297
2026-03-06 21:20:02.369723,480353780
2026-03-06 21:20:02.369898,480538499
2026-03-06 21:20:02.468755,480476477
2026-03-06 21:20:02.468774,480324791
2026-03-06 21:20:02.468789,480491983
2026-03-06 21:20:02.468823,480401646
2026-03-06 21:20:02.46885,480529061
2026-03-06 21:20:02.469227,480413107
2026-03-06 21:20:02.469268,480639623
2026-03-06 21:20:02.469308,480500072
2026-03-06 21:20:02.469416,480639623
2026-03-06 21:20:02.572545,480477151
2026-03-06 21:20:02.572598,480497375
2026-03-06 21:20:02.572657,480404343
2026-03-06 21:20:02.572756,480316702
2026-03-06 21:20:02.572829,480394904
2026-03-06 21:20:02.572918,480481196
2026-03-06 21:20:02.573589,480477151
2026-03-06 21:20:02.672335,480556027
2026-03-06 21:20:02.672433,480438051
2026-03-06 21:20:02.672543,480423218
2026-03-06 21:20:02.672664,480438051
2026-03-06 21:20:02.672791,480512882
2026-03-06 21:20:02.672961,480462995
2026-03-06 21:20:02.673123,480408387
2026-03-06 21:20:02.673332,480595803
2026-03-06 21:20:02.772615,480601871
2026-03-06 21:20:02.772631,480305242
2026-03-06 21:20:02.772645,480529061
2026-03-06 21:20:02.772663,480491308
2026-03-06 21:20:02.772685,480497375
2026-03-06 21:20:02.772715,480478500
2026-03-06 21:20:02.772747,480551983
2026-03-06 21:20:02.772781,480589061
2026-03-06 21:20:02.772808,480605240
2026-03-06 21:20:02.772809,480601871
2026-03-06 21:20:02.87294,480457600
2026-03-06 21:20:02.87297,480500747
2026-03-06 21:20:02.872995,480520971
2026-03-06 21:20:02.873049,480641645
2026-03-06 21:20:02.873102,480516927
2026-03-06 21:20:02.873221,480410410
2026-03-06 21:20:02.873556,480457600
2026-03-06 21:20:02.972881,480694904
2026-03-06 21:20:02.972904,480654455
2026-03-06 21:20:02.972914,480369960
2026-03-06 21:20:02.972935,480543219
2026-03-06 21:20:02.972954,480396252
2026-03-06 21:20:02.972975,480330859
2026-03-06 21:20:02.973,480405016
2026-03-06 21:20:02.973025,480451534
2026-03-06 21:20:03.073085,480332208
2026-03-06 21:20:03.07312,480409062
2026-03-06 21:20:03.073195,480374005
2026-03-06 21:20:03.073481,480332208
2026-03-06 21:20:03.073582,480539847
2026-03-06 21:20:03.073739,480387488
2026-03-06 21:20:03.172643,480428612
2026-03-06 21:20:03.172665,480293781
2026-03-06 21:20:03.172677,480586365
2026-03-06 21:20:03.172855,480419174
2026-03-06 21:20:03.172878,480410410
2026-03-06 21:20:03.172903,480320073
2026-03-06 21:20:03.173086,480413780
2026-03-06 21:20:03.173113,480537152
2026-03-06 21:20:03.173143,480431308
2026-03-06 21:20:03.273582,480499399
2026-03-06 21:20:03.273611,480194679
2026-03-06 21:20:03.273627,480605240
2026-03-06 21:20:03.273644,480438724
2026-03-06 21:20:03.273667,480227713
2026-03-06 21:20:03.273692,480613331
2026-03-06 21:20:03.273716,480647039
2026-03-06 21:20:03.273741,480248612
2026-03-06 21:20:03.273906,480499399
2026-03-06 21:20:03.374089,480487939
2026-03-06 21:20:03.374161,480361196
2026-03-06 21:20:03.374178,480620072
2026-03-06 21:20:03.37421,480587712
2026-03-06 21:20:03.374243,480695577
2026-03-06 21:20:03.374508,480487939
2026-03-06 21:20:03.473863,480415128
2026-03-06 21:20:03.473893,480589061
2026-03-06 21:20:03.473905,480342994
2026-03-06 21:20:03.473937,480287039
2026-03-06 21:20:03.473967,480603218
2026-03-06 21:20:03.473995,480421196
2026-03-06 21:20:03.474027,480330859
2026-03-06 21:20:03.474056,480349061
2026-03-06 21:20:03.474089,480595803
2026-03-06 21:20:03.474639,480349061
2026-03-06 21:20:03.577742,480748162
2026-03-06 21:20:03.577768,480487264
2026-03-06 21:20:03.577784,480375354
2026-03-06 21:20:03.57781,480447487
2026-03-06 21:20:03.577843,480665915
2026-03-06 21:20:03.577866,480410410
2026-03-06 21:20:03.577887,480369960
2026-03-06 21:20:03.577913,480727937
2026-03-06 21:20:03.577935,480543893
2026-03-06 21:20:03.578269,480748162
2026-03-06 21:20:03.677754,480371308
2026-03-06 21:20:03.677842,480525016
2026-03-06 21:20:03.677976,480481196
2026-03-06 21:20:03.678072,480531758
2026-03-06 21:20:03.678175,480472431
2026-03-06 21:20:03.678227,480392207
2026-03-06 21:20:03.678341,480472431
2026-03-06 21:20:03.777767,480292431
2026-03-06 21:20:03.777804,480474455
2026-03-06 21:20:03.777839,480537824
2026-03-06 21:20:03.777874,480425242
2026-03-06 21:20:03.777911,480452207
2026-03-06 21:20:03.777973,480417826
2026-03-06 21:20:03.778021,480337602
2026-03-06 21:20:03.77811,480239174
2026-03-06 21:20:03.77836,480474455
2026-03-06 21:20:03.877585,480546588
2026-03-06 21:20:03.877623,480419174
2026-03-06 21:20:03.877652,480465016
2026-03-06 21:20:03.877682,480434679
2026-03-06 21:20:03.87771,480680072
2026-03-06 21:20:03.87774,480474455
2026-03-06 21:20:03.877766,480363894
2026-03-06 21:20:03.877802,480442095
2026-03-06 21:20:03.877832,480400298
2026-03-06 21:20:03.977706,480326814
2026-03-06 21:20:03.977742,480413107
2026-03-06 21:20:03.977792,480399623
2026-03-06 21:20:03.977877,480423892
2026-03-06 21:20:03.977925,480624792
2026-03-06 21:20:03.977974,480330859
2026-03-06 21:20:03.97801,480583668
2026-03-06 21:20:03.978132,480326814
2026-03-06 21:20:04.077805,480602545
2026-03-06 21:20:04.077843,480351083
2026-03-06 21:20:04.077877,480477151
2026-03-06 21:20:04.077918,480480522
2026-03-06 21:20:04.077956,480602545
2026-03-06 21:20:04.078024,480573555
2026-03-06 21:20:04.078131,480456926
2026-03-06 21:20:04.078236,480569511
2026-03-06 21:20:04.078273,480602545
2026-03-06 21:20:04.177837,480665241
2026-03-06 21:20:04.177863,480512208
2026-03-06 21:20:04.177873,480331534
2026-03-06 21:20:04.177894,480600523
2026-03-06 21:20:04.177932,480529735
2026-03-06 21:20:04.177955,480542544
2026-03-06 21:20:04.177963,480531758
2026-03-06 21:20:04.177978,480347039
2026-03-06 21:20:04.177991,480394230
2026-03-06 21:20:04.178435,480542544
2026-03-06 21:20:04.279189,480471084
2026-03-06 21:20:04.279205,480407713
2026-03-06 21:20:04.279216,480409062
2026-03-06 21:20:04.27923,480396252
2026-03-06 21:20:04.279259,480417151
2026-03-06 21:20:04.279295,480595128
2026-03-06 21:20:04.279329,480316028
2026-03-06 21:20:04.27937,480233782
2026-03-06 21:20:04.279417,480435354
2026-03-06 21:20:04.279469,480471084
2026-03-06 21:20:04.379311,480505466
2026-03-06 21:20:04.379369,480506139
2026-03-06 21:20:04.379399,480474455
2026-03-06 21:20:04.379424,480438724
2026-03-06 21:20:04.379447,480197377
2026-03-06 21:20:04.37947,480651084
2026-03-06 21:20:04.379634,480505466
2026-03-06 21:20:04.478754,480383443
2026-03-06 21:20:04.478903,480279623
2026-03-06 21:20:04.478953,480460298
2026-03-06 21:20:04.479049,480528388
2026-03-06 21:20:04.479185,480534455
2026-03-06 21:20:04.479309,480247263
2026-03-06 21:20:04.479406,480521646
2026-03-06 21:20:04.47969,480521646
2026-03-06 21:20:04.582686,480438724
2026-03-06 21:20:04.58279,480438724
2026-03-06 21:20:04.582816,480512882
2026-03-06 21:20:04.582839,480493331
2026-03-06 21:20:04.582861,480406364
2026-03-06 21:20:04.582884,480484567
2026-03-06 21:20:04.582894,480419848
2026-03-06 21:20:04.58291,480502769
2026-03-06 21:20:04.582932,480477151
2026-03-06 21:20:04.682859,480256028
2026-03-06 21:20:04.682899,480613331
2026-03-06 21:20:04.682926,480402320
2026-03-06 21:20:04.682985,480452882
2026-03-06 21:20:04.683083,480256028
2026-03-06 21:20:04.683202,480352432
2026-03-06 21:20:04.683225,480504118
2026-03-06 21:20:04.683256,480293106
2026-03-06 21:20:04.783173,480443443
2026-03-06 21:20:04.783229,480687488
2026-03-06 21:20:04.783281,480489286
2026-03-06 21:20:04.783354,480682095
2026-03-06 21:20:04.78341,480390185
2026-03-06 21:20:04.783434,480406364
2026-03-06 21:20:04.783641,480443443
2026-03-06 21:20:04.882529,480610635
2026-03-06 21:20:04.882561,480414454
2026-03-06 21:20:04.882582,480293106
2026-03-06 21:20:04.88266,480464342
2026-03-06 21:20:04.882683,480434006
2026-03-06 21:20:04.882714,480465016
2026-03-06 21:20:04.882734,480422545
2026-03-06 21:20:04.982714,480486590
2026-03-06 21:20:04.9828,480385466
2026-03-06 21:20:04.982821,480394904
2026-03-06 21:20:04.98284,480214230
2026-03-06 21:20:04.982854,480333555
2026-03-06 21:20:04.982882,480511533
2026-03-06 21:20:04.983112,480486590
2026-03-06 21:20:05.082406,480493331
2026-03-06 21:20:05.082468,480469736
2026-03-06 21:20:05.082666,480286365
2026-03-06 21:20:05.182627,480432656
2026-03-06 21:20:05.182666,480505466
2026-03-06 21:20:05.182691,480411084
2026-03-06 21:20:05.182721,480232433
2026-03-06 21:20:05.182744,480323444
2026-03-06 21:20:05.182766,480703668
2026-03-06 21:20:05.18279,480413107
2026-03-06 21:20:05.182964,480432656
2026-03-06 21:20:05.286834,480422545
2026-03-06 21:20:05.286888,480327488
2026-03-06 21:20:05.286948,480422545
2026-03-06 21:20:05.286959,480498050
2026-03-06 21:20:05.287028,480465690
2026-03-06 21:20:05.2871,480344342
2026-03-06 21:20:05.28718,480435354
2026-03-06 21:20:05.287259,480423892
2026-03-06 21:20:05.287333,480386140
2026-03-06 21:20:05.287404,480640297
2026-03-06 21:20:05.383943,480618051
2026-03-06 21:20:05.383988,480589735
2026-03-06 21:20:05.384012,480649061
2026-03-06 21:20:05.384046,480430635
2026-03-06 21:20:05.384075,480557376
2026-03-06 21:20:05.384107,480500072
2026-03-06 21:20:05.48422,480265467
2026-03-06 21:20:05.484258,480473106
2026-03-06 21:20:05.484439,480686813
2026-03-06 21:20:05.48449,480522319
2026-03-06 21:20:05.484522,480264118
2026-03-06 21:20:05.484549,480469062
2026-03-06 21:20:05.484579,480624117
2026-03-06 21:20:05.484607,480434679
2026-03-06 21:20:05.484659,480265467
2026-03-06 21:20:05.4848,480533107
2026-03-06 21:20:05.587607,480261421
2026-03-06 21:20:05.587635,480469062
2026-03-06 21:20:05.588096,480261421
2026-03-06 21:20:05.688331,480458948
2026-03-06 21:20:05.688371,480486590
2026-03-06 21:20:05.688392,480297151
2026-03-06 21:20:05.688416,480382095
2026-03-06 21:20:05.688444,480597825
2026-03-06 21:20:05.688464,480379399
2026-03-06 21:20:05.688495,480507488
2026-03-06 21:20:05.68851,480529061
2026-03-06 21:20:05.68889,480458948
2026-03-06 21:20:05.788018,480340298
2026-03-06 21:20:05.788061,480761645
2026-03-06 21:20:05.788086,480440072
2026-03-06 21:20:05.788112,480558724
2026-03-06 21:20:05.788127,480389511
2026-03-06 21:20:05.788139,480519623
2026-03-06 21:20:05.788156,480473780
2026-03-06 21:20:05.888208,480581645
2026-03-06 21:20:05.888241,480533107
2026-03-06 21:20:05.888266,480554679
2026-03-06 21:20:05.888294,480440747
2026-03-06 21:20:05.888321,480647712
2026-03-06 21:20:05.888346,480293106
2026-03-06 21:20:05.888383,480294455
2026-03-06 21:20:05.8887,480581645
2026-03-06 21:20:05.987629,480484567
2026-03-06 21:20:05.98775,480372658
2026-03-06 21:20:05.987788,480457600
2026-03-06 21:20:05.98782,480485915
2026-03-06 21:20:05.987873,480515578
2026-03-06 21:20:05.988029,480391534
2026-03-06 21:20:05.988072,480622769
2026-03-06 21:20:05.988219,480549286
2026-03-06 21:20:05.988263,480617376
2026-03-06 21:20:06.087606,480515578
2026-03-06 21:20:06.087622,480419174
2026-03-06 21:20:06.087631,480296478
2026-03-06 21:20:06.087639,480696927
2026-03-06 21:20:06.087644,480407039
