time,TC.CH5.status
2026-03-06 21:14:21.29275,0
2026-03-06 21:14:21.418942,0
2026-03-06 21:14:21.419027,0
2026-03-06 21:14:21.419098,0
2026-03-06 21:14:21.419124,0
2026-03-06 21:14:21.419185,0
2026-03-06 21:14:21.419239,0
2026-03-06 21:14:21.41927,0
2026-03-06 21:14:21.419352,0
2026-03-06 21:14:21.419426,0
2026-03-06 21:14:21.545706,0
2026-03-06 21:14:21.545759,0
2026-03-06 21:14:21.545813,0
2026-03-06 21:14:21.545855,0
2026-03-06 21:14:21.545906,0
2026-03-06 21:14:21.545948,0
2026-03-06 21:14:21.545992,0
2026-03-06 21:14:21.546044,0
2026-03-06 21:14:21.546086,0
2026-03-06 21:14:21.672858,0
2026-03-06 21:14:21.672964,0
2026-03-06 21:14:21.673033,0
2026-03-06 21:14:21.673112,0
2026-03-06 21:14:21.673205,0
2026-03-06 21:14:21.673289,0
2026-03-06 21:14:21.673344,0
2026-03-06 21:14:21.673366,0
2026-03-06 21:14:21.67342,0
2026-03-06 21:14:21.8007,0
2026-03-06 21:14:21.800793,0
2026-03-06 21:14:21.80089,0
2026-03-06 21:14:21.800976,0
2026-03-06 21:14:21.801072,0
2026-03-06 21:14:21.801148,0
2026-03-06 21:14:21.801217,0
2026-03-06 21:14:21.80126,0
2026-03-06 21:14:21.801359,0
2026-03-06 21:14:21.92781,0
2026-03-06 21:14:21.927833,0
2026-03-06 21:14:21.927845,0
2026-03-06 21:14:21.927856,0
2026-03-06 21:14:21.927868,0
2026-03-06 21:14:21.927896,0
2026-03-06 21:14:21.927916,0
2026-03-06 21:14:21.927937,0
2026-03-06 21:14:21.927946,0
2026-03-06 21:14:22.058673,0
2026-03-06 21:14:22.058718,0
2026-03-06 21:14:22.058746,0
2026-03-06 21:14:22.058773,0
2026-03-06 21:14:22.058808,0
2026-03-06 21:14:22.058841,0
2026-03-06 21:14:22.058869,0
2026-03-06 21:14:22.058908,0
2026-03-06 21:14:22.058927,0
2026-03-06 21:14:22.18565,0
2026-03-06 21:14:22.185792,0
2026-03-06 21:14:22.185889,0
2026-03-06 21:14:22.185976,0
2026-03-06 21:14:22.186056,0
2026-03-06 21:14:22.186108,0
2026-03-06 21:14:22.186212,0
2026-03-06 21:14:22.186247,0
2026-03-06 21:14:22.186322,0
2026-03-06 21:14:22.312535,0
2026-03-06 21:14:22.31259,0
2026-03-06 21:14:22.312639,0
2026-03-06 21:14:22.312687,0
2026-03-06 21:14:22.312734,0
2026-03-06 21:14:22.312781,0
2026-03-06 21:14:22.312831,0
2026-03-06 21:14:22.312868,0
2026-03-06 21:14:22.312881,0
2026-03-06 21:14:22.439727,0
2026-03-06 21:14:22.439794,0
2026-03-06 21:14:22.439854,0
2026-03-06 21:14:22.439934,0
2026-03-06 21:14:22.439982,0
2026-03-06 21:14:22.440011,0
2026-03-06 21:14:22.440059,0
2026-03-06 21:14:22.440089,0
2026-03-06 21:14:22.440109,0
2026-03-06 21:14:22.566689,0
2026-03-06 21:14:22.566723,0
2026-03-06 21:14:22.566753,0
2026-03-06 21:14:22.56678,0
2026-03-06 21:14:22.566808,0
2026-03-06 21:14:22.566838,0
2026-03-06 21:14:22.566866,0
2026-03-06 21:14:22.566895,0
2026-03-06 21:14:22.566922,0
2026-03-06 21:14:22.693811,0
2026-03-06 21:14:22.693845,0
2026-03-06 21:14:22.693875,0
2026-03-06 21:14:22.693891,0
2026-03-06 21:14:22.693899,0
2026-03-06 21:14:22.693909,0
2026-03-06 21:14:22.693923,0
2026-03-06 21:14:22.693932,0
2026-03-06 21:14:22.69395,0
2026-03-06 21:14:22.821565,0
2026-03-06 21:14:22.821603,0
2026-03-06 21:14:22.821632,0
2026-03-06 21:14:22.821658,0
2026-03-06 21:14:22.821687,0
2026-03-06 21:14:22.821726,0
2026-03-06 21:14:22.821756,0
2026-03-06 21:14:22.821785,0
2026-03-06 21:14:22.821815,0
2026-03-06 21:14:22.948699,0
2026-03-06 21:14:22.948734,0
2026-03-06 21:14:22.948761,0
2026-03-06 21:14:22.94879,0
2026-03-06 21:14:22.94882,0
2026-03-06 21:14:22.948849,0
2026-03-06 21:14:22.948879,0
2026-03-06 21:14:22.948914,0
2026-03-06 21:14:22.948943,0
2026-03-06 21:14:23.07945,0
2026-03-06 21:14:23.079475,0
2026-03-06 21:14:23.079491,0
2026-03-06 21:14:23.0795,0
2026-03-06 21:14:23.079511,0
2026-03-06 21:14:23.079526,0
2026-03-06 21:14:23.079541,0
2026-03-06 21:14:23.079548,0
2026-03-06 21:14:23.079568,0
2026-03-06 21:14:23.206986,0
2026-03-06 21:14:23.207043,0
2026-03-06 21:14:23.207088,0
2026-03-06 21:14:23.20713,0
2026-03-06 21:14:23.207181,0
2026-03-06 21:14:23.207225,0
2026-03-06 21:14:23.207268,0
2026-03-06 21:14:23.207315,0
2026-03-06 21:14:23.207352,0
2026-03-06 21:14:23.333857,0
2026-03-06 21:14:23.333901,0
2026-03-06 21:14:23.333933,0
2026-03-06 21:14:23.333963,0
2026-03-06 21:14:23.333993,0
2026-03-06 21:14:23.334026,0
2026-03-06 21:14:23.334059,0
2026-03-06 21:14:23.334089,0
2026-03-06 21:14:23.334119,0
2026-03-06 21:14:23.46056,0
2026-03-06 21:14:23.460598,0
2026-03-06 21:14:23.460628,0
2026-03-06 21:14:23.460658,0
2026-03-06 21:14:23.460688,0
2026-03-06 21:14:23.460716,0
2026-03-06 21:14:23.460747,0
2026-03-06 21:14:23.46078,0
2026-03-06 21:14:23.460795,0
2026-03-06 21:14:23.587982,0
2026-03-06 21:14:23.588018,0
2026-03-06 21:14:23.588034,0
2026-03-06 21:14:23.588061,0
2026-03-06 21:14:23.588087,0
2026-03-06 21:14:23.588111,0
2026-03-06 21:14:23.588136,0
2026-03-06 21:14:23.588155,0
2026-03-06 21:14:23.588188,0
2026-03-06 21:14:23.714645,0
2026-03-06 21:14:23.714723,0
2026-03-06 21:14:23.71477,0
2026-03-06 21:14:23.714812,0
2026-03-06 21:14:23.71489,0
2026-03-06 21:14:23.714954,0
2026-03-06 21:14:23.715022,0
2026-03-06 21:14:23.715084,0
2026-03-06 21:14:23.715129,0
2026-03-06 21:14:23.842654,0
2026-03-06 21:14:23.842721,0
2026-03-06 21:14:23.842774,0
2026-03-06 21:14:23.842825,0
2026-03-06 21:14:23.84288,0
2026-03-06 21:14:23.842932,0
2026-03-06 21:14:23.84297,0
2026-03-06 21:14:23.843005,0
2026-03-06 21:14:23.843045,0
2026-03-06 21:14:23.969586,0
2026-03-06 21:14:23.969634,0
2026-03-06 21:14:23.969659,0
2026-03-06 21:14:23.969688,0
2026-03-06 21:14:23.969719,0
2026-03-06 21:14:23.969739,0
2026-03-06 21:14:23.969773,0
2026-03-06 21:14:23.96986,0
2026-03-06 21:14:23.969935,0
2026-03-06 21:14:24.101192,0
2026-03-06 21:14:24.101274,0
2026-03-06 21:14:24.101359,0
2026-03-06 21:14:24.101443,0
2026-03-06 21:14:24.10152,0
2026-03-06 21:14:24.101593,0
2026-03-06 21:14:24.10162,0
2026-03-06 21:14:24.101656,0
2026-03-06 21:14:24.101697,0
2026-03-06 21:14:24.227875,0
2026-03-06 21:14:24.227892,0
2026-03-06 21:14:24.227903,0
2026-03-06 21:14:24.227924,0
2026-03-06 21:14:24.227935,0
2026-03-06 21:14:24.227947,0
2026-03-06 21:14:24.227964,0
2026-03-06 21:14:24.227979,0
2026-03-06 21:14:24.227999,0
2026-03-06 21:14:24.355025,0
2026-03-06 21:14:24.355083,0
2026-03-06 21:14:24.355142,0
2026-03-06 21:14:24.355199,0
2026-03-06 21:14:24.355254,0
2026-03-06 21:14:24.355303,0
2026-03-06 21:14:24.355356,0
2026-03-06 21:14:24.35541,0
2026-03-06 21:14:24.355465,0
2026-03-06 21:14:24.48179,0
2026-03-06 21:14:24.481843,0
2026-03-06 21:14:24.48189,0
2026-03-06 21:14:24.481934,0
2026-03-06 21:14:24.481958,0
2026-03-06 21:14:24.481975,0
2026-03-06 21:14:24.482007,0
2026-03-06 21:14:24.482032,0
2026-03-06 21:14:24.482057,0
2026-03-06 21:14:24.608846,0
2026-03-06 21:14:24.608915,0
2026-03-06 21:14:24.608977,0
2026-03-06 21:14:24.609038,0
2026-03-06 21:14:24.609114,0
2026-03-06 21:14:24.609193,0
2026-03-06 21:14:24.609266,0
2026-03-06 21:14:24.609307,0
2026-03-06 21:14:24.609338,0
2026-03-06 21:14:24.735893,0
2026-03-06 21:14:24.735977,0
2026-03-06 21:14:24.736052,0
2026-03-06 21:14:24.736128,0
2026-03-06 21:14:24.736219,0
2026-03-06 21:14:24.736293,0
2026-03-06 21:14:24.736374,0
2026-03-06 21:14:24.736431,0
2026-03-06 21:14:24.736469,0
2026-03-06 21:14:24.864083,0
2026-03-06 21:14:24.864127,0
2026-03-06 21:14:24.864165,0
2026-03-06 21:14:24.864189,0
2026-03-06 21:14:24.864209,0
2026-03-06 21:14:24.864242,0
2026-03-06 21:14:24.864272,0
2026-03-06 21:14:24.864304,0
2026-03-06 21:14:24.864334,0
2026-03-06 21:14:24.990997,0
2026-03-06 21:14:24.991114,0
2026-03-06 21:14:24.991236,0
2026-03-06 21:14:24.99131,0
2026-03-06 21:14:24.991351,0
2026-03-06 21:14:24.991637,0
2026-03-06 21:14:24.991757,0
2026-03-06 21:14:24.991788,0
2026-03-06 21:14:24.991824,0
2026-03-06 21:14:25.121735,0
2026-03-06 21:14:25.121804,0
2026-03-06 21:14:25.121876,0
2026-03-06 21:14:25.121941,0
2026-03-06 21:14:25.12201,0
2026-03-06 21:14:25.122076,0
2026-03-06 21:14:25.122118,0
2026-03-06 21:14:25.122156,0
2026-03-06 21:14:25.122187,0
2026-03-06 21:14:25.248927,0
2026-03-06 21:14:25.248945,0
2026-03-06 21:14:25.248969,0
2026-03-06 21:14:25.248982,0
2026-03-06 21:14:25.248993,0
2026-03-06 21:14:25.249013,0
2026-03-06 21:14:25.249027,0
2026-03-06 21:14:25.249046,0
2026-03-06 21:14:25.249071,0
2026-03-06 21:14:25.375744,0
2026-03-06 21:14:25.375791,0
2026-03-06 21:14:25.375811,0
2026-03-06 21:14:25.375842,0
2026-03-06 21:14:25.375867,0
2026-03-06 21:14:25.375886,0
2026-03-06 21:14:25.375923,0
2026-03-06 21:14:25.375942,0
2026-03-06 21:14:25.375968,0
2026-03-06 21:14:25.502808,0
2026-03-06 21:14:25.502891,0
2026-03-06 21:14:25.502966,0
2026-03-06 21:14:25.503045,0
2026-03-06 21:14:25.50312,0
2026-03-06 21:14:25.503169,0
2026-03-06 21:14:25.503211,0
2026-03-06 21:14:25.503246,0
2026-03-06 21:14:25.503284,0
2026-03-06 21:14:25.63017,0
2026-03-06 21:14:25.630263,0
2026-03-06 21:14:25.630345,0
2026-03-06 21:14:25.630434,0
2026-03-06 21:14:25.630519,0
2026-03-06 21:14:25.630582,0
2026-03-06 21:14:25.630621,0
2026-03-06 21:14:25.630647,0
2026-03-06 21:14:25.630674,0
2026-03-06 21:14:25.756535,0
2026-03-06 21:14:25.75658,0
2026-03-06 21:14:25.756623,0
2026-03-06 21:14:25.75666,0
2026-03-06 21:14:25.756697,0
2026-03-06 21:14:25.756736,0
2026-03-06 21:14:25.756774,0
2026-03-06 21:14:25.756812,0
2026-03-06 21:14:25.756851,0
2026-03-06 21:14:25.884711,0
2026-03-06 21:14:25.884759,0
2026-03-06 21:14:25.884801,0
2026-03-06 21:14:25.884845,0
2026-03-06 21:14:25.884892,0
2026-03-06 21:14:25.884936,0
2026-03-06 21:14:25.884978,0
2026-03-06 21:14:25.88502,0
2026-03-06 21:14:25.885069,0
2026-03-06 21:14:26.011893,0
2026-03-06 21:14:26.011931,0
2026-03-06 21:14:26.011956,0
2026-03-06 21:14:26.011989,0
2026-03-06 21:14:26.012016,0
2026-03-06 21:14:26.012045,0
2026-03-06 21:14:26.012123,0
2026-03-06 21:14:26.012181,0
2026-03-06 21:14:26.012237,0
2026-03-06 21:14:26.142671,0
2026-03-06 21:14:26.142721,0
2026-03-06 21:14:26.142766,0
2026-03-06 21:14:26.142812,0
2026-03-06 21:14:26.142859,0
2026-03-06 21:14:26.142874,0
2026-03-06 21:14:26.142884,0
2026-03-06 21:14:26.142914,0
2026-03-06 21:14:26.142949,0
2026-03-06 21:14:26.27009,0
2026-03-06 21:14:26.270173,0
2026-03-06 21:14:26.270242,0
2026-03-06 21:14:26.270307,0
2026-03-06 21:14:26.270372,0
2026-03-06 21:14:26.270445,0
2026-03-06 21:14:26.270516,0
2026-03-06 21:14:26.270584,0
2026-03-06 21:14:26.270608,0
2026-03-06 21:14:26.397678,0
2026-03-06 21:14:26.397725,0
2026-03-06 21:14:26.397751,0
2026-03-06 21:14:26.397769,0
2026-03-06 21:14:26.397792,0
2026-03-06 21:14:26.397838,0
2026-03-06 21:14:26.397858,0
2026-03-06 21:14:26.397881,0
2026-03-06 21:14:26.397907,0
2026-03-06 21:14:26.524113,0
2026-03-06 21:14:26.524221,0
2026-03-06 21:14:26.524303,0
2026-03-06 21:14:26.524382,0
2026-03-06 21:14:26.524464,0
2026-03-06 21:14:26.524552,0
2026-03-06 21:14:26.524602,0
2026-03-06 21:14:26.524632,0
2026-03-06 21:14:26.524687,0
2026-03-06 21:14:26.650928,0
2026-03-06 21:14:26.650991,0
2026-03-06 21:14:26.651028,0
2026-03-06 21:14:26.651065,0
2026-03-06 21:14:26.651108,0
2026-03-06 21:14:26.651139,0
2026-03-06 21:14:26.651227,0
2026-03-06 21:14:26.651254,0
2026-03-06 21:14:26.651304,0
2026-03-06 21:14:26.777871,0
2026-03-06 21:14:26.777907,0
2026-03-06 21:14:26.777927,0
2026-03-06 21:14:26.777945,0
2026-03-06 21:14:26.777958,0
2026-03-06 21:14:26.777992,0
2026-03-06 21:14:26.778002,0
2026-03-06 21:14:26.778024,0
2026-03-06 21:14:26.778039,0
2026-03-06 21:14:26.906127,0
2026-03-06 21:14:26.906211,0
2026-03-06 21:14:26.906286,0
2026-03-06 21:14:26.906354,0
2026-03-06 21:14:26.906435,0
2026-03-06 21:14:26.906466,0
2026-03-06 21:14:26.906522,0
2026-03-06 21:14:26.906553,0
2026-03-06 21:14:26.906577,0
2026-03-06 21:14:27.032627,0
2026-03-06 21:14:27.032701,0
2026-03-06 21:14:27.032767,0
2026-03-06 21:14:27.032808,0
2026-03-06 21:14:27.032872,0
2026-03-06 21:14:27.032908,0
2026-03-06 21:14:27.032956,0
2026-03-06 21:14:27.032992,0
2026-03-06 21:14:27.033022,0
2026-03-06 21:14:27.16352,0
2026-03-06 21:14:27.163582,0
2026-03-06 21:14:27.163644,0
2026-03-06 21:14:27.163682,0
2026-03-06 21:14:27.16371,0
2026-03-06 21:14:27.163739,0
2026-03-06 21:14:27.163761,0
2026-03-06 21:14:27.163802,0
2026-03-06 21:14:27.163829,0
2026-03-06 21:14:27.290929,0
2026-03-06 21:14:27.291009,0
2026-03-06 21:14:27.291071,0
2026-03-06 21:14:27.291137,0
2026-03-06 21:14:27.291215,0
2026-03-06 21:14:27.291263,0
2026-03-06 21:14:27.291292,0
2026-03-06 21:14:27.291325,0
2026-03-06 21:14:27.291353,0
2026-03-06 21:14:27.417873,0
2026-03-06 21:14:27.417935,0
2026-03-06 21:14:27.417995,0
2026-03-06 21:14:27.418052,0
2026-03-06 21:14:27.418109,0
2026-03-06 21:14:27.418175,0
2026-03-06 21:14:27.418213,0
2026-03-06 21:14:27.418252,0
2026-03-06 21:14:27.418287,0
2026-03-06 21:14:27.544684,0
2026-03-06 21:14:27.54473,0
2026-03-06 21:14:27.544756,0
2026-03-06 21:14:27.54485,0
2026-03-06 21:14:27.544944,0
2026-03-06 21:14:27.545027,0
2026-03-06 21:14:27.54508,0
2026-03-06 21:14:27.545113,0
2026-03-06 21:14:27.545148,0
2026-03-06 21:14:27.671773,0
2026-03-06 21:14:27.671791,0
2026-03-06 21:14:27.671804,0
2026-03-06 21:14:27.671815,0
2026-03-06 21:14:27.671825,0
2026-03-06 21:14:27.671839,0
2026-03-06 21:14:27.671851,0
2026-03-06 21:14:27.671858,0
2026-03-06 21:14:27.671873,0
2026-03-06 21:14:27.798754,0
2026-03-06 21:14:27.798801,0
2026-03-06 21:14:27.798842,0
2026-03-06 21:14:27.798881,0
2026-03-06 21:14:27.798918,0
2026-03-06 21:14:27.798958,0
2026-03-06 21:14:27.798994,0
2026-03-06 21:14:27.799032,0
2026-03-06 21:14:27.799087,0
2026-03-06 21:14:27.926649,0
2026-03-06 21:14:27.926704,0
2026-03-06 21:14:27.926743,0
2026-03-06 21:14:27.926789,0
2026-03-06 21:14:27.92683,0
2026-03-06 21:14:27.926874,0
2026-03-06 21:14:27.926915,0
2026-03-06 21:14:27.926959,0
2026-03-06 21:14:27.927009,0
2026-03-06 21:14:28.053533,0
2026-03-06 21:14:28.053588,0
2026-03-06 21:14:28.053625,0
2026-03-06 21:14:28.053674,0
2026-03-06 21:14:28.053715,0
2026-03-06 21:14:28.053779,0
2026-03-06 21:14:28.053812,0
2026-03-06 21:14:28.053866,0
2026-03-06 21:14:28.053888,0
2026-03-06 21:14:28.184805,0
2026-03-06 21:14:28.184844,0
2026-03-06 21:14:28.184874,0
2026-03-06 21:14:28.184905,0
2026-03-06 21:14:28.184933,0
2026-03-06 21:14:28.184943,0
2026-03-06 21:14:28.184959,0
2026-03-06 21:14:28.184966,0
2026-03-06 21:14:28.184977,0
2026-03-06 21:14:28.311886,0
2026-03-06 21:14:28.311918,0
2026-03-06 21:14:28.311936,0
2026-03-06 21:14:28.311951,0
2026-03-06 21:14:28.311971,0
2026-03-06 21:14:28.311988,0
2026-03-06 21:14:28.311999,0
2026-03-06 21:14:28.312017,0
2026-03-06 21:14:28.312041,0
2026-03-06 21:14:28.438565,0
2026-03-06 21:14:28.438613,0
2026-03-06 21:14:28.438664,0
2026-03-06 21:14:28.438712,0
2026-03-06 21:14:28.438761,0
2026-03-06 21:14:28.438808,0
2026-03-06 21:14:28.438856,0
2026-03-06 21:14:28.438903,0
2026-03-06 21:14:28.438946,0
2026-03-06 21:14:28.566048,0
2026-03-06 21:14:28.566117,0
2026-03-06 21:14:28.566193,0
2026-03-06 21:14:28.566259,0
2026-03-06 21:14:28.566331,0
2026-03-06 21:14:28.566354,0
2026-03-06 21:14:28.566383,0
2026-03-06 21:14:28.566427,0
2026-03-06 21:14:28.566447,0
2026-03-06 21:14:28.692968,0
2026-03-06 21:14:28.693023,0
2026-03-06 21:14:28.693074,0
2026-03-06 21:14:28.693144,0
2026-03-06 21:14:28.693226,0
2026-03-06 21:14:28.693294,0
2026-03-06 21:14:28.693356,0
2026-03-06 21:14:28.693418,0
2026-03-06 21:14:28.693439,0
2026-03-06 21:14:28.819991,0
2026-03-06 21:14:28.820025,0
