time,ACT.LOX_Fill.sample_ts_ms
2026-03-06 21:18:43.868545,11145348
2026-03-06 21:18:43.926995,11145368
2026-03-06 21:18:43.970794,11145450
2026-03-06 21:18:44.028779,11145470
2026-03-06 21:18:44.072317,11145552
2026-03-06 21:18:44.130706,11145572
2026-03-06 21:18:44.174447,11145654
2026-03-06 21:18:44.23295,11145674
2026-03-06 21:18:44.276579,11145756
2026-03-06 21:18:44.334641,11145776
2026-03-06 21:18:44.378077,11145858
2026-03-06 21:18:44.437083,11145878
2026-03-06 21:18:44.480399,11145960
2026-03-06 21:18:44.538492,11145980
2026-03-06 21:18:44.582239,11146062
2026-03-06 21:18:44.640856,11146082
2026-03-06 21:18:44.683976,11146164
2026-03-06 21:18:44.742646,11146184
2026-03-06 21:18:44.78615,11146266
2026-03-06 21:18:44.84497,11146286
2026-03-06 21:18:44.888468,11146368
2026-03-06 21:18:44.947066,11146388
2026-03-06 21:18:44.990355,11146470
2026-03-06 21:18:45.048866,11146490
2026-03-06 21:18:45.093264,11146572
2026-03-06 21:18:45.150806,11146592
2026-03-06 21:18:45.194347,11146674
2026-03-06 21:18:45.2531,11146694
2026-03-06 21:18:45.297446,11146776
2026-03-06 21:18:45.355063,11146796
2026-03-06 21:18:45.398445,11146878
2026-03-06 21:18:45.457435,11146898
2026-03-06 21:18:45.500135,11146980
2026-03-06 21:18:45.559107,11147000
2026-03-06 21:18:45.602412,11147082
2026-03-06 21:18:45.661004,11147102
2026-03-06 21:18:45.704302,11147184
2026-03-06 21:18:45.763121,11147204
2026-03-06 21:18:45.806346,11147286
2026-03-06 21:18:45.864781,11147306
2026-03-06 21:18:45.908748,11147388
2026-03-06 21:18:45.966571,11147408
2026-03-06 21:18:46.010746,11147490
2026-03-06 21:18:46.069005,11147510
2026-03-06 21:18:46.112813,11147592
2026-03-06 21:18:46.170991,11147612
2026-03-06 21:18:46.2145,11147694
2026-03-06 21:18:46.272646,11147714
2026-03-06 21:18:46.316462,11147796
2026-03-06 21:18:46.374751,11147816
2026-03-06 21:18:46.418575,11147898
2026-03-06 21:18:46.476965,11147918
2026-03-06 21:18:46.520826,11148000
2026-03-06 21:18:46.578924,11148020
2026-03-06 21:18:46.62243,11148102
2026-03-06 21:18:46.680918,11148122
2026-03-06 21:18:46.72508,11148204
2026-03-06 21:18:46.783026,11148224
2026-03-06 21:18:46.826628,11148306
2026-03-06 21:18:46.884688,11148326
2026-03-06 21:18:46.928917,11148408
2026-03-06 21:18:46.986755,11148428
2026-03-06 21:18:47.030119,11148510
2026-03-06 21:18:47.088755,11148530
2026-03-06 21:18:47.132124,11148612
2026-03-06 21:18:47.191372,11148632
2026-03-06 21:18:47.234493,11148714
2026-03-06 21:18:47.292864,11148734
2026-03-06 21:18:47.336491,11148816
2026-03-06 21:18:47.394749,11148836
2026-03-06 21:18:47.438718,11148918
2026-03-06 21:18:47.49705,11148938
2026-03-06 21:18:47.540587,11149020
2026-03-06 21:18:47.598722,11149040
2026-03-06 21:18:47.642429,11149122
2026-03-06 21:18:47.701188,11149142
2026-03-06 21:18:47.744454,11149224
2026-03-06 21:18:47.803077,11149244
2026-03-06 21:18:47.846228,11149326
2026-03-06 21:18:47.904674,11149346
2026-03-06 21:18:47.948509,11149428
2026-03-06 21:18:48.006577,11149448
2026-03-06 21:18:48.050451,11149530
2026-03-06 21:18:48.108544,11149550
2026-03-06 21:18:48.152387,11149632
2026-03-06 21:18:48.210959,11149652
2026-03-06 21:18:48.254873,11149734
2026-03-06 21:18:48.312974,11149754
2026-03-06 21:18:48.356576,11149836
2026-03-06 21:18:48.414714,11149856
2026-03-06 21:18:48.458358,11149938
2026-03-06 21:18:48.516966,11149958
2026-03-06 21:18:48.560338,11150040
2026-03-06 21:18:48.618844,11150060
2026-03-06 21:18:48.662346,11150142
2026-03-06 21:18:48.720654,11150162
2026-03-06 21:18:48.764407,11150244
2026-03-06 21:18:48.823183,11150264
2026-03-06 21:18:48.866641,11150346
2026-03-06 21:18:48.924692,11150366
2026-03-06 21:18:48.968568,11150448
2026-03-06 21:18:49.026965,11150468
2026-03-06 21:18:49.070527,11150550
2026-03-06 21:18:49.128732,11150570
2026-03-06 21:18:49.172855,11150652
2026-03-06 21:18:49.230961,11150672
2026-03-06 21:18:49.274554,11150754
2026-03-06 21:18:49.333359,11150774
2026-03-06 21:18:49.376614,11150856
2026-03-06 21:18:49.434917,11150876
2026-03-06 21:18:49.478395,11150958
2026-03-06 21:18:49.536498,11150978
2026-03-06 21:18:49.580589,11151060
2026-03-06 21:18:49.63861,11151080
2026-03-06 21:18:49.682585,11151162
2026-03-06 21:18:49.74073,11151182
2026-03-06 21:18:49.784663,11151264
2026-03-06 21:18:49.842848,11151284
2026-03-06 21:18:49.886302,11151366
2026-03-06 21:18:49.94452,11151386
2026-03-06 21:18:49.98838,11151468
2026-03-06 21:18:50.04682,11151488
2026-03-06 21:18:50.090329,11151570
2026-03-06 21:18:50.148867,11151590
2026-03-06 21:18:50.192604,11151672
2026-03-06 21:18:50.250771,11151692
2026-03-06 21:18:50.294359,11151774
2026-03-06 21:18:50.352733,11151794
2026-03-06 21:18:50.39624,11151876
2026-03-06 21:18:50.454873,11151896
2026-03-06 21:18:50.498734,11151978
2026-03-06 21:18:50.556685,11151998
2026-03-06 21:18:50.600155,11152080
2026-03-06 21:18:50.658831,11152100
2026-03-06 21:18:50.702842,11152182
2026-03-06 21:18:50.760994,11152202
2026-03-06 21:18:50.804323,11152284
2026-03-06 21:18:50.863115,11152304
2026-03-06 21:18:50.906533,11152386
2026-03-06 21:18:50.964802,11152406
2026-03-06 21:18:51.008638,11152488
2026-03-06 21:18:51.066895,11152508
2026-03-06 21:18:51.110423,11152590
2026-03-06 21:18:51.168685,11152610
2026-03-06 21:18:51.212768,11152692
2026-03-06 21:18:51.271797,11152712
2026-03-06 21:18:51.314618,11152794
2026-03-06 21:18:51.372695,11152814
2026-03-06 21:18:51.416394,11152896
2026-03-06 21:18:51.475207,11152916
2026-03-06 21:18:51.518258,11152998
2026-03-06 21:18:51.576802,11153018
2026-03-06 21:18:51.620255,11153100
2026-03-06 21:18:51.67866,11153120
2026-03-06 21:18:51.722484,11153202
2026-03-06 21:18:51.781088,11153222
2026-03-06 21:18:51.824798,11153304
2026-03-06 21:18:51.882718,11153324
2026-03-06 21:18:51.926285,11153406
2026-03-06 21:18:51.984513,11153426
2026-03-06 21:18:52.0282,11153508
2026-03-06 21:18:52.086505,11153528
2026-03-06 21:18:52.130407,11153610
2026-03-06 21:18:52.188579,11153630
2026-03-06 21:18:52.232576,11153712
2026-03-06 21:18:52.290736,11153732
2026-03-06 21:18:52.334335,11153814
2026-03-06 21:18:52.39255,11153834
2026-03-06 21:18:52.436642,11153916
2026-03-06 21:18:52.495189,11153936
2026-03-06 21:18:52.538549,11154018
2026-03-06 21:18:52.596714,11154038
2026-03-06 21:18:52.640679,11154120
2026-03-06 21:18:52.699049,11154140
2026-03-06 21:18:52.742819,11154222
2026-03-06 21:18:52.800771,11154242
2026-03-06 21:18:52.844293,11154324
2026-03-06 21:18:52.902579,11154344
2026-03-06 21:18:52.94685,11154426
2026-03-06 21:18:53.004962,11154446
2026-03-06 21:18:53.04814,11154528
2026-03-06 21:18:53.106678,11154548
2026-03-06 21:18:53.151305,11154630
2026-03-06 21:18:53.209138,11154650
2026-03-06 21:18:53.252,11154732
2026-03-06 21:18:53.310684,11154752
2026-03-06 21:18:53.354089,11154834
2026-03-06 21:18:53.412756,11154854
2026-03-06 21:18:53.456534,11154936
2026-03-06 21:18:53.514507,11154956
2026-03-06 21:18:53.558484,11155038
2026-03-06 21:18:53.616957,11155058
2026-03-06 21:18:53.660571,11155140
2026-03-06 21:18:53.718834,11155160
2026-03-06 21:18:53.762115,11155242
2026-03-06 21:18:53.821063,11155262
2026-03-06 21:18:53.864656,11155344
2026-03-06 21:18:53.92298,11155364
2026-03-06 21:18:53.966471,11155446
2026-03-06 21:18:54.024832,11155466
2026-03-06 21:18:54.068494,11155548
2026-03-06 21:18:54.126683,11155568
2026-03-06 21:18:54.170676,11155650
2026-03-06 21:18:54.228849,11155670
2026-03-06 21:18:54.272608,11155752
2026-03-06 21:18:54.331124,11155772
2026-03-06 21:18:54.374436,11155854
2026-03-06 21:18:54.432753,11155874
2026-03-06 21:18:54.476614,11155956
2026-03-06 21:18:54.535321,11155976
2026-03-06 21:18:54.578016,11156058
2026-03-06 21:18:54.63717,11156078
2026-03-06 21:18:54.68032,11156160
2026-03-06 21:18:54.739099,11156180
2026-03-06 21:18:54.782395,11156262
2026-03-06 21:18:54.840863,11156282
2026-03-06 21:18:54.88432,11156364
2026-03-06 21:18:54.942914,11156384
2026-03-06 21:18:54.986652,11156466
2026-03-06 21:18:55.04473,11156486
2026-03-06 21:18:55.088354,11156568
2026-03-06 21:18:55.146957,11156588
2026-03-06 21:18:55.190423,11156670
2026-03-06 21:18:55.249123,11156690
2026-03-06 21:18:55.29253,11156772
2026-03-06 21:18:55.350549,11156792
2026-03-06 21:18:55.394289,11156874
2026-03-06 21:18:55.45296,11156894
2026-03-06 21:18:55.496621,11156976
2026-03-06 21:18:55.555039,11156996
2026-03-06 21:18:55.59871,11157078
2026-03-06 21:18:55.657007,11157098
2026-03-06 21:18:55.700467,11157180
2026-03-06 21:18:55.758494,11157200
2026-03-06 21:18:55.802535,11157282
2026-03-06 21:18:55.86094,11157302
2026-03-06 21:18:55.904675,11157384
2026-03-06 21:18:55.962764,11157404
2026-03-06 21:18:56.00664,11157486
2026-03-06 21:18:56.064858,11157506
2026-03-06 21:18:56.108328,11157588
2026-03-06 21:18:56.167552,11157608
2026-03-06 21:18:56.210497,11157690
2026-03-06 21:18:56.268952,11157710
2026-03-06 21:18:56.312354,11157792
2026-03-06 21:18:56.370786,11157812
2026-03-06 21:18:56.414527,11157894
2026-03-06 21:18:56.473201,11157914
2026-03-06 21:18:56.516622,11157996
2026-03-06 21:18:56.575461,11158016
2026-03-06 21:18:56.618303,11158098
2026-03-06 21:18:56.677239,11158118
2026-03-06 21:18:56.720406,11158200
2026-03-06 21:18:56.778767,11158220
2026-03-06 21:18:56.822537,11158302
2026-03-06 21:18:56.881179,11158322
2026-03-06 21:18:56.924672,11158404
2026-03-06 21:18:56.982761,11158424
2026-03-06 21:18:57.026887,11158506
2026-03-06 21:18:57.084909,11158526
2026-03-06 21:18:57.128608,11158608
2026-03-06 21:18:57.18702,11158628
2026-03-06 21:18:57.230603,11158710
2026-03-06 21:18:57.289205,11158730
2026-03-06 21:18:57.332728,11158812
2026-03-06 21:18:57.390709,11158832
2026-03-06 21:18:57.434418,11158914
2026-03-06 21:18:57.492971,11158934
2026-03-06 21:18:57.536279,11159016
2026-03-06 21:18:57.594934,11159036
2026-03-06 21:18:57.638254,11159118
2026-03-06 21:18:57.697119,11159138
2026-03-06 21:18:57.740437,11159220
2026-03-06 21:18:57.799113,11159240
2026-03-06 21:18:57.842709,11159322
2026-03-06 21:18:57.901107,11159342
2026-03-06 21:18:57.945008,11159424
2026-03-06 21:18:58.002884,11159444
2026-03-06 21:18:58.046481,11159526
2026-03-06 21:18:58.104789,11159546
2026-03-06 21:18:58.148531,11159628
2026-03-06 21:18:58.207072,11159648
2026-03-06 21:18:58.250613,11159730
2026-03-06 21:18:58.309403,11159750
2026-03-06 21:18:58.352425,11159832
2026-03-06 21:18:58.411185,11159852
2026-03-06 21:18:58.454653,11159934
2026-03-06 21:18:58.512728,11159954
2026-03-06 21:18:58.55624,11160036
2026-03-06 21:18:58.614622,11160056
2026-03-06 21:18:58.658831,11160138
2026-03-06 21:18:58.716864,11160158
2026-03-06 21:18:58.760898,11160240
2026-03-06 21:18:58.819169,11160260
2026-03-06 21:18:58.862642,11160342
2026-03-06 21:18:58.921249,11160362
2026-03-06 21:18:58.964445,11160444
2026-03-06 21:18:59.023002,11160464
2026-03-06 21:18:59.066405,11160546
2026-03-06 21:18:59.125133,11160566
2026-03-06 21:18:59.168608,11160648
2026-03-06 21:18:59.226552,11160668
2026-03-06 21:18:59.270178,11160750
2026-03-06 21:18:59.329127,11160770
2026-03-06 21:18:59.372324,11160852
2026-03-06 21:18:59.43097,11160872
2026-03-06 21:18:59.474404,11160954
2026-03-06 21:18:59.532694,11160974
2026-03-06 21:18:59.576237,11161056
2026-03-06 21:18:59.634774,11161076
2026-03-06 21:18:59.678348,11161158
2026-03-06 21:18:59.73699,11161178
2026-03-06 21:18:59.780323,11161260
2026-03-06 21:18:59.8393,11161280
2026-03-06 21:18:59.882097,11161362
2026-03-06 21:18:59.940876,11161382
2026-03-06 21:18:59.984413,11161464
2026-03-06 21:19:00.042987,11161484
2026-03-06 21:19:00.08637,11161566
2026-03-06 21:19:00.145117,11161586
2026-03-06 21:19:00.188636,11161668
2026-03-06 21:19:00.24729,11161688
2026-03-06 21:19:00.290724,11161770
2026-03-06 21:19:00.348809,11161790
2026-03-06 21:19:00.392324,11161872
2026-03-06 21:19:00.450595,11161892
2026-03-06 21:19:00.494843,11161974
2026-03-06 21:19:00.55299,11161994
2026-03-06 21:19:00.596599,11162076
2026-03-06 21:19:00.654908,11162096
2026-03-06 21:19:00.69892,11162178
2026-03-06 21:19:00.757174,11162198
2026-03-06 21:19:00.800689,11162280
2026-03-06 21:19:00.859184,11162300
2026-03-06 21:19:00.902312,11162382
2026-03-06 21:19:00.961074,11162402
2026-03-06 21:19:01.004719,11162484
2026-03-06 21:19:01.062567,11162504
2026-03-06 21:19:01.106593,11162586
2026-03-06 21:19:01.165038,11162606
2026-03-06 21:19:01.208783,11162688
2026-03-06 21:19:01.266918,11162708
2026-03-06 21:19:01.31077,11162790
2026-03-06 21:19:01.369146,11162810
2026-03-06 21:19:01.41244,11162892
2026-03-06 21:19:01.470892,11162912
2026-03-06 21:19:01.51442,11162994
2026-03-06 21:19:01.572984,11163014
2026-03-06 21:19:01.616261,11163096
2026-03-06 21:19:01.675827,11163116
2026-03-06 21:19:01.71873,11163198
2026-03-06 21:19:01.777187,11163218
2026-03-06 21:19:01.820443,11163300
2026-03-06 21:19:01.879075,11163320
2026-03-06 21:19:01.922387,11163402
2026-03-06 21:19:01.980752,11163422
2026-03-06 21:19:02.024488,11163504
2026-03-06 21:19:02.083222,11163524
2026-03-06 21:19:02.12668,11163606
2026-03-06 21:19:02.184665,11163626
2026-03-06 21:19:02.228701,11163708
2026-03-06 21:19:02.286978,11163728
2026-03-06 21:19:02.330668,11163810
2026-03-06 21:19:02.389592,11163830
2026-03-06 21:19:02.432406,11163912
2026-03-06 21:19:02.491032,11163932
2026-03-06 21:19:02.534874,11164014
2026-03-06 21:19:02.59301,11164034
2026-03-06 21:19:02.636786,11164116
2026-03-06 21:19:02.695027,11164136
2026-03-06 21:19:02.73878,11164218
2026-03-06 21:19:02.79734,11164238
2026-03-06 21:19:02.840513,11164320
2026-03-06 21:19:02.89902,11164340
2026-03-06 21:19:02.942524,11164422
2026-03-06 21:19:03.000863,11164442
2026-03-06 21:19:03.044419,11164524
2026-03-06 21:19:03.10296,11164544
2026-03-06 21:19:03.146254,11164626
2026-03-06 21:19:03.205098,11164646
2026-03-06 21:19:03.248718,11164728
2026-03-06 21:19:03.306849,11164748
2026-03-06 21:19:03.350372,11164830
2026-03-06 21:19:03.40867,11164850
2026-03-06 21:19:03.452351,11164932
2026-03-06 21:19:03.510712,11164952
2026-03-06 21:19:03.554595,11165034
2026-03-06 21:19:03.612967,11165054
2026-03-06 21:19:03.656636,11165136
2026-03-06 21:19:03.71519,11165156
2026-03-06 21:19:03.758249,11165238
2026-03-06 21:19:03.817026,11165258
2026-03-06 21:19:03.860899,11165340
2026-03-06 21:19:03.919186,11165360
2026-03-06 21:19:03.962696,11165442
2026-03-06 21:19:04.020879,11165462
2026-03-06 21:19:04.064754,11165544
2026-03-06 21:19:04.123281,11165564
2026-03-06 21:19:04.166742,11165646
2026-03-06 21:19:04.225239,11165666
2026-03-06 21:19:04.268413,11165748
2026-03-06 21:19:04.327287,11165768
2026-03-06 21:19:04.370761,11165850
2026-03-06 21:19:04.429143,11165870
2026-03-06 21:19:04.472839,11165952
2026-03-06 21:19:04.531222,11165972
2026-03-06 21:19:04.574395,11166054
2026-03-06 21:19:04.632813,11166074
2026-03-06 21:19:04.676388,11166156
2026-03-06 21:19:04.73508,11166176
2026-03-06 21:19:04.77872,11166258
2026-03-06 21:19:04.836931,11166278
2026-03-06 21:19:04.880587,11166360
2026-03-06 21:19:04.93925,11166380
2026-03-06 21:19:04.982464,11166462
2026-03-06 21:19:05.041528,11166482
2026-03-06 21:19:05.084786,11166564
2026-03-06 21:19:05.142984,11166584
2026-03-06 21:19:05.186517,11166666
2026-03-06 21:19:05.245205,11166686
2026-03-06 21:19:05.288317,11166768
2026-03-06 21:19:05.346874,11166788
2026-03-06 21:19:05.390196,11166870
2026-03-06 21:19:05.449122,11166890
2026-03-06 21:19:05.492757,11166972
2026-03-06 21:19:05.550614,11166992
2026-03-06 21:19:05.594572,11167074
2026-03-06 21:19:05.653962,11167094
2026-03-06 21:19:05.696547,11167176
2026-03-06 21:19:05.754841,11167196
2026-03-06 21:19:05.798359,11167278
2026-03-06 21:19:05.857149,11167298
2026-03-06 21:19:05.900582,11167380
2026-03-06 21:19:05.959018,11167400
2026-03-06 21:19:06.002376,11167482
2026-03-06 21:19:06.060822,11167502
2026-03-06 21:19:06.104532,11167584
2026-03-06 21:19:06.163063,11167604
2026-03-06 21:19:06.20647,11167686
2026-03-06 21:19:06.264901,11167706
2026-03-06 21:19:06.308662,11167788
2026-03-06 21:19:06.366952,11167808
2026-03-06 21:19:06.410312,11167890
2026-03-06 21:19:06.4694,11167910
2026-03-06 21:19:06.512232,11167992
2026-03-06 21:19:06.571541,11168012
2026-03-06 21:19:06.614684,11168094
2026-03-06 21:19:06.672956,11168114
2026-03-06 21:19:06.716742,11168196
2026-03-06 21:19:06.775209,11168216
2026-03-06 21:19:06.818351,11168298
2026-03-06 21:19:06.876933,11168318
2026-03-06 21:19:06.920727,11168400
2026-03-06 21:19:06.978839,11168420
2026-03-06 21:19:07.022601,11168502
2026-03-06 21:19:07.080763,11168522
2026-03-06 21:19:07.124457,11168604
2026-03-06 21:19:07.183127,11168624
2026-03-06 21:19:07.226459,11168706
2026-03-06 21:19:07.284952,11168726
2026-03-06 21:19:07.328813,11168808
2026-03-06 21:19:07.387193,11168828
2026-03-06 21:19:07.430063,11168910
2026-03-06 21:19:07.489001,11168930
2026-03-06 21:19:07.532448,11169012
2026-03-06 21:19:07.590903,11169032
2026-03-06 21:19:07.634677,11169114
2026-03-06 21:19:07.693225,11169134
2026-03-06 21:19:07.736415,11169216
2026-03-06 21:19:07.795244,11169236
2026-03-06 21:19:07.838963,11169318
2026-03-06 21:19:07.896902,11169338
2026-03-06 21:19:07.940602,11169420
2026-03-06 21:19:07.998926,11169440
2026-03-06 21:19:08.042793,11169522
2026-03-06 21:19:08.100784,11169542
2026-03-06 21:19:08.144546,11169624
2026-03-06 21:19:08.202746,11169644
2026-03-06 21:19:08.246614,11169726
2026-03-06 21:19:08.305102,11169746
2026-03-06 21:19:08.348788,11169828
2026-03-06 21:19:08.406954,11169848
2026-03-06 21:19:08.450398,11169930
2026-03-06 21:19:08.509034,11169950
2026-03-06 21:19:08.552634,11170032
2026-03-06 21:19:08.610791,11170052
2026-03-06 21:19:08.654417,11170134
2026-03-06 21:19:08.713127,11170154
2026-03-06 21:19:08.756287,11170236
2026-03-06 21:19:08.815045,11170256
2026-03-06 21:19:08.858603,11170338
2026-03-06 21:19:08.916862,11170358
2026-03-06 21:19:08.960695,11170440
2026-03-06 21:19:09.019188,11170460
2026-03-06 21:19:09.062628,11170542
2026-03-06 21:19:09.120897,11170562
2026-03-06 21:19:09.164365,11170644
2026-03-06 21:19:09.22288,11170664
2026-03-06 21:19:09.266352,11170746
2026-03-06 21:19:09.324804,11170766
2026-03-06 21:19:09.368426,11170848
2026-03-06 21:19:09.427207,11170868
2026-03-06 21:19:09.470631,11170950
2026-03-06 21:19:09.528987,11170970
2026-03-06 21:19:09.572668,11171052
2026-03-06 21:19:09.630917,11171072
2026-03-06 21:19:09.674888,11171154
2026-03-06 21:19:09.732867,11171174
2026-03-06 21:19:09.777012,11171256
2026-03-06 21:19:09.835105,11171276
2026-03-06 21:19:09.878646,11171358
2026-03-06 21:19:09.937156,11171378
2026-03-06 21:19:09.980284,11171460
2026-03-06 21:19:10.039144,11171480
2026-03-06 21:19:10.082656,11171562
2026-03-06 21:19:10.141342,11171582
2026-03-06 21:19:10.184526,11171664
2026-03-06 21:19:10.242901,11171684
2026-03-06 21:19:10.28674,11171766
2026-03-06 21:19:10.344817,11171786
2026-03-06 21:19:10.388724,11171868
2026-03-06 21:19:10.447192,11171888
2026-03-06 21:19:10.49046,11171970
2026-03-06 21:19:10.549137,11171990
2026-03-06 21:19:10.592734,11172072
2026-03-06 21:19:10.651189,11172092
2026-03-06 21:19:10.694415,11172174
2026-03-06 21:19:10.753242,11172194
2026-03-06 21:19:10.796676,11172276
2026-03-06 21:19:10.855127,11172296
2026-03-06 21:19:10.898659,11172378
2026-03-06 21:19:10.95701,11172398
2026-03-06 21:19:11.000684,11172480
2026-03-06 21:19:11.059504,11172500
2026-03-06 21:19:11.102455,11172582
2026-03-06 21:19:11.160895,11172602
2026-03-06 21:19:11.204869,11172684
2026-03-06 21:19:11.263299,11172704
2026-03-06 21:19:11.306715,11172786
2026-03-06 21:19:11.365082,11172806
2026-03-06 21:19:11.408812,11172888
2026-03-06 21:19:11.467067,11172908
2026-03-06 21:19:11.510472,11172990
2026-03-06 21:19:11.569083,11173010
2026-03-06 21:19:11.612258,11173092
2026-03-06 21:19:11.671075,11173112
2026-03-06 21:19:11.714604,11173194
2026-03-06 21:19:11.773275,11173214
2026-03-06 21:19:11.816691,11173296
2026-03-06 21:19:11.874746,11173316
2026-03-06 21:19:11.918492,11173398
2026-03-06 21:19:11.976993,11173418
2026-03-06 21:19:12.020224,11173500
2026-03-06 21:19:12.079412,11173520
2026-03-06 21:19:12.122744,11173602
2026-03-06 21:19:12.181012,11173622
2026-03-06 21:19:12.224601,11173704
2026-03-06 21:19:12.283376,11173724
2026-03-06 21:19:12.326547,11173806
2026-03-06 21:19:12.38507,11173826
2026-03-06 21:19:12.42869,11173908
2026-03-06 21:19:12.487009,11173928
2026-03-06 21:19:12.530632,11174010
2026-03-06 21:19:12.589045,11174030
2026-03-06 21:19:12.632467,11174112
2026-03-06 21:19:12.691237,11174132
2026-03-06 21:19:12.734559,11174214
2026-03-06 21:19:12.79297,11174234
2026-03-06 21:19:12.836778,11174316
2026-03-06 21:19:12.895179,11174336
2026-03-06 21:19:12.938442,11174418
2026-03-06 21:19:12.997211,11174438
2026-03-06 21:19:13.040705,11174520
2026-03-06 21:19:13.099404,11174540
2026-03-06 21:19:13.142435,11174622
2026-03-06 21:19:13.201026,11174642
2026-03-06 21:19:13.244763,11174724
2026-03-06 21:19:13.30294,11174744
2026-03-06 21:19:13.346751,11174826
2026-03-06 21:19:13.404714,11174846
2026-03-06 21:19:13.448548,11174928
2026-03-06 21:19:13.507389,11174948
2026-03-06 21:19:13.550285,11175030
2026-03-06 21:19:13.608912,11175050
2026-03-06 21:19:13.65238,11175132
2026-03-06 21:19:13.711094,11175152
2026-03-06 21:19:13.754686,11175234
2026-03-06 21:19:13.812853,11175254
2026-03-06 21:19:13.856867,11175336
2026-03-06 21:19:13.91492,11175356
2026-03-06 21:19:13.958587,11175438
2026-03-06 21:19:14.017004,11175458
2026-03-06 21:19:14.060673,11175540
2026-03-06 21:19:14.119039,11175560
2026-03-06 21:19:14.162112,11175642
2026-03-06 21:19:14.221265,11175662
2026-03-06 21:19:14.264305,11175744
2026-03-06 21:19:14.323082,11175764
2026-03-06 21:19:14.366413,11175846
2026-03-06 21:19:14.425216,11175866
2026-03-06 21:19:14.468427,11175948
2026-03-06 21:19:14.527224,11175968
2026-03-06 21:19:14.570339,11176050
2026-03-06 21:19:14.629123,11176070
2026-03-06 21:19:14.672544,11176152
2026-03-06 21:19:14.731024,11176172
2026-03-06 21:19:14.774355,11176254
2026-03-06 21:19:14.833272,11176274
2026-03-06 21:19:14.876263,11176356
2026-03-06 21:19:14.935114,11176376
2026-03-06 21:19:14.978535,11176458
2026-03-06 21:19:15.037432,11176478
2026-03-06 21:19:15.080824,11176560
2026-03-06 21:19:15.139272,11176580
2026-03-06 21:19:15.182717,11176662
2026-03-06 21:19:15.241022,11176682
2026-03-06 21:19:15.284181,11176764
2026-03-06 21:19:15.343045,11176784
2026-03-06 21:19:15.386654,11176866
2026-03-06 21:19:15.444835,11176886
2026-03-06 21:19:15.488457,11176968
2026-03-06 21:19:15.546855,11176988
2026-03-06 21:19:15.590375,11177070
2026-03-06 21:19:15.649362,11177090
2026-03-06 21:19:15.69215,11177172
2026-03-06 21:19:15.751657,11177192
2026-03-06 21:19:15.79476,11177274
2026-03-06 21:19:15.853406,11177294
2026-03-06 21:19:15.896626,11177376
2026-03-06 21:19:15.954901,11177396
2026-03-06 21:19:15.99867,11177478
2026-03-06 21:19:16.057224,11177498
2026-03-06 21:19:16.100465,11177580
2026-03-06 21:19:16.15922,11177600
2026-03-06 21:19:16.202448,11177682
2026-03-06 21:19:16.261348,11177702
2026-03-06 21:19:16.30485,11177784
2026-03-06 21:19:16.363133,11177804
2026-03-06 21:19:16.406633,11177886
2026-03-06 21:19:16.465318,11177906
2026-03-06 21:19:16.508738,11177988
2026-03-06 21:19:16.567291,11178008
2026-03-06 21:19:16.610429,11178090
2026-03-06 21:19:16.669154,11178110
2026-03-06 21:19:16.712623,11178192
2026-03-06 21:19:16.770925,11178212
2026-03-06 21:19:16.814993,11178294
2026-03-06 21:19:16.873101,11178314
2026-03-06 21:19:16.916502,11178396
2026-03-06 21:19:16.97487,11178416
2026-03-06 21:19:17.019004,11178498
2026-03-06 21:19:17.077168,11178518
2026-03-06 21:19:17.120241,11178600
2026-03-06 21:19:17.178801,11178620
2026-03-06 21:19:17.222434,11178702
2026-03-06 21:19:17.281316,11178722
2026-03-06 21:19:17.324454,11178804
2026-03-06 21:19:17.38349,11178824
2026-03-06 21:19:17.426725,11178906
2026-03-06 21:19:17.485174,11178926
2026-03-06 21:19:17.528442,11179008
2026-03-06 21:19:17.586834,11179028
2026-03-06 21:19:17.630685,11179110
2026-03-06 21:19:17.689258,11179130
2026-03-06 21:19:17.732343,11179212
2026-03-06 21:19:17.790947,11179232
2026-03-06 21:19:17.834807,11179314
2026-03-06 21:19:17.893508,11179334
2026-03-06 21:19:17.936888,11179416
2026-03-06 21:19:17.995064,11179436
2026-03-06 21:19:18.038807,11179518
2026-03-06 21:19:18.097284,11179538
2026-03-06 21:19:18.140731,11179620
2026-03-06 21:19:18.199374,11179640
2026-03-06 21:19:18.242502,11179722
2026-03-06 21:19:18.301564,11179742
2026-03-06 21:19:18.344382,11179824
2026-03-06 21:19:18.403258,11179844
2026-03-06 21:19:18.446318,11179926
2026-03-06 21:19:18.505346,11179946
2026-03-06 21:19:18.548366,11180028
2026-03-06 21:19:18.607185,11180048
2026-03-06 21:19:18.650214,11180130
2026-03-06 21:19:18.709145,11180150
2026-03-06 21:19:18.752594,11180232
2026-03-06 21:19:18.811359,11180252
2026-03-06 21:19:18.854347,11180334
2026-03-06 21:19:18.913382,11180354
2026-03-06 21:19:18.956592,11180436
2026-03-06 21:19:19.014782,11180456
2026-03-06 21:19:19.058662,11180538
2026-03-06 21:19:19.117343,11180558
2026-03-06 21:19:19.160215,11180640
2026-03-06 21:19:19.218919,11180660
2026-03-06 21:19:19.262455,11180742
2026-03-06 21:19:19.32089,11180762
2026-03-06 21:19:19.36483,11180844
2026-03-06 21:19:19.423441,11180864
