time,RTD_Cal.CH18.channel_id
2026-03-06 21:14:19.149019,18
2026-03-06 21:14:19.283184,18
2026-03-06 21:14:19.419268,18
2026-03-06 21:14:19.555701,18
2026-03-06 21:14:19.690336,18
2026-03-06 21:14:19.828409,18
2026-03-06 21:14:19.962258,18
2026-03-06 21:14:20.098386,18
2026-03-06 21:14:20.233515,18
2026-03-06 21:14:20.369014,18
2026-03-06 21:14:20.504504,18
2026-03-06 21:14:20.64029,18
2026-03-06 21:14:20.773976,18
2026-03-06 21:14:20.909206,18
2026-03-06 21:14:21.043891,18
2026-03-06 21:14:21.185816,18
2026-03-06 21:14:21.318377,18
2026-03-06 21:14:21.454702,18
2026-03-06 21:14:21.589003,18
2026-03-06 21:14:21.724314,18
2026-03-06 21:14:21.859831,18
2026-03-06 21:14:21.994146,18
2026-03-06 21:14:22.129723,18
2026-03-06 21:14:22.268061,18
2026-03-06 21:14:22.403727,18
2026-03-06 21:14:22.539344,18
2026-03-06 21:14:22.672204,18
2026-03-06 21:14:22.807618,18
2026-03-06 21:14:22.942666,18
2026-03-06 21:14:23.077847,18
2026-03-06 21:14:23.211529,18
2026-03-06 21:14:23.35155,18
2026-03-06 21:14:23.485955,18
2026-03-06 21:14:23.621491,18
2026-03-06 21:14:23.757073,18
2026-03-06 21:14:23.893842,18
2026-03-06 21:14:24.027633,18
2026-03-06 21:14:24.161197,18
2026-03-06 21:14:24.296275,18
2026-03-06 21:14:24.435869,18
2026-03-06 21:14:24.570274,18
2026-03-06 21:14:24.706153,18
2026-03-06 21:14:24.842124,18
2026-03-06 21:14:24.976528,18
2026-03-06 21:14:25.11103,18
2026-03-06 21:14:25.244606,18
2026-03-06 21:14:25.382796,18
2026-03-06 21:14:25.517328,18
2026-03-06 21:14:25.65273,18
2026-03-06 21:14:25.786988,18
2026-03-06 21:14:25.922723,18
2026-03-06 21:14:26.058463,18
2026-03-06 21:14:26.192792,18
2026-03-06 21:14:26.327921,18
2026-03-06 21:14:26.463046,18
2026-03-06 21:14:26.605092,18
2026-03-06 21:14:26.73732,18
2026-03-06 21:14:26.872111,18
2026-03-06 21:14:27.007913,18
2026-03-06 21:14:27.142279,18
2026-03-06 21:14:27.276235,18
2026-03-06 21:14:27.411823,18
2026-03-06 21:14:27.547631,18
2026-03-06 21:14:27.686421,18
