time,PT_Cal.GN2_High.cal_status
2026-03-06 21:19:39.257458,1
2026-03-06 21:19:39.25758,0
2026-03-06 21:19:39.356366,1
2026-03-06 21:19:39.356397,1
2026-03-06 21:19:39.356471,1
2026-03-06 21:19:39.356497,1
2026-03-06 21:19:39.356533,1
2026-03-06 21:19:39.460688,1
2026-03-06 21:19:39.460714,1
2026-03-06 21:19:39.460727,1
2026-03-06 21:19:39.460742,1
2026-03-06 21:19:39.46076,1
2026-03-06 21:19:39.460943,0
2026-03-06 21:19:39.461397,1
2026-03-06 21:19:39.461418,1
2026-03-06 21:19:39.461438,1
2026-03-06 21:19:39.461461,1
2026-03-06 21:19:39.560526,1
2026-03-06 21:19:39.560556,1
2026-03-06 21:19:39.560584,1
2026-03-06 21:19:39.560625,1
2026-03-06 21:19:39.560671,1
2026-03-06 21:19:39.560714,1
2026-03-06 21:19:39.561015,0
2026-03-06 21:19:39.660751,1
2026-03-06 21:19:39.66077,1
2026-03-06 21:19:39.660775,1
2026-03-06 21:19:39.66079,1
2026-03-06 21:19:39.660794,1
2026-03-06 21:19:39.660797,1
2026-03-06 21:19:39.660809,1
2026-03-06 21:19:39.660879,1
2026-03-06 21:19:39.66123,0
2026-03-06 21:19:39.760388,1
2026-03-06 21:19:39.760408,1
2026-03-06 21:19:39.760421,1
2026-03-06 21:19:39.760438,1
2026-03-06 21:19:39.76046,1
2026-03-06 21:19:39.760492,1
2026-03-06 21:19:39.760526,1
2026-03-06 21:19:39.76057,1
2026-03-06 21:19:39.760626,1
2026-03-06 21:19:39.860553,1
2026-03-06 21:19:39.860579,1
2026-03-06 21:19:39.860591,1
2026-03-06 21:19:39.860618,1
2026-03-06 21:19:39.860635,1
2026-03-06 21:19:39.860706,1
2026-03-06 21:19:39.860726,1
2026-03-06 21:19:39.860739,1
2026-03-06 21:19:39.860747,1
2026-03-06 21:19:39.860856,0
2026-03-06 21:19:39.960429,1
2026-03-06 21:19:39.96046,1
2026-03-06 21:19:39.960492,1
2026-03-06 21:19:39.960526,1
2026-03-06 21:19:39.960559,1
2026-03-06 21:19:39.960613,1
2026-03-06 21:19:39.960654,1
2026-03-06 21:19:39.960696,1
2026-03-06 21:19:39.961012,0
2026-03-06 21:19:40.060602,1
2026-03-06 21:19:40.060935,1
2026-03-06 21:19:40.060963,1
2026-03-06 21:19:40.060998,1
2026-03-06 21:19:40.061021,1
2026-03-06 21:19:40.06106,1
2026-03-06 21:19:40.061085,1
2026-03-06 21:19:40.061468,0
2026-03-06 21:19:40.161715,1
2026-03-06 21:19:40.161739,1
2026-03-06 21:19:40.161768,1
2026-03-06 21:19:40.1618,1
2026-03-06 21:19:40.161836,1
2026-03-06 21:19:40.161872,1
2026-03-06 21:19:40.161916,1
2026-03-06 21:19:40.161956,1
2026-03-06 21:19:40.162012,1
2026-03-06 21:19:40.162505,0
2026-03-06 21:19:40.261992,1
2026-03-06 21:19:40.262035,1
2026-03-06 21:19:40.262067,1
2026-03-06 21:19:40.262091,1
2026-03-06 21:19:40.262112,1
2026-03-06 21:19:40.262547,0
2026-03-06 21:19:40.361544,1
2026-03-06 21:19:40.361593,1
2026-03-06 21:19:40.361622,1
2026-03-06 21:19:40.361654,1
2026-03-06 21:19:40.361696,1
2026-03-06 21:19:40.361725,1
2026-03-06 21:19:40.361766,1
2026-03-06 21:19:40.362886,0
2026-03-06 21:19:40.465894,1
2026-03-06 21:19:40.465927,1
2026-03-06 21:19:40.465966,1
2026-03-06 21:19:40.465995,1
2026-03-06 21:19:40.466012,1
2026-03-06 21:19:40.466027,1
2026-03-06 21:19:40.466043,0
2026-03-06 21:19:40.466059,1
2026-03-06 21:19:40.565826,1
2026-03-06 21:19:40.565866,1
2026-03-06 21:19:40.565891,1
2026-03-06 21:19:40.565919,1
2026-03-06 21:19:40.56594,1
2026-03-06 21:19:40.565972,1
2026-03-06 21:19:40.565995,1
2026-03-06 21:19:40.566666,0
2026-03-06 21:19:40.665653,1
2026-03-06 21:19:40.665717,1
2026-03-06 21:19:40.665776,1
2026-03-06 21:19:40.665821,1
2026-03-06 21:19:40.665882,1
2026-03-06 21:19:40.665917,1
2026-03-06 21:19:40.666976,0
2026-03-06 21:19:40.765843,1
2026-03-06 21:19:40.765888,1
2026-03-06 21:19:40.765924,1
2026-03-06 21:19:40.76598,1
2026-03-06 21:19:40.766026,1
2026-03-06 21:19:40.766079,1
2026-03-06 21:19:40.865693,1
2026-03-06 21:19:40.865725,1
2026-03-06 21:19:40.865749,1
2026-03-06 21:19:40.865771,1
2026-03-06 21:19:40.86579,1
2026-03-06 21:19:40.866189,0
2026-03-06 21:19:40.965667,1
2026-03-06 21:19:40.965693,1
2026-03-06 21:19:40.965701,1
2026-03-06 21:19:40.965747,1
2026-03-06 21:19:40.965777,1
2026-03-06 21:19:40.965798,1
2026-03-06 21:19:40.965823,1
2026-03-06 21:19:40.965844,1
2026-03-06 21:19:40.965871,1
2026-03-06 21:19:40.966279,0
2026-03-06 21:19:41.065734,1
2026-03-06 21:19:41.065766,1
2026-03-06 21:19:41.065791,1
2026-03-06 21:19:41.065799,1
2026-03-06 21:19:41.065831,1
2026-03-06 21:19:41.065896,1
2026-03-06 21:19:41.065987,1
2026-03-06 21:19:41.066356,0
2026-03-06 21:19:41.166924,1
2026-03-06 21:19:41.166957,1
2026-03-06 21:19:41.166992,1
2026-03-06 21:19:41.167011,1
2026-03-06 21:19:41.16704,1
2026-03-06 21:19:41.167065,1
2026-03-06 21:19:41.167079,1
2026-03-06 21:19:41.167098,1
2026-03-06 21:19:41.167195,0
2026-03-06 21:19:41.266803,1
2026-03-06 21:19:41.266853,1
2026-03-06 21:19:41.266877,1
2026-03-06 21:19:41.26689,1
2026-03-06 21:19:41.266942,1
2026-03-06 21:19:41.266996,1
2026-03-06 21:19:41.26712,1
2026-03-06 21:19:41.267195,1
2026-03-06 21:19:41.267772,0
2026-03-06 21:19:41.366403,1
2026-03-06 21:19:41.366431,1
2026-03-06 21:19:41.366444,1
2026-03-06 21:19:41.366463,1
2026-03-06 21:19:41.470848,1
2026-03-06 21:19:41.47087,1
2026-03-06 21:19:41.470885,1
2026-03-06 21:19:41.470901,1
2026-03-06 21:19:41.470913,1
2026-03-06 21:19:41.470931,1
2026-03-06 21:19:41.470951,1
2026-03-06 21:19:41.470981,1
2026-03-06 21:19:41.471013,1
2026-03-06 21:19:41.471116,0
2026-03-06 21:19:41.570519,1
2026-03-06 21:19:41.570538,1
2026-03-06 21:19:41.570808,1
2026-03-06 21:19:41.570831,1
2026-03-06 21:19:41.57107,1
2026-03-06 21:19:41.571092,1
2026-03-06 21:19:41.571113,1
2026-03-06 21:19:41.571284,0
2026-03-06 21:19:41.670653,1
2026-03-06 21:19:41.670678,1
2026-03-06 21:19:41.670694,1
2026-03-06 21:19:41.670928,1
2026-03-06 21:19:41.670954,1
2026-03-06 21:19:41.670978,1
2026-03-06 21:19:41.671007,1
2026-03-06 21:19:41.671071,1
2026-03-06 21:19:41.671326,1
2026-03-06 21:19:41.671333,0
2026-03-06 21:19:41.770609,1
2026-03-06 21:19:41.770625,1
2026-03-06 21:19:41.770633,1
2026-03-06 21:19:41.770644,1
2026-03-06 21:19:41.770654,1
2026-03-06 21:19:41.770671,1
2026-03-06 21:19:41.770694,1
2026-03-06 21:19:41.770716,1
2026-03-06 21:19:41.77074,1
2026-03-06 21:19:41.771397,0
2026-03-06 21:19:41.870759,1
2026-03-06 21:19:41.870788,1
2026-03-06 21:19:41.870805,1
2026-03-06 21:19:41.870839,1
2026-03-06 21:19:41.870877,1
2026-03-06 21:19:41.870928,1
2026-03-06 21:19:41.870976,1
2026-03-06 21:19:41.871026,1
2026-03-06 21:19:41.871442,0
2026-03-06 21:19:41.970576,1
2026-03-06 21:19:41.970597,1
2026-03-06 21:19:41.970607,1
2026-03-06 21:19:41.970645,1
2026-03-06 21:19:41.970712,1
2026-03-06 21:19:41.970786,1
2026-03-06 21:19:42.070435,1
2026-03-06 21:19:42.070457,1
2026-03-06 21:19:42.070479,1
2026-03-06 21:19:42.070517,1
2026-03-06 21:19:42.070557,1
2026-03-06 21:19:42.070613,1
2026-03-06 21:19:42.07069,1
2026-03-06 21:19:42.070752,0
2026-03-06 21:19:42.170397,1
2026-03-06 21:19:42.170422,1
2026-03-06 21:19:42.170467,1
2026-03-06 21:19:42.170506,1
2026-03-06 21:19:42.170535,1
2026-03-06 21:19:42.170591,1
2026-03-06 21:19:42.170847,0
2026-03-06 21:19:42.270832,1
2026-03-06 21:19:42.270864,1
2026-03-06 21:19:42.27088,1
2026-03-06 21:19:42.270904,1
2026-03-06 21:19:42.270926,1
2026-03-06 21:19:42.270953,1
2026-03-06 21:19:42.271696,0
2026-03-06 21:19:42.370643,1
2026-03-06 21:19:42.370669,1
2026-03-06 21:19:42.370694,1
2026-03-06 21:19:42.37072,1
2026-03-06 21:19:42.370743,1
2026-03-06 21:19:42.370773,1
2026-03-06 21:19:42.370806,1
2026-03-06 21:19:42.37084,1
2026-03-06 21:19:42.474592,1
2026-03-06 21:19:42.474621,1
2026-03-06 21:19:42.474637,1
2026-03-06 21:19:42.474643,1
2026-03-06 21:19:42.474653,1
2026-03-06 21:19:42.474667,1
2026-03-06 21:19:42.474679,1
2026-03-06 21:19:42.474687,1
2026-03-06 21:19:42.474693,1
2026-03-06 21:19:42.475209,0
2026-03-06 21:19:42.574648,1
2026-03-06 21:19:42.574669,1
2026-03-06 21:19:42.574711,1
2026-03-06 21:19:42.57474,1
2026-03-06 21:19:42.574754,1
2026-03-06 21:19:42.574783,1
2026-03-06 21:19:42.575308,0
2026-03-06 21:19:42.67468,1
2026-03-06 21:19:42.674697,1
2026-03-06 21:19:42.674704,1
2026-03-06 21:19:42.674714,1
2026-03-06 21:19:42.674741,1
2026-03-06 21:19:42.674766,1
2026-03-06 21:19:42.674794,1
2026-03-06 21:19:42.67483,1
2026-03-06 21:19:42.675438,0
2026-03-06 21:19:42.774764,1
2026-03-06 21:19:42.774792,1
2026-03-06 21:19:42.774868,1
2026-03-06 21:19:42.774935,1
2026-03-06 21:19:42.774992,1
2026-03-06 21:19:42.775055,1
2026-03-06 21:19:42.775647,0
2026-03-06 21:19:42.874576,1
2026-03-06 21:19:42.87463,1
2026-03-06 21:19:42.874686,1
2026-03-06 21:19:42.87473,1
2026-03-06 21:19:42.87476,1
2026-03-06 21:19:42.874812,1
2026-03-06 21:19:42.874869,1
2026-03-06 21:19:42.875776,0
2026-03-06 21:19:42.974619,1
2026-03-06 21:19:42.97465,1
2026-03-06 21:19:42.974714,1
2026-03-06 21:19:43.075084,1
2026-03-06 21:19:43.075113,1
2026-03-06 21:19:43.075146,1
2026-03-06 21:19:43.075194,1
2026-03-06 21:19:43.075229,1
2026-03-06 21:19:43.075276,1
2026-03-06 21:19:43.075723,0
2026-03-06 21:19:43.176313,1
2026-03-06 21:19:43.176364,1
2026-03-06 21:19:43.176395,1
2026-03-06 21:19:43.176431,1
2026-03-06 21:19:43.176464,1
2026-03-06 21:19:43.176529,1
2026-03-06 21:19:43.17656,1
2026-03-06 21:19:43.176594,1
2026-03-06 21:19:43.176635,1
2026-03-06 21:19:43.176934,0
2026-03-06 21:19:43.276168,1
2026-03-06 21:19:43.276222,1
2026-03-06 21:19:43.276239,1
2026-03-06 21:19:43.276251,1
2026-03-06 21:19:43.27626,1
2026-03-06 21:19:43.27698,0
2026-03-06 21:19:43.375689,1
2026-03-06 21:19:43.375767,1
2026-03-06 21:19:43.375853,1
2026-03-06 21:19:43.375903,1
2026-03-06 21:19:43.375975,1
2026-03-06 21:19:43.376039,1
2026-03-06 21:19:43.376088,1
2026-03-06 21:19:43.376171,1
2026-03-06 21:19:43.479673,1
2026-03-06 21:19:43.479691,1
2026-03-06 21:19:43.479701,1
2026-03-06 21:19:43.479739,1
2026-03-06 21:19:43.479775,1
2026-03-06 21:19:43.479805,1
2026-03-06 21:19:43.479846,1
2026-03-06 21:19:43.47988,1
2026-03-06 21:19:43.48069,0
2026-03-06 21:19:43.579951,1
2026-03-06 21:19:43.579974,1
2026-03-06 21:19:43.580003,1
2026-03-06 21:19:43.580034,1
2026-03-06 21:19:43.580065,1
2026-03-06 21:19:43.580108,1
2026-03-06 21:19:43.580133,1
2026-03-06 21:19:43.580757,0
2026-03-06 21:19:43.68005,1
2026-03-06 21:19:43.680077,1
2026-03-06 21:19:43.680171,1
2026-03-06 21:19:43.680188,1
2026-03-06 21:19:43.680329,1
2026-03-06 21:19:43.681166,0
2026-03-06 21:19:43.779668,1
2026-03-06 21:19:43.779686,1
2026-03-06 21:19:43.779697,1
2026-03-06 21:19:43.779712,1
2026-03-06 21:19:43.779738,1
2026-03-06 21:19:43.879495,1
2026-03-06 21:19:43.879524,1
2026-03-06 21:19:43.879542,1
2026-03-06 21:19:43.879561,1
2026-03-06 21:19:43.87958,1
2026-03-06 21:19:43.879607,1
2026-03-06 21:19:43.879634,1
2026-03-06 21:19:43.879803,0
2026-03-06 21:19:43.980026,1
2026-03-06 21:19:43.980046,1
2026-03-06 21:19:43.980049,1
2026-03-06 21:19:43.980057,1
2026-03-06 21:19:43.980072,1
2026-03-06 21:19:43.980085,1
2026-03-06 21:19:43.980096,1
2026-03-06 21:19:43.980557,0
2026-03-06 21:19:44.0801,1
2026-03-06 21:19:44.080136,1
2026-03-06 21:19:44.080147,1
2026-03-06 21:19:44.080191,1
2026-03-06 21:19:44.080228,1
2026-03-06 21:19:44.08027,1
2026-03-06 21:19:44.080313,1
2026-03-06 21:19:44.080352,1
2026-03-06 21:19:44.08109,0
2026-03-06 21:19:44.18084,1
2026-03-06 21:19:44.180864,1
2026-03-06 21:19:44.180881,1
2026-03-06 21:19:44.180889,1
2026-03-06 21:19:44.180914,1
2026-03-06 21:19:44.180933,1
2026-03-06 21:19:44.180942,1
2026-03-06 21:19:44.180957,1
2026-03-06 21:19:44.180972,1
2026-03-06 21:19:44.18111,0
2026-03-06 21:19:44.281308,1
2026-03-06 21:19:44.281336,1
2026-03-06 21:19:44.281362,1
2026-03-06 21:19:44.281403,1
2026-03-06 21:19:44.281441,1
2026-03-06 21:19:44.281474,1
2026-03-06 21:19:44.281519,1
2026-03-06 21:19:44.281568,1
2026-03-06 21:19:44.281814,0
2026-03-06 21:19:44.380676,1
2026-03-06 21:19:44.380713,1
2026-03-06 21:19:44.380734,1
2026-03-06 21:19:44.380758,1
2026-03-06 21:19:44.380768,1
2026-03-06 21:19:44.380788,1
2026-03-06 21:19:44.380802,1
2026-03-06 21:19:44.380824,1
2026-03-06 21:19:44.380842,1
2026-03-06 21:19:44.484824,1
2026-03-06 21:19:44.484855,1
2026-03-06 21:19:44.484859,1
2026-03-06 21:19:44.484868,1
2026-03-06 21:19:44.484894,1
2026-03-06 21:19:44.484923,1
2026-03-06 21:19:44.484952,1
2026-03-06 21:19:44.484982,1
2026-03-06 21:19:44.485006,1
2026-03-06 21:19:44.485351,0
2026-03-06 21:19:44.584454,1
2026-03-06 21:19:44.584475,1
2026-03-06 21:19:44.584489,1
2026-03-06 21:19:44.584517,1
2026-03-06 21:19:44.58455,1
2026-03-06 21:19:44.584582,1
2026-03-06 21:19:44.584608,1
2026-03-06 21:19:44.584632,1
2026-03-06 21:19:44.584658,1
2026-03-06 21:19:44.684321,1
2026-03-06 21:19:44.684359,1
2026-03-06 21:19:44.684386,1
2026-03-06 21:19:44.684424,1
2026-03-06 21:19:44.684452,1
2026-03-06 21:19:44.684484,1
2026-03-06 21:19:44.684525,1
2026-03-06 21:19:44.684573,1
2026-03-06 21:19:44.684686,0
2026-03-06 21:19:44.784922,1
2026-03-06 21:19:44.784946,1
2026-03-06 21:19:44.784961,1
2026-03-06 21:19:44.784991,1
2026-03-06 21:19:44.785047,1
2026-03-06 21:19:44.785113,1
2026-03-06 21:19:44.785187,1
2026-03-06 21:19:44.785249,1
2026-03-06 21:19:44.78534,1
2026-03-06 21:19:44.785552,0
2026-03-06 21:19:44.884831,1
2026-03-06 21:19:44.88487,1
2026-03-06 21:19:44.884919,1
2026-03-06 21:19:44.884932,1
2026-03-06 21:19:44.884937,1
2026-03-06 21:19:44.884951,1
2026-03-06 21:19:44.884963,1
2026-03-06 21:19:44.984478,1
2026-03-06 21:19:44.98451,1
2026-03-06 21:19:44.984519,1
2026-03-06 21:19:44.984543,1
2026-03-06 21:19:44.984571,1
2026-03-06 21:19:44.984599,1
2026-03-06 21:19:44.984627,1
2026-03-06 21:19:44.984658,1
2026-03-06 21:19:44.984866,0
2026-03-06 21:19:45.084623,1
2026-03-06 21:19:45.084654,1
2026-03-06 21:19:45.084683,1
2026-03-06 21:19:45.084712,1
2026-03-06 21:19:45.084741,1
2026-03-06 21:19:45.084768,1
2026-03-06 21:19:45.084934,0
2026-03-06 21:19:45.185957,1
2026-03-06 21:19:45.185992,1
2026-03-06 21:19:45.186016,1
2026-03-06 21:19:45.186042,1
2026-03-06 21:19:45.186059,1
2026-03-06 21:19:45.186082,1
2026-03-06 21:19:45.186312,0
2026-03-06 21:19:45.285741,1
2026-03-06 21:19:45.285794,1
2026-03-06 21:19:45.285862,1
2026-03-06 21:19:45.285888,1
2026-03-06 21:19:45.285898,1
2026-03-06 21:19:45.28591,1
2026-03-06 21:19:45.285923,1
2026-03-06 21:19:45.286328,0
2026-03-06 21:19:45.385536,1
2026-03-06 21:19:45.385558,1
2026-03-06 21:19:45.385585,1
2026-03-06 21:19:45.385616,1
2026-03-06 21:19:45.38564,1
2026-03-06 21:19:45.385672,1
2026-03-06 21:19:45.385725,1
2026-03-06 21:19:45.386532,0
2026-03-06 21:19:45.489922,1
2026-03-06 21:19:45.48994,1
2026-03-06 21:19:45.48995,1
2026-03-06 21:19:45.489954,1
2026-03-06 21:19:45.48997,1
2026-03-06 21:19:45.489992,1
2026-03-06 21:19:45.490042,1
2026-03-06 21:19:45.490078,1
2026-03-06 21:19:45.490491,0
2026-03-06 21:19:45.58996,1
2026-03-06 21:19:45.589985,1
2026-03-06 21:19:45.589999,1
2026-03-06 21:19:45.590272,1
2026-03-06 21:19:45.689584,1
2026-03-06 21:19:45.689608,1
2026-03-06 21:19:45.689622,1
2026-03-06 21:19:45.690095,0
2026-03-06 21:19:45.789369,1
2026-03-06 21:19:45.789408,1
2026-03-06 21:19:45.78946,1
2026-03-06 21:19:45.789508,1
2026-03-06 21:19:45.789556,1
2026-03-06 21:19:45.789625,1
2026-03-06 21:19:45.789691,1
2026-03-06 21:19:45.789784,1
2026-03-06 21:19:45.79085,0
2026-03-06 21:19:45.88961,1
2026-03-06 21:19:45.889758,1
2026-03-06 21:19:45.88981,1
2026-03-06 21:19:45.889884,1
2026-03-06 21:19:45.889921,1
2026-03-06 21:19:45.89014,1
2026-03-06 21:19:45.890206,1
2026-03-06 21:19:45.890273,1
2026-03-06 21:19:45.890296,1
2026-03-06 21:19:45.891113,0
2026-03-06 21:19:45.989896,1
2026-03-06 21:19:45.989928,1
2026-03-06 21:19:45.989949,1
2026-03-06 21:19:45.989986,1
2026-03-06 21:19:46.089243,1
2026-03-06 21:19:46.089266,1
2026-03-06 21:19:46.089355,1
2026-03-06 21:19:46.089379,1
2026-03-06 21:19:46.089411,1
2026-03-06 21:19:46.089459,1
2026-03-06 21:19:46.089528,1
2026-03-06 21:19:46.089686,0
2026-03-06 21:19:46.191603,1
2026-03-06 21:19:46.191711,1
2026-03-06 21:19:46.191712,0
2026-03-06 21:19:46.191839,1
2026-03-06 21:19:46.191943,1
2026-03-06 21:19:46.192031,1
2026-03-06 21:19:46.192138,1
2026-03-06 21:19:46.192262,1
2026-03-06 21:19:46.192474,1
2026-03-06 21:19:46.1926,1
2026-03-06 21:19:46.291054,1
2026-03-06 21:19:46.390692,1
2026-03-06 21:19:46.390729,1
2026-03-06 21:19:46.39076,1
2026-03-06 21:19:46.390793,1
2026-03-06 21:19:46.390827,1
2026-03-06 21:19:46.390865,1
2026-03-06 21:19:46.391027,1
2026-03-06 21:19:46.391036,0
2026-03-06 21:19:46.391069,1
2026-03-06 21:19:46.49474,1
2026-03-06 21:19:46.494785,1
2026-03-06 21:19:46.494821,1
2026-03-06 21:19:46.494877,1
2026-03-06 21:19:46.49492,1
2026-03-06 21:19:46.494968,1
2026-03-06 21:19:46.495822,0
2026-03-06 21:19:46.594905,1
2026-03-06 21:19:46.59493,1
2026-03-06 21:19:46.594946,1
2026-03-06 21:19:46.594959,1
2026-03-06 21:19:46.594993,1
2026-03-06 21:19:46.59502,1
2026-03-06 21:19:46.595041,1
2026-03-06 21:19:46.595064,1
2026-03-06 21:19:46.595084,1
2026-03-06 21:19:46.69519,1
2026-03-06 21:19:46.695243,1
2026-03-06 21:19:46.695482,1
2026-03-06 21:19:46.695728,1
2026-03-06 21:19:46.695803,1
2026-03-06 21:19:46.69591,1
2026-03-06 21:19:46.696072,0
2026-03-06 21:19:46.696247,1
2026-03-06 21:19:46.794489,1
2026-03-06 21:19:46.79452,1
2026-03-06 21:19:46.794536,1
2026-03-06 21:19:46.794551,1
2026-03-06 21:19:46.794577,1
2026-03-06 21:19:46.794599,1
2026-03-06 21:19:46.794622,1
2026-03-06 21:19:46.894782,1
2026-03-06 21:19:46.895041,0
2026-03-06 21:19:46.895168,1
2026-03-06 21:19:46.895223,1
2026-03-06 21:19:46.895263,1
2026-03-06 21:19:46.895306,1
2026-03-06 21:19:46.89535,1
2026-03-06 21:19:46.895392,1
2026-03-06 21:19:46.89544,1
2026-03-06 21:19:46.895499,1
2026-03-06 21:19:46.994547,1
2026-03-06 21:19:46.994576,1
2026-03-06 21:19:46.994591,1
2026-03-06 21:19:46.994609,1
2026-03-06 21:19:46.994633,1
2026-03-06 21:19:46.994661,1
2026-03-06 21:19:46.994686,1
2026-03-06 21:19:46.994712,1
2026-03-06 21:19:46.99474,1
2026-03-06 21:19:46.995084,0
2026-03-06 21:19:47.095078,1
2026-03-06 21:19:47.095118,1
2026-03-06 21:19:47.09515,1
2026-03-06 21:19:47.095226,1
2026-03-06 21:19:47.095333,1
2026-03-06 21:19:47.095391,1
2026-03-06 21:19:47.095478,1
2026-03-06 21:19:47.095912,0
2026-03-06 21:19:47.195438,1
2026-03-06 21:19:47.195458,1
2026-03-06 21:19:47.195469,1
2026-03-06 21:19:47.195498,1
2026-03-06 21:19:47.19552,1
2026-03-06 21:19:47.195546,1
2026-03-06 21:19:47.195568,1
2026-03-06 21:19:47.195599,1
2026-03-06 21:19:47.195807,0
2026-03-06 21:19:47.295877,1
2026-03-06 21:19:47.295907,1
2026-03-06 21:19:47.295923,1
2026-03-06 21:19:47.295944,1
2026-03-06 21:19:47.29596,1
2026-03-06 21:19:47.295978,1
2026-03-06 21:19:47.295992,1
2026-03-06 21:19:47.296004,1
2026-03-06 21:19:47.296024,1
2026-03-06 21:19:47.296055,0
2026-03-06 21:19:47.395547,1
2026-03-06 21:19:47.395573,1
2026-03-06 21:19:47.395591,1
2026-03-06 21:19:47.395612,1
2026-03-06 21:19:47.395894,1
2026-03-06 21:19:47.39592,1
2026-03-06 21:19:47.395941,1
2026-03-06 21:19:47.395966,1
2026-03-06 21:19:47.396039,0
2026-03-06 21:19:47.500095,1
2026-03-06 21:19:47.500117,1
2026-03-06 21:19:47.500125,1
2026-03-06 21:19:47.500135,1
2026-03-06 21:19:47.500161,1
2026-03-06 21:19:47.500182,1
2026-03-06 21:19:47.500596,0
2026-03-06 21:19:47.599711,1
2026-03-06 21:19:47.599736,1
2026-03-06 21:19:47.599754,1
2026-03-06 21:19:47.59978,1
2026-03-06 21:19:47.599795,1
2026-03-06 21:19:47.599839,1
2026-03-06 21:19:47.599987,1
2026-03-06 21:19:47.6998,1
2026-03-06 21:19:47.699839,1
2026-03-06 21:19:47.699885,1
2026-03-06 21:19:47.699916,1
2026-03-06 21:19:47.699948,1
2026-03-06 21:19:47.700027,1
2026-03-06 21:19:47.700069,1
2026-03-06 21:19:47.700411,0
2026-03-06 21:19:47.799798,1
2026-03-06 21:19:47.799821,1
2026-03-06 21:19:47.799827,1
2026-03-06 21:19:47.799904,1
2026-03-06 21:19:47.799939,1
2026-03-06 21:19:47.799986,1
2026-03-06 21:19:47.800118,1
2026-03-06 21:19:47.800466,0
2026-03-06 21:19:47.900026,1
2026-03-06 21:19:47.900072,1
2026-03-06 21:19:47.90011,1
2026-03-06 21:19:47.900156,1
2026-03-06 21:19:47.900193,1
2026-03-06 21:19:47.900219,1
2026-03-06 21:19:47.900225,1
2026-03-06 21:19:47.900239,1
2026-03-06 21:19:47.900253,1
2026-03-06 21:19:47.900591,0
2026-03-06 21:19:47.999534,1
2026-03-06 21:19:47.999559,1
2026-03-06 21:19:47.999577,1
2026-03-06 21:19:47.999593,1
2026-03-06 21:19:47.99961,1
2026-03-06 21:19:47.999636,1
2026-03-06 21:19:47.999657,1
2026-03-06 21:19:48.099426,1
2026-03-06 21:19:48.099473,1
2026-03-06 21:19:48.099495,1
2026-03-06 21:19:48.099513,1
2026-03-06 21:19:48.09953,1
2026-03-06 21:19:48.099608,1
2026-03-06 21:19:48.099664,1
2026-03-06 21:19:48.099997,0
2026-03-06 21:19:48.200959,1
2026-03-06 21:19:48.201023,1
2026-03-06 21:19:48.201033,1
2026-03-06 21:19:48.201051,1
2026-03-06 21:19:48.201106,1
2026-03-06 21:19:48.201119,1
2026-03-06 21:19:48.201134,1
2026-03-06 21:19:48.201151,1
2026-03-06 21:19:48.201469,0
2026-03-06 21:19:48.300926,1
2026-03-06 21:19:48.300953,1
2026-03-06 21:19:48.300964,1
2026-03-06 21:19:48.300981,1
2026-03-06 21:19:48.300999,1
2026-03-06 21:19:48.301017,1
2026-03-06 21:19:48.400633,1
2026-03-06 21:19:48.400651,1
2026-03-06 21:19:48.400659,1
2026-03-06 21:19:48.400671,1
2026-03-06 21:19:48.400695,1
2026-03-06 21:19:48.400726,1
2026-03-06 21:19:48.401104,0
2026-03-06 21:19:48.505177,1
2026-03-06 21:19:48.505202,1
2026-03-06 21:19:48.505208,1
2026-03-06 21:19:48.505214,1
2026-03-06 21:19:48.505227,1
2026-03-06 21:19:48.505473,1
2026-03-06 21:19:48.505476,0
2026-03-06 21:19:48.604618,1
2026-03-06 21:19:48.604645,1
2026-03-06 21:19:48.604655,1
2026-03-06 21:19:48.604679,1
2026-03-06 21:19:48.604692,1
2026-03-06 21:19:48.604711,1
2026-03-06 21:19:48.604734,1
2026-03-06 21:19:48.604763,1
2026-03-06 21:19:48.704773,1
2026-03-06 21:19:48.704798,1
2026-03-06 21:19:48.704809,1
2026-03-06 21:19:48.704827,1
2026-03-06 21:19:48.704839,1
2026-03-06 21:19:48.704861,1
2026-03-06 21:19:48.704887,1
2026-03-06 21:19:48.704888,0
2026-03-06 21:19:48.704921,1
2026-03-06 21:19:48.804747,1
2026-03-06 21:19:48.804773,1
2026-03-06 21:19:48.804788,1
2026-03-06 21:19:48.804806,1
2026-03-06 21:19:48.804828,1
2026-03-06 21:19:48.804857,1
2026-03-06 21:19:48.805128,0
2026-03-06 21:19:48.904672,1
2026-03-06 21:19:48.904744,1
2026-03-06 21:19:48.904932,1
2026-03-06 21:19:48.904999,1
2026-03-06 21:19:48.905153,1
2026-03-06 21:19:48.905414,0
2026-03-06 21:19:49.004106,1
2026-03-06 21:19:49.004185,1
2026-03-06 21:19:49.004272,1
2026-03-06 21:19:49.004379,1
2026-03-06 21:19:49.004467,1
2026-03-06 21:19:49.104681,1
2026-03-06 21:19:49.104716,1
2026-03-06 21:19:49.104747,1
2026-03-06 21:19:49.104806,1
2026-03-06 21:19:49.10488,1
2026-03-06 21:19:49.104943,1
2026-03-06 21:19:49.104944,0
2026-03-06 21:19:49.105013,1
2026-03-06 21:19:49.204494,1
2026-03-06 21:19:49.204516,1
2026-03-06 21:19:49.204523,1
