time,PT.GN2_Regulated.channel_id
2026-03-06 21:14:20.619426,6
2026-03-06 21:14:20.619477,6
2026-03-06 21:14:20.619508,6
2026-03-06 21:14:20.619533,6
2026-03-06 21:14:20.61956,6
2026-03-06 21:14:20.619592,6
2026-03-06 21:14:20.728394,6
2026-03-06 21:14:20.728457,6
2026-03-06 21:14:20.72851,6
2026-03-06 21:14:20.728536,6
2026-03-06 21:14:20.728571,6
2026-03-06 21:14:20.728589,6
2026-03-06 21:14:20.728607,6
2026-03-06 21:14:20.728632,6
2026-03-06 21:14:20.728658,6
2026-03-06 21:14:20.837221,6
2026-03-06 21:14:20.837292,6
2026-03-06 21:14:20.837345,6
2026-03-06 21:14:20.837398,6
2026-03-06 21:14:20.837452,6
2026-03-06 21:14:20.8375,6
2026-03-06 21:14:20.837548,6
2026-03-06 21:14:20.837595,6
2026-03-06 21:14:20.837644,6
2026-03-06 21:14:20.946544,6
2026-03-06 21:14:20.94661,6
2026-03-06 21:14:20.946662,6
2026-03-06 21:14:20.946709,6
2026-03-06 21:14:20.946757,6
2026-03-06 21:14:20.94679,6
2026-03-06 21:14:20.946814,6
2026-03-06 21:14:20.946825,6
2026-03-06 21:14:20.946843,6
2026-03-06 21:14:21.055403,6
2026-03-06 21:14:21.055491,6
2026-03-06 21:14:21.055571,6
2026-03-06 21:14:21.05565,6
2026-03-06 21:14:21.055737,6
2026-03-06 21:14:21.055776,6
2026-03-06 21:14:21.055817,6
2026-03-06 21:14:21.055869,6
2026-03-06 21:14:21.055895,6
2026-03-06 21:14:21.164756,6
2026-03-06 21:14:21.164934,6
2026-03-06 21:14:21.165093,6
2026-03-06 21:14:21.165256,6
2026-03-06 21:14:21.165372,6
2026-03-06 21:14:21.165453,6
2026-03-06 21:14:21.165523,6
2026-03-06 21:14:21.165587,6
2026-03-06 21:14:21.165694,6
2026-03-06 21:14:21.274032,6
2026-03-06 21:14:21.274273,6
2026-03-06 21:14:21.27448,6
2026-03-06 21:14:21.274562,6
2026-03-06 21:14:21.2747,6
2026-03-06 21:14:21.274782,6
2026-03-06 21:14:21.274972,6
2026-03-06 21:14:21.27504,6
2026-03-06 21:14:21.275118,6
2026-03-06 21:14:21.382699,6
2026-03-06 21:14:21.38283,6
2026-03-06 21:14:21.382962,6
2026-03-06 21:14:21.383068,6
2026-03-06 21:14:21.383127,6
2026-03-06 21:14:21.383188,6
2026-03-06 21:14:21.383239,6
2026-03-06 21:14:21.383299,6
2026-03-06 21:14:21.383366,6
2026-03-06 21:14:21.491852,6
2026-03-06 21:14:21.491986,6
2026-03-06 21:14:21.49211,6
2026-03-06 21:14:21.492246,6
2026-03-06 21:14:21.492365,6
2026-03-06 21:14:21.492488,6
2026-03-06 21:14:21.492622,6
2026-03-06 21:14:21.492747,6
2026-03-06 21:14:21.492803,6
2026-03-06 21:14:21.600824,6
2026-03-06 21:14:21.600961,6
2026-03-06 21:14:21.601116,6
2026-03-06 21:14:21.601266,6
2026-03-06 21:14:21.601388,6
2026-03-06 21:14:21.601469,6
2026-03-06 21:14:21.601551,6
2026-03-06 21:14:21.601657,6
2026-03-06 21:14:21.601722,6
2026-03-06 21:14:21.709783,6
2026-03-06 21:14:21.709931,6
2026-03-06 21:14:21.710069,6
2026-03-06 21:14:21.710215,6
2026-03-06 21:14:21.71036,6
2026-03-06 21:14:21.710495,6
2026-03-06 21:14:21.710571,6
2026-03-06 21:14:21.71067,6
2026-03-06 21:14:21.710723,6
2026-03-06 21:14:21.818503,6
2026-03-06 21:14:21.818664,6
2026-03-06 21:14:21.818824,6
2026-03-06 21:14:21.818912,6
2026-03-06 21:14:21.818989,6
2026-03-06 21:14:21.819062,6
2026-03-06 21:14:21.819124,6
2026-03-06 21:14:21.819216,6
2026-03-06 21:14:21.819297,6
2026-03-06 21:14:21.927421,6
2026-03-06 21:14:21.927473,6
2026-03-06 21:14:21.927499,6
2026-03-06 21:14:21.927556,6
2026-03-06 21:14:21.927582,6
2026-03-06 21:14:21.927631,6
2026-03-06 21:14:21.927669,6
2026-03-06 21:14:21.927705,6
2026-03-06 21:14:21.927755,6
2026-03-06 21:14:22.03645,6
2026-03-06 21:14:22.036535,6
2026-03-06 21:14:22.036745,6
2026-03-06 21:14:22.036893,6
2026-03-06 21:14:22.037008,6
2026-03-06 21:14:22.037082,6
2026-03-06 21:14:22.037152,6
2026-03-06 21:14:22.03728,6
2026-03-06 21:14:22.037344,6
2026-03-06 21:14:22.145369,6
2026-03-06 21:14:22.145517,6
2026-03-06 21:14:22.14564,6
2026-03-06 21:14:22.145722,6
2026-03-06 21:14:22.1458,6
2026-03-06 21:14:22.145852,6
2026-03-06 21:14:22.145931,6
2026-03-06 21:14:22.146009,6
2026-03-06 21:14:22.146082,6
2026-03-06 21:14:22.25456,6
2026-03-06 21:14:22.254671,6
2026-03-06 21:14:22.254776,6
2026-03-06 21:14:22.254877,6
2026-03-06 21:14:22.25497,6
2026-03-06 21:14:22.255017,6
2026-03-06 21:14:22.255115,6
2026-03-06 21:14:22.255176,6
2026-03-06 21:14:22.255311,6
2026-03-06 21:14:22.363625,6
2026-03-06 21:14:22.363778,6
2026-03-06 21:14:22.363933,6
2026-03-06 21:14:22.364082,6
2026-03-06 21:14:22.364169,6
2026-03-06 21:14:22.364243,6
2026-03-06 21:14:22.364333,6
2026-03-06 21:14:22.364391,6
2026-03-06 21:14:22.364464,6
2026-03-06 21:14:22.472654,6
2026-03-06 21:14:22.472798,6
2026-03-06 21:14:22.472927,6
2026-03-06 21:14:22.473073,6
2026-03-06 21:14:22.47321,6
2026-03-06 21:14:22.473269,6
2026-03-06 21:14:22.473329,6
2026-03-06 21:14:22.4734,6
2026-03-06 21:14:22.473519,6
2026-03-06 21:14:22.581726,6
2026-03-06 21:14:22.581823,6
2026-03-06 21:14:22.581904,6
2026-03-06 21:14:22.581986,6
2026-03-06 21:14:22.582071,6
2026-03-06 21:14:22.582146,6
2026-03-06 21:14:22.58218,6
2026-03-06 21:14:22.582222,6
2026-03-06 21:14:22.582282,6
2026-03-06 21:14:22.690388,6
2026-03-06 21:14:22.690451,6
2026-03-06 21:14:22.690504,6
2026-03-06 21:14:22.690553,6
2026-03-06 21:14:22.690595,6
2026-03-06 21:14:22.690626,6
2026-03-06 21:14:22.690663,6
2026-03-06 21:14:22.690684,6
2026-03-06 21:14:22.690702,6
2026-03-06 21:14:22.799342,6
2026-03-06 21:14:22.799402,6
2026-03-06 21:14:22.799453,6
2026-03-06 21:14:22.799501,6
2026-03-06 21:14:22.799558,6
2026-03-06 21:14:22.799606,6
2026-03-06 21:14:22.799657,6
2026-03-06 21:14:22.799709,6
2026-03-06 21:14:22.799748,6
2026-03-06 21:14:22.908694,6
2026-03-06 21:14:22.908756,6
2026-03-06 21:14:22.908809,6
2026-03-06 21:14:22.90886,6
2026-03-06 21:14:22.90888,6
2026-03-06 21:14:22.90893,6
2026-03-06 21:14:22.90898,6
2026-03-06 21:14:22.909007,6
2026-03-06 21:14:22.909053,6
2026-03-06 21:14:23.017535,6
2026-03-06 21:14:23.01757,6
2026-03-06 21:14:23.017581,6
2026-03-06 21:14:23.017602,6
2026-03-06 21:14:23.017618,6
2026-03-06 21:14:23.017635,6
2026-03-06 21:14:23.017655,6
2026-03-06 21:14:23.017667,6
2026-03-06 21:14:23.017685,6
2026-03-06 21:14:23.126575,6
2026-03-06 21:14:23.126633,6
2026-03-06 21:14:23.126683,6
2026-03-06 21:14:23.126733,6
2026-03-06 21:14:23.126749,6
2026-03-06 21:14:23.126775,6
2026-03-06 21:14:23.126796,6
2026-03-06 21:14:23.126832,6
2026-03-06 21:14:23.12687,6
2026-03-06 21:14:23.235552,6
2026-03-06 21:14:23.235617,6
2026-03-06 21:14:23.235668,6
2026-03-06 21:14:23.235716,6
2026-03-06 21:14:23.235771,6
2026-03-06 21:14:23.235826,6
2026-03-06 21:14:23.235882,6
2026-03-06 21:14:23.235933,6
2026-03-06 21:14:23.235984,6
2026-03-06 21:14:23.344196,6
2026-03-06 21:14:23.344261,6
2026-03-06 21:14:23.344316,6
2026-03-06 21:14:23.344375,6
2026-03-06 21:14:23.344429,6
2026-03-06 21:14:23.344488,6
2026-03-06 21:14:23.344525,6
2026-03-06 21:14:23.344544,6
2026-03-06 21:14:23.344557,6
2026-03-06 21:14:23.45351,6
2026-03-06 21:14:23.453579,6
2026-03-06 21:14:23.453723,6
2026-03-06 21:14:23.453773,6
2026-03-06 21:14:23.453826,6
2026-03-06 21:14:23.453851,6
2026-03-06 21:14:23.453878,6
2026-03-06 21:14:23.453889,6
2026-03-06 21:14:23.453911,6
2026-03-06 21:14:23.562898,6
2026-03-06 21:14:23.563007,6
2026-03-06 21:14:23.563091,6
2026-03-06 21:14:23.563188,6
2026-03-06 21:14:23.563265,6
2026-03-06 21:14:23.563309,6
2026-03-06 21:14:23.563347,6
2026-03-06 21:14:23.563401,6
2026-03-06 21:14:23.563429,6
2026-03-06 21:14:23.671329,6
2026-03-06 21:14:23.671461,6
2026-03-06 21:14:23.671519,6
2026-03-06 21:14:23.671558,6
2026-03-06 21:14:23.671617,6
2026-03-06 21:14:23.671666,6
2026-03-06 21:14:23.671728,6
2026-03-06 21:14:23.671785,6
2026-03-06 21:14:23.67182,6
2026-03-06 21:14:23.780761,6
2026-03-06 21:14:23.78084,6
2026-03-06 21:14:23.780878,6
2026-03-06 21:14:23.780935,6
2026-03-06 21:14:23.780968,6
2026-03-06 21:14:23.781028,6
2026-03-06 21:14:23.781057,6
2026-03-06 21:14:23.781112,6
2026-03-06 21:14:23.781147,6
2026-03-06 21:14:23.889661,6
2026-03-06 21:14:23.889716,6
2026-03-06 21:14:23.889749,6
2026-03-06 21:14:23.889779,6
2026-03-06 21:14:23.889821,6
2026-03-06 21:14:23.89005,6
2026-03-06 21:14:23.890205,6
2026-03-06 21:14:23.890247,6
2026-03-06 21:14:23.890288,6
2026-03-06 21:14:23.998902,6
2026-03-06 21:14:23.998954,6
2026-03-06 21:14:23.998984,6
2026-03-06 21:14:23.999006,6
2026-03-06 21:14:23.999038,6
2026-03-06 21:14:23.99907,6
2026-03-06 21:14:23.999089,6
2026-03-06 21:14:23.999125,6
2026-03-06 21:14:23.999163,6
2026-03-06 21:14:24.107608,6
2026-03-06 21:14:24.107769,6
2026-03-06 21:14:24.10791,6
2026-03-06 21:14:24.108039,6
2026-03-06 21:14:24.108097,6
2026-03-06 21:14:24.108182,6
2026-03-06 21:14:24.108283,6
2026-03-06 21:14:24.108338,6
2026-03-06 21:14:24.108434,6
2026-03-06 21:14:24.216257,6
2026-03-06 21:14:24.216316,6
2026-03-06 21:14:24.216346,6
2026-03-06 21:14:24.216382,6
2026-03-06 21:14:24.216404,6
2026-03-06 21:14:24.216433,6
2026-03-06 21:14:24.21646,6
2026-03-06 21:14:24.216495,6
2026-03-06 21:14:24.216517,6
2026-03-06 21:14:24.325571,6
2026-03-06 21:14:24.325684,6
2026-03-06 21:14:24.325786,6
2026-03-06 21:14:24.325884,6
2026-03-06 21:14:24.325985,6
2026-03-06 21:14:24.326024,6
2026-03-06 21:14:24.326087,6
2026-03-06 21:14:24.326181,6
2026-03-06 21:14:24.32623,6
2026-03-06 21:14:24.434669,6
2026-03-06 21:14:24.434752,6
2026-03-06 21:14:24.434785,6
2026-03-06 21:14:24.434865,6
2026-03-06 21:14:24.434924,6
2026-03-06 21:14:24.434979,6
2026-03-06 21:14:24.435061,6
2026-03-06 21:14:24.435141,6
2026-03-06 21:14:24.435227,6
2026-03-06 21:14:24.543605,6
2026-03-06 21:14:24.54372,6
2026-03-06 21:14:24.54382,6
2026-03-06 21:14:24.543892,6
2026-03-06 21:14:24.543944,6
2026-03-06 21:14:24.543988,6
2026-03-06 21:14:24.544062,6
2026-03-06 21:14:24.544138,6
2026-03-06 21:14:24.544186,6
2026-03-06 21:14:24.652556,6
2026-03-06 21:14:24.65268,6
2026-03-06 21:14:24.652775,6
2026-03-06 21:14:24.652864,6
2026-03-06 21:14:24.652898,6
2026-03-06 21:14:24.652962,6
2026-03-06 21:14:24.653027,6
2026-03-06 21:14:24.653075,6
2026-03-06 21:14:24.653124,6
2026-03-06 21:14:24.761778,6
2026-03-06 21:14:24.761897,6
2026-03-06 21:14:24.762012,6
2026-03-06 21:14:24.762118,6
2026-03-06 21:14:24.762242,6
2026-03-06 21:14:24.762302,6
2026-03-06 21:14:24.76237,6
2026-03-06 21:14:24.762433,6
2026-03-06 21:14:24.762484,6
2026-03-06 21:14:24.870675,6
2026-03-06 21:14:24.870758,6
2026-03-06 21:14:24.87083,6
2026-03-06 21:14:24.870895,6
2026-03-06 21:14:24.870959,6
2026-03-06 21:14:24.871027,6
2026-03-06 21:14:24.87109,6
2026-03-06 21:14:24.871153,6
2026-03-06 21:14:24.871188,6
2026-03-06 21:14:24.97979,6
2026-03-06 21:14:24.979908,6
2026-03-06 21:14:24.980006,6
2026-03-06 21:14:24.980058,6
2026-03-06 21:14:24.980138,6
2026-03-06 21:14:24.980219,6
2026-03-06 21:14:24.980271,6
2026-03-06 21:14:24.980325,6
2026-03-06 21:14:24.980389,6
2026-03-06 21:14:25.088527,6
2026-03-06 21:14:25.088627,6
2026-03-06 21:14:25.088722,6
2026-03-06 21:14:25.088825,6
2026-03-06 21:14:25.08889,6
2026-03-06 21:14:25.088937,6
2026-03-06 21:14:25.088978,6
2026-03-06 21:14:25.089022,6
2026-03-06 21:14:25.089081,6
2026-03-06 21:14:25.197621,6
2026-03-06 21:14:25.197752,6
2026-03-06 21:14:25.197861,6
2026-03-06 21:14:25.197974,6
2026-03-06 21:14:25.198033,6
2026-03-06 21:14:25.198089,6
2026-03-06 21:14:25.198136,6
2026-03-06 21:14:25.198198,6
2026-03-06 21:14:25.198237,6
2026-03-06 21:14:25.306828,6
2026-03-06 21:14:25.306887,6
2026-03-06 21:14:25.306917,6
2026-03-06 21:14:25.306953,6
2026-03-06 21:14:25.306995,6
2026-03-06 21:14:25.307022,6
2026-03-06 21:14:25.307061,6
2026-03-06 21:14:25.307094,6
2026-03-06 21:14:25.307127,6
2026-03-06 21:14:25.41584,6
2026-03-06 21:14:25.415946,6
2026-03-06 21:14:25.416046,6
2026-03-06 21:14:25.416139,6
2026-03-06 21:14:25.416249,6
2026-03-06 21:14:25.416337,6
2026-03-06 21:14:25.416377,6
2026-03-06 21:14:25.416414,6
2026-03-06 21:14:25.416451,6
2026-03-06 21:14:25.52493,6
2026-03-06 21:14:25.525053,6
2026-03-06 21:14:25.525171,6
2026-03-06 21:14:25.525288,6
2026-03-06 21:14:25.525403,6
2026-03-06 21:14:25.52549,6
2026-03-06 21:14:25.525557,6
2026-03-06 21:14:25.525629,6
2026-03-06 21:14:25.525711,6
2026-03-06 21:14:25.634248,6
2026-03-06 21:14:25.634373,6
2026-03-06 21:14:25.634441,6
2026-03-06 21:14:25.634557,6
2026-03-06 21:14:25.634627,6
2026-03-06 21:14:25.634704,6
2026-03-06 21:14:25.634775,6
2026-03-06 21:14:25.63484,6
2026-03-06 21:14:25.634917,6
2026-03-06 21:14:25.742873,6
2026-03-06 21:14:25.743025,6
2026-03-06 21:14:25.743104,6
2026-03-06 21:14:25.743238,6
2026-03-06 21:14:25.743296,6
2026-03-06 21:14:25.743398,6
2026-03-06 21:14:25.74347,6
2026-03-06 21:14:25.743577,6
2026-03-06 21:14:25.743632,6
2026-03-06 21:14:25.851341,6
2026-03-06 21:14:25.851467,6
2026-03-06 21:14:25.851585,6
2026-03-06 21:14:25.851693,6
2026-03-06 21:14:25.851747,6
2026-03-06 21:14:25.851802,6
2026-03-06 21:14:25.851856,6
2026-03-06 21:14:25.851899,6
2026-03-06 21:14:25.851938,6
2026-03-06 21:14:25.960475,6
2026-03-06 21:14:25.960582,6
2026-03-06 21:14:25.960667,6
2026-03-06 21:14:25.960757,6
2026-03-06 21:14:25.96084,6
2026-03-06 21:14:25.960895,6
2026-03-06 21:14:25.960928,6
2026-03-06 21:14:25.960966,6
2026-03-06 21:14:25.961011,6
2026-03-06 21:14:26.06924,6
2026-03-06 21:14:26.069335,6
2026-03-06 21:14:26.069427,6
2026-03-06 21:14:26.069518,6
2026-03-06 21:14:26.069613,6
2026-03-06 21:14:26.06966,6
2026-03-06 21:14:26.069722,6
2026-03-06 21:14:26.069759,6
2026-03-06 21:14:26.0698,6
2026-03-06 21:14:26.178876,6
2026-03-06 21:14:26.178994,6
2026-03-06 21:14:26.179103,6
2026-03-06 21:14:26.179334,6
2026-03-06 21:14:26.179386,6
2026-03-06 21:14:26.179409,6
2026-03-06 21:14:26.179427,6
2026-03-06 21:14:26.179442,6
2026-03-06 21:14:26.17947,6
2026-03-06 21:14:26.287686,6
2026-03-06 21:14:26.28785,6
2026-03-06 21:14:26.287999,6
2026-03-06 21:14:26.288177,6
2026-03-06 21:14:26.288282,6
2026-03-06 21:14:26.28839,6
2026-03-06 21:14:26.288443,6
2026-03-06 21:14:26.288534,6
2026-03-06 21:14:26.288618,6
2026-03-06 21:14:26.396804,6
2026-03-06 21:14:26.396942,6
2026-03-06 21:14:26.397071,6
2026-03-06 21:14:26.3972,6
2026-03-06 21:14:26.39727,6
2026-03-06 21:14:26.39737,6
2026-03-06 21:14:26.397428,6
2026-03-06 21:14:26.397486,6
2026-03-06 21:14:26.397571,6
2026-03-06 21:14:26.505681,6
2026-03-06 21:14:26.50578,6
2026-03-06 21:14:26.50587,6
2026-03-06 21:14:26.505961,6
2026-03-06 21:14:26.506055,6
2026-03-06 21:14:26.506148,6
2026-03-06 21:14:26.506234,6
2026-03-06 21:14:26.506287,6
2026-03-06 21:14:26.506323,6
2026-03-06 21:14:26.614619,6
2026-03-06 21:14:26.614727,6
2026-03-06 21:14:26.614833,6
2026-03-06 21:14:26.614927,6
2026-03-06 21:14:26.61501,6
2026-03-06 21:14:26.615052,6
2026-03-06 21:14:26.615098,6
2026-03-06 21:14:26.615165,6
2026-03-06 21:14:26.615213,6
2026-03-06 21:14:26.723851,6
2026-03-06 21:14:26.723987,6
2026-03-06 21:14:26.724101,6
2026-03-06 21:14:26.724227,6
2026-03-06 21:14:26.724295,6
2026-03-06 21:14:26.724355,6
2026-03-06 21:14:26.724411,6
2026-03-06 21:14:26.724461,6
2026-03-06 21:14:26.724529,6
2026-03-06 21:14:26.832642,6
2026-03-06 21:14:26.832755,6
2026-03-06 21:14:26.832857,6
2026-03-06 21:14:26.832939,6
2026-03-06 21:14:26.83298,6
2026-03-06 21:14:26.833023,6
2026-03-06 21:14:26.83308,6
2026-03-06 21:14:26.833149,6
2026-03-06 21:14:26.833193,6
2026-03-06 21:14:26.941798,6
2026-03-06 21:14:26.941914,6
2026-03-06 21:14:26.942025,6
2026-03-06 21:14:26.942134,6
2026-03-06 21:14:26.942246,6
2026-03-06 21:14:26.942313,6
2026-03-06 21:14:26.942371,6
2026-03-06 21:14:26.942415,6
2026-03-06 21:14:26.942461,6
2026-03-06 21:14:27.050376,6
2026-03-06 21:14:27.050472,6
2026-03-06 21:14:27.050555,6
2026-03-06 21:14:27.050632,6
2026-03-06 21:14:27.050666,6
2026-03-06 21:14:27.050712,6
2026-03-06 21:14:27.050762,6
2026-03-06 21:14:27.050807,6
2026-03-06 21:14:27.050848,6
2026-03-06 21:14:27.159557,6
