time,ACT.GSE_Med_Press_Control.actuator_state
2026-03-06 21:19:41.498561,0
2026-03-06 21:19:41.557216,0
2026-03-06 21:19:41.600288,0
2026-03-06 21:19:41.659509,0
2026-03-06 21:19:41.702506,0
2026-03-06 21:19:41.761014,0
2026-03-06 21:19:41.804459,0
2026-03-06 21:19:41.862954,0
2026-03-06 21:19:41.906884,0
2026-03-06 21:19:41.9657,0
2026-03-06 21:19:42.008461,0
2026-03-06 21:19:42.066876,0
2026-03-06 21:19:42.110535,0
2026-03-06 21:19:42.169021,0
2026-03-06 21:19:42.212573,0
2026-03-06 21:19:42.27118,0
2026-03-06 21:19:42.314885,0
2026-03-06 21:19:42.373288,0
2026-03-06 21:19:42.416681,0
2026-03-06 21:19:42.474847,0
2026-03-06 21:19:42.518587,0
2026-03-06 21:19:42.577309,0
2026-03-06 21:19:42.620566,0
2026-03-06 21:19:42.679111,0
2026-03-06 21:19:42.722308,0
2026-03-06 21:19:42.781463,0
2026-03-06 21:19:42.824888,0
2026-03-06 21:19:42.88359,0
2026-03-06 21:19:42.926335,0
2026-03-06 21:19:42.985305,0
2026-03-06 21:19:43.028669,0
2026-03-06 21:19:43.087498,0
2026-03-06 21:19:43.130896,0
2026-03-06 21:19:43.189143,0
2026-03-06 21:19:43.232393,0
2026-03-06 21:19:43.291152,0
2026-03-06 21:19:43.334543,0
2026-03-06 21:19:43.392991,0
2026-03-06 21:19:43.436461,0
2026-03-06 21:19:43.495167,0
2026-03-06 21:19:43.538602,0
2026-03-06 21:19:43.596882,0
2026-03-06 21:19:43.640995,0
2026-03-06 21:19:43.699323,0
2026-03-06 21:19:43.742591,0
2026-03-06 21:19:43.801591,0
2026-03-06 21:19:43.844644,0
2026-03-06 21:19:43.903086,0
2026-03-06 21:19:43.94665,0
2026-03-06 21:19:44.005521,0
2026-03-06 21:19:44.048532,0
2026-03-06 21:19:44.106902,0
2026-03-06 21:19:44.150478,0
2026-03-06 21:19:44.209447,0
2026-03-06 21:19:44.252832,0
2026-03-06 21:19:44.310908,0
2026-03-06 21:19:44.354392,0
2026-03-06 21:19:44.413387,0
2026-03-06 21:19:44.456417,0
2026-03-06 21:19:44.515211,0
2026-03-06 21:19:44.558292,0
2026-03-06 21:19:44.617192,0
2026-03-06 21:19:44.660494,0
2026-03-06 21:19:44.719078,0
2026-03-06 21:19:44.762625,0
2026-03-06 21:19:44.821411,0
2026-03-06 21:19:44.864511,0
2026-03-06 21:19:44.923226,0
2026-03-06 21:19:44.966801,0
2026-03-06 21:19:45.025333,0
2026-03-06 21:19:45.068616,0
2026-03-06 21:19:45.127425,0
2026-03-06 21:19:45.170713,0
2026-03-06 21:19:45.229414,0
2026-03-06 21:19:45.272963,0
2026-03-06 21:19:45.331124,0
2026-03-06 21:19:45.374617,0
2026-03-06 21:19:45.433497,0
2026-03-06 21:19:45.47652,0
2026-03-06 21:19:45.53546,0
2026-03-06 21:19:45.578744,0
2026-03-06 21:19:45.63707,0
2026-03-06 21:19:45.680621,0
2026-03-06 21:19:45.739401,0
2026-03-06 21:19:45.782558,0
2026-03-06 21:19:45.841213,0
2026-03-06 21:19:45.884806,0
2026-03-06 21:19:45.943537,0
2026-03-06 21:19:45.986323,0
2026-03-06 21:19:46.045574,0
2026-03-06 21:19:46.088372,0
2026-03-06 21:19:46.147413,0
2026-03-06 21:19:46.190836,0
2026-03-06 21:19:46.249523,0
2026-03-06 21:19:46.292303,0
2026-03-06 21:19:46.351377,0
2026-03-06 21:19:46.394587,0
2026-03-06 21:19:46.453337,0
2026-03-06 21:19:46.496432,0
2026-03-06 21:19:46.555386,0
2026-03-06 21:19:46.598633,0
2026-03-06 21:19:46.657056,0
2026-03-06 21:19:46.700606,0
2026-03-06 21:19:46.759275,0
2026-03-06 21:19:46.802785,0
2026-03-06 21:19:46.861546,0
2026-03-06 21:19:46.904594,0
2026-03-06 21:19:46.963184,0
2026-03-06 21:19:47.00639,0
2026-03-06 21:19:47.065463,0
2026-03-06 21:19:47.108576,0
2026-03-06 21:19:47.167315,0
2026-03-06 21:19:47.210478,0
2026-03-06 21:19:47.269421,0
2026-03-06 21:19:47.312659,0
2026-03-06 21:19:47.371401,0
2026-03-06 21:19:47.414784,0
2026-03-06 21:19:47.472955,0
2026-03-06 21:19:47.516266,0
2026-03-06 21:19:47.575393,0
2026-03-06 21:19:47.61871,0
2026-03-06 21:19:47.677325,0
2026-03-06 21:19:47.720775,0
2026-03-06 21:19:47.779189,0
2026-03-06 21:19:47.82243,0
2026-03-06 21:19:47.881452,0
2026-03-06 21:19:47.92457,0
2026-03-06 21:19:47.983305,0
2026-03-06 21:19:48.026506,0
2026-03-06 21:19:48.085025,0
2026-03-06 21:19:48.12894,0
2026-03-06 21:19:48.187127,0
2026-03-06 21:19:48.230369,0
2026-03-06 21:19:48.289019,0
2026-03-06 21:19:48.332915,0
2026-03-06 21:19:48.39117,0
2026-03-06 21:19:48.434979,0
2026-03-06 21:19:48.493364,0
2026-03-06 21:19:48.536301,0
2026-03-06 21:19:48.595482,0
2026-03-06 21:19:48.638469,0
2026-03-06 21:19:48.697469,0
2026-03-06 21:19:48.74052,0
2026-03-06 21:19:48.799379,0
2026-03-06 21:19:48.842846,0
2026-03-06 21:19:48.901618,0
2026-03-06 21:19:48.944674,0
2026-03-06 21:19:49.003434,0
2026-03-06 21:19:49.046412,0
2026-03-06 21:19:49.105129,0
2026-03-06 21:19:49.148908,0
2026-03-06 21:19:49.207136,0
2026-03-06 21:19:49.250787,0
2026-03-06 21:19:49.309037,0
2026-03-06 21:19:49.352642,0
2026-03-06 21:19:49.411321,0
2026-03-06 21:19:49.45435,0
2026-03-06 21:19:49.513201,0
2026-03-06 21:19:49.556883,0
2026-03-06 21:19:49.615186,0
2026-03-06 21:19:49.658743,0
2026-03-06 21:19:49.71734,0
2026-03-06 21:19:49.760565,0
2026-03-06 21:19:49.819413,0
2026-03-06 21:19:49.862615,0
2026-03-06 21:19:49.921086,0
2026-03-06 21:19:49.96487,0
2026-03-06 21:19:50.022962,0
2026-03-06 21:19:50.067047,0
2026-03-06 21:19:50.125447,0
2026-03-06 21:19:50.168817,0
2026-03-06 21:19:50.227493,0
2026-03-06 21:19:50.270608,0
2026-03-06 21:19:50.329378,0
2026-03-06 21:19:50.372991,0
2026-03-06 21:19:50.431326,0
2026-03-06 21:19:50.474343,0
2026-03-06 21:19:50.533108,0
2026-03-06 21:19:50.576304,0
2026-03-06 21:19:50.635119,0
2026-03-06 21:19:50.678501,0
2026-03-06 21:19:50.737149,0
2026-03-06 21:19:50.780795,0
2026-03-06 21:19:50.839319,0
2026-03-06 21:19:50.882806,0
2026-03-06 21:19:50.941519,0
2026-03-06 21:19:50.984799,0
2026-03-06 21:19:51.043102,0
2026-03-06 21:19:51.086877,0
2026-03-06 21:19:51.14559,0
2026-03-06 21:19:51.188515,0
2026-03-06 21:19:51.247361,0
2026-03-06 21:19:51.290643,0
2026-03-06 21:19:51.349547,0
2026-03-06 21:19:51.392712,0
2026-03-06 21:19:51.451576,0
2026-03-06 21:19:51.494495,0
2026-03-06 21:19:51.553091,0
2026-03-06 21:19:51.59663,0
2026-03-06 21:19:51.655223,0
2026-03-06 21:19:51.69865,0
2026-03-06 21:19:51.757394,0
2026-03-06 21:19:51.800668,0
2026-03-06 21:19:51.859649,0
2026-03-06 21:19:51.90251,0
2026-03-06 21:19:51.961609,0
2026-03-06 21:19:52.004927,0
2026-03-06 21:19:52.063457,0
2026-03-06 21:19:52.106365,0
2026-03-06 21:19:52.165499,0
2026-03-06 21:19:52.208661,0
2026-03-06 21:19:52.267403,0
2026-03-06 21:19:52.310417,0
2026-03-06 21:19:52.36934,0
2026-03-06 21:19:52.412563,0
2026-03-06 21:19:52.471534,0
2026-03-06 21:19:52.51478,0
2026-03-06 21:19:52.573548,0
2026-03-06 21:19:52.616695,0
2026-03-06 21:19:52.675307,0
2026-03-06 21:19:52.718651,0
2026-03-06 21:19:52.777323,0
2026-03-06 21:19:52.820436,0
2026-03-06 21:19:52.879192,0
2026-03-06 21:19:52.922906,0
2026-03-06 21:19:52.981423,0
2026-03-06 21:19:53.024278,0
2026-03-06 21:19:53.083303,0
2026-03-06 21:19:53.126888,0
2026-03-06 21:19:53.185085,0
2026-03-06 21:19:53.228943,0
2026-03-06 21:19:53.287243,0
2026-03-06 21:19:53.330441,0
2026-03-06 21:19:53.389048,0
2026-03-06 21:19:53.432791,0
2026-03-06 21:19:53.49152,0
2026-03-06 21:19:53.534393,0
2026-03-06 21:19:53.59338,0
2026-03-06 21:19:53.636387,0
2026-03-06 21:19:53.695313,0
2026-03-06 21:19:53.73865,0
2026-03-06 21:19:53.797179,0
2026-03-06 21:19:53.840383,0
2026-03-06 21:19:53.899358,0
2026-03-06 21:19:53.942459,0
2026-03-06 21:19:54.001116,0
2026-03-06 21:19:54.04483,0
2026-03-06 21:19:54.103052,0
2026-03-06 21:19:54.146824,0
2026-03-06 21:19:54.205356,0
2026-03-06 21:19:54.248597,0
2026-03-06 21:19:54.307498,0
2026-03-06 21:19:54.350923,0
2026-03-06 21:19:54.409502,0
2026-03-06 21:19:54.452377,0
2026-03-06 21:19:54.511206,0
2026-03-06 21:19:54.554865,0
2026-03-06 21:19:54.613522,0
2026-03-06 21:19:54.656693,0
2026-03-06 21:19:54.715235,0
2026-03-06 21:19:54.758434,0
2026-03-06 21:19:54.817478,0
2026-03-06 21:19:54.860547,0
2026-03-06 21:19:54.919056,0
2026-03-06 21:19:54.962558,0
2026-03-06 21:19:55.021358,0
2026-03-06 21:19:55.065045,0
2026-03-06 21:19:55.123231,0
2026-03-06 21:19:55.166791,0
2026-03-06 21:19:55.22555,0
2026-03-06 21:19:55.26866,0
2026-03-06 21:19:55.327093,0
2026-03-06 21:19:55.370805,0
2026-03-06 21:19:55.429195,0
2026-03-06 21:19:55.472487,0
2026-03-06 21:19:55.531459,0
2026-03-06 21:19:55.574502,0
2026-03-06 21:19:55.63326,0
2026-03-06 21:19:55.676731,0
2026-03-06 21:19:55.73552,0
2026-03-06 21:19:55.778552,0
2026-03-06 21:19:55.83735,0
2026-03-06 21:19:55.880694,0
2026-03-06 21:19:55.939259,0
2026-03-06 21:19:55.98264,0
2026-03-06 21:19:56.041457,0
2026-03-06 21:19:56.084829,0
2026-03-06 21:19:56.14351,0
2026-03-06 21:19:56.186567,0
2026-03-06 21:19:56.245198,0
2026-03-06 21:19:56.288791,0
2026-03-06 21:19:56.347324,0
2026-03-06 21:19:56.390716,0
2026-03-06 21:19:56.449343,0
2026-03-06 21:19:56.492346,0
2026-03-06 21:19:56.551561,0
2026-03-06 21:19:56.594824,0
2026-03-06 21:19:56.653252,0
2026-03-06 21:19:56.696672,0
2026-03-06 21:19:56.755346,0
2026-03-06 21:19:56.79847,0
2026-03-06 21:19:56.857118,0
2026-03-06 21:19:56.900715,0
2026-03-06 21:19:56.959587,0
2026-03-06 21:19:57.002558,0
2026-03-06 21:19:57.061506,0
2026-03-06 21:19:57.104701,0
2026-03-06 21:19:57.163482,0
2026-03-06 21:19:57.20712,0
2026-03-06 21:19:57.265389,0
2026-03-06 21:19:57.308462,0
2026-03-06 21:19:57.367668,0
2026-03-06 21:19:57.410637,0
2026-03-06 21:19:57.46951,0
2026-03-06 21:19:57.512406,0
2026-03-06 21:19:57.570966,0
2026-03-06 21:19:57.614828,0
2026-03-06 21:19:57.673272,0
2026-03-06 21:19:57.716703,0
2026-03-06 21:19:57.775315,0
2026-03-06 21:19:57.818806,0
2026-03-06 21:19:57.87762,0
2026-03-06 21:19:57.920852,0
2026-03-06 21:19:57.979548,0
2026-03-06 21:19:58.022421,0
2026-03-06 21:19:58.081085,0
2026-03-06 21:19:58.12495,0
2026-03-06 21:19:58.183186,0
2026-03-06 21:19:58.226874,0
2026-03-06 21:19:58.28547,0
2026-03-06 21:19:58.328972,0
2026-03-06 21:19:58.387248,0
2026-03-06 21:19:58.430397,0
2026-03-06 21:19:58.489202,0
2026-03-06 21:19:58.532439,0
2026-03-06 21:19:58.591428,0
2026-03-06 21:19:58.634713,0
2026-03-06 21:19:58.693615,0
2026-03-06 21:19:58.736817,0
2026-03-06 21:19:58.795489,0
2026-03-06 21:19:58.8388,0
2026-03-06 21:19:58.897626,0
2026-03-06 21:19:58.940358,0
2026-03-06 21:19:58.999587,0
2026-03-06 21:19:59.042513,0
2026-03-06 21:19:59.101248,0
2026-03-06 21:19:59.144914,0
2026-03-06 21:19:59.203137,0
2026-03-06 21:19:59.246341,0
2026-03-06 21:19:59.305549,0
2026-03-06 21:19:59.348453,0
2026-03-06 21:19:59.407668,0
2026-03-06 21:19:59.45048,0
2026-03-06 21:19:59.509625,0
2026-03-06 21:19:59.552527,0
2026-03-06 21:19:59.61152,0
2026-03-06 21:19:59.65464,0
2026-03-06 21:19:59.713665,0
2026-03-06 21:19:59.756905,0
2026-03-06 21:19:59.815216,0
2026-03-06 21:19:59.858286,0
2026-03-06 21:19:59.917607,0
2026-03-06 21:19:59.960729,0
2026-03-06 21:20:00.019187,0
2026-03-06 21:20:00.063059,0
2026-03-06 21:20:00.121369,0
2026-03-06 21:20:00.164872,0
2026-03-06 21:20:00.223639,0
2026-03-06 21:20:00.266831,0
2026-03-06 21:20:00.325697,0
2026-03-06 21:20:00.368924,0
2026-03-06 21:20:00.427531,0
2026-03-06 21:20:00.470505,0
2026-03-06 21:20:00.529441,0
2026-03-06 21:20:00.57303,0
2026-03-06 21:20:00.631383,0
2026-03-06 21:20:00.675075,0
2026-03-06 21:20:00.733565,0
2026-03-06 21:20:00.776424,0
2026-03-06 21:20:00.835242,0
2026-03-06 21:20:00.87882,0
2026-03-06 21:20:00.937438,0
2026-03-06 21:20:00.980869,0
2026-03-06 21:20:01.039484,0
2026-03-06 21:20:01.083131,0
2026-03-06 21:20:01.141244,0
2026-03-06 21:20:01.184714,0
2026-03-06 21:20:01.243602,0
2026-03-06 21:20:01.286826,0
2026-03-06 21:20:01.34552,0
2026-03-06 21:20:01.3888,0
2026-03-06 21:20:01.447333,0
2026-03-06 21:20:01.490729,0
2026-03-06 21:20:01.549332,0
2026-03-06 21:20:01.592482,0
2026-03-06 21:20:01.651339,0
2026-03-06 21:20:01.69443,0
2026-03-06 21:20:01.753179,0
2026-03-06 21:20:01.796689,0
2026-03-06 21:20:01.855845,0
2026-03-06 21:20:01.898538,0
2026-03-06 21:20:01.9574,0
2026-03-06 21:20:02.000704,0
2026-03-06 21:20:02.059055,0
2026-03-06 21:20:02.102399,0
2026-03-06 21:20:02.161287,0
2026-03-06 21:20:02.204541,0
2026-03-06 21:20:02.263396,0
2026-03-06 21:20:02.306439,0
2026-03-06 21:20:02.365713,0
2026-03-06 21:20:02.408958,0
2026-03-06 21:20:02.467393,0
2026-03-06 21:20:02.510468,0
2026-03-06 21:20:02.569373,0
2026-03-06 21:20:02.612724,0
2026-03-06 21:20:02.671478,0
2026-03-06 21:20:02.714587,0
2026-03-06 21:20:02.773502,0
2026-03-06 21:20:02.817044,0
2026-03-06 21:20:02.875799,0
2026-03-06 21:20:02.918623,0
2026-03-06 21:20:02.977157,0
2026-03-06 21:20:03.020578,0
2026-03-06 21:20:03.079675,0
2026-03-06 21:20:03.122956,0
2026-03-06 21:20:03.18124,0
2026-03-06 21:20:03.224907,0
2026-03-06 21:20:03.283579,0
2026-03-06 21:20:03.326786,0
2026-03-06 21:20:03.385662,0
2026-03-06 21:20:03.428817,0
2026-03-06 21:20:03.487547,0
2026-03-06 21:20:03.53093,0
2026-03-06 21:20:03.589368,0
2026-03-06 21:20:03.632861,0
2026-03-06 21:20:03.691479,0
2026-03-06 21:20:03.734954,0
2026-03-06 21:20:03.793613,0
2026-03-06 21:20:03.836718,0
2026-03-06 21:20:03.895461,0
2026-03-06 21:20:03.938966,0
2026-03-06 21:20:03.997522,0
2026-03-06 21:20:04.040523,0
2026-03-06 21:20:04.099464,0
2026-03-06 21:20:04.142677,0
2026-03-06 21:20:04.201333,0
2026-03-06 21:20:04.244689,0
2026-03-06 21:20:04.303328,0
2026-03-06 21:20:04.346491,0
2026-03-06 21:20:04.405478,0
2026-03-06 21:20:04.448519,0
2026-03-06 21:20:04.507225,0
2026-03-06 21:20:04.550865,0
2026-03-06 21:20:04.609175,0
2026-03-06 21:20:04.652857,0
2026-03-06 21:20:04.711508,0
2026-03-06 21:20:04.75465,0
2026-03-06 21:20:04.81348,0
2026-03-06 21:20:04.856461,0
2026-03-06 21:20:04.915594,0
2026-03-06 21:20:04.958781,0
2026-03-06 21:20:05.017501,0
2026-03-06 21:20:05.060689,0
2026-03-06 21:20:05.119614,0
2026-03-06 21:20:05.162874,0
2026-03-06 21:20:05.221413,0
2026-03-06 21:20:05.264713,0
2026-03-06 21:20:05.323639,0
2026-03-06 21:20:05.366406,0
2026-03-06 21:20:05.425424,0
2026-03-06 21:20:05.468499,0
2026-03-06 21:20:05.527286,0
2026-03-06 21:20:05.570468,0
2026-03-06 21:20:05.629762,0
2026-03-06 21:20:05.672851,0
2026-03-06 21:20:05.731265,0
2026-03-06 21:20:05.774568,0
2026-03-06 21:20:05.833406,0
2026-03-06 21:20:05.876786,0
2026-03-06 21:20:05.935269,0
2026-03-06 21:20:05.978742,0
2026-03-06 21:20:06.037643,0
2026-03-06 21:20:06.080894,0
2026-03-06 21:20:06.139337,0
2026-03-06 21:20:06.18303,0
2026-03-06 21:20:06.24143,0
2026-03-06 21:20:06.284557,0
2026-03-06 21:20:06.343796,0
2026-03-06 21:20:06.386868,0
2026-03-06 21:20:06.445223,0
2026-03-06 21:20:06.488541,0
2026-03-06 21:20:06.547529,0
2026-03-06 21:20:06.590809,0
2026-03-06 21:20:06.649502,0
2026-03-06 21:20:06.692743,0
2026-03-06 21:20:06.751404,0
2026-03-06 21:20:06.794928,0
2026-03-06 21:20:06.853658,0
2026-03-06 21:20:06.896533,0
2026-03-06 21:20:06.955586,0
2026-03-06 21:20:06.998948,0
2026-03-06 21:20:07.057337,0
2026-03-06 21:20:07.10072,0
2026-03-06 21:20:07.159492,0
2026-03-06 21:20:07.202757,0
2026-03-06 21:20:07.261581,0
2026-03-06 21:20:07.304801,0
2026-03-06 21:20:07.363677,0
2026-03-06 21:20:07.406442,0
2026-03-06 21:20:07.465527,0
2026-03-06 21:20:07.509052,0
2026-03-06 21:20:07.567711,0
2026-03-06 21:20:07.610645,0
2026-03-06 21:20:07.669448,0
2026-03-06 21:20:07.712904,0
2026-03-06 21:20:07.771287,0
2026-03-06 21:20:07.814693,0
2026-03-06 21:20:07.87348,0
2026-03-06 21:20:07.916991,0
2026-03-06 21:20:07.975533,0
2026-03-06 21:20:08.018495,0
2026-03-06 21:20:08.077216,0
2026-03-06 21:20:08.120576,0
2026-03-06 21:20:08.179858,0
2026-03-06 21:20:08.222772,0
2026-03-06 21:20:08.281328,0
2026-03-06 21:20:08.324947,0
2026-03-06 21:20:08.383408,0
2026-03-06 21:20:08.426636,0
2026-03-06 21:20:08.485472,0
2026-03-06 21:20:08.528813,0
2026-03-06 21:20:08.587572,0
2026-03-06 21:20:08.630511,0
2026-03-06 21:20:08.689729,0
2026-03-06 21:20:08.732564,0
2026-03-06 21:20:08.791477,0
2026-03-06 21:20:08.834514,0
2026-03-06 21:20:08.893604,0
2026-03-06 21:20:08.936524,0
2026-03-06 21:20:08.995506,0
2026-03-06 21:20:09.038606,0
2026-03-06 21:20:09.09765,0
2026-03-06 21:20:09.140491,0
2026-03-06 21:20:09.199352,0
2026-03-06 21:20:09.242967,0
2026-03-06 21:20:09.301638,0
2026-03-06 21:20:09.344609,0
2026-03-06 21:20:09.403278,0
2026-03-06 21:20:09.446762,0
2026-03-06 21:20:09.505542,0
2026-03-06 21:20:09.549013,0
2026-03-06 21:20:09.607326,0
2026-03-06 21:20:09.650954,0
2026-03-06 21:20:09.709427,0
2026-03-06 21:20:09.752813,0
2026-03-06 21:20:09.811437,0
2026-03-06 21:20:09.854967,0
2026-03-06 21:20:09.913404,0
2026-03-06 21:20:09.956741,0
2026-03-06 21:20:10.015443,0
2026-03-06 21:20:10.058561,0
2026-03-06 21:20:10.117561,0
2026-03-06 21:20:10.160921,0
2026-03-06 21:20:10.219454,0
2026-03-06 21:20:10.262484,0
2026-03-06 21:20:10.321229,0
2026-03-06 21:20:10.364684,0
2026-03-06 21:20:10.423293,0
2026-03-06 21:20:10.466569,0
2026-03-06 21:20:10.525407,0
2026-03-06 21:20:10.568829,0
2026-03-06 21:20:10.627554,0
2026-03-06 21:20:10.670929,0
2026-03-06 21:20:10.729242,0
2026-03-06 21:20:10.772821,0
2026-03-06 21:20:10.831876,0
2026-03-06 21:20:10.874807,0
2026-03-06 21:20:10.933282,0
2026-03-06 21:20:10.976573,0
2026-03-06 21:20:11.035294,0
2026-03-06 21:20:11.078585,0
2026-03-06 21:20:11.137815,0
2026-03-06 21:20:11.180939,0
2026-03-06 21:20:11.23966,0
2026-03-06 21:20:11.282535,0
2026-03-06 21:20:11.341295,0
2026-03-06 21:20:11.384478,0
2026-03-06 21:20:11.443479,0
2026-03-06 21:20:11.486712,0
2026-03-06 21:20:11.545692,0
2026-03-06 21:20:11.588595,0
2026-03-06 21:20:11.647739,0
2026-03-06 21:20:11.69068,0
2026-03-06 21:20:11.749667,0
2026-03-06 21:20:11.792577,0
2026-03-06 21:20:11.851325,0
2026-03-06 21:20:11.894542,0
2026-03-06 21:20:11.953759,0
2026-03-06 21:20:11.996928,0
2026-03-06 21:20:12.055246,0
2026-03-06 21:20:12.098667,0
2026-03-06 21:20:12.157321,0
2026-03-06 21:20:12.200724,0
2026-03-06 21:20:12.259366,0
2026-03-06 21:20:12.302802,0
2026-03-06 21:20:12.36162,0
2026-03-06 21:20:12.404931,0
2026-03-06 21:20:12.463542,0
2026-03-06 21:20:12.506937,0
2026-03-06 21:20:12.5659,0
2026-03-06 21:20:12.60875,0
2026-03-06 21:20:12.667839,0
2026-03-06 21:20:12.710823,0
2026-03-06 21:20:12.769624,0
2026-03-06 21:20:12.812625,0
2026-03-06 21:20:12.871514,0
2026-03-06 21:20:12.914497,0
2026-03-06 21:20:12.97366,0
2026-03-06 21:20:13.017329,0
2026-03-06 21:20:13.075743,0
2026-03-06 21:20:13.11864,0
2026-03-06 21:20:13.178019,0
2026-03-06 21:20:13.220705,0
2026-03-06 21:20:13.279464,0
2026-03-06 21:20:13.322406,0
2026-03-06 21:20:13.381609,0
2026-03-06 21:20:13.424512,0
2026-03-06 21:20:13.48337,0
2026-03-06 21:20:13.526804,0
2026-03-06 21:20:13.585498,0
2026-03-06 21:20:13.628677,0
2026-03-06 21:20:13.687507,0
2026-03-06 21:20:13.730559,0
2026-03-06 21:20:13.789383,0
2026-03-06 21:20:13.832691,0
2026-03-06 21:20:13.891596,0
2026-03-06 21:20:13.934881,0
2026-03-06 21:20:13.993788,0
2026-03-06 21:20:14.036949,0
2026-03-06 21:20:14.095288,0
2026-03-06 21:20:14.138778,0
2026-03-06 21:20:14.197418,0
2026-03-06 21:20:14.240871,0
2026-03-06 21:20:14.299816,0
2026-03-06 21:20:14.342553,0
2026-03-06 21:20:14.401649,0
2026-03-06 21:20:14.4448,0
2026-03-06 21:20:14.503589,0
2026-03-06 21:20:14.546978,0
2026-03-06 21:20:14.60564,0
2026-03-06 21:20:14.649233,0
2026-03-06 21:20:14.707518,0
2026-03-06 21:20:14.750897,0
2026-03-06 21:20:14.809674,0
2026-03-06 21:20:14.852906,0
2026-03-06 21:20:14.911374,0
2026-03-06 21:20:14.954991,0
2026-03-06 21:20:15.013492,0
2026-03-06 21:20:15.056755,0
2026-03-06 21:20:15.11542,0
2026-03-06 21:20:15.158822,0
2026-03-06 21:20:15.217485,0
2026-03-06 21:20:15.260771,0
2026-03-06 21:20:15.320155,0
2026-03-06 21:20:15.362746,0
2026-03-06 21:20:15.421744,0
2026-03-06 21:20:15.465027,0
2026-03-06 21:20:15.523591,0
2026-03-06 21:20:15.566852,0
2026-03-06 21:20:15.625375,0
2026-03-06 21:20:15.669169,0
2026-03-06 21:20:15.727234,0
2026-03-06 21:20:15.770473,0
2026-03-06 21:20:15.829536,0
2026-03-06 21:20:15.87287,0
2026-03-06 21:20:15.931577,0
2026-03-06 21:20:15.974935,0
2026-03-06 21:20:16.033949,0
2026-03-06 21:20:16.076473,0
2026-03-06 21:20:16.135667,0
2026-03-06 21:20:16.179374,0
2026-03-06 21:20:16.237348,0
2026-03-06 21:20:16.280817,0
2026-03-06 21:20:16.339746,0
2026-03-06 21:20:16.382661,0
2026-03-06 21:20:16.441477,0
2026-03-06 21:20:16.485047,0
2026-03-06 21:20:16.543758,0
2026-03-06 21:20:16.586945,0
2026-03-06 21:20:16.645492,0
2026-03-06 21:20:16.688491,0
2026-03-06 21:20:16.747435,0
2026-03-06 21:20:16.791069,0
2026-03-06 21:20:16.849454,0
2026-03-06 21:20:16.893005,0
2026-03-06 21:20:16.951312,0
2026-03-06 21:20:16.994969,0
2026-03-06 21:20:17.053347,0
2026-03-06 21:20:17.097058,0
2026-03-06 21:20:17.155631,0
2026-03-06 21:20:17.198958,0
2026-03-06 21:20:17.25761,0
2026-03-06 21:20:17.300716,0
2026-03-06 21:20:17.359502,0
2026-03-06 21:20:17.402548,0
2026-03-06 21:20:17.461385,0
2026-03-06 21:20:17.504544,0
2026-03-06 21:20:17.563932,0
2026-03-06 21:20:17.606823,0
2026-03-06 21:20:17.665441,0
2026-03-06 21:20:17.709117,0
2026-03-06 21:20:17.767462,0
2026-03-06 21:20:17.810933,0
2026-03-06 21:20:17.869784,0
2026-03-06 21:20:17.912739,0
2026-03-06 21:20:17.971446,0
2026-03-06 21:20:18.015005,0
2026-03-06 21:20:18.073742,0
2026-03-06 21:20:18.116929,0
2026-03-06 21:20:18.17529,0
2026-03-06 21:20:18.218791,0
2026-03-06 21:20:18.277742,0
2026-03-06 21:20:18.32105,0
2026-03-06 21:20:18.379394,0
2026-03-06 21:20:18.422898,0
2026-03-06 21:20:18.481669,0
2026-03-06 21:20:18.524596,0
2026-03-06 21:20:18.583442,0
2026-03-06 21:20:18.626893,0
2026-03-06 21:20:18.6856,0
2026-03-06 21:20:18.72883,0
2026-03-06 21:20:18.787537,0
2026-03-06 21:20:18.830907,0
2026-03-06 21:20:18.889463,0
2026-03-06 21:20:18.933099,0
2026-03-06 21:20:18.991763,0
2026-03-06 21:20:19.034725,0
2026-03-06 21:20:19.093452,0
2026-03-06 21:20:19.136754,0
2026-03-06 21:20:19.195497,0
2026-03-06 21:20:19.238951,0
2026-03-06 21:20:19.297831,0
2026-03-06 21:20:19.340454,0
2026-03-06 21:20:19.399753,0
2026-03-06 21:20:19.443212,0
2026-03-06 21:20:19.501575,0
2026-03-06 21:20:19.544906,0
2026-03-06 21:20:19.603457,0
2026-03-06 21:20:19.647007,0
2026-03-06 21:20:19.705893,0
2026-03-06 21:20:19.749223,0
2026-03-06 21:20:19.807286,0
2026-03-06 21:20:19.85069,0
2026-03-06 21:20:19.909309,0
2026-03-06 21:20:19.953107,0
2026-03-06 21:20:20.011669,0
2026-03-06 21:20:20.054833,0
2026-03-06 21:20:20.113709,0
2026-03-06 21:20:20.15684,0
2026-03-06 21:20:20.216009,0
2026-03-06 21:20:20.259152,0
2026-03-06 21:20:20.317651,0
2026-03-06 21:20:20.360974,0
2026-03-06 21:20:20.419217,0
2026-03-06 21:20:20.462344,0
2026-03-06 21:20:20.521582,0
2026-03-06 21:20:20.564929,0
2026-03-06 21:20:20.623498,0
2026-03-06 21:20:20.666538,0
2026-03-06 21:20:20.725772,0
2026-03-06 21:20:20.769041,0
2026-03-06 21:20:20.827852,0
2026-03-06 21:20:20.870541,0
2026-03-06 21:20:20.929796,0
2026-03-06 21:20:20.973055,0
2026-03-06 21:20:21.031938,0
