time,ACT.GSE_High_Press_Vent.status
2026-03-06 21:16:34.021832,0
2026-03-06 21:16:34.077605,0
2026-03-06 21:16:34.123616,0
2026-03-06 21:16:34.179507,0
2026-03-06 21:16:34.225451,0
2026-03-06 21:16:34.281053,0
2026-03-06 21:16:34.327735,0
2026-03-06 21:16:34.383442,0
2026-03-06 21:16:34.429495,0
2026-03-06 21:16:34.48511,0
2026-03-06 21:16:34.53175,0
2026-03-06 21:16:34.587583,0
2026-03-06 21:16:34.63334,0
2026-03-06 21:16:34.689446,0
2026-03-06 21:16:34.735378,0
2026-03-06 21:16:34.791125,0
2026-03-06 21:16:34.837723,0
2026-03-06 21:16:34.893484,0
2026-03-06 21:16:34.939509,0
2026-03-06 21:16:34.995259,0
2026-03-06 21:16:35.041454,0
2026-03-06 21:16:35.097192,0
2026-03-06 21:16:35.143354,0
2026-03-06 21:16:35.19947,0
2026-03-06 21:16:35.245566,0
2026-03-06 21:16:35.301014,0
2026-03-06 21:16:35.347117,0
2026-03-06 21:16:35.403504,0
2026-03-06 21:16:35.44984,0
2026-03-06 21:16:35.505133,0
2026-03-06 21:16:35.551297,0
2026-03-06 21:16:35.607096,0
2026-03-06 21:16:35.653467,0
2026-03-06 21:16:35.709435,0
2026-03-06 21:16:35.755436,0
2026-03-06 21:16:35.811052,0
2026-03-06 21:16:35.857569,0
2026-03-06 21:16:35.913318,0
2026-03-06 21:16:35.959876,0
2026-03-06 21:16:36.01553,0
2026-03-06 21:16:36.061596,0
2026-03-06 21:16:36.117634,0
2026-03-06 21:16:36.164571,0
2026-03-06 21:16:36.219508,0
2026-03-06 21:16:36.265899,0
2026-03-06 21:16:36.321308,0
2026-03-06 21:16:36.368152,0
2026-03-06 21:16:36.423457,0
2026-03-06 21:16:36.469317,0
2026-03-06 21:16:36.525356,0
2026-03-06 21:16:36.572044,0
2026-03-06 21:16:36.627223,0
2026-03-06 21:16:36.67352,0
2026-03-06 21:16:36.729662,0
2026-03-06 21:16:36.775804,0
2026-03-06 21:16:36.831757,0
2026-03-06 21:16:36.87758,0
2026-03-06 21:16:36.933466,0
2026-03-06 21:16:36.979215,0
2026-03-06 21:16:37.035515,0
2026-03-06 21:16:37.081527,0
2026-03-06 21:16:37.138219,0
2026-03-06 21:16:37.183384,0
2026-03-06 21:16:37.239715,0
2026-03-06 21:16:37.285668,0
2026-03-06 21:16:37.341747,0
2026-03-06 21:16:37.38787,0
2026-03-06 21:16:37.443447,0
2026-03-06 21:16:37.489991,0
2026-03-06 21:16:37.545028,0
2026-03-06 21:16:37.591987,0
2026-03-06 21:16:37.647276,0
2026-03-06 21:16:37.693688,0
2026-03-06 21:16:37.749312,0
2026-03-06 21:16:37.795489,0
2026-03-06 21:16:37.85147,0
2026-03-06 21:16:37.897649,0
2026-03-06 21:16:37.953516,0
2026-03-06 21:16:37.999633,0
2026-03-06 21:16:38.055076,0
2026-03-06 21:16:38.101478,0
2026-03-06 21:16:38.157718,0
2026-03-06 21:16:38.203795,0
2026-03-06 21:16:38.259101,0
2026-03-06 21:16:38.305472,0
2026-03-06 21:16:38.361759,0
2026-03-06 21:16:38.407712,0
2026-03-06 21:16:38.463889,0
2026-03-06 21:16:38.509496,0
2026-03-06 21:16:38.565858,0
2026-03-06 21:16:38.611471,0
2026-03-06 21:16:38.667761,0
2026-03-06 21:16:38.713893,0
2026-03-06 21:16:38.769508,0
2026-03-06 21:16:38.815728,0
2026-03-06 21:16:38.871376,0
2026-03-06 21:16:38.917602,0
2026-03-06 21:16:38.973326,0
2026-03-06 21:16:39.019775,0
2026-03-06 21:16:39.075215,0
2026-03-06 21:16:39.12174,0
2026-03-06 21:16:39.177929,0
2026-03-06 21:16:39.223481,0
2026-03-06 21:16:39.279642,0
2026-03-06 21:16:39.325869,0
2026-03-06 21:16:39.381596,0
2026-03-06 21:16:39.427597,0
2026-03-06 21:16:39.483665,0
2026-03-06 21:16:39.530094,0
2026-03-06 21:16:39.585593,0
2026-03-06 21:16:39.631658,0
2026-03-06 21:16:39.688526,0
2026-03-06 21:16:39.733581,0
2026-03-06 21:16:39.789164,0
2026-03-06 21:16:39.835791,0
2026-03-06 21:16:39.891356,0
2026-03-06 21:16:39.937337,0
2026-03-06 21:16:39.993256,0
2026-03-06 21:16:40.039467,0
2026-03-06 21:16:40.095492,0
2026-03-06 21:16:40.141679,0
2026-03-06 21:16:40.19737,0
2026-03-06 21:16:40.243679,0
2026-03-06 21:16:40.299558,0
2026-03-06 21:16:40.34602,0
2026-03-06 21:16:40.401237,0
2026-03-06 21:16:40.447833,0
2026-03-06 21:16:40.503199,0
2026-03-06 21:16:40.550545,0
2026-03-06 21:16:40.606013,0
2026-03-06 21:16:40.651777,0
2026-03-06 21:16:40.707624,0
2026-03-06 21:16:40.753208,0
2026-03-06 21:16:40.809152,0
2026-03-06 21:16:40.85548,0
2026-03-06 21:16:40.911482,0
2026-03-06 21:16:40.957801,0
2026-03-06 21:16:41.013604,0
2026-03-06 21:16:41.059965,0
2026-03-06 21:16:41.115152,0
2026-03-06 21:16:41.161653,0
2026-03-06 21:16:41.217685,0
2026-03-06 21:16:41.263303,0
2026-03-06 21:16:41.31937,0
2026-03-06 21:16:41.365614,0
2026-03-06 21:16:41.421443,0
2026-03-06 21:16:41.467686,0
2026-03-06 21:16:41.524915,0
2026-03-06 21:16:41.569991,0
2026-03-06 21:16:41.62672,0
2026-03-06 21:16:41.671608,0
2026-03-06 21:16:41.728321,0
2026-03-06 21:16:41.773551,0
2026-03-06 21:16:41.830793,0
2026-03-06 21:16:41.875407,0
2026-03-06 21:16:41.932528,0
2026-03-06 21:16:41.977331,0
2026-03-06 21:16:42.034744,0
2026-03-06 21:16:42.079948,0
2026-03-06 21:16:42.136431,0
2026-03-06 21:16:42.181496,0
2026-03-06 21:16:42.238491,0
2026-03-06 21:16:42.283667,0
2026-03-06 21:16:42.340353,0
2026-03-06 21:16:42.38577,0
2026-03-06 21:16:42.442127,0
2026-03-06 21:16:42.487551,0
2026-03-06 21:16:42.544443,0
2026-03-06 21:16:42.589876,0
2026-03-06 21:16:42.646303,0
2026-03-06 21:16:42.691681,0
2026-03-06 21:16:42.748484,0
2026-03-06 21:16:42.793499,0
2026-03-06 21:16:42.850684,0
2026-03-06 21:16:42.895463,0
2026-03-06 21:16:42.952634,0
2026-03-06 21:16:42.997545,0
2026-03-06 21:16:43.054431,0
2026-03-06 21:16:43.099748,0
2026-03-06 21:16:43.156493,0
2026-03-06 21:16:43.201407,0
2026-03-06 21:16:43.258439,0
2026-03-06 21:16:43.303942,0
2026-03-06 21:16:43.360723,0
2026-03-06 21:16:43.405408,0
2026-03-06 21:16:43.462086,0
2026-03-06 21:16:43.507714,0
2026-03-06 21:16:43.564377,0
2026-03-06 21:16:43.609416,0
2026-03-06 21:16:43.66654,0
2026-03-06 21:16:43.711317,0
2026-03-06 21:16:43.768301,0
2026-03-06 21:16:43.813555,0
2026-03-06 21:16:43.870894,0
2026-03-06 21:16:43.915294,0
2026-03-06 21:16:43.972131,0
2026-03-06 21:16:44.017471,0
2026-03-06 21:16:44.074129,0
2026-03-06 21:16:44.11982,0
2026-03-06 21:16:44.176118,0
2026-03-06 21:16:44.221393,0
2026-03-06 21:16:44.278894,0
2026-03-06 21:16:44.323433,0
2026-03-06 21:16:44.380673,0
2026-03-06 21:16:44.425502,0
2026-03-06 21:16:44.482611,0
2026-03-06 21:16:44.527557,0
2026-03-06 21:16:44.584688,0
2026-03-06 21:16:44.630059,0
2026-03-06 21:16:44.686454,0
2026-03-06 21:16:44.73122,0
2026-03-06 21:16:44.788363,0
2026-03-06 21:16:44.833501,0
2026-03-06 21:16:44.891505,0
2026-03-06 21:16:44.935382,0
2026-03-06 21:16:44.993498,0
2026-03-06 21:16:45.037856,0
2026-03-06 21:16:45.095639,0
2026-03-06 21:16:45.139548,0
2026-03-06 21:16:45.197638,0
2026-03-06 21:16:45.241997,0
2026-03-06 21:16:45.300326,0
2026-03-06 21:16:45.343609,0
2026-03-06 21:16:45.401902,0
2026-03-06 21:16:45.445668,0
2026-03-06 21:16:45.5036,0
2026-03-06 21:16:45.547565,0
2026-03-06 21:16:45.60522,0
2026-03-06 21:16:45.649464,0
2026-03-06 21:16:45.707313,0
2026-03-06 21:16:45.751238,0
2026-03-06 21:16:45.809307,0
2026-03-06 21:16:45.853686,0
2026-03-06 21:16:45.911232,0
2026-03-06 21:16:45.955881,0
2026-03-06 21:16:46.013242,0
2026-03-06 21:16:46.058643,0
2026-03-06 21:16:46.115237,0
2026-03-06 21:16:46.159505,0
2026-03-06 21:16:46.217204,0
2026-03-06 21:16:46.261731,0
2026-03-06 21:16:46.319552,0
2026-03-06 21:16:46.363828,0
2026-03-06 21:16:46.421499,0
2026-03-06 21:16:46.465988,0
2026-03-06 21:16:46.523485,0
2026-03-06 21:16:46.567793,0
2026-03-06 21:16:46.62508,0
2026-03-06 21:16:46.669862,0
2026-03-06 21:16:46.7273,0
2026-03-06 21:16:46.771688,0
2026-03-06 21:16:46.829503,0
2026-03-06 21:16:46.873372,0
2026-03-06 21:16:46.931735,0
2026-03-06 21:16:46.97553,0
2026-03-06 21:16:47.033351,0
2026-03-06 21:16:47.077731,0
2026-03-06 21:16:47.135518,0
2026-03-06 21:16:47.179518,0
2026-03-06 21:16:47.237388,0
2026-03-06 21:16:47.281966,0
2026-03-06 21:16:47.339603,0
2026-03-06 21:16:47.383738,0
2026-03-06 21:16:47.441659,0
2026-03-06 21:16:47.485528,0
2026-03-06 21:16:47.543687,0
2026-03-06 21:16:47.587393,0
2026-03-06 21:16:47.645727,0
2026-03-06 21:16:47.689613,0
2026-03-06 21:16:47.747906,0
2026-03-06 21:16:47.791523,0
2026-03-06 21:16:47.84993,0
2026-03-06 21:16:47.894018,0
2026-03-06 21:16:47.951345,0
2026-03-06 21:16:47.995643,0
2026-03-06 21:16:48.053437,0
2026-03-06 21:16:48.097655,0
2026-03-06 21:16:48.15582,0
2026-03-06 21:16:48.199618,0
2026-03-06 21:16:48.257422,0
2026-03-06 21:16:48.30197,0
2026-03-06 21:16:48.359556,0
2026-03-06 21:16:48.40396,0
2026-03-06 21:16:48.461583,0
2026-03-06 21:16:48.505644,0
2026-03-06 21:16:48.563359,0
2026-03-06 21:16:48.607897,0
2026-03-06 21:16:48.665703,0
2026-03-06 21:16:48.709899,0
2026-03-06 21:16:48.767485,0
2026-03-06 21:16:48.812003,0
2026-03-06 21:16:48.869588,0
2026-03-06 21:16:48.913303,0
2026-03-06 21:16:48.972144,0
2026-03-06 21:16:49.016007,0
2026-03-06 21:16:49.073684,0
2026-03-06 21:16:49.117531,0
2026-03-06 21:16:49.175773,0
2026-03-06 21:16:49.219889,0
2026-03-06 21:16:49.277538,0
2026-03-06 21:16:49.321719,0
2026-03-06 21:16:49.379619,0
2026-03-06 21:16:49.423339,0
2026-03-06 21:16:49.481406,0
2026-03-06 21:16:49.525565,0
2026-03-06 21:16:49.583141,0
2026-03-06 21:16:49.627356,0
2026-03-06 21:16:49.685224,0
2026-03-06 21:16:49.729553,0
2026-03-06 21:16:49.787653,0
2026-03-06 21:16:49.831473,0
2026-03-06 21:16:49.88932,0
2026-03-06 21:16:49.934001,0
2026-03-06 21:16:49.991488,0
2026-03-06 21:16:50.036583,0
2026-03-06 21:16:50.093527,0
2026-03-06 21:16:50.137329,0
2026-03-06 21:16:50.195358,0
2026-03-06 21:16:50.239775,0
2026-03-06 21:16:50.298039,0
2026-03-06 21:16:50.341339,0
2026-03-06 21:16:50.399449,0
2026-03-06 21:16:50.443736,0
2026-03-06 21:16:50.501456,0
2026-03-06 21:16:50.545913,0
2026-03-06 21:16:50.603667,0
2026-03-06 21:16:50.647957,0
2026-03-06 21:16:50.705502,0
2026-03-06 21:16:50.749623,0
2026-03-06 21:16:50.807235,0
2026-03-06 21:16:50.851376,0
2026-03-06 21:16:50.90956,0
2026-03-06 21:16:50.953525,0
2026-03-06 21:16:51.011741,0
2026-03-06 21:16:51.055434,0
2026-03-06 21:16:51.113858,0
2026-03-06 21:16:51.157761,0
2026-03-06 21:16:51.21533,0
2026-03-06 21:16:51.259575,0
2026-03-06 21:16:51.317316,0
2026-03-06 21:16:51.361837,0
2026-03-06 21:16:51.419665,0
2026-03-06 21:16:51.464064,0
2026-03-06 21:16:51.521449,0
2026-03-06 21:16:51.566184,0
2026-03-06 21:16:51.623489,0
2026-03-06 21:16:51.667741,0
2026-03-06 21:16:51.725581,0
2026-03-06 21:16:51.769923,0
2026-03-06 21:16:51.827563,0
2026-03-06 21:16:51.871569,0
2026-03-06 21:16:51.929544,0
2026-03-06 21:16:51.973734,0
2026-03-06 21:16:52.031363,0
2026-03-06 21:16:52.075686,0
2026-03-06 21:16:52.133437,0
2026-03-06 21:16:52.177475,0
2026-03-06 21:16:52.235696,0
2026-03-06 21:16:52.279517,0
2026-03-06 21:16:52.337277,0
2026-03-06 21:16:52.381803,0
2026-03-06 21:16:52.439812,0
2026-03-06 21:16:52.48362,0
2026-03-06 21:16:52.5416,0
2026-03-06 21:16:52.585632,0
2026-03-06 21:16:52.643355,0
2026-03-06 21:16:52.687461,0
2026-03-06 21:16:52.745633,0
2026-03-06 21:16:52.789335,0
2026-03-06 21:16:52.847199,0
2026-03-06 21:16:52.891651,0
2026-03-06 21:16:52.9495,0
2026-03-06 21:16:52.993359,0
2026-03-06 21:16:53.051525,0
2026-03-06 21:16:53.095909,0
2026-03-06 21:16:53.154354,0
2026-03-06 21:16:53.206082,0
2026-03-06 21:16:53.255763,0
2026-03-06 21:16:53.300036,0
2026-03-06 21:16:53.357537,0
2026-03-06 21:16:53.40228,0
2026-03-06 21:16:53.459768,0
2026-03-06 21:16:53.503531,0
2026-03-06 21:16:53.561804,0
2026-03-06 21:16:53.606029,0
2026-03-06 21:16:53.663526,0
2026-03-06 21:16:53.707641,0
2026-03-06 21:16:53.765478,0
2026-03-06 21:16:53.809824,0
2026-03-06 21:16:53.867702,0
2026-03-06 21:16:53.911723,0
2026-03-06 21:16:53.969434,0
2026-03-06 21:16:54.013544,0
2026-03-06 21:16:54.071435,0
2026-03-06 21:16:54.11582,0
2026-03-06 21:16:54.173904,0
2026-03-06 21:16:54.217734,0
2026-03-06 21:16:54.275733,0
2026-03-06 21:16:54.319317,0
2026-03-06 21:16:54.377506,0
2026-03-06 21:16:54.421394,0
2026-03-06 21:16:54.479444,0
2026-03-06 21:16:54.523709,0
2026-03-06 21:16:54.581626,0
2026-03-06 21:16:54.625781,0
2026-03-06 21:16:54.683318,0
2026-03-06 21:16:54.728086,0
2026-03-06 21:16:54.785842,0
2026-03-06 21:16:54.829725,0
2026-03-06 21:16:54.887921,0
2026-03-06 21:16:54.931604,0
2026-03-06 21:16:54.989668,0
2026-03-06 21:16:55.03397,0
2026-03-06 21:16:55.091761,0
2026-03-06 21:16:55.135865,0
2026-03-06 21:16:55.193481,0
2026-03-06 21:16:55.237447,0
2026-03-06 21:16:55.295493,0
2026-03-06 21:16:55.33978,0
2026-03-06 21:16:55.398148,0
2026-03-06 21:16:55.441612,0
2026-03-06 21:16:55.499766,0
2026-03-06 21:16:55.543797,0
2026-03-06 21:16:55.601289,0
2026-03-06 21:16:55.645573,0
2026-03-06 21:16:55.703687,0
2026-03-06 21:16:55.74743,0
2026-03-06 21:16:55.805649,0
2026-03-06 21:16:55.849664,0
2026-03-06 21:16:55.907353,0
2026-03-06 21:16:55.952873,0
2026-03-06 21:16:56.009546,0
2026-03-06 21:16:56.053915,0
2026-03-06 21:16:56.111691,0
2026-03-06 21:16:56.155555,0
2026-03-06 21:16:56.214,0
2026-03-06 21:16:56.257659,0
2026-03-06 21:16:56.315661,0
2026-03-06 21:16:56.359566,0
2026-03-06 21:16:56.417439,0
2026-03-06 21:16:56.462004,0
2026-03-06 21:16:56.519556,0
2026-03-06 21:16:56.563537,0
2026-03-06 21:16:56.621876,0
2026-03-06 21:16:56.665618,0
2026-03-06 21:16:56.723372,0
2026-03-06 21:16:56.767853,0
2026-03-06 21:16:56.825421,0
2026-03-06 21:16:56.870576,0
2026-03-06 21:16:56.927582,0
2026-03-06 21:16:56.971551,0
2026-03-06 21:16:57.029801,0
2026-03-06 21:16:57.073372,0
2026-03-06 21:16:57.132066,0
2026-03-06 21:16:57.175907,0
2026-03-06 21:16:57.233315,0
2026-03-06 21:16:57.277477,0
2026-03-06 21:16:57.335562,0
2026-03-06 21:16:57.379956,0
2026-03-06 21:16:57.437668,0
2026-03-06 21:16:57.48156,0
2026-03-06 21:16:57.53949,0
2026-03-06 21:16:57.58365,0
2026-03-06 21:16:57.64189,0
2026-03-06 21:16:57.685831,0
2026-03-06 21:16:57.74362,0
2026-03-06 21:16:57.787876,0
2026-03-06 21:16:57.84585,0
2026-03-06 21:16:57.88942,0
2026-03-06 21:16:57.94792,0
2026-03-06 21:16:57.991445,0
2026-03-06 21:16:58.049652,0
2026-03-06 21:16:58.094003,0
2026-03-06 21:16:58.151453,0
2026-03-06 21:16:58.195605,0
2026-03-06 21:16:58.253789,0
2026-03-06 21:16:58.297435,0
2026-03-06 21:16:58.355554,0
2026-03-06 21:16:58.399773,0
2026-03-06 21:16:58.457628,0
2026-03-06 21:16:58.502007,0
2026-03-06 21:16:58.559746,0
2026-03-06 21:16:58.603456,0
2026-03-06 21:16:58.66178,0
2026-03-06 21:16:58.705926,0
2026-03-06 21:16:58.763544,0
2026-03-06 21:16:58.807257,0
2026-03-06 21:16:58.865701,0
2026-03-06 21:16:58.90983,0
2026-03-06 21:16:58.967472,0
2026-03-06 21:16:59.011439,0
2026-03-06 21:16:59.0697,0
2026-03-06 21:16:59.113689,0
2026-03-06 21:16:59.171755,0
2026-03-06 21:16:59.215611,0
2026-03-06 21:16:59.273624,0
2026-03-06 21:16:59.317777,0
2026-03-06 21:16:59.375538,0
2026-03-06 21:16:59.419802,0
2026-03-06 21:16:59.477844,0
2026-03-06 21:16:59.521604,0
2026-03-06 21:16:59.579776,0
2026-03-06 21:16:59.624096,0
2026-03-06 21:16:59.681834,0
2026-03-06 21:16:59.725716,0
2026-03-06 21:16:59.783431,0
2026-03-06 21:16:59.827612,0
2026-03-06 21:16:59.885415,0
2026-03-06 21:16:59.929645,0
2026-03-06 21:16:59.987621,0
2026-03-06 21:17:00.031842,0
2026-03-06 21:17:00.089585,0
2026-03-06 21:17:00.13358,0
2026-03-06 21:17:00.191596,0
2026-03-06 21:17:00.235759,0
2026-03-06 21:17:00.293363,0
2026-03-06 21:17:00.337524,0
2026-03-06 21:17:00.395526,0
2026-03-06 21:17:00.439596,0
2026-03-06 21:17:00.497872,0
2026-03-06 21:17:00.541609,0
2026-03-06 21:17:00.599597,0
2026-03-06 21:17:00.643615,0
2026-03-06 21:17:00.70173,0
2026-03-06 21:17:00.745746,0
2026-03-06 21:17:00.803343,0
2026-03-06 21:17:00.847758,0
2026-03-06 21:17:00.905583,0
2026-03-06 21:17:00.949754,0
2026-03-06 21:17:01.007726,0
2026-03-06 21:17:01.051737,0
2026-03-06 21:17:01.110499,0
2026-03-06 21:17:01.153607,0
2026-03-06 21:17:01.211416,0
2026-03-06 21:17:01.255801,0
2026-03-06 21:17:01.313387,0
2026-03-06 21:17:01.35753,0
2026-03-06 21:17:01.415338,0
2026-03-06 21:17:01.459534,0
2026-03-06 21:17:01.517302,0
2026-03-06 21:17:01.561383,0
2026-03-06 21:17:01.619685,0
2026-03-06 21:17:01.663663,0
2026-03-06 21:17:01.721357,0
2026-03-06 21:17:01.765622,0
2026-03-06 21:17:01.823543,0
2026-03-06 21:17:01.868004,0
2026-03-06 21:17:01.925909,0
2026-03-06 21:17:01.969918,0
2026-03-06 21:17:02.027766,0
2026-03-06 21:17:02.071994,0
2026-03-06 21:17:02.129506,0
2026-03-06 21:17:02.173872,0
2026-03-06 21:17:02.231503,0
2026-03-06 21:17:02.275784,0
2026-03-06 21:17:02.333447,0
2026-03-06 21:17:02.377872,0
2026-03-06 21:17:02.435931,0
2026-03-06 21:17:02.479577,0
2026-03-06 21:17:02.537484,0
2026-03-06 21:17:02.581739,0
2026-03-06 21:17:02.639756,0
2026-03-06 21:17:02.683875,0
2026-03-06 21:17:02.74141,0
2026-03-06 21:17:02.785974,0
2026-03-06 21:17:02.843414,0
2026-03-06 21:17:02.887681,0
2026-03-06 21:17:02.945347,0
2026-03-06 21:17:02.98963,0
2026-03-06 21:17:03.047479,0
2026-03-06 21:17:03.091841,0
2026-03-06 21:17:03.149834,0
2026-03-06 21:17:03.194017,0
2026-03-06 21:17:03.251397,0
2026-03-06 21:17:03.295866,0
2026-03-06 21:17:03.354114,0
2026-03-06 21:17:03.397633,0
2026-03-06 21:17:03.455737,0
2026-03-06 21:17:03.499892,0
2026-03-06 21:17:03.557733,0
2026-03-06 21:17:03.601375,0
2026-03-06 21:17:03.659871,0
2026-03-06 21:17:03.703317,0
2026-03-06 21:17:03.761853,0
2026-03-06 21:17:03.805887,0
2026-03-06 21:17:03.863951,0
2026-03-06 21:17:03.907955,0
2026-03-06 21:17:03.965976,0
2026-03-06 21:17:04.00959,0
2026-03-06 21:17:04.067925,0
2026-03-06 21:17:04.111495,0
2026-03-06 21:17:04.16963,0
2026-03-06 21:17:04.213646,0
2026-03-06 21:17:04.271705,0
2026-03-06 21:17:04.315711,0
2026-03-06 21:17:04.373412,0
2026-03-06 21:17:04.4177,0
2026-03-06 21:17:04.475779,0
2026-03-06 21:17:04.519645,0
2026-03-06 21:17:04.577739,0
2026-03-06 21:17:04.621617,0
2026-03-06 21:17:04.679442,0
2026-03-06 21:17:04.723348,0
2026-03-06 21:17:04.781416,0
2026-03-06 21:17:04.825547,0
2026-03-06 21:17:04.883639,0
2026-03-06 21:17:04.927653,0
2026-03-06 21:17:04.985739,0
2026-03-06 21:17:05.02994,0
2026-03-06 21:17:05.087634,0
2026-03-06 21:17:05.131619,0
2026-03-06 21:17:05.189944,0
2026-03-06 21:17:05.233711,0
2026-03-06 21:17:05.292015,0
2026-03-06 21:17:05.335629,0
2026-03-06 21:17:05.393942,0
2026-03-06 21:17:05.438558,0
2026-03-06 21:17:05.495563,0
2026-03-06 21:17:05.539682,0
2026-03-06 21:17:05.597501,0
2026-03-06 21:17:05.641678,0
2026-03-06 21:17:05.699939,0
2026-03-06 21:17:05.74343,0
2026-03-06 21:17:05.801724,0
2026-03-06 21:17:05.845687,0
2026-03-06 21:17:05.903622,0
2026-03-06 21:17:05.947833,0
2026-03-06 21:17:06.00578,0
2026-03-06 21:17:06.049518,0
2026-03-06 21:17:06.107573,0
2026-03-06 21:17:06.151896,0
2026-03-06 21:17:06.209487,0
2026-03-06 21:17:06.253851,0
2026-03-06 21:17:06.311747,0
2026-03-06 21:17:06.355773,0
2026-03-06 21:17:06.414537,0
2026-03-06 21:17:06.457898,0
2026-03-06 21:17:06.515889,0
2026-03-06 21:17:06.559872,0
2026-03-06 21:17:06.617803,0
2026-03-06 21:17:06.661714,0
2026-03-06 21:17:06.71957,0
2026-03-06 21:17:06.763572,0
2026-03-06 21:17:06.821717,0
2026-03-06 21:17:06.865948,0
2026-03-06 21:17:06.923655,0
2026-03-06 21:17:06.967525,0
2026-03-06 21:17:07.025901,0
2026-03-06 21:17:07.069692,0
2026-03-06 21:17:07.127411,0
2026-03-06 21:17:07.171814,0
2026-03-06 21:17:07.229836,0
2026-03-06 21:17:07.274052,0
2026-03-06 21:17:07.331909,0
2026-03-06 21:17:07.376097,0
2026-03-06 21:17:07.433347,0
2026-03-06 21:17:07.478278,0
2026-03-06 21:17:07.535495,0
2026-03-06 21:17:07.579739,0
2026-03-06 21:17:07.637794,0
2026-03-06 21:17:07.681742,0
2026-03-06 21:17:07.739703,0
2026-03-06 21:17:07.783827,0
2026-03-06 21:17:07.841527,0
2026-03-06 21:17:07.885498,0
2026-03-06 21:17:07.943902,0
2026-03-06 21:17:07.987776,0
2026-03-06 21:17:08.045599,0
2026-03-06 21:17:08.089776,0
2026-03-06 21:17:08.147565,0
2026-03-06 21:17:08.191809,0
2026-03-06 21:17:08.249698,0
2026-03-06 21:17:08.293553,0
2026-03-06 21:17:08.351988,0
2026-03-06 21:17:08.395891,0
2026-03-06 21:17:08.453646,0
2026-03-06 21:17:08.49795,0
2026-03-06 21:17:08.55645,0
2026-03-06 21:17:08.600213,0
2026-03-06 21:17:08.658022,0
2026-03-06 21:17:08.702008,0
2026-03-06 21:17:08.760052,0
2026-03-06 21:17:08.803922,0
2026-03-06 21:17:08.861785,0
2026-03-06 21:17:08.905854,0
2026-03-06 21:17:08.963758,0
2026-03-06 21:17:09.008368,0
2026-03-06 21:17:09.065757,0
2026-03-06 21:17:09.10996,0
2026-03-06 21:17:09.168407,0
2026-03-06 21:17:09.21201,0
2026-03-06 21:17:09.270103,0
2026-03-06 21:17:09.313731,0
2026-03-06 21:17:09.371843,0
2026-03-06 21:17:09.416022,0
2026-03-06 21:17:09.47373,0
2026-03-06 21:17:09.517886,0
2026-03-06 21:17:09.575682,0
2026-03-06 21:17:09.620298,0
2026-03-06 21:17:09.678256,0
2026-03-06 21:17:09.722071,0
2026-03-06 21:17:09.779648,0
2026-03-06 21:17:09.823764,0
2026-03-06 21:17:09.881612,0
2026-03-06 21:17:09.925767,0
2026-03-06 21:17:09.983942,0
2026-03-06 21:17:10.027642,0
2026-03-06 21:17:10.085802,0
2026-03-06 21:17:10.129824,0
2026-03-06 21:17:10.18809,0
2026-03-06 21:17:10.231945,0
2026-03-06 21:17:10.289562,0
2026-03-06 21:17:10.334407,0
2026-03-06 21:17:10.391665,0
2026-03-06 21:17:10.43614,0
2026-03-06 21:17:10.493766,0
2026-03-06 21:17:10.538326,0
2026-03-06 21:17:10.596437,0
2026-03-06 21:17:10.640613,0
2026-03-06 21:17:10.697918,0
2026-03-06 21:17:10.741639,0
2026-03-06 21:17:10.799997,0
2026-03-06 21:17:10.84362,0
2026-03-06 21:17:10.902303,0
2026-03-06 21:17:10.945823,0
2026-03-06 21:17:11.003786,0
2026-03-06 21:17:11.047852,0
2026-03-06 21:17:11.105837,0
2026-03-06 21:17:11.149667,0
2026-03-06 21:17:11.209541,0
2026-03-06 21:17:11.251513,0
2026-03-06 21:17:11.309976,0
2026-03-06 21:17:11.354063,0
2026-03-06 21:17:11.411449,0
2026-03-06 21:17:11.455567,0
2026-03-06 21:17:11.514002,0
2026-03-06 21:17:11.557674,0
2026-03-06 21:17:11.615981,0
2026-03-06 21:17:11.659921,0
2026-03-06 21:17:11.717802,0
2026-03-06 21:17:11.762184,0
2026-03-06 21:17:11.819936,0
2026-03-06 21:17:11.863352,0
2026-03-06 21:17:11.922006,0
2026-03-06 21:17:11.966117,0
2026-03-06 21:17:12.023676,0
2026-03-06 21:17:12.067771,0
2026-03-06 21:17:12.125813,0
2026-03-06 21:17:12.17029,0
2026-03-06 21:17:12.227695,0
2026-03-06 21:17:12.271922,0
2026-03-06 21:17:12.329914,0
2026-03-06 21:17:12.373873,0
2026-03-06 21:17:12.432051,0
2026-03-06 21:17:12.476075,0
2026-03-06 21:17:12.53376,0
2026-03-06 21:17:12.578356,0
2026-03-06 21:17:12.635679,0
2026-03-06 21:17:12.679698,0
2026-03-06 21:17:12.737779,0
2026-03-06 21:17:12.781733,0
2026-03-06 21:17:12.840141,0
2026-03-06 21:17:12.883798,0
2026-03-06 21:17:12.941818,0
2026-03-06 21:17:12.985991,0
2026-03-06 21:17:13.044196,0
2026-03-06 21:17:13.087707,0
2026-03-06 21:17:13.146834,0
2026-03-06 21:17:13.189733,0
2026-03-06 21:17:13.248358,0
2026-03-06 21:17:13.29202,0
2026-03-06 21:17:13.349525,0
2026-03-06 21:17:13.393911,0
2026-03-06 21:17:13.451722,0
2026-03-06 21:17:13.495982,0
2026-03-06 21:17:13.554011,0
