time,PT.GSE_High.channel_id
2026-03-06 21:14:20.608282,11
2026-03-06 21:14:20.707988,11
2026-03-06 21:14:20.708072,11
2026-03-06 21:14:20.708108,11
2026-03-06 21:14:20.708143,11
2026-03-06 21:14:20.708187,11
2026-03-06 21:14:20.708222,11
2026-03-06 21:14:20.708256,11
2026-03-06 21:14:20.708287,11
2026-03-06 21:14:20.708307,11
2026-03-06 21:14:20.808383,11
2026-03-06 21:14:20.808481,11
2026-03-06 21:14:20.808515,11
2026-03-06 21:14:20.808544,11
2026-03-06 21:14:20.808573,11
2026-03-06 21:14:20.808601,11
2026-03-06 21:14:20.808631,11
2026-03-06 21:14:20.808663,11
2026-03-06 21:14:20.808691,11
2026-03-06 21:14:20.912471,11
2026-03-06 21:14:20.912552,11
2026-03-06 21:14:20.912588,11
2026-03-06 21:14:20.912618,11
2026-03-06 21:14:20.912649,11
2026-03-06 21:14:20.912688,11
2026-03-06 21:14:20.912721,11
2026-03-06 21:14:20.912767,11
2026-03-06 21:14:20.912786,11
2026-03-06 21:14:21.012035,11
2026-03-06 21:14:21.012132,11
2026-03-06 21:14:21.012169,11
2026-03-06 21:14:21.0122,11
2026-03-06 21:14:21.012232,11
2026-03-06 21:14:21.012263,11
2026-03-06 21:14:21.012294,11
2026-03-06 21:14:21.012325,11
2026-03-06 21:14:21.012355,11
2026-03-06 21:14:21.112445,11
2026-03-06 21:14:21.11258,11
2026-03-06 21:14:21.11266,11
2026-03-06 21:14:21.112737,11
2026-03-06 21:14:21.112817,11
2026-03-06 21:14:21.112886,11
2026-03-06 21:14:21.112954,11
2026-03-06 21:14:21.113025,11
2026-03-06 21:14:21.113065,11
2026-03-06 21:14:21.212441,11
2026-03-06 21:14:21.212561,11
2026-03-06 21:14:21.212605,11
2026-03-06 21:14:21.212648,11
2026-03-06 21:14:21.212691,11
2026-03-06 21:14:21.212735,11
2026-03-06 21:14:21.212778,11
2026-03-06 21:14:21.212823,11
2026-03-06 21:14:21.212868,11
2026-03-06 21:14:21.3121,11
2026-03-06 21:14:21.312286,11
2026-03-06 21:14:21.312367,11
2026-03-06 21:14:21.312438,11
2026-03-06 21:14:21.3125,11
2026-03-06 21:14:21.312564,11
2026-03-06 21:14:21.31263,11
2026-03-06 21:14:21.312673,11
2026-03-06 21:14:21.312746,11
2026-03-06 21:14:21.412619,11
2026-03-06 21:14:21.412811,11
2026-03-06 21:14:21.412895,11
2026-03-06 21:14:21.412976,11
2026-03-06 21:14:21.413049,11
2026-03-06 21:14:21.413123,11
2026-03-06 21:14:21.413197,11
2026-03-06 21:14:21.413254,11
2026-03-06 21:14:21.413343,11
2026-03-06 21:14:21.512239,11
2026-03-06 21:14:21.5124,11
2026-03-06 21:14:21.512473,11
2026-03-06 21:14:21.512542,11
2026-03-06 21:14:21.5126,11
2026-03-06 21:14:21.512667,11
2026-03-06 21:14:21.512727,11
2026-03-06 21:14:21.512794,11
2026-03-06 21:14:21.512828,11
2026-03-06 21:14:21.613407,11
2026-03-06 21:14:21.613578,11
2026-03-06 21:14:21.613664,11
2026-03-06 21:14:21.613742,11
2026-03-06 21:14:21.61382,11
2026-03-06 21:14:21.613899,11
2026-03-06 21:14:21.613975,11
2026-03-06 21:14:21.614053,11
2026-03-06 21:14:21.614113,11
2026-03-06 21:14:21.713417,11
2026-03-06 21:14:21.713571,11
2026-03-06 21:14:21.713658,11
2026-03-06 21:14:21.713737,11
2026-03-06 21:14:21.71381,11
2026-03-06 21:14:21.713886,11
2026-03-06 21:14:21.713954,11
2026-03-06 21:14:21.714029,11
2026-03-06 21:14:21.714081,11
2026-03-06 21:14:21.813319,11
2026-03-06 21:14:21.813513,11
2026-03-06 21:14:21.813621,11
2026-03-06 21:14:21.813727,11
2026-03-06 21:14:21.813823,11
2026-03-06 21:14:21.81388,11
2026-03-06 21:14:21.81398,11
2026-03-06 21:14:21.814053,11
2026-03-06 21:14:21.814155,11
2026-03-06 21:14:21.917045,11
2026-03-06 21:14:21.917134,11
2026-03-06 21:14:21.917168,11
2026-03-06 21:14:21.917194,11
2026-03-06 21:14:21.91722,11
2026-03-06 21:14:21.917244,11
2026-03-06 21:14:21.917263,11
2026-03-06 21:14:21.91729,11
2026-03-06 21:14:21.917317,11
2026-03-06 21:14:22.017118,11
2026-03-06 21:14:22.017275,11
2026-03-06 21:14:22.017339,11
2026-03-06 21:14:22.017391,11
2026-03-06 21:14:22.017428,11
2026-03-06 21:14:22.017481,11
2026-03-06 21:14:22.017528,11
2026-03-06 21:14:22.017567,11
2026-03-06 21:14:22.017623,11
2026-03-06 21:14:22.117408,11
2026-03-06 21:14:22.117647,11
2026-03-06 21:14:22.117763,11
2026-03-06 21:14:22.117876,11
2026-03-06 21:14:22.117981,11
2026-03-06 21:14:22.118083,11
2026-03-06 21:14:22.118205,11
2026-03-06 21:14:22.118495,11
2026-03-06 21:14:22.118641,11
2026-03-06 21:14:22.217394,11
2026-03-06 21:14:22.217563,11
2026-03-06 21:14:22.217653,11
2026-03-06 21:14:22.217753,11
2026-03-06 21:14:22.217841,11
2026-03-06 21:14:22.217924,11
2026-03-06 21:14:22.218001,11
2026-03-06 21:14:22.218077,11
2026-03-06 21:14:22.218182,11
2026-03-06 21:14:22.317584,11
2026-03-06 21:14:22.317756,11
2026-03-06 21:14:22.317837,11
2026-03-06 21:14:22.317912,11
2026-03-06 21:14:22.317971,11
2026-03-06 21:14:22.318035,11
2026-03-06 21:14:22.318101,11
2026-03-06 21:14:22.318184,11
2026-03-06 21:14:22.318253,11
2026-03-06 21:14:22.417504,11
2026-03-06 21:14:22.417704,11
2026-03-06 21:14:22.417813,11
2026-03-06 21:14:22.417908,11
2026-03-06 21:14:22.418016,11
2026-03-06 21:14:22.418087,11
2026-03-06 21:14:22.418176,11
2026-03-06 21:14:22.418242,11
2026-03-06 21:14:22.418323,11
2026-03-06 21:14:22.517685,11
2026-03-06 21:14:22.51789,11
2026-03-06 21:14:22.517999,11
2026-03-06 21:14:22.518093,11
2026-03-06 21:14:22.518201,11
2026-03-06 21:14:22.518298,11
2026-03-06 21:14:22.518403,11
2026-03-06 21:14:22.518483,11
2026-03-06 21:14:22.51856,11
2026-03-06 21:14:22.618343,11
2026-03-06 21:14:22.618508,11
2026-03-06 21:14:22.618581,11
2026-03-06 21:14:22.618645,11
2026-03-06 21:14:22.618712,11
2026-03-06 21:14:22.618769,11
2026-03-06 21:14:22.618827,11
2026-03-06 21:14:22.618872,11
2026-03-06 21:14:22.618926,11
2026-03-06 21:14:22.71864,11
2026-03-06 21:14:22.718777,11
2026-03-06 21:14:22.718812,11
2026-03-06 21:14:22.718847,11
2026-03-06 21:14:22.718883,11
2026-03-06 21:14:22.718916,11
2026-03-06 21:14:22.718952,11
2026-03-06 21:14:22.71899,11
2026-03-06 21:14:22.719018,11
2026-03-06 21:14:22.818185,11
2026-03-06 21:14:22.81828,11
2026-03-06 21:14:22.818315,11
2026-03-06 21:14:22.818348,11
2026-03-06 21:14:22.818379,11
2026-03-06 21:14:22.81841,11
2026-03-06 21:14:22.818434,11
2026-03-06 21:14:22.818455,11
2026-03-06 21:14:22.818483,11
2026-03-06 21:14:22.922294,11
2026-03-06 21:14:22.92238,11
2026-03-06 21:14:22.922411,11
2026-03-06 21:14:22.92244,11
2026-03-06 21:14:22.922469,11
2026-03-06 21:14:22.922508,11
2026-03-06 21:14:22.922536,11
2026-03-06 21:14:22.922567,11
2026-03-06 21:14:22.922597,11
2026-03-06 21:14:23.021978,11
2026-03-06 21:14:23.022029,11
2026-03-06 21:14:23.022046,11
2026-03-06 21:14:23.022059,11
2026-03-06 21:14:23.02207,11
2026-03-06 21:14:23.022086,11
2026-03-06 21:14:23.022104,11
2026-03-06 21:14:23.022118,11
2026-03-06 21:14:23.022132,11
2026-03-06 21:14:23.122425,11
2026-03-06 21:14:23.12251,11
2026-03-06 21:14:23.122541,11
2026-03-06 21:14:23.122574,11
2026-03-06 21:14:23.122604,11
2026-03-06 21:14:23.122634,11
2026-03-06 21:14:23.122668,11
2026-03-06 21:14:23.1227,11
2026-03-06 21:14:23.122734,11
2026-03-06 21:14:23.222176,11
2026-03-06 21:14:23.222314,11
2026-03-06 21:14:23.222366,11
2026-03-06 21:14:23.222422,11
2026-03-06 21:14:23.222473,11
2026-03-06 21:14:23.222523,11
2026-03-06 21:14:23.222585,11
2026-03-06 21:14:23.222629,11
2026-03-06 21:14:23.222678,11
2026-03-06 21:14:23.322285,11
2026-03-06 21:14:23.322357,11
2026-03-06 21:14:23.322389,11
2026-03-06 21:14:23.322421,11
2026-03-06 21:14:23.322457,11
2026-03-06 21:14:23.322488,11
2026-03-06 21:14:23.322518,11
2026-03-06 21:14:23.322548,11
2026-03-06 21:14:23.322581,11
2026-03-06 21:14:23.42252,11
2026-03-06 21:14:23.422655,11
2026-03-06 21:14:23.422732,11
2026-03-06 21:14:23.422807,11
2026-03-06 21:14:23.42287,11
2026-03-06 21:14:23.422918,11
2026-03-06 21:14:23.423186,11
2026-03-06 21:14:23.423248,11
2026-03-06 21:14:23.423312,11
2026-03-06 21:14:23.522288,11
2026-03-06 21:14:23.522369,11
2026-03-06 21:14:23.522405,11
2026-03-06 21:14:23.522442,11
2026-03-06 21:14:23.522474,11
2026-03-06 21:14:23.522501,11
2026-03-06 21:14:23.522527,11
2026-03-06 21:14:23.522548,11
2026-03-06 21:14:23.522572,11
2026-03-06 21:14:23.623387,11
2026-03-06 21:14:23.623457,11
2026-03-06 21:14:23.623485,11
2026-03-06 21:14:23.623682,11
2026-03-06 21:14:23.623738,11
2026-03-06 21:14:23.623786,11
2026-03-06 21:14:23.623837,11
2026-03-06 21:14:23.623888,11
2026-03-06 21:14:23.623917,11
2026-03-06 21:14:23.723519,11
2026-03-06 21:14:23.723615,11
2026-03-06 21:14:23.723673,11
2026-03-06 21:14:23.723728,11
2026-03-06 21:14:23.723783,11
2026-03-06 21:14:23.723839,11
2026-03-06 21:14:23.723898,11
2026-03-06 21:14:23.723958,11
2026-03-06 21:14:23.724014,11
2026-03-06 21:14:23.823478,11
2026-03-06 21:14:23.82355,11
2026-03-06 21:14:23.823602,11
2026-03-06 21:14:23.82364,11
2026-03-06 21:14:23.823685,11
2026-03-06 21:14:23.823721,11
2026-03-06 21:14:23.823767,11
2026-03-06 21:14:23.823807,11
2026-03-06 21:14:23.823841,11
2026-03-06 21:14:23.927584,11
2026-03-06 21:14:23.927695,11
2026-03-06 21:14:23.927735,11
2026-03-06 21:14:23.927779,11
2026-03-06 21:14:23.927808,11
2026-03-06 21:14:23.927853,11
2026-03-06 21:14:23.927899,11
2026-03-06 21:14:23.927942,11
2026-03-06 21:14:23.927975,11
2026-03-06 21:14:24.027419,11
2026-03-06 21:14:24.027546,11
2026-03-06 21:14:24.027627,11
2026-03-06 21:14:24.027707,11
2026-03-06 21:14:24.027795,11
2026-03-06 21:14:24.028004,11
2026-03-06 21:14:24.028092,11
2026-03-06 21:14:24.028127,11
2026-03-06 21:14:24.028155,11
2026-03-06 21:14:24.12742,11
2026-03-06 21:14:24.127575,11
2026-03-06 21:14:24.127619,11
2026-03-06 21:14:24.127651,11
2026-03-06 21:14:24.127677,11
2026-03-06 21:14:24.127713,11
2026-03-06 21:14:24.127754,11
2026-03-06 21:14:24.127784,11
2026-03-06 21:14:24.127816,11
2026-03-06 21:14:24.227489,11
2026-03-06 21:14:24.227576,11
2026-03-06 21:14:24.22761,11
2026-03-06 21:14:24.227655,11
2026-03-06 21:14:24.227686,11
2026-03-06 21:14:24.227708,11
2026-03-06 21:14:24.227742,11
2026-03-06 21:14:24.227784,11
2026-03-06 21:14:24.227816,11
2026-03-06 21:14:24.327336,11
2026-03-06 21:14:24.327452,11
2026-03-06 21:14:24.32749,11
2026-03-06 21:14:24.327525,11
2026-03-06 21:14:24.327545,11
2026-03-06 21:14:24.327579,11
2026-03-06 21:14:24.327604,11
2026-03-06 21:14:24.327631,11
2026-03-06 21:14:24.327663,11
2026-03-06 21:14:24.427322,11
2026-03-06 21:14:24.427471,11
2026-03-06 21:14:24.427527,11
2026-03-06 21:14:24.427576,11
2026-03-06 21:14:24.427623,11
2026-03-06 21:14:24.427669,11
2026-03-06 21:14:24.427716,11
2026-03-06 21:14:24.427762,11
2026-03-06 21:14:24.427788,11
2026-03-06 21:14:24.527364,11
2026-03-06 21:14:24.527606,11
2026-03-06 21:14:24.527717,11
2026-03-06 21:14:24.527816,11
2026-03-06 21:14:24.527916,11
2026-03-06 21:14:24.528006,11
2026-03-06 21:14:24.528106,11
2026-03-06 21:14:24.528243,11
2026-03-06 21:14:24.528345,11
2026-03-06 21:14:24.628219,11
2026-03-06 21:14:24.628387,11
2026-03-06 21:14:24.628481,11
2026-03-06 21:14:24.62856,11
2026-03-06 21:14:24.628636,11
2026-03-06 21:14:24.628705,11
2026-03-06 21:14:24.628762,11
2026-03-06 21:14:24.628832,11
2026-03-06 21:14:24.628881,11
2026-03-06 21:14:24.72863,11
2026-03-06 21:14:24.728797,11
2026-03-06 21:14:24.728896,11
2026-03-06 21:14:24.728991,11
2026-03-06 21:14:24.729086,11
2026-03-06 21:14:24.729194,11
2026-03-06 21:14:24.729269,11
2026-03-06 21:14:24.729341,11
2026-03-06 21:14:24.729417,11
2026-03-06 21:14:24.828658,11
2026-03-06 21:14:24.828855,11
2026-03-06 21:14:24.828959,11
2026-03-06 21:14:24.829061,11
2026-03-06 21:14:24.829155,11
2026-03-06 21:14:24.829256,11
2026-03-06 21:14:24.829347,11
2026-03-06 21:14:24.829413,11
2026-03-06 21:14:24.82951,11
2026-03-06 21:14:24.932458,11
2026-03-06 21:14:24.932557,11
2026-03-06 21:14:24.932605,11
2026-03-06 21:14:24.932651,11
2026-03-06 21:14:24.932698,11
2026-03-06 21:14:24.932743,11
2026-03-06 21:14:24.932788,11
2026-03-06 21:14:24.932832,11
2026-03-06 21:14:24.932882,11
2026-03-06 21:14:25.03232,11
2026-03-06 21:14:25.032451,11
2026-03-06 21:14:25.032493,11
2026-03-06 21:14:25.032532,11
2026-03-06 21:14:25.032572,11
2026-03-06 21:14:25.03261,11
2026-03-06 21:14:25.032651,11
2026-03-06 21:14:25.032692,11
2026-03-06 21:14:25.032731,11
2026-03-06 21:14:25.132071,11
2026-03-06 21:14:25.132237,11
2026-03-06 21:14:25.132317,11
2026-03-06 21:14:25.132391,11
2026-03-06 21:14:25.132474,11
2026-03-06 21:14:25.132548,11
2026-03-06 21:14:25.132615,11
2026-03-06 21:14:25.132681,11
2026-03-06 21:14:25.132744,11
2026-03-06 21:14:25.23209,11
2026-03-06 21:14:25.232162,11
2026-03-06 21:14:25.232181,11
2026-03-06 21:14:25.232198,11
2026-03-06 21:14:25.23221,11
2026-03-06 21:14:25.232225,11
2026-03-06 21:14:25.232242,11
2026-03-06 21:14:25.232264,11
2026-03-06 21:14:25.232299,11
2026-03-06 21:14:25.332447,11
2026-03-06 21:14:25.332579,11
2026-03-06 21:14:25.33264,11
2026-03-06 21:14:25.332695,11
2026-03-06 21:14:25.332753,11
2026-03-06 21:14:25.332811,11
2026-03-06 21:14:25.332876,11
2026-03-06 21:14:25.332913,11
2026-03-06 21:14:25.332966,11
2026-03-06 21:14:25.432214,11
2026-03-06 21:14:25.432442,11
2026-03-06 21:14:25.432518,11
2026-03-06 21:14:25.432592,11
2026-03-06 21:14:25.432667,11
2026-03-06 21:14:25.432749,11
2026-03-06 21:14:25.432814,11
2026-03-06 21:14:25.43287,11
2026-03-06 21:14:25.432945,11
2026-03-06 21:14:25.532401,11
2026-03-06 21:14:25.532508,11
2026-03-06 21:14:25.532566,11
2026-03-06 21:14:25.532617,11
2026-03-06 21:14:25.532666,11
2026-03-06 21:14:25.532701,11
2026-03-06 21:14:25.532751,11
2026-03-06 21:14:25.532798,11
2026-03-06 21:14:25.532844,11
2026-03-06 21:14:25.633287,11
2026-03-06 21:14:25.633439,11
2026-03-06 21:14:25.633534,11
2026-03-06 21:14:25.633626,11
2026-03-06 21:14:25.633716,11
2026-03-06 21:14:25.633809,11
2026-03-06 21:14:25.6339,11
2026-03-06 21:14:25.633967,11
2026-03-06 21:14:25.634047,11
2026-03-06 21:14:25.733495,11
2026-03-06 21:14:25.733644,11
2026-03-06 21:14:25.733721,11
2026-03-06 21:14:25.733794,11
2026-03-06 21:14:25.733864,11
2026-03-06 21:14:25.73393,11
2026-03-06 21:14:25.734002,11
2026-03-06 21:14:25.73405,11
2026-03-06 21:14:25.734119,11
2026-03-06 21:14:25.833095,11
2026-03-06 21:14:25.833215,11
2026-03-06 21:14:25.833272,11
2026-03-06 21:14:25.833328,11
2026-03-06 21:14:25.833383,11
2026-03-06 21:14:25.833433,11
2026-03-06 21:14:25.833486,11
2026-03-06 21:14:25.833537,11
2026-03-06 21:14:25.833591,11
2026-03-06 21:14:25.937426,11
2026-03-06 21:14:25.937615,11
2026-03-06 21:14:25.937689,11
2026-03-06 21:14:25.937764,11
2026-03-06 21:14:25.93783,11
2026-03-06 21:14:25.937893,11
2026-03-06 21:14:25.937944,11
2026-03-06 21:14:25.937993,11
2026-03-06 21:14:25.938051,11
2026-03-06 21:14:26.037678,11
2026-03-06 21:14:26.037824,11
2026-03-06 21:14:26.037901,11
2026-03-06 21:14:26.037978,11
2026-03-06 21:14:26.038048,11
2026-03-06 21:14:26.038117,11
2026-03-06 21:14:26.038193,11
2026-03-06 21:14:26.038249,11
2026-03-06 21:14:26.038295,11
2026-03-06 21:14:26.137196,11
2026-03-06 21:14:26.137357,11
2026-03-06 21:14:26.137446,11
2026-03-06 21:14:26.137519,11
2026-03-06 21:14:26.1376,11
2026-03-06 21:14:26.137673,11
2026-03-06 21:14:26.137743,11
2026-03-06 21:14:26.137819,11
2026-03-06 21:14:26.137884,11
2026-03-06 21:14:26.23753,11
2026-03-06 21:14:26.237677,11
2026-03-06 21:14:26.237768,11
2026-03-06 21:14:26.237855,11
2026-03-06 21:14:26.237945,11
2026-03-06 21:14:26.238032,11
2026-03-06 21:14:26.238101,11
2026-03-06 21:14:26.238187,11
2026-03-06 21:14:26.23825,11
2026-03-06 21:14:26.337396,11
2026-03-06 21:14:26.337526,11
2026-03-06 21:14:26.337581,11
2026-03-06 21:14:26.337631,11
2026-03-06 21:14:26.337692,11
2026-03-06 21:14:26.337734,11
2026-03-06 21:14:26.337775,11
2026-03-06 21:14:26.337821,11
2026-03-06 21:14:26.337868,11
2026-03-06 21:14:26.437747,11
2026-03-06 21:14:26.437918,11
