time,TC_Cal.CH2.raw_adc
2026-03-06 21:14:20.398173,2147483647
2026-03-06 21:14:20.398216,2147483647
2026-03-06 21:14:20.398262,2147483647
2026-03-06 21:14:20.398298,2147483647
2026-03-06 21:14:20.525042,2147483647
2026-03-06 21:14:20.525129,2147483647
2026-03-06 21:14:20.525167,2147483647
2026-03-06 21:14:20.525207,2147483647
2026-03-06 21:14:20.525256,2147483647
2026-03-06 21:14:20.52528,2147483647
2026-03-06 21:14:20.525374,2147483647
2026-03-06 21:14:20.652147,2147483647
2026-03-06 21:14:20.652201,2147483647
2026-03-06 21:14:20.652245,2147483647
2026-03-06 21:14:20.652448,2147483647
2026-03-06 21:14:20.652468,2147483647
2026-03-06 21:14:20.652485,2147483647
2026-03-06 21:14:20.652703,2147483647
2026-03-06 21:14:20.652746,2147483647
2026-03-06 21:14:20.652772,2147483647
2026-03-06 21:14:20.780021,2147483647
2026-03-06 21:14:20.780087,2147483647
2026-03-06 21:14:20.780135,2147483647
2026-03-06 21:14:20.780181,2147483647
2026-03-06 21:14:20.780224,2147483647
2026-03-06 21:14:20.780268,2147483647
2026-03-06 21:14:20.780318,2147483647
2026-03-06 21:14:20.780368,2147483647
2026-03-06 21:14:20.780408,2147483647
2026-03-06 21:14:20.780472,2147483647
2026-03-06 21:14:20.906526,2147483647
2026-03-06 21:14:20.906589,2147483647
2026-03-06 21:14:20.906636,2147483647
2026-03-06 21:14:20.906685,2147483647
2026-03-06 21:14:20.906732,2147483647
2026-03-06 21:14:20.906785,2147483647
2026-03-06 21:14:20.906966,2147483647
2026-03-06 21:14:21.037752,2147483647
2026-03-06 21:14:21.037827,2147483647
2026-03-06 21:14:21.037848,2147483647
2026-03-06 21:14:21.037928,2147483647
2026-03-06 21:14:21.037996,2147483647
2026-03-06 21:14:21.038084,2147483647
2026-03-06 21:14:21.166461,2147483647
2026-03-06 21:14:21.166615,2147483647
2026-03-06 21:14:21.169313,2147483647
2026-03-06 21:14:21.292644,2147483647
2026-03-06 21:14:21.292766,2147483647
2026-03-06 21:14:21.292871,2147483647
2026-03-06 21:14:21.292979,2147483647
2026-03-06 21:14:21.292993,2147483647
2026-03-06 21:14:21.293118,2147483647
2026-03-06 21:14:21.293256,2147483647
2026-03-06 21:14:21.293383,2147483647
2026-03-06 21:14:21.293499,2147483647
2026-03-06 21:14:21.419022,2147483647
2026-03-06 21:14:21.419165,2147483647
2026-03-06 21:14:21.419414,2147483647
2026-03-06 21:14:21.419511,2147483647
2026-03-06 21:14:21.419543,2147483647
2026-03-06 21:14:21.419765,2147483647
2026-03-06 21:14:21.419902,2147483647
2026-03-06 21:14:21.546064,2147483647
2026-03-06 21:14:21.546136,2147483647
2026-03-06 21:14:21.546166,2147483647
2026-03-06 21:14:21.546233,2147483647
2026-03-06 21:14:21.546304,2147483647
2026-03-06 21:14:21.546367,2147483647
2026-03-06 21:14:21.546438,2147483647
2026-03-06 21:14:21.546501,2147483647
2026-03-06 21:14:21.546564,2147483647
2026-03-06 21:14:21.546591,2147483647
2026-03-06 21:14:21.673231,2147483647
2026-03-06 21:14:21.673366,2147483647
2026-03-06 21:14:21.673452,2147483647
2026-03-06 21:14:21.673472,2147483647
2026-03-06 21:14:21.673588,2147483647
2026-03-06 21:14:21.673686,2147483647
2026-03-06 21:14:21.673798,2147483647
2026-03-06 21:14:21.673918,2147483647
2026-03-06 21:14:21.801067,2147483647
2026-03-06 21:14:21.801235,2147483647
2026-03-06 21:14:21.801303,2147483647
2026-03-06 21:14:21.801381,2147483647
2026-03-06 21:14:21.801543,2147483647
2026-03-06 21:14:21.801673,2147483647
2026-03-06 21:14:21.801846,2147483647
2026-03-06 21:14:21.801995,2147483647
2026-03-06 21:14:21.928715,2147483647
2026-03-06 21:14:21.928835,2147483647
2026-03-06 21:14:21.92965,2147483647
2026-03-06 21:14:22.059165,2147483647
2026-03-06 21:14:22.059342,2147483647
2026-03-06 21:14:22.059488,2147483647
2026-03-06 21:14:22.059634,2147483647
2026-03-06 21:14:22.059734,2147483647
2026-03-06 21:14:22.18597,2147483647
2026-03-06 21:14:22.186077,2147483647
2026-03-06 21:14:22.186136,2147483647
2026-03-06 21:14:22.186257,2147483647
2026-03-06 21:14:22.186383,2147483647
2026-03-06 21:14:22.186455,2147483647
2026-03-06 21:14:22.18658,2147483647
2026-03-06 21:14:22.186774,2147483647
2026-03-06 21:14:22.3128,2147483647
2026-03-06 21:14:22.312891,2147483647
2026-03-06 21:14:22.312926,2147483647
2026-03-06 21:14:22.312998,2147483647
2026-03-06 21:14:22.313058,2147483647
2026-03-06 21:14:22.313078,2147483647
2026-03-06 21:14:22.313124,2147483647
2026-03-06 21:14:22.313204,2147483647
2026-03-06 21:14:22.313276,2147483647
2026-03-06 21:14:22.439963,2147483647
2026-03-06 21:14:22.440076,2147483647
2026-03-06 21:14:22.440192,2147483647
2026-03-06 21:14:22.440296,2147483647
2026-03-06 21:14:22.440399,2147483647
2026-03-06 21:14:22.440496,2147483647
2026-03-06 21:14:22.440685,2147483647
2026-03-06 21:14:22.567116,2147483647
2026-03-06 21:14:22.567192,2147483647
2026-03-06 21:14:22.567223,2147483647
2026-03-06 21:14:22.567253,2147483647
2026-03-06 21:14:22.567279,2147483647
2026-03-06 21:14:22.567308,2147483647
2026-03-06 21:14:22.567339,2147483647
2026-03-06 21:14:22.56737,2147483647
2026-03-06 21:14:22.567398,2147483647
2026-03-06 21:14:22.567515,2147483647
2026-03-06 21:14:22.693872,2147483647
2026-03-06 21:14:22.69391,2147483647
2026-03-06 21:14:22.693937,2147483647
2026-03-06 21:14:22.693989,2147483647
2026-03-06 21:14:22.694066,2147483647
2026-03-06 21:14:22.694257,2147483647
2026-03-06 21:14:22.821845,2147483647
2026-03-06 21:14:22.8219,2147483647
2026-03-06 21:14:22.821939,2147483647
2026-03-06 21:14:22.821983,2147483647
2026-03-06 21:14:22.822025,2147483647
2026-03-06 21:14:22.82207,2147483647
2026-03-06 21:14:22.82211,2147483647
2026-03-06 21:14:22.822154,2147483647
2026-03-06 21:14:22.822207,2147483647
2026-03-06 21:14:22.822516,2147483647
2026-03-06 21:14:22.949052,2147483647
2026-03-06 21:14:22.949111,2147483647
2026-03-06 21:14:22.949162,2147483647
2026-03-06 21:14:22.949202,2147483647
2026-03-06 21:14:22.949203,2147483647
2026-03-06 21:14:22.949241,2147483647
2026-03-06 21:14:22.949279,2147483647
2026-03-06 21:14:22.949316,2147483647
2026-03-06 21:14:22.949355,2147483647
2026-03-06 21:14:22.949394,2147483647
2026-03-06 21:14:23.079692,2147483647
2026-03-06 21:14:23.079771,2147483647
2026-03-06 21:14:23.079837,2147483647
2026-03-06 21:14:23.079908,2147483647
2026-03-06 21:14:23.080322,2147483647
2026-03-06 21:14:23.207285,2147483647
2026-03-06 21:14:23.207361,2147483647
2026-03-06 21:14:23.207396,2147483647
2026-03-06 21:14:23.207457,2147483647
2026-03-06 21:14:23.207524,2147483647
2026-03-06 21:14:23.207586,2147483647
2026-03-06 21:14:23.207644,2147483647
2026-03-06 21:14:23.207708,2147483647
2026-03-06 21:14:23.207772,2147483647
2026-03-06 21:14:23.207787,2147483647
2026-03-06 21:14:23.33412,2147483647
2026-03-06 21:14:23.334196,2147483647
2026-03-06 21:14:23.334227,2147483647
2026-03-06 21:14:23.33425,2147483647
2026-03-06 21:14:23.334274,2147483647
2026-03-06 21:14:23.334301,2147483647
2026-03-06 21:14:23.334321,2147483647
2026-03-06 21:14:23.334346,2147483647
2026-03-06 21:14:23.334374,2147483647
2026-03-06 21:14:23.334493,2147483647
2026-03-06 21:14:23.460752,2147483647
2026-03-06 21:14:23.460811,2147483647
2026-03-06 21:14:23.460827,2147483647
2026-03-06 21:14:23.460857,2147483647
2026-03-06 21:14:23.460893,2147483647
2026-03-06 21:14:23.460942,2147483647
2026-03-06 21:14:23.460942,2147483647
2026-03-06 21:14:23.460987,2147483647
2026-03-06 21:14:23.461031,2147483647
2026-03-06 21:14:23.58836,2147483647
2026-03-06 21:14:23.588455,2147483647
2026-03-06 21:14:23.588544,2147483647
2026-03-06 21:14:23.588633,2147483647
2026-03-06 21:14:23.588734,2147483647
2026-03-06 21:14:23.588783,2147483647
2026-03-06 21:14:23.715036,2147483647
2026-03-06 21:14:23.715274,2147483647
2026-03-06 21:14:23.715468,2147483647
2026-03-06 21:14:23.715514,2147483647
2026-03-06 21:14:23.715682,2147483647
2026-03-06 21:14:23.715883,2147483647
2026-03-06 21:14:23.716107,2147483647
2026-03-06 21:14:23.716421,2147483647
2026-03-06 21:14:23.716772,2147483647
2026-03-06 21:14:23.842897,2147483647
2026-03-06 21:14:23.842972,2147483647
2026-03-06 21:14:23.843142,2147483647
2026-03-06 21:14:23.843459,2147483647
2026-03-06 21:14:23.843548,2147483647
2026-03-06 21:14:23.843655,2147483647
2026-03-06 21:14:23.843898,2147483647
2026-03-06 21:14:23.844056,2147483647
2026-03-06 21:14:23.844415,2147483647
2026-03-06 21:14:23.969938,2147483647
2026-03-06 21:14:23.970073,2147483647
2026-03-06 21:14:23.970282,2147483647
2026-03-06 21:14:23.970411,2147483647
2026-03-06 21:14:23.970736,2147483647
2026-03-06 21:14:23.970927,2147483647
2026-03-06 21:14:24.10154,2147483647
2026-03-06 21:14:24.101685,2147483647
2026-03-06 21:14:24.101756,2147483647
2026-03-06 21:14:24.101895,2147483647
2026-03-06 21:14:24.102017,2147483647
2026-03-06 21:14:24.1021,2147483647
2026-03-06 21:14:24.102145,2147483647
2026-03-06 21:14:24.102298,2147483647
2026-03-06 21:14:24.228228,2147483647
2026-03-06 21:14:24.228346,2147483647
2026-03-06 21:14:24.228431,2147483647
2026-03-06 21:14:24.228871,2147483647
2026-03-06 21:14:24.355449,2147483647
2026-03-06 21:14:24.355549,2147483647
2026-03-06 21:14:24.35558,2147483647
2026-03-06 21:14:24.355606,2147483647
2026-03-06 21:14:24.355624,2147483647
2026-03-06 21:14:24.355655,2147483647
2026-03-06 21:14:24.355695,2147483647
2026-03-06 21:14:24.355753,2147483647
2026-03-06 21:14:24.355814,2147483647
2026-03-06 21:14:24.355994,2147483647
2026-03-06 21:14:24.481863,2147483647
2026-03-06 21:14:24.481947,2147483647
2026-03-06 21:14:24.482042,2147483647
2026-03-06 21:14:24.482061,2147483647
2026-03-06 21:14:24.482211,2147483647
2026-03-06 21:14:24.482357,2147483647
2026-03-06 21:14:24.609251,2147483647
2026-03-06 21:14:24.609363,2147483647
2026-03-06 21:14:24.609408,2147483647
2026-03-06 21:14:24.609438,2147483647
2026-03-06 21:14:24.609484,2147483647
2026-03-06 21:14:24.609523,2147483647
2026-03-06 21:14:24.609603,2147483647
2026-03-06 21:14:24.609795,2147483647
2026-03-06 21:14:24.610294,2147483647
2026-03-06 21:14:24.736354,2147483647
2026-03-06 21:14:24.736486,2147483647
2026-03-06 21:14:24.736606,2147483647
2026-03-06 21:14:24.736737,2147483647
2026-03-06 21:14:24.736855,2147483647
2026-03-06 21:14:24.736989,2147483647
2026-03-06 21:14:24.736967,2147483647
2026-03-06 21:14:24.737115,2147483647
2026-03-06 21:14:24.737265,2147483647
2026-03-06 21:14:24.864459,2147483647
2026-03-06 21:14:24.864553,2147483647
2026-03-06 21:14:24.864583,2147483647
2026-03-06 21:14:24.86461,2147483647
2026-03-06 21:14:24.864624,2147483647
2026-03-06 21:14:24.864651,2147483647
2026-03-06 21:14:24.864685,2147483647
2026-03-06 21:14:24.864718,2147483647
2026-03-06 21:14:24.864923,2147483647
2026-03-06 21:14:24.991441,2147483647
2026-03-06 21:14:24.991551,2147483647
2026-03-06 21:14:24.991648,2147483647
2026-03-06 21:14:24.991748,2147483647
2026-03-06 21:14:24.991751,2147483647
2026-03-06 21:14:24.991839,2147483647
2026-03-06 21:14:24.991983,2147483647
2026-03-06 21:14:24.992094,2147483647
2026-03-06 21:14:25.122078,2147483647
2026-03-06 21:14:25.122202,2147483647
2026-03-06 21:14:25.122302,2147483647
2026-03-06 21:14:25.122406,2147483647
2026-03-06 21:14:25.122499,2147483647
2026-03-06 21:14:25.122518,2147483647
2026-03-06 21:14:25.122598,2147483647
2026-03-06 21:14:25.123042,2147483647
2026-03-06 21:14:25.249054,2147483647
2026-03-06 21:14:25.249148,2147483647
2026-03-06 21:14:25.249253,2147483647
2026-03-06 21:14:25.249296,2147483647
2026-03-06 21:14:25.249453,2147483647
2026-03-06 21:14:25.376029,2147483647
2026-03-06 21:14:25.376111,2147483647
2026-03-06 21:14:25.376176,2147483647
2026-03-06 21:14:25.37641,2147483647
2026-03-06 21:14:25.376532,2147483647
2026-03-06 21:14:25.376706,2147483647
2026-03-06 21:14:25.503131,2147483647
2026-03-06 21:14:25.503324,2147483647
2026-03-06 21:14:25.50336,2147483647
2026-03-06 21:14:25.503384,2147483647
2026-03-06 21:14:25.503496,2147483647
2026-03-06 21:14:25.50359,2147483647
2026-03-06 21:14:25.503697,2147483647
2026-03-06 21:14:25.630487,2147483647
2026-03-06 21:14:25.630635,2147483647
2026-03-06 21:14:25.630695,2147483647
2026-03-06 21:14:25.630871,2147483647
2026-03-06 21:14:25.630922,2147483647
2026-03-06 21:14:25.63105,2147483647
2026-03-06 21:14:25.631232,2147483647
2026-03-06 21:14:25.756864,2147483647
2026-03-06 21:14:25.756931,2147483647
2026-03-06 21:14:25.756969,2147483647
2026-03-06 21:14:25.757018,2147483647
2026-03-06 21:14:25.757035,2147483647
2026-03-06 21:14:25.757077,2147483647
2026-03-06 21:14:25.757132,2147483647
2026-03-06 21:14:25.757199,2147483647
2026-03-06 21:14:25.75726,2147483647
2026-03-06 21:14:25.757312,2147483647
2026-03-06 21:14:25.885072,2147483647
2026-03-06 21:14:25.885137,2147483647
2026-03-06 21:14:25.885245,2147483647
2026-03-06 21:14:25.885295,2147483647
2026-03-06 21:14:25.885331,2147483647
2026-03-06 21:14:25.885365,2147483647
2026-03-06 21:14:25.885393,2147483647
2026-03-06 21:14:25.885425,2147483647
2026-03-06 21:14:25.885449,2147483647
2026-03-06 21:14:25.885462,2147483647
2026-03-06 21:14:26.012125,2147483647
2026-03-06 21:14:26.012194,2147483647
2026-03-06 21:14:26.012208,2147483647
2026-03-06 21:14:26.01223,2147483647
2026-03-06 21:14:26.012316,2147483647
2026-03-06 21:14:26.012415,2147483647
2026-03-06 21:14:26.012536,2147483647
2026-03-06 21:14:26.012708,2147483647
2026-03-06 21:14:26.142805,2147483647
2026-03-06 21:14:26.142876,2147483647
2026-03-06 21:14:26.142914,2147483647
2026-03-06 21:14:26.142981,2147483647
2026-03-06 21:14:26.143052,2147483647
2026-03-06 21:14:26.143193,2147483647
2026-03-06 21:14:26.143281,2147483647
2026-03-06 21:14:26.270487,2147483647
2026-03-06 21:14:26.2706,2147483647
2026-03-06 21:14:26.270716,2147483647
2026-03-06 21:14:26.270832,2147483647
2026-03-06 21:14:26.270938,2147483647
2026-03-06 21:14:26.271041,2147483647
2026-03-06 21:14:26.271155,2147483647
2026-03-06 21:14:26.271284,2147483647
2026-03-06 21:14:26.271304,2147483647
2026-03-06 21:14:26.398309,2147483647
2026-03-06 21:14:26.398514,2147483647
2026-03-06 21:14:26.399301,2147483647
2026-03-06 21:14:26.524406,2147483647
2026-03-06 21:14:26.524581,2147483647
2026-03-06 21:14:26.524694,2147483647
2026-03-06 21:14:26.52483,2147483647
2026-03-06 21:14:26.524951,2147483647
2026-03-06 21:14:26.525054,2147483647
2026-03-06 21:14:26.525088,2147483647
2026-03-06 21:14:26.525244,2147483647
2026-03-06 21:14:26.65127,2147483647
2026-03-06 21:14:26.651371,2147483647
2026-03-06 21:14:26.651408,2147483647
2026-03-06 21:14:26.651473,2147483647
2026-03-06 21:14:26.651557,2147483647
2026-03-06 21:14:26.651583,2147483647
2026-03-06 21:14:26.651635,2147483647
2026-03-06 21:14:26.778192,2147483647
2026-03-06 21:14:26.778276,2147483647
2026-03-06 21:14:26.77833,2147483647
2026-03-06 21:14:26.778403,2147483647
2026-03-06 21:14:26.778474,2147483647
2026-03-06 21:14:26.778804,2147483647
2026-03-06 21:14:26.906451,2147483647
2026-03-06 21:14:26.906579,2147483647
2026-03-06 21:14:26.906658,2147483647
2026-03-06 21:14:26.906881,2147483647
2026-03-06 21:14:26.906974,2147483647
2026-03-06 21:14:26.907002,2147483647
2026-03-06 21:14:26.907109,2147483647
2026-03-06 21:14:27.03284,2147483647
2026-03-06 21:14:27.032984,2147483647
2026-03-06 21:14:27.033103,2147483647
2026-03-06 21:14:27.033122,2147483647
2026-03-06 21:14:27.033286,2147483647
2026-03-06 21:14:27.033779,2147483647
2026-03-06 21:14:27.163624,2147483647
2026-03-06 21:14:27.163726,2147483647
2026-03-06 21:14:27.163771,2147483647
2026-03-06 21:14:27.163889,2147483647
2026-03-06 21:14:27.164078,2147483647
2026-03-06 21:14:27.164175,2147483647
2026-03-06 21:14:27.291148,2147483647
2026-03-06 21:14:27.291262,2147483647
2026-03-06 21:14:27.291303,2147483647
2026-03-06 21:14:27.29137,2147483647
2026-03-06 21:14:27.291431,2147483647
2026-03-06 21:14:27.291439,2147483647
2026-03-06 21:14:27.291577,2147483647
2026-03-06 21:14:27.418134,2147483647
2026-03-06 21:14:27.418254,2147483647
2026-03-06 21:14:27.418352,2147483647
2026-03-06 21:14:27.418446,2147483647
2026-03-06 21:14:27.41854,2147483647
2026-03-06 21:14:27.418625,2147483647
2026-03-06 21:14:27.418683,2147483647
2026-03-06 21:14:27.418743,2147483647
2026-03-06 21:14:27.545041,2147483647
2026-03-06 21:14:27.54519,2147483647
2026-03-06 21:14:27.545311,2147483647
2026-03-06 21:14:27.545444,2147483647
2026-03-06 21:14:27.545501,2147483647
2026-03-06 21:14:27.545562,2147483647
2026-03-06 21:14:27.545698,2147483647
2026-03-06 21:14:27.672108,2147483647
2026-03-06 21:14:27.672198,2147483647
2026-03-06 21:14:27.672227,2147483647
2026-03-06 21:14:27.672266,2147483647
2026-03-06 21:14:27.672454,2147483647
2026-03-06 21:14:27.799109,2147483647
2026-03-06 21:14:27.799201,2147483647
2026-03-06 21:14:27.799236,2147483647
2026-03-06 21:14:27.79928,2147483647
2026-03-06 21:14:27.799301,2147483647
2026-03-06 21:14:27.799316,2147483647
2026-03-06 21:14:27.799342,2147483647
2026-03-06 21:14:27.799355,2147483647
2026-03-06 21:14:27.799362,2147483647
2026-03-06 21:14:27.799668,2147483647
2026-03-06 21:14:27.926954,2147483647
2026-03-06 21:14:27.927039,2147483647
2026-03-06 21:14:27.927059,2147483647
2026-03-06 21:14:27.927118,2147483647
2026-03-06 21:14:27.927187,2147483647
2026-03-06 21:14:27.927194,2147483647
2026-03-06 21:14:27.927259,2147483647
2026-03-06 21:14:27.927345,2147483647
2026-03-06 21:14:27.927392,2147483647
2026-03-06 21:14:27.927439,2147483647
2026-03-06 21:14:28.05383,2147483647
2026-03-06 21:14:28.053965,2147483647
2026-03-06 21:14:28.054041,2147483647
2026-03-06 21:14:28.054156,2147483647
2026-03-06 21:14:28.054291,2147483647
2026-03-06 21:14:28.054408,2147483647
2026-03-06 21:14:28.184909,2147483647
2026-03-06 21:14:28.184974,2147483647
2026-03-06 21:14:28.184988,2147483647
2026-03-06 21:14:28.185001,2147483647
2026-03-06 21:14:28.185075,2147483647
2026-03-06 21:14:28.185098,2147483647
2026-03-06 21:14:28.18533,2147483647
2026-03-06 21:14:28.312019,2147483647
2026-03-06 21:14:28.312133,2147483647
2026-03-06 21:14:28.312236,2147483647
2026-03-06 21:14:28.312344,2147483647
2026-03-06 21:14:28.312361,2147483647
2026-03-06 21:14:28.438917,2147483647
2026-03-06 21:14:28.439,2147483647
2026-03-06 21:14:28.4391,2147483647
2026-03-06 21:14:28.439141,2147483647
2026-03-06 21:14:28.439213,2147483647
2026-03-06 21:14:28.439295,2147483647
2026-03-06 21:14:28.439296,2147483647
2026-03-06 21:14:28.439539,2147483647
2026-03-06 21:14:28.439631,2147483647
2026-03-06 21:14:28.439871,2147483647
2026-03-06 21:14:28.566265,2147483647
2026-03-06 21:14:28.566369,2147483647
2026-03-06 21:14:28.566399,2147483647
2026-03-06 21:14:28.566493,2147483647
2026-03-06 21:14:28.56658,2147483647
2026-03-06 21:14:28.566625,2147483647
2026-03-06 21:14:28.566784,2147483647
2026-03-06 21:14:28.693379,2147483647
2026-03-06 21:14:28.69349,2147483647
2026-03-06 21:14:28.693602,2147483647
2026-03-06 21:14:28.693705,2147483647
2026-03-06 21:14:28.693806,2147483647
2026-03-06 21:14:28.693807,2147483647
2026-03-06 21:14:28.693921,2147483647
2026-03-06 21:14:28.694024,2147483647
2026-03-06 21:14:28.694127,2147483647
2026-03-06 21:14:28.820218,2147483647
2026-03-06 21:14:28.820233,2147483647
2026-03-06 21:14:28.820266,2147483647
2026-03-06 21:14:28.820293,2147483647
2026-03-06 21:14:28.820329,2147483647
2026-03-06 21:14:28.820375,2147483647
2026-03-06 21:14:28.820413,2147483647
2026-03-06 21:14:28.820449,2147483647
2026-03-06 21:14:28.820488,2147483647
2026-03-06 21:14:28.820527,2147483647
2026-03-06 21:14:28.947452,2147483647
2026-03-06 21:14:28.94776,2147483647
2026-03-06 21:14:28.947892,2147483647
2026-03-06 21:14:28.948034,2147483647
2026-03-06 21:14:28.94813,2147483647
2026-03-06 21:14:28.94825,2147483647
2026-03-06 21:14:28.948616,2147483647
2026-03-06 21:14:28.948749,2147483647
2026-03-06 21:14:28.949045,2147483647
2026-03-06 21:14:28.949485,2147483647
2026-03-06 21:14:29.074324,2147483647
2026-03-06 21:14:29.074591,2147483647
2026-03-06 21:14:29.074832,2147483647
2026-03-06 21:14:29.07502,2147483647
2026-03-06 21:14:29.075084,2147483647
2026-03-06 21:14:29.075391,2147483647
2026-03-06 21:14:29.075635,2147483647
2026-03-06 21:14:29.076033,2147483647
2026-03-06 21:14:29.205079,2147483647
2026-03-06 21:14:29.205126,2147483647
2026-03-06 21:14:29.205173,2147483647
2026-03-06 21:14:29.205215,2147483647
2026-03-06 21:14:29.205255,2147483647
2026-03-06 21:14:29.205405,2147483647
2026-03-06 21:14:29.332025,2147483647
2026-03-06 21:14:29.332154,2147483647
2026-03-06 21:14:29.332304,2147483647
2026-03-06 21:14:29.332334,2147483647
2026-03-06 21:14:29.332434,2147483647
2026-03-06 21:14:29.459221,2147483647
2026-03-06 21:14:29.459339,2147483647
2026-03-06 21:14:29.459456,2147483647
2026-03-06 21:14:29.459549,2147483647
2026-03-06 21:14:29.459656,2147483647
2026-03-06 21:14:29.585872,2147483647
2026-03-06 21:14:29.585961,2147483647
2026-03-06 21:14:29.58604,2147483647
2026-03-06 21:14:29.586118,2147483647
2026-03-06 21:14:29.5862,2147483647
2026-03-06 21:14:29.586279,2147483647
2026-03-06 21:14:29.586308,2147483647
2026-03-06 21:14:29.586362,2147483647
2026-03-06 21:14:29.713324,2147483647
2026-03-06 21:14:29.713432,2147483647
2026-03-06 21:14:29.713479,2147483647
2026-03-06 21:14:29.71354,2147483647
2026-03-06 21:14:29.7136,2147483647
2026-03-06 21:14:29.7137,2147483647
2026-03-06 21:14:29.841378,2147483647
2026-03-06 21:14:29.84148,2147483647
2026-03-06 21:14:29.841573,2147483647
2026-03-06 21:14:29.841663,2147483647
2026-03-06 21:14:29.84202,2147483647
2026-03-06 21:14:29.968348,2147483647
2026-03-06 21:14:29.968456,2147483647
2026-03-06 21:14:29.968525,2147483647
2026-03-06 21:14:29.96876,2147483647
2026-03-06 21:14:30.095283,2147483647
2026-03-06 21:14:30.095406,2147483647
2026-03-06 21:14:30.095521,2147483647
2026-03-06 21:14:30.095544,2147483647
2026-03-06 21:14:30.095657,2147483647
2026-03-06 21:14:30.095778,2147483647
2026-03-06 21:14:30.095902,2147483647
2026-03-06 21:14:30.096031,2147483647
2026-03-06 21:14:30.226372,2147483647
2026-03-06 21:14:30.226464,2147483647
2026-03-06 21:14:30.226505,2147483647
2026-03-06 21:14:30.226584,2147483647
2026-03-06 21:14:30.226656,2147483647
2026-03-06 21:14:30.226724,2147483647
2026-03-06 21:14:30.227616,2147483647
2026-03-06 21:14:30.353403,2147483647
2026-03-06 21:14:30.353579,2147483647
2026-03-06 21:14:30.353708,2147483647
2026-03-06 21:14:30.353855,2147483647
2026-03-06 21:14:30.354003,2147483647
2026-03-06 21:14:30.354024,2147483647
2026-03-06 21:14:30.35419,2147483647
2026-03-06 21:14:30.48056,2147483647
2026-03-06 21:14:30.480723,2147483647
2026-03-06 21:14:30.480745,2147483647
2026-03-06 21:14:30.480821,2147483647
2026-03-06 21:14:30.48094,2147483647
2026-03-06 21:14:30.48107,2147483647
2026-03-06 21:14:30.481226,2147483647
2026-03-06 21:14:30.481369,2147483647
2026-03-06 21:14:30.607517,2147483647
2026-03-06 21:14:30.607653,2147483647
2026-03-06 21:14:30.607661,2147483647
2026-03-06 21:14:30.607752,2147483647
2026-03-06 21:14:30.607862,2147483647
2026-03-06 21:14:30.607972,2147483647
2026-03-06 21:14:30.608087,2147483647
2026-03-06 21:14:30.608223,2147483647
2026-03-06 21:14:30.608331,2147483647
2026-03-06 21:14:30.734191,2147483647
