time,BOARD.HB_41.board_type
2026-03-06 21:18:25.39638,2
2026-03-06 21:18:26.399461,2
2026-03-06 21:18:27.402443,2
2026-03-06 21:18:28.405516,2
2026-03-06 21:18:29.40855,2
2026-03-06 21:18:30.411948,2
2026-03-06 21:18:31.414269,2
2026-03-06 21:18:32.417315,2
2026-03-06 21:18:33.420258,2
2026-03-06 21:18:34.423514,2
2026-03-06 21:18:35.42636,2
2026-03-06 21:18:36.429223,2
2026-03-06 21:18:37.432555,2
2026-03-06 21:18:38.435443,2
2026-03-06 21:18:39.438579,2
2026-03-06 21:18:40.441563,2
2026-03-06 21:18:41.444416,2
2026-03-06 21:18:42.447229,2
2026-03-06 21:18:43.450604,2
2026-03-06 21:18:44.453691,2
2026-03-06 21:18:45.456665,2
2026-03-06 21:18:46.459624,2
2026-03-06 21:18:47.462561,2
2026-03-06 21:18:48.465743,2
2026-03-06 21:18:49.468378,2
2026-03-06 21:18:50.472926,2
2026-03-06 21:18:51.475392,2
2026-03-06 21:18:52.477753,2
2026-03-06 21:18:53.480775,2
2026-03-06 21:18:54.483787,2
2026-03-06 21:18:55.486906,2
2026-03-06 21:18:56.489371,2
2026-03-06 21:18:57.493092,2
2026-03-06 21:18:58.495792,2
2026-03-06 21:18:59.498838,2
2026-03-06 21:19:00.502122,2
2026-03-06 21:19:01.504481,2
2026-03-06 21:19:02.507703,2
2026-03-06 21:19:03.510801,2
2026-03-06 21:19:04.514079,2
2026-03-06 21:19:05.517388,2
2026-03-06 21:19:06.519831,2
2026-03-06 21:19:07.522868,2
2026-03-06 21:19:08.526133,2
2026-03-06 21:19:09.529216,2
2026-03-06 21:19:10.531986,2
2026-03-06 21:19:11.535233,2
2026-03-06 21:19:12.537792,2
2026-03-06 21:19:13.54101,2
2026-03-06 21:19:14.544237,2
2026-03-06 21:19:15.547042,2
2026-03-06 21:19:16.549892,2
2026-03-06 21:19:17.553081,2
2026-03-06 21:19:18.555834,2
2026-03-06 21:19:19.559417,2
2026-03-06 21:19:20.562659,2
2026-03-06 21:19:21.565364,2
2026-03-06 21:19:22.567869,2
2026-03-06 21:19:23.571323,2
2026-03-06 21:19:24.574289,2
2026-03-06 21:19:25.577205,2
2026-03-06 21:19:26.5801,2
2026-03-06 21:19:27.582982,2
2026-03-06 21:19:28.585876,2
2026-03-06 21:19:29.589349,2
2026-03-06 21:19:30.591972,2
2026-03-06 21:19:31.595546,2
2026-03-06 21:19:32.598449,2
2026-03-06 21:19:33.60161,2
2026-03-06 21:19:34.604467,2
2026-03-06 21:19:35.607343,2
2026-03-06 21:19:36.610171,2
2026-03-06 21:19:37.613171,2
2026-03-06 21:19:38.616498,2
2026-03-06 21:19:39.61937,2
2026-03-06 21:19:40.622311,2
2026-03-06 21:19:41.625468,2
2026-03-06 21:19:42.628512,2
2026-03-06 21:19:43.631576,2
2026-03-06 21:19:44.634123,2
2026-03-06 21:19:45.637319,2
2026-03-06 21:19:46.640079,2
2026-03-06 21:19:47.643544,2
2026-03-06 21:19:48.646212,2
2026-03-06 21:19:49.649369,2
2026-03-06 21:19:50.65226,2
2026-03-06 21:19:51.655419,2
2026-03-06 21:19:52.658287,2
2026-03-06 21:19:53.66135,2
2026-03-06 21:19:54.664649,2
2026-03-06 21:19:55.667248,2
2026-03-06 21:19:56.670428,2
2026-03-06 21:19:57.673378,2
2026-03-06 21:19:58.676374,2
2026-03-06 21:19:59.679732,2
2026-03-06 21:20:00.682594,2
2026-03-06 21:20:01.685648,2
2026-03-06 21:20:02.688736,2
2026-03-06 21:20:03.69166,2
2026-03-06 21:20:04.694373,2
2026-03-06 21:20:05.697364,2
2026-03-06 21:20:06.70085,2
2026-03-06 21:20:07.703644,2
2026-03-06 21:20:08.706487,2
2026-03-06 21:20:09.70957,2
2026-03-06 21:20:10.712313,2
2026-03-06 21:20:11.715473,2
2026-03-06 21:20:12.718702,2
2026-03-06 21:20:13.721604,2
2026-03-06 21:20:14.724582,2
2026-03-06 21:20:15.727728,2
2026-03-06 21:20:16.730585,2
2026-03-06 21:20:17.734102,2
2026-03-06 21:20:18.736852,2
2026-03-06 21:20:19.739825,2
2026-03-06 21:20:20.742438,2
2026-03-06 21:20:21.74597,2
2026-03-06 21:20:22.7489,2
2026-03-06 21:20:23.751857,2
2026-03-06 21:20:24.754849,2
2026-03-06 21:20:25.757435,2
2026-03-06 21:20:26.760728,2
2026-03-06 21:20:27.764101,2
2026-03-06 21:20:28.766895,2
2026-03-06 21:20:29.770069,2
2026-03-06 21:20:30.772991,2
2026-03-06 21:20:31.775903,2
2026-03-06 21:20:32.778942,2
2026-03-06 21:20:33.78186,2
2026-03-06 21:20:34.785479,2
2026-03-06 21:20:35.788274,2
2026-03-06 21:20:36.790938,2
2026-03-06 21:20:37.793941,2
2026-03-06 21:20:38.797292,2
2026-03-06 21:20:39.800137,2
2026-03-06 21:20:40.803123,2
2026-03-06 21:20:41.806235,2
2026-03-06 21:20:42.809071,2
2026-03-06 21:20:43.81188,2
2026-03-06 21:20:44.815422,2
2026-03-06 21:20:45.818164,2
2026-03-06 21:20:46.820932,2
2026-03-06 21:20:47.823841,2
2026-03-06 21:20:48.827256,2
2026-03-06 21:20:49.8304,2
2026-03-06 21:20:50.833065,2
2026-03-06 21:20:51.836209,2
2026-03-06 21:20:52.839141,2
2026-03-06 21:20:53.842274,2
2026-03-06 21:20:54.845133,2
2026-03-06 21:20:55.848041,2
2026-03-06 21:20:56.850884,2
2026-03-06 21:20:57.854722,2
2026-03-06 21:20:58.856962,2
2026-03-06 21:20:59.860324,2
2026-03-06 21:21:00.863413,2
2026-03-06 21:21:01.866268,2
2026-03-06 21:21:02.869026,2
2026-03-06 21:21:03.872137,2
2026-03-06 21:21:04.875273,2
2026-03-06 21:21:05.878533,2
2026-03-06 21:21:06.881295,2
2026-03-06 21:21:07.884607,2
2026-03-06 21:21:08.887303,2
2026-03-06 21:21:09.890274,2
2026-03-06 21:21:10.893411,2
2026-03-06 21:21:11.896465,2
2026-03-06 21:21:12.899408,2
2026-03-06 21:21:13.902399,2
2026-03-06 21:21:14.905187,2
2026-03-06 21:21:15.908426,2
2026-03-06 21:21:16.91115,2
2026-03-06 21:21:17.914284,2
2026-03-06 21:21:18.917743,2
2026-03-06 21:21:19.920481,2
2026-03-06 21:21:20.923653,2
2026-03-06 21:21:21.926355,2
2026-03-06 21:21:22.929711,2
2026-03-06 21:21:23.932556,2
2026-03-06 21:21:24.935476,2
2026-03-06 21:21:25.938733,2
2026-03-06 21:21:26.941319,2
2026-03-06 21:21:27.944619,2
2026-03-06 21:21:28.947849,2
2026-03-06 21:21:29.950715,2
2026-03-06 21:21:30.953871,2
2026-03-06 21:21:31.956425,2
2026-03-06 21:21:32.959364,2
2026-03-06 21:21:33.962684,2
2026-03-06 21:21:34.966052,2
2026-03-06 21:21:35.968507,2
2026-03-06 21:21:36.971395,2
2026-03-06 21:21:37.974829,2
2026-03-06 21:21:38.97743,2
2026-03-06 21:21:39.98062,2
2026-03-06 21:21:40.983882,2
2026-03-06 21:21:41.986793,2
2026-03-06 21:21:42.990071,2
2026-03-06 21:21:43.993062,2
2026-03-06 21:21:44.99605,2
2026-03-06 21:21:45.998507,2
2026-03-06 21:21:47.002125,2
2026-03-06 21:21:48.004996,2
2026-03-06 21:21:49.008038,2
2026-03-06 21:21:50.010379,2
2026-03-06 21:21:51.013977,2
2026-03-06 21:21:52.016815,2
2026-03-06 21:21:53.019907,2
2026-03-06 21:21:54.022895,2
2026-03-06 21:21:55.025423,2
2026-03-06 21:21:56.028455,2
2026-03-06 21:21:57.031904,2
2026-03-06 21:21:58.034734,2
2026-03-06 21:21:59.037725,2
2026-03-06 21:22:00.041367,2
2026-03-06 21:22:01.043769,2
2026-03-06 21:22:02.0471,2
2026-03-06 21:22:03.050198,2
2026-03-06 21:22:04.053155,2
2026-03-06 21:22:05.055861,2
2026-03-06 21:22:06.058942,2
2026-03-06 21:22:07.062124,2
2026-03-06 21:22:08.065252,2
2026-03-06 21:22:09.068143,2
2026-03-06 21:22:10.071318,2
2026-03-06 21:22:11.074189,2
2026-03-06 21:22:12.077243,2
2026-03-06 21:22:13.080246,2
2026-03-06 21:22:14.08288,2
2026-03-06 21:22:15.086059,2
2026-03-06 21:22:16.088868,2
2026-03-06 21:22:17.092296,2
2026-03-06 21:22:18.094862,2
2026-03-06 21:22:19.097845,2
2026-03-06 21:22:20.100972,2
2026-03-06 21:22:21.104232,2
2026-03-06 21:22:22.107083,2
2026-03-06 21:22:23.109951,2
2026-03-06 21:22:24.113168,2
2026-03-06 21:22:25.116025,2
2026-03-06 21:22:26.119169,2
2026-03-06 21:22:27.122324,2
2026-03-06 21:22:28.125038,2
2026-03-06 21:22:29.128425,2
2026-03-06 21:22:30.131084,2
2026-03-06 21:22:31.134199,2
2026-03-06 21:22:32.137068,2
2026-03-06 21:22:33.140034,2
2026-03-06 21:22:34.143068,2
2026-03-06 21:22:35.146326,2
2026-03-06 21:22:36.149124,2
2026-03-06 21:22:37.15203,2
2026-03-06 21:22:38.155091,2
2026-03-06 21:22:39.158245,2
2026-03-06 21:22:40.161112,2
2026-03-06 21:22:41.164505,2
2026-03-06 21:22:42.167455,2
2026-03-06 21:22:43.170114,2
2026-03-06 21:22:44.17352,2
2026-03-06 21:22:45.176717,2
2026-03-06 21:22:46.179217,2
2026-03-06 21:22:47.182369,2
2026-03-06 21:22:48.186219,2
2026-03-06 21:22:49.188563,2
2026-03-06 21:22:50.191369,2
2026-03-06 21:22:51.194534,2
2026-03-06 21:22:52.197351,2
2026-03-06 21:22:53.200726,2
2026-03-06 21:22:54.203624,2
2026-03-06 21:22:55.206572,2
2026-03-06 21:22:56.209611,2
2026-03-06 21:22:57.212218,2
2026-03-06 21:22:58.215679,2
2026-03-06 21:22:59.218458,2
2026-03-06 21:23:00.221962,2
2026-03-06 21:23:01.224646,2
2026-03-06 21:23:02.227332,2
2026-03-06 21:23:03.230681,2
2026-03-06 21:23:04.23363,2
2026-03-06 21:23:05.236294,2
2026-03-06 21:23:06.239858,2
2026-03-06 21:23:07.242793,2
2026-03-06 21:23:08.245804,2
2026-03-06 21:23:09.248371,2
2026-03-06 21:23:10.251612,2
2026-03-06 21:23:11.254751,2
2026-03-06 21:23:12.257408,2
2026-03-06 21:23:13.260747,2
2026-03-06 21:23:14.263915,2
2026-03-06 21:23:15.267008,2
2026-03-06 21:23:16.269759,2
2026-03-06 21:23:17.272904,2
2026-03-06 21:23:18.275469,2
2026-03-06 21:23:19.278442,2
2026-03-06 21:23:20.281888,2
2026-03-06 21:23:21.284769,2
2026-03-06 21:23:22.287613,2
2026-03-06 21:23:23.291012,2
2026-03-06 21:23:24.293705,2
2026-03-06 21:23:25.296929,2
2026-03-06 21:23:26.299878,2
2026-03-06 21:23:27.302545,2
2026-03-06 21:23:28.30557,2
2026-03-06 21:23:29.309004,2
2026-03-06 21:23:30.311647,2
2026-03-06 21:23:31.314615,2
2026-03-06 21:23:32.318138,2
2026-03-06 21:23:33.320902,2
2026-03-06 21:23:34.324048,2
2026-03-06 21:23:35.326871,2
2026-03-06 21:23:36.329712,2
2026-03-06 21:23:37.332981,2
2026-03-06 21:23:38.336038,2
2026-03-06 21:23:39.339121,2
2026-03-06 21:23:40.342119,2
2026-03-06 21:23:41.345015,2
2026-03-06 21:23:42.347769,2
2026-03-06 21:23:43.350716,2
2026-03-06 21:23:44.354067,2
2026-03-06 21:23:45.356614,2
2026-03-06 21:23:46.360127,2
2026-03-06 21:23:47.363327,2
2026-03-06 21:23:48.366115,2
2026-03-06 21:23:49.369201,2
2026-03-06 21:23:50.371784,2
2026-03-06 21:23:51.374917,2
2026-03-06 21:23:52.377727,2
2026-03-06 21:23:53.380871,2
2026-03-06 21:23:54.384153,2
2026-03-06 21:23:55.387293,2
2026-03-06 21:23:56.389947,2
2026-03-06 21:23:57.393171,2
2026-03-06 21:23:58.39603,2
2026-03-06 21:23:59.399317,2
2026-03-06 21:24:00.402341,2
2026-03-06 21:24:01.405052,2
2026-03-06 21:24:02.407971,2
2026-03-06 21:24:03.411162,2
2026-03-06 21:24:04.413992,2
2026-03-06 21:24:05.417058,2
2026-03-06 21:24:06.420425,2
2026-03-06 21:24:07.422926,2
2026-03-06 21:24:08.425994,2
2026-03-06 21:24:09.429565,2
2026-03-06 21:24:10.43241,2
2026-03-06 21:24:11.435218,2
2026-03-06 21:24:12.43822,2
2026-03-06 21:24:13.441296,2
2026-03-06 21:24:14.444275,2
2026-03-06 21:24:15.447309,2
2026-03-06 21:24:16.450645,2
2026-03-06 21:24:17.453345,2
2026-03-06 21:24:18.456166,2
2026-03-06 21:24:19.459648,2
2026-03-06 21:24:20.462323,2
2026-03-06 21:24:21.465387,2
2026-03-06 21:24:22.468085,2
2026-03-06 21:24:23.471559,2
2026-03-06 21:24:24.474556,2
2026-03-06 21:24:25.477222,2
2026-03-06 21:24:26.48032,2
2026-03-06 21:24:27.483169,2
2026-03-06 21:24:28.486295,2
2026-03-06 21:24:29.489882,2
2026-03-06 21:24:30.49225,2
2026-03-06 21:24:31.495305,2
2026-03-06 21:24:32.498244,2
2026-03-06 21:24:33.501141,2
2026-03-06 21:24:34.50453,2
2026-03-06 21:24:35.507379,2
2026-03-06 21:24:36.51072,2
2026-03-06 21:24:37.513797,2
2026-03-06 21:24:38.516373,2
2026-03-06 21:24:39.519416,2
2026-03-06 21:24:40.522647,2
2026-03-06 21:24:41.525524,2
2026-03-06 21:24:42.528717,2
2026-03-06 21:24:43.531472,2
2026-03-06 21:24:44.534779,2
2026-03-06 21:24:45.537641,2
2026-03-06 21:24:46.540682,2
2026-03-06 21:24:47.543632,2
2026-03-06 21:24:48.546817,2
2026-03-06 21:24:49.549414,2
2026-03-06 21:24:50.552658,2
2026-03-06 21:24:51.555841,2
2026-03-06 21:24:52.558593,2
2026-03-06 21:24:53.561701,2
2026-03-06 21:24:54.564947,2
2026-03-06 21:24:55.567838,2
2026-03-06 21:24:56.570975,2
2026-03-06 21:24:57.573514,2
2026-03-06 21:24:58.576622,2
2026-03-06 21:24:59.579814,2
2026-03-06 21:25:00.582961,2
2026-03-06 21:25:01.585336,2
2026-03-06 21:25:02.588637,2
2026-03-06 21:25:03.591521,2
2026-03-06 21:25:04.594873,2
2026-03-06 21:25:05.597634,2
2026-03-06 21:25:06.600696,2
2026-03-06 21:25:07.603666,2
2026-03-06 21:25:08.606909,2
2026-03-06 21:25:09.610025,2
2026-03-06 21:25:10.612667,2
2026-03-06 21:25:11.615657,2
2026-03-06 21:25:12.618573,2
2026-03-06 21:25:13.621886,2
2026-03-06 21:25:14.625149,2
2026-03-06 21:25:15.627864,2
2026-03-06 21:25:16.630707,2
2026-03-06 21:25:17.634043,2
2026-03-06 21:25:18.637122,2
2026-03-06 21:25:19.639669,2
2026-03-06 21:25:20.642992,2
2026-03-06 21:25:21.64602,2
2026-03-06 21:25:22.64898,2
2026-03-06 21:25:23.652129,2
2026-03-06 21:25:24.65522,2
2026-03-06 21:25:25.658199,2
2026-03-06 21:25:26.660685,2
2026-03-06 21:25:27.663842,2
2026-03-06 21:25:28.66666,2
2026-03-06 21:25:29.670074,2
2026-03-06 21:25:30.672875,2
2026-03-06 21:25:31.676067,2
2026-03-06 21:25:32.679351,2
2026-03-06 21:25:33.682286,2
2026-03-06 21:25:34.684685,2
2026-03-06 21:25:35.68796,2
2026-03-06 21:25:36.691155,2
2026-03-06 21:25:37.693776,2
2026-03-06 21:25:38.69703,2
2026-03-06 21:25:39.700156,2
2026-03-06 21:25:40.703152,2
2026-03-06 21:25:41.706051,2
2026-03-06 21:25:42.709144,2
2026-03-06 21:25:43.712036,2
2026-03-06 21:25:44.715354,2
2026-03-06 21:25:45.718086,2
2026-03-06 21:25:46.720839,2
2026-03-06 21:25:47.724133,2
2026-03-06 21:25:48.727341,2
2026-03-06 21:25:49.730028,2
2026-03-06 21:25:50.733067,2
2026-03-06 21:25:51.736215,2
2026-03-06 21:25:52.73914,2
2026-03-06 21:25:53.742077,2
2026-03-06 21:25:54.745074,2
2026-03-06 21:25:55.748471,2
2026-03-06 21:25:56.751362,2
2026-03-06 21:25:57.754084,2
2026-03-06 21:25:58.757706,2
2026-03-06 21:25:59.760433,2
2026-03-06 21:26:00.763189,2
2026-03-06 21:26:01.766329,2
2026-03-06 21:26:02.769069,2
2026-03-06 21:26:03.772396,2
2026-03-06 21:26:04.77502,2
2026-03-06 21:26:05.7785,2
2026-03-06 21:26:06.781172,2
2026-03-06 21:26:07.784144,2
2026-03-06 21:26:08.787401,2
2026-03-06 21:26:09.79048,2
2026-03-06 21:26:10.793029,2
2026-03-06 21:26:11.796618,2
2026-03-06 21:26:12.799656,2
2026-03-06 21:26:13.802304,2
2026-03-06 21:26:14.805335,2
2026-03-06 21:26:15.808334,2
2026-03-06 21:26:16.81145,2
2026-03-06 21:26:17.814413,2
2026-03-06 21:26:18.817738,2
2026-03-06 21:26:19.820703,2
2026-03-06 21:26:20.823393,2
2026-03-06 21:26:21.826565,2
2026-03-06 21:26:22.8297,2
2026-03-06 21:26:23.832694,2
2026-03-06 21:26:24.835836,2
2026-03-06 21:26:25.838406,2
2026-03-06 21:26:26.841297,2
2026-03-06 21:26:27.844814,2
2026-03-06 21:26:28.847519,2
2026-03-06 21:26:29.85052,2
2026-03-06 21:26:30.853133,2
2026-03-06 21:26:31.856481,2
2026-03-06 21:26:32.859708,2
2026-03-06 21:26:33.862661,2
2026-03-06 21:26:34.865732,2
2026-03-06 21:26:35.868755,2
2026-03-06 21:26:36.871974,2
2026-03-06 21:26:37.874519,2
2026-03-06 21:26:38.877423,2
2026-03-06 21:26:39.880685,2
2026-03-06 21:26:40.88376,2
2026-03-06 21:26:41.886564,2
2026-03-06 21:26:42.88975,2
2026-03-06 21:26:43.892762,2
2026-03-06 21:26:44.895802,2
2026-03-06 21:26:45.898565,2
2026-03-06 21:26:46.901398,2
2026-03-06 21:26:47.90456,2
2026-03-06 21:26:48.907517,2
2026-03-06 21:26:49.911033,2
2026-03-06 21:26:50.913706,2
2026-03-06 21:26:51.917013,2
2026-03-06 21:26:52.920015,2
2026-03-06 21:26:53.9226,2
2026-03-06 21:26:54.926068,2
2026-03-06 21:26:55.928714,2
2026-03-06 21:26:56.932036,2
2026-03-06 21:26:57.934955,2
2026-03-06 21:26:58.937909,2
2026-03-06 21:26:59.94137,2
2026-03-06 21:27:00.944047,2
2026-03-06 21:27:01.947048,2
2026-03-06 21:27:02.949778,2
2026-03-06 21:27:03.952788,2
2026-03-06 21:27:04.955861,2
2026-03-06 21:27:05.958923,2
2026-03-06 21:27:06.961875,2
2026-03-06 21:27:07.964922,2
2026-03-06 21:27:08.967937,2
2026-03-06 21:27:09.970711,2
2026-03-06 21:27:10.973761,2
2026-03-06 21:27:11.976813,2
2026-03-06 21:27:12.980225,2
2026-03-06 21:27:13.982699,2
