time,PT_Cal.Ox_Downstream.timestamp_ns
2026-03-06 21:19:00.537007,1772831940535552420
2026-03-06 21:19:00.53736,1772831940535552420
2026-03-06 21:19:00.537518,1772831940537496202
2026-03-06 21:19:00.537754,1772831940535552420
2026-03-06 21:19:00.538041,1772831940535552420
2026-03-06 21:19:00.53851,1772831940535552420
2026-03-06 21:19:00.644807,1772831940644264434
2026-03-06 21:19:00.64496,1772831940644264434
2026-03-06 21:19:00.645143,1772831940644264434
2026-03-06 21:19:00.64537,1772831940644264434
2026-03-06 21:19:00.645438,1772831940645294343
2026-03-06 21:19:00.753873,1772831940753362777
2026-03-06 21:19:00.753955,1772831940753362777
2026-03-06 21:19:00.754041,1772831940753362777
2026-03-06 21:19:00.754112,1772831940753362777
2026-03-06 21:19:00.754368,1772831940754353266
2026-03-06 21:19:00.863295,1772831940862456597
2026-03-06 21:19:00.863531,1772831940862456597
2026-03-06 21:19:00.863771,1772831940862456597
2026-03-06 21:19:00.865131,1772831940865095285
2026-03-06 21:19:00.97333,1772831940971589056
2026-03-06 21:19:00.973696,1772831940971589056
2026-03-06 21:19:00.974066,1772831940971589056
2026-03-06 21:19:00.974487,1772831940973815182
2026-03-06 21:19:00.97457,1772831940971589056
2026-03-06 21:19:01.081435,1772831941080534055
2026-03-06 21:19:01.081528,1772831941080534055
2026-03-06 21:19:01.081608,1772831941080534055
2026-03-06 21:19:01.081705,1772831941080534055
2026-03-06 21:19:01.082097,1772831941082073257
2026-03-06 21:19:01.190796,1772831941189724761
2026-03-06 21:19:01.190931,1772831941189724761
2026-03-06 21:19:01.191039,1772831941189724761
2026-03-06 21:19:01.19141,1772831941189724761
2026-03-06 21:19:01.191725,1772831941189724761
2026-03-06 21:19:01.191737,1772831941191708642
2026-03-06 21:19:01.192207,1772831941189724761
2026-03-06 21:19:01.299127,1772831941298278971
2026-03-06 21:19:01.299348,1772831941298278971
2026-03-06 21:19:01.299676,1772831941298278971
2026-03-06 21:19:01.299795,1772831941299773433
2026-03-06 21:19:01.299823,1772831941298278971
2026-03-06 21:19:01.299991,1772831941298278971
2026-03-06 21:19:01.408195,1772831941407288340
2026-03-06 21:19:01.408392,1772831941407288340
2026-03-06 21:19:01.408575,1772831941407288340
2026-03-06 21:19:01.408781,1772831941407288340
2026-03-06 21:19:01.408818,1772831941408792671
2026-03-06 21:19:01.408999,1772831941407288340
2026-03-06 21:19:01.516821,1772831941516114858
2026-03-06 21:19:01.517095,1772831941516114858
2026-03-06 21:19:01.517578,1772831941517553959
2026-03-06 21:19:01.517645,1772831941516114858
2026-03-06 21:19:01.626323,1772831941625459848
2026-03-06 21:19:01.626403,1772831941625459848
2026-03-06 21:19:01.626475,1772831941625459848
2026-03-06 21:19:01.626605,1772831941625459848
2026-03-06 21:19:01.626876,1772831941626857772
2026-03-06 21:19:01.626902,1772831941625459848
2026-03-06 21:19:01.734733,1772831941734217364
2026-03-06 21:19:01.734928,1772831941734217364
2026-03-06 21:19:01.735145,1772831941734217364
2026-03-06 21:19:01.735222,1772831941735206862
2026-03-06 21:19:01.844296,1772831941843270698
2026-03-06 21:19:01.84452,1772831941843270698
2026-03-06 21:19:01.844732,1772831941843270698
2026-03-06 21:19:01.844939,1772831941843270698
2026-03-06 21:19:01.845152,1772831941843270698
2026-03-06 21:19:01.845374,1772831941845343829
2026-03-06 21:19:01.953107,1772831941952523552
2026-03-06 21:19:01.953434,1772831941952523552
2026-03-06 21:19:01.953496,1772831941952523552
2026-03-06 21:19:01.953587,1772831941952523552
2026-03-06 21:19:01.953699,1772831941953671884
2026-03-06 21:19:02.062462,1772831942061571277
2026-03-06 21:19:02.062664,1772831942061571277
2026-03-06 21:19:02.062874,1772831942061571277
2026-03-06 21:19:02.063146,1772831942061571277
2026-03-06 21:19:02.063279,1772831942063246745
2026-03-06 21:19:02.063521,1772831942061571277
2026-03-06 21:19:02.170935,1772831942170166001
2026-03-06 21:19:02.171131,1772831942170166001
2026-03-06 21:19:02.171303,1772831942170166001
2026-03-06 21:19:02.171528,1772831942170166001
2026-03-06 21:19:02.172069,1772831942172029447
2026-03-06 21:19:02.28078,1772831942279577475
2026-03-06 21:19:02.281079,1772831942279577475
2026-03-06 21:19:02.281359,1772831942279577475
2026-03-06 21:19:02.28166,1772831942279577475
2026-03-06 21:19:02.281964,1772831942279577475
2026-03-06 21:19:02.282262,1772831942279577475
2026-03-06 21:19:02.282898,1772831942282872312
2026-03-06 21:19:02.389183,1772831942388549517
2026-03-06 21:19:02.389255,1772831942388549517
2026-03-06 21:19:02.389376,1772831942388549517
2026-03-06 21:19:02.389591,1772831942388549517
2026-03-06 21:19:02.389776,1772831942388549517
2026-03-06 21:19:02.390067,1772831942390046564
2026-03-06 21:19:02.497953,1772831942497171354
2026-03-06 21:19:02.498081,1772831942497171354
2026-03-06 21:19:02.498224,1772831942497171354
2026-03-06 21:19:02.498413,1772831942497171354
2026-03-06 21:19:02.498568,1772831942497171354
2026-03-06 21:19:02.498732,1772831942497171354
2026-03-06 21:19:02.498936,1772831942498914224
2026-03-06 21:19:02.607167,1772831942606443143
2026-03-06 21:19:02.607234,1772831942606443143
2026-03-06 21:19:02.607311,1772831942606443143
2026-03-06 21:19:02.607492,1772831942606443143
2026-03-06 21:19:02.60772,1772831942606443143
2026-03-06 21:19:02.607749,1772831942607732236
2026-03-06 21:19:02.607826,1772831942606443143
2026-03-06 21:19:02.607995,1772831942606443143
2026-03-06 21:19:02.608173,1772831942606443143
2026-03-06 21:19:02.716116,1772831942715348295
2026-03-06 21:19:02.716192,1772831942715348295
2026-03-06 21:19:02.716257,1772831942715348295
2026-03-06 21:19:02.716324,1772831942715348295
2026-03-06 21:19:02.716491,1772831942715348295
2026-03-06 21:19:02.716696,1772831942716685244
2026-03-06 21:19:02.824928,1772831942824452334
2026-03-06 21:19:02.824965,1772831942824452334
2026-03-06 21:19:02.82501,1772831942824452334
2026-03-06 21:19:02.825069,1772831942824452334
2026-03-06 21:19:02.825221,1772831942824452334
2026-03-06 21:19:02.825449,1772831942825439016
2026-03-06 21:19:02.933372,1772831942933063420
2026-03-06 21:19:02.933495,1772831942933063420
2026-03-06 21:19:02.933785,1772831942933775998
2026-03-06 21:19:02.93386,1772831942933063420
2026-03-06 21:19:02.933977,1772831942933063420
2026-03-06 21:19:02.934059,1772831942933063420
2026-03-06 21:19:02.934231,1772831942933063420
2026-03-06 21:19:02.934305,1772831942933063420
2026-03-06 21:19:02.934411,1772831942933063420
2026-03-06 21:19:03.043096,1772831943042341166
2026-03-06 21:19:03.043269,1772831943042341166
2026-03-06 21:19:03.043437,1772831943042341166
2026-03-06 21:19:03.043549,1772831943043534646
2026-03-06 21:19:03.043594,1772831943042341166
2026-03-06 21:19:03.151838,1772831943151207169
2026-03-06 21:19:03.152007,1772831943151207169
2026-03-06 21:19:03.152218,1772831943151207169
2026-03-06 21:19:03.152429,1772831943152408622
2026-03-06 21:19:03.261131,1772831943260545402
2026-03-06 21:19:03.261275,1772831943260545402
2026-03-06 21:19:03.261422,1772831943260545402
2026-03-06 21:19:03.261582,1772831943260545402
2026-03-06 21:19:03.262018,1772831943261998566
2026-03-06 21:19:03.370413,1772831943369482429
2026-03-06 21:19:03.370571,1772831943369482429
2026-03-06 21:19:03.370699,1772831943369482429
2026-03-06 21:19:03.371214,1772831943371188651
2026-03-06 21:19:03.478942,1772831943478334889
2026-03-06 21:19:03.479068,1772831943478334889
2026-03-06 21:19:03.479289,1772831943478334889
2026-03-06 21:19:03.47931,1772831943479290482
2026-03-06 21:19:03.588222,1772831943587759820
2026-03-06 21:19:03.588352,1772831943587759820
2026-03-06 21:19:03.588484,1772831943587759820
2026-03-06 21:19:03.588881,1772831943588776637
2026-03-06 21:19:03.69701,1772831943696377033
2026-03-06 21:19:03.697117,1772831943696377033
2026-03-06 21:19:03.697416,1772831943696377033
2026-03-06 21:19:03.697613,1772831943696377033
2026-03-06 21:19:03.697642,1772831943697617204
2026-03-06 21:19:03.697934,1772831943696377033
2026-03-06 21:19:03.806408,1772831943805712465
2026-03-06 21:19:03.806503,1772831943805712465
2026-03-06 21:19:03.806623,1772831943805712465
2026-03-06 21:19:03.806726,1772831943805712465
2026-03-06 21:19:03.806849,1772831943805712465
2026-03-06 21:19:03.806964,1772831943805712465
2026-03-06 21:19:03.807062,1772831943807047705
2026-03-06 21:19:03.915054,1772831943914392101
2026-03-06 21:19:03.915099,1772831943914392101
2026-03-06 21:19:03.915204,1772831943914392101
2026-03-06 21:19:03.915333,1772831943914392101
2026-03-06 21:19:03.915472,1772831943914392101
2026-03-06 21:19:03.91572,1772831943914392101
2026-03-06 21:19:03.915741,1772831943915721068
2026-03-06 21:19:04.024093,1772831944023617334
2026-03-06 21:19:04.024259,1772831944023617334
2026-03-06 21:19:04.024693,1772831944024677328
2026-03-06 21:19:04.024906,1772831944023617334
2026-03-06 21:19:04.025565,1772831944023617334
2026-03-06 21:19:04.026089,1772831944023617334
2026-03-06 21:19:04.133318,1772831944132642610
2026-03-06 21:19:04.133386,1772831944132642610
2026-03-06 21:19:04.133673,1772831944132642610
2026-03-06 21:19:04.133873,1772831944133854881
2026-03-06 21:19:04.134098,1772831944132642610
2026-03-06 21:19:04.241761,1772831944241195291
2026-03-06 21:19:04.241828,1772831944241195291
2026-03-06 21:19:04.241886,1772831944241195291
2026-03-06 21:19:04.24194,1772831944241195291
2026-03-06 21:19:04.241979,1772831944241195291
2026-03-06 21:19:04.242176,1772831944242155774
2026-03-06 21:19:04.351327,1772831944350752271
2026-03-06 21:19:04.351542,1772831944350752271
2026-03-06 21:19:04.351866,1772831944350752271
2026-03-06 21:19:04.352056,1772831944352033503
2026-03-06 21:19:04.35223,1772831944350752271
2026-03-06 21:19:04.460388,1772831944459401764
2026-03-06 21:19:04.460577,1772831944459401764
2026-03-06 21:19:04.460793,1772831944459401764
2026-03-06 21:19:04.461004,1772831944459401764
2026-03-06 21:19:04.461249,1772831944459401764
2026-03-06 21:19:04.461482,1772831944459401764
2026-03-06 21:19:04.461517,1772831944461488002
2026-03-06 21:19:04.570423,1772831944568253604
2026-03-06 21:19:04.570684,1772831944568253604
2026-03-06 21:19:04.570931,1772831944568253604
2026-03-06 21:19:04.571182,1772831944571150275
2026-03-06 21:19:04.571195,1772831944568253604
2026-03-06 21:19:04.571421,1772831944568253604
2026-03-06 21:19:04.571654,1772831944568253604
2026-03-06 21:19:04.571918,1772831944568253604
2026-03-06 21:19:04.678074,1772831944677333838
2026-03-06 21:19:04.678431,1772831944677333838
2026-03-06 21:19:04.678838,1772831944677333838
2026-03-06 21:19:04.678884,1772831944678677063
2026-03-06 21:19:04.67929,1772831944677333838
2026-03-06 21:19:04.787245,1772831944786679507
2026-03-06 21:19:04.787463,1772831944786679507
2026-03-06 21:19:04.787558,1772831944786679507
2026-03-06 21:19:04.787754,1772831944786679507
2026-03-06 21:19:04.787783,1772831944787764295
2026-03-06 21:19:04.787923,1772831944786679507
2026-03-06 21:19:04.896091,1772831944895333369
2026-03-06 21:19:04.896266,1772831944895333369
2026-03-06 21:19:04.896433,1772831944895333369
2026-03-06 21:19:04.896566,1772831944896546706
2026-03-06 21:19:04.8966,1772831944895333369
2026-03-06 21:19:04.89678,1772831944895333369
2026-03-06 21:19:05.005212,1772831945004531065
2026-03-06 21:19:05.005441,1772831945004531065
2026-03-06 21:19:05.005669,1772831945004531065
2026-03-06 21:19:05.005836,1772831945005817182
2026-03-06 21:19:05.005954,1772831945004531065
2026-03-06 21:19:05.114741,1772831945113779626
2026-03-06 21:19:05.11479,1772831945113779626
2026-03-06 21:19:05.114944,1772831945113779626
2026-03-06 21:19:05.115157,1772831945113779626
2026-03-06 21:19:05.115184,1772831945115150937
2026-03-06 21:19:05.115339,1772831945113779626
2026-03-06 21:19:05.115516,1772831945113779626
2026-03-06 21:19:05.223017,1772831945222281831
2026-03-06 21:19:05.223143,1772831945222281831
2026-03-06 21:19:05.223319,1772831945222281831
2026-03-06 21:19:05.223605,1772831945222281831
2026-03-06 21:19:05.22393,1772831945222281831
2026-03-06 21:19:05.224191,1772831945224149629
2026-03-06 21:19:05.332606,1772831945331681910
2026-03-06 21:19:05.33277,1772831945331681910
2026-03-06 21:19:05.332954,1772831945331681910
2026-03-06 21:19:05.333134,1772831945331681910
2026-03-06 21:19:05.333328,1772831945333306617
2026-03-06 21:19:05.333355,1772831945331681910
2026-03-06 21:19:05.333561,1772831945331681910
2026-03-06 21:19:05.441214,1772831945440148915
2026-03-06 21:19:05.441646,1772831945440148915
2026-03-06 21:19:05.442156,1772831945440148915
2026-03-06 21:19:05.442405,1772831945440148915
2026-03-06 21:19:05.442627,1772831945440148915
2026-03-06 21:19:05.442852,1772831945440148915
2026-03-06 21:19:05.442989,1772831945442958897
2026-03-06 21:19:05.549578,1772831945549189681
2026-03-06 21:19:05.549683,1772831945549189681
2026-03-06 21:19:05.549912,1772831945549189681
2026-03-06 21:19:05.550008,1772831945549996588
2026-03-06 21:19:05.550097,1772831945549189681
2026-03-06 21:19:05.659549,1772831945658815211
2026-03-06 21:19:05.660238,1772831945658815211
2026-03-06 21:19:05.660271,1772831945660258078
2026-03-06 21:19:05.660938,1772831945658815211
2026-03-06 21:19:05.768076,1772831945767353113
2026-03-06 21:19:05.768157,1772831945767353113
2026-03-06 21:19:05.768358,1772831945767353113
2026-03-06 21:19:05.768646,1772831945768623856
2026-03-06 21:19:05.768859,1772831945767353113
2026-03-06 21:19:05.769616,1772831945767353113
2026-03-06 21:19:05.877054,1772831945876297917
2026-03-06 21:19:05.877252,1772831945876297917
2026-03-06 21:19:05.877435,1772831945876297917
2026-03-06 21:19:05.877643,1772831945876297917
2026-03-06 21:19:05.877878,1772831945876297917
2026-03-06 21:19:05.878693,1772831945878656328
2026-03-06 21:19:05.985926,1772831945985166607
2026-03-06 21:19:05.986066,1772831945985166607
2026-03-06 21:19:05.986257,1772831945985166607
2026-03-06 21:19:05.98666,1772831945985166607
2026-03-06 21:19:05.987307,1772831945985166607
2026-03-06 21:19:05.987527,1772831945987432618
2026-03-06 21:19:06.09601,1772831946094585670
2026-03-06 21:19:06.096599,1772831946094585670
2026-03-06 21:19:06.096887,1772831946094585670
2026-03-06 21:19:06.097179,1772831946094585670
2026-03-06 21:19:06.097444,1772831946094585670
2026-03-06 21:19:06.099148,1772831946099118554
2026-03-06 21:19:06.203841,1772831946203433325
2026-03-06 21:19:06.203961,1772831946203433325
2026-03-06 21:19:06.204114,1772831946203433325
2026-03-06 21:19:06.204376,1772831946204361957
2026-03-06 21:19:06.312966,1772831946312474812
2026-03-06 21:19:06.313065,1772831946312474812
2026-03-06 21:19:06.313192,1772831946312474812
2026-03-06 21:19:06.313316,1772831946312474812
2026-03-06 21:19:06.313444,1772831946312474812
2026-03-06 21:19:06.313561,1772831946312474812
2026-03-06 21:19:06.313923,1772831946313901443
2026-03-06 21:19:06.421946,1772831946421347114
2026-03-06 21:19:06.422134,1772831946421347114
2026-03-06 21:19:06.422464,1772831946422441713
2026-03-06 21:19:06.422593,1772831946421347114
2026-03-06 21:19:06.422795,1772831946421347114
2026-03-06 21:19:06.422992,1772831946421347114
2026-03-06 21:19:06.531318,1772831946530317767
2026-03-06 21:19:06.531552,1772831946530317767
2026-03-06 21:19:06.531781,1772831946530317767
2026-03-06 21:19:06.532016,1772831946530317767
2026-03-06 21:19:06.532226,1772831946530317767
2026-03-06 21:19:06.532769,1772831946532734989
2026-03-06 21:19:06.639985,1772831946639266472
2026-03-06 21:19:06.640125,1772831946639266472
2026-03-06 21:19:06.64028,1772831946639266472
2026-03-06 21:19:06.640437,1772831946639266472
2026-03-06 21:19:06.64061,1772831946639266472
2026-03-06 21:19:06.640673,1772831946640569896
2026-03-06 21:19:06.749135,1772831946748451730
2026-03-06 21:19:06.749282,1772831946748451730
2026-03-06 21:19:06.749411,1772831946748451730
2026-03-06 21:19:06.749558,1772831946748451730
2026-03-06 21:19:06.749633,1772831946749614554
2026-03-06 21:19:06.749715,1772831946748451730
2026-03-06 21:19:06.858061,1772831946857567227
2026-03-06 21:19:06.858165,1772831946857567227
2026-03-06 21:19:06.858439,1772831946858427823
2026-03-06 21:19:06.85846,1772831946857567227
2026-03-06 21:19:06.858592,1772831946857567227
2026-03-06 21:19:06.967556,1772831946966561275
2026-03-06 21:19:06.967863,1772831946966561275
2026-03-06 21:19:06.968404,1772831946966561275
2026-03-06 21:19:06.968639,1772831946968604283
2026-03-06 21:19:06.969366,1772831946966561275
2026-03-06 21:19:07.07611,1772831947075381104
2026-03-06 21:19:07.076152,1772831947075381104
2026-03-06 21:19:07.07619,1772831947075381104
2026-03-06 21:19:07.076302,1772831947075381104
2026-03-06 21:19:07.076457,1772831947075381104
2026-03-06 21:19:07.076487,1772831947076471522
2026-03-06 21:19:07.076745,1772831947075381104
2026-03-06 21:19:07.185565,1772831947184602737
2026-03-06 21:19:07.185777,1772831947184602737
2026-03-06 21:19:07.186195,1772831947184602737
2026-03-06 21:19:07.186245,1772831947186216224
2026-03-06 21:19:07.186554,1772831947184602737
2026-03-06 21:19:07.18682,1772831947184602737
2026-03-06 21:19:07.294083,1772831947293424665
2026-03-06 21:19:07.294293,1772831947293424665
2026-03-06 21:19:07.294496,1772831947293424665
2026-03-06 21:19:07.294643,1772831947294619219
2026-03-06 21:19:07.294741,1772831947293424665
2026-03-06 21:19:07.403485,1772831947402710270
2026-03-06 21:19:07.403541,1772831947402710270
2026-03-06 21:19:07.403601,1772831947402710270
2026-03-06 21:19:07.403783,1772831947402710270
2026-03-06 21:19:07.404005,1772831947402710270
2026-03-06 21:19:07.404119,1772831947404097979
2026-03-06 21:19:07.512337,1772831947511372098
2026-03-06 21:19:07.512533,1772831947511372098
2026-03-06 21:19:07.512678,1772831947511372098
2026-03-06 21:19:07.512812,1772831947511372098
2026-03-06 21:19:07.512954,1772831947511372098
2026-03-06 21:19:07.513108,1772831947511372098
2026-03-06 21:19:07.513789,1772831947513747646
2026-03-06 21:19:07.621415,1772831947620581270
2026-03-06 21:19:07.6217,1772831947620581270
2026-03-06 21:19:07.622092,1772831947620581270
2026-03-06 21:19:07.622108,1772831947622083529
2026-03-06 21:19:07.622691,1772831947620581270
2026-03-06 21:19:07.730358,1772831947729347521
2026-03-06 21:19:07.730441,1772831947729347521
2026-03-06 21:19:07.730507,1772831947729347521
2026-03-06 21:19:07.73062,1772831947729347521
2026-03-06 21:19:07.731255,1772831947731148436
2026-03-06 21:19:07.839759,1772831947838671089
2026-03-06 21:19:07.839984,1772831947838671089
2026-03-06 21:19:07.840248,1772831947838671089
2026-03-06 21:19:07.840504,1772831947838671089
2026-03-06 21:19:07.840745,1772831947838671089
2026-03-06 21:19:07.842095,1772831947842062155
2026-03-06 21:19:07.948574,1772831947947655880
2026-03-06 21:19:07.948761,1772831947947655880
2026-03-06 21:19:07.948955,1772831947947655880
2026-03-06 21:19:07.949141,1772831947947655880
2026-03-06 21:19:07.9493,1772831947949283092
2026-03-06 21:19:08.057532,1772831948056583223
2026-03-06 21:19:08.057733,1772831948056583223
2026-03-06 21:19:08.057945,1772831948056583223
2026-03-06 21:19:08.058138,1772831948056583223
2026-03-06 21:19:08.05839,1772831948056583223
2026-03-06 21:19:08.059563,1772831948059519375
2026-03-06 21:19:08.16584,1772831948165283162
2026-03-06 21:19:08.165983,1772831948165283162
2026-03-06 21:19:08.166149,1772831948165283162
2026-03-06 21:19:08.166277,1772831948166252288
2026-03-06 21:19:08.166343,1772831948165283162
2026-03-06 21:19:08.275165,1772831948274388199
2026-03-06 21:19:08.275321,1772831948274388199
2026-03-06 21:19:08.275462,1772831948274388199
2026-03-06 21:19:08.275618,1772831948274388199
2026-03-06 21:19:08.275675,1772831948275660899
2026-03-06 21:19:08.275751,1772831948274388199
2026-03-06 21:19:08.384545,1772831948383572108
2026-03-06 21:19:08.384782,1772831948383572108
2026-03-06 21:19:08.385005,1772831948383572108
2026-03-06 21:19:08.385251,1772831948383572108
2026-03-06 21:19:08.385254,1772831948385238389
2026-03-06 21:19:08.385476,1772831948383572108
2026-03-06 21:19:08.495563,1772831948492443848
2026-03-06 21:19:08.496147,1772831948492443848
2026-03-06 21:19:08.496441,1772831948492443848
2026-03-06 21:19:08.496731,1772831948492443848
2026-03-06 21:19:08.496955,1772831948492443848
2026-03-06 21:19:08.497133,1772831948497112924
2026-03-06 21:19:08.602331,1772831948601404853
2026-03-06 21:19:08.602503,1772831948601404853
2026-03-06 21:19:08.602681,1772831948601404853
2026-03-06 21:19:08.602872,1772831948601404853
2026-03-06 21:19:08.603314,1772831948603271974
2026-03-06 21:19:08.711666,1772831948710538729
2026-03-06 21:19:08.711861,1772831948710538729
2026-03-06 21:19:08.712025,1772831948712007646
2026-03-06 21:19:08.712047,1772831948710538729
2026-03-06 21:19:08.712266,1772831948710538729
2026-03-06 21:19:08.712474,1772831948710538729
2026-03-06 21:19:08.820122,1772831948819308990
2026-03-06 21:19:08.820313,1772831948819308990
2026-03-06 21:19:08.82049,1772831948819308990
2026-03-06 21:19:08.820681,1772831948819308990
2026-03-06 21:19:08.820858,1772831948819308990
2026-03-06 21:19:08.821762,1772831948821744396
2026-03-06 21:19:08.929124,1772831948928347999
2026-03-06 21:19:08.929257,1772831948928347999
2026-03-06 21:19:08.929507,1772831948928347999
2026-03-06 21:19:08.929756,1772831948928347999
2026-03-06 21:19:08.930031,1772831948929936081
2026-03-06 21:19:09.037968,1772831949037481563
2026-03-06 21:19:09.038125,1772831949037481563
2026-03-06 21:19:09.038436,1772831949037481563
2026-03-06 21:19:09.038471,1772831949038459846
2026-03-06 21:19:09.14722,1772831949146470073
2026-03-06 21:19:09.147389,1772831949146470073
2026-03-06 21:19:09.147644,1772831949146470073
2026-03-06 21:19:09.147807,1772831949146470073
2026-03-06 21:19:09.148926,1772831949148898256
2026-03-06 21:19:09.255853,1772831949255460543
2026-03-06 21:19:09.255883,1772831949255460543
2026-03-06 21:19:09.25591,1772831949255460543
2026-03-06 21:19:09.255974,1772831949255460543
2026-03-06 21:19:09.256121,1772831949255460543
2026-03-06 21:19:09.256753,1772831949256740076
2026-03-06 21:19:09.365477,1772831949364526222
2026-03-06 21:19:09.365567,1772831949364526222
2026-03-06 21:19:09.365743,1772831949364526222
2026-03-06 21:19:09.365872,1772831949365851014
2026-03-06 21:19:09.365908,1772831949364526222
2026-03-06 21:19:09.366289,1772831949364526222
2026-03-06 21:19:09.366376,1772831949364526222
2026-03-06 21:19:09.474232,1772831949473365473
2026-03-06 21:19:09.474459,1772831949473365473
2026-03-06 21:19:09.474727,1772831949473365473
2026-03-06 21:19:09.474942,1772831949474916213
2026-03-06 21:19:09.47499,1772831949473365473
2026-03-06 21:19:09.475294,1772831949473365473
2026-03-06 21:19:09.58347,1772831949582778633
2026-03-06 21:19:09.583639,1772831949582778633
2026-03-06 21:19:09.583917,1772831949582778633
2026-03-06 21:19:09.584236,1772831949582778633
2026-03-06 21:19:09.58446,1772831949584434596
2026-03-06 21:19:09.584475,1772831949582778633
2026-03-06 21:19:09.692536,1772831949691737034
2026-03-06 21:19:09.692698,1772831949691737034
2026-03-06 21:19:09.692907,1772831949691737034
2026-03-06 21:19:09.693155,1772831949691737034
2026-03-06 21:19:09.693459,1772831949691737034
2026-03-06 21:19:09.69348,1772831949693453416
2026-03-06 21:19:09.801174,1772831949800429250
2026-03-06 21:19:09.801577,1772831949800429250
2026-03-06 21:19:09.801953,1772831949800429250
2026-03-06 21:19:09.804396,1772831949804353560
2026-03-06 21:19:09.910889,1772831949909504811
2026-03-06 21:19:09.911193,1772831949909504811
2026-03-06 21:19:09.911571,1772831949909504811
2026-03-06 21:19:09.911973,1772831949909504811
2026-03-06 21:19:09.912376,1772831949909504811
2026-03-06 21:19:09.912955,1772831949912907366
2026-03-06 21:19:10.019333,1772831950018758035
2026-03-06 21:19:10.01941,1772831950018758035
2026-03-06 21:19:10.019478,1772831950018758035
2026-03-06 21:19:10.019539,1772831950018758035
2026-03-06 21:19:10.0196,1772831950018758035
2026-03-06 21:19:10.019757,1772831950019750616
2026-03-06 21:19:10.128563,1772831950127639226
2026-03-06 21:19:10.128738,1772831950127639226
2026-03-06 21:19:10.128981,1772831950127639226
2026-03-06 21:19:10.129261,1772831950127639226
2026-03-06 21:19:10.130585,1772831950130548235
2026-03-06 21:19:10.237697,1772831950236531401
2026-03-06 21:19:10.237845,1772831950236531401
2026-03-06 21:19:10.23795,1772831950236531401
2026-03-06 21:19:10.23809,1772831950236531401
2026-03-06 21:19:10.238234,1772831950236531401
2026-03-06 21:19:10.238478,1772831950238456620
2026-03-06 21:19:10.238992,1772831950236531401
2026-03-06 21:19:10.345773,1772831950345196000
2026-03-06 21:19:10.345891,1772831950345196000
2026-03-06 21:19:10.346033,1772831950345196000
2026-03-06 21:19:10.346058,1772831950346045110
2026-03-06 21:19:10.346297,1772831950345196000
2026-03-06 21:19:10.455098,1772831950454433883
2026-03-06 21:19:10.455184,1772831950454433883
2026-03-06 21:19:10.455307,1772831950454433883
2026-03-06 21:19:10.455425,1772831950454433883
2026-03-06 21:19:10.455544,1772831950454433883
2026-03-06 21:19:10.455654,1772831950455633276
2026-03-06 21:19:10.564711,1772831950563771041
2026-03-06 21:19:10.564874,1772831950563771041
2026-03-06 21:19:10.565082,1772831950563771041
2026-03-06 21:19:10.565287,1772831950565262253
2026-03-06 21:19:10.565307,1772831950563771041
2026-03-06 21:19:10.565517,1772831950563771041
2026-03-06 21:19:10.673773,1772831950672899740
2026-03-06 21:19:10.673878,1772831950672899740
2026-03-06 21:19:10.674023,1772831950672899740
2026-03-06 21:19:10.674152,1772831950672899740
2026-03-06 21:19:10.674199,1772831950674184598
2026-03-06 21:19:10.782634,1772831950781641193
2026-03-06 21:19:10.782767,1772831950781641193
2026-03-06 21:19:10.782912,1772831950781641193
2026-03-06 21:19:10.78304,1772831950781641193
2026-03-06 21:19:10.78327,1772831950783244799
2026-03-06 21:19:10.891807,1772831950890776722
2026-03-06 21:19:10.891999,1772831950890776722
2026-03-06 21:19:10.892329,1772831950890776722
2026-03-06 21:19:10.892576,1772831950892550997
2026-03-06 21:19:10.892884,1772831950890776722
2026-03-06 21:19:11.000538,1772831950999608307
2026-03-06 21:19:11.000697,1772831950999608307
2026-03-06 21:19:11.000897,1772831950999608307
2026-03-06 21:19:11.001091,1772831950999608307
2026-03-06 21:19:11.002321,1772831951002277662
2026-03-06 21:19:11.109318,1772831951108633557
2026-03-06 21:19:11.109474,1772831951108633557
2026-03-06 21:19:11.109631,1772831951108633557
2026-03-06 21:19:11.109799,1772831951108633557
2026-03-06 21:19:11.109961,1772831951109943371
2026-03-06 21:19:11.109966,1772831951108633557
2026-03-06 21:19:11.2181,1772831951217437322
2026-03-06 21:19:11.218192,1772831951217437322
2026-03-06 21:19:11.218375,1772831951217437322
2026-03-06 21:19:11.218512,1772831951217437322
2026-03-06 21:19:11.21866,1772831951217437322
2026-03-06 21:19:11.218696,1772831951218674644
2026-03-06 21:19:11.32697,1772831951326434808
2026-03-06 21:19:11.327045,1772831951326434808
2026-03-06 21:19:11.327175,1772831951326434808
2026-03-06 21:19:11.32729,1772831951326434808
2026-03-06 21:19:11.327306,1772831951327291459
2026-03-06 21:19:11.327436,1772831951326434808
2026-03-06 21:19:11.436324,1772831951435301333
2026-03-06 21:19:11.436494,1772831951435301333
2026-03-06 21:19:11.436733,1772831951435301333
2026-03-06 21:19:11.436852,1772831951436830382
2026-03-06 21:19:11.43698,1772831951435301333
2026-03-06 21:19:11.437269,1772831951435301333
2026-03-06 21:19:11.545529,1772831951544496172
2026-03-06 21:19:11.545776,1772831951544496172
2026-03-06 21:19:11.546,1772831951544496172
2026-03-06 21:19:11.546278,1772831951546247321
2026-03-06 21:19:11.546286,1772831951544496172
