time,LC_Cal.CH17.force_n
2026-03-06 21:14:26.346218,0.0
2026-03-06 21:14:26.446449,0.0
2026-03-06 21:14:26.646085,0.0
2026-03-06 21:14:26.746544,0.0
2026-03-06 21:14:26.846656,0.0
2026-03-06 21:14:26.950327,0.0
2026-03-06 21:14:27.149173,0.0
2026-03-06 21:14:27.249667,0.0
2026-03-06 21:14:27.3501,0.0
2026-03-06 21:14:27.549424,0.0
2026-03-06 21:14:27.65001,0.0
2026-03-06 21:14:27.849892,0.0
2026-03-06 21:14:27.952316,0.0
2026-03-06 21:14:28.052748,0.0
2026-03-06 21:14:28.152743,0.0
2026-03-06 21:14:28.252797,0.0
2026-03-06 21:14:28.452099,0.0
2026-03-06 21:14:28.652304,0.0
2026-03-06 21:14:28.75239,0.0
2026-03-06 21:14:28.852524,0.0
2026-03-06 21:14:28.955035,0.0
2026-03-06 21:14:29.055239,0.0
2026-03-06 21:14:29.256351,0.0
2026-03-06 21:14:29.455499,0.0
2026-03-06 21:14:29.65968,0.0
2026-03-06 21:14:29.85488,0.0
2026-03-06 21:14:29.959506,0.0
2026-03-06 21:14:30.157562,0.0
2026-03-06 21:14:30.258668,0.0
2026-03-06 21:14:30.360076,0.0
2026-03-06 21:14:30.460773,0.0
2026-03-06 21:14:30.561723,0.0
2026-03-06 21:14:30.761568,0.0
2026-03-06 21:14:30.961077,0.0
2026-03-06 21:14:31.062416,0.0
2026-03-06 21:14:31.162631,0.0
2026-03-06 21:14:31.360479,0.0
2026-03-06 21:14:31.460904,0.0
2026-03-06 21:14:31.562014,0.0
2026-03-06 21:14:31.662603,0.0
2026-03-06 21:14:31.861993,0.0
2026-03-06 21:14:31.964814,0.0
2026-03-06 21:14:32.163937,0.0
2026-03-06 21:14:32.267296,0.0
2026-03-06 21:14:32.465511,0.0
2026-03-06 21:14:32.666031,0.0
2026-03-06 21:14:32.766485,0.0
2026-03-06 21:14:32.866603,0.0
2026-03-06 21:14:32.968976,0.0
2026-03-06 21:14:33.167212,0.0
2026-03-06 21:14:33.269032,0.0
2026-03-06 21:14:33.369691,0.0
2026-03-06 21:14:33.567078,0.0
2026-03-06 21:14:33.667019,0.0
2026-03-06 21:14:33.767491,0.0
2026-03-06 21:14:33.971146,0.0
2026-03-06 21:14:34.172985,0.0
2026-03-06 21:14:34.371757,0.0
2026-03-06 21:14:34.572619,0.0
2026-03-06 21:14:34.77081,0.0
2026-03-06 21:14:34.973389,0.0
2026-03-06 21:14:35.074145,0.0
2026-03-06 21:14:35.272987,0.0
2026-03-06 21:14:35.3765,0.0
2026-03-06 21:14:35.573826,0.0
2026-03-06 21:14:35.774564,0.0
2026-03-06 21:14:35.874867,0.0
2026-03-06 21:14:35.976608,0.0
2026-03-06 21:14:36.076902,0.0
2026-03-06 21:14:36.176971,0.0
2026-03-06 21:14:36.278026,0.0
2026-03-06 21:14:36.476495,0.0
2026-03-06 21:14:36.577225,0.0
2026-03-06 21:14:36.677646,0.0
2026-03-06 21:14:36.777968,0.0
2026-03-06 21:14:36.980389,0.0
2026-03-06 21:14:37.080545,0.0
2026-03-06 21:14:37.180575,0.0
2026-03-06 21:14:37.28083,0.0
2026-03-06 21:14:37.479412,0.0
2026-03-06 21:14:37.579903,0.0
2026-03-06 21:14:37.680037,0.0
2026-03-06 21:14:37.780516,0.0
2026-03-06 21:14:37.88071,0.0
2026-03-06 21:14:37.983036,0.0
2026-03-06 21:14:38.084846,0.0
2026-03-06 21:14:38.282497,0.0
2026-03-06 21:14:38.382923,0.0
2026-03-06 21:14:38.582954,0.0
2026-03-06 21:14:38.682972,0.0
2026-03-06 21:14:38.883244,0.0
2026-03-06 21:14:38.985786,0.0
2026-03-06 21:14:39.185458,0.0
2026-03-06 21:14:39.385088,0.0
2026-03-06 21:14:39.48537,0.0
2026-03-06 21:14:39.587382,0.0
2026-03-06 21:14:39.687485,0.0
2026-03-06 21:14:39.886464,0.0
2026-03-06 21:14:39.989118,0.0
2026-03-06 21:14:40.092504,0.0
2026-03-06 21:14:40.288136,0.0
2026-03-06 21:14:40.388994,0.0
2026-03-06 21:14:40.489021,0.0
2026-03-06 21:14:40.589206,0.0
2026-03-06 21:14:40.691215,0.0
2026-03-06 21:14:40.791572,0.0
2026-03-06 21:14:40.992637,0.0
2026-03-06 21:14:41.192999,0.0
2026-03-06 21:14:41.391294,0.0
2026-03-06 21:14:41.491723,0.0
2026-03-06 21:14:41.691544,0.0
2026-03-06 21:14:41.791566,177.68512
2026-03-06 21:14:41.892119,0.0
2026-03-06 21:14:41.994968,0.0
2026-03-06 21:14:42.12769,0.0
2026-03-06 21:14:42.295398,0.0
2026-03-06 21:14:42.396372,0.0
2026-03-06 21:14:42.59485,0.0
2026-03-06 21:14:42.696135,0.0
2026-03-06 21:14:42.89662,0.0
2026-03-06 21:14:42.998712,0.0
2026-03-06 21:14:43.197589,0.0
2026-03-06 21:14:43.298172,0.0
2026-03-06 21:14:43.398502,0.0
2026-03-06 21:14:43.499307,177.4787
2026-03-06 21:14:43.698418,0.0
2026-03-06 21:14:43.798511,0.0
2026-03-06 21:14:44.00087,0.0
2026-03-06 21:14:44.101379,0.0
2026-03-06 21:14:44.201555,0.0
2026-03-06 21:14:44.301557,0.0
2026-03-06 21:14:44.500055,0.0
2026-03-06 21:14:44.600898,0.0
2026-03-06 21:14:44.800849,0.0
2026-03-06 21:14:44.901349,0.0
2026-03-06 21:14:45.00496,0.0
2026-03-06 21:14:45.205113,0.0
2026-03-06 21:14:45.306425,0.0
2026-03-06 21:14:45.506092,0.0
2026-03-06 21:14:45.703451,0.0
2026-03-06 21:14:45.905474,0.0
2026-03-06 21:14:46.006573,0.0
2026-03-06 21:14:46.106677,0.0
2026-03-06 21:14:46.207093,0.0
2026-03-06 21:14:46.310195,0.0
2026-03-06 21:14:46.507525,0.0
2026-03-06 21:14:46.607564,0.0
2026-03-06 21:14:46.707642,0.0
2026-03-06 21:14:46.907343,0.0
2026-03-06 21:14:47.009521,0.0
2026-03-06 21:14:47.111493,0.0
2026-03-06 21:14:47.310333,0.0
2026-03-06 21:14:47.410416,0.0
2026-03-06 21:14:47.510407,0.0
2026-03-06 21:14:47.714865,0.0
2026-03-06 21:14:47.911266,0.0
2026-03-06 21:14:48.013367,0.0
2026-03-06 21:14:48.213108,0.0
2026-03-06 21:14:48.313129,0.0
2026-03-06 21:14:48.413522,0.0
2026-03-06 21:14:48.613163,0.0
2026-03-06 21:14:48.813938,0.0
2026-03-06 21:14:49.015572,0.0
2026-03-06 21:14:49.116215,0.0
2026-03-06 21:14:49.315904,0.0
2026-03-06 21:14:49.516483,0.0
2026-03-06 21:14:49.621854,0.0
2026-03-06 21:14:49.815738,0.0
2026-03-06 21:14:50.018689,0.0
2026-03-06 21:14:50.118881,0.0
2026-03-06 21:14:50.219308,0.0
2026-03-06 21:14:50.32098,0.0
2026-03-06 21:14:50.421712,0.0
2026-03-06 21:14:50.621062,0.0
2026-03-06 21:14:50.721852,0.0
2026-03-06 21:14:50.919668,0.0
2026-03-06 21:14:51.02217,0.0
2026-03-06 21:14:51.122358,0.0
2026-03-06 21:14:51.222702,0.0
2026-03-06 21:14:51.322749,0.0
2026-03-06 21:14:51.52273,0.0
2026-03-06 21:14:51.72108,0.0
2026-03-06 21:14:51.821408,0.0
2026-03-06 21:14:51.923609,0.0
2026-03-06 21:14:52.024628,0.0
2026-03-06 21:14:52.124789,0.0
2026-03-06 21:14:52.224997,0.0
2026-03-06 21:14:52.326183,0.0
2026-03-06 21:14:52.426178,0.0
2026-03-06 21:14:52.526256,0.0
2026-03-06 21:14:52.626239,0.0
2026-03-06 21:14:52.825779,0.0
2026-03-06 21:14:53.028363,0.0
2026-03-06 21:14:53.130706,0.0
2026-03-06 21:14:53.33072,0.0
2026-03-06 21:14:53.529272,0.0
2026-03-06 21:14:53.728317,0.0
2026-03-06 21:14:53.930479,0.0
2026-03-06 21:14:54.033509,0.0
2026-03-06 21:14:54.133706,0.0
2026-03-06 21:14:54.332617,0.0
2026-03-06 21:14:54.53111,0.0
2026-03-06 21:14:54.631716,0.0
2026-03-06 21:14:54.73218,0.0
2026-03-06 21:14:54.832331,0.0
2026-03-06 21:14:55.035209,0.0
2026-03-06 21:14:55.234784,0.0
2026-03-06 21:14:55.434673,0.0
2026-03-06 21:14:55.534854,0.0
2026-03-06 21:14:55.635955,0.0
2026-03-06 21:14:55.835757,0.0
2026-03-06 21:14:55.937051,0.0
2026-03-06 21:14:56.037486,0.0
2026-03-06 21:14:56.137649,0.0
2026-03-06 21:14:56.238267,0.0
2026-03-06 21:14:56.436992,0.0
2026-03-06 21:14:56.537231,0.0
2026-03-06 21:14:56.736901,0.0
2026-03-06 21:14:56.837122,0.0
2026-03-06 21:14:56.937195,0.0
2026-03-06 21:14:57.040085,0.0
2026-03-06 21:14:57.140121,177.53136
2026-03-06 21:14:57.240132,0.0
2026-03-06 21:14:57.34058,0.0
2026-03-06 21:14:57.539961,0.0
2026-03-06 21:14:57.740628,0.0
2026-03-06 21:14:57.84262,0.0
2026-03-06 21:14:58.042962,0.0
2026-03-06 21:14:58.1431,0.0
2026-03-06 21:14:58.243525,0.0
2026-03-06 21:14:58.44286,0.0
2026-03-06 21:14:58.543123,0.0
2026-03-06 21:14:58.643767,0.0
2026-03-06 21:14:58.844095,0.0
2026-03-06 21:14:59.045478,0.0
2026-03-06 21:14:59.145957,0.0
2026-03-06 21:14:59.246739,0.0
2026-03-06 21:14:59.44738,0.0
2026-03-06 21:14:59.645275,0.0
2026-03-06 21:14:59.746682,0.0
2026-03-06 21:14:59.846709,0.0
2026-03-06 21:15:00.048881,0.0
2026-03-06 21:15:00.149085,0.0
2026-03-06 21:15:00.349171,0.0
2026-03-06 21:15:00.449405,0.0
2026-03-06 21:15:00.650149,0.0
2026-03-06 21:15:00.848707,0.0
2026-03-06 21:15:00.950155,0.0
2026-03-06 21:15:01.052779,0.0
2026-03-06 21:15:01.15362,0.0
2026-03-06 21:15:01.254639,0.0
2026-03-06 21:15:01.45558,0.0
2026-03-06 21:15:01.6529,0.0
2026-03-06 21:15:01.851523,0.0
2026-03-06 21:15:01.952455,0.0
2026-03-06 21:15:02.05504,0.0
2026-03-06 21:15:02.155176,0.0
2026-03-06 21:15:02.25642,0.0
2026-03-06 21:15:02.456795,0.0
2026-03-06 21:15:02.65542,0.0
2026-03-06 21:15:02.857018,0.0
2026-03-06 21:15:03.059618,0.0
2026-03-06 21:15:03.259212,0.0
2026-03-06 21:15:03.458465,0.0
2026-03-06 21:15:03.558552,0.0
2026-03-06 21:15:03.658825,0.0
2026-03-06 21:15:03.759132,0.0
2026-03-06 21:15:03.95873,0.0
2026-03-06 21:15:04.060745,0.0
2026-03-06 21:15:04.161093,0.0
2026-03-06 21:15:04.361139,0.0
2026-03-06 21:15:04.462146,0.0
2026-03-06 21:15:04.660753,0.0
2026-03-06 21:15:04.76089,0.0
2026-03-06 21:15:04.862126,0.0
2026-03-06 21:15:05.065175,0.0
2026-03-06 21:15:05.264042,0.0
2026-03-06 21:15:05.465513,0.0
2026-03-06 21:15:05.665131,0.0
2026-03-06 21:15:05.765964,0.0
2026-03-06 21:15:05.96531,0.0
2026-03-06 21:15:06.068409,0.0
2026-03-06 21:15:06.269059,0.0
2026-03-06 21:15:06.466646,0.0
2026-03-06 21:15:06.56909,0.0
2026-03-06 21:15:06.769097,0.0
2026-03-06 21:15:06.970383,0.0
2026-03-06 21:15:07.072562,0.0
2026-03-06 21:15:07.173031,0.0
2026-03-06 21:15:07.370584,0.0
2026-03-06 21:15:07.470741,0.0
2026-03-06 21:15:07.571746,0.0
2026-03-06 21:15:07.771751,0.0
2026-03-06 21:15:07.971835,0.0
2026-03-06 21:15:08.07469,0.0
2026-03-06 21:15:08.273587,0.0
2026-03-06 21:15:08.374301,0.0
2026-03-06 21:15:08.476873,0.0
2026-03-06 21:15:08.673979,0.0
2026-03-06 21:15:08.774013,176.80957
2026-03-06 21:15:08.874112,175.72691
2026-03-06 21:15:08.974134,0.0
2026-03-06 21:15:09.076173,0.0
2026-03-06 21:15:09.176821,0.0
2026-03-06 21:15:09.277979,0.0
2026-03-06 21:15:09.475402,0.0
2026-03-06 21:15:09.576832,0.0
2026-03-06 21:15:09.776649,0.0
2026-03-06 21:15:09.976359,0.0
2026-03-06 21:15:10.079757,0.0
2026-03-06 21:15:10.2797,0.0
2026-03-06 21:15:10.381689,0.0
2026-03-06 21:15:10.578985,0.0
2026-03-06 21:15:10.679879,0.0
2026-03-06 21:15:10.878893,0.0
2026-03-06 21:15:10.981071,0.0
2026-03-06 21:15:11.082249,0.0
2026-03-06 21:15:11.182261,0.0
2026-03-06 21:15:11.283747,0.0
2026-03-06 21:15:11.38564,0.0
2026-03-06 21:15:11.582217,0.0
2026-03-06 21:15:11.683146,0.0
2026-03-06 21:15:11.784078,0.0
2026-03-06 21:15:11.982344,0.0
2026-03-06 21:15:12.085676,0.0
2026-03-06 21:15:12.28497,0.0
2026-03-06 21:15:12.484701,0.0
2026-03-06 21:15:12.585294,0.0
2026-03-06 21:15:12.688995,0.0
2026-03-06 21:15:12.88618,0.0
2026-03-06 21:15:13.088685,0.0
2026-03-06 21:15:13.189044,0.0
2026-03-06 21:15:13.289233,0.0
2026-03-06 21:15:13.490606,0.0
2026-03-06 21:15:13.689269,0.0
2026-03-06 21:15:13.88779,0.0
2026-03-06 21:15:13.988844,0.0
2026-03-06 21:15:14.091134,0.0
2026-03-06 21:15:14.191536,0.0
2026-03-06 21:15:14.391338,0.0
2026-03-06 21:15:14.494232,0.0
2026-03-06 21:15:14.690904,0.0
2026-03-06 21:15:14.792156,0.0
2026-03-06 21:15:14.991132,0.0
2026-03-06 21:15:15.094419,0.0
2026-03-06 21:15:15.194627,177.09744
2026-03-06 21:15:15.294622,177.03426
2026-03-06 21:15:15.396174,0.0
2026-03-06 21:15:15.594913,0.0
2026-03-06 21:15:15.794431,0.0
2026-03-06 21:15:15.99785,0.0
2026-03-06 21:15:16.097849,0.0
2026-03-06 21:15:16.29949,0.0
2026-03-06 21:15:16.399682,0.0
2026-03-06 21:15:16.597045,0.0
2026-03-06 21:15:16.797352,0.0
2026-03-06 21:15:16.898182,0.0
2026-03-06 21:15:17.100888,0.0
2026-03-06 21:15:17.300935,0.0
2026-03-06 21:15:17.401104,0.0
2026-03-06 21:15:17.600486,0.0
2026-03-06 21:15:17.702569,0.0
2026-03-06 21:15:17.900882,0.0
2026-03-06 21:15:18.000903,0.0
2026-03-06 21:15:18.102365,0.0
2026-03-06 21:15:18.203731,0.0
2026-03-06 21:15:18.304084,0.0
2026-03-06 21:15:18.502804,0.0
2026-03-06 21:15:18.605037,0.0
2026-03-06 21:15:18.705155,0.0
2026-03-06 21:15:18.906455,0.0
2026-03-06 21:15:19.106713,0.0
2026-03-06 21:15:19.206766,0.0
2026-03-06 21:15:19.406706,0.0
2026-03-06 21:15:19.506737,0.0
2026-03-06 21:15:19.607249,0.0
2026-03-06 21:15:19.806218,0.0
2026-03-06 21:15:19.906581,0.0
2026-03-06 21:15:20.110201,0.0
2026-03-06 21:15:20.309415,0.0
2026-03-06 21:15:20.409808,0.0
2026-03-06 21:15:20.611233,0.0
2026-03-06 21:15:20.809317,0.0
2026-03-06 21:15:21.012362,0.0
2026-03-06 21:15:21.11242,0.0
2026-03-06 21:15:21.313323,0.0
2026-03-06 21:15:21.511459,0.0
2026-03-06 21:15:21.612132,0.0
2026-03-06 21:15:21.713133,0.0
2026-03-06 21:15:21.912075,0.0
2026-03-06 21:15:22.115116,0.0
2026-03-06 21:15:22.215757,177.1522
2026-03-06 21:15:22.315986,0.0
2026-03-06 21:15:22.416709,0.0
2026-03-06 21:15:22.616957,0.0
2026-03-06 21:15:22.717134,0.0
2026-03-06 21:15:22.914135,0.0
2026-03-06 21:15:23.014948,0.0
2026-03-06 21:15:23.117952,0.0
2026-03-06 21:15:23.319048,0.0
2026-03-06 21:15:23.517616,0.0
2026-03-06 21:15:23.717482,0.0
2026-03-06 21:15:23.817706,0.0
2026-03-06 21:15:23.918536,0.0
2026-03-06 21:15:24.121489,0.0
2026-03-06 21:15:24.223612,0.0
2026-03-06 21:15:24.325472,0.0
2026-03-06 21:15:24.521405,0.0
2026-03-06 21:15:24.623282,0.0
2026-03-06 21:15:24.825156,0.0
2026-03-06 21:15:25.022056,0.0
2026-03-06 21:15:25.12496,0.0
2026-03-06 21:15:25.325338,0.0
2026-03-06 21:15:25.524989,0.0
2026-03-06 21:15:25.724893,0.0
2026-03-06 21:15:25.923596,177.07849
2026-03-06 21:15:26.12707,0.0
2026-03-06 21:15:26.227374,0.0
2026-03-06 21:15:26.327553,0.0
2026-03-06 21:15:26.429065,0.0
2026-03-06 21:15:26.628152,0.0
2026-03-06 21:15:26.827409,0.0
2026-03-06 21:15:27.028484,0.0
2026-03-06 21:15:27.131198,0.0
2026-03-06 21:15:27.33158,177.1796
2026-03-06 21:15:27.530809,0.0
2026-03-06 21:15:27.631401,0.0
2026-03-06 21:15:27.830915,0.0
2026-03-06 21:15:28.030129,0.0
2026-03-06 21:15:28.134388,0.0
2026-03-06 21:15:28.235709,0.0
2026-03-06 21:15:28.434395,0.0
2026-03-06 21:15:28.535017,0.0
2026-03-06 21:15:28.734036,0.0
2026-03-06 21:15:28.834601,0.0
2026-03-06 21:15:29.033322,0.0
2026-03-06 21:15:29.136285,0.0
2026-03-06 21:15:29.237247,0.0
2026-03-06 21:15:29.435851,0.0
2026-03-06 21:15:29.536465,0.0
2026-03-06 21:15:29.736558,0.0
2026-03-06 21:15:29.836753,0.0
2026-03-06 21:15:29.936864,0.0
2026-03-06 21:15:30.139879,0.0
2026-03-06 21:15:30.338608,0.0
2026-03-06 21:15:30.439081,0.0
2026-03-06 21:15:30.540766,0.0
2026-03-06 21:15:30.738933,0.0
2026-03-06 21:15:30.840716,0.0
2026-03-06 21:15:30.940848,0.0
2026-03-06 21:15:31.04213,0.0
2026-03-06 21:15:31.142341,0.0
2026-03-06 21:15:31.24295,0.0
2026-03-06 21:15:31.342987,0.0
2026-03-06 21:15:31.443172,0.0
2026-03-06 21:15:31.642496,0.0
2026-03-06 21:15:31.748469,0.0
2026-03-06 21:15:31.943122,0.0
2026-03-06 21:15:32.043264,0.0
2026-03-06 21:15:32.144863,0.0
2026-03-06 21:15:32.246035,0.0
2026-03-06 21:15:32.348653,0.0
2026-03-06 21:15:32.54518,0.0
2026-03-06 21:15:32.646371,0.0
2026-03-06 21:15:32.846563,0.0
2026-03-06 21:15:33.045124,0.0
2026-03-06 21:15:33.148205,0.0
2026-03-06 21:15:33.248202,177.70618
2026-03-06 21:15:33.349313,0.0
2026-03-06 21:15:33.547862,0.0
2026-03-06 21:15:33.649045,0.0
2026-03-06 21:15:33.849068,0.0
2026-03-06 21:15:34.048738,0.0
2026-03-06 21:15:34.151118,0.0
2026-03-06 21:15:34.251542,0.0
2026-03-06 21:15:34.352576,0.0
2026-03-06 21:15:34.452608,0.0
2026-03-06 21:15:34.653699,0.0
2026-03-06 21:15:34.853332,0.0
2026-03-06 21:15:35.052977,0.0
2026-03-06 21:15:35.155171,0.0
2026-03-06 21:15:35.354633,0.0
2026-03-06 21:15:35.455016,0.0
2026-03-06 21:15:35.55757,176.84329
2026-03-06 21:15:35.754543,0.0
2026-03-06 21:15:35.855521,0.0
2026-03-06 21:15:36.05735,0.0
2026-03-06 21:15:36.158415,0.0
2026-03-06 21:15:36.259451,0.0
2026-03-06 21:15:36.359381,0.0
2026-03-06 21:15:36.557795,0.0
2026-03-06 21:15:36.757316,0.0
2026-03-06 21:15:36.857692,0.0
2026-03-06 21:15:36.957965,0.0
2026-03-06 21:15:37.059977,0.0
2026-03-06 21:15:37.162572,0.0
2026-03-06 21:15:37.359715,0.0
2026-03-06 21:15:37.461411,0.0
2026-03-06 21:15:37.660291,176.87276
2026-03-06 21:15:37.760896,0.0
2026-03-06 21:15:37.86294,0.0
2026-03-06 21:15:38.060006,0.0
2026-03-06 21:15:38.169438,0.0
2026-03-06 21:15:38.365331,0.0
2026-03-06 21:15:38.565085,0.0
2026-03-06 21:15:38.66599,0.0
2026-03-06 21:15:38.86446,0.0
2026-03-06 21:15:39.063618,0.0
2026-03-06 21:15:39.166988,0.0
2026-03-06 21:15:39.366652,0.0
2026-03-06 21:15:39.468353,0.0
2026-03-06 21:15:39.666808,0.0
2026-03-06 21:15:39.767102,0.0
2026-03-06 21:15:39.970333,0.0
2026-03-06 21:15:40.170162,0.0
2026-03-06 21:15:40.27019,0.0
2026-03-06 21:15:40.371291,0.0
2026-03-06 21:15:40.570379,0.0
2026-03-06 21:15:40.771926,0.0
2026-03-06 21:15:40.872301,177.3502
2026-03-06 21:15:41.071564,0.0
2026-03-06 21:15:41.17235,0.0
2026-03-06 21:15:41.274822,0.0
2026-03-06 21:15:41.473461,0.0
2026-03-06 21:15:41.573519,0.0
2026-03-06 21:15:41.673547,0.0
2026-03-06 21:15:41.872173,0.0
2026-03-06 21:15:41.972492,0.0
2026-03-06 21:15:42.074413,0.0
2026-03-06 21:15:42.177353,0.0
2026-03-06 21:15:42.375906,0.0
2026-03-06 21:15:42.476939,0.0
2026-03-06 21:15:42.675829,0.0
2026-03-06 21:15:42.875978,0.0
2026-03-06 21:15:42.976376,0.0
2026-03-06 21:15:43.076391,177.18802
2026-03-06 21:15:43.178246,0.0
2026-03-06 21:15:43.279472,0.0
2026-03-06 21:15:43.478752,0.0
2026-03-06 21:15:43.57918,0.0
2026-03-06 21:15:43.77911,0.0
2026-03-06 21:15:43.978228,0.0
2026-03-06 21:15:44.079505,0.0
2026-03-06 21:15:44.181344,0.0
2026-03-06 21:15:44.281422,0.0
2026-03-06 21:15:44.38213,0.0
2026-03-06 21:15:44.482889,0.0
2026-03-06 21:15:44.681275,0.0
2026-03-06 21:15:44.782307,0.0
2026-03-06 21:15:44.981477,0.0
2026-03-06 21:15:45.081544,0.0
2026-03-06 21:15:45.184398,0.0
2026-03-06 21:15:45.284643,0.0
2026-03-06 21:15:45.385117,0.0
2026-03-06 21:15:45.586887,0.0
2026-03-06 21:15:45.686898,0.0
2026-03-06 21:15:45.885652,0.0
2026-03-06 21:15:45.98565,0.0
2026-03-06 21:15:46.085749,0.0
2026-03-06 21:15:46.187124,0.0
2026-03-06 21:15:46.287345,0.0
2026-03-06 21:15:46.388695,0.0
2026-03-06 21:15:46.586885,0.0
2026-03-06 21:15:46.688302,0.0
2026-03-06 21:15:46.888499,0.0
2026-03-06 21:15:47.087632,0.0
2026-03-06 21:15:47.190652,0.0
2026-03-06 21:15:47.291073,0.0
2026-03-06 21:15:47.391208,177.00266
2026-03-06 21:15:47.590249,0.0
2026-03-06 21:15:47.691007,0.0
2026-03-06 21:15:47.792009,0.0
2026-03-06 21:15:47.989934,0.0
2026-03-06 21:15:48.090649,177.10797
2026-03-06 21:15:48.194993,0.0
2026-03-06 21:15:48.393106,0.0
2026-03-06 21:15:48.493949,0.0
2026-03-06 21:15:48.594389,177.83046
2026-03-06 21:15:48.694418,0.0
2026-03-06 21:15:48.893367,0.0
2026-03-06 21:15:48.993485,0.0
2026-03-06 21:15:49.197877,0.0
2026-03-06 21:15:49.299526,0.0
2026-03-06 21:15:49.496497,0.0
2026-03-06 21:15:49.597056,0.0
2026-03-06 21:15:49.797385,0.0
2026-03-06 21:15:49.996494,0.0
2026-03-06 21:15:50.19962,0.0
2026-03-06 21:15:50.300533,0.0
2026-03-06 21:15:50.499491,0.0
2026-03-06 21:15:50.599587,0.0
2026-03-06 21:15:50.699806,0.0
2026-03-06 21:15:50.800448,0.0
2026-03-06 21:15:50.999971,0.0
2026-03-06 21:15:51.100114,0.0
2026-03-06 21:15:51.203437,0.0
2026-03-06 21:15:51.402914,0.0
2026-03-06 21:15:51.503129,0.0
2026-03-06 21:15:51.703477,0.0
2026-03-06 21:15:51.903301,0.0
2026-03-06 21:15:52.00506,0.0
2026-03-06 21:15:52.208968,0.0
2026-03-06 21:15:52.405441,0.0
2026-03-06 21:15:52.508277,0.0
2026-03-06 21:15:52.706151,0.0
2026-03-06 21:15:52.808447,0.0
2026-03-06 21:15:53.005492,0.0
2026-03-06 21:15:53.208971,0.0
2026-03-06 21:15:53.309229,0.0
2026-03-06 21:15:53.5101,0.0
2026-03-06 21:15:53.708465,0.0
2026-03-06 21:15:53.809963,0.0
2026-03-06 21:15:54.009538,0.0
2026-03-06 21:15:54.112021,0.0
2026-03-06 21:15:54.212017,176.53996
2026-03-06 21:15:54.312072,0.0
2026-03-06 21:15:54.412131,176.48941
2026-03-06 21:15:54.611147,0.0
2026-03-06 21:15:54.711235,0.0
2026-03-06 21:15:54.811835,0.0
2026-03-06 21:15:54.911955,0.0
2026-03-06 21:15:55.012873,0.0
2026-03-06 21:15:55.214232,177.01108
2026-03-06 21:15:55.314415,0.0
2026-03-06 21:15:55.415551,0.0
2026-03-06 21:15:55.615012,0.0
2026-03-06 21:15:55.816092,0.0
2026-03-06 21:15:55.922667,0.0
2026-03-06 21:15:56.114459,0.0
2026-03-06 21:15:56.219191,0.0
2026-03-06 21:15:56.417505,0.0
2026-03-06 21:15:56.518652,0.0
2026-03-06 21:15:56.618698,0.0
2026-03-06 21:15:56.819087,0.0
2026-03-06 21:15:57.017808,0.0
2026-03-06 21:15:57.118399,0.0
2026-03-06 21:15:57.221278,0.0
2026-03-06 21:15:57.421078,0.0
2026-03-06 21:15:57.523699,0.0
2026-03-06 21:15:57.721007,0.0
2026-03-06 21:15:57.822558,0.0
2026-03-06 21:15:58.020542,0.0
2026-03-06 21:15:58.122697,0.0
2026-03-06 21:15:58.223931,0.0
