time,TC_Cal.CH19.cal_status
2026-03-06 21:15:57.006596,0
2026-03-06 21:15:57.134233,0
2026-03-06 21:15:57.260006,0
2026-03-06 21:15:57.387339,0
2026-03-06 21:15:57.51633,0
2026-03-06 21:15:57.6427,0
2026-03-06 21:15:57.769493,0
2026-03-06 21:15:57.896531,0
2026-03-06 21:15:58.027795,0
2026-03-06 21:15:58.157682,0
2026-03-06 21:15:58.280329,0
2026-03-06 21:15:58.410017,0
2026-03-06 21:15:58.536782,0
2026-03-06 21:15:58.662469,0
2026-03-06 21:15:58.79242,0
2026-03-06 21:15:58.917914,0
2026-03-06 21:15:59.047649,0
2026-03-06 21:15:59.176884,0
2026-03-06 21:15:59.30409,0
2026-03-06 21:15:59.430068,0
2026-03-06 21:15:59.556833,0
2026-03-06 21:15:59.683668,0
2026-03-06 21:15:59.80949,0
2026-03-06 21:15:59.93717,0
2026-03-06 21:16:00.067307,0
2026-03-06 21:16:00.196056,0
2026-03-06 21:16:00.321513,0
2026-03-06 21:16:00.450459,0
2026-03-06 21:16:00.578779,0
2026-03-06 21:16:00.704587,0
2026-03-06 21:16:00.83204,0
2026-03-06 21:16:00.958328,0
2026-03-06 21:16:01.090483,0
2026-03-06 21:16:01.216037,0
2026-03-06 21:16:01.342486,0
2026-03-06 21:16:01.472582,0
2026-03-06 21:16:01.598803,0
2026-03-06 21:16:01.725764,0
2026-03-06 21:16:01.852123,0
2026-03-06 21:16:01.979892,0
2026-03-06 21:16:02.110319,0
2026-03-06 21:16:02.236274,0
2026-03-06 21:16:02.363669,0
2026-03-06 21:16:02.492368,0
2026-03-06 21:16:02.618377,0
2026-03-06 21:16:02.746947,0
2026-03-06 21:16:02.874721,0
2026-03-06 21:16:03.000712,0
2026-03-06 21:16:03.130754,0
2026-03-06 21:16:03.259236,0
2026-03-06 21:16:03.385413,0
2026-03-06 21:16:03.513762,0
2026-03-06 21:16:03.639309,0
2026-03-06 21:16:03.766608,0
2026-03-06 21:16:03.894444,0
2026-03-06 21:16:04.021291,0
2026-03-06 21:16:04.151824,0
2026-03-06 21:16:04.278812,0
2026-03-06 21:16:04.409069,0
2026-03-06 21:16:04.536741,0
2026-03-06 21:16:04.661377,0
2026-03-06 21:16:04.787385,0
2026-03-06 21:16:04.915538,0
2026-03-06 21:16:05.044367,0
2026-03-06 21:16:05.174584,0
2026-03-06 21:16:05.301488,0
2026-03-06 21:16:05.427142,0
2026-03-06 21:16:05.555057,0
2026-03-06 21:16:05.68212,0
2026-03-06 21:16:05.816143,0
2026-03-06 21:16:05.936042,0
2026-03-06 21:16:06.06271,0
2026-03-06 21:16:06.194371,0
2026-03-06 21:16:06.321692,0
2026-03-06 21:16:06.449424,0
2026-03-06 21:16:06.576389,0
2026-03-06 21:16:06.703827,0
2026-03-06 21:16:06.829865,0
2026-03-06 21:16:06.957174,0
2026-03-06 21:16:07.084188,0
2026-03-06 21:16:07.215221,0
2026-03-06 21:16:07.342089,0
2026-03-06 21:16:07.469014,0
2026-03-06 21:16:07.598109,0
2026-03-06 21:16:07.724929,0
2026-03-06 21:16:07.851103,0
2026-03-06 21:16:07.977975,0
2026-03-06 21:16:08.105663,0
2026-03-06 21:16:08.235584,0
2026-03-06 21:16:08.362457,0
2026-03-06 21:16:08.490531,0
2026-03-06 21:16:08.618515,0
2026-03-06 21:16:08.744112,0
2026-03-06 21:16:08.871139,0
2026-03-06 21:16:08.999273,0
2026-03-06 21:16:09.124835,0
2026-03-06 21:16:09.256622,0
2026-03-06 21:16:09.383373,0
2026-03-06 21:16:09.511689,0
2026-03-06 21:16:09.63819,0
2026-03-06 21:16:09.764582,0
2026-03-06 21:16:09.892793,0
2026-03-06 21:16:10.020259,0
2026-03-06 21:16:10.145931,0
2026-03-06 21:16:10.277921,0
2026-03-06 21:16:10.404888,0
2026-03-06 21:16:10.532409,0
2026-03-06 21:16:10.659007,0
2026-03-06 21:16:10.786063,0
2026-03-06 21:16:10.912892,0
2026-03-06 21:16:11.041779,0
2026-03-06 21:16:11.165984,0
2026-03-06 21:16:11.298204,0
2026-03-06 21:16:11.425835,0
2026-03-06 21:16:11.552767,0
2026-03-06 21:16:11.68009,0
2026-03-06 21:16:11.807175,0
2026-03-06 21:16:11.934218,0
2026-03-06 21:16:12.061635,0
2026-03-06 21:16:12.187715,0
2026-03-06 21:16:12.31931,0
2026-03-06 21:16:12.446275,0
2026-03-06 21:16:12.574296,0
2026-03-06 21:16:12.700316,0
2026-03-06 21:16:12.828915,0
2026-03-06 21:16:12.955028,0
2026-03-06 21:16:13.082293,0
2026-03-06 21:16:13.209655,0
2026-03-06 21:16:13.341868,0
2026-03-06 21:16:13.46798,0
2026-03-06 21:16:13.595128,0
