time,LC_Cal.CH3.raw_adc
2026-03-06 21:14:22.534405,4285873076
2026-03-06 21:14:22.535257,4285817130
2026-03-06 21:14:22.632995,4285833982
2026-03-06 21:14:22.63302,4285757816
2026-03-06 21:14:22.633043,4285778037
2026-03-06 21:14:22.633063,4285893297
2026-03-06 21:14:22.633084,4285721418
2026-03-06 21:14:22.633102,4285877795
2026-03-06 21:14:22.633121,4285705241
2026-03-06 21:14:22.633141,4285717375
2026-03-06 21:14:22.733146,4285980921
2026-03-06 21:14:22.733181,4285696479
2026-03-06 21:14:22.733213,4285823872
2026-03-06 21:14:22.73324,4285846788
2026-03-06 21:14:22.733272,4285667496
2026-03-06 21:14:22.733299,4285554932
2026-03-06 21:14:22.733326,4285757142
2026-03-06 21:14:22.733356,4285656037
2026-03-06 21:14:22.733383,4285919584
2026-03-06 21:14:22.733715,4285980921
2026-03-06 21:14:22.833524,4285918910
2026-03-06 21:14:22.833552,4285862290
2026-03-06 21:14:22.833585,4285761860
2026-03-06 21:14:22.833616,4285868358
2026-03-06 21:14:22.833651,4285627053
2026-03-06 21:14:22.833682,4285753098
2026-03-06 21:14:22.833715,4285752424
2026-03-06 21:14:22.834106,4285918910
2026-03-06 21:14:22.936354,4285778712
2026-03-06 21:14:22.93638,4285867684
2026-03-06 21:14:22.936394,4285773319
2026-03-06 21:14:22.936424,4285835331
2026-03-06 21:14:22.936511,4285856899
2026-03-06 21:14:22.936573,4285873751
2026-03-06 21:14:22.936683,4285778712
2026-03-06 21:14:23.036405,4285809717
2026-03-06 21:14:23.03643,4285740965
2026-03-06 21:14:23.03645,4285769275
2026-03-06 21:14:23.036465,4285732877
2026-03-06 21:14:23.036494,4285602789
2026-03-06 21:14:23.036528,4285672214
2026-03-06 21:14:23.036578,4285888578
2026-03-06 21:14:23.036702,4285740965
2026-03-06 21:14:23.036801,4285796910
2026-03-06 21:14:23.03683,4285874424
2026-03-06 21:14:23.136145,4285576502
2026-03-06 21:14:23.136465,4285926999
2026-03-06 21:14:23.136486,4285515839
2026-03-06 21:14:23.136502,4285788822
2026-03-06 21:14:23.136511,4285858922
2026-03-06 21:14:23.136532,4285742988
2026-03-06 21:14:23.136546,4285724789
2026-03-06 21:14:23.13672,4285966092
2026-03-06 21:14:23.136744,4285460567
2026-03-06 21:14:23.136806,4285858922
2026-03-06 21:14:23.237483,4285656711
2026-03-06 21:14:23.237498,4285656711
2026-03-06 21:14:23.237526,4285861618
2026-03-06 21:14:23.335855,4285724789
2026-03-06 21:14:23.335908,4285992380
2026-03-06 21:14:23.335933,4285874424
2026-03-06 21:14:23.335959,4286014623
2026-03-06 21:14:23.33597,4285879816
2026-03-06 21:14:23.335992,4285829264
2026-03-06 21:14:23.336016,4285622336
2026-03-06 21:14:23.336037,4285953286
2026-03-06 21:14:23.436243,4285885208
2026-03-06 21:14:23.436448,4285686369
2026-03-06 21:14:23.436521,4285885208
2026-03-06 21:14:23.436541,4285940480
2026-03-06 21:14:23.436659,4285894645
2026-03-06 21:14:23.536231,4285807020
2026-03-06 21:14:23.536264,4285768601
2026-03-06 21:14:23.536343,4285831960
2026-03-06 21:14:23.536373,4285653340
2026-03-06 21:14:23.536414,4285742314
2026-03-06 21:14:23.536439,4285786800
2026-03-06 21:14:23.536472,4285672888
2026-03-06 21:14:23.536598,4285807020
2026-03-06 21:14:23.536715,4285842744
2026-03-06 21:14:23.536754,4285813761
2026-03-06 21:14:23.63644,4285972833
2026-03-06 21:14:23.636542,4285939131
2026-03-06 21:14:23.636677,4285871053
2026-03-06 21:14:23.636783,4285728158
2026-03-06 21:14:23.636853,4285972833
2026-03-06 21:14:23.636882,4285726811
2026-03-06 21:14:23.636986,4285784103
2026-03-06 21:14:23.637088,4285776690
2026-03-06 21:14:23.637226,4285802977
2026-03-06 21:14:23.637332,4285840722
2026-03-06 21:14:23.736237,4286069893
2026-03-06 21:14:23.736313,4285859595
2026-03-06 21:14:23.736366,4285738943
2026-03-06 21:14:23.736424,4285938457
2026-03-06 21:14:23.736478,4285807020
2026-03-06 21:14:23.736534,4285807020
2026-03-06 21:14:23.736602,4285833982
2026-03-06 21:14:23.736858,4285938457
2026-03-06 21:14:23.836451,4285663452
2026-03-06 21:14:23.836555,4285796237
2026-03-06 21:14:23.836646,4285858922
2026-03-06 21:14:23.836998,4285663452
2026-03-06 21:14:23.93904,4285860943
2026-03-06 21:14:23.939104,4285751076
2026-03-06 21:14:23.939193,4285716700
2026-03-06 21:14:23.939286,4285722767
2026-03-06 21:14:23.939443,4285860943
2026-03-06 21:14:24.039921,4285862965
2026-03-06 21:14:24.040076,4285871053
2026-03-06 21:14:24.040326,4285680977
2026-03-06 21:14:24.040493,4285542126
2026-03-06 21:14:24.040623,4285869705
2026-03-06 21:14:24.040729,4285862965
2026-03-06 21:14:24.139368,4285875099
2026-03-06 21:14:24.139423,4285767252
2026-03-06 21:14:24.139485,4285898016
2026-03-06 21:14:24.239299,4285871053
2026-03-06 21:14:24.239425,4285765231
2026-03-06 21:14:24.239536,4285788822
2026-03-06 21:14:24.239656,4285758490
2026-03-06 21:14:24.239874,4285871053
2026-03-06 21:14:24.339487,4285911496
2026-03-06 21:14:24.339608,4285827241
2026-03-06 21:14:24.339729,4285682325
2026-03-06 21:14:24.339877,4285836003
2026-03-06 21:14:24.33999,4285815783
2026-03-06 21:14:24.340205,4285911496
2026-03-06 21:14:24.438942,4285635143
2026-03-06 21:14:24.43896,4285853528
2026-03-06 21:14:24.439131,4285786126
2026-03-06 21:14:24.439192,4285792866
2026-03-06 21:14:24.439261,4285742988
2026-03-06 21:14:24.439316,4285869032
2026-03-06 21:14:24.539245,4285677607
2026-03-06 21:14:24.539281,4285858247
2026-03-06 21:14:24.539616,4285922280
2026-03-06 21:14:24.539726,4285885208
2026-03-06 21:14:24.539752,4285677607
2026-03-06 21:14:24.539854,4285661430
2026-03-06 21:14:24.63952,4285842744
2026-03-06 21:14:24.639727,4285694457
2026-03-06 21:14:24.639888,4285755794
2026-03-06 21:14:24.640052,4285783429
2026-03-06 21:14:24.640223,4285691088
2026-03-06 21:14:24.640406,4285824545
2026-03-06 21:14:24.640482,4285842744
2026-03-06 21:14:24.640562,4285771297
2026-03-06 21:14:24.640765,4285629750
2026-03-06 21:14:24.739298,4285823872
2026-03-06 21:14:24.739406,4285926325
2026-03-06 21:14:24.739505,4285815783
2026-03-06 21:14:24.739601,4285813086
2026-03-06 21:14:24.73969,4285701198
2026-03-06 21:14:24.739792,4285816457
2026-03-06 21:14:24.839615,4285978900
2026-03-06 21:14:24.839721,4285695804
2026-03-06 21:14:24.839813,4285965419
2026-03-06 21:14:24.839909,4285740965
2026-03-06 21:14:24.84,4285827241
2026-03-06 21:14:24.840083,4285780060
2026-03-06 21:14:24.840206,4285829264
2026-03-06 21:14:24.840283,4285978900
2026-03-06 21:14:24.942585,4285754445
2026-03-06 21:14:24.942639,4285783429
2026-03-06 21:14:24.942695,4285843418
2026-03-06 21:14:24.942749,4285803651
2026-03-06 21:14:24.942804,4285845441
2026-03-06 21:14:24.942862,4285650645
2026-03-06 21:14:24.942918,4285904082
2026-03-06 21:14:24.942972,4285879816
2026-03-06 21:14:24.94301,4285754445
2026-03-06 21:14:25.042499,4285656037
2026-03-06 21:14:25.042553,4285863639
2026-03-06 21:14:25.042629,4285782081
2026-03-06 21:14:25.0427,4285728833
2026-03-06 21:14:25.042754,4285722767
2026-03-06 21:14:25.042824,4285811739
2026-03-06 21:14:25.042885,4285785452
2026-03-06 21:14:25.043054,4285863639
2026-03-06 21:14:25.142336,4285810391
2026-03-06 21:14:25.142406,4285992380
2026-03-06 21:14:25.142492,4285844093
2026-03-06 21:14:25.142567,4285695804
2026-03-06 21:14:25.14263,4285945871
2026-03-06 21:14:25.142704,4285777363
2026-03-06 21:14:25.142783,4285831960
2026-03-06 21:14:25.142856,4285797584
2026-03-06 21:14:25.143186,4285945871
2026-03-06 21:14:25.242238,4285626379
2026-03-06 21:14:25.242287,4285772645
2026-03-06 21:14:25.242341,4285749054
2026-03-06 21:14:25.242384,4285753098
2026-03-06 21:14:25.34237,4285648624
2026-03-06 21:14:25.342783,4285937783
2026-03-06 21:14:25.342863,4285939131
2026-03-06 21:14:25.342903,4285648624
2026-03-06 21:14:25.342952,4285715352
2026-03-06 21:14:25.343022,4285669517
2026-03-06 21:14:25.343105,4285874424
2026-03-06 21:14:25.343196,4285893297
2026-03-06 21:14:25.343274,4285755794
2026-03-06 21:14:25.442431,4285699850
2026-03-06 21:14:25.442501,4285813761
2026-03-06 21:14:25.44256,4285903407
2026-03-06 21:14:25.44262,4285684347
2026-03-06 21:14:25.442689,4285887230
2026-03-06 21:14:25.442751,4285881164
2026-03-06 21:14:25.442812,4286058435
2026-03-06 21:14:25.442872,4285676932
2026-03-06 21:14:25.442941,4285812414
2026-03-06 21:14:25.443571,4285699850
2026-03-06 21:14:25.542155,4285639860
2026-03-06 21:14:25.542185,4285780733
2026-03-06 21:14:25.542214,4285839374
2026-03-06 21:14:25.542254,4285634468
2026-03-06 21:14:25.54229,4285802977
2026-03-06 21:14:25.54233,4285967440
2026-03-06 21:14:25.542371,4285846788
2026-03-06 21:14:25.542411,4285782756
2026-03-06 21:14:25.6426,4285721418
2026-03-06 21:14:25.642732,4285714004
2026-03-06 21:14:25.642872,4285858922
2026-03-06 21:14:25.64302,4285796237
2026-03-06 21:14:25.643568,4285721418
2026-03-06 21:14:25.7427,4285786126
2026-03-06 21:14:25.742788,4285883861
2026-03-06 21:14:25.742874,4285827241
2026-03-06 21:14:25.742964,4285738269
2026-03-06 21:14:25.743068,4285624357
2026-03-06 21:14:25.743166,4285810391
2026-03-06 21:14:25.743273,4285729506
2026-03-06 21:14:25.743366,4285877795
2026-03-06 21:14:25.743751,4285729506
2026-03-06 21:14:25.842481,4285761187
2026-03-06 21:14:25.842529,4285806347
2026-03-06 21:14:25.842607,4285675583
2026-03-06 21:14:25.842668,4285765231
2026-03-06 21:14:25.842731,4285819154
2026-03-06 21:14:25.842787,4285656037
2026-03-06 21:14:25.842844,4285863639
2026-03-06 21:14:25.842909,4285889253
2026-03-06 21:14:25.842967,4285783429
2026-03-06 21:14:25.945311,4285803651
2026-03-06 21:14:25.945336,4285846114
2026-03-06 21:14:25.945357,4285709960
2026-03-06 21:14:25.94537,4285850159
2026-03-06 21:14:25.945401,4285839374
2026-03-06 21:14:25.94543,4285979573
2026-03-06 21:14:25.945465,4285782756
2026-03-06 21:14:25.94549,4285812414
2026-03-06 21:14:25.945523,4285817805
2026-03-06 21:14:25.945756,4285803651
2026-03-06 21:14:26.045021,4285797584
2026-03-06 21:14:26.045054,4285763208
2026-03-06 21:14:26.045084,4285858922
2026-03-06 21:14:26.045173,4285737596
2026-03-06 21:14:26.045198,4285837351
2026-03-06 21:14:26.045208,4285856225
2026-03-06 21:14:26.045243,4285740965
2026-03-06 21:14:26.045397,4285761187
2026-03-06 21:14:26.045813,4285856225
2026-03-06 21:14:26.145093,4285784103
2026-03-06 21:14:26.14517,4285685694
2026-03-06 21:14:26.145276,4285894645
2026-03-06 21:14:26.145348,4285776015
2026-03-06 21:14:26.1458,4285776015
2026-03-06 21:14:26.245358,4285828589
2026-03-06 21:14:26.245408,4285904082
2026-03-06 21:14:26.24545,4285918910
2026-03-06 21:14:26.245495,4285695804
2026-03-06 21:14:26.245899,4285828589
2026-03-06 21:14:26.345115,4285849484
2026-03-06 21:14:26.345188,4285712656
2026-03-06 21:14:26.345243,4285743662
2026-03-06 21:14:26.345313,4285701198
2026-03-06 21:14:26.345369,4285693109
2026-03-06 21:14:26.345429,4285688391
2026-03-06 21:14:26.345499,4285841397
2026-03-06 21:14:26.345555,4285652667
2026-03-06 21:14:26.345776,4285852181
2026-03-06 21:14:26.346053,4285688391
2026-03-06 21:14:26.445086,4285670865
2026-03-06 21:14:26.445177,4285949242
2026-03-06 21:14:26.445273,4285759164
2026-03-06 21:14:26.445365,4285606159
2026-03-06 21:14:26.445437,4285877120
2026-03-06 21:14:26.445525,4285813086
2026-03-06 21:14:26.4462,4285813086
2026-03-06 21:14:26.545099,4285878468
2026-03-06 21:14:26.545143,4285746358
2026-03-06 21:14:26.54521,4285658734
2026-03-06 21:14:26.545255,4285830612
2026-03-06 21:14:26.545321,4285809043
2026-03-06 21:14:26.545373,4285823872
2026-03-06 21:14:26.545417,4285763883
2026-03-06 21:14:26.545464,4285895319
2026-03-06 21:14:26.545509,4285744335
2026-03-06 21:14:26.645347,4285736921
2026-03-06 21:14:26.645396,4285801628
2026-03-06 21:14:26.64544,4285654015
2026-03-06 21:14:26.645487,4285738269
2026-03-06 21:14:26.645532,4285809717
2026-03-06 21:14:26.645577,4285800280
2026-03-06 21:14:26.645602,4285736921
2026-03-06 21:14:26.645627,4285790843
2026-03-06 21:14:26.645671,4285734899
2026-03-06 21:14:26.645719,4285926999
2026-03-06 21:14:26.745625,4285886557
2026-03-06 21:14:26.745684,4285876446
2026-03-06 21:14:26.745734,4285786126
2026-03-06 21:14:26.745801,4285777363
2026-03-06 21:14:26.74586,4285874424
2026-03-06 21:14:26.745922,4285725462
2026-03-06 21:14:26.745957,4285886557
2026-03-06 21:14:26.745979,4285823197
2026-03-06 21:14:26.74604,4285808368
2026-03-06 21:14:26.746103,4285727486
2026-03-06 21:14:26.845428,4285709960
2026-03-06 21:14:26.845473,4285877120
2026-03-06 21:14:26.845651,4285942501
2026-03-06 21:14:26.845822,4285889253
2026-03-06 21:14:26.84586,4285668845
2026-03-06 21:14:26.846034,4285867684
2026-03-06 21:14:26.84607,4285942501
2026-03-06 21:14:26.846225,4285842070
2026-03-06 21:14:26.948136,4285852181
2026-03-06 21:14:26.948248,4285778712
2026-03-06 21:14:26.948391,4285784103
2026-03-06 21:14:26.948489,4285813761
2026-03-06 21:14:26.948588,4285686369
2026-03-06 21:14:26.948751,4285980921
2026-03-06 21:14:26.948807,4285852181
2026-03-06 21:14:26.948949,4285786126
2026-03-06 21:14:27.048289,4285847463
2026-03-06 21:14:27.048346,4285919584
2026-03-06 21:14:27.048395,4285786800
2026-03-06 21:14:27.048443,4285695132
2026-03-06 21:14:27.048484,4285853528
2026-03-06 21:14:27.048531,4285954633
2026-03-06 21:14:27.048571,4285714678
2026-03-06 21:14:27.04862,4285551562
2026-03-06 21:14:27.048791,4285847463
2026-03-06 21:14:27.148383,4285869705
2026-03-06 21:14:27.148452,4285922955
2026-03-06 21:14:27.148519,4285870380
2026-03-06 21:14:27.148581,4285714004
2026-03-06 21:14:27.148647,4285766579
2026-03-06 21:14:27.148711,4285678280
2026-03-06 21:14:27.148798,4285782756
2026-03-06 21:14:27.148852,4285870380
2026-03-06 21:14:27.248392,4285751750
2026-03-06 21:14:27.248434,4285741639
2026-03-06 21:14:27.248475,4285757816
2026-03-06 21:14:27.248524,4285838701
2026-03-06 21:14:27.24867,4285716027
2026-03-06 21:14:27.24906,4285751750
2026-03-06 21:14:27.348424,4285761860
2026-03-06 21:14:27.348546,4285890601
2026-03-06 21:14:27.348673,4285886557
2026-03-06 21:14:27.34878,4285675583
2026-03-06 21:14:27.348886,4285854203
2026-03-06 21:14:27.349001,4285522579
2026-03-06 21:14:27.349125,4285771971
2026-03-06 21:14:27.349394,4285675583
2026-03-06 21:14:27.448208,4285745010
2026-03-06 21:14:27.448266,4285726811
2026-03-06 21:14:27.448329,4285653340
2026-03-06 21:14:27.448388,4285758490
2026-03-06 21:14:27.448457,4285642557
2026-03-06 21:14:27.448512,4285643905
2026-03-06 21:14:27.448569,4285964744
2026-03-06 21:14:27.44861,4285775341
2026-03-06 21:14:27.548637,4285806347
2026-03-06 21:14:27.548731,4285749727
2026-03-06 21:14:27.548835,4285669517
2026-03-06 21:14:27.548939,4285678954
2026-03-06 21:14:27.549232,4285806347
2026-03-06 21:14:27.648556,4285693783
2026-03-06 21:14:27.648646,4285848812
2026-03-06 21:14:27.648735,4285762535
2026-03-06 21:14:27.648833,4285844766
2026-03-06 21:14:27.648908,4285611551
2026-03-06 21:14:27.649007,4285969463
2026-03-06 21:14:27.649355,4285693783
2026-03-06 21:14:27.748018,4285872401
2026-03-06 21:14:27.748079,4285598745
2026-03-06 21:14:27.74817,4285751076
2026-03-06 21:14:27.748325,4285731529
2026-03-06 21:14:27.748495,4285695132
2026-03-06 21:14:27.848534,4285796237
2026-03-06 21:14:27.848627,4285662103
2026-03-06 21:14:27.848747,4285844093
2026-03-06 21:14:27.848834,4285676258
2026-03-06 21:14:27.848931,4285757142
2026-03-06 21:14:27.849034,4285787474
2026-03-06 21:14:27.849112,4285796237
2026-03-06 21:14:27.951502,4285860943
2026-03-06 21:14:27.95161,4285799606
2026-03-06 21:14:27.951701,4285844093
2026-03-06 21:14:27.951818,4285780733
2026-03-06 21:14:27.951938,4285644578
2026-03-06 21:14:27.952124,4285860943
2026-03-06 21:14:28.051521,4285736921
2026-03-06 21:14:28.051624,4285769950
2026-03-06 21:14:28.051721,4285990358
2026-03-06 21:14:28.051811,4285861618
2026-03-06 21:14:28.051924,4285757816
2026-03-06 21:14:28.052642,4285861618
2026-03-06 21:14:28.151517,4285604136
2026-03-06 21:14:28.151558,4285553585
2026-03-06 21:14:28.151613,4285800954
2026-03-06 21:14:28.151672,4285887905
2026-03-06 21:14:28.151728,4285830612
2026-03-06 21:14:28.151787,4285659407
2026-03-06 21:14:28.151887,4285777363
2026-03-06 21:14:28.152707,4285659407
2026-03-06 21:14:28.251477,4285773319
2026-03-06 21:14:28.25155,4285875099
2026-03-06 21:14:28.251784,4285854203
2026-03-06 21:14:28.251809,4285751076
2026-03-06 21:14:28.251884,4285745010
2026-03-06 21:14:28.25196,4285844093
2026-03-06 21:14:28.252068,4285670865
2026-03-06 21:14:28.35141,4285745683
2026-03-06 21:14:28.351458,4285629750
2026-03-06 21:14:28.351633,4285745683
2026-03-06 21:14:28.351746,4285668170
2026-03-06 21:14:28.351877,4285846114
2026-03-06 21:14:28.451367,4285714004
2026-03-06 21:14:28.451471,4285795562
2026-03-06 21:14:28.451508,4285666148
2026-03-06 21:14:28.451543,4285813761
2026-03-06 21:14:28.451585,4285982944
2026-03-06 21:14:28.45164,4285796910
2026-03-06 21:14:28.451692,4285714004
