time,PT_Cal.Fuel_Upstream.raw_adc
2026-03-06 21:19:25.388146,258646556
2026-03-06 21:19:25.388305,258782753
2026-03-06 21:19:25.388402,258195491
2026-03-06 21:19:25.497256,257981757
2026-03-06 21:19:25.497503,258651951
2026-03-06 21:19:25.497529,258746344
2026-03-06 21:19:25.497581,257981757
2026-03-06 21:19:25.497892,258566322
2026-03-06 21:19:25.497938,258612844
2026-03-06 21:19:25.605947,258642511
2026-03-06 21:19:25.606066,258700495
2026-03-06 21:19:25.606218,258373490
2026-03-06 21:19:25.606401,258872427
2026-03-06 21:19:25.606402,258642511
2026-03-06 21:19:25.606601,258653299
2026-03-06 21:19:25.606753,258473952
2026-03-06 21:19:25.606978,258697799
2026-03-06 21:19:25.60724,258086938
2026-03-06 21:19:25.714989,258155037
2026-03-06 21:19:25.715188,258188074
2026-03-06 21:19:25.715255,258155037
2026-03-06 21:19:25.715299,258644534
2026-03-06 21:19:25.715389,258031651
2026-03-06 21:19:25.715469,258621609
2026-03-06 21:19:25.715577,258635094
2026-03-06 21:19:25.715668,257844213
2026-03-06 21:19:25.824302,258164476
2026-03-06 21:19:25.824338,258164476
2026-03-06 21:19:25.824437,258591944
2026-03-06 21:19:25.8245,258542050
2026-03-06 21:19:25.824586,258744996
2026-03-06 21:19:25.824672,258872427
2026-03-06 21:19:25.824752,258712632
2026-03-06 21:19:25.824836,258722072
2026-03-06 21:19:25.9334,258666785
2026-03-06 21:19:25.933519,258308764
2026-03-06 21:19:25.93356,258036371
2026-03-06 21:19:25.9336,258239991
2026-03-06 21:19:25.933657,258616891
2026-03-06 21:19:25.933735,258246733
2026-03-06 21:19:25.933807,258654648
2026-03-06 21:19:25.933849,258666785
2026-03-06 21:19:25.933877,258666785
2026-03-06 21:19:26.042434,258618913
2026-03-06 21:19:26.042555,258104468
2026-03-06 21:19:26.042675,258755784
2026-03-06 21:19:26.04279,258618913
2026-03-06 21:19:26.042807,258691057
2026-03-06 21:19:26.042925,258631049
2026-03-06 21:19:26.151023,258006704
2026-03-06 21:19:26.151132,258613519
2026-03-06 21:19:26.15122,258095030
2026-03-06 21:19:26.151222,258006704
2026-03-06 21:19:26.151561,258573739
2026-03-06 21:19:26.151634,258049856
2026-03-06 21:19:26.151711,258559580
2026-03-06 21:19:26.151817,258302021
2026-03-06 21:19:26.259919,258592617
2026-03-06 21:19:26.259985,258674875
2026-03-06 21:19:26.260184,258592617
2026-03-06 21:19:26.260425,258598012
2026-03-06 21:19:26.260522,258653299
2026-03-06 21:19:26.369085,257947371
2026-03-06 21:19:26.369107,257947371
2026-03-06 21:19:26.369178,258101772
2026-03-06 21:19:26.369212,258426755
2026-03-06 21:19:26.36927,258121325
2026-03-06 21:19:26.369332,258618913
2026-03-06 21:19:26.369407,258666785
2026-03-06 21:19:26.369472,257906242
2026-03-06 21:19:26.478408,258241340
2026-03-06 21:19:26.478535,258755109
2026-03-06 21:19:26.478576,258127393
2026-03-06 21:19:26.478604,258784101
2026-03-06 21:19:26.478636,258761851
2026-03-06 21:19:26.478675,258554187
2026-03-06 21:19:26.478727,258826578
2026-03-06 21:19:26.478781,258583852
2026-03-06 21:19:26.478841,258241340
2026-03-06 21:19:26.587235,258689033
2026-03-06 21:19:26.587322,258603406
2026-03-06 21:19:26.587339,258689033
2026-03-06 21:19:26.587379,258544073
2026-03-06 21:19:26.587431,258504293
2026-03-06 21:19:26.587492,258600709
2026-03-06 21:19:26.696455,258176612
2026-03-06 21:19:26.696549,258856245
2026-03-06 21:19:26.696582,258674875
2026-03-06 21:19:26.696649,258479346
2026-03-06 21:19:26.696714,258552163
2026-03-06 21:19:26.696778,258629701
2026-03-06 21:19:26.696836,258176612
2026-03-06 21:19:26.696848,258494853
2026-03-06 21:19:26.696907,259272250
2026-03-06 21:19:26.805385,258351914
2026-03-06 21:19:26.805589,258162454
2026-03-06 21:19:26.805775,258544747
2026-03-06 21:19:26.805837,258351914
2026-03-06 21:19:26.914272,258698473
2026-03-06 21:19:26.914299,258698473
2026-03-06 21:19:26.914346,258014120
2026-03-06 21:19:26.914361,258735556
2026-03-06 21:19:26.914508,258749041
2026-03-06 21:19:26.914657,258499573
2026-03-06 21:19:26.914896,258334384
2026-03-06 21:19:26.915104,258017492
2026-03-06 21:19:27.022867,258755784
2026-03-06 21:19:27.02298,258515080
2026-03-06 21:19:27.023115,258726117
2026-03-06 21:19:27.023209,258755784
2026-03-06 21:19:27.023262,258078848
2026-03-06 21:19:27.023435,258471254
2026-03-06 21:19:27.132421,258711284
2026-03-06 21:19:27.132573,258578459
2026-03-06 21:19:27.132725,259334954
2026-03-06 21:19:27.132821,258602057
2026-03-06 21:19:27.132823,258711284
2026-03-06 21:19:27.132962,258580482
2026-03-06 21:19:27.133114,258061318
2026-03-06 21:19:27.133498,258144923
2026-03-06 21:19:27.133694,258667458
2026-03-06 21:19:27.241583,258217741
2026-03-06 21:19:27.241695,258665435
2026-03-06 21:19:27.241735,258866359
2026-03-06 21:19:27.241848,258086938
2026-03-06 21:19:27.242106,258217741
2026-03-06 21:19:27.242135,258578459
2026-03-06 21:19:27.242226,258172567
2026-03-06 21:19:27.242337,258095703
2026-03-06 21:19:27.243046,258519126
2026-03-06 21:19:27.243142,258088961
2026-03-06 21:19:27.349991,258250778
2026-03-06 21:19:27.350146,258720049
2026-03-06 21:19:27.350606,258250778
2026-03-06 21:19:27.350678,257944000
2026-03-06 21:19:27.458889,258730837
2026-03-06 21:19:27.459026,258633073
2026-03-06 21:19:27.459194,258445634
2026-03-06 21:19:27.459215,258730837
2026-03-06 21:19:27.459342,258593292
2026-03-06 21:19:27.459525,257941978
2026-03-06 21:19:27.459762,258668806
2026-03-06 21:19:27.568382,258753086
2026-03-06 21:19:27.568415,258753086
2026-03-06 21:19:27.568533,258639140
2026-03-06 21:19:27.568612,258034347
2026-03-06 21:19:27.568698,258680268
2026-03-06 21:19:27.56878,258410573
2026-03-06 21:19:27.568887,258157059
2026-03-06 21:19:27.677301,258817813
2026-03-06 21:19:27.677372,258022886
2026-03-06 21:19:27.677565,258678920
2026-03-06 21:19:27.677632,258817813
2026-03-06 21:19:27.677656,258203582
2026-03-06 21:19:27.677803,258095030
2026-03-06 21:19:27.677953,257956136
2026-03-06 21:19:27.678098,258163127
2026-03-06 21:19:27.678537,258621609
2026-03-06 21:19:27.786016,258588572
2026-03-06 21:19:27.786114,258081545
2026-03-06 21:19:27.786146,258090984
2026-03-06 21:19:27.78623,258604754
2026-03-06 21:19:27.786307,258113908
2026-03-06 21:19:27.786679,258588572
2026-03-06 21:19:27.895182,258589247
2026-03-06 21:19:27.895274,257983106
2026-03-06 21:19:27.895318,258295279
2026-03-06 21:19:27.895387,258082893
2026-03-06 21:19:27.895459,257866462
2026-03-06 21:19:27.89546,258589247
2026-03-06 21:19:27.895535,258723420
2026-03-06 21:19:27.895612,258144923
2026-03-06 21:19:28.004173,258123348
2026-03-06 21:19:28.004351,258101772
2026-03-06 21:19:28.004523,258194143
2026-03-06 21:19:28.004548,258123348
2026-03-06 21:19:28.004695,258618239
2026-03-06 21:19:28.004892,258761851
2026-03-06 21:19:28.005111,258164476
2026-03-06 21:19:28.005372,258668806
2026-03-06 21:19:28.113487,258041091
2026-03-06 21:19:28.113615,258499573
2026-03-06 21:19:28.113655,258549467
2026-03-06 21:19:28.113695,258545421
2026-03-06 21:19:28.11373,258569019
2026-03-06 21:19:28.11379,258041091
2026-03-06 21:19:28.113797,258771291
2026-03-06 21:19:28.113872,258782079
2026-03-06 21:19:28.113948,258730162
2026-03-06 21:19:28.114027,258579134
2026-03-06 21:19:28.222664,258639140
2026-03-06 21:19:28.22281,258191446
2026-03-06 21:19:28.222888,258715329
2026-03-06 21:19:28.222932,257794319
2026-03-06 21:19:28.222959,258744996
2026-03-06 21:19:28.222995,258527216
2026-03-06 21:19:28.223073,258063341
2026-03-06 21:19:28.223113,258639140
2026-03-06 21:19:28.223153,258787473
2026-03-06 21:19:28.331693,258512383
2026-03-06 21:19:28.331831,258743647
2026-03-06 21:19:28.331876,258666785
2026-03-06 21:19:28.331924,257950743
2026-03-06 21:19:28.331969,258314831
2026-03-06 21:19:28.332028,258770616
2026-03-06 21:19:28.332099,258129415
2026-03-06 21:19:28.332141,258512383
2026-03-06 21:19:28.332191,258051878
2026-03-06 21:19:28.332281,258664087
2026-03-06 21:19:28.439979,257838818
2026-03-06 21:19:28.440125,258159082
2026-03-06 21:19:28.44027,258013447
2026-03-06 21:19:28.440405,258636443
2026-03-06 21:19:28.440532,257838818
2026-03-06 21:19:28.441113,257848258
2026-03-06 21:19:28.441147,258621609
2026-03-06 21:19:28.441343,258705890
2026-03-06 21:19:28.549478,258008052
2026-03-06 21:19:28.549532,258008052
2026-03-06 21:19:28.549611,258599360
2026-03-06 21:19:28.549666,258637118
2026-03-06 21:19:28.549726,258662065
2026-03-06 21:19:28.549791,258115257
2026-03-06 21:19:28.549852,258163127
2026-03-06 21:19:28.549913,258072106
2026-03-06 21:19:28.549974,258208976
2026-03-06 21:19:28.658474,258760503
2026-03-06 21:19:28.658617,258711958
2026-03-06 21:19:28.658705,258728140
2026-03-06 21:19:28.658748,258760503
2026-03-06 21:19:28.658934,258369445
2026-03-06 21:19:28.659327,258557557
2026-03-06 21:19:28.767423,258804328
2026-03-06 21:19:28.767577,258641163
2026-03-06 21:19:28.767635,258795563
2026-03-06 21:19:28.767691,257985128
2026-03-06 21:19:28.767752,258169196
2026-03-06 21:19:28.767829,258738927
2026-03-06 21:19:28.767906,258804328
2026-03-06 21:19:28.767922,258571042
2026-03-06 21:19:28.768031,258175939
2026-03-06 21:19:28.768134,258858942
2026-03-06 21:19:28.876304,258161779
2026-03-06 21:19:28.876434,258658693
2026-03-06 21:19:28.876494,258620936
2026-03-06 21:19:28.876539,258466536
2026-03-06 21:19:28.876569,258674200
2026-03-06 21:19:28.87657,258161779
2026-03-06 21:19:28.876638,258687685
2026-03-06 21:19:28.876707,258264938
2026-03-06 21:19:28.876785,258718700
2026-03-06 21:19:28.985154,258488784
2026-03-06 21:19:28.985279,257878599
2026-03-06 21:19:28.985309,258078848
2026-03-06 21:19:28.985354,258698473
2026-03-06 21:19:28.985417,258177287
2026-03-06 21:19:28.985448,258488784
2026-03-06 21:19:28.985476,258037045
2026-03-06 21:19:29.094031,257980408
2026-03-06 21:19:29.094031,257980408
2026-03-06 21:19:29.094142,258010075
2026-03-06 21:19:29.094174,257691160
2026-03-06 21:19:29.094241,258685663
2026-03-06 21:19:29.094332,258484066
2026-03-06 21:19:29.094393,258023560
2026-03-06 21:19:29.203725,257881296
2026-03-06 21:19:29.203834,258561603
2026-03-06 21:19:29.203893,258790844
2026-03-06 21:19:29.2039,257881296
2026-03-06 21:19:29.203943,258070083
2026-03-06 21:19:29.204007,258497550
2026-03-06 21:19:29.204062,258536656
2026-03-06 21:19:29.20412,258563625
2026-03-06 21:19:29.312036,258626329
2026-03-06 21:19:29.312154,258606102
2026-03-06 21:19:29.312218,258589921
2026-03-06 21:19:29.312254,258666110
2026-03-06 21:19:29.31249,258802306
2026-03-06 21:19:29.31256,258008052
2026-03-06 21:19:29.312567,258626329
2026-03-06 21:19:29.420689,258759829
2026-03-06 21:19:29.420767,258759829
2026-03-06 21:19:29.421172,258066038
2026-03-06 21:19:29.421488,258542723
2026-03-06 21:19:29.53072,258305392
2026-03-06 21:19:29.530847,258467209
2026-03-06 21:19:29.530905,258021537
2026-03-06 21:19:29.530947,258115931
2026-03-06 21:19:29.531018,258589247
2026-03-06 21:19:29.531063,258305392
2026-03-06 21:19:29.5311,258041764
2026-03-06 21:19:29.531169,258157734
2026-03-06 21:19:29.531252,258000637
2026-03-06 21:19:29.639295,258616891
2026-03-06 21:19:29.639446,258707238
2026-03-06 21:19:29.639508,258751064
2026-03-06 21:19:29.639621,258801631
2026-03-06 21:19:29.639718,258616891
2026-03-06 21:19:29.639739,258719375
2026-03-06 21:19:29.747946,258040416
2026-03-06 21:19:29.748104,258136158
2026-03-06 21:19:29.748261,258163127
2026-03-06 21:19:29.748339,258040416
2026-03-06 21:19:29.748435,258041091
2026-03-06 21:19:29.748635,258130090
2026-03-06 21:19:29.748832,258791518
2026-03-06 21:19:29.74904,257755887
2026-03-06 21:19:29.857145,257988500
2026-03-06 21:19:29.857262,258145597
2026-03-06 21:19:29.857319,257447087
2026-03-06 21:19:29.857385,258140204
2026-03-06 21:19:29.857449,257434950
2026-03-06 21:19:29.857583,257988500
2026-03-06 21:19:29.966286,257933886
2026-03-06 21:19:29.966443,257786228
2026-03-06 21:19:29.966545,258083568
2026-03-06 21:19:29.966634,258482717
2026-03-06 21:19:29.966718,257933886
2026-03-06 21:19:30.076193,258104468
2026-03-06 21:19:30.076331,258052552
2026-03-06 21:19:30.076396,258061992
2026-03-06 21:19:30.076461,257950743
2026-03-06 21:19:30.0765,258233248
2026-03-06 21:19:30.076517,258104468
2026-03-06 21:19:30.076558,258206953
2026-03-06 21:19:30.07661,257799039
2026-03-06 21:19:30.076701,258049856
2026-03-06 21:19:30.076771,257873205
2026-03-06 21:19:30.184408,258036371
2026-03-06 21:19:30.184629,257893432
2026-03-06 21:19:30.184754,257959508
2026-03-06 21:19:30.184812,258036371
2026-03-06 21:19:30.18487,257749819
2026-03-06 21:19:30.293373,258134135
2026-03-06 21:19:30.293485,258618913
2026-03-06 21:19:30.293541,258822533
2026-03-06 21:19:30.293598,258197514
2026-03-06 21:19:30.293746,258134135
2026-03-06 21:19:30.402534,257776789
2026-03-06 21:19:30.402695,258709260
2026-03-06 21:19:30.402769,258645883
2026-03-06 21:19:30.402839,258513731
2026-03-06 21:19:30.402915,258736905
2026-03-06 21:19:30.402986,257776789
2026-03-06 21:19:30.5111,257992545
2026-03-06 21:19:30.511221,258088961
2026-03-06 21:19:30.511289,258482043
2026-03-06 21:19:30.511397,258101098
2026-03-06 21:19:30.511569,257992545
2026-03-06 21:19:30.620306,258522496
2026-03-06 21:19:30.620424,258802980
2026-03-06 21:19:30.620485,258106491
2026-03-06 21:19:30.62055,258675550
2026-03-06 21:19:30.62061,258641163
2026-03-06 21:19:30.620632,258522496
2026-03-06 21:19:30.729169,258498898
2026-03-06 21:19:30.729322,258554860
2026-03-06 21:19:30.72937,258498898
2026-03-06 21:19:30.729606,258185377
2026-03-06 21:19:30.838346,257080301
2026-03-06 21:19:30.838514,258153014
2026-03-06 21:19:30.838534,257080301
2026-03-06 21:19:30.838593,258573065
2026-03-06 21:19:30.838669,258462489
2026-03-06 21:19:30.838745,258118628
2026-03-06 21:19:30.947103,258690382
2026-03-06 21:19:30.947267,258742972
2026-03-06 21:19:30.947347,258035022
2026-03-06 21:19:30.947405,257721502
2026-03-06 21:19:30.947406,258690382
2026-03-06 21:19:30.947466,258148294
2026-03-06 21:19:31.056479,258095030
2026-03-06 21:19:31.056591,258076151
2026-03-06 21:19:31.056647,258095030
2026-03-06 21:19:31.056658,258711958
2026-03-06 21:19:31.056918,258664087
2026-03-06 21:19:31.056998,257975690
2026-03-06 21:19:31.057075,258610822
2026-03-06 21:19:31.05718,258618239
2026-03-06 21:19:31.165166,258052552
2026-03-06 21:19:31.165354,258549467
2026-03-06 21:19:31.165408,258052552
2026-03-06 21:19:31.165658,258027606
2026-03-06 21:19:31.1659,258103795
2026-03-06 21:19:31.166054,257953440
2026-03-06 21:19:31.166202,258076825
2026-03-06 21:19:31.274127,258165150
2026-03-06 21:19:31.274403,258016817
2026-03-06 21:19:31.27441,258165150
2026-03-06 21:19:31.274722,258571717
2026-03-06 21:19:31.275056,258052552
2026-03-06 21:19:31.275379,257928493
2026-03-06 21:19:31.275749,258129415
2026-03-06 21:19:31.383449,258195491
2026-03-06 21:19:31.38345,258195491
2026-03-06 21:19:31.38353,258090310
2026-03-06 21:19:31.383585,258039742
2026-03-06 21:19:31.383678,258091658
2026-03-06 21:19:31.383733,257848258
2026-03-06 21:19:31.383998,258440914
2026-03-06 21:19:31.384035,258049181
2026-03-06 21:19:31.384432,258164476
2026-03-06 21:19:31.384466,258038394
2026-03-06 21:19:31.492308,258063341
2026-03-06 21:19:31.492487,258067386
2026-03-06 21:19:31.492654,258223135
2026-03-06 21:19:31.492738,258063341
2026-03-06 21:19:31.49286,258089636
2026-03-06 21:19:31.493033,258055924
2026-03-06 21:19:31.493324,258372816
2026-03-06 21:19:31.493586,258525193
2026-03-06 21:19:31.601268,258140878
2026-03-06 21:19:31.601325,258140878
2026-03-06 21:19:31.601351,257927144
2026-03-06 21:19:31.601375,258080871
2026-03-06 21:19:31.710076,257509791
2026-03-06 21:19:31.71018,258086938
2026-03-06 21:19:31.710206,257509791
2026-03-06 21:19:31.710291,258266287
2026-03-06 21:19:31.710498,258026932
2026-03-06 21:19:31.710655,258019515
2026-03-06 21:19:31.819416,258057272
2026-03-06 21:19:31.819567,258172567
2026-03-06 21:19:31.819611,258168522
2026-03-06 21:19:31.819712,258852874
2026-03-06 21:19:31.820043,258505641
2026-03-06 21:19:31.820044,258057272
2026-03-06 21:19:31.820154,258066038
2026-03-06 21:19:31.928583,258583179
2026-03-06 21:19:31.928774,258012772
2026-03-06 21:19:31.928837,257937258
2026-03-06 21:19:31.928914,257491586
2026-03-06 21:19:31.928992,258134810
2026-03-06 21:19:31.929068,258172567
2026-03-06 21:19:31.929132,258583179
2026-03-06 21:19:31.929151,258254825
2026-03-06 21:19:31.929245,257983106
2026-03-06 21:19:32.03741,258109863
2026-03-06 21:19:32.037599,258559580
2026-03-06 21:19:32.037711,257986477
2026-03-06 21:19:32.037863,258291907
2026-03-06 21:19:32.037903,258109863
2026-03-06 21:19:32.038014,258084916
2026-03-06 21:19:32.146417,258104468
2026-03-06 21:19:32.1466,258101772
2026-03-06 21:19:32.146698,258210999
2026-03-06 21:19:32.146867,257747122
2026-03-06 21:19:32.147015,258580482
2026-03-06 21:19:32.147157,258151665
2026-03-06 21:19:32.147475,258104468
2026-03-06 21:19:32.255656,258210999
2026-03-06 21:19:32.255856,258030302
2026-03-06 21:19:32.255886,258210999
2026-03-06 21:19:32.25595,257900174
2026-03-06 21:19:32.256406,258439565
2026-03-06 21:19:32.256438,258019515
2026-03-06 21:19:32.256453,258668806
2026-03-06 21:19:32.256473,258580482
2026-03-06 21:19:32.256501,258103120
2026-03-06 21:19:32.364183,258668133
2026-03-06 21:19:32.364326,258050529
2026-03-06 21:19:32.364389,258232575
2026-03-06 21:19:32.364447,258668133
2026-03-06 21:19:32.36447,257169974
2026-03-06 21:19:32.364603,258708587
2026-03-06 21:19:32.473093,258322247
2026-03-06 21:19:32.473243,258120650
2026-03-06 21:19:32.473317,258118628
2026-03-06 21:19:32.473376,258755109
2026-03-06 21:19:32.473442,258713980
2026-03-06 21:19:32.473493,258240665
2026-03-06 21:19:32.473502,258322247
2026-03-06 21:19:32.473554,258624307
2026-03-06 21:19:32.473586,258018167
2026-03-06 21:19:32.582046,258740276
2026-03-06 21:19:32.582242,258082893
2026-03-06 21:19:32.582415,258740276
2026-03-06 21:19:32.582485,258658693
2026-03-06 21:19:32.582694,258052552
2026-03-06 21:19:32.582965,258713980
2026-03-06 21:19:32.583294,258548118
2026-03-06 21:19:32.691137,258013447
2026-03-06 21:19:32.691345,258119977
2026-03-06 21:19:32.691594,258442937
2026-03-06 21:19:32.691636,258013447
2026-03-06 21:19:32.691861,256044670
2026-03-06 21:19:32.692111,258038394
2026-03-06 21:19:32.692518,257964227
2026-03-06 21:19:32.692892,258673526
2026-03-06 21:19:32.800263,258090310
2026-03-06 21:19:32.800359,257937931
2026-03-06 21:19:32.800371,258090310
2026-03-06 21:19:32.800377,258080871
2026-03-06 21:19:32.800403,258115931
2026-03-06 21:19:32.800446,258142227
2026-03-06 21:19:32.800503,258013447
2026-03-06 21:19:32.800561,258709935
2026-03-06 21:19:32.909273,258214369
2026-03-06 21:19:32.909391,258208976
2026-03-06 21:19:32.909398,258214369
2026-03-06 21:19:32.909432,257988500
2026-03-06 21:19:32.909482,258026932
2026-03-06 21:19:32.90953,258275725
2026-03-06 21:19:32.909594,258111885
2026-03-06 21:19:33.018166,258119302
2026-03-06 21:19:33.018314,257896804
2026-03-06 21:19:33.018376,256282002
2026-03-06 21:19:33.018425,258186726
2026-03-06 21:19:33.01848,258129415
2026-03-06 21:19:33.018536,257916356
2026-03-06 21:19:33.018606,258119302
2026-03-06 21:19:33.127402,258260218
2026-03-06 21:19:33.127552,258113233
2026-03-06 21:19:33.127626,258175939
2026-03-06 21:19:33.127688,258755784
2026-03-06 21:19:33.127744,258260218
2026-03-06 21:19:33.127757,258010750
2026-03-06 21:19:33.127823,258138180
2026-03-06 21:19:33.127895,258519800
2026-03-06 21:19:33.236398,258757806
2026-03-06 21:19:33.236482,258012772
2026-03-06 21:19:33.23654,258181332
2026-03-06 21:19:33.23661,258018167
2026-03-06 21:19:33.236611,258757806
2026-03-06 21:19:33.236681,258039067
2026-03-06 21:19:33.236777,258484066
2026-03-06 21:19:33.345678,258378210
2026-03-06 21:19:33.3458,256244918
2026-03-06 21:19:33.345861,258219764
2026-03-06 21:19:33.345928,258133462
2026-03-06 21:19:33.345991,257978387
2026-03-06 21:19:33.346051,258114583
2026-03-06 21:19:33.346053,258378210
2026-03-06 21:19:33.346108,258043787
2026-03-06 21:19:33.346177,258043787
2026-03-06 21:19:33.346228,257983780
2026-03-06 21:19:33.453851,258025582
2026-03-06 21:19:33.453963,257751842
2026-03-06 21:19:33.454001,258155037
2026-03-06 21:19:33.454057,258022212
2026-03-06 21:19:33.454115,258595314
2026-03-06 21:19:33.454192,258068059
2026-03-06 21:19:33.454251,258025582
2026-03-06 21:19:33.563003,258710610
2026-03-06 21:19:33.563123,258504966
2026-03-06 21:19:33.563179,258687685
2026-03-06 21:19:33.563246,258172567
2026-03-06 21:19:33.563309,258111211
2026-03-06 21:19:33.563327,258710610
2026-03-06 21:19:33.563376,258573739
2026-03-06 21:19:33.563458,258753761
2026-03-06 21:19:33.672023,256356842
2026-03-06 21:19:33.672183,258557557
2026-03-06 21:19:33.672219,258587224
2026-03-06 21:19:33.672241,258151665
2026-03-06 21:19:33.672272,258149643
2026-03-06 21:19:33.672329,258136832
2026-03-06 21:19:33.672412,258093681
2026-03-06 21:19:33.672488,258454399
2026-03-06 21:19:33.672563,258136158
2026-03-06 21:19:33.672791,256356842
2026-03-06 21:19:33.78134,258196839
2026-03-06 21:19:33.781449,257989174
2026-03-06 21:19:33.781502,258000637
2026-03-06 21:19:33.78155,258205604
2026-03-06 21:19:33.781642,258699147
2026-03-06 21:19:33.781699,258136158
2026-03-06 21:19:33.781771,258049856
2026-03-06 21:19:33.781975,258196839
2026-03-06 21:19:33.891087,257739706
2026-03-06 21:19:33.891326,258152340
2026-03-06 21:19:33.891567,257739706
2026-03-06 21:19:33.891644,257972992
2026-03-06 21:19:33.891814,258131438
2026-03-06 21:19:33.892048,258825905
2026-03-06 21:19:33.892311,258449005
2026-03-06 21:19:33.892562,258008052
2026-03-06 21:19:33.999465,258105818
2026-03-06 21:19:33.999615,258048507
2026-03-06 21:19:33.99978,258151665
2026-03-06 21:19:33.999903,257865789
2026-03-06 21:19:33.999988,258105818
2026-03-06 21:19:34.108101,258639140
2026-03-06 21:19:34.108196,257989848
2026-03-06 21:19:34.108211,257869834
2026-03-06 21:19:34.108249,258179984
2026-03-06 21:19:34.108301,257960856
2026-03-06 21:19:34.108358,258021537
2026-03-06 21:19:34.108711,258639140
2026-03-06 21:19:34.217456,258626329
2026-03-06 21:19:34.217542,258248082
2026-03-06 21:19:34.217602,258134810
2026-03-06 21:19:34.217681,257939955
2026-03-06 21:19:34.217721,258626329
2026-03-06 21:19:34.217754,258067386
2026-03-06 21:19:34.217838,258010750
2026-03-06 21:19:34.217918,258771291
2026-03-06 21:19:34.217989,258714655
2026-03-06 21:19:34.21806,258059969
2026-03-06 21:19:34.326035,258053901
2026-03-06 21:19:34.326113,258676223
2026-03-06 21:19:34.326185,257985128
2026-03-06 21:19:34.32626,258043113
2026-03-06 21:19:34.326516,258053901
2026-03-06 21:19:34.435424,258194143
2026-03-06 21:19:34.435524,258087613
2026-03-06 21:19:34.435551,258124697
2026-03-06 21:19:34.43562,258012772
2026-03-06 21:19:34.435647,258194143
2026-03-06 21:19:34.435698,258087613
2026-03-06 21:19:34.435775,258610148
2026-03-06 21:19:34.544585,258285839
2026-03-06 21:19:34.544691,258059294
2026-03-06 21:19:34.544747,257465291
2026-03-06 21:19:34.544815,258223809
2026-03-06 21:19:34.544851,258285839
2026-03-06 21:19:34.544879,257977712
2026-03-06 21:19:34.544956,258066711
2026-03-06 21:19:34.653481,258228529
2026-03-06 21:19:34.653559,257972318
2026-03-06 21:19:34.65362,258208976
2026-03-06 21:19:34.653634,258228529
2026-03-06 21:19:34.653893,258062666
2026-03-06 21:19:34.653969,257559010
2026-03-06 21:19:34.654053,258072106
2026-03-06 21:19:34.654416,258123348
2026-03-06 21:19:34.762285,258057946
2026-03-06 21:19:34.762377,258014795
2026-03-06 21:19:34.76244,258123348
2026-03-06 21:19:34.762509,258215718
2026-03-06 21:19:34.762594,258167847
2026-03-06 21:19:34.762611,258057946
2026-03-06 21:19:34.762679,258219764
2026-03-06 21:19:34.871134,258227180
2026-03-06 21:19:34.871287,257589350
2026-03-06 21:19:34.871504,258057946
2026-03-06 21:19:34.871514,258227180
2026-03-06 21:19:34.87178,258126718
2026-03-06 21:19:34.871994,257543503
2026-03-06 21:19:34.980318,257618342
2026-03-06 21:19:34.980495,257436972
2026-03-06 21:19:34.980645,257476079
2026-03-06 21:19:34.980808,257513836
2026-03-06 21:19:34.980809,257618342
2026-03-06 21:19:34.980983,258045136
2026-03-06 21:19:34.981147,257977038
2026-03-06 21:19:35.090022,257507768
2026-03-06 21:19:35.090273,257592047
2026-03-06 21:19:35.090473,257507768
2026-03-06 21:19:35.090494,257497654
2026-03-06 21:19:35.090677,257458549
2026-03-06 21:19:35.090865,257500351
2026-03-06 21:19:35.091068,257506419
2026-03-06 21:19:35.091294,257474056
2026-03-06 21:19:35.091489,258206279
2026-03-06 21:19:35.19772,257474056
2026-03-06 21:19:35.197789,257474056
2026-03-06 21:19:35.197852,258202908
2026-03-06 21:19:35.19804,257389101
2026-03-06 21:19:35.307646,257394496
2026-03-06 21:19:35.307821,258084916
2026-03-06 21:19:35.307998,258081545
2026-03-06 21:19:35.308114,257394496
2026-03-06 21:19:35.3082,258132113
2026-03-06 21:19:35.3085,258079523
2026-03-06 21:19:35.308803,258006704
2026-03-06 21:19:35.416305,258099075
2026-03-06 21:19:35.416402,258201559
2026-03-06 21:19:35.416427,258162454
2026-03-06 21:19:35.416466,258032999
2026-03-06 21:19:35.416482,257779486
2026-03-06 21:19:35.416529,258000637
2026-03-06 21:19:35.416581,257919053
2026-03-06 21:19:35.416654,258105818
2026-03-06 21:19:35.416806,258099075
2026-03-06 21:19:35.525174,257978387
2026-03-06 21:19:35.525293,257965576
2026-03-06 21:19:35.52532,258045811
2026-03-06 21:19:35.525361,255862625
2026-03-06 21:19:35.525388,257978387
2026-03-06 21:19:35.525425,258325619
2026-03-06 21:19:35.525486,257846235
2026-03-06 21:19:35.525555,258133462
2026-03-06 21:19:35.52563,258109863
2026-03-06 21:19:35.634619,258147620
2026-03-06 21:19:35.634738,257600139
2026-03-06 21:19:35.634759,257995917
2026-03-06 21:19:35.634815,258045136
2026-03-06 21:19:35.634885,258152340
2026-03-06 21:19:35.634954,257386405
2026-03-06 21:19:35.635023,258001310
2026-03-06 21:19:35.63508,258147620
2026-03-06 21:19:35.635094,258136158
2026-03-06 21:19:35.743367,257376966
2026-03-06 21:19:35.743428,257376966
2026-03-06 21:19:35.743467,257924448
2026-03-06 21:19:35.743514,258072779
2026-03-06 21:19:35.743674,258221113
