time,2816383603628230172
2026-03-06 21:14:19.86789,1366.083844296336
2026-03-06 21:14:20.868368,0.0
2026-03-06 21:14:21.869459,0.0
2026-03-06 21:14:22.87052,1360.2357847321034
2026-03-06 21:14:23.871277,0.0
2026-03-06 21:14:24.871965,0.0
2026-03-06 21:14:25.872781,0.0
2026-03-06 21:14:26.87339,0.0
2026-03-06 21:14:27.874195,1360.8075324434042
2026-03-06 21:14:28.874729,0.0
2026-03-06 21:14:29.875522,1364.9867873221635
2026-03-06 21:14:30.876613,0.0
2026-03-06 21:14:31.877457,0.0
2026-03-06 21:14:32.878486,0.0
2026-03-06 21:14:33.879317,0.0
2026-03-06 21:14:34.880149,1369.3798439955713
2026-03-06 21:14:35.881035,0.0
2026-03-06 21:14:36.882048,1362.7135636276007
2026-03-06 21:14:37.883172,0.0
2026-03-06 21:14:38.884148,0.0
2026-03-06 21:14:39.885326,0.0
2026-03-06 21:14:40.886173,0.0
2026-03-06 21:14:41.88762,0.0
2026-03-06 21:14:42.888547,0.0
2026-03-06 21:14:43.889896,0.0
2026-03-06 21:14:44.890786,1363.3690443819762
2026-03-06 21:14:45.891869,1370.0957358288765
2026-03-06 21:14:46.893121,1365.5771309608222
2026-03-06 21:14:47.894192,0.0
2026-03-06 21:14:48.895124,0.0
2026-03-06 21:14:49.895713,0.0
2026-03-06 21:14:50.896593,1365.8932617259027
2026-03-06 21:14:51.897736,0.0
2026-03-06 21:14:52.898784,1365.0053832495214
2026-03-06 21:14:53.899944,1364.619492071867
2026-03-06 21:14:54.900924,1365.5445624029637
2026-03-06 21:14:55.901707,1365.7166517859698
2026-03-06 21:14:56.90246,1369.3007342493534
2026-03-06 21:14:57.903294,0.0
2026-03-06 21:14:58.904574,0.0
2026-03-06 21:14:59.905424,0.0
2026-03-06 21:15:00.906072,0.0
2026-03-06 21:15:01.90727,1370.2445032477378
2026-03-06 21:15:02.908289,0.0
2026-03-06 21:15:03.909063,0.0
