time,TC.CH5.channel_id
2026-03-06 21:14:18.316577,5
2026-03-06 21:14:18.316592,5
2026-03-06 21:14:18.316596,5
2026-03-06 21:14:18.316601,5
2026-03-06 21:14:18.316605,5
2026-03-06 21:14:18.316609,5
2026-03-06 21:14:18.316614,5
2026-03-06 21:14:18.316618,5
2026-03-06 21:14:18.316622,5
2026-03-06 21:14:18.316992,5
2026-03-06 21:14:18.316998,5
2026-03-06 21:14:18.317002,5
2026-03-06 21:14:18.317007,5
2026-03-06 21:14:18.317011,5
2026-03-06 21:14:18.317015,5
2026-03-06 21:14:18.31702,5
2026-03-06 21:14:18.317024,5
2026-03-06 21:14:18.317029,5
2026-03-06 21:14:18.318378,5
2026-03-06 21:14:18.318384,5
2026-03-06 21:14:18.318389,5
2026-03-06 21:14:18.318393,5
2026-03-06 21:14:18.318398,5
2026-03-06 21:14:18.318402,5
2026-03-06 21:14:18.318406,5
2026-03-06 21:14:18.318411,5
2026-03-06 21:14:18.318415,5
2026-03-06 21:14:18.319598,5
2026-03-06 21:14:18.319604,5
2026-03-06 21:14:18.319608,5
2026-03-06 21:14:18.319613,5
2026-03-06 21:14:18.319617,5
2026-03-06 21:14:18.319621,5
2026-03-06 21:14:18.319626,5
2026-03-06 21:14:18.31963,5
2026-03-06 21:14:18.319634,5
2026-03-06 21:14:18.3557,5
2026-03-06 21:14:18.355708,5
2026-03-06 21:14:18.355712,5
2026-03-06 21:14:18.355716,5
2026-03-06 21:14:18.35572,5
2026-03-06 21:14:18.355724,5
2026-03-06 21:14:18.355729,5
2026-03-06 21:14:18.355733,5
2026-03-06 21:14:18.355737,5
2026-03-06 21:14:18.482351,5
2026-03-06 21:14:18.482358,5
2026-03-06 21:14:18.482362,5
2026-03-06 21:14:18.482367,5
2026-03-06 21:14:18.482372,5
2026-03-06 21:14:18.482376,5
2026-03-06 21:14:18.48238,5
2026-03-06 21:14:18.482385,5
2026-03-06 21:14:18.482389,5
2026-03-06 21:14:18.609346,5
2026-03-06 21:14:18.609356,5
2026-03-06 21:14:18.609362,5
2026-03-06 21:14:18.609369,5
2026-03-06 21:14:18.609375,5
2026-03-06 21:14:18.609381,5
2026-03-06 21:14:18.609388,5
2026-03-06 21:14:18.609394,5
2026-03-06 21:14:18.6094,5
2026-03-06 21:14:18.736468,5
2026-03-06 21:14:18.736475,5
2026-03-06 21:14:18.736479,5
2026-03-06 21:14:18.736484,5
2026-03-06 21:14:18.736489,5
2026-03-06 21:14:18.736506,5
2026-03-06 21:14:18.736511,5
2026-03-06 21:14:18.736515,5
2026-03-06 21:14:18.73652,5
2026-03-06 21:14:18.864494,5
2026-03-06 21:14:18.864505,5
2026-03-06 21:14:18.864512,5
2026-03-06 21:14:18.864518,5
2026-03-06 21:14:18.864525,5
2026-03-06 21:14:18.864531,5
2026-03-06 21:14:18.864538,5
2026-03-06 21:14:18.864544,5
2026-03-06 21:14:18.864549,5
2026-03-06 21:14:18.995384,5
2026-03-06 21:14:18.995393,5
2026-03-06 21:14:18.995398,5
2026-03-06 21:14:18.995402,5
2026-03-06 21:14:18.995407,5
2026-03-06 21:14:18.995411,5
2026-03-06 21:14:18.995416,5
2026-03-06 21:14:18.99542,5
2026-03-06 21:14:18.995425,5
2026-03-06 21:14:19.122731,5
2026-03-06 21:14:19.122741,5
2026-03-06 21:14:19.122746,5
2026-03-06 21:14:19.122751,5
2026-03-06 21:14:19.122757,5
2026-03-06 21:14:19.122763,5
2026-03-06 21:14:19.122769,5
2026-03-06 21:14:19.122774,5
2026-03-06 21:14:19.122779,5
2026-03-06 21:14:19.249774,5
2026-03-06 21:14:19.249783,5
2026-03-06 21:14:19.249788,5
2026-03-06 21:14:19.249793,5
2026-03-06 21:14:19.249797,5
2026-03-06 21:14:19.249802,5
2026-03-06 21:14:19.249806,5
2026-03-06 21:14:19.249811,5
2026-03-06 21:14:19.249817,5
2026-03-06 21:14:19.376579,5
2026-03-06 21:14:19.37661,5
2026-03-06 21:14:19.376615,5
2026-03-06 21:14:19.376619,5
2026-03-06 21:14:19.376626,5
2026-03-06 21:14:19.376631,5
2026-03-06 21:14:19.376641,5
2026-03-06 21:14:19.37665,5
2026-03-06 21:14:19.376658,5
2026-03-06 21:14:19.503554,5
2026-03-06 21:14:19.503588,5
2026-03-06 21:14:19.503615,5
2026-03-06 21:14:19.503638,5
2026-03-06 21:14:19.503661,5
2026-03-06 21:14:19.503716,5
2026-03-06 21:14:19.503747,5
2026-03-06 21:14:19.503779,5
2026-03-06 21:14:19.503825,5
2026-03-06 21:14:19.630883,5
2026-03-06 21:14:19.630965,5
2026-03-06 21:14:19.631004,5
2026-03-06 21:14:19.631079,5
2026-03-06 21:14:19.631122,5
2026-03-06 21:14:19.631199,5
2026-03-06 21:14:19.631257,5
2026-03-06 21:14:19.631284,5
2026-03-06 21:14:19.631327,5
2026-03-06 21:14:19.757592,5
2026-03-06 21:14:19.757623,5
2026-03-06 21:14:19.757639,5
2026-03-06 21:14:19.757651,5
2026-03-06 21:14:19.757665,5
2026-03-06 21:14:19.757682,5
2026-03-06 21:14:19.757694,5
2026-03-06 21:14:19.757716,5
2026-03-06 21:14:19.757725,5
2026-03-06 21:14:19.885427,5
2026-03-06 21:14:19.885459,5
2026-03-06 21:14:19.885494,5
2026-03-06 21:14:19.88552,5
2026-03-06 21:14:19.885555,5
2026-03-06 21:14:19.885582,5
2026-03-06 21:14:19.885609,5
2026-03-06 21:14:19.885637,5
2026-03-06 21:14:19.885665,5
2026-03-06 21:14:20.016785,5
2026-03-06 21:14:20.016846,5
2026-03-06 21:14:20.016908,5
2026-03-06 21:14:20.016968,5
2026-03-06 21:14:20.017029,5
2026-03-06 21:14:20.017082,5
2026-03-06 21:14:20.017097,5
2026-03-06 21:14:20.01712,5
2026-03-06 21:14:20.017143,5
2026-03-06 21:14:20.143632,5
2026-03-06 21:14:20.143666,5
2026-03-06 21:14:20.143698,5
2026-03-06 21:14:20.143725,5
2026-03-06 21:14:20.143753,5
2026-03-06 21:14:20.14379,5
2026-03-06 21:14:20.143817,5
2026-03-06 21:14:20.143844,5
2026-03-06 21:14:20.143871,5
2026-03-06 21:14:20.270878,5
2026-03-06 21:14:20.27091,5
2026-03-06 21:14:20.270947,5
2026-03-06 21:14:20.270962,5
2026-03-06 21:14:20.270986,5
2026-03-06 21:14:20.271014,5
2026-03-06 21:14:20.271051,5
2026-03-06 21:14:20.271072,5
2026-03-06 21:14:20.271102,5
2026-03-06 21:14:20.397598,5
2026-03-06 21:14:20.397639,5
2026-03-06 21:14:20.397665,5
2026-03-06 21:14:20.397692,5
2026-03-06 21:14:20.397721,5
2026-03-06 21:14:20.39775,5
2026-03-06 21:14:20.397777,5
2026-03-06 21:14:20.397803,5
2026-03-06 21:14:20.397833,5
2026-03-06 21:14:20.524892,5
2026-03-06 21:14:20.524942,5
2026-03-06 21:14:20.524983,5
2026-03-06 21:14:20.525033,5
2026-03-06 21:14:20.525071,5
2026-03-06 21:14:20.525093,5
2026-03-06 21:14:20.525127,5
2026-03-06 21:14:20.525138,5
2026-03-06 21:14:20.525147,5
2026-03-06 21:14:20.651861,5
2026-03-06 21:14:20.651903,5
2026-03-06 21:14:20.651934,5
2026-03-06 21:14:20.651964,5
2026-03-06 21:14:20.651994,5
2026-03-06 21:14:20.652026,5
2026-03-06 21:14:20.652055,5
2026-03-06 21:14:20.652078,5
2026-03-06 21:14:20.652097,5
2026-03-06 21:14:20.779708,5
2026-03-06 21:14:20.779742,5
2026-03-06 21:14:20.779772,5
2026-03-06 21:14:20.779801,5
2026-03-06 21:14:20.779829,5
2026-03-06 21:14:20.779869,5
2026-03-06 21:14:20.779899,5
2026-03-06 21:14:20.77993,5
2026-03-06 21:14:20.779957,5
2026-03-06 21:14:20.906427,5
2026-03-06 21:14:20.906466,5
2026-03-06 21:14:20.906499,5
2026-03-06 21:14:20.906529,5
2026-03-06 21:14:20.906558,5
2026-03-06 21:14:20.906573,5
2026-03-06 21:14:20.906585,5
2026-03-06 21:14:20.906599,5
2026-03-06 21:14:20.906612,5
2026-03-06 21:14:21.037585,5
2026-03-06 21:14:21.03764,5
2026-03-06 21:14:21.037687,5
