time,TC_Cal.CH18.channel_id
2026-03-06 21:14:19.124199,18
2026-03-06 21:14:19.251142,18
2026-03-06 21:14:19.377423,18
2026-03-06 21:14:19.506766,18
2026-03-06 21:14:19.633077,18
2026-03-06 21:14:19.758964,18
2026-03-06 21:14:19.886546,18
2026-03-06 21:14:20.01848,18
2026-03-06 21:14:20.144931,18
2026-03-06 21:14:20.27246,18
2026-03-06 21:14:20.398846,18
2026-03-06 21:14:20.526301,18
2026-03-06 21:14:20.653145,18
2026-03-06 21:14:20.78172,18
2026-03-06 21:14:20.907826,18
2026-03-06 21:14:21.038893,18
2026-03-06 21:14:21.170516,18
2026-03-06 21:14:21.295619,18
2026-03-06 21:14:21.419846,18
2026-03-06 21:14:21.547424,18
2026-03-06 21:14:21.675049,18
2026-03-06 21:14:21.802541,18
2026-03-06 21:14:21.930514,18
2026-03-06 21:14:22.060965,18
2026-03-06 21:14:22.187811,18
2026-03-06 21:14:22.31389,18
2026-03-06 21:14:22.44203,18
2026-03-06 21:14:22.568048,18
2026-03-06 21:14:22.694401,18
2026-03-06 21:14:22.823536,18
2026-03-06 21:14:22.950255,18
2026-03-06 21:14:23.081082,18
2026-03-06 21:14:23.20837,18
2026-03-06 21:14:23.335057,18
2026-03-06 21:14:23.461418,18
2026-03-06 21:14:23.589438,18
2026-03-06 21:14:23.716722,18
2026-03-06 21:14:23.84411,18
2026-03-06 21:14:23.97145,18
2026-03-06 21:14:24.103586,18
2026-03-06 21:14:24.229357,18
2026-03-06 21:14:24.356891,18
2026-03-06 21:14:24.482466,18
2026-03-06 21:14:24.610977,18
2026-03-06 21:14:24.738072,18
2026-03-06 21:14:24.865381,18
2026-03-06 21:14:24.992552,18
2026-03-06 21:14:25.123313,18
2026-03-06 21:14:25.250187,18
2026-03-06 21:14:25.377553,18
2026-03-06 21:14:25.504909,18
2026-03-06 21:14:25.631871,18
2026-03-06 21:14:25.75768,18
2026-03-06 21:14:25.886227,18
2026-03-06 21:14:26.013101,18
2026-03-06 21:14:26.143537,18
2026-03-06 21:14:26.272311,18
2026-03-06 21:14:26.399909,18
2026-03-06 21:14:26.526056,18
2026-03-06 21:14:26.652383,18
2026-03-06 21:14:26.77952,18
2026-03-06 21:14:26.908524,18
2026-03-06 21:14:27.034028,18
2026-03-06 21:14:27.164535,18
2026-03-06 21:14:27.292193,18
2026-03-06 21:14:27.419295,18
2026-03-06 21:14:27.546548,18
2026-03-06 21:14:27.672819,18
2026-03-06 21:14:27.800301,18
2026-03-06 21:14:27.927833,18
2026-03-06 21:14:28.055274,18
2026-03-06 21:14:28.185551,18
2026-03-06 21:14:28.313084,18
2026-03-06 21:14:28.440226,18
2026-03-06 21:14:28.568245,18
2026-03-06 21:14:28.694796,18
2026-03-06 21:14:28.820762,18
2026-03-06 21:14:28.951782,18
2026-03-06 21:14:29.07758,18
2026-03-06 21:14:29.20562,18
2026-03-06 21:14:29.333242,18
2026-03-06 21:14:29.460301,18
2026-03-06 21:14:29.586742,18
2026-03-06 21:14:29.714302,18
2026-03-06 21:14:29.843859,18
2026-03-06 21:14:29.969414,18
2026-03-06 21:14:30.09671,18
2026-03-06 21:14:30.22884,18
2026-03-06 21:14:30.354964,18
2026-03-06 21:14:30.482233,18
2026-03-06 21:14:30.609609,18
2026-03-06 21:14:30.73507,18
2026-03-06 21:14:30.867077,18
2026-03-06 21:14:30.990715,18
2026-03-06 21:14:31.117482,18
2026-03-06 21:14:31.250473,18
2026-03-06 21:14:31.375294,18
2026-03-06 21:14:31.504765,18
2026-03-06 21:14:31.629818,18
2026-03-06 21:14:31.756245,18
2026-03-06 21:14:31.887165,18
2026-03-06 21:14:32.011921,18
2026-03-06 21:14:32.138698,18
2026-03-06 21:14:32.271681,18
2026-03-06 21:14:32.395446,18
2026-03-06 21:14:32.523276,18
2026-03-06 21:14:32.656078,18
2026-03-06 21:14:32.777027,18
2026-03-06 21:14:32.90597,18
2026-03-06 21:14:33.032698,18
2026-03-06 21:14:33.158742,18
2026-03-06 21:14:33.290748,18
2026-03-06 21:14:33.419792,18
2026-03-06 21:14:33.544603,18
2026-03-06 21:14:33.670532,18
2026-03-06 21:14:33.799087,18
2026-03-06 21:14:33.926604,18
2026-03-06 21:14:34.056329,18
2026-03-06 21:14:34.18045,18
2026-03-06 21:14:34.31171,18
2026-03-06 21:14:34.438713,18
2026-03-06 21:14:34.567,18
2026-03-06 21:14:34.692258,18
2026-03-06 21:14:34.818847,18
2026-03-06 21:14:34.947088,18
2026-03-06 21:14:35.075033,18
2026-03-06 21:14:35.203061,18
2026-03-06 21:14:35.334224,18
2026-03-06 21:14:35.458522,18
2026-03-06 21:14:35.585644,18
2026-03-06 21:14:35.712909,18
2026-03-06 21:14:35.840011,18
2026-03-06 21:14:35.968517,18
2026-03-06 21:14:36.097292,18
2026-03-06 21:14:36.227785,18
2026-03-06 21:14:36.353295,18
2026-03-06 21:14:36.479691,18
2026-03-06 21:14:36.607396,18
2026-03-06 21:14:36.734678,18
2026-03-06 21:14:36.863509,18
2026-03-06 21:14:36.990415,18
2026-03-06 21:14:37.119505,18
2026-03-06 21:14:37.243866,18
2026-03-06 21:14:37.376006,18
2026-03-06 21:14:37.501895,18
2026-03-06 21:14:37.628423,18
2026-03-06 21:14:37.755735,18
2026-03-06 21:14:37.882131,18
2026-03-06 21:14:38.010221,18
2026-03-06 21:14:38.137918,18
2026-03-06 21:14:38.263837,18
2026-03-06 21:14:38.394256,18
2026-03-06 21:14:38.522697,18
2026-03-06 21:14:38.649441,18
2026-03-06 21:14:38.775464,18
2026-03-06 21:14:38.903327,18
2026-03-06 21:14:39.030939,18
2026-03-06 21:14:39.156815,18
2026-03-06 21:14:39.283974,18
2026-03-06 21:14:39.415286,18
2026-03-06 21:14:39.543705,18
2026-03-06 21:14:39.673619,18
2026-03-06 21:14:39.797124,18
2026-03-06 21:14:39.925059,18
2026-03-06 21:14:40.051854,18
2026-03-06 21:14:40.180172,18
2026-03-06 21:14:40.305512,18
2026-03-06 21:14:40.437641,18
2026-03-06 21:14:40.564965,18
2026-03-06 21:14:40.69334,18
2026-03-06 21:14:40.817761,18
2026-03-06 21:14:40.947639,18
2026-03-06 21:14:41.072784,18
2026-03-06 21:14:41.200342,18
2026-03-06 21:14:41.326963,18
2026-03-06 21:14:41.458113,18
2026-03-06 21:14:41.584533,18
2026-03-06 21:14:41.711795,18
2026-03-06 21:14:41.839598,18
2026-03-06 21:14:41.967343,18
2026-03-06 21:14:42.093887,18
2026-03-06 21:14:42.220085,18
2026-03-06 21:14:42.348067,18
2026-03-06 21:14:42.478858,18
2026-03-06 21:14:42.605918,18
2026-03-06 21:14:42.733262,18
2026-03-06 21:14:42.859673,18
2026-03-06 21:14:42.988013,18
2026-03-06 21:14:43.117567,18
2026-03-06 21:14:43.245388,18
2026-03-06 21:14:43.368864,18
2026-03-06 21:14:43.500033,18
2026-03-06 21:14:43.626789,18
2026-03-06 21:14:43.754909,18
2026-03-06 21:14:43.880539,18
2026-03-06 21:14:44.00857,18
2026-03-06 21:14:44.135825,18
2026-03-06 21:14:44.265651,18
2026-03-06 21:14:44.390904,18
2026-03-06 21:14:44.521254,18
2026-03-06 21:14:44.647748,18
2026-03-06 21:14:44.774865,18
2026-03-06 21:14:44.901815,18
2026-03-06 21:14:45.030382,18
2026-03-06 21:14:45.156671,18
2026-03-06 21:14:45.285565,18
2026-03-06 21:14:45.411022,18
2026-03-06 21:14:45.541523,18
2026-03-06 21:14:45.670474,18
2026-03-06 21:14:45.796392,18
2026-03-06 21:14:45.922536,18
2026-03-06 21:14:46.051831,18
2026-03-06 21:14:46.17826,18
2026-03-06 21:14:46.307784,18
2026-03-06 21:14:46.432445,18
2026-03-06 21:14:46.564146,18
2026-03-06 21:14:46.691517,18
2026-03-06 21:14:46.816553,18
2026-03-06 21:14:46.943396,18
2026-03-06 21:14:47.071095,18
2026-03-06 21:14:47.198851,18
2026-03-06 21:14:47.325326,18
2026-03-06 21:14:47.452644,18
2026-03-06 21:14:47.583375,18
2026-03-06 21:14:47.712447,18
2026-03-06 21:14:47.838958,18
2026-03-06 21:14:47.966172,18
2026-03-06 21:14:48.092522,18
2026-03-06 21:14:48.218247,18
2026-03-06 21:14:48.346964,18
2026-03-06 21:14:48.473331,18
2026-03-06 21:14:48.603735,18
2026-03-06 21:14:48.731208,18
2026-03-06 21:14:48.857778,18
2026-03-06 21:14:48.986611,18
2026-03-06 21:14:49.113657,18
2026-03-06 21:14:49.240864,18
2026-03-06 21:14:49.366689,18
2026-03-06 21:14:49.496885,18
2026-03-06 21:14:49.625457,18
2026-03-06 21:14:49.751926,18
2026-03-06 21:14:49.879874,18
2026-03-06 21:14:50.006657,18
2026-03-06 21:14:50.133245,18
2026-03-06 21:14:50.259793,18
2026-03-06 21:14:50.388706,18
2026-03-06 21:14:50.516607,18
2026-03-06 21:14:50.648005,18
2026-03-06 21:14:50.774125,18
2026-03-06 21:14:50.902227,18
2026-03-06 21:14:51.027815,18
2026-03-06 21:14:51.155039,18
2026-03-06 21:14:51.283245,18
2026-03-06 21:14:51.409948,18
2026-03-06 21:14:51.537372,18
2026-03-06 21:14:51.666781,18
2026-03-06 21:14:51.794613,18
2026-03-06 21:14:51.920176,18
2026-03-06 21:14:52.049608,18
2026-03-06 21:14:52.175767,18
2026-03-06 21:14:52.30333,18
2026-03-06 21:14:52.430963,18
2026-03-06 21:14:52.560279,18
2026-03-06 21:14:52.688059,18
2026-03-06 21:14:52.816028,18
2026-03-06 21:14:52.941616,18
2026-03-06 21:14:53.0704,18
2026-03-06 21:14:53.196705,18
2026-03-06 21:14:53.324752,18
2026-03-06 21:14:53.451611,18
2026-03-06 21:14:53.577369,18
2026-03-06 21:14:53.71094,18
2026-03-06 21:14:53.837853,18
2026-03-06 21:14:53.964712,18
2026-03-06 21:14:54.090797,18
2026-03-06 21:14:54.220077,18
2026-03-06 21:14:54.344434,18
2026-03-06 21:14:54.47167,18
2026-03-06 21:14:54.59996,18
2026-03-06 21:14:54.730831,18
2026-03-06 21:14:54.85685,18
2026-03-06 21:14:54.983971,18
2026-03-06 21:14:55.113122,18
2026-03-06 21:14:55.239562,18
2026-03-06 21:14:55.367235,18
2026-03-06 21:14:55.495843,18
2026-03-06 21:14:55.619683,18
2026-03-06 21:14:55.751204,18
2026-03-06 21:14:55.879649,18
2026-03-06 21:14:56.006058,18
2026-03-06 21:14:56.132738,18
2026-03-06 21:14:56.259904,18
2026-03-06 21:14:56.386798,18
2026-03-06 21:14:56.51263,18
2026-03-06 21:14:56.639829,18
2026-03-06 21:14:56.771559,18
2026-03-06 21:14:56.897872,18
2026-03-06 21:14:57.026417,18
2026-03-06 21:14:57.153089,18
2026-03-06 21:14:57.279835,18
2026-03-06 21:14:57.407433,18
2026-03-06 21:14:57.534791,18
2026-03-06 21:14:57.66106,18
2026-03-06 21:14:57.792033,18
2026-03-06 21:14:57.921787,18
2026-03-06 21:14:58.047096,18
2026-03-06 21:14:58.173945,18
2026-03-06 21:14:58.300734,18
2026-03-06 21:14:58.428225,18
2026-03-06 21:14:58.556369,18
2026-03-06 21:14:58.683792,18
2026-03-06 21:14:58.81341,18
2026-03-06 21:14:58.939885,18
2026-03-06 21:14:59.068111,18
2026-03-06 21:14:59.195196,18
2026-03-06 21:14:59.323217,18
2026-03-06 21:14:59.449867,18
2026-03-06 21:14:59.575911,18
2026-03-06 21:14:59.705973,18
2026-03-06 21:14:59.834609,18
2026-03-06 21:14:59.9616,18
2026-03-06 21:15:00.089051,18
2026-03-06 21:15:00.215011,18
2026-03-06 21:15:00.344108,18
2026-03-06 21:15:00.470074,18
2026-03-06 21:15:00.596708,18
2026-03-06 21:15:00.723895,18
2026-03-06 21:15:00.855107,18
2026-03-06 21:15:00.9831,18
2026-03-06 21:15:01.113784,18
2026-03-06 21:15:01.239891,18
2026-03-06 21:15:01.36506,18
2026-03-06 21:15:01.491206,18
2026-03-06 21:15:01.617901,18
2026-03-06 21:15:01.744623,18
2026-03-06 21:15:01.87789,18
2026-03-06 21:15:02.003725,18
2026-03-06 21:15:02.1316,18
2026-03-06 21:15:02.257645,18
2026-03-06 21:15:02.385459,18
2026-03-06 21:15:02.512745,18
2026-03-06 21:15:02.639578,18
2026-03-06 21:15:02.765795,18
2026-03-06 21:15:02.897448,18
2026-03-06 21:15:03.028122,18
2026-03-06 21:15:03.151651,18
2026-03-06 21:15:03.278714,18
2026-03-06 21:15:03.408368,18
2026-03-06 21:15:03.534227,18
2026-03-06 21:15:03.663041,18
2026-03-06 21:15:03.790415,18
2026-03-06 21:15:03.918409,18
2026-03-06 21:15:04.045068,18
2026-03-06 21:15:04.172831,18
2026-03-06 21:15:04.301622,18
2026-03-06 21:15:04.426098,18
2026-03-06 21:15:04.554881,18
2026-03-06 21:15:04.680999,18
2026-03-06 21:15:04.811002,18
2026-03-06 21:15:04.939858,18
2026-03-06 21:15:05.066548,18
2026-03-06 21:15:05.193333,18
2026-03-06 21:15:05.321933,18
2026-03-06 21:15:05.447718,18
2026-03-06 21:15:05.574096,18
2026-03-06 21:15:05.702882,18
2026-03-06 21:15:05.82846,18
2026-03-06 21:15:05.961929,18
2026-03-06 21:15:06.088776,18
2026-03-06 21:15:06.213931,18
2026-03-06 21:15:06.341432,18
2026-03-06 21:15:06.467993,18
2026-03-06 21:15:06.597297,18
2026-03-06 21:15:06.722426,18
2026-03-06 21:15:06.849885,18
2026-03-06 21:15:06.982072,18
2026-03-06 21:15:07.110009,18
2026-03-06 21:15:07.237331,18
2026-03-06 21:15:07.364546,18
2026-03-06 21:15:07.488716,18
2026-03-06 21:15:07.619233,18
2026-03-06 21:15:07.743581,18
2026-03-06 21:15:07.870504,18
2026-03-06 21:15:08.002308,18
2026-03-06 21:15:08.130317,18
2026-03-06 21:15:08.255229,18
2026-03-06 21:15:08.383847,18
2026-03-06 21:15:08.510787,18
2026-03-06 21:15:08.640465,18
2026-03-06 21:15:08.764703,18
2026-03-06 21:15:08.89157,18
2026-03-06 21:15:09.02196,18
2026-03-06 21:15:09.151412,18
2026-03-06 21:15:09.280221,18
2026-03-06 21:15:09.405104,18
2026-03-06 21:15:09.531999,18
2026-03-06 21:15:09.658686,18
2026-03-06 21:15:09.784659,18
2026-03-06 21:15:09.911748,18
2026-03-06 21:15:10.042963,18
2026-03-06 21:15:10.171217,18
2026-03-06 21:15:10.300243,18
2026-03-06 21:15:10.42556,18
2026-03-06 21:15:10.552031,18
2026-03-06 21:15:10.679741,18
2026-03-06 21:15:10.806589,18
2026-03-06 21:15:10.933737,18
2026-03-06 21:15:11.064834,18
2026-03-06 21:15:11.192112,18
2026-03-06 21:15:11.319392,18
2026-03-06 21:15:11.448268,18
2026-03-06 21:15:11.57315,18
2026-03-06 21:15:11.700062,18
2026-03-06 21:15:11.8272,18
2026-03-06 21:15:11.954973,18
2026-03-06 21:15:12.085575,18
2026-03-06 21:15:12.213565,18
2026-03-06 21:15:12.341069,18
2026-03-06 21:15:12.46696,18
2026-03-06 21:15:12.595474,18
2026-03-06 21:15:12.721031,18
2026-03-06 21:15:12.848211,18
2026-03-06 21:15:12.975202,18
2026-03-06 21:15:13.107177,18
2026-03-06 21:15:13.236745,18
2026-03-06 21:15:13.364837,18
2026-03-06 21:15:13.490247,18
