time,ACT.GSE_LOX_Fill_Vent.status
2026-03-06 21:21:01.365139,0
2026-03-06 21:21:01.423688,0
2026-03-06 21:21:01.467053,0
2026-03-06 21:21:01.526355,0
2026-03-06 21:21:01.569082,0
2026-03-06 21:21:01.627862,0
2026-03-06 21:21:01.67065,0
2026-03-06 21:21:01.730055,0
2026-03-06 21:21:01.772637,0
2026-03-06 21:21:01.831635,0
2026-03-06 21:21:01.874776,0
2026-03-06 21:21:01.933769,0
2026-03-06 21:21:01.977036,0
2026-03-06 21:21:02.03579,0
2026-03-06 21:21:02.078816,0
2026-03-06 21:21:02.137822,0
2026-03-06 21:21:02.181338,0
2026-03-06 21:21:02.239711,0
2026-03-06 21:21:02.283252,0
2026-03-06 21:21:02.341578,0
2026-03-06 21:21:02.384722,0
2026-03-06 21:21:02.443936,0
2026-03-06 21:21:02.486853,0
2026-03-06 21:21:02.545986,0
2026-03-06 21:21:02.589002,0
2026-03-06 21:21:02.648084,0
2026-03-06 21:21:02.690655,0
2026-03-06 21:21:02.749544,0
2026-03-06 21:21:02.792664,0
2026-03-06 21:21:02.851811,0
2026-03-06 21:21:02.894832,0
2026-03-06 21:21:02.953929,0
2026-03-06 21:21:02.997111,0
2026-03-06 21:21:03.055675,0
2026-03-06 21:21:03.09908,0
2026-03-06 21:21:03.15807,0
2026-03-06 21:21:03.201163,0
2026-03-06 21:21:03.260045,0
2026-03-06 21:21:03.302887,0
2026-03-06 21:21:03.361837,0
2026-03-06 21:21:03.40476,0
2026-03-06 21:21:03.463713,0
2026-03-06 21:21:03.506697,0
2026-03-06 21:21:03.573224,0
2026-03-06 21:21:03.609265,0
2026-03-06 21:21:03.667936,0
2026-03-06 21:21:03.710958,0
2026-03-06 21:21:03.769936,0
2026-03-06 21:21:03.812897,0
2026-03-06 21:21:03.87193,0
2026-03-06 21:21:03.914873,0
2026-03-06 21:21:03.973812,0
2026-03-06 21:21:04.017162,0
2026-03-06 21:21:04.076022,0
2026-03-06 21:21:04.118939,0
2026-03-06 21:21:04.177687,0
2026-03-06 21:21:04.220617,0
2026-03-06 21:21:04.280103,0
2026-03-06 21:21:04.323129,0
2026-03-06 21:21:04.381708,0
2026-03-06 21:21:04.425147,0
2026-03-06 21:21:04.483856,0
2026-03-06 21:21:04.527093,0
2026-03-06 21:21:04.586252,0
2026-03-06 21:21:04.628589,0
2026-03-06 21:21:04.687977,0
2026-03-06 21:21:04.730691,0
2026-03-06 21:21:04.789825,0
2026-03-06 21:21:04.832671,0
2026-03-06 21:21:04.892067,0
2026-03-06 21:21:04.934602,0
2026-03-06 21:21:04.99423,0
2026-03-06 21:21:05.03693,0
2026-03-06 21:21:05.09602,0
2026-03-06 21:21:05.138738,0
2026-03-06 21:21:05.198023,0
2026-03-06 21:21:05.241034,0
2026-03-06 21:21:05.300017,0
2026-03-06 21:21:05.342817,0
2026-03-06 21:21:05.402009,0
2026-03-06 21:21:05.444956,0
2026-03-06 21:21:05.503989,0
2026-03-06 21:21:05.546938,0
2026-03-06 21:21:05.606246,0
2026-03-06 21:21:05.648764,0
2026-03-06 21:21:05.70771,0
2026-03-06 21:21:05.750666,0
2026-03-06 21:21:05.81033,0
2026-03-06 21:21:05.85294,0
2026-03-06 21:21:05.911733,0
2026-03-06 21:21:05.954637,0
2026-03-06 21:21:06.013951,0
2026-03-06 21:21:06.057156,0
2026-03-06 21:21:06.115982,0
2026-03-06 21:21:06.158917,0
2026-03-06 21:21:06.217953,0
2026-03-06 21:21:06.260604,0
2026-03-06 21:21:06.320127,0
2026-03-06 21:21:06.363088,0
2026-03-06 21:21:06.421759,0
2026-03-06 21:21:06.464594,0
2026-03-06 21:21:06.524111,0
2026-03-06 21:21:06.566774,0
2026-03-06 21:21:06.625833,0
2026-03-06 21:21:06.668765,0
2026-03-06 21:21:06.727966,0
2026-03-06 21:21:06.770645,0
2026-03-06 21:21:06.829983,0
2026-03-06 21:21:06.872645,0
2026-03-06 21:21:06.931908,0
2026-03-06 21:21:06.974953,0
2026-03-06 21:21:07.034156,0
2026-03-06 21:21:07.077136,0
2026-03-06 21:21:07.136386,0
2026-03-06 21:21:07.178901,0
2026-03-06 21:21:07.237926,0
2026-03-06 21:21:07.281115,0
2026-03-06 21:21:07.340088,0
2026-03-06 21:21:07.382827,0
2026-03-06 21:21:07.442132,0
2026-03-06 21:21:07.484666,0
2026-03-06 21:21:07.544261,0
2026-03-06 21:21:07.586443,0
2026-03-06 21:21:07.646069,0
2026-03-06 21:21:07.689143,0
2026-03-06 21:21:07.747784,0
2026-03-06 21:21:07.790819,0
2026-03-06 21:21:07.849879,0
2026-03-06 21:21:07.892899,0
2026-03-06 21:21:07.951737,0
2026-03-06 21:21:07.994624,0
2026-03-06 21:21:08.05386,0
2026-03-06 21:21:08.09676,0
2026-03-06 21:21:08.155783,0
2026-03-06 21:21:08.19877,0
2026-03-06 21:21:08.258147,0
2026-03-06 21:21:08.300946,0
2026-03-06 21:21:08.360175,0
2026-03-06 21:21:08.402938,0
2026-03-06 21:21:08.461939,0
2026-03-06 21:21:08.504982,0
2026-03-06 21:21:08.563857,0
2026-03-06 21:21:08.606703,0
2026-03-06 21:21:08.665949,0
2026-03-06 21:21:08.708788,0
2026-03-06 21:21:08.768079,0
2026-03-06 21:21:08.810808,0
2026-03-06 21:21:08.869723,0
2026-03-06 21:21:08.91331,0
2026-03-06 21:21:08.971639,0
2026-03-06 21:21:09.015106,0
2026-03-06 21:21:09.073946,0
2026-03-06 21:21:09.117239,0
2026-03-06 21:21:09.176462,0
2026-03-06 21:21:09.219058,0
2026-03-06 21:21:09.277926,0
2026-03-06 21:21:09.320919,0
2026-03-06 21:21:09.379645,0
2026-03-06 21:21:09.423321,0
2026-03-06 21:21:09.481978,0
2026-03-06 21:21:09.524821,0
2026-03-06 21:21:09.584061,0
2026-03-06 21:21:09.626837,0
2026-03-06 21:21:09.68586,0
2026-03-06 21:21:09.729055,0
2026-03-06 21:21:09.788038,0
2026-03-06 21:21:09.831076,0
2026-03-06 21:21:09.890094,0
2026-03-06 21:21:09.932814,0
2026-03-06 21:21:09.992079,0
2026-03-06 21:21:10.03494,0
2026-03-06 21:21:10.094204,0
2026-03-06 21:21:10.136986,0
2026-03-06 21:21:10.196329,0
2026-03-06 21:21:10.239031,0
2026-03-06 21:21:10.297803,0
2026-03-06 21:21:10.341191,0
2026-03-06 21:21:10.399833,0
2026-03-06 21:21:10.443327,0
2026-03-06 21:21:10.501951,0
2026-03-06 21:21:10.544622,0
2026-03-06 21:21:10.603747,0
2026-03-06 21:21:10.646964,0
2026-03-06 21:21:10.706007,0
2026-03-06 21:21:10.748703,0
2026-03-06 21:21:10.807759,0
2026-03-06 21:21:10.85113,0
2026-03-06 21:21:10.910038,0
2026-03-06 21:21:10.953069,0
2026-03-06 21:21:11.011641,0
2026-03-06 21:21:11.054649,0
2026-03-06 21:21:11.114014,0
2026-03-06 21:21:11.15711,0
2026-03-06 21:21:11.216224,0
2026-03-06 21:21:11.25888,0
2026-03-06 21:21:11.317665,0
2026-03-06 21:21:11.361108,0
2026-03-06 21:21:11.419968,0
2026-03-06 21:21:11.462988,0
2026-03-06 21:21:11.522167,0
2026-03-06 21:21:11.565005,0
2026-03-06 21:21:11.623771,0
2026-03-06 21:21:11.666643,0
2026-03-06 21:21:11.726246,0
2026-03-06 21:21:11.76893,0
2026-03-06 21:21:11.827804,0
2026-03-06 21:21:11.870991,0
2026-03-06 21:21:11.930106,0
2026-03-06 21:21:11.972767,0
2026-03-06 21:21:12.032299,0
2026-03-06 21:21:12.075064,0
2026-03-06 21:21:12.133831,0
2026-03-06 21:21:12.176778,0
2026-03-06 21:21:12.236002,0
2026-03-06 21:21:12.279335,0
2026-03-06 21:21:12.337803,0
2026-03-06 21:21:12.380843,0
2026-03-06 21:21:12.44016,0
2026-03-06 21:21:12.48302,0
2026-03-06 21:21:12.541993,0
2026-03-06 21:21:12.58496,0
2026-03-06 21:21:12.64434,0
2026-03-06 21:21:12.6869,0
2026-03-06 21:21:12.74615,0
2026-03-06 21:21:12.789385,0
2026-03-06 21:21:12.847992,0
2026-03-06 21:21:12.890811,0
2026-03-06 21:21:12.949999,0
2026-03-06 21:21:12.993149,0
2026-03-06 21:21:13.051803,0
2026-03-06 21:21:13.095298,0
2026-03-06 21:21:13.154352,0
2026-03-06 21:21:13.19676,0
2026-03-06 21:21:13.256217,0
2026-03-06 21:21:13.298814,0
2026-03-06 21:21:13.358273,0
2026-03-06 21:21:13.400841,0
2026-03-06 21:21:13.459834,0
2026-03-06 21:21:13.502822,0
2026-03-06 21:21:13.562128,0
2026-03-06 21:21:13.604815,0
2026-03-06 21:21:13.664361,0
2026-03-06 21:21:13.707146,0
2026-03-06 21:21:13.765719,0
2026-03-06 21:21:13.808904,0
2026-03-06 21:21:13.86811,0
2026-03-06 21:21:13.910924,0
2026-03-06 21:21:13.969718,0
2026-03-06 21:21:14.012716,0
2026-03-06 21:21:14.072005,0
2026-03-06 21:21:14.114995,0
2026-03-06 21:21:14.174276,0
2026-03-06 21:21:14.216869,0
2026-03-06 21:21:14.276149,0
2026-03-06 21:21:14.319227,0
2026-03-06 21:21:14.377816,0
2026-03-06 21:21:14.420933,0
2026-03-06 21:21:14.48008,0
2026-03-06 21:21:14.523212,0
2026-03-06 21:21:14.582207,0
2026-03-06 21:21:14.624609,0
2026-03-06 21:21:14.684339,0
2026-03-06 21:21:14.727044,0
2026-03-06 21:21:14.786019,0
2026-03-06 21:21:14.829045,0
2026-03-06 21:21:14.888082,0
2026-03-06 21:21:14.930888,0
2026-03-06 21:21:14.989995,0
2026-03-06 21:21:15.03269,0
2026-03-06 21:21:15.092041,0
2026-03-06 21:21:15.135015,0
2026-03-06 21:21:15.194494,0
2026-03-06 21:21:15.236864,0
2026-03-06 21:21:15.295892,0
2026-03-06 21:21:15.338975,0
2026-03-06 21:21:15.398216,0
2026-03-06 21:21:15.441011,0
2026-03-06 21:21:15.499699,0
2026-03-06 21:21:15.543127,0
2026-03-06 21:21:15.601898,0
2026-03-06 21:21:15.644846,0
2026-03-06 21:21:15.704013,0
2026-03-06 21:21:15.746748,0
2026-03-06 21:21:15.80611,0
2026-03-06 21:21:15.848824,0
2026-03-06 21:21:15.908142,0
2026-03-06 21:21:15.951054,0
2026-03-06 21:21:16.010339,0
2026-03-06 21:21:16.053241,0
2026-03-06 21:21:16.111879,0
2026-03-06 21:21:16.15479,0
2026-03-06 21:21:16.214293,0
2026-03-06 21:21:16.256958,0
2026-03-06 21:21:16.315813,0
2026-03-06 21:21:16.359459,0
2026-03-06 21:21:16.417815,0
2026-03-06 21:21:16.460726,0
2026-03-06 21:21:16.520047,0
2026-03-06 21:21:16.562981,0
2026-03-06 21:21:16.622152,0
2026-03-06 21:21:16.665067,0
2026-03-06 21:21:16.723745,0
2026-03-06 21:21:16.767204,0
2026-03-06 21:21:16.826083,0
2026-03-06 21:21:16.86914,0
2026-03-06 21:21:16.928284,0
2026-03-06 21:21:16.971135,0
2026-03-06 21:21:17.030287,0
2026-03-06 21:21:17.073128,0
2026-03-06 21:21:17.132269,0
2026-03-06 21:21:17.175049,0
2026-03-06 21:21:17.234003,0
2026-03-06 21:21:17.276748,0
2026-03-06 21:21:17.336188,0
2026-03-06 21:21:17.378884,0
2026-03-06 21:21:17.438083,0
2026-03-06 21:21:17.481215,0
2026-03-06 21:21:17.540239,0
2026-03-06 21:21:17.583047,0
2026-03-06 21:21:17.641922,0
2026-03-06 21:21:17.684766,0
2026-03-06 21:21:17.743774,0
2026-03-06 21:21:17.787284,0
2026-03-06 21:21:17.846167,0
2026-03-06 21:21:17.888941,0
2026-03-06 21:21:17.948042,0
2026-03-06 21:21:17.991019,0
2026-03-06 21:21:18.049929,0
2026-03-06 21:21:18.09314,0
2026-03-06 21:21:18.151818,0
2026-03-06 21:21:18.195184,0
2026-03-06 21:21:18.254115,0
2026-03-06 21:21:18.29721,0
2026-03-06 21:21:18.355854,0
2026-03-06 21:21:18.398994,0
2026-03-06 21:21:18.458222,0
2026-03-06 21:21:18.501014,0
2026-03-06 21:21:18.560044,0
2026-03-06 21:21:18.602846,0
2026-03-06 21:21:18.661795,0
2026-03-06 21:21:18.705042,0
2026-03-06 21:21:18.764071,0
2026-03-06 21:21:18.806927,0
2026-03-06 21:21:18.865741,0
2026-03-06 21:21:18.909076,0
2026-03-06 21:21:18.968142,0
2026-03-06 21:21:19.01152,0
2026-03-06 21:21:19.07033,0
2026-03-06 21:21:19.112997,0
2026-03-06 21:21:19.172081,0
2026-03-06 21:21:19.215054,0
2026-03-06 21:21:19.274517,0
2026-03-06 21:21:19.317134,0
2026-03-06 21:21:19.376052,0
2026-03-06 21:21:19.419307,0
2026-03-06 21:21:19.477831,0
2026-03-06 21:21:19.520982,0
2026-03-06 21:21:19.580003,0
2026-03-06 21:21:19.623156,0
2026-03-06 21:21:19.682221,0
2026-03-06 21:21:19.725262,0
2026-03-06 21:21:19.783779,0
2026-03-06 21:21:19.827118,0
2026-03-06 21:21:19.886093,0
2026-03-06 21:21:19.928749,0
2026-03-06 21:21:19.987978,0
2026-03-06 21:21:20.031401,0
2026-03-06 21:21:20.089976,0
2026-03-06 21:21:20.132885,0
2026-03-06 21:21:20.191805,0
2026-03-06 21:21:20.235097,0
2026-03-06 21:21:20.29387,0
2026-03-06 21:21:20.336959,0
2026-03-06 21:21:20.396392,0
2026-03-06 21:21:20.438792,0
2026-03-06 21:21:20.498011,0
2026-03-06 21:21:20.540884,0
2026-03-06 21:21:20.600163,0
2026-03-06 21:21:20.642844,0
2026-03-06 21:21:20.702081,0
2026-03-06 21:21:20.744783,0
2026-03-06 21:21:20.803922,0
2026-03-06 21:21:20.846873,0
2026-03-06 21:21:20.906027,0
2026-03-06 21:21:20.948964,0
2026-03-06 21:21:21.007867,0
2026-03-06 21:21:21.050879,0
2026-03-06 21:21:21.110519,0
2026-03-06 21:21:21.153281,0
2026-03-06 21:21:21.212256,0
2026-03-06 21:21:21.254662,0
2026-03-06 21:21:21.313909,0
2026-03-06 21:21:21.356822,0
2026-03-06 21:21:21.416237,0
2026-03-06 21:21:21.459182,0
2026-03-06 21:21:21.517797,0
2026-03-06 21:21:21.561377,0
2026-03-06 21:21:21.62017,0
2026-03-06 21:21:21.663222,0
2026-03-06 21:21:21.722238,0
2026-03-06 21:21:21.76521,0
2026-03-06 21:21:21.823858,0
2026-03-06 21:21:21.867285,0
2026-03-06 21:21:21.92612,0
2026-03-06 21:21:21.968976,0
2026-03-06 21:21:22.028031,0
2026-03-06 21:21:22.071354,0
2026-03-06 21:21:22.130142,0
2026-03-06 21:21:22.173275,0
2026-03-06 21:21:22.232175,0
2026-03-06 21:21:22.275123,0
2026-03-06 21:21:22.334242,0
2026-03-06 21:21:22.37714,0
2026-03-06 21:21:22.436262,0
2026-03-06 21:21:22.479095,0
2026-03-06 21:21:22.538351,0
2026-03-06 21:21:22.581187,0
2026-03-06 21:21:22.640135,0
2026-03-06 21:21:22.683085,0
2026-03-06 21:21:22.74208,0
2026-03-06 21:21:22.785105,0
2026-03-06 21:21:22.844297,0
2026-03-06 21:21:22.886747,0
2026-03-06 21:21:22.946066,0
2026-03-06 21:21:22.988745,0
2026-03-06 21:21:23.048075,0
2026-03-06 21:21:23.091195,0
2026-03-06 21:21:23.150315,0
2026-03-06 21:21:23.192801,0
2026-03-06 21:21:23.252076,0
2026-03-06 21:21:23.295032,0
2026-03-06 21:21:23.353726,0
2026-03-06 21:21:23.396937,0
2026-03-06 21:21:23.455996,0
2026-03-06 21:21:23.499052,0
2026-03-06 21:21:23.558324,0
2026-03-06 21:21:23.601126,0
2026-03-06 21:21:23.660231,0
2026-03-06 21:21:23.703038,0
2026-03-06 21:21:23.762255,0
2026-03-06 21:21:23.805285,0
2026-03-06 21:21:23.864539,0
2026-03-06 21:21:23.906651,0
2026-03-06 21:21:23.965843,0
2026-03-06 21:21:24.009149,0
2026-03-06 21:21:24.068484,0
2026-03-06 21:21:24.11112,0
2026-03-06 21:21:24.169994,0
2026-03-06 21:21:24.212976,0
2026-03-06 21:21:24.272034,0
2026-03-06 21:21:24.314679,0
2026-03-06 21:21:24.37397,0
2026-03-06 21:21:24.417043,0
2026-03-06 21:21:24.476025,0
2026-03-06 21:21:24.518787,0
2026-03-06 21:21:24.578115,0
2026-03-06 21:21:24.62118,0
2026-03-06 21:21:24.680379,0
2026-03-06 21:21:24.723249,0
2026-03-06 21:21:24.781858,0
2026-03-06 21:21:24.824715,0
2026-03-06 21:21:24.884027,0
2026-03-06 21:21:24.926884,0
2026-03-06 21:21:24.98597,0
2026-03-06 21:21:25.028988,0
2026-03-06 21:21:25.088308,0
2026-03-06 21:21:25.131413,0
2026-03-06 21:21:25.190167,0
2026-03-06 21:21:25.232901,0
2026-03-06 21:21:25.292127,0
2026-03-06 21:21:25.335075,0
2026-03-06 21:21:25.393937,0
2026-03-06 21:21:25.437349,0
2026-03-06 21:21:25.49647,0
2026-03-06 21:21:25.539201,0
2026-03-06 21:21:25.598084,0
2026-03-06 21:21:25.640993,0
2026-03-06 21:21:25.700453,0
2026-03-06 21:21:25.743224,0
2026-03-06 21:21:25.802317,0
2026-03-06 21:21:25.844932,0
2026-03-06 21:21:25.903941,0
2026-03-06 21:21:25.946985,0
2026-03-06 21:21:26.006145,0
2026-03-06 21:21:26.049428,0
2026-03-06 21:21:26.108009,0
2026-03-06 21:21:26.151121,0
2026-03-06 21:21:26.209889,0
2026-03-06 21:21:26.252693,0
2026-03-06 21:21:26.312357,0
2026-03-06 21:21:26.355088,0
2026-03-06 21:21:26.414283,0
2026-03-06 21:21:26.45687,0
2026-03-06 21:21:26.515992,0
2026-03-06 21:21:26.55871,0
2026-03-06 21:21:26.618116,0
2026-03-06 21:21:26.660991,0
2026-03-06 21:21:26.719907,0
2026-03-06 21:21:26.763202,0
2026-03-06 21:21:26.82217,0
2026-03-06 21:21:26.864987,0
2026-03-06 21:21:26.924343,0
2026-03-06 21:21:26.967263,0
2026-03-06 21:21:27.026219,0
2026-03-06 21:21:27.068944,0
2026-03-06 21:21:27.127788,0
2026-03-06 21:21:27.170826,0
2026-03-06 21:21:27.230017,0
2026-03-06 21:21:27.272776,0
2026-03-06 21:21:27.33222,0
2026-03-06 21:21:27.374959,0
2026-03-06 21:21:27.434178,0
2026-03-06 21:21:27.476997,0
2026-03-06 21:21:27.53627,0
2026-03-06 21:21:27.579045,0
2026-03-06 21:21:27.638129,0
2026-03-06 21:21:27.681129,0
2026-03-06 21:21:27.739843,0
2026-03-06 21:21:27.783008,0
2026-03-06 21:21:27.842101,0
2026-03-06 21:21:27.884937,0
2026-03-06 21:21:27.944391,0
2026-03-06 21:21:27.986958,0
2026-03-06 21:21:28.046123,0
2026-03-06 21:21:28.089096,0
2026-03-06 21:21:28.147992,0
2026-03-06 21:21:28.190812,0
2026-03-06 21:21:28.250052,0
2026-03-06 21:21:28.29312,0
2026-03-06 21:21:28.352142,0
2026-03-06 21:21:28.395392,0
2026-03-06 21:21:28.454043,0
2026-03-06 21:21:28.496954,0
2026-03-06 21:21:28.555964,0
2026-03-06 21:21:28.599022,0
2026-03-06 21:21:28.658229,0
2026-03-06 21:21:28.700975,0
2026-03-06 21:21:28.760262,0
2026-03-06 21:21:28.802669,0
2026-03-06 21:21:28.86204,0
2026-03-06 21:21:28.905451,0
2026-03-06 21:21:28.964043,0
2026-03-06 21:21:29.007338,0
2026-03-06 21:21:29.066398,0
2026-03-06 21:21:29.109206,0
2026-03-06 21:21:29.168141,0
2026-03-06 21:21:29.211063,0
2026-03-06 21:21:29.270507,0
2026-03-06 21:21:29.313082,0
2026-03-06 21:21:29.372279,0
2026-03-06 21:21:29.415258,0
2026-03-06 21:21:29.474092,0
2026-03-06 21:21:29.517394,0
2026-03-06 21:21:29.576288,0
2026-03-06 21:21:29.618963,0
2026-03-06 21:21:29.678169,0
2026-03-06 21:21:29.72093,0
2026-03-06 21:21:29.77989,0
2026-03-06 21:21:29.823179,0
2026-03-06 21:21:29.882389,0
2026-03-06 21:21:29.925352,0
2026-03-06 21:21:29.983929,0
2026-03-06 21:21:30.02729,0
2026-03-06 21:21:30.086045,0
2026-03-06 21:21:30.129021,0
2026-03-06 21:21:30.188378,0
2026-03-06 21:21:30.231167,0
2026-03-06 21:21:30.290475,0
2026-03-06 21:21:30.332898,0
2026-03-06 21:21:30.392345,0
2026-03-06 21:21:30.435198,0
2026-03-06 21:21:30.49395,0
2026-03-06 21:21:30.537113,0
2026-03-06 21:21:30.596153,0
2026-03-06 21:21:30.638885,0
2026-03-06 21:21:30.697765,0
2026-03-06 21:21:30.740945,0
2026-03-06 21:21:30.79988,0
2026-03-06 21:21:30.843071,0
2026-03-06 21:21:30.901859,0
2026-03-06 21:21:30.945131,0
2026-03-06 21:21:31.004104,0
2026-03-06 21:21:31.046917,0
2026-03-06 21:21:31.105934,0
2026-03-06 21:21:31.149081,0
2026-03-06 21:21:31.208412,0
2026-03-06 21:21:31.250885,0
2026-03-06 21:21:31.310199,0
2026-03-06 21:21:31.35289,0
2026-03-06 21:21:31.412422,0
2026-03-06 21:21:31.455282,0
2026-03-06 21:21:31.51413,0
2026-03-06 21:21:31.557142,0
2026-03-06 21:21:31.616333,0
2026-03-06 21:21:31.659432,0
2026-03-06 21:21:31.718562,0
2026-03-06 21:21:31.760891,0
2026-03-06 21:21:31.819946,0
2026-03-06 21:21:31.86278,0
2026-03-06 21:21:31.922492,0
2026-03-06 21:21:31.965041,0
2026-03-06 21:21:32.023892,0
2026-03-06 21:21:32.067535,0
2026-03-06 21:21:32.126468,0
2026-03-06 21:21:32.169175,0
2026-03-06 21:21:32.228144,0
2026-03-06 21:21:32.271419,0
2026-03-06 21:21:32.330422,0
2026-03-06 21:21:32.372791,0
2026-03-06 21:21:32.432277,0
2026-03-06 21:21:32.475299,0
2026-03-06 21:21:32.53414,0
2026-03-06 21:21:32.577111,0
2026-03-06 21:21:32.635994,0
2026-03-06 21:21:32.679346,0
2026-03-06 21:21:32.738309,0
2026-03-06 21:21:32.781303,0
2026-03-06 21:21:32.840015,0
2026-03-06 21:21:32.883197,0
2026-03-06 21:21:32.942366,0
2026-03-06 21:21:32.985058,0
2026-03-06 21:21:33.044074,0
2026-03-06 21:21:33.087028,0
2026-03-06 21:21:33.146116,0
2026-03-06 21:21:33.188937,0
2026-03-06 21:21:33.247925,0
2026-03-06 21:21:33.2909,0
2026-03-06 21:21:33.350304,0
2026-03-06 21:21:33.392908,0
2026-03-06 21:21:33.45208,0
2026-03-06 21:21:33.495131,0
2026-03-06 21:21:33.554334,0
2026-03-06 21:21:33.597226,0
2026-03-06 21:21:33.656269,0
2026-03-06 21:21:33.698882,0
2026-03-06 21:21:33.75826,0
2026-03-06 21:21:33.801229,0
2026-03-06 21:21:33.860156,0
2026-03-06 21:21:33.903121,0
2026-03-06 21:21:33.962394,0
2026-03-06 21:21:34.005126,0
2026-03-06 21:21:34.064249,0
2026-03-06 21:21:34.107001,0
2026-03-06 21:21:34.166423,0
2026-03-06 21:21:34.209245,0
2026-03-06 21:21:34.268283,0
2026-03-06 21:21:34.310848,0
2026-03-06 21:21:34.369979,0
2026-03-06 21:21:34.41319,0
2026-03-06 21:21:34.472017,0
2026-03-06 21:21:34.515312,0
2026-03-06 21:21:34.574107,0
2026-03-06 21:21:34.616747,0
2026-03-06 21:21:34.676352,0
2026-03-06 21:21:34.719014,0
2026-03-06 21:21:34.778147,0
2026-03-06 21:21:34.820983,0
2026-03-06 21:21:34.879844,0
2026-03-06 21:21:34.922639,0
2026-03-06 21:21:34.982402,0
2026-03-06 21:21:35.024986,0
2026-03-06 21:21:35.084269,0
2026-03-06 21:21:35.127193,0
2026-03-06 21:21:35.186422,0
2026-03-06 21:21:35.22933,0
2026-03-06 21:21:35.288289,0
2026-03-06 21:21:35.331051,0
2026-03-06 21:21:35.389968,0
2026-03-06 21:21:35.433106,0
2026-03-06 21:21:35.492107,0
2026-03-06 21:21:35.535138,0
2026-03-06 21:21:35.594492,0
2026-03-06 21:21:35.637178,0
2026-03-06 21:21:35.696351,0
2026-03-06 21:21:35.739124,0
2026-03-06 21:21:35.798474,0
2026-03-06 21:21:35.841224,0
2026-03-06 21:21:35.900272,0
2026-03-06 21:21:35.943044,0
2026-03-06 21:21:36.002102,0
2026-03-06 21:21:36.045007,0
2026-03-06 21:21:36.104345,0
2026-03-06 21:21:36.147083,0
2026-03-06 21:21:36.205999,0
2026-03-06 21:21:36.248873,0
2026-03-06 21:21:36.308119,0
2026-03-06 21:21:36.350736,0
2026-03-06 21:21:36.410459,0
2026-03-06 21:21:36.452811,0
2026-03-06 21:21:36.512149,0
2026-03-06 21:21:36.554834,0
2026-03-06 21:21:36.614457,0
2026-03-06 21:21:36.656816,0
2026-03-06 21:21:36.716074,0
2026-03-06 21:21:36.759307,0
2026-03-06 21:21:36.818121,0
2026-03-06 21:21:36.86109,0
2026-03-06 21:21:36.920173,0
2026-03-06 21:21:36.962764,0
2026-03-06 21:21:37.022979,0
2026-03-06 21:21:37.064857,0
2026-03-06 21:21:37.124005,0
2026-03-06 21:21:37.167364,0
2026-03-06 21:21:37.226695,0
2026-03-06 21:21:37.269238,0
2026-03-06 21:21:37.328468,0
2026-03-06 21:21:37.371208,0
2026-03-06 21:21:37.429924,0
2026-03-06 21:21:37.472922,0
2026-03-06 21:21:37.53225,0
2026-03-06 21:21:37.575192,0
2026-03-06 21:21:37.634114,0
2026-03-06 21:21:37.676854,0
2026-03-06 21:21:37.736313,0
2026-03-06 21:21:37.779057,0
2026-03-06 21:21:37.838361,0
2026-03-06 21:21:37.881336,0
2026-03-06 21:21:37.940477,0
2026-03-06 21:21:37.983452,0
2026-03-06 21:21:38.042343,0
2026-03-06 21:21:38.084974,0
2026-03-06 21:21:38.144068,0
2026-03-06 21:21:38.187169,0
2026-03-06 21:21:38.246164,0
2026-03-06 21:21:38.289106,0
2026-03-06 21:21:38.348075,0
2026-03-06 21:21:38.391197,0
2026-03-06 21:21:38.450305,0
2026-03-06 21:21:38.493176,0
2026-03-06 21:21:38.55212,0
2026-03-06 21:21:38.595226,0
2026-03-06 21:21:38.654169,0
2026-03-06 21:21:38.696697,0
2026-03-06 21:21:38.75601,0
2026-03-06 21:21:38.799074,0
2026-03-06 21:21:38.858399,0
2026-03-06 21:21:38.901048,0
2026-03-06 21:21:38.960445,0
2026-03-06 21:21:39.003103,0
2026-03-06 21:21:39.062069,0
2026-03-06 21:21:39.105183,0
2026-03-06 21:21:39.16398,0
2026-03-06 21:21:39.207467,0
2026-03-06 21:21:39.266491,0
2026-03-06 21:21:39.308825,0
2026-03-06 21:21:39.36821,0
2026-03-06 21:21:39.411411,0
2026-03-06 21:21:39.470111,0
2026-03-06 21:21:39.512911,0
2026-03-06 21:21:39.571968,0
2026-03-06 21:21:39.614825,0
2026-03-06 21:21:39.674618,0
2026-03-06 21:21:39.716992,0
2026-03-06 21:21:39.7761,0
2026-03-06 21:21:39.818944,0
2026-03-06 21:21:39.878055,0
2026-03-06 21:21:39.921228,0
2026-03-06 21:21:39.980036,0
2026-03-06 21:21:40.022799,0
2026-03-06 21:21:40.082431,0
2026-03-06 21:21:40.124898,0
2026-03-06 21:21:40.184248,0
2026-03-06 21:21:40.227418,0
2026-03-06 21:21:40.286418,0
2026-03-06 21:21:40.329304,0
2026-03-06 21:21:40.388086,0
2026-03-06 21:21:40.430895,0
2026-03-06 21:21:40.490007,0
2026-03-06 21:21:40.533663,0
2026-03-06 21:21:40.592565,0
2026-03-06 21:21:40.634991,0
2026-03-06 21:21:40.694378,0
2026-03-06 21:21:40.736846,0
2026-03-06 21:21:40.795986,0
2026-03-06 21:21:40.838916,0
2026-03-06 21:21:40.898482,0
