time,PT.Ox_Downstream.channel_id
2026-03-06 21:14:18.983062,7
2026-03-06 21:14:18.98307,7
2026-03-06 21:14:18.983078,7
2026-03-06 21:14:18.983086,7
2026-03-06 21:14:18.983093,7
2026-03-06 21:14:18.983101,7
2026-03-06 21:14:18.983109,7
2026-03-06 21:14:18.983117,7
2026-03-06 21:14:19.092293,7
2026-03-06 21:14:19.092308,7
2026-03-06 21:14:19.092328,7
2026-03-06 21:14:19.09234,7
2026-03-06 21:14:19.092354,7
2026-03-06 21:14:19.092365,7
2026-03-06 21:14:19.092375,7
2026-03-06 21:14:19.092389,7
2026-03-06 21:14:19.092402,7
2026-03-06 21:14:19.202232,7
2026-03-06 21:14:19.202247,7
2026-03-06 21:14:19.202256,7
2026-03-06 21:14:19.202265,7
2026-03-06 21:14:19.202275,7
2026-03-06 21:14:19.202283,7
2026-03-06 21:14:19.202291,7
2026-03-06 21:14:19.2023,7
2026-03-06 21:14:19.202308,7
2026-03-06 21:14:19.311235,7
2026-03-06 21:14:19.311254,7
2026-03-06 21:14:19.311268,7
2026-03-06 21:14:19.31128,7
2026-03-06 21:14:19.311291,7
2026-03-06 21:14:19.311303,7
2026-03-06 21:14:19.311314,7
2026-03-06 21:14:19.311329,7
2026-03-06 21:14:19.311343,7
2026-03-06 21:14:19.420322,7
2026-03-06 21:14:19.420344,7
2026-03-06 21:14:19.420373,7
2026-03-06 21:14:19.42039,7
2026-03-06 21:14:19.42041,7
2026-03-06 21:14:19.420427,7
2026-03-06 21:14:19.420443,7
2026-03-06 21:14:19.42046,7
2026-03-06 21:14:19.420479,7
2026-03-06 21:14:19.529175,7
2026-03-06 21:14:19.529196,7
2026-03-06 21:14:19.529215,7
2026-03-06 21:14:19.529227,7
2026-03-06 21:14:19.529246,7
2026-03-06 21:14:19.529261,7
2026-03-06 21:14:19.529274,7
2026-03-06 21:14:19.529293,7
2026-03-06 21:14:19.529306,7
2026-03-06 21:14:19.638848,7
2026-03-06 21:14:19.638952,7
2026-03-06 21:14:19.639029,7
2026-03-06 21:14:19.639108,7
2026-03-06 21:14:19.639266,7
2026-03-06 21:14:19.63933,7
2026-03-06 21:14:19.639427,7
2026-03-06 21:14:19.639503,7
2026-03-06 21:14:19.639588,7
2026-03-06 21:14:19.747548,7
2026-03-06 21:14:19.747624,7
2026-03-06 21:14:19.747672,7
2026-03-06 21:14:19.747729,7
2026-03-06 21:14:19.747805,7
2026-03-06 21:14:19.747857,7
2026-03-06 21:14:19.747931,7
2026-03-06 21:14:19.747994,7
2026-03-06 21:14:19.748044,7
2026-03-06 21:14:19.856679,7
2026-03-06 21:14:19.856753,7
2026-03-06 21:14:19.856797,7
2026-03-06 21:14:19.856839,7
2026-03-06 21:14:19.856906,7
2026-03-06 21:14:19.856937,7
2026-03-06 21:14:19.856989,7
2026-03-06 21:14:19.857038,7
2026-03-06 21:14:19.857074,7
2026-03-06 21:14:19.965501,7
2026-03-06 21:14:19.965684,7
2026-03-06 21:14:19.965869,7
2026-03-06 21:14:19.966007,7
2026-03-06 21:14:19.966117,7
2026-03-06 21:14:19.966208,7
2026-03-06 21:14:19.966327,7
2026-03-06 21:14:19.966423,7
2026-03-06 21:14:19.966502,7
2026-03-06 21:14:20.074444,7
2026-03-06 21:14:20.074507,7
2026-03-06 21:14:20.074557,7
2026-03-06 21:14:20.07462,7
2026-03-06 21:14:20.074669,7
2026-03-06 21:14:20.074716,7
2026-03-06 21:14:20.074766,7
2026-03-06 21:14:20.074816,7
2026-03-06 21:14:20.074848,7
2026-03-06 21:14:20.183362,7
2026-03-06 21:14:20.183423,7
2026-03-06 21:14:20.183477,7
2026-03-06 21:14:20.183528,7
2026-03-06 21:14:20.183565,7
2026-03-06 21:14:20.183592,7
2026-03-06 21:14:20.183609,7
2026-03-06 21:14:20.183626,7
2026-03-06 21:14:20.183648,7
2026-03-06 21:14:20.292155,7
2026-03-06 21:14:20.292244,7
2026-03-06 21:14:20.29228,7
2026-03-06 21:14:20.292292,7
2026-03-06 21:14:20.292312,7
2026-03-06 21:14:20.292338,7
2026-03-06 21:14:20.292357,7
2026-03-06 21:14:20.292376,7
2026-03-06 21:14:20.292389,7
2026-03-06 21:14:20.401217,7
2026-03-06 21:14:20.401262,7
2026-03-06 21:14:20.401274,7
2026-03-06 21:14:20.401292,7
2026-03-06 21:14:20.401306,7
2026-03-06 21:14:20.401318,7
2026-03-06 21:14:20.401325,7
2026-03-06 21:14:20.401336,7
2026-03-06 21:14:20.401352,7
2026-03-06 21:14:20.510578,7
2026-03-06 21:14:20.510629,7
2026-03-06 21:14:20.510685,7
2026-03-06 21:14:20.510706,7
2026-03-06 21:14:20.510732,7
2026-03-06 21:14:20.510778,7
2026-03-06 21:14:20.510802,7
2026-03-06 21:14:20.510838,7
2026-03-06 21:14:20.510873,7
2026-03-06 21:14:20.61928,7
2026-03-06 21:14:20.619332,7
2026-03-06 21:14:20.61938,7
2026-03-06 21:14:20.619433,7
2026-03-06 21:14:20.619485,7
2026-03-06 21:14:20.619511,7
2026-03-06 21:14:20.619534,7
2026-03-06 21:14:20.619567,7
2026-03-06 21:14:20.619595,7
2026-03-06 21:14:20.728408,7
2026-03-06 21:14:20.728465,7
2026-03-06 21:14:20.728517,7
2026-03-06 21:14:20.728539,7
2026-03-06 21:14:20.728572,7
2026-03-06 21:14:20.72859,7
2026-03-06 21:14:20.728613,7
2026-03-06 21:14:20.728634,7
2026-03-06 21:14:20.72866,7
2026-03-06 21:14:20.837234,7
2026-03-06 21:14:20.837298,7
2026-03-06 21:14:20.837352,7
2026-03-06 21:14:20.837412,7
2026-03-06 21:14:20.837458,7
2026-03-06 21:14:20.837507,7
2026-03-06 21:14:20.837556,7
2026-03-06 21:14:20.837602,7
2026-03-06 21:14:20.837651,7
2026-03-06 21:14:20.946558,7
2026-03-06 21:14:20.946619,7
2026-03-06 21:14:20.946669,7
2026-03-06 21:14:20.946717,7
2026-03-06 21:14:20.946764,7
2026-03-06 21:14:20.946792,7
2026-03-06 21:14:20.946815,7
2026-03-06 21:14:20.946831,7
2026-03-06 21:14:20.946845,7
2026-03-06 21:14:21.055419,7
2026-03-06 21:14:21.055503,7
2026-03-06 21:14:21.055582,7
2026-03-06 21:14:21.055661,7
2026-03-06 21:14:21.055747,7
2026-03-06 21:14:21.05578,7
2026-03-06 21:14:21.055821,7
2026-03-06 21:14:21.055873,7
2026-03-06 21:14:21.055906,7
2026-03-06 21:14:21.16479,7
2026-03-06 21:14:21.16496,7
2026-03-06 21:14:21.165115,7
2026-03-06 21:14:21.165278,7
2026-03-06 21:14:21.165381,7
2026-03-06 21:14:21.165462,7
2026-03-06 21:14:21.165543,7
2026-03-06 21:14:21.165597,7
2026-03-06 21:14:21.165702,7
2026-03-06 21:14:21.274075,7
2026-03-06 21:14:21.274305,7
2026-03-06 21:14:21.274492,7
2026-03-06 21:14:21.274587,7
2026-03-06 21:14:21.274709,7
2026-03-06 21:14:21.274838,7
2026-03-06 21:14:21.274993,7
2026-03-06 21:14:21.27505,7
2026-03-06 21:14:21.275127,7
2026-03-06 21:14:21.38272,7
2026-03-06 21:14:21.382853,7
2026-03-06 21:14:21.382981,7
2026-03-06 21:14:21.383075,7
2026-03-06 21:14:21.383141,7
2026-03-06 21:14:21.383196,7
2026-03-06 21:14:21.383244,7
2026-03-06 21:14:21.383306,7
2026-03-06 21:14:21.383372,7
2026-03-06 21:14:21.491877,7
2026-03-06 21:14:21.492002,7
2026-03-06 21:14:21.492126,7
2026-03-06 21:14:21.492262,7
2026-03-06 21:14:21.492383,7
2026-03-06 21:14:21.492513,7
2026-03-06 21:14:21.492641,7
2026-03-06 21:14:21.492762,7
2026-03-06 21:14:21.492809,7
2026-03-06 21:14:21.600846,7
2026-03-06 21:14:21.600991,7
2026-03-06 21:14:21.601134,7
2026-03-06 21:14:21.601287,7
2026-03-06 21:14:21.601394,7
2026-03-06 21:14:21.601489,7
2026-03-06 21:14:21.601557,7
2026-03-06 21:14:21.601662,7
2026-03-06 21:14:21.601752,7
2026-03-06 21:14:21.709806,7
2026-03-06 21:14:21.709949,7
2026-03-06 21:14:21.710087,7
2026-03-06 21:14:21.710236,7
2026-03-06 21:14:21.71038,7
2026-03-06 21:14:21.710517,7
2026-03-06 21:14:21.710577,7
2026-03-06 21:14:21.710676,7
2026-03-06 21:14:21.710739,7
2026-03-06 21:14:21.818531,7
2026-03-06 21:14:21.818698,7
2026-03-06 21:14:21.818845,7
2026-03-06 21:14:21.818919,7
2026-03-06 21:14:21.818997,7
2026-03-06 21:14:21.819082,7
2026-03-06 21:14:21.81913,7
2026-03-06 21:14:21.819221,7
2026-03-06 21:14:21.819305,7
2026-03-06 21:14:21.927431,7
2026-03-06 21:14:21.92748,7
2026-03-06 21:14:21.927502,7
2026-03-06 21:14:21.927559,7
2026-03-06 21:14:21.92759,7
2026-03-06 21:14:21.927635,7
2026-03-06 21:14:21.927679,7
2026-03-06 21:14:21.927709,7
2026-03-06 21:14:21.927758,7
2026-03-06 21:14:22.036467,7
2026-03-06 21:14:22.036603,7
2026-03-06 21:14:22.036765,7
2026-03-06 21:14:22.036917,7
2026-03-06 21:14:22.037016,7
2026-03-06 21:14:22.0371,7
2026-03-06 21:14:22.03718,7
2026-03-06 21:14:22.037287,7
2026-03-06 21:14:22.037363,7
2026-03-06 21:14:22.14541,7
2026-03-06 21:14:22.145535,7
2026-03-06 21:14:22.145655,7
2026-03-06 21:14:22.14573,7
2026-03-06 21:14:22.145812,7
2026-03-06 21:14:22.14587,7
2026-03-06 21:14:22.145938,7
2026-03-06 21:14:22.146025,7
2026-03-06 21:14:22.14609,7
2026-03-06 21:14:22.254579,7
2026-03-06 21:14:22.254684,7
2026-03-06 21:14:22.254789,7
2026-03-06 21:14:22.254892,7
2026-03-06 21:14:22.254976,7
2026-03-06 21:14:22.255032,7
2026-03-06 21:14:22.255121,7
2026-03-06 21:14:22.255198,7
2026-03-06 21:14:22.25533,7
2026-03-06 21:14:22.363659,7
2026-03-06 21:14:22.363804,7
2026-03-06 21:14:22.363954,7
2026-03-06 21:14:22.3641,7
2026-03-06 21:14:22.364177,7
2026-03-06 21:14:22.36425,7
2026-03-06 21:14:22.364343,7
2026-03-06 21:14:22.364412,7
2026-03-06 21:14:22.364471,7
2026-03-06 21:14:22.472677,7
2026-03-06 21:14:22.472816,7
2026-03-06 21:14:22.472947,7
2026-03-06 21:14:22.473094,7
2026-03-06 21:14:22.473216,7
2026-03-06 21:14:22.473287,7
2026-03-06 21:14:22.473336,7
2026-03-06 21:14:22.473408,7
2026-03-06 21:14:22.473536,7
2026-03-06 21:14:22.581741,7
2026-03-06 21:14:22.581834,7
2026-03-06 21:14:22.581915,7
2026-03-06 21:14:22.581997,7
2026-03-06 21:14:22.582083,7
2026-03-06 21:14:22.58215,7
2026-03-06 21:14:22.582192,7
2026-03-06 21:14:22.582227,7
2026-03-06 21:14:22.582286,7
2026-03-06 21:14:22.6904,7
2026-03-06 21:14:22.690459,7
2026-03-06 21:14:22.69051,7
2026-03-06 21:14:22.690561,7
2026-03-06 21:14:22.690598,7
2026-03-06 21:14:22.690632,7
2026-03-06 21:14:22.690665,7
2026-03-06 21:14:22.690686,7
2026-03-06 21:14:22.690709,7
2026-03-06 21:14:22.799353,7
2026-03-06 21:14:22.79941,7
2026-03-06 21:14:22.79946,7
2026-03-06 21:14:22.799517,7
2026-03-06 21:14:22.799565,7
2026-03-06 21:14:22.799613,7
2026-03-06 21:14:22.799664,7
2026-03-06 21:14:22.799716,7
2026-03-06 21:14:22.79975,7
2026-03-06 21:14:22.908707,7
2026-03-06 21:14:22.908764,7
2026-03-06 21:14:22.908816,7
2026-03-06 21:14:22.908863,7
2026-03-06 21:14:22.908887,7
2026-03-06 21:14:22.908937,7
2026-03-06 21:14:22.908988,7
2026-03-06 21:14:22.90901,7
2026-03-06 21:14:22.909063,7
2026-03-06 21:14:23.017542,7
2026-03-06 21:14:23.017571,7
2026-03-06 21:14:23.017586,7
2026-03-06 21:14:23.017603,7
2026-03-06 21:14:23.017622,7
2026-03-06 21:14:23.017637,7
2026-03-06 21:14:23.017658,7
2026-03-06 21:14:23.017669,7
2026-03-06 21:14:23.017686,7
2026-03-06 21:14:23.126586,7
2026-03-06 21:14:23.12664,7
2026-03-06 21:14:23.126691,7
2026-03-06 21:14:23.126736,7
2026-03-06 21:14:23.126755,7
2026-03-06 21:14:23.126777,7
2026-03-06 21:14:23.126799,7
2026-03-06 21:14:23.12684,7
2026-03-06 21:14:23.126873,7
2026-03-06 21:14:23.235566,7
2026-03-06 21:14:23.235625,7
2026-03-06 21:14:23.235675,7
2026-03-06 21:14:23.235723,7
2026-03-06 21:14:23.235782,7
2026-03-06 21:14:23.235833,7
2026-03-06 21:14:23.23589,7
2026-03-06 21:14:23.235942,7
2026-03-06 21:14:23.235991,7
2026-03-06 21:14:23.344213,7
2026-03-06 21:14:23.344268,7
2026-03-06 21:14:23.344324,7
2026-03-06 21:14:23.344383,7
2026-03-06 21:14:23.344437,7
2026-03-06 21:14:23.344494,7
2026-03-06 21:14:23.344527,7
2026-03-06 21:14:23.344546,7
2026-03-06 21:14:23.344559,7
2026-03-06 21:14:23.453528,7
2026-03-06 21:14:23.453585,7
2026-03-06 21:14:23.453731,7
2026-03-06 21:14:23.453781,7
2026-03-06 21:14:23.453832,7
2026-03-06 21:14:23.453853,7
2026-03-06 21:14:23.453879,7
2026-03-06 21:14:23.45389,7
2026-03-06 21:14:23.453918,7
2026-03-06 21:14:23.562919,7
2026-03-06 21:14:23.563019,7
2026-03-06 21:14:23.563102,7
2026-03-06 21:14:23.563198,7
2026-03-06 21:14:23.563278,7
2026-03-06 21:14:23.563313,7
2026-03-06 21:14:23.563351,7
2026-03-06 21:14:23.563405,7
2026-03-06 21:14:23.563441,7
2026-03-06 21:14:23.671354,7
2026-03-06 21:14:23.671475,7
2026-03-06 21:14:23.671524,7
2026-03-06 21:14:23.671563,7
2026-03-06 21:14:23.671623,7
2026-03-06 21:14:23.671683,7
2026-03-06 21:14:23.671734,7
2026-03-06 21:14:23.671791,7
2026-03-06 21:14:23.671823,7
2026-03-06 21:14:23.780774,7
2026-03-06 21:14:23.78085,7
2026-03-06 21:14:23.780882,7
2026-03-06 21:14:23.780942,7
2026-03-06 21:14:23.780971,7
2026-03-06 21:14:23.781031,7
2026-03-06 21:14:23.781065,7
2026-03-06 21:14:23.781117,7
2026-03-06 21:14:23.781154,7
2026-03-06 21:14:23.889671,7
2026-03-06 21:14:23.88972,7
2026-03-06 21:14:23.889756,7
2026-03-06 21:14:23.889782,7
2026-03-06 21:14:23.889824,7
2026-03-06 21:14:23.890094,7
2026-03-06 21:14:23.890216,7
2026-03-06 21:14:23.890251,7
2026-03-06 21:14:23.890291,7
2026-03-06 21:14:23.998913,7
2026-03-06 21:14:23.998957,7
2026-03-06 21:14:23.998991,7
2026-03-06 21:14:23.99901,7
2026-03-06 21:14:23.99904,7
2026-03-06 21:14:23.999072,7
2026-03-06 21:14:23.999096,7
2026-03-06 21:14:23.999128,7
2026-03-06 21:14:23.999166,7
2026-03-06 21:14:24.107636,7
2026-03-06 21:14:24.107791,7
2026-03-06 21:14:24.107929,7
2026-03-06 21:14:24.108057,7
2026-03-06 21:14:24.108106,7
2026-03-06 21:14:24.10819,7
2026-03-06 21:14:24.108291,7
2026-03-06 21:14:24.108361,7
2026-03-06 21:14:24.108439,7
2026-03-06 21:14:24.216267,7
2026-03-06 21:14:24.216324,7
2026-03-06 21:14:24.216349,7
2026-03-06 21:14:24.216387,7
2026-03-06 21:14:24.216407,7
2026-03-06 21:14:24.216436,7
2026-03-06 21:14:24.216468,7
2026-03-06 21:14:24.216497,7
2026-03-06 21:14:24.216519,7
2026-03-06 21:14:24.32559,7
2026-03-06 21:14:24.325698,7
2026-03-06 21:14:24.3258,7
2026-03-06 21:14:24.325899,7
2026-03-06 21:14:24.325991,7
2026-03-06 21:14:24.326039,7
2026-03-06 21:14:24.326093,7
2026-03-06 21:14:24.326196,7
2026-03-06 21:14:24.326235,7
2026-03-06 21:14:24.434685,7
2026-03-06 21:14:24.434756,7
2026-03-06 21:14:24.434795,7
2026-03-06 21:14:24.434879,7
2026-03-06 21:14:24.434929,7
2026-03-06 21:14:24.434992,7
2026-03-06 21:14:24.435073,7
2026-03-06 21:14:24.435151,7
2026-03-06 21:14:24.43524,7
2026-03-06 21:14:24.543625,7
2026-03-06 21:14:24.543734,7
2026-03-06 21:14:24.543835,7
2026-03-06 21:14:24.543896,7
2026-03-06 21:14:24.54395,7
2026-03-06 21:14:24.544005,7
2026-03-06 21:14:24.544068,7
2026-03-06 21:14:24.544142,7
2026-03-06 21:14:24.5442,7
2026-03-06 21:14:24.652574,7
2026-03-06 21:14:24.652695,7
2026-03-06 21:14:24.652787,7
2026-03-06 21:14:24.65287,7
2026-03-06 21:14:24.652912,7
2026-03-06 21:14:24.652967,7
2026-03-06 21:14:24.65304,7
2026-03-06 21:14:24.653078,7
2026-03-06 21:14:24.653128,7
2026-03-06 21:14:24.761799,7
2026-03-06 21:14:24.761914,7
2026-03-06 21:14:24.762027,7
2026-03-06 21:14:24.762133,7
2026-03-06 21:14:24.762256,7
2026-03-06 21:14:24.762307,7
2026-03-06 21:14:24.762374,7
2026-03-06 21:14:24.76245,7
2026-03-06 21:14:24.762491,7
2026-03-06 21:14:24.870692,7
2026-03-06 21:14:24.870768,7
2026-03-06 21:14:24.870838,7
2026-03-06 21:14:24.870904,7
2026-03-06 21:14:24.870969,7
2026-03-06 21:14:24.871036,7
2026-03-06 21:14:24.8711,7
2026-03-06 21:14:24.871165,7
2026-03-06 21:14:24.871192,7
2026-03-06 21:14:24.979811,7
2026-03-06 21:14:24.979923,7
2026-03-06 21:14:24.980012,7
2026-03-06 21:14:24.980072,7
2026-03-06 21:14:24.980144,7
2026-03-06 21:14:24.980232,7
2026-03-06 21:14:24.980276,7
2026-03-06 21:14:24.980329,7
2026-03-06 21:14:24.980405,7
2026-03-06 21:14:25.088545,7
2026-03-06 21:14:25.08864,7
2026-03-06 21:14:25.088735,7
2026-03-06 21:14:25.088839,7
2026-03-06 21:14:25.088894,7
2026-03-06 21:14:25.088941,7
2026-03-06 21:14:25.088993,7
2026-03-06 21:14:25.089028,7
2026-03-06 21:14:25.089086,7
2026-03-06 21:14:25.197649,7
2026-03-06 21:14:25.197767,7
2026-03-06 21:14:25.197881,7
2026-03-06 21:14:25.197989,7
2026-03-06 21:14:25.19804,7
2026-03-06 21:14:25.198093,7
2026-03-06 21:14:25.198142,7
2026-03-06 21:14:25.198203,7
2026-03-06 21:14:25.198251,7
2026-03-06 21:14:25.30684,7
2026-03-06 21:14:25.306891,7
2026-03-06 21:14:25.306925,7
2026-03-06 21:14:25.306957,7
2026-03-06 21:14:25.307002,7
2026-03-06 21:14:25.307026,7
2026-03-06 21:14:25.307064,7
2026-03-06 21:14:25.307101,7
2026-03-06 21:14:25.307132,7
2026-03-06 21:14:25.41586,7
2026-03-06 21:14:25.415959,7
2026-03-06 21:14:25.41606,7
2026-03-06 21:14:25.416151,7
2026-03-06 21:14:25.416261,7
2026-03-06 21:14:25.416349,7
2026-03-06 21:14:25.416383,7
2026-03-06 21:14:25.416418,7
2026-03-06 21:14:25.416456,7
2026-03-06 21:14:25.524953,7
2026-03-06 21:14:25.525068,7
2026-03-06 21:14:25.52519,7
2026-03-06 21:14:25.525304,7
2026-03-06 21:14:25.525417,7
2026-03-06 21:14:25.525497,7
2026-03-06 21:14:25.525571,7
2026-03-06 21:14:25.525636,7
2026-03-06 21:14:25.525726,7
2026-03-06 21:14:25.634269,7
2026-03-06 21:14:25.634381,7
2026-03-06 21:14:25.634457,7
2026-03-06 21:14:25.634578,7
2026-03-06 21:14:25.634634,7
2026-03-06 21:14:25.634711,7
2026-03-06 21:14:25.634791,7
2026-03-06 21:14:25.634846,7
2026-03-06 21:14:25.634921,7
2026-03-06 21:14:25.742898,7
2026-03-06 21:14:25.743039,7
2026-03-06 21:14:25.743119,7
2026-03-06 21:14:25.743255,7
2026-03-06 21:14:25.743302,7
2026-03-06 21:14:25.743416,7
2026-03-06 21:14:25.743478,7
2026-03-06 21:14:25.743593,7
2026-03-06 21:14:25.743637,7
2026-03-06 21:14:25.851363,7
2026-03-06 21:14:25.851481,7
2026-03-06 21:14:25.8516,7
2026-03-06 21:14:25.851706,7
2026-03-06 21:14:25.851751,7
2026-03-06 21:14:25.851807,7
2026-03-06 21:14:25.85186,7
2026-03-06 21:14:25.851904,7
2026-03-06 21:14:25.851957,7
2026-03-06 21:14:25.960496,7
2026-03-06 21:14:25.960594,7
2026-03-06 21:14:25.960679,7
2026-03-06 21:14:25.960768,7
2026-03-06 21:14:25.960851,7
2026-03-06 21:14:25.960899,7
2026-03-06 21:14:25.960931,7
2026-03-06 21:14:25.960977,7
2026-03-06 21:14:25.961016,7
2026-03-06 21:14:26.069256,7
2026-03-06 21:14:26.069346,7
2026-03-06 21:14:26.069438,7
2026-03-06 21:14:26.069531,7
2026-03-06 21:14:26.069624,7
2026-03-06 21:14:26.069664,7
2026-03-06 21:14:26.069726,7
2026-03-06 21:14:26.06977,7
2026-03-06 21:14:26.069806,7
2026-03-06 21:14:26.178895,7
2026-03-06 21:14:26.179009,7
2026-03-06 21:14:26.17912,7
2026-03-06 21:14:26.179348,7
2026-03-06 21:14:26.17939,7
2026-03-06 21:14:26.179412,7
2026-03-06 21:14:26.179428,7
2026-03-06 21:14:26.179445,7
2026-03-06 21:14:26.179473,7
2026-03-06 21:14:26.287711,7
2026-03-06 21:14:26.287869,7
2026-03-06 21:14:26.288021,7
2026-03-06 21:14:26.288197,7
2026-03-06 21:14:26.288292,7
2026-03-06 21:14:26.288402,7
2026-03-06 21:14:26.288467,7
2026-03-06 21:14:26.288543,7
2026-03-06 21:14:26.288625,7
2026-03-06 21:14:26.396827,7
2026-03-06 21:14:26.396959,7
2026-03-06 21:14:26.39709,7
2026-03-06 21:14:26.397217,7
2026-03-06 21:14:26.397279,7
2026-03-06 21:14:26.397377,7
2026-03-06 21:14:26.397448,7
2026-03-06 21:14:26.397494,7
2026-03-06 21:14:26.397578,7
2026-03-06 21:14:26.505698,7
2026-03-06 21:14:26.505792,7
2026-03-06 21:14:26.505884,7
2026-03-06 21:14:26.505974,7
2026-03-06 21:14:26.506069,7
2026-03-06 21:14:26.506168,7
2026-03-06 21:14:26.506238,7
2026-03-06 21:14:26.506299,7
2026-03-06 21:14:26.506328,7
2026-03-06 21:14:26.61464,7
2026-03-06 21:14:26.614745,7
2026-03-06 21:14:26.614845,7
2026-03-06 21:14:26.61494,7
2026-03-06 21:14:26.615014,7
2026-03-06 21:14:26.615065,7
2026-03-06 21:14:26.615103,7
2026-03-06 21:14:26.615168,7
2026-03-06 21:14:26.615225,7
2026-03-06 21:14:26.723879,7
2026-03-06 21:14:26.724001,7
2026-03-06 21:14:26.724118,7
2026-03-06 21:14:26.724243,7
2026-03-06 21:14:26.7243,7
2026-03-06 21:14:26.724361,7
2026-03-06 21:14:26.724427,7
2026-03-06 21:14:26.724467,7
2026-03-06 21:14:26.724535,7
2026-03-06 21:14:26.832666,7
2026-03-06 21:14:26.832771,7
2026-03-06 21:14:26.832872,7
2026-03-06 21:14:26.832944,7
2026-03-06 21:14:26.832995,7
2026-03-06 21:14:26.833028,7
2026-03-06 21:14:26.833084,7
2026-03-06 21:14:26.833154,7
2026-03-06 21:14:26.833206,7
2026-03-06 21:14:26.941815,7
2026-03-06 21:14:26.94193,7
2026-03-06 21:14:26.942039,7
2026-03-06 21:14:26.94215,7
2026-03-06 21:14:26.942261,7
2026-03-06 21:14:26.942319,7
2026-03-06 21:14:26.942377,7
2026-03-06 21:14:26.942418,7
2026-03-06 21:14:26.942478,7
2026-03-06 21:14:27.050393,7
2026-03-06 21:14:27.050484,7
2026-03-06 21:14:27.050567,7
2026-03-06 21:14:27.050636,7
2026-03-06 21:14:27.050677,7
2026-03-06 21:14:27.050717,7
2026-03-06 21:14:27.050766,7
2026-03-06 21:14:27.050817,7
2026-03-06 21:14:27.050851,7
2026-03-06 21:14:27.159578,7
