time,RTD.CH1.channel_id
2026-03-06 21:14:18.315725,1
2026-03-06 21:14:18.315827,1
2026-03-06 21:14:18.315837,1
2026-03-06 21:14:18.315845,1
2026-03-06 21:14:18.315854,1
2026-03-06 21:14:18.315863,1
2026-03-06 21:14:18.315871,1
2026-03-06 21:14:18.31588,1
2026-03-06 21:14:18.315888,1
2026-03-06 21:14:18.316867,1
2026-03-06 21:14:18.316875,1
2026-03-06 21:14:18.31688,1
2026-03-06 21:14:18.316884,1
2026-03-06 21:14:18.316889,1
2026-03-06 21:14:18.316894,1
2026-03-06 21:14:18.316898,1
2026-03-06 21:14:18.316903,1
2026-03-06 21:14:18.316907,1
2026-03-06 21:14:18.317431,1
2026-03-06 21:14:18.31744,1
2026-03-06 21:14:18.317444,1
2026-03-06 21:14:18.317449,1
2026-03-06 21:14:18.317453,1
2026-03-06 21:14:18.317458,1
2026-03-06 21:14:18.317462,1
2026-03-06 21:14:18.317466,1
2026-03-06 21:14:18.317471,1
2026-03-06 21:14:18.319361,1
2026-03-06 21:14:18.319372,1
2026-03-06 21:14:18.319376,1
2026-03-06 21:14:18.319381,1
2026-03-06 21:14:18.319386,1
2026-03-06 21:14:18.31939,1
2026-03-06 21:14:18.319394,1
2026-03-06 21:14:18.319399,1
2026-03-06 21:14:18.319403,1
2026-03-06 21:14:18.332773,1
2026-03-06 21:14:18.3328,1
2026-03-06 21:14:18.332805,1
2026-03-06 21:14:18.33281,1
2026-03-06 21:14:18.332814,1
2026-03-06 21:14:18.332819,1
2026-03-06 21:14:18.332823,1
2026-03-06 21:14:18.332827,1
2026-03-06 21:14:18.332832,1
2026-03-06 21:14:18.467969,1
2026-03-06 21:14:18.467992,1
2026-03-06 21:14:18.467997,1
2026-03-06 21:14:18.468001,1
2026-03-06 21:14:18.468006,1
2026-03-06 21:14:18.46801,1
2026-03-06 21:14:18.468014,1
2026-03-06 21:14:18.468019,1
2026-03-06 21:14:18.468023,1
2026-03-06 21:14:18.603015,1
2026-03-06 21:14:18.603048,1
2026-03-06 21:14:18.603055,1
2026-03-06 21:14:18.603061,1
2026-03-06 21:14:18.603067,1
2026-03-06 21:14:18.603073,1
2026-03-06 21:14:18.603079,1
2026-03-06 21:14:18.603085,1
2026-03-06 21:14:18.603091,1
2026-03-06 21:14:18.737733,1
2026-03-06 21:14:18.737777,1
2026-03-06 21:14:18.73779,1
2026-03-06 21:14:18.737795,1
2026-03-06 21:14:18.737799,1
2026-03-06 21:14:18.737803,1
2026-03-06 21:14:18.737808,1
2026-03-06 21:14:18.737812,1
2026-03-06 21:14:18.737817,1
2026-03-06 21:14:18.872708,1
2026-03-06 21:14:18.872734,1
2026-03-06 21:14:18.872739,1
2026-03-06 21:14:18.872745,1
2026-03-06 21:14:18.872751,1
2026-03-06 21:14:18.872757,1
2026-03-06 21:14:18.872762,1
2026-03-06 21:14:18.872768,1
2026-03-06 21:14:18.872774,1
2026-03-06 21:14:19.012078,1
2026-03-06 21:14:19.012095,1
2026-03-06 21:14:19.0121,1
2026-03-06 21:14:19.012104,1
2026-03-06 21:14:19.012109,1
2026-03-06 21:14:19.012113,1
2026-03-06 21:14:19.012118,1
2026-03-06 21:14:19.012122,1
2026-03-06 21:14:19.012127,1
2026-03-06 21:14:19.146848,1
2026-03-06 21:14:19.146902,1
2026-03-06 21:14:19.146911,1
2026-03-06 21:14:19.146918,1
2026-03-06 21:14:19.146951,1
2026-03-06 21:14:19.146963,1
2026-03-06 21:14:19.146976,1
2026-03-06 21:14:19.146988,1
2026-03-06 21:14:19.146996,1
2026-03-06 21:14:19.28208,1
2026-03-06 21:14:19.282124,1
2026-03-06 21:14:19.28213,1
2026-03-06 21:14:19.282135,1
2026-03-06 21:14:19.282139,1
2026-03-06 21:14:19.282144,1
2026-03-06 21:14:19.282148,1
2026-03-06 21:14:19.282152,1
2026-03-06 21:14:19.282156,1
2026-03-06 21:14:19.417795,1
2026-03-06 21:14:19.41792,1
2026-03-06 21:14:19.417961,1
2026-03-06 21:14:19.417982,1
2026-03-06 21:14:19.418002,1
2026-03-06 21:14:19.418021,1
2026-03-06 21:14:19.418045,1
2026-03-06 21:14:19.418064,1
2026-03-06 21:14:19.418083,1
2026-03-06 21:14:19.553213,1
2026-03-06 21:14:19.553312,1
2026-03-06 21:14:19.553345,1
2026-03-06 21:14:19.553386,1
2026-03-06 21:14:19.553411,1
2026-03-06 21:14:19.553458,1
2026-03-06 21:14:19.55348,1
2026-03-06 21:14:19.553523,1
2026-03-06 21:14:19.553558,1
2026-03-06 21:14:19.687957,1
2026-03-06 21:14:19.688078,1
2026-03-06 21:14:19.688138,1
2026-03-06 21:14:19.688201,1
2026-03-06 21:14:19.688273,1
2026-03-06 21:14:19.688344,1
2026-03-06 21:14:19.688381,1
2026-03-06 21:14:19.688449,1
2026-03-06 21:14:19.688508,1
2026-03-06 21:14:19.823292,1
2026-03-06 21:14:19.823426,1
2026-03-06 21:14:19.823457,1
2026-03-06 21:14:19.823501,1
