time,RTD.CH2.raw_resistance_counts
2026-03-06 21:14:18.315753,4292776436
2026-03-06 21:14:18.31583,4292768579
2026-03-06 21:14:18.315839,4292770341
2026-03-06 21:14:18.315847,4292771588
2026-03-06 21:14:18.315856,4292769859
2026-03-06 21:14:18.315865,4292777314
2026-03-06 21:14:18.315873,4292772889
2026-03-06 21:14:18.315882,4294352070
2026-03-06 21:14:18.315891,4293339438
2026-03-06 21:14:18.316869,4292954070
2026-03-06 21:14:18.316876,4292834965
2026-03-06 21:14:18.316881,4292791824
2026-03-06 21:14:18.316885,4292783868
2026-03-06 21:14:18.31689,4292786350
2026-03-06 21:14:18.316895,4292774694
2026-03-06 21:14:18.316899,4292769478
2026-03-06 21:14:18.316904,4292766924
2026-03-06 21:14:18.316908,4292776973
2026-03-06 21:14:18.317435,4292777922
2026-03-06 21:14:18.317441,4292759522
2026-03-06 21:14:18.317445,4292774663
2026-03-06 21:14:18.31745,4292773768
2026-03-06 21:14:18.317454,4292777206
2026-03-06 21:14:18.317459,4292781930
2026-03-06 21:14:18.317463,4292767891
2026-03-06 21:14:18.317468,4292772293
2026-03-06 21:14:18.317472,4292773676
2026-03-06 21:14:18.319363,4292780373
2026-03-06 21:14:18.319373,4292767520
2026-03-06 21:14:18.319378,4292771151
2026-03-06 21:14:18.319382,4292772232
2026-03-06 21:14:18.319387,4292777446
2026-03-06 21:14:18.319391,4292782770
2026-03-06 21:14:18.319396,4292758782
2026-03-06 21:14:18.3194,4292765303
2026-03-06 21:14:18.319404,4292770150
2026-03-06 21:14:18.332783,4292773663
2026-03-06 21:14:18.332801,4292777461
2026-03-06 21:14:18.332806,4292764353
2026-03-06 21:14:18.332811,4292771726
2026-03-06 21:14:18.332815,4292767309
2026-03-06 21:14:18.33282,4292775282
2026-03-06 21:14:18.332824,4292776521
2026-03-06 21:14:18.332829,4292771336
2026-03-06 21:14:18.332833,4292779628
2026-03-06 21:14:18.46798,4292761121
2026-03-06 21:14:18.467993,4292770007
2026-03-06 21:14:18.467998,4292775031
2026-03-06 21:14:18.468002,4292778566
2026-03-06 21:14:18.468007,4292777811
2026-03-06 21:14:18.468011,4292765536
2026-03-06 21:14:18.468016,4292767933
2026-03-06 21:14:18.46802,4292768031
2026-03-06 21:14:18.468024,4292775473
2026-03-06 21:14:18.60303,4292776674
2026-03-06 21:14:18.60305,4292770954
2026-03-06 21:14:18.603056,4292767911
2026-03-06 21:14:18.603062,4292776356
2026-03-06 21:14:18.603068,4292774221
2026-03-06 21:14:18.603074,4292774024
2026-03-06 21:14:18.60308,4292772626
2026-03-06 21:14:18.603087,4292771448
2026-03-06 21:14:18.603093,4292778556
2026-03-06 21:14:18.737746,4292772688
2026-03-06 21:14:18.737785,4292774434
2026-03-06 21:14:18.737791,4292771749
2026-03-06 21:14:18.737796,4292769554
2026-03-06 21:14:18.7378,4292772848
2026-03-06 21:14:18.737805,4292777606
2026-03-06 21:14:18.737809,4292790233
2026-03-06 21:14:18.737813,4292775519
2026-03-06 21:14:18.737818,4292772647
2026-03-06 21:14:18.87272,4292780497
2026-03-06 21:14:18.872735,4292771109
2026-03-06 21:14:18.872741,4292779854
2026-03-06 21:14:18.872746,4292773905
2026-03-06 21:14:18.872752,4292778757
2026-03-06 21:14:18.872758,4292770715
2026-03-06 21:14:18.872764,4292774338
2026-03-06 21:14:18.87277,4292771286
2026-03-06 21:14:18.872776,4292773999
2026-03-06 21:14:19.012084,4292771983
2026-03-06 21:14:19.012096,4292777876
2026-03-06 21:14:19.012101,4292769806
2026-03-06 21:14:19.012105,4292786116
2026-03-06 21:14:19.01211,4292780890
2026-03-06 21:14:19.012114,4292780805
2026-03-06 21:14:19.012119,4292780843
2026-03-06 21:14:19.012123,4292771661
2026-03-06 21:14:19.012128,4292779101
2026-03-06 21:14:19.146867,4292778609
2026-03-06 21:14:19.146904,4292774108
2026-03-06 21:14:19.146913,4292776731
2026-03-06 21:14:19.146944,4292780528
2026-03-06 21:14:19.146954,4292775893
2026-03-06 21:14:19.146965,4292785477
2026-03-06 21:14:19.146977,4292783303
2026-03-06 21:14:19.14699,4292769778
2026-03-06 21:14:19.147001,4292768075
2026-03-06 21:14:19.282105,4292767930
2026-03-06 21:14:19.282126,4292760112
2026-03-06 21:14:19.282131,4292777372
2026-03-06 21:14:19.282136,4292777079
2026-03-06 21:14:19.282141,4292780245
2026-03-06 21:14:19.282145,4292786880
2026-03-06 21:14:19.282149,4292781745
2026-03-06 21:14:19.282153,4292777092
2026-03-06 21:14:19.282161,4292772281
2026-03-06 21:14:19.417831,4292768266
2026-03-06 21:14:19.417928,4292765791
2026-03-06 21:14:19.417965,4292768236
2026-03-06 21:14:19.417985,4292772158
2026-03-06 21:14:19.418011,4292779134
2026-03-06 21:14:19.418025,4292776566
2026-03-06 21:14:19.418048,4292782648
2026-03-06 21:14:19.418073,4292782654
2026-03-06 21:14:19.418087,4292785330
2026-03-06 21:14:19.553232,4292780910
2026-03-06 21:14:19.553323,4292764651
2026-03-06 21:14:19.553352,4292778051
2026-03-06 21:14:19.553397,4292768513
2026-03-06 21:14:19.553416,4292781915
2026-03-06 21:14:19.553464,4292780048
2026-03-06 21:14:19.553492,4292771173
2026-03-06 21:14:19.553529,4292779159
2026-03-06 21:14:19.553571,4292786472
2026-03-06 21:14:19.687983,4292781383
2026-03-06 21:14:19.688094,4292782210
2026-03-06 21:14:19.688146,4292774274
2026-03-06 21:14:19.688218,4292771759
2026-03-06 21:14:19.688292,4292770346
2026-03-06 21:14:19.688352,4292782635
2026-03-06 21:14:19.688397,4292779149
2026-03-06 21:14:19.688466,4292787140
2026-03-06 21:14:19.688515,4292784782
2026-03-06 21:14:19.823326,4292789930
2026-03-06 21:14:19.823434,4292778526
2026-03-06 21:14:19.823481,4292779139
2026-03-06 21:14:19.823509,4292782473
2026-03-06 21:14:19.823567,4292778218
2026-03-06 21:14:19.823608,4292776924
2026-03-06 21:14:19.823656,4292782827
2026-03-06 21:14:19.823707,4292768526
2026-03-06 21:14:19.823735,4292785125
2026-03-06 21:14:19.958602,4292773113
2026-03-06 21:14:19.958735,4292773768
2026-03-06 21:14:19.958844,4292773786
2026-03-06 21:14:19.958946,4292777479
2026-03-06 21:14:19.95905,4292767919
2026-03-06 21:14:19.959154,4292768483
2026-03-06 21:14:19.959268,4292774658
2026-03-06 21:14:19.959365,4292776008
2026-03-06 21:14:19.959437,4292783962
2026-03-06 21:14:20.097036,4292770826
2026-03-06 21:14:20.097106,4292777634
2026-03-06 21:14:20.097134,4292782280
2026-03-06 21:14:20.097149,4292783682
2026-03-06 21:14:20.097181,4292771581
2026-03-06 21:14:20.097212,4292777846
2026-03-06 21:14:20.097239,4292777790
2026-03-06 21:14:20.097256,4292780745
2026-03-06 21:14:20.097295,4292771400
2026-03-06 21:14:20.232141,4292773294
2026-03-06 21:14:20.232206,4292779903
2026-03-06 21:14:20.232232,4292784970
2026-03-06 21:14:20.23226,4292769821
2026-03-06 21:14:20.232286,4292783183
2026-03-06 21:14:20.232314,4292780004
2026-03-06 21:14:20.232343,4292774768
2026-03-06 21:14:20.232373,4292779969
2026-03-06 21:14:20.232411,4292772121
2026-03-06 21:14:20.367054,4292778075
2026-03-06 21:14:20.367124,4292774348
2026-03-06 21:14:20.367152,4292771558
2026-03-06 21:14:20.367187,4292776659
2026-03-06 21:14:20.367219,4292786682
2026-03-06 21:14:20.36724,4292777296
2026-03-06 21:14:20.36726,4292777993
2026-03-06 21:14:20.367291,4292787740
2026-03-06 21:14:20.367325,4292777235
2026-03-06 21:14:20.502946,4292776259
2026-03-06 21:14:20.503005,4292772790
2026-03-06 21:14:20.503046,4292776654
2026-03-06 21:14:20.503079,4292772571
2026-03-06 21:14:20.503117,4292780630
2026-03-06 21:14:20.503142,4292778716
2026-03-06 21:14:20.503168,4292779216
2026-03-06 21:14:20.503196,4292775109
2026-03-06 21:14:20.503209,4292770697
2026-03-06 21:14:20.63825,4292775702
2026-03-06 21:14:20.638311,4292778324
2026-03-06 21:14:20.638349,4292773289
2026-03-06 21:14:20.638386,4292772336
2026-03-06 21:14:20.638424,4292768271
2026-03-06 21:14:20.638459,4292771259
2026-03-06 21:14:20.638497,4292779592
2026-03-06 21:14:20.638533,4292777513
2026-03-06 21:14:20.638573,4292774704
2026-03-06 21:14:20.772886,4292773903
2026-03-06 21:14:20.772917,4292780940
2026-03-06 21:14:20.772928,4292763823
2026-03-06 21:14:20.772937,4292772734
2026-03-06 21:14:20.772945,4292773518
2026-03-06 21:14:20.772958,4292771856
2026-03-06 21:14:20.772964,4292772082
2026-03-06 21:14:20.772978,4292776941
2026-03-06 21:14:20.772984,4292775076
2026-03-06 21:14:20.907638,4292770094
2026-03-06 21:14:20.907696,4292776344
2026-03-06 21:14:20.907728,4292775829
2026-03-06 21:14:20.907758,4292776644
2026-03-06 21:14:20.907782,4292768459
2026-03-06 21:14:20.9078,4292770338
2026-03-06 21:14:20.907819,4292778263
2026-03-06 21:14:20.90783,4292770608
2026-03-06 21:14:20.907846,4292777056
2026-03-06 21:14:21.042826,4292785281
2026-03-06 21:14:21.042894,4292784548
2026-03-06 21:14:21.042939,4292776181
2026-03-06 21:14:21.042991,4292781913
2026-03-06 21:14:21.043043,4292767708
2026-03-06 21:14:21.043059,4292762755
2026-03-06 21:14:21.04308,4292765295
