time,ACT.LOX_Dump.timestamp_ns
2026-03-06 21:16:01.891674,1772831761891292572
2026-03-06 21:16:01.947297,1772831761946906639
2026-03-06 21:16:01.947322,1772831761946906639
2026-03-06 21:16:01.99338,1772831761992967496
2026-03-06 21:16:01.993413,1772831761992967496
2026-03-06 21:16:02.049178,1772831762048752264
2026-03-06 21:16:02.049207,1772831762048752264
2026-03-06 21:16:02.095411,1772831762094863122
2026-03-06 21:16:02.095433,1772831762094863122
2026-03-06 21:16:02.150842,1772831762150522766
2026-03-06 21:16:02.150865,1772831762150522766
2026-03-06 21:16:02.197379,1772831762196841761
2026-03-06 21:16:02.197414,1772831762196841761
2026-03-06 21:16:02.253197,1772831762252765723
2026-03-06 21:16:02.253228,1772831762252765723
2026-03-06 21:16:02.299386,1772831762299212075
2026-03-06 21:16:02.299398,1772831762299212075
2026-03-06 21:16:02.354725,1772831762354422355
2026-03-06 21:16:02.354742,1772831762354422355
2026-03-06 21:16:02.401728,1772831762401281870
2026-03-06 21:16:02.40176,1772831762401281870
2026-03-06 21:16:02.456959,1772831762456467671
2026-03-06 21:16:02.45699,1772831762456467671
2026-03-06 21:16:02.503872,1772831762503353696
2026-03-06 21:16:02.503904,1772831762503353696
2026-03-06 21:16:02.559155,1772831762558753839
2026-03-06 21:16:02.559189,1772831762558753839
2026-03-06 21:16:02.605034,1772831762604811036
2026-03-06 21:16:02.605049,1772831762604811036
2026-03-06 21:16:02.661241,1772831762660788463
2026-03-06 21:16:02.661271,1772831762660788463
2026-03-06 21:16:02.707356,1772831762706999579
2026-03-06 21:16:02.707375,1772831762706999579
2026-03-06 21:16:02.763096,1772831762762688805
2026-03-06 21:16:02.763119,1772831762762688805
2026-03-06 21:16:02.809715,1772831762809384759
2026-03-06 21:16:02.809737,1772831762809384759
2026-03-06 21:16:02.865013,1772831762864765982
2026-03-06 21:16:02.865033,1772831762864765982
2026-03-06 21:16:02.911077,1772831762910773741
2026-03-06 21:16:02.911101,1772831762910773741
2026-03-06 21:16:02.96701,1772831762966586606
2026-03-06 21:16:02.967038,1772831762966586606
2026-03-06 21:16:03.013611,1772831763013238848
2026-03-06 21:16:03.013636,1772831763013238848
2026-03-06 21:16:03.069076,1772831763068741418
2026-03-06 21:16:03.069098,1772831763068741418
2026-03-06 21:16:03.115207,1772831763114901742
2026-03-06 21:16:03.115221,1772831763114901742
2026-03-06 21:16:03.171486,1772831763170920334
2026-03-06 21:16:03.171517,1772831763170920334
2026-03-06 21:16:03.217077,1772831763216786239
2026-03-06 21:16:03.217098,1772831763216786239
2026-03-06 21:16:03.273175,1772831763272714540
2026-03-06 21:16:03.273202,1772831763272714540
2026-03-06 21:16:03.319651,1772831763319242557
2026-03-06 21:16:03.319675,1772831763319242557
2026-03-06 21:16:03.375134,1772831763374640020
2026-03-06 21:16:03.375172,1772831763374640020
2026-03-06 21:16:03.421654,1772831763421329330
2026-03-06 21:16:03.421673,1772831763421329330
2026-03-06 21:16:03.477731,1772831763477148990
2026-03-06 21:16:03.47776,1772831763477148990
2026-03-06 21:16:03.523508,1772831763523050275
2026-03-06 21:16:03.523529,1772831763523050275
2026-03-06 21:16:03.579031,1772831763578477474
2026-03-06 21:16:03.57906,1772831763578477474
2026-03-06 21:16:03.625599,1772831763625189317
2026-03-06 21:16:03.625614,1772831763625189317
2026-03-06 21:16:03.680805,1772831763680473962
2026-03-06 21:16:03.680829,1772831763680473962
2026-03-06 21:16:03.727398,1772831763726976115
2026-03-06 21:16:03.727407,1772831763726976115
2026-03-06 21:16:03.783149,1772831763782767219
2026-03-06 21:16:03.783179,1772831763782767219
2026-03-06 21:16:03.829545,1772831763829061867
2026-03-06 21:16:03.829574,1772831763829061867
2026-03-06 21:16:03.885098,1772831763884637501
2026-03-06 21:16:03.885125,1772831763884637501
2026-03-06 21:16:03.931379,1772831763930940028
2026-03-06 21:16:03.931406,1772831763930940028
2026-03-06 21:16:03.986953,1772831763986708157
2026-03-06 21:16:03.986966,1772831763986708157
2026-03-06 21:16:04.033607,1772831764033228198
2026-03-06 21:16:04.03363,1772831764033228198
2026-03-06 21:16:04.089258,1772831764089006449
2026-03-06 21:16:04.089274,1772831764089006449
2026-03-06 21:16:04.135372,1772831764134957775
2026-03-06 21:16:04.135398,1772831764134957775
2026-03-06 21:16:04.191104,1772831764190808203
2026-03-06 21:16:04.19112,1772831764190808203
2026-03-06 21:16:04.237375,1772831764237030829
2026-03-06 21:16:04.237391,1772831764237030829
2026-03-06 21:16:04.293273,1772831764293061995
2026-03-06 21:16:04.29329,1772831764293061995
2026-03-06 21:16:04.33941,1772831764339058401
2026-03-06 21:16:04.339427,1772831764339058401
2026-03-06 21:16:04.395349,1772831764394901511
2026-03-06 21:16:04.395377,1772831764394901511
2026-03-06 21:16:04.441317,1772831764441033603
2026-03-06 21:16:04.441335,1772831764441033603
2026-03-06 21:16:04.49728,1772831764496817989
2026-03-06 21:16:04.497307,1772831764496817989
2026-03-06 21:16:04.543701,1772831764543293685
2026-03-06 21:16:04.543731,1772831764543293685
2026-03-06 21:16:04.599369,1772831764598954118
2026-03-06 21:16:04.599399,1772831764598954118
2026-03-06 21:16:04.645624,1772831764645326711
2026-03-06 21:16:04.645646,1772831764645326711
2026-03-06 21:16:04.700768,1772831764700529182
2026-03-06 21:16:04.700783,1772831764700529182
2026-03-06 21:16:04.747287,1772831764746937958
2026-03-06 21:16:04.747311,1772831764746937958
2026-03-06 21:16:04.80306,1772831764802701533
2026-03-06 21:16:04.803079,1772831764802701533
2026-03-06 21:16:04.849175,1772831764848809442
2026-03-06 21:16:04.8492,1772831764848809442
2026-03-06 21:16:04.90517,1772831764904703960
2026-03-06 21:16:04.905196,1772831764904703960
2026-03-06 21:16:04.951194,1772831764950890342
2026-03-06 21:16:04.951211,1772831764950890342
2026-03-06 21:16:05.007249,1772831765006749212
2026-03-06 21:16:05.007281,1772831765006749212
2026-03-06 21:16:05.053628,1772831765053206631
2026-03-06 21:16:05.053654,1772831765053206631
2026-03-06 21:16:05.108885,1772831765108576396
2026-03-06 21:16:05.108902,1772831765108576396
2026-03-06 21:16:05.155416,1772831765154876582
2026-03-06 21:16:05.15546,1772831765154876582
2026-03-06 21:16:05.211241,1772831765210958458
2026-03-06 21:16:05.211261,1772831765210958458
2026-03-06 21:16:05.257573,1772831765257215969
2026-03-06 21:16:05.257595,1772831765257215969
2026-03-06 21:16:05.313441,1772831765312960786
2026-03-06 21:16:05.31347,1772831765312960786
2026-03-06 21:16:05.359368,1772831765358957372
2026-03-06 21:16:05.359394,1772831765358957372
2026-03-06 21:16:05.415196,1772831765414820754
2026-03-06 21:16:05.415222,1772831765414820754
2026-03-06 21:16:05.461553,1772831765461107041
2026-03-06 21:16:05.461585,1772831765461107041
2026-03-06 21:16:05.51719,1772831765516685600
2026-03-06 21:16:05.517223,1772831765516685600
2026-03-06 21:16:05.563279,1772831765562958194
2026-03-06 21:16:05.563302,1772831765562958194
2026-03-06 21:16:05.619004,1772831765618655365
2026-03-06 21:16:05.619025,1772831765618655365
2026-03-06 21:16:05.665619,1772831765665191515
2026-03-06 21:16:05.665642,1772831765665191515
2026-03-06 21:16:05.721485,1772831765720959185
2026-03-06 21:16:05.721519,1772831765720959185
2026-03-06 21:16:05.767671,1772831765767333567
2026-03-06 21:16:05.767692,1772831765767333567
2026-03-06 21:16:05.822999,1772831765822735759
2026-03-06 21:16:05.823018,1772831765822735759
2026-03-06 21:16:05.869123,1772831765868841413
2026-03-06 21:16:05.869145,1772831765868841413
2026-03-06 21:16:05.92481,1772831765924616964
2026-03-06 21:16:05.924825,1772831765924616964
2026-03-06 21:16:05.971686,1772831765971042670
2026-03-06 21:16:05.971719,1772831765971042670
2026-03-06 21:16:06.027279,1772831766026791882
2026-03-06 21:16:06.027309,1772831766026791882
2026-03-06 21:16:06.07351,1772831766073200915
2026-03-06 21:16:06.073518,1772831766073200915
2026-03-06 21:16:06.129096,1772831766128617270
2026-03-06 21:16:06.129128,1772831766128617270
2026-03-06 21:16:06.175598,1772831766175216879
2026-03-06 21:16:06.175622,1772831766175216879
2026-03-06 21:16:06.230991,1772831766230788619
2026-03-06 21:16:06.231005,1772831766230788619
2026-03-06 21:16:06.277564,1772831766277318049
2026-03-06 21:16:06.277582,1772831766277318049
2026-03-06 21:16:06.332828,1772831766332571100
2026-03-06 21:16:06.332844,1772831766332571100
2026-03-06 21:16:06.379186,1772831766378885797
2026-03-06 21:16:06.379206,1772831766378885797
2026-03-06 21:16:06.435238,1772831766434856456
2026-03-06 21:16:06.435264,1772831766434856456
2026-03-06 21:16:06.481709,1772831766481310328
2026-03-06 21:16:06.481737,1772831766481310328
2026-03-06 21:16:06.536984,1772831766536601225
2026-03-06 21:16:06.537011,1772831766536601225
2026-03-06 21:16:06.583281,1772831766583090379
2026-03-06 21:16:06.583295,1772831766583090379
2026-03-06 21:16:06.639183,1772831766638724448
2026-03-06 21:16:06.63921,1772831766638724448
2026-03-06 21:16:06.685059,1772831766684822834
2026-03-06 21:16:06.685073,1772831766684822834
2026-03-06 21:16:06.741128,1772831766740750976
2026-03-06 21:16:06.741152,1772831766740750976
2026-03-06 21:16:06.788241,1772831766787062779
2026-03-06 21:16:06.788269,1772831766787062779
2026-03-06 21:16:06.843325,1772831766842938855
2026-03-06 21:16:06.843356,1772831766842938855
2026-03-06 21:16:06.89066,1772831766889604514
2026-03-06 21:16:06.890684,1772831766889604514
2026-03-06 21:16:06.94535,1772831766944935300
2026-03-06 21:16:06.945377,1772831766944935300
2026-03-06 21:16:06.991269,1772831766990870125
2026-03-06 21:16:06.991292,1772831766990870125
2026-03-06 21:16:07.047202,1772831767046562408
2026-03-06 21:16:07.047227,1772831767046562408
2026-03-06 21:16:07.093312,1772831767092832244
2026-03-06 21:16:07.093342,1772831767092832244
2026-03-06 21:16:07.149146,1772831767148901621
2026-03-06 21:16:07.149165,1772831767148901621
2026-03-06 21:16:07.195619,1772831767195333385
2026-03-06 21:16:07.195633,1772831767195333385
2026-03-06 21:16:07.250861,1772831767250559079
2026-03-06 21:16:07.250883,1772831767250559079
2026-03-06 21:16:07.297423,1772831767297208403
2026-03-06 21:16:07.297436,1772831767297208403
2026-03-06 21:16:07.353118,1772831767352754524
2026-03-06 21:16:07.353142,1772831767352754524
2026-03-06 21:16:07.399566,1772831767399169603
2026-03-06 21:16:07.39958,1772831767399169603
2026-03-06 21:16:07.455287,1772831767455067490
2026-03-06 21:16:07.455298,1772831767455067490
2026-03-06 21:16:07.501436,1772831767501069050
2026-03-06 21:16:07.501458,1772831767501069050
2026-03-06 21:16:07.556737,1772831767556551220
2026-03-06 21:16:07.556751,1772831767556551220
2026-03-06 21:16:07.603415,1772831767603102100
2026-03-06 21:16:07.60343,1772831767603102100
2026-03-06 21:16:07.659156,1772831767659002664
2026-03-06 21:16:07.659166,1772831767659002664
2026-03-06 21:16:07.705208,1772831767704990631
2026-03-06 21:16:07.70522,1772831767704990631
2026-03-06 21:16:07.761101,1772831767760817575
2026-03-06 21:16:07.761118,1772831767760817575
2026-03-06 21:16:07.80745,1772831767807007002
2026-03-06 21:16:07.807477,1772831767807007002
2026-03-06 21:16:07.862927,1772831767862721771
2026-03-06 21:16:07.862946,1772831767862721771
2026-03-06 21:16:07.909425,1772831767909080117
2026-03-06 21:16:07.909449,1772831767909080117
2026-03-06 21:16:07.964718,1772831767964458402
2026-03-06 21:16:07.964731,1772831767964458402
2026-03-06 21:16:08.011652,1772831768011348317
2026-03-06 21:16:08.011666,1772831768011348317
2026-03-06 21:16:08.067325,1772831768066929866
2026-03-06 21:16:08.067354,1772831768066929866
2026-03-06 21:16:08.11293,1772831768112749295
2026-03-06 21:16:08.112944,1772831768112749295
2026-03-06 21:16:08.168781,1772831768168467732
2026-03-06 21:16:08.168799,1772831768168467732
2026-03-06 21:16:08.215707,1772831768215375311
2026-03-06 21:16:08.215731,1772831768215375311
2026-03-06 21:16:08.27099,1772831768270590864
2026-03-06 21:16:08.271019,1772831768270590864
2026-03-06 21:16:08.317053,1772831768316723628
2026-03-06 21:16:08.317075,1772831768316723628
2026-03-06 21:16:08.372977,1772831768372645661
2026-03-06 21:16:08.372993,1772831768372645661
2026-03-06 21:16:08.419798,1772831768419138851
2026-03-06 21:16:08.419825,1772831768419138851
2026-03-06 21:16:08.475441,1772831768475079592
2026-03-06 21:16:08.475462,1772831768475079592
2026-03-06 21:16:08.521431,1772831768521143890
2026-03-06 21:16:08.521452,1772831768521143890
2026-03-06 21:16:08.576979,1772831768576639852
2026-03-06 21:16:08.577002,1772831768576639852
2026-03-06 21:16:08.623541,1772831768623189903
2026-03-06 21:16:08.623562,1772831768623189903
2026-03-06 21:16:08.678958,1772831768678562846
2026-03-06 21:16:08.678981,1772831768678562846
2026-03-06 21:16:08.72529,1772831768725041530
2026-03-06 21:16:08.725303,1772831768725041530
2026-03-06 21:16:08.781134,1772831768780715641
2026-03-06 21:16:08.78117,1772831768780715641
2026-03-06 21:16:08.827324,1772831768826858840
2026-03-06 21:16:08.827342,1772831768826858840
2026-03-06 21:16:08.883106,1772831768882743135
2026-03-06 21:16:08.883134,1772831768882743135
2026-03-06 21:16:08.929503,1772831768929232206
2026-03-06 21:16:08.929522,1772831768929232206
2026-03-06 21:16:08.985377,1772831768984958936
2026-03-06 21:16:08.985402,1772831768984958936
2026-03-06 21:16:09.031382,1772831769031020599
2026-03-06 21:16:09.031404,1772831769031020599
2026-03-06 21:16:09.087033,1772831769086717371
2026-03-06 21:16:09.087054,1772831769086717371
2026-03-06 21:16:09.133436,1772831769133149688
2026-03-06 21:16:09.133451,1772831769133149688
2026-03-06 21:16:09.189037,1772831769188702574
2026-03-06 21:16:09.189061,1772831769188702574
2026-03-06 21:16:09.235456,1772831769235278755
2026-03-06 21:16:09.235464,1772831769235278755
2026-03-06 21:16:09.291344,1772831769290976625
2026-03-06 21:16:09.291369,1772831769290976625
2026-03-06 21:16:09.337058,1772831769336884003
2026-03-06 21:16:09.337069,1772831769336884003
2026-03-06 21:16:09.392724,1772831769392456977
2026-03-06 21:16:09.392744,1772831769392456977
2026-03-06 21:16:09.439433,1772831769439120680
2026-03-06 21:16:09.439449,1772831769439120680
2026-03-06 21:16:09.495427,1772831769495189825
2026-03-06 21:16:09.495446,1772831769495189825
2026-03-06 21:16:09.540947,1772831769540749081
2026-03-06 21:16:09.540964,1772831769540749081
2026-03-06 21:16:09.596953,1772831769596598689
2026-03-06 21:16:09.596968,1772831769596598689
2026-03-06 21:16:09.643238,1772831769642944206
2026-03-06 21:16:09.643259,1772831769642944206
2026-03-06 21:16:09.698883,1772831769698581371
2026-03-06 21:16:09.698901,1772831769698581371
2026-03-06 21:16:09.745239,1772831769745050392
2026-03-06 21:16:09.745249,1772831769745050392
2026-03-06 21:16:09.801237,1772831769801027753
2026-03-06 21:16:09.801249,1772831769801027753
2026-03-06 21:16:09.847357,1772831769847180181
2026-03-06 21:16:09.847376,1772831769847180181
2026-03-06 21:16:09.903018,1772831769902811739
2026-03-06 21:16:09.90303,1772831769902811739
2026-03-06 21:16:09.94952,1772831769949315143
2026-03-06 21:16:09.949531,1772831769949315143
2026-03-06 21:16:10.005515,1772831770005135246
2026-03-06 21:16:10.005534,1772831770005135246
2026-03-06 21:16:10.051143,1772831770050944655
2026-03-06 21:16:10.051154,1772831770050944655
2026-03-06 21:16:10.106962,1772831770106686199
2026-03-06 21:16:10.106978,1772831770106686199
2026-03-06 21:16:10.153505,1772831770153240656
2026-03-06 21:16:10.153517,1772831770153240656
2026-03-06 21:16:10.209477,1772831770209170420
2026-03-06 21:16:10.20949,1772831770209170420
2026-03-06 21:16:10.255538,1772831770255240163
2026-03-06 21:16:10.255554,1772831770255240163
2026-03-06 21:16:10.31094,1772831770310627987
2026-03-06 21:16:10.310957,1772831770310627987
2026-03-06 21:16:10.357628,1772831770357393614
2026-03-06 21:16:10.35764,1772831770357393614
2026-03-06 21:16:10.413074,1772831770412545270
2026-03-06 21:16:10.413088,1772831770412545270
2026-03-06 21:16:10.459107,1772831770458820684
2026-03-06 21:16:10.459119,1772831770458820684
2026-03-06 21:16:10.515222,1772831770514991137
2026-03-06 21:16:10.515238,1772831770514991137
2026-03-06 21:16:10.561192,1772831770560904039
2026-03-06 21:16:10.561212,1772831770560904039
2026-03-06 21:16:10.616938,1772831770616647460
2026-03-06 21:16:10.616955,1772831770616647460
2026-03-06 21:16:10.663498,1772831770663282389
2026-03-06 21:16:10.663509,1772831770663282389
2026-03-06 21:16:10.718859,1772831770718646825
2026-03-06 21:16:10.718869,1772831770718646825
2026-03-06 21:16:10.765261,1772831770764971536
2026-03-06 21:16:10.765277,1772831770764971536
2026-03-06 21:16:10.82128,1772831770821001277
2026-03-06 21:16:10.821299,1772831770821001277
2026-03-06 21:16:10.867176,1772831770866861096
2026-03-06 21:16:10.867192,1772831770866861096
2026-03-06 21:16:10.923007,1772831770922674312
2026-03-06 21:16:10.923026,1772831770922674312
2026-03-06 21:16:10.969514,1772831770969228384
2026-03-06 21:16:10.969526,1772831770969228384
2026-03-06 21:16:11.025556,1772831771025123115
2026-03-06 21:16:11.025578,1772831771025123115
2026-03-06 21:16:11.0713,1772831771070903372
2026-03-06 21:16:11.071321,1772831771070903372
2026-03-06 21:16:11.127235,1772831771126850180
2026-03-06 21:16:11.127252,1772831771126850180
2026-03-06 21:16:11.173497,1772831771173209871
2026-03-06 21:16:11.173517,1772831771173209871
2026-03-06 21:16:11.228999,1772831771228685266
2026-03-06 21:16:11.229029,1772831771228685266
2026-03-06 21:16:11.275111,1772831771274867473
2026-03-06 21:16:11.275124,1772831771274867473
2026-03-06 21:16:11.331394,1772831771331004991
2026-03-06 21:16:11.331412,1772831771331004991
2026-03-06 21:16:11.377449,1772831771377251705
2026-03-06 21:16:11.37746,1772831771377251705
2026-03-06 21:16:11.43328,1772831771432997281
2026-03-06 21:16:11.433299,1772831771432997281
2026-03-06 21:16:11.479503,1772831771479289442
2026-03-06 21:16:11.479522,1772831771479289442
2026-03-06 21:16:11.535512,1772831771535132305
2026-03-06 21:16:11.535531,1772831771535132305
2026-03-06 21:16:11.581649,1772831771581312551
2026-03-06 21:16:11.58167,1772831771581312551
2026-03-06 21:16:11.636789,1772831771636565025
2026-03-06 21:16:11.636802,1772831771636565025
2026-03-06 21:16:11.683563,1772831771683358005
2026-03-06 21:16:11.683575,1772831771683358005
2026-03-06 21:16:11.739182,1772831771738873172
2026-03-06 21:16:11.739199,1772831771738873172
2026-03-06 21:16:11.78517,1772831771784941870
2026-03-06 21:16:11.785184,1772831771784941870
2026-03-06 21:16:11.841307,1772831771840968089
2026-03-06 21:16:11.841322,1772831771840968089
2026-03-06 21:16:11.887477,1772831771887176558
2026-03-06 21:16:11.887494,1772831771887176558
2026-03-06 21:16:11.943056,1772831771942721226
2026-03-06 21:16:11.943073,1772831771942721226
2026-03-06 21:16:11.989657,1772831771989301292
2026-03-06 21:16:11.989678,1772831771989301292
2026-03-06 21:16:12.045437,1772831772045034532
2026-03-06 21:16:12.04546,1772831772045034532
2026-03-06 21:16:12.091535,1772831772091224803
2026-03-06 21:16:12.09155,1772831772091224803
2026-03-06 21:16:12.147135,1772831772146946297
2026-03-06 21:16:12.147143,1772831772146946297
2026-03-06 21:16:12.193699,1772831772193327266
2026-03-06 21:16:12.19372,1772831772193327266
2026-03-06 21:16:12.249397,1772831772249084864
2026-03-06 21:16:12.249413,1772831772249084864
2026-03-06 21:16:12.295383,1772831772294994629
2026-03-06 21:16:12.295404,1772831772294994629
2026-03-06 21:16:12.350967,1772831772350826125
2026-03-06 21:16:12.350978,1772831772350826125
2026-03-06 21:16:12.397653,1772831772397232314
2026-03-06 21:16:12.397677,1772831772397232314
2026-03-06 21:16:12.452917,1772831772452731121
2026-03-06 21:16:12.452931,1772831772452731121
2026-03-06 21:16:12.499605,1772831772499292744
2026-03-06 21:16:12.499622,1772831772499292744
2026-03-06 21:16:12.555183,1772831772554919177
2026-03-06 21:16:12.5552,1772831772554919177
2026-03-06 21:16:12.60119,1772831772600916273
2026-03-06 21:16:12.60121,1772831772600916273
2026-03-06 21:16:12.657324,1772831772656954205
2026-03-06 21:16:12.65734,1772831772656954205
2026-03-06 21:16:12.703423,1772831772703307095
2026-03-06 21:16:12.70343,1772831772703307095
2026-03-06 21:16:12.758927,1772831772758717857
2026-03-06 21:16:12.758936,1772831772758717857
2026-03-06 21:16:12.80561,1772831772805238667
2026-03-06 21:16:12.805632,1772831772805238667
2026-03-06 21:16:12.860885,1772831772860534134
2026-03-06 21:16:12.860904,1772831772860534134
2026-03-06 21:16:12.907434,1772831772907014891
2026-03-06 21:16:12.907456,1772831772907014891
2026-03-06 21:16:12.963168,1772831772962904261
2026-03-06 21:16:12.963181,1772831772962904261
2026-03-06 21:16:13.009589,1772831773009257127
2026-03-06 21:16:13.009611,1772831773009257127
2026-03-06 21:16:13.065039,1772831773064850795
2026-03-06 21:16:13.065047,1772831773064850795
2026-03-06 21:16:13.111591,1772831773111315671
2026-03-06 21:16:13.111609,1772831773111315671
2026-03-06 21:16:13.167135,1772831773166858430
2026-03-06 21:16:13.167156,1772831773166858430
2026-03-06 21:16:13.213445,1772831773213318651
2026-03-06 21:16:13.213455,1772831773213318651
2026-03-06 21:16:13.269062,1772831773268812137
2026-03-06 21:16:13.269078,1772831773268812137
2026-03-06 21:16:13.315415,1772831773315174536
2026-03-06 21:16:13.315428,1772831773315174536
2026-03-06 21:16:13.370831,1772831773370570129
2026-03-06 21:16:13.370846,1772831773370570129
2026-03-06 21:16:13.417345,1772831773417007886
2026-03-06 21:16:13.417362,1772831773417007886
2026-03-06 21:16:13.473226,1772831773472930828
2026-03-06 21:16:13.473247,1772831773472930828
2026-03-06 21:16:13.519628,1772831773519365502
2026-03-06 21:16:13.519642,1772831773519365502
2026-03-06 21:16:13.574902,1772831773574646487
2026-03-06 21:16:13.574917,1772831773574646487
2026-03-06 21:16:13.621232,1772831773621065660
2026-03-06 21:16:13.62124,1772831773621065660
2026-03-06 21:16:13.676928,1772831773676673224
2026-03-06 21:16:13.676945,1772831773676673224
2026-03-06 21:16:13.723272,1772831773722922486
2026-03-06 21:16:13.723294,1772831773722922486
2026-03-06 21:16:13.77896,1772831773778794379
2026-03-06 21:16:13.778968,1772831773778794379
2026-03-06 21:16:13.825253,1772831773824948795
2026-03-06 21:16:13.825268,1772831773824948795
2026-03-06 21:16:13.880874,1772831773880644226
2026-03-06 21:16:13.880887,1772831773880644226
2026-03-06 21:16:13.927473,1772831773927245780
2026-03-06 21:16:13.927487,1772831773927245780
2026-03-06 21:16:13.982894,1772831773982667058
2026-03-06 21:16:13.982912,1772831773982667058
2026-03-06 21:16:14.029467,1772831774029148519
2026-03-06 21:16:14.029486,1772831774029148519
2026-03-06 21:16:14.085018,1772831774084835592
2026-03-06 21:16:14.085026,1772831774084835592
2026-03-06 21:16:14.131554,1772831774131149292
2026-03-06 21:16:14.131577,1772831774131149292
2026-03-06 21:16:14.186936,1772831774186700057
2026-03-06 21:16:14.186951,1772831774186700057
2026-03-06 21:16:14.233503,1772831774233021966
2026-03-06 21:16:14.23352,1772831774233021966
2026-03-06 21:16:14.289085,1772831774288813321
2026-03-06 21:16:14.289104,1772831774288813321
2026-03-06 21:16:14.335445,1772831774335211041
2026-03-06 21:16:14.335457,1772831774335211041
2026-03-06 21:16:14.391038,1772831774390672005
2026-03-06 21:16:14.391061,1772831774390672005
2026-03-06 21:16:14.437524,1772831774437147797
2026-03-06 21:16:14.43754,1772831774437147797
2026-03-06 21:16:14.492905,1772831774492722270
2026-03-06 21:16:14.492914,1772831774492722270
2026-03-06 21:16:14.539288,1772831774538994159
2026-03-06 21:16:14.539304,1772831774538994159
2026-03-06 21:16:14.595396,1772831774595098398
2026-03-06 21:16:14.595415,1772831774595098398
2026-03-06 21:16:14.64105,1772831774640830049
2026-03-06 21:16:14.641062,1772831774640830049
2026-03-06 21:16:14.697151,1772831774696785324
2026-03-06 21:16:14.697174,1772831774696785324
2026-03-06 21:16:14.743419,1772831774743087908
2026-03-06 21:16:14.743436,1772831774743087908
2026-03-06 21:16:14.799027,1772831774798833137
2026-03-06 21:16:14.799036,1772831774798833137
2026-03-06 21:16:14.84543,1772831774845232919
2026-03-06 21:16:14.845445,1772831774845232919
2026-03-06 21:16:14.901089,1772831774900724628
2026-03-06 21:16:14.901108,1772831774900724628
2026-03-06 21:16:14.947585,1772831774947151284
2026-03-06 21:16:14.947602,1772831774947151284
2026-03-06 21:16:15.00329,1772831775003064127
2026-03-06 21:16:15.003299,1772831775003064127
2026-03-06 21:16:15.049614,1772831775049318503
2026-03-06 21:16:15.04963,1772831775049318503
2026-03-06 21:16:15.105494,1772831775105068721
2026-03-06 21:16:15.105511,1772831775105068721
2026-03-06 21:16:15.15158,1772831775151377986
2026-03-06 21:16:15.151591,1772831775151377986
2026-03-06 21:16:15.20715,1772831775206862450
2026-03-06 21:16:15.207169,1772831775206862450
2026-03-06 21:16:15.253451,1772831775253141629
2026-03-06 21:16:15.253466,1772831775253141629
2026-03-06 21:16:15.309018,1772831775308716777
2026-03-06 21:16:15.309034,1772831775308716777
2026-03-06 21:16:15.355772,1772831775355389572
2026-03-06 21:16:15.35579,1772831775355389572
2026-03-06 21:16:15.410907,1772831775410647984
2026-03-06 21:16:15.410923,1772831775410647984
2026-03-06 21:16:15.457384,1772831775457208175
2026-03-06 21:16:15.457395,1772831775457208175
2026-03-06 21:16:15.512795,1772831775512534007
2026-03-06 21:16:15.512811,1772831775512534007
2026-03-06 21:16:15.559606,1772831775559247234
2026-03-06 21:16:15.559625,1772831775559247234
2026-03-06 21:16:15.614809,1772831775614630350
2026-03-06 21:16:15.614823,1772831775614630350
2026-03-06 21:16:15.661354,1772831775661009305
2026-03-06 21:16:15.661371,1772831775661009305
2026-03-06 21:16:15.71736,1772831775716995570
2026-03-06 21:16:15.717375,1772831775716995570
2026-03-06 21:16:15.763266,1772831775762883302
2026-03-06 21:16:15.763284,1772831775762883302
2026-03-06 21:16:15.819008,1772831775818647336
2026-03-06 21:16:15.819027,1772831775818647336
2026-03-06 21:16:15.865668,1772831775865363617
2026-03-06 21:16:15.865682,1772831775865363617
2026-03-06 21:16:15.921012,1772831775920667960
2026-03-06 21:16:15.921029,1772831775920667960
2026-03-06 21:16:15.967597,1772831775967113704
2026-03-06 21:16:15.967615,1772831775967113704
2026-03-06 21:16:16.023032,1772831776022732123
2026-03-06 21:16:16.023048,1772831776022732123
2026-03-06 21:16:16.069256,1772831776069023148
2026-03-06 21:16:16.069273,1772831776069023148
2026-03-06 21:16:16.12549,1772831776125123666
2026-03-06 21:16:16.125512,1772831776125123666
2026-03-06 21:16:16.171361,1772831776171167213
2026-03-06 21:16:16.171372,1772831776171167213
2026-03-06 21:16:16.227398,1772831776227142825
2026-03-06 21:16:16.227412,1772831776227142825
2026-03-06 21:16:16.2734,1772831776273083463
2026-03-06 21:16:16.273415,1772831776273083463
2026-03-06 21:16:16.329268,1772831776328909511
2026-03-06 21:16:16.329287,1772831776328909511
2026-03-06 21:16:16.37573,1772831776375378095
2026-03-06 21:16:16.375749,1772831776375378095
2026-03-06 21:16:16.430811,1772831776430622958
2026-03-06 21:16:16.43082,1772831776430622958
2026-03-06 21:16:16.477314,1772831776476995758
2026-03-06 21:16:16.47733,1772831776476995758
2026-03-06 21:16:16.533381,1772831776533056706
2026-03-06 21:16:16.533397,1772831776533056706
2026-03-06 21:16:16.579658,1772831776579349713
2026-03-06 21:16:16.579676,1772831776579349713
2026-03-06 21:16:16.635399,1772831776634928544
2026-03-06 21:16:16.635426,1772831776634928544
2026-03-06 21:16:16.681555,1772831776681318942
2026-03-06 21:16:16.681569,1772831776681318942
2026-03-06 21:16:16.737278,1772831776736957764
