time,TC_Cal.CH3.channel_id
2026-03-06 21:14:19.123169,3
2026-03-06 21:14:19.123576,3
2026-03-06 21:14:19.250493,3
2026-03-06 21:14:19.250913,3
2026-03-06 21:14:19.376938,3
2026-03-06 21:14:19.376993,3
2026-03-06 21:14:19.377231,3
2026-03-06 21:14:19.504964,3
2026-03-06 21:14:19.505153,3
2026-03-06 21:14:19.506303,3
2026-03-06 21:14:19.631254,3
2026-03-06 21:14:19.631719,3
2026-03-06 21:14:19.63172,3
2026-03-06 21:14:19.632003,3
2026-03-06 21:14:19.632074,3
2026-03-06 21:14:19.758109,3
2026-03-06 21:14:19.758153,3
2026-03-06 21:14:19.758206,3
2026-03-06 21:14:19.75831,3
2026-03-06 21:14:19.758537,3
2026-03-06 21:14:19.885917,3
2026-03-06 21:14:19.885951,3
2026-03-06 21:14:19.885974,3
2026-03-06 21:14:19.885992,3
2026-03-06 21:14:19.886017,3
2026-03-06 21:14:19.886037,3
2026-03-06 21:14:19.886063,3
2026-03-06 21:14:19.886098,3
2026-03-06 21:14:19.886134,3
2026-03-06 21:14:19.886259,3
2026-03-06 21:14:20.01711,3
2026-03-06 21:14:20.017169,3
2026-03-06 21:14:20.017211,3
2026-03-06 21:14:20.017279,3
2026-03-06 21:14:20.017362,3
2026-03-06 21:14:20.017422,3
2026-03-06 21:14:20.017685,3
2026-03-06 21:14:20.144063,3
2026-03-06 21:14:20.144104,3
2026-03-06 21:14:20.144117,3
2026-03-06 21:14:20.144132,3
2026-03-06 21:14:20.144147,3
2026-03-06 21:14:20.144193,3
2026-03-06 21:14:20.144241,3
2026-03-06 21:14:20.14428,3
2026-03-06 21:14:20.144323,3
2026-03-06 21:14:20.144409,3
2026-03-06 21:14:20.271215,3
2026-03-06 21:14:20.271261,3
2026-03-06 21:14:20.271307,3
2026-03-06 21:14:20.271353,3
2026-03-06 21:14:20.271398,3
2026-03-06 21:14:20.27144,3
2026-03-06 21:14:20.271483,3
2026-03-06 21:14:20.271826,3
2026-03-06 21:14:20.397982,3
2026-03-06 21:14:20.398018,3
2026-03-06 21:14:20.398052,3
2026-03-06 21:14:20.398095,3
2026-03-06 21:14:20.398141,3
2026-03-06 21:14:20.398144,3
2026-03-06 21:14:20.398183,3
2026-03-06 21:14:20.398225,3
2026-03-06 21:14:20.398268,3
2026-03-06 21:14:20.398308,3
2026-03-06 21:14:20.525079,3
2026-03-06 21:14:20.525138,3
2026-03-06 21:14:20.52518,3
