time,BOARD.HB_21.engine_state
2026-03-06 21:14:18.311456,0
2026-03-06 21:14:18.318587,0
2026-03-06 21:14:19.128483,0
2026-03-06 21:14:20.134607,0
2026-03-06 21:14:21.139878,0
2026-03-06 21:14:22.146112,0
2026-03-06 21:14:23.150852,0
2026-03-06 21:14:24.155544,0
2026-03-06 21:14:25.161018,0
2026-03-06 21:14:26.166119,0
2026-03-06 21:14:27.172025,0
2026-03-06 21:14:28.17663,0
2026-03-06 21:14:29.181705,0
2026-03-06 21:14:30.187322,0
2026-03-06 21:14:31.193145,0
2026-03-06 21:14:32.197534,0
2026-03-06 21:14:33.202905,0
2026-03-06 21:14:34.207729,0
2026-03-06 21:14:35.212892,0
2026-03-06 21:14:36.218784,0
2026-03-06 21:14:37.224363,0
2026-03-06 21:14:38.228933,0
2026-03-06 21:14:39.234153,0
2026-03-06 21:14:40.240282,0
2026-03-06 21:14:41.245006,0
2026-03-06 21:14:42.25043,0
2026-03-06 21:14:43.255007,0
2026-03-06 21:14:44.260594,0
2026-03-06 21:14:45.266279,0
2026-03-06 21:14:46.271341,0
2026-03-06 21:14:47.276115,0
2026-03-06 21:14:48.281028,0
2026-03-06 21:14:49.28798,0
2026-03-06 21:14:50.292353,0
2026-03-06 21:14:51.297439,0
2026-03-06 21:14:52.302056,0
2026-03-06 21:14:53.307423,0
2026-03-06 21:14:54.313302,0
2026-03-06 21:14:55.318342,0
2026-03-06 21:14:56.323487,0
2026-03-06 21:14:57.328137,0
2026-03-06 21:14:58.334575,0
2026-03-06 21:14:59.339327,0
2026-03-06 21:15:00.344322,0
2026-03-06 21:15:01.349451,0
2026-03-06 21:15:02.354311,0
2026-03-06 21:15:03.360268,0
2026-03-06 21:15:04.365412,0
2026-03-06 21:15:05.370472,0
2026-03-06 21:15:06.375592,0
2026-03-06 21:15:07.382281,0
2026-03-06 21:15:08.386441,0
2026-03-06 21:15:09.391748,0
2026-03-06 21:15:10.39648,0
2026-03-06 21:15:11.401538,0
2026-03-06 21:15:12.407558,0
2026-03-06 21:15:13.412663,0
2026-03-06 21:15:14.417497,0
2026-03-06 21:15:15.422638,0
2026-03-06 21:15:16.429592,0
2026-03-06 21:15:17.433679,0
2026-03-06 21:15:18.438906,0
2026-03-06 21:15:19.44377,0
2026-03-06 21:15:20.449105,0
2026-03-06 21:15:21.454772,0
2026-03-06 21:15:22.459751,0
2026-03-06 21:15:23.464779,0
2026-03-06 21:15:24.470215,0
2026-03-06 21:15:25.47647,0
2026-03-06 21:15:26.480917,0
2026-03-06 21:15:27.485767,0
2026-03-06 21:15:28.491169,0
2026-03-06 21:15:29.495899,0
2026-03-06 21:15:30.501786,0
2026-03-06 21:15:31.506844,0
2026-03-06 21:15:32.511858,0
2026-03-06 21:15:33.517045,0
2026-03-06 21:15:34.524039,0
2026-03-06 21:15:35.528324,0
2026-03-06 21:15:36.532964,0
2026-03-06 21:15:37.538079,0
2026-03-06 21:15:38.542861,0
2026-03-06 21:15:39.548982,0
2026-03-06 21:15:40.554139,0
2026-03-06 21:15:41.559199,0
2026-03-06 21:15:42.564292,0
2026-03-06 21:15:43.570926,0
2026-03-06 21:15:44.575172,0
2026-03-06 21:15:45.579879,0
2026-03-06 21:15:46.585116,0
2026-03-06 21:15:47.59025,0
2026-03-06 21:15:48.596212,0
2026-03-06 21:15:49.601193,0
2026-03-06 21:15:50.606038,0
2026-03-06 21:15:51.611102,0
2026-03-06 21:15:52.61783,0
2026-03-06 21:15:53.622441,0
2026-03-06 21:15:54.627124,0
2026-03-06 21:15:55.632028,0
2026-03-06 21:15:56.637056,0
2026-03-06 21:15:57.64325,0
2026-03-06 21:15:58.648147,0
2026-03-06 21:15:59.653217,0
2026-03-06 21:16:00.658027,0
2026-03-06 21:16:01.665015,0
2026-03-06 21:16:02.669436,0
2026-03-06 21:16:03.674203,0
2026-03-06 21:16:04.67942,0
2026-03-06 21:16:05.684203,0
2026-03-06 21:16:06.690602,0
2026-03-06 21:16:07.695393,0
2026-03-06 21:16:08.70059,0
2026-03-06 21:16:09.705808,0
2026-03-06 21:16:10.711429,0
2026-03-06 21:16:11.716721,0
2026-03-06 21:16:12.721718,0
2026-03-06 21:16:13.726785,0
2026-03-06 21:16:14.731786,0
2026-03-06 21:16:15.737715,0
2026-03-06 21:16:16.742885,0
2026-03-06 21:16:17.747667,0
2026-03-06 21:16:18.752827,0
2026-03-06 21:16:19.758959,0
2026-03-06 21:16:20.763433,0
2026-03-06 21:16:21.768405,0
2026-03-06 21:16:22.773419,0
2026-03-06 21:16:23.778508,0
2026-03-06 21:16:24.784561,0
2026-03-06 21:16:25.789579,0
2026-03-06 21:16:26.794683,0
2026-03-06 21:16:27.80009,0
2026-03-06 21:16:28.80634,0
2026-03-06 21:16:29.811042,0
2026-03-06 21:16:30.815819,0
2026-03-06 21:16:31.820572,0
2026-03-06 21:16:32.82591,0
2026-03-06 21:16:33.832221,0
2026-03-06 21:16:34.836928,0
2026-03-06 21:16:35.841986,0
2026-03-06 21:16:36.846797,0
2026-03-06 21:16:37.853405,0
2026-03-06 21:16:38.858264,0
2026-03-06 21:16:39.863206,0
2026-03-06 21:16:40.868018,0
2026-03-06 21:16:41.873388,0
2026-03-06 21:16:42.879099,0
2026-03-06 21:16:43.883903,0
2026-03-06 21:16:44.888975,0
2026-03-06 21:16:45.893802,0
