time,LC_Cal.CH2.raw_adc
2026-03-06 21:14:21.130692,5940086
2026-03-06 21:14:21.130752,5848417
2026-03-06 21:14:21.130816,5890882
2026-03-06 21:14:21.130891,5890882
2026-03-06 21:14:21.230179,6012208
2026-03-06 21:14:21.230248,6036472
2026-03-06 21:14:21.230321,6022991
2026-03-06 21:14:21.230398,5914471
2026-03-06 21:14:21.230465,5835610
2026-03-06 21:14:21.230547,5921212
2026-03-06 21:14:21.230637,5854484
2026-03-06 21:14:21.230717,5945477
2026-03-06 21:14:21.230805,6072870
2026-03-06 21:14:21.231268,5914471
2026-03-06 21:14:21.330742,5967720
2026-03-06 21:14:21.33079,5953567
2026-03-06 21:14:21.330857,5907058
2026-03-06 21:14:21.330934,6148361
2026-03-06 21:14:21.331002,5850438
2026-03-06 21:14:21.331065,5690694
2026-03-06 21:14:21.331143,5945477
2026-03-06 21:14:21.331221,5923909
2026-03-06 21:14:21.331627,5967720
2026-03-06 21:14:21.430196,6053322
2026-03-06 21:14:21.430402,5785058
2026-03-06 21:14:21.430461,6103876
2026-03-06 21:14:21.430532,6066803
2026-03-06 21:14:21.430586,5859200
2026-03-06 21:14:21.430652,6096461
2026-03-06 21:14:21.530361,5900317
2026-03-06 21:14:21.530451,6081632
2026-03-06 21:14:21.530537,5971091
2026-03-06 21:14:21.530631,6032428
2026-03-06 21:14:21.530727,5923909
2026-03-06 21:14:21.530803,5900317
2026-03-06 21:14:21.53082,5827522
2026-03-06 21:14:21.530921,5890882
2026-03-06 21:14:21.531018,6054671
2026-03-06 21:14:21.630622,5956262
2026-03-06 21:14:21.630721,5841003
2026-03-06 21:14:21.63083,5957610
2026-03-06 21:14:21.631181,5956262
2026-03-06 21:14:21.730237,6026361
2026-03-06 21:14:21.730322,6093765
2026-03-06 21:14:21.730423,5843024
2026-03-06 21:14:21.730499,5977831
2026-03-06 21:14:21.730595,5780339
2026-03-06 21:14:21.7307,5830892
2026-03-06 21:14:21.730808,6055344
2026-03-06 21:14:21.731506,6093765
2026-03-06 21:14:21.830569,5925256
2026-03-06 21:14:21.830631,5996031
2026-03-06 21:14:21.830715,6033776
2026-03-06 21:14:21.830792,5898969
2026-03-06 21:14:21.830873,5942108
2026-03-06 21:14:21.830949,6050626
2026-03-06 21:14:21.831021,5925256
2026-03-06 21:14:21.831101,5955588
2026-03-06 21:14:21.831363,6050626
2026-03-06 21:14:21.933126,5855831
2026-03-06 21:14:21.933223,6006141
2026-03-06 21:14:21.933301,5882118
2026-03-06 21:14:21.933404,5963676
2026-03-06 21:14:21.933481,6099832
2026-03-06 21:14:21.933556,5974460
2026-03-06 21:14:21.933684,5904361
2026-03-06 21:14:21.933761,6130836
2026-03-06 21:14:21.934243,5855831
2026-03-06 21:14:22.03349,5774272
2026-03-06 21:14:22.033581,5865268
2026-03-06 21:14:22.033683,6012880
2026-03-06 21:14:22.03378,5938062
2026-03-06 21:14:22.033891,5946152
2026-03-06 21:14:22.033986,5939411
2026-03-06 21:14:22.034599,5774272
2026-03-06 21:14:22.133489,5864594
2026-03-06 21:14:22.133562,5947499
2026-03-06 21:14:22.133647,5917169
2026-03-06 21:14:22.133726,5940758
2026-03-06 21:14:22.13472,5864594
2026-03-06 21:14:22.233219,5881445
2026-03-06 21:14:22.233261,5872008
2026-03-06 21:14:22.233302,5944129
2026-03-06 21:14:22.233356,5861224
2026-03-06 21:14:22.233424,5747312
2026-03-06 21:14:22.233518,5944804
2026-03-06 21:14:22.333336,5707544
2026-03-06 21:14:22.33338,5971764
2026-03-06 21:14:22.333427,5971764
2026-03-06 21:14:22.333495,6118704
2026-03-06 21:14:22.333561,5910428
2026-03-06 21:14:22.333618,5954239
2026-03-06 21:14:22.333878,5707544
2026-03-06 21:14:22.433505,6031080
2026-03-06 21:14:22.433553,5934019
2026-03-06 21:14:22.433594,5950870
2026-03-06 21:14:22.433649,5919865
2026-03-06 21:14:22.433711,5876726
2026-03-06 21:14:22.433758,6075565
2026-03-06 21:14:22.43381,5943456
2026-03-06 21:14:22.433869,6096461
2026-03-06 21:14:22.433927,6002771
2026-03-06 21:14:22.434237,6031080
2026-03-06 21:14:22.533768,5857180
2026-03-06 21:14:22.533848,5852461
2026-03-06 21:14:22.533881,5997378
2026-03-06 21:14:22.533971,5911775
2026-03-06 21:14:22.534066,6075565
2026-03-06 21:14:22.534154,5942781
2026-03-06 21:14:22.534281,6031080
2026-03-06 21:14:22.534374,5859200
2026-03-06 21:14:22.535177,5857180
2026-03-06 21:14:22.632982,5944129
2026-03-06 21:14:22.633013,5727764
2026-03-06 21:14:22.633037,6107919
2026-03-06 21:14:22.633057,5799886
2026-03-06 21:14:22.633078,5740572
2026-03-06 21:14:22.633095,6008162
2026-03-06 21:14:22.633115,5937389
2026-03-06 21:14:22.633133,5866615
2026-03-06 21:14:22.733137,6010184
2026-03-06 21:14:22.733172,5952218
2026-03-06 21:14:22.7332,6086351
2026-03-06 21:14:22.733231,6035797
2026-03-06 21:14:22.73326,5986593
2026-03-06 21:14:22.73329,5894925
2026-03-06 21:14:22.733316,5961654
2026-03-06 21:14:22.733347,5897621
2026-03-06 21:14:22.733374,5909079
2026-03-06 21:14:22.733652,6010184
2026-03-06 21:14:22.833513,5888185
2026-03-06 21:14:22.833541,5828870
2026-03-06 21:14:22.833572,5939411
2026-03-06 21:14:22.833605,5836284
2026-03-06 21:14:22.833641,6031754
2026-03-06 21:14:22.833673,6043212
2026-03-06 21:14:22.833702,5964350
2026-03-06 21:14:22.834037,5888185
2026-03-06 21:14:22.936343,5770229
2026-03-06 21:14:22.936368,6045907
2026-03-06 21:14:22.936388,6034450
2026-03-06 21:14:22.936413,5948173
2026-03-06 21:14:22.936481,5973787
2026-03-06 21:14:22.936549,6026361
2026-03-06 21:14:22.936612,5770229
2026-03-06 21:14:23.036394,5905035
2026-03-06 21:14:23.036425,5971091
2026-03-06 21:14:23.036442,5809323
2026-03-06 21:14:23.036461,5867964
2026-03-06 21:14:23.03648,6032428
2026-03-06 21:14:23.036518,5870659
2026-03-06 21:14:23.036568,5880771
2026-03-06 21:14:23.036643,5971091
2026-03-06 21:14:23.036792,5735179
2026-03-06 21:14:23.03682,6022991
2026-03-06 21:14:23.136132,5972439
2026-03-06 21:14:23.136177,5760119
2026-03-06 21:14:23.136478,5803257
2026-03-06 21:14:23.136497,5806626
2026-03-06 21:14:23.136507,5843024
2026-03-06 21:14:23.136525,5956262
2026-03-06 21:14:23.136544,5936041
2026-03-06 21:14:23.136644,5806626
2026-03-06 21:14:23.136705,5854484
2026-03-06 21:14:23.136736,6012880
2026-03-06 21:14:23.237403,6027035
2026-03-06 21:14:23.237477,6027035
2026-03-06 21:14:23.237515,5812020
2026-03-06 21:14:23.335817,5978506
2026-03-06 21:14:23.335899,5777643
2026-03-06 21:14:23.335923,5863919
2026-03-06 21:14:23.335949,6094439
2026-03-06 21:14:23.335968,5995356
2026-03-06 21:14:23.335982,6028383
2026-03-06 21:14:23.336006,5967720
2026-03-06 21:14:23.336028,5881445
2026-03-06 21:14:23.436232,5941433
2026-03-06 21:14:23.436367,5923909
2026-03-06 21:14:23.436486,5941433
2026-03-06 21:14:23.436507,5845721
2026-03-06 21:14:23.436621,5913123
2026-03-06 21:14:23.536219,5789776
2026-03-06 21:14:23.536256,5898295
2026-03-06 21:14:23.536331,5997378
2026-03-06 21:14:23.536364,5990637
2026-03-06 21:14:23.536404,5892903
2026-03-06 21:14:23.536429,6103201
2026-03-06 21:14:23.536461,5934693
2026-03-06 21:14:23.536558,5789776
2026-03-06 21:14:23.536704,5948848
2026-03-06 21:14:23.536744,5913798
2026-03-06 21:14:23.636412,6071522
2026-03-06 21:14:23.636512,6230593
2026-03-06 21:14:23.63664,5677213
2026-03-06 21:14:23.636746,5873356
2026-03-06 21:14:23.636808,6071522
2026-03-06 21:14:23.636851,5945477
2026-03-06 21:14:23.63695,5873356
2026-03-06 21:14:23.637055,6068825
2026-03-06 21:14:23.637163,5901665
2026-03-06 21:14:23.637299,6024339
2026-03-06 21:14:23.736214,6076240
2026-03-06 21:14:23.736292,6059388
2026-03-06 21:14:23.73635,6084328
2026-03-06 21:14:23.736409,5845047
2026-03-06 21:14:23.736463,5989963
2026-03-06 21:14:23.736519,5931996
2026-03-06 21:14:23.736581,6029058
2026-03-06 21:14:23.736817,5845047
2026-03-06 21:14:23.836426,5783709
2026-03-06 21:14:23.836518,5893577
2026-03-06 21:14:23.836604,5879421
2026-03-06 21:14:23.836906,5783709
2026-03-06 21:14:23.939017,5935367
2026-03-06 21:14:23.939083,5962329
2026-03-06 21:14:23.939164,5825499
2026-03-06 21:14:23.939256,5851787
2026-03-06 21:14:23.939393,5935367
2026-03-06 21:14:24.039881,5814041
2026-03-06 21:14:24.040028,5903688
2026-03-06 21:14:24.040279,5934019
2026-03-06 21:14:24.040442,6015577
2026-03-06 21:14:24.040596,5880096
2026-03-06 21:14:24.040694,5814041
2026-03-06 21:14:24.139339,5952218
2026-03-06 21:14:24.139407,5882792
2026-03-06 21:14:24.139467,5898295
2026-03-06 21:14:24.139534,5872008
2026-03-06 21:14:24.239196,5884140
2026-03-06 21:14:24.239378,6202284
2026-03-06 21:14:24.239493,6008837
2026-03-06 21:14:24.239616,6021643
2026-03-06 21:14:24.239694,5884140
2026-03-06 21:14:24.33941,5877401
2026-03-06 21:14:24.339569,5692715
2026-03-06 21:14:24.339689,5853809
2026-03-06 21:14:24.339809,5836284
2026-03-06 21:14:24.339952,5784384
2026-03-06 21:14:24.340052,5877401
2026-03-06 21:14:24.340134,5946826
2026-03-06 21:14:24.438929,5849765
2026-03-06 21:14:24.438956,5818085
2026-03-06 21:14:24.439113,5923909
2026-03-06 21:14:24.43918,5790449
2026-03-06 21:14:24.439229,5975135
2026-03-06 21:14:24.439302,5842351
2026-03-06 21:14:24.539218,6047257
2026-03-06 21:14:24.539278,5932671
2026-03-06 21:14:24.539582,5729787
2026-03-06 21:14:24.539687,6047257
2026-03-06 21:14:24.539706,5948848
2026-03-06 21:14:24.539788,5965025
2026-03-06 21:14:24.539917,5994008
2026-03-06 21:14:24.639475,6042538
2026-03-06 21:14:24.639635,5854484
2026-03-06 21:14:24.639834,5879421
2026-03-06 21:14:24.639996,5725068
2026-03-06 21:14:24.640156,6062759
2026-03-06 21:14:24.640313,6042538
2026-03-06 21:14:24.640353,6037145
2026-03-06 21:14:24.640507,5983897
2026-03-06 21:14:24.640714,6153754
2026-03-06 21:14:24.73926,5968395
2026-03-06 21:14:24.739377,6045235
2026-03-06 21:14:24.739474,5905709
2026-03-06 21:14:24.73956,5946826
2026-03-06 21:14:24.739658,6101179
2026-03-06 21:14:24.739756,5853809
2026-03-06 21:14:24.74022,6101179
2026-03-06 21:14:24.839585,6000748
2026-03-06 21:14:24.839686,5867290
2026-03-06 21:14:24.839783,6016251
2026-03-06 21:14:24.839882,5915146
2026-03-06 21:14:24.839971,6008162
2026-03-06 21:14:24.840055,5862571
2026-03-06 21:14:24.840145,5895598
2026-03-06 21:14:24.840266,5985920
2026-03-06 21:14:24.840383,5867290
2026-03-06 21:14:24.942567,6031754
2026-03-06 21:14:24.942612,6028383
2026-03-06 21:14:24.942676,5948848
2026-03-06 21:14:24.942731,5930649
2026-03-06 21:14:24.942786,5978506
2026-03-06 21:14:24.942842,5911103
2026-03-06 21:14:24.942899,6105897
2026-03-06 21:14:24.942954,5780339
2026-03-06 21:14:24.942972,6031754
2026-03-06 21:14:24.943015,5828196
2026-03-06 21:14:25.042477,6030405
2026-03-06 21:14:25.042538,5819434
2026-03-06 21:14:25.042604,6004793
2026-03-06 21:14:25.042664,5921212
2026-03-06 21:14:25.042735,6022318
2026-03-06 21:14:25.042806,6049953
2026-03-06 21:14:25.042867,5989290
2026-03-06 21:14:25.04294,5836959
2026-03-06 21:14:25.042995,5819434
2026-03-06 21:14:25.142312,5876726
2026-03-06 21:14:25.142385,5880771
2026-03-06 21:14:25.14246,5909754
2026-03-06 21:14:25.142534,5869311
2026-03-06 21:14:25.14261,5960307
2026-03-06 21:14:25.142682,5975809
2026-03-06 21:14:25.142749,5915821
2026-03-06 21:14:25.142836,5802583
2026-03-06 21:14:25.142899,5825499
2026-03-06 21:14:25.143125,5960307
2026-03-06 21:14:25.24222,5878074
2026-03-06 21:14:25.242274,6025687
2026-03-06 21:14:25.242318,5940086
2026-03-06 21:14:25.24237,5919865
2026-03-06 21:14:25.342344,6075565
2026-03-06 21:14:25.34249,5917169
2026-03-06 21:14:25.342825,6075565
2026-03-06 21:14:25.342837,5884815
2026-03-06 21:14:25.342927,5972439
2026-03-06 21:14:25.343001,6035797
2026-03-06 21:14:25.343074,5927279
2026-03-06 21:14:25.343164,5789776
2026-03-06 21:14:25.34325,5953567
2026-03-06 21:14:25.442412,5876726
2026-03-06 21:14:25.44248,5891554
2026-03-06 21:14:25.44254,5995356
2026-03-06 21:14:25.4426,6148361
2026-03-06 21:14:25.442668,5919865
2026-03-06 21:14:25.442731,6017599
2026-03-06 21:14:25.442791,5960980
2026-03-06 21:14:25.442851,5936041
2026-03-06 21:14:25.442922,5756074
2026-03-06 21:14:25.443383,5876726
2026-03-06 21:14:25.542137,5960980
2026-03-06 21:14:25.542182,5778991
2026-03-06 21:14:25.542205,5882118
2026-03-06 21:14:25.542238,6099157
2026-03-06 21:14:25.542272,5834262
2026-03-06 21:14:25.542317,5954914
2026-03-06 21:14:25.542359,6072870
2026-03-06 21:14:25.542399,6059388
2026-03-06 21:14:25.642549,6120726
2026-03-06 21:14:25.642686,5977831
2026-03-06 21:14:25.642819,5981875
2026-03-06 21:14:25.642957,6068152
2026-03-06 21:14:25.643456,6120726
2026-03-06 21:14:25.742678,6054671
2026-03-06 21:14:25.742761,6144317
2026-03-06 21:14:25.742847,5971764
2026-03-06 21:14:25.742934,6020970
2026-03-06 21:14:25.743038,5835610
2026-03-06 21:14:25.74313,5772925
2026-03-06 21:14:25.743244,6008162
2026-03-06 21:14:25.743335,5841003
2026-03-06 21:14:25.743447,5772925
2026-03-06 21:14:25.842467,5871334
2026-03-06 21:14:25.842511,6028383
2026-03-06 21:14:25.842567,6016251
2026-03-06 21:14:25.842648,6101179
2026-03-06 21:14:25.842714,5946152
2026-03-06 21:14:25.842769,5863246
2026-03-06 21:14:25.842826,6031080
2026-03-06 21:14:25.842888,5903688
2026-03-06 21:14:25.84295,6106572
2026-03-06 21:14:25.945297,5913798
2026-03-06 21:14:25.945331,5897621
2026-03-06 21:14:25.94535,6042538
2026-03-06 21:14:25.945364,6012880
2026-03-06 21:14:25.945388,5857853
2026-03-06 21:14:25.945419,5876726
2026-03-06 21:14:25.945452,5929300
2026-03-06 21:14:25.945482,6070174
2026-03-06 21:14:25.945511,5965698
2026-03-06 21:14:25.945723,5913798
2026-03-06 21:14:26.045008,5925931
2026-03-06 21:14:26.04504,6009510
2026-03-06 21:14:26.045071,5895598
2026-03-06 21:14:26.045152,5952218
2026-03-06 21:14:26.04519,5890882
2026-03-06 21:14:26.045204,5952892
2026-03-06 21:14:26.045229,5892903
2026-03-06 21:14:26.045266,5869311
2026-03-06 21:14:26.045757,5952892
2026-03-06 21:14:26.145074,5836959
2026-03-06 21:14:26.145136,6044560
2026-03-06 21:14:26.145227,6063433
2026-03-06 21:14:26.145322,5869986
2026-03-06 21:14:26.145764,5869986
2026-03-06 21:14:26.245344,5964350
2026-03-06 21:14:26.245387,5925931
2026-03-06 21:14:26.245438,5944129
2026-03-06 21:14:26.24548,6083655
2026-03-06 21:14:26.24553,5814041
2026-03-06 21:14:26.245845,5964350
2026-03-06 21:14:26.345092,5985920
2026-03-06 21:14:26.345165,6163864
2026-03-06 21:14:26.345223,5766185
2026-03-06 21:14:26.345293,5816736
2026-03-06 21:14:26.34535,5861224
2026-03-06 21:14:26.34541,5898295
2026-03-06 21:14:26.34548,5870659
2026-03-06 21:14:26.345536,5781687
2026-03-06 21:14:26.34576,5918516
2026-03-06 21:14:26.34599,5898295
2026-03-06 21:14:26.44506,5907732
2026-03-06 21:14:26.445145,5905709
2026-03-06 21:14:26.44525,5975135
2026-03-06 21:14:26.445323,5850438
2026-03-06 21:14:26.445412,5836959
2026-03-06 21:14:26.445485,5814041
2026-03-06 21:14:26.445582,5958958
2026-03-06 21:14:26.446383,5958958
2026-03-06 21:14:26.545083,5984571
2026-03-06 21:14:26.545126,5905035
2026-03-06 21:14:26.545193,5868637
2026-03-06 21:14:26.54524,5933346
2026-03-06 21:14:26.545287,5789776
2026-03-06 21:14:26.545358,5900317
2026-03-06 21:14:26.545404,5892903
2026-03-06 21:14:26.54545,6043886
2026-03-06 21:14:26.545494,5957610
2026-03-06 21:14:26.645324,5826847
2026-03-06 21:14:26.645379,5897621
2026-03-06 21:14:26.645424,5931323
2026-03-06 21:14:26.645471,5978506
2026-03-06 21:14:26.645517,5975809
2026-03-06 21:14:26.645561,5918516
2026-03-06 21:14:26.645564,5826847
2026-03-06 21:14:26.645611,5942108
2026-03-06 21:14:26.645657,5836959
2026-03-06 21:14:26.645702,6068825
2026-03-06 21:14:26.7456,5945477
2026-03-06 21:14:26.745667,6000074
2026-03-06 21:14:26.745716,5870659
2026-03-06 21:14:26.745786,5912450
2026-03-06 21:14:26.745841,5780339
2026-03-06 21:14:26.7459,6196218
2026-03-06 21:14:26.745901,5945477
2026-03-06 21:14:26.745965,6023666
2026-03-06 21:14:26.746018,5996703
2026-03-06 21:14:26.746079,5851113
2026-03-06 21:14:26.845247,5800560
2026-03-06 21:14:26.845457,5973113
2026-03-06 21:14:26.845632,6008837
2026-03-06 21:14:26.845676,6011533
2026-03-06 21:14:26.845851,5959633
2026-03-06 21:14:26.845994,6008837
2026-03-06 21:14:26.846019,6064107
2026-03-06 21:14:26.846152,5921212
2026-03-06 21:14:26.948108,5994008
2026-03-06 21:14:26.948208,5739223
2026-03-06 21:14:26.948354,5898295
2026-03-06 21:14:26.948455,5921886
2026-03-06 21:14:26.94855,5957610
2026-03-06 21:14:26.948692,5900317
2026-03-06 21:14:26.9487,5994008
2026-03-06 21:14:26.948873,6066130
2026-03-06 21:14:27.04827,5878748
2026-03-06 21:14:27.048332,5999400
2026-03-06 21:14:27.04838,5813367
2026-03-06 21:14:27.048428,6008162
2026-03-06 21:14:27.04847,5863246
2026-03-06 21:14:27.048517,5891554
2026-03-06 21:14:27.048557,5958958
2026-03-06 21:14:27.048599,5864594
2026-03-06 21:14:27.048648,6008162
2026-03-06 21:14:27.048755,5878748
2026-03-06 21:14:27.148357,6190151
2026-03-06 21:14:27.14843,5805278
2026-03-06 21:14:27.148499,5836959
2026-03-06 21:14:27.148561,5880771
2026-03-06 21:14:27.148626,5786406
2026-03-06 21:14:27.148691,5787080
2026-03-06 21:14:27.148768,5865268
2026-03-06 21:14:27.148795,5836959
2026-03-06 21:14:27.24837,5938062
2026-03-06 21:14:27.248427,6069499
2026-03-06 21:14:27.248464,5851113
2026-03-06 21:14:27.248505,5998052
2026-03-06 21:14:27.248639,5830892
2026-03-06 21:14:27.24899,5938062
2026-03-06 21:14:27.348364,6051975
2026-03-06 21:14:27.348504,5845721
2026-03-06 21:14:27.348634,5891554
2026-03-06 21:14:27.348749,6039842
2026-03-06 21:14:27.348855,5935367
2026-03-06 21:14:27.348964,5930649
2026-03-06 21:14:27.34909,6070847
2026-03-06 21:14:27.349301,6039842
2026-03-06 21:14:27.448186,5861224
2026-03-06 21:14:27.448248,5918516
2026-03-06 21:14:27.448311,6057368
2026-03-06 21:14:27.44837,5756748
2026-03-06 21:14:27.448424,5996031
2026-03-06 21:14:27.448492,5892229
2026-03-06 21:14:27.448552,5812693
2026-03-06 21:14:27.44863,5919190
2026-03-06 21:14:27.548603,5935367
2026-03-06 21:14:27.548702,6097809
2026-03-06 21:14:27.548804,6002771
2026-03-06 21:14:27.548895,6039842
2026-03-06 21:14:27.54915,5935367
2026-03-06 21:14:27.648527,6030405
2026-03-06 21:14:27.648614,5913798
2026-03-06 21:14:27.64871,5918516
2026-03-06 21:14:27.648789,5900992
2026-03-06 21:14:27.648886,6144317
2026-03-06 21:14:27.648964,5885488
2026-03-06 21:14:27.649068,5886836
2026-03-06 21:14:27.649294,6030405
2026-03-06 21:14:27.747998,6035797
2026-03-06 21:14:27.748062,5892229
2026-03-06 21:14:27.748144,5849765
2026-03-06 21:14:27.748245,5748660
2026-03-06 21:14:27.74842,5890882
2026-03-06 21:14:27.848499,6110616
2026-03-06 21:14:27.848598,5985246
2026-03-06 21:14:27.848698,6015577
2026-03-06 21:14:27.848808,5975809
2026-03-06 21:14:27.848895,6069499
2026-03-06 21:14:27.849003,6091070
2026-03-06 21:14:27.849004,6110616
2026-03-06 21:14:27.849103,5986593
2026-03-06 21:14:27.951468,5855831
2026-03-06 21:14:27.951568,5832913
2026-03-06 21:14:27.951673,5816064
2026-03-06 21:14:27.951784,5723721
2026-03-06 21:14:27.951899,5805953
2026-03-06 21:14:27.952021,5958283
2026-03-06 21:14:27.952047,5855831
2026-03-06 21:14:28.051491,5968395
2026-03-06 21:14:28.051595,5845721
2026-03-06 21:14:28.051675,5885488
2026-03-06 21:14:28.051785,5898969
2026-03-06 21:14:28.051873,5843698
2026-03-06 21:14:28.052283,5898969
2026-03-06 21:14:28.151493,6017599
2026-03-06 21:14:28.151545,5829544
2026-03-06 21:14:28.15159,6021643
2026-03-06 21:14:28.151656,5952892
2026-03-06 21:14:28.151713,5904361
2026-03-06 21:14:28.151767,5946152
2026-03-06 21:14:28.151869,5843698
2026-03-06 21:14:28.152302,6017599
2026-03-06 21:14:28.251303,5889533
2026-03-06 21:14:28.251527,5929300
2026-03-06 21:14:28.251638,5958283
2026-03-06 21:14:28.251857,5894251
2026-03-06 21:14:28.251935,6052649
2026-03-06 21:14:28.252032,5826847
2026-03-06 21:14:28.2523,5826847
2026-03-06 21:14:28.351377,6041191
2026-03-06 21:14:28.351439,5864594
2026-03-06 21:14:28.351732,5908406
2026-03-06 21:14:28.351792,6126793
2026-03-06 21:14:28.451356,6036472
2026-03-06 21:14:28.451384,5899644
2026-03-06 21:14:28.451495,5901665
2026-03-06 21:14:28.451533,6037145
2026-03-06 21:14:28.451572,5899644
2026-03-06 21:14:28.45161,5724396
2026-03-06 21:14:28.451667,6036472
2026-03-06 21:14:28.451793,6169931
2026-03-06 21:14:28.551062,5855831
2026-03-06 21:14:28.551152,6048605
2026-03-06 21:14:28.551312,5900317
2026-03-06 21:14:28.551486,5778318
2026-03-06 21:14:28.55167,5900317
2026-03-06 21:14:28.651393,5907058
2026-03-06 21:14:28.651488,5884140
2026-03-06 21:14:28.651581,5955588
2026-03-06 21:14:28.651687,5919865
2026-03-06 21:14:28.651996,5907058
2026-03-06 21:14:28.751486,6012880
2026-03-06 21:14:28.751597,5850438
2026-03-06 21:14:28.751706,6070847
2026-03-06 21:14:28.751829,5831566
2026-03-06 21:14:28.751947,5811345
2026-03-06 21:14:28.752495,6070847
2026-03-06 21:14:28.851631,5822803
2026-03-06 21:14:28.851684,5933346
