time,BOARD.HB_14.engine_state
2026-03-06 21:14:18.31068,0
2026-03-06 21:14:18.317517,0
2026-03-06 21:14:19.085037,0
2026-03-06 21:14:20.094608,0
2026-03-06 21:14:21.103444,0
2026-03-06 21:14:22.103637,0
2026-03-06 21:14:23.103071,0
2026-03-06 21:14:24.103091,0
2026-03-06 21:14:25.103506,0
2026-03-06 21:14:26.112946,0
2026-03-06 21:14:27.12175,0
2026-03-06 21:14:28.121609,0
2026-03-06 21:14:29.12134,0
2026-03-06 21:14:30.121243,0
2026-03-06 21:14:31.12132,0
2026-03-06 21:14:32.130854,0
2026-03-06 21:14:33.139487,0
2026-03-06 21:14:34.139453,0
2026-03-06 21:14:35.139316,0
2026-03-06 21:14:36.139527,0
2026-03-06 21:14:37.139405,0
2026-03-06 21:14:38.149194,0
2026-03-06 21:14:39.157204,0
2026-03-06 21:14:40.157418,0
2026-03-06 21:14:41.157376,0
2026-03-06 21:14:42.157467,0
2026-03-06 21:14:43.15798,0
2026-03-06 21:14:44.167298,0
2026-03-06 21:14:45.175438,0
2026-03-06 21:14:46.175859,0
2026-03-06 21:14:47.17558,0
2026-03-06 21:14:48.175583,0
2026-03-06 21:14:49.175855,0
2026-03-06 21:14:50.185115,0
2026-03-06 21:14:51.193616,0
2026-03-06 21:14:52.193828,0
2026-03-06 21:14:53.193788,0
2026-03-06 21:14:54.193373,0
2026-03-06 21:14:55.193655,0
2026-03-06 21:14:56.203448,0
2026-03-06 21:14:57.211952,0
2026-03-06 21:14:58.211947,0
2026-03-06 21:14:59.211666,0
2026-03-06 21:15:00.211622,0
2026-03-06 21:15:01.211467,0
2026-03-06 21:15:02.221338,0
2026-03-06 21:15:03.229779,0
2026-03-06 21:15:04.229691,0
2026-03-06 21:15:05.229956,0
2026-03-06 21:15:06.229918,0
2026-03-06 21:15:07.229853,0
2026-03-06 21:15:08.239547,0
2026-03-06 21:15:09.248071,0
2026-03-06 21:15:10.24749,0
2026-03-06 21:15:11.24787,0
2026-03-06 21:15:12.247933,0
2026-03-06 21:15:13.247722,0
2026-03-06 21:15:14.257365,0
2026-03-06 21:15:15.265766,0
2026-03-06 21:15:16.265922,0
2026-03-06 21:15:17.266109,0
2026-03-06 21:15:18.265669,0
2026-03-06 21:15:19.265475,0
2026-03-06 21:15:20.27531,0
2026-03-06 21:15:21.283633,0
2026-03-06 21:15:22.28384,0
2026-03-06 21:15:23.284216,0
2026-03-06 21:15:24.283906,0
2026-03-06 21:15:25.284396,0
2026-03-06 21:15:26.293649,0
2026-03-06 21:15:27.301995,0
2026-03-06 21:15:28.301773,0
2026-03-06 21:15:29.301991,0
2026-03-06 21:15:30.302281,0
2026-03-06 21:15:31.302078,0
2026-03-06 21:15:32.311691,0
2026-03-06 21:15:33.320218,0
2026-03-06 21:15:34.320193,0
2026-03-06 21:15:35.320152,0
2026-03-06 21:15:36.31978,0
2026-03-06 21:15:37.319994,0
2026-03-06 21:15:38.329548,0
2026-03-06 21:15:39.33779,0
2026-03-06 21:15:40.338066,0
2026-03-06 21:15:41.338116,0
2026-03-06 21:15:42.338038,0
2026-03-06 21:15:43.338272,0
2026-03-06 21:15:44.347788,0
2026-03-06 21:15:45.356352,0
2026-03-06 21:15:46.356323,0
2026-03-06 21:15:47.355906,0
2026-03-06 21:15:48.356047,0
2026-03-06 21:15:49.356238,0
2026-03-06 21:15:50.365407,0
2026-03-06 21:15:51.37388,0
2026-03-06 21:15:52.374016,0
2026-03-06 21:15:53.374141,0
2026-03-06 21:15:54.373981,0
2026-03-06 21:15:55.37414,0
2026-03-06 21:15:56.383885,0
2026-03-06 21:15:57.392202,0
2026-03-06 21:15:58.39214,0
2026-03-06 21:15:59.392093,0
2026-03-06 21:16:00.392182,0
2026-03-06 21:16:01.392341,0
2026-03-06 21:16:02.401961,0
2026-03-06 21:16:03.410435,0
2026-03-06 21:16:04.410299,0
2026-03-06 21:16:05.410484,0
2026-03-06 21:16:06.41007,0
2026-03-06 21:16:07.410416,0
2026-03-06 21:16:08.419997,0
2026-03-06 21:16:09.428252,0
2026-03-06 21:16:10.427981,0
2026-03-06 21:16:11.428378,0
2026-03-06 21:16:12.428247,0
2026-03-06 21:16:13.428286,0
2026-03-06 21:16:14.438041,0
2026-03-06 21:16:15.44614,0
2026-03-06 21:16:16.446592,0
2026-03-06 21:16:17.446579,0
2026-03-06 21:16:18.446038,0
2026-03-06 21:16:19.4464,0
2026-03-06 21:16:20.455779,0
2026-03-06 21:16:21.46442,0
2026-03-06 21:16:22.464053,0
2026-03-06 21:16:23.465246,0
2026-03-06 21:16:24.464299,0
2026-03-06 21:16:25.464321,0
2026-03-06 21:16:26.474374,0
2026-03-06 21:16:27.482546,0
2026-03-06 21:16:28.482565,0
2026-03-06 21:16:29.482512,0
2026-03-06 21:16:30.48262,0
2026-03-06 21:16:31.482373,0
2026-03-06 21:16:32.492104,0
