time,PT.Fuel_Downstream.channel_id
2026-03-06 21:14:19.311284,3
2026-03-06 21:14:19.311295,3
2026-03-06 21:14:19.311309,3
2026-03-06 21:14:19.311324,3
2026-03-06 21:14:19.311334,3
2026-03-06 21:14:19.42028,3
2026-03-06 21:14:19.420334,3
2026-03-06 21:14:19.420366,3
2026-03-06 21:14:19.420383,3
2026-03-06 21:14:19.420396,3
2026-03-06 21:14:19.420415,3
2026-03-06 21:14:19.420432,3
2026-03-06 21:14:19.420452,3
2026-03-06 21:14:19.420472,3
2026-03-06 21:14:19.529142,3
2026-03-06 21:14:19.529189,3
2026-03-06 21:14:19.529201,3
2026-03-06 21:14:19.529221,3
2026-03-06 21:14:19.529237,3
2026-03-06 21:14:19.52925,3
2026-03-06 21:14:19.529268,3
2026-03-06 21:14:19.529281,3
2026-03-06 21:14:19.529297,3
2026-03-06 21:14:19.638751,3
2026-03-06 21:14:19.638907,3
2026-03-06 21:14:19.638975,3
2026-03-06 21:14:19.639069,3
2026-03-06 21:14:19.639177,3
2026-03-06 21:14:19.639291,3
2026-03-06 21:14:19.639392,3
2026-03-06 21:14:19.639449,3
2026-03-06 21:14:19.639524,3
2026-03-06 21:14:19.747481,3
2026-03-06 21:14:19.74759,3
2026-03-06 21:14:19.747639,3
2026-03-06 21:14:19.747703,3
2026-03-06 21:14:19.747748,3
2026-03-06 21:14:19.747832,3
2026-03-06 21:14:19.747892,3
2026-03-06 21:14:19.74795,3
2026-03-06 21:14:19.748022,3
2026-03-06 21:14:19.856621,3
2026-03-06 21:14:19.85672,3
2026-03-06 21:14:19.856767,3
2026-03-06 21:14:19.856822,3
2026-03-06 21:14:19.856862,3
2026-03-06 21:14:19.856919,3
2026-03-06 21:14:19.856966,3
2026-03-06 21:14:19.857002,3
2026-03-06 21:14:19.857057,3
2026-03-06 21:14:19.965365,3
2026-03-06 21:14:19.965586,3
2026-03-06 21:14:19.965766,3
2026-03-06 21:14:19.965949,3
2026-03-06 21:14:19.966033,3
2026-03-06 21:14:19.966173,3
2026-03-06 21:14:19.966275,3
2026-03-06 21:14:19.966355,3
2026-03-06 21:14:19.966456,3
2026-03-06 21:14:20.074392,3
2026-03-06 21:14:20.074476,3
2026-03-06 21:14:20.074528,3
2026-03-06 21:14:20.07458,3
2026-03-06 21:14:20.074641,3
2026-03-06 21:14:20.074689,3
2026-03-06 21:14:20.074738,3
2026-03-06 21:14:20.074787,3
2026-03-06 21:14:20.074835,3
2026-03-06 21:14:20.183305,3
2026-03-06 21:14:20.183392,3
2026-03-06 21:14:20.183443,3
2026-03-06 21:14:20.1835,3
2026-03-06 21:14:20.183548,3
2026-03-06 21:14:20.183571,3
2026-03-06 21:14:20.183597,3
2026-03-06 21:14:20.183619,3
2026-03-06 21:14:20.18364,3
2026-03-06 21:14:20.292107,3
2026-03-06 21:14:20.292199,3
2026-03-06 21:14:20.292261,3
2026-03-06 21:14:20.292285,3
2026-03-06 21:14:20.292304,3
2026-03-06 21:14:20.292317,3
2026-03-06 21:14:20.29235,3
2026-03-06 21:14:20.292363,3
2026-03-06 21:14:20.292379,3
2026-03-06 21:14:20.40117,3
2026-03-06 21:14:20.401239,3
2026-03-06 21:14:20.401267,3
2026-03-06 21:14:20.401288,3
2026-03-06 21:14:20.401301,3
2026-03-06 21:14:20.40131,3
2026-03-06 21:14:20.401321,3
2026-03-06 21:14:20.401328,3
2026-03-06 21:14:20.401339,3
2026-03-06 21:14:20.510529,3
2026-03-06 21:14:20.510603,3
2026-03-06 21:14:20.510659,3
2026-03-06 21:14:20.510692,3
2026-03-06 21:14:20.510722,3
2026-03-06 21:14:20.510745,3
2026-03-06 21:14:20.510786,3
2026-03-06 21:14:20.510827,3
2026-03-06 21:14:20.510846,3
2026-03-06 21:14:20.619229,3
2026-03-06 21:14:20.619305,3
2026-03-06 21:14:20.619352,3
2026-03-06 21:14:20.619402,3
2026-03-06 21:14:20.619454,3
2026-03-06 21:14:20.619502,3
2026-03-06 21:14:20.619523,3
2026-03-06 21:14:20.619541,3
2026-03-06 21:14:20.619585,3
2026-03-06 21:14:20.728352,3
2026-03-06 21:14:20.728436,3
2026-03-06 21:14:20.728488,3
2026-03-06 21:14:20.728528,3
2026-03-06 21:14:20.728559,3
2026-03-06 21:14:20.728578,3
2026-03-06 21:14:20.728597,3
2026-03-06 21:14:20.728622,3
2026-03-06 21:14:20.728652,3
2026-03-06 21:14:20.837182,3
2026-03-06 21:14:20.837267,3
2026-03-06 21:14:20.837325,3
2026-03-06 21:14:20.837377,3
2026-03-06 21:14:20.837433,3
2026-03-06 21:14:20.83748,3
2026-03-06 21:14:20.837528,3
2026-03-06 21:14:20.837575,3
2026-03-06 21:14:20.837622,3
2026-03-06 21:14:20.946502,3
2026-03-06 21:14:20.946589,3
2026-03-06 21:14:20.94664,3
2026-03-06 21:14:20.946689,3
2026-03-06 21:14:20.946737,3
2026-03-06 21:14:20.946784,3
2026-03-06 21:14:20.946798,3
2026-03-06 21:14:20.946819,3
2026-03-06 21:14:20.946839,3
2026-03-06 21:14:21.055357,3
2026-03-06 21:14:21.055456,3
2026-03-06 21:14:21.055538,3
2026-03-06 21:14:21.055616,3
2026-03-06 21:14:21.055705,3
2026-03-06 21:14:21.055766,3
2026-03-06 21:14:21.055808,3
2026-03-06 21:14:21.055834,3
2026-03-06 21:14:21.055883,3
2026-03-06 21:14:21.164662,3
2026-03-06 21:14:21.164867,3
2026-03-06 21:14:21.165026,3
2026-03-06 21:14:21.165191,3
2026-03-06 21:14:21.165349,3
2026-03-06 21:14:21.165403,3
2026-03-06 21:14:21.165485,3
2026-03-06 21:14:21.165564,3
2026-03-06 21:14:21.165669,3
2026-03-06 21:14:21.27392,3
2026-03-06 21:14:21.274182,3
2026-03-06 21:14:21.274388,3
2026-03-06 21:14:21.274528,3
2026-03-06 21:14:21.27465,3
2026-03-06 21:14:21.274738,3
2026-03-06 21:14:21.274901,3
2026-03-06 21:14:21.275019,3
2026-03-06 21:14:21.275098,3
2026-03-06 21:14:21.382633,3
2026-03-06 21:14:21.382778,3
2026-03-06 21:14:21.382907,3
2026-03-06 21:14:21.383037,3
2026-03-06 21:14:21.38309,3
2026-03-06 21:14:21.383155,3
2026-03-06 21:14:21.383222,3
2026-03-06 21:14:21.383276,3
2026-03-06 21:14:21.383337,3
2026-03-06 21:14:21.49177,3
2026-03-06 21:14:21.491931,3
2026-03-06 21:14:21.49205,3
2026-03-06 21:14:21.492195,3
2026-03-06 21:14:21.49232,3
2026-03-06 21:14:21.492439,3
2026-03-06 21:14:21.492563,3
2026-03-06 21:14:21.492688,3
2026-03-06 21:14:21.492787,3
2026-03-06 21:14:21.600758,3
2026-03-06 21:14:21.600907,3
2026-03-06 21:14:21.601046,3
2026-03-06 21:14:21.601206,3
2026-03-06 21:14:21.601356,3
2026-03-06 21:14:21.601424,3
2026-03-06 21:14:21.601531,3
2026-03-06 21:14:21.601604,3
2026-03-06 21:14:21.601685,3
2026-03-06 21:14:21.709702,3
2026-03-06 21:14:21.709876,3
2026-03-06 21:14:21.710007,3
2026-03-06 21:14:21.710143,3
2026-03-06 21:14:21.710295,3
2026-03-06 21:14:21.710437,3
2026-03-06 21:14:21.710553,3
2026-03-06 21:14:21.710626,3
2026-03-06 21:14:21.710696,3
2026-03-06 21:14:21.818424,3
2026-03-06 21:14:21.818599,3
2026-03-06 21:14:21.818762,3
2026-03-06 21:14:21.818893,3
2026-03-06 21:14:21.818954,3
2026-03-06 21:14:21.819016,3
2026-03-06 21:14:21.8191,3
2026-03-06 21:14:21.819196,3
2026-03-06 21:14:21.819254,3
2026-03-06 21:14:21.927386,3
2026-03-06 21:14:21.927453,3
2026-03-06 21:14:21.927489,3
2026-03-06 21:14:21.92753,3
2026-03-06 21:14:21.927571,3
2026-03-06 21:14:21.927616,3
2026-03-06 21:14:21.927646,3
2026-03-06 21:14:21.927694,3
2026-03-06 21:14:21.92773,3
2026-03-06 21:14:22.036403,3
2026-03-06 21:14:22.036505,3
2026-03-06 21:14:22.036682,3
2026-03-06 21:14:22.036825,3
2026-03-06 21:14:22.036973,3
2026-03-06 21:14:22.037036,3
2026-03-06 21:14:22.037131,3
2026-03-06 21:14:22.037232,3
2026-03-06 21:14:22.037308,3
2026-03-06 21:14:22.145305,3
2026-03-06 21:14:22.145464,3
2026-03-06 21:14:22.145586,3
2026-03-06 21:14:22.145704,3
2026-03-06 21:14:22.145752,3
2026-03-06 21:14:22.145831,3
2026-03-06 21:14:22.145917,3
2026-03-06 21:14:22.14596,3
2026-03-06 21:14:22.14606,3
2026-03-06 21:14:22.254501,3
2026-03-06 21:14:22.254627,3
2026-03-06 21:14:22.254732,3
2026-03-06 21:14:22.254832,3
2026-03-06 21:14:22.254934,3
2026-03-06 21:14:22.25499,3
2026-03-06 21:14:22.255077,3
2026-03-06 21:14:22.255139,3
2026-03-06 21:14:22.255256,3
2026-03-06 21:14:22.363549,3
2026-03-06 21:14:22.363722,3
2026-03-06 21:14:22.363868,3
2026-03-06 21:14:22.364021,3
2026-03-06 21:14:22.36414,3
2026-03-06 21:14:22.36422,3
2026-03-06 21:14:22.364272,3
2026-03-06 21:14:22.364362,3
2026-03-06 21:14:22.364446,3
2026-03-06 21:14:22.472577,3
2026-03-06 21:14:22.472736,3
2026-03-06 21:14:22.472873,3
2026-03-06 21:14:22.473014,3
2026-03-06 21:14:22.473154,3
2026-03-06 21:14:22.473235,3
2026-03-06 21:14:22.473308,3
2026-03-06 21:14:22.473381,3
2026-03-06 21:14:22.473447,3
2026-03-06 21:14:22.581677,3
2026-03-06 21:14:22.581786,3
2026-03-06 21:14:22.581869,3
2026-03-06 21:14:22.581952,3
2026-03-06 21:14:22.582031,3
2026-03-06 21:14:22.582113,3
2026-03-06 21:14:22.582167,3
2026-03-06 21:14:22.58221,3
2026-03-06 21:14:22.582251,3
2026-03-06 21:14:22.690353,3
2026-03-06 21:14:22.690429,3
2026-03-06 21:14:22.690481,3
2026-03-06 21:14:22.690531,3
2026-03-06 21:14:22.690583,3
2026-03-06 21:14:22.690607,3
2026-03-06 21:14:22.69065,3
2026-03-06 21:14:22.690672,3
2026-03-06 21:14:22.690692,3
2026-03-06 21:14:22.799304,3
2026-03-06 21:14:22.799379,3
2026-03-06 21:14:22.799431,3
2026-03-06 21:14:22.799481,3
2026-03-06 21:14:22.799538,3
2026-03-06 21:14:22.799585,3
2026-03-06 21:14:22.799635,3
2026-03-06 21:14:22.799686,3
2026-03-06 21:14:22.799739,3
2026-03-06 21:14:22.908653,3
2026-03-06 21:14:22.908735,3
2026-03-06 21:14:22.908786,3
2026-03-06 21:14:22.908837,3
2026-03-06 21:14:22.908871,3
2026-03-06 21:14:22.908909,3
2026-03-06 21:14:22.908959,3
2026-03-06 21:14:22.908998,3
2026-03-06 21:14:22.909031,3
2026-03-06 21:14:23.017514,3
2026-03-06 21:14:23.017557,3
2026-03-06 21:14:23.017576,3
2026-03-06 21:14:23.017596,3
2026-03-06 21:14:23.017608,3
2026-03-06 21:14:23.017631,3
2026-03-06 21:14:23.017645,3
2026-03-06 21:14:23.017663,3
2026-03-06 21:14:23.01768,3
2026-03-06 21:14:23.12654,3
2026-03-06 21:14:23.12661,3
2026-03-06 21:14:23.126661,3
2026-03-06 21:14:23.126712,3
2026-03-06 21:14:23.126743,3
2026-03-06 21:14:23.12677,3
2026-03-06 21:14:23.126789,3
2026-03-06 21:14:23.126807,3
2026-03-06 21:14:23.126861,3
2026-03-06 21:14:23.235508,3
2026-03-06 21:14:23.235594,3
2026-03-06 21:14:23.235647,3
2026-03-06 21:14:23.235696,3
2026-03-06 21:14:23.235747,3
2026-03-06 21:14:23.235804,3
2026-03-06 21:14:23.235854,3
2026-03-06 21:14:23.235912,3
2026-03-06 21:14:23.235963,3
2026-03-06 21:14:23.344153,3
2026-03-06 21:14:23.344241,3
2026-03-06 21:14:23.344289,3
2026-03-06 21:14:23.344352,3
2026-03-06 21:14:23.344407,3
2026-03-06 21:14:23.344462,3
2026-03-06 21:14:23.344514,3
2026-03-06 21:14:23.344534,3
2026-03-06 21:14:23.34455,3
2026-03-06 21:14:23.453452,3
2026-03-06 21:14:23.453558,3
2026-03-06 21:14:23.453606,3
2026-03-06 21:14:23.45375,3
2026-03-06 21:14:23.453804,3
2026-03-06 21:14:23.453844,3
2026-03-06 21:14:23.453869,3
2026-03-06 21:14:23.453884,3
2026-03-06 21:14:23.453896,3
2026-03-06 21:14:23.562809,3
2026-03-06 21:14:23.562969,3
2026-03-06 21:14:23.563056,3
2026-03-06 21:14:23.563135,3
2026-03-06 21:14:23.563235,3
2026-03-06 21:14:23.563298,3
2026-03-06 21:14:23.563336,3
2026-03-06 21:14:23.563364,3
2026-03-06 21:14:23.563417,3
2026-03-06 21:14:23.671253,3
2026-03-06 21:14:23.671418,3
2026-03-06 21:14:23.671506,3
2026-03-06 21:14:23.671546,3
2026-03-06 21:14:23.671578,3
2026-03-06 21:14:23.671641,3
2026-03-06 21:14:23.671711,3
2026-03-06 21:14:23.671771,3
2026-03-06 21:14:23.671805,3
2026-03-06 21:14:23.780718,3
2026-03-06 21:14:23.780811,3
2026-03-06 21:14:23.780867,3
2026-03-06 21:14:23.780909,3
2026-03-06 21:14:23.780954,3
2026-03-06 21:14:23.781,3
2026-03-06 21:14:23.781045,3
2026-03-06 21:14:23.781093,3
2026-03-06 21:14:23.78113,3
2026-03-06 21:14:23.889631,3
2026-03-06 21:14:23.889702,3
2026-03-06 21:14:23.88973,3
2026-03-06 21:14:23.889769,3
2026-03-06 21:14:23.889801,3
2026-03-06 21:14:23.889919,3
2026-03-06 21:14:23.890175,3
2026-03-06 21:14:23.890237,3
2026-03-06 21:14:23.890277,3
2026-03-06 21:14:23.998868,3
2026-03-06 21:14:23.99894,3
2026-03-06 21:14:23.998967,3
2026-03-06 21:14:23.998998,3
2026-03-06 21:14:23.99903,3
2026-03-06 21:14:23.99905,3
2026-03-06 21:14:23.999079,3
2026-03-06 21:14:23.999118,3
2026-03-06 21:14:23.999137,3
2026-03-06 21:14:24.107532,3
2026-03-06 21:14:24.107701,3
2026-03-06 21:14:24.107855,3
2026-03-06 21:14:24.107979,3
2026-03-06 21:14:24.10808,3
2026-03-06 21:14:24.108148,3
2026-03-06 21:14:24.108224,3
2026-03-06 21:14:24.108317,3
2026-03-06 21:14:24.108417,3
2026-03-06 21:14:24.216222,3
2026-03-06 21:14:24.216294,3
2026-03-06 21:14:24.216336,3
2026-03-06 21:14:24.216364,3
2026-03-06 21:14:24.216395,3
2026-03-06 21:14:24.216422,3
2026-03-06 21:14:24.216445,3
2026-03-06 21:14:24.216487,3
2026-03-06 21:14:24.216504,3
2026-03-06 21:14:24.325511,3
2026-03-06 21:14:24.325641,3
2026-03-06 21:14:24.325741,3
2026-03-06 21:14:24.325842,3
2026-03-06 21:14:24.325943,3
2026-03-06 21:14:24.326006,3
2026-03-06 21:14:24.326072,3
2026-03-06 21:14:24.326119,3
2026-03-06 21:14:24.326213,3
2026-03-06 21:14:24.434621,3
2026-03-06 21:14:24.434724,3
2026-03-06 21:14:24.434767,3
2026-03-06 21:14:24.434827,3
2026-03-06 21:14:24.434906,3
2026-03-06 21:14:24.434951,3
2026-03-06 21:14:24.435025,3
2026-03-06 21:14:24.435105,3
2026-03-06 21:14:24.435194,3
2026-03-06 21:14:24.543546,3
2026-03-06 21:14:24.543677,3
2026-03-06 21:14:24.543777,3
2026-03-06 21:14:24.543876,3
2026-03-06 21:14:24.543912,3
2026-03-06 21:14:24.543963,3
2026-03-06 21:14:24.544046,3
2026-03-06 21:14:24.544096,3
2026-03-06 21:14:24.544157,3
2026-03-06 21:14:24.652504,3
2026-03-06 21:14:24.652634,3
2026-03-06 21:14:24.652737,3
2026-03-06 21:14:24.652823,3
2026-03-06 21:14:24.652883,3
2026-03-06 21:14:24.652948,3
2026-03-06 21:14:24.652984,3
2026-03-06 21:14:24.653058,3
2026-03-06 21:14:24.65311,3
2026-03-06 21:14:24.761714,3
2026-03-06 21:14:24.761849,3
2026-03-06 21:14:24.761962,3
2026-03-06 21:14:24.762074,3
2026-03-06 21:14:24.762193,3
2026-03-06 21:14:24.762284,3
2026-03-06 21:14:24.762345,3
2026-03-06 21:14:24.762392,3
2026-03-06 21:14:24.762468,3
2026-03-06 21:14:24.870628,3
2026-03-06 21:14:24.870726,3
2026-03-06 21:14:24.870797,3
2026-03-06 21:14:24.870867,3
2026-03-06 21:14:24.870931,3
2026-03-06 21:14:24.870997,3
2026-03-06 21:14:24.871063,3
2026-03-06 21:14:24.871128,3
2026-03-06 21:14:24.871179,3
2026-03-06 21:14:24.979718,3
2026-03-06 21:14:24.979862,3
2026-03-06 21:14:24.979968,3
2026-03-06 21:14:24.980033,3
2026-03-06 21:14:24.980124,3
2026-03-06 21:14:24.980172,3
2026-03-06 21:14:24.980252,3
2026-03-06 21:14:24.980314,3
2026-03-06 21:14:24.980342,3
2026-03-06 21:14:25.088471,3
2026-03-06 21:14:25.088588,3
2026-03-06 21:14:25.088682,3
2026-03-06 21:14:25.088787,3
2026-03-06 21:14:25.088875,3
2026-03-06 21:14:25.088907,3
2026-03-06 21:14:25.088954,3
2026-03-06 21:14:25.089007,3
2026-03-06 21:14:25.089066,3
2026-03-06 21:14:25.197549,3
2026-03-06 21:14:25.197706,3
2026-03-06 21:14:25.197814,3
2026-03-06 21:14:25.197933,3
2026-03-06 21:14:25.198016,3
2026-03-06 21:14:25.198074,3
2026-03-06 21:14:25.198109,3
2026-03-06 21:14:25.198157,3
2026-03-06 21:14:25.19822,3
2026-03-06 21:14:25.306792,3
2026-03-06 21:14:25.306868,3
2026-03-06 21:14:25.306902,3
2026-03-06 21:14:25.306943,3
2026-03-06 21:14:25.306972,3
2026-03-06 21:14:25.307011,3
2026-03-06 21:14:25.307048,3
2026-03-06 21:14:25.307074,3
2026-03-06 21:14:25.307114,3
2026-03-06 21:14:25.415772,3
2026-03-06 21:14:25.415908,3
2026-03-06 21:14:25.416,3
2026-03-06 21:14:25.416098,3
2026-03-06 21:14:25.416205,3
2026-03-06 21:14:25.416302,3
2026-03-06 21:14:25.416365,3
2026-03-06 21:14:25.416403,3
2026-03-06 21:14:25.416438,3
2026-03-06 21:14:25.524847,3
2026-03-06 21:14:25.525004,3
2026-03-06 21:14:25.525115,3
2026-03-06 21:14:25.525238,3
2026-03-06 21:14:25.525354,3
2026-03-06 21:14:25.525463,3
2026-03-06 21:14:25.525518,3
2026-03-06 21:14:25.52561,3
2026-03-06 21:14:25.525667,3
2026-03-06 21:14:25.634173,3
2026-03-06 21:14:25.634328,3
2026-03-06 21:14:25.634404,3
2026-03-06 21:14:25.634508,3
2026-03-06 21:14:25.63461,3
2026-03-06 21:14:25.634676,3
2026-03-06 21:14:25.634733,3
2026-03-06 21:14:25.634822,3
2026-03-06 21:14:25.634886,3
2026-03-06 21:14:25.742791,3
2026-03-06 21:14:25.742968,3
2026-03-06 21:14:25.743081,3
2026-03-06 21:14:25.743179,3
2026-03-06 21:14:25.743281,3
2026-03-06 21:14:25.743343,3
2026-03-06 21:14:25.743448,3
2026-03-06 21:14:25.743523,3
2026-03-06 21:14:25.743612,3
2026-03-06 21:14:25.851274,3
2026-03-06 21:14:25.851418,3
2026-03-06 21:14:25.851535,3
2026-03-06 21:14:25.85165,3
2026-03-06 21:14:25.851732,3
2026-03-06 21:14:25.851787,3
2026-03-06 21:14:25.851821,3
2026-03-06 21:14:25.851872,3
2026-03-06 21:14:25.851921,3
2026-03-06 21:14:25.960416,3
2026-03-06 21:14:25.960546,3
2026-03-06 21:14:25.96063,3
2026-03-06 21:14:25.96072,3
2026-03-06 21:14:25.960807,3
2026-03-06 21:14:25.960884,3
2026-03-06 21:14:25.960909,3
2026-03-06 21:14:25.960941,3
2026-03-06 21:14:25.960998,3
2026-03-06 21:14:26.069186,3
2026-03-06 21:14:26.069298,3
2026-03-06 21:14:26.069386,3
2026-03-06 21:14:26.069479,3
2026-03-06 21:14:26.069574,3
2026-03-06 21:14:26.069647,3
2026-03-06 21:14:26.069694,3
2026-03-06 21:14:26.06974,3
2026-03-06 21:14:26.06979,3
2026-03-06 21:14:26.178817,3
2026-03-06 21:14:26.178945,3
2026-03-06 21:14:26.179053,3
2026-03-06 21:14:26.179177,3
2026-03-06 21:14:26.179375,3
2026-03-06 21:14:26.179399,3
2026-03-06 21:14:26.179419,3
2026-03-06 21:14:26.179434,3
2026-03-06 21:14:26.179453,3
2026-03-06 21:14:26.287597,3
2026-03-06 21:14:26.287786,3
2026-03-06 21:14:26.287937,3
2026-03-06 21:14:26.288106,3
2026-03-06 21:14:26.288259,3
2026-03-06 21:14:26.288317,3
2026-03-06 21:14:26.288419,3
2026-03-06 21:14:26.288513,3
2026-03-06 21:14:26.288586,3
2026-03-06 21:14:26.396732,3
2026-03-06 21:14:26.39689,3
2026-03-06 21:14:26.397012,3
2026-03-06 21:14:26.397142,3
2026-03-06 21:14:26.397249,3
2026-03-06 21:14:26.397325,3
2026-03-06 21:14:26.397396,3
2026-03-06 21:14:26.397464,3
2026-03-06 21:14:26.397545,3
2026-03-06 21:14:26.505631,3
2026-03-06 21:14:26.505741,3
2026-03-06 21:14:26.505831,3
2026-03-06 21:14:26.505921,3
2026-03-06 21:14:26.506014,3
2026-03-06 21:14:26.506109,3
2026-03-06 21:14:26.506206,3
2026-03-06 21:14:26.506254,3
2026-03-06 21:14:26.506308,3
2026-03-06 21:14:26.614564,3
2026-03-06 21:14:26.614687,3
2026-03-06 21:14:26.614791,3
2026-03-06 21:14:26.614886,3
2026-03-06 21:14:26.614979,3
2026-03-06 21:14:26.61503,3
2026-03-06 21:14:26.615086,3
2026-03-06 21:14:26.615136,3
2026-03-06 21:14:26.615183,3
2026-03-06 21:14:26.723793,3
2026-03-06 21:14:26.72394,3
2026-03-06 21:14:26.724053,3
2026-03-06 21:14:26.724182,3
2026-03-06 21:14:26.724276,3
2026-03-06 21:14:26.724332,3
2026-03-06 21:14:26.724375,3
2026-03-06 21:14:26.724445,3
2026-03-06 21:14:26.724513,3
2026-03-06 21:14:26.832586,3
2026-03-06 21:14:26.832713,3
2026-03-06 21:14:26.832814,3
2026-03-06 21:14:26.83291,3
2026-03-06 21:14:26.832959,3
2026-03-06 21:14:26.833008,3
2026-03-06 21:14:26.833069,3
2026-03-06 21:14:26.833107,3
2026-03-06 21:14:26.833175,3
2026-03-06 21:14:26.941743,3
2026-03-06 21:14:26.941869,3
2026-03-06 21:14:26.941979,3
2026-03-06 21:14:26.942089,3
2026-03-06 21:14:26.942199,3
2026-03-06 21:14:26.942297,3
2026-03-06 21:14:26.942345,3
2026-03-06 21:14:26.942392,3
2026-03-06 21:14:26.942436,3
2026-03-06 21:14:27.050328,3
2026-03-06 21:14:27.050436,3
2026-03-06 21:14:27.050519,3
2026-03-06 21:14:27.050599,3
2026-03-06 21:14:27.050648,3
2026-03-06 21:14:27.050702,3
2026-03-06 21:14:27.050738,3
2026-03-06 21:14:27.050779,3
2026-03-06 21:14:27.050836,3
2026-03-06 21:14:27.159488,3
