time,BOARD.HB_22.board_state
2026-03-06 21:14:18.313155,2
2026-03-06 21:14:18.585229,2
2026-03-06 21:14:19.589765,2
2026-03-06 21:14:20.595998,2
2026-03-06 21:14:21.6018,2
2026-03-06 21:14:22.606009,2
2026-03-06 21:14:23.610861,2
2026-03-06 21:14:24.616183,2
2026-03-06 21:14:25.621101,2
2026-03-06 21:14:26.626068,2
2026-03-06 21:14:27.631172,2
2026-03-06 21:14:28.635953,2
2026-03-06 21:14:29.640377,2
2026-03-06 21:14:30.645297,2
2026-03-06 21:14:31.650145,2
2026-03-06 21:14:32.6551,2
2026-03-06 21:14:33.659804,2
2026-03-06 21:14:34.665257,2
2026-03-06 21:14:35.669878,2
2026-03-06 21:14:36.674514,2
2026-03-06 21:14:37.679088,2
2026-03-06 21:14:38.683452,2
2026-03-06 21:14:39.688177,2
2026-03-06 21:14:40.693382,2
2026-03-06 21:14:41.698642,2
2026-03-06 21:14:42.703468,2
2026-03-06 21:14:43.708168,2
2026-03-06 21:14:44.713097,2
2026-03-06 21:14:45.718428,2
2026-03-06 21:14:46.723373,2
2026-03-06 21:14:47.728718,2
2026-03-06 21:14:48.733105,2
2026-03-06 21:14:49.738419,2
2026-03-06 21:14:50.743138,2
2026-03-06 21:14:51.748584,2
2026-03-06 21:14:52.753583,2
2026-03-06 21:14:53.757084,2
2026-03-06 21:14:54.762515,2
2026-03-06 21:14:55.767009,2
2026-03-06 21:14:56.772417,2
2026-03-06 21:14:57.776907,2
2026-03-06 21:14:58.781973,2
2026-03-06 21:14:59.787192,2
2026-03-06 21:15:00.791406,2
2026-03-06 21:15:01.796244,2
2026-03-06 21:15:02.800081,2
2026-03-06 21:15:03.805674,2
2026-03-06 21:15:04.810517,2
2026-03-06 21:15:05.815701,2
2026-03-06 21:15:06.820447,2
2026-03-06 21:15:07.825391,2
2026-03-06 21:15:08.83067,2
2026-03-06 21:15:09.835552,2
2026-03-06 21:15:10.84067,2
2026-03-06 21:15:11.845674,2
2026-03-06 21:15:12.850241,2
2026-03-06 21:15:13.855375,2
2026-03-06 21:15:14.860479,2
2026-03-06 21:15:15.865536,2
2026-03-06 21:15:16.870574,2
2026-03-06 21:15:17.874658,2
2026-03-06 21:15:18.87965,2
2026-03-06 21:15:19.884414,2
2026-03-06 21:15:20.889475,2
2026-03-06 21:15:21.894799,2
2026-03-06 21:15:22.89931,2
2026-03-06 21:15:23.904628,2
2026-03-06 21:15:24.908373,2
2026-03-06 21:15:25.913458,2
2026-03-06 21:15:26.917434,2
2026-03-06 21:15:27.922337,2
2026-03-06 21:15:28.927655,2
