time,PT_Cal.Ox_Downstream.raw_adc
2026-03-06 21:15:22.098053,198631897
2026-03-06 21:15:22.098466,199430196
2026-03-06 21:15:22.098788,198621784
2026-03-06 21:15:22.099264,198142400
2026-03-06 21:15:22.099736,198072279
2026-03-06 21:15:22.100533,198730336
2026-03-06 21:15:22.206204,198795064
2026-03-06 21:15:22.206392,198675049
2026-03-06 21:15:22.206634,198678419
2026-03-06 21:15:22.2069,198435020
2026-03-06 21:15:22.207018,198795064
2026-03-06 21:15:22.207171,198054075
2026-03-06 21:15:22.315063,198132961
2026-03-06 21:15:22.315259,198589420
2026-03-06 21:15:22.315829,198059469
2026-03-06 21:15:22.316096,198189597
2026-03-06 21:15:22.316316,198132961
2026-03-06 21:15:22.424156,198626504
2026-03-06 21:15:22.424272,198664261
2026-03-06 21:15:22.424353,198544246
2026-03-06 21:15:22.424534,198047332
2026-03-06 21:15:22.424797,197991371
2026-03-06 21:15:22.426846,198626504
2026-03-06 21:15:22.533337,198563125
2026-03-06 21:15:22.533507,199227251
2026-03-06 21:15:22.53374,198772139
2026-03-06 21:15:22.533854,198563125
2026-03-06 21:15:22.533888,198137681
2026-03-06 21:15:22.642062,199196909
2026-03-06 21:15:22.642359,198778207
2026-03-06 21:15:22.642519,198777534
2026-03-06 21:15:22.642794,198813267
2026-03-06 21:15:22.64284,199196909
2026-03-06 21:15:22.642935,199166568
2026-03-06 21:15:22.751124,198744495
2026-03-06 21:15:22.751345,198729662
2026-03-06 21:15:22.751576,199248151
2026-03-06 21:15:22.751819,198842934
2026-03-06 21:15:22.753948,198744495
2026-03-06 21:15:22.860016,198837541
2026-03-06 21:15:22.860094,198704715
2026-03-06 21:15:22.86017,197347473
2026-03-06 21:15:22.860235,198547618
2026-03-06 21:15:22.860347,198779555
2026-03-06 21:15:22.860433,198673026
2026-03-06 21:15:22.860505,199331757
2026-03-06 21:15:22.860817,198837541
2026-03-06 21:15:22.968732,198629200
2026-03-06 21:15:22.96877,198675049
2026-03-06 21:15:22.968868,199325015
2026-03-06 21:15:22.968967,198108014
2026-03-06 21:15:22.969081,198562451
2026-03-06 21:15:22.96915,198146446
2026-03-06 21:15:22.969793,198629200
2026-03-06 21:15:23.077709,197844386
2026-03-06 21:15:23.077782,199296023
2026-03-06 21:15:23.077817,198736405
2026-03-06 21:15:23.077866,198617064
2026-03-06 21:15:23.077931,198677071
2026-03-06 21:15:23.077988,197967098
2026-03-06 21:15:23.078049,198790344
2026-03-06 21:15:23.078172,197844386
2026-03-06 21:15:23.186772,198579981
2026-03-06 21:15:23.186871,191891533
2026-03-06 21:15:23.187034,198112734
2026-03-06 21:15:23.187339,198048682
2026-03-06 21:15:23.187354,198579981
2026-03-06 21:15:23.187406,198774162
2026-03-06 21:15:23.18773,198093181
2026-03-06 21:15:23.295764,198766745
2026-03-06 21:15:23.295835,198112734
2026-03-06 21:15:23.295887,198284665
2026-03-06 21:15:23.295939,198163976
2026-03-06 21:15:23.296054,198766745
2026-03-06 21:15:23.404658,198368270
2026-03-06 21:15:23.404728,198609648
2026-03-06 21:15:23.404754,197490412
2026-03-06 21:15:23.404823,197918553
2026-03-06 21:15:23.4049,198066212
2026-03-06 21:15:23.405037,198091832
2026-03-06 21:15:23.405303,198368270
2026-03-06 21:15:23.514192,191974465
2026-03-06 21:15:23.514573,198096552
2026-03-06 21:15:23.514705,191974465
2026-03-06 21:15:23.514756,198250952
2026-03-06 21:15:23.514917,197515359
2026-03-06 21:15:23.515088,198182855
2026-03-06 21:15:23.622717,198133635
2026-03-06 21:15:23.622957,197671782
2026-03-06 21:15:23.623112,198161278
2026-03-06 21:15:23.623218,198148468
2026-03-06 21:15:23.623726,198133635
2026-03-06 21:15:23.731978,197969121
2026-03-06 21:15:23.732184,197917879
2026-03-06 21:15:23.732568,197969121
2026-03-06 21:15:23.841276,198668306
2026-03-06 21:15:23.841423,198605602
2026-03-06 21:15:23.841575,198491655
2026-03-06 21:15:23.841619,198668306
2026-03-06 21:15:23.841753,198764722
2026-03-06 21:15:23.94983,198526716
2026-03-06 21:15:23.950018,198120824
2026-03-06 21:15:23.950186,198659541
2026-03-06 21:15:23.950378,198682466
2026-03-06 21:15:23.950813,198526716
2026-03-06 21:15:24.059093,198146446
2026-03-06 21:15:24.059181,198118128
2026-03-06 21:15:24.059253,198513232
2026-03-06 21:15:24.059357,198322422
2026-03-06 21:15:24.059474,198834843
2026-03-06 21:15:24.059495,198146446
2026-03-06 21:15:24.059593,191851079
2026-03-06 21:15:24.167927,198821359
2026-03-06 21:15:24.16802,198770790
2026-03-06 21:15:24.168144,198973736
2026-03-06 21:15:24.168321,199397158
2026-03-06 21:15:24.168417,198821359
2026-03-06 21:15:24.276868,198709435
2026-03-06 21:15:24.276941,198786972
2026-03-06 21:15:24.277049,198168021
2026-03-06 21:15:24.277182,198586050
2026-03-06 21:15:24.277304,198708086
2026-03-06 21:15:24.277305,198709435
2026-03-06 21:15:24.386142,198525367
2026-03-06 21:15:24.386361,198101272
2026-03-06 21:15:24.386619,198801131
2026-03-06 21:15:24.386706,198525367
2026-03-06 21:15:24.386891,198832821
2026-03-06 21:15:24.495757,197987326
2026-03-06 21:15:24.495907,198872601
2026-03-06 21:15:24.496089,198938676
2026-03-06 21:15:24.496286,199229272
2026-03-06 21:15:24.496425,197987326
2026-03-06 21:15:24.496467,198592118
2026-03-06 21:15:24.496639,198675723
2026-03-06 21:15:24.604415,198703366
2026-03-06 21:15:24.604671,197939454
2026-03-06 21:15:24.604839,198648079
2026-03-06 21:15:24.604909,198495702
2026-03-06 21:15:24.605115,198710109
2026-03-06 21:15:24.605363,198857093
2026-03-06 21:15:24.606082,198703366
2026-03-06 21:15:24.713243,198521322
2026-03-06 21:15:24.713446,198537504
2026-03-06 21:15:24.713656,198741798
2026-03-06 21:15:24.713888,198823381
2026-03-06 21:15:24.714064,198521322
2026-03-06 21:15:24.824148,198136333
2026-03-06 21:15:24.824487,198136333
2026-03-06 21:15:24.82456,198197688
2026-03-06 21:15:24.825136,198053400
2026-03-06 21:15:24.825609,198250952
2026-03-06 21:15:24.826032,197892258
2026-03-06 21:15:24.930978,198129589
2026-03-06 21:15:24.931149,198801806
2026-03-06 21:15:24.931325,197501199
2026-03-06 21:15:24.931616,198101946
2026-03-06 21:15:24.931755,198765397
2026-03-06 21:15:24.932336,198129589
2026-03-06 21:15:25.040165,198241514
2026-03-06 21:15:25.040332,198197013
2026-03-06 21:15:25.040488,198581330
2026-03-06 21:15:25.040641,198228029
2026-03-06 21:15:25.041465,198241514
2026-03-06 21:15:25.150963,198674374
2026-03-06 21:15:25.151103,197876750
2026-03-06 21:15:25.151241,198032500
2026-03-06 21:15:25.151378,198364225
2026-03-06 21:15:25.151526,198851025
2026-03-06 21:15:25.151661,198570541
2026-03-06 21:15:25.151805,198141051
2026-03-06 21:15:25.154823,198674374
2026-03-06 21:15:25.258304,198664936
2026-03-06 21:15:25.258633,198066885
2026-03-06 21:15:25.258963,199443007
2026-03-06 21:15:25.259325,198677071
2026-03-06 21:15:25.259792,198776185
2026-03-06 21:15:25.260186,198664936
2026-03-06 21:15:25.260369,198810571
2026-03-06 21:15:25.3676,198784950
2026-03-06 21:15:25.36772,198151840
2026-03-06 21:15:25.367944,198019688
2026-03-06 21:15:25.368006,198784950
2026-03-06 21:15:25.368131,192085715
2026-03-06 21:15:25.36835,198728313
2026-03-06 21:15:25.368577,198749890
2026-03-06 21:15:25.476246,198897547
2026-03-06 21:15:25.476391,198658867
2026-03-06 21:15:25.476591,198019015
2026-03-06 21:15:25.476686,198897547
2026-03-06 21:15:25.476823,198174763
2026-03-06 21:15:25.477009,198702018
2026-03-06 21:15:25.584658,198534133
2026-03-06 21:15:25.584743,198675049
2026-03-06 21:15:25.584915,198147794
2026-03-06 21:15:25.585003,198596163
2026-03-06 21:15:25.585088,198534133
2026-03-06 21:15:25.585107,198114756
2026-03-06 21:15:25.693489,198141051
2026-03-06 21:15:25.693555,198069582
2026-03-06 21:15:25.693624,198141051
2026-03-06 21:15:25.693629,191939405
2026-03-06 21:15:25.693724,198621784
2026-03-06 21:15:25.693808,198685163
2026-03-06 21:15:25.693895,199292651
2026-03-06 21:15:25.803531,198826078
2026-03-06 21:15:25.803581,198676397
2026-03-06 21:15:25.80362,198776185
2026-03-06 21:15:25.803673,198496375
2026-03-06 21:15:25.80375,198646057
2026-03-06 21:15:25.80406,198032500
2026-03-06 21:15:25.804061,198826078
2026-03-06 21:15:25.912115,198766070
2026-03-06 21:15:25.912226,198058120
2026-03-06 21:15:25.912335,198112734
2026-03-06 21:15:25.912766,198766070
2026-03-06 21:15:25.912807,197996091
2026-03-06 21:15:25.913319,198729662
2026-03-06 21:15:25.913525,198640662
2026-03-06 21:15:25.913726,197971144
2026-03-06 21:15:25.913895,197905742
2026-03-06 21:15:26.02082,197572668
2026-03-06 21:15:26.020894,191965700
2026-03-06 21:15:26.02095,198165325
2026-03-06 21:15:26.021012,198946767
2026-03-06 21:15:26.021109,197572668
2026-03-06 21:15:26.021313,198528064
2026-03-06 21:15:26.021392,198600208
2026-03-06 21:15:26.021458,198178808
2026-03-06 21:15:26.021529,198026431
2026-03-06 21:15:26.021591,198289384
2026-03-06 21:15:26.130018,198717526
2026-03-06 21:15:26.130136,198637292
2026-03-06 21:15:26.130291,198335232
2026-03-06 21:15:26.130442,198715503
2026-03-06 21:15:26.130579,198717526
2026-03-06 21:15:26.13059,198677071
2026-03-06 21:15:26.238628,198654147
2026-03-06 21:15:26.238758,198143074
2026-03-06 21:15:26.238896,198835518
2026-03-06 21:15:26.23906,198923842
2026-03-06 21:15:26.239081,198654147
2026-03-06 21:15:26.347678,191877374
2026-03-06 21:15:26.347834,198728988
2026-03-06 21:15:26.348002,198286688
2026-03-06 21:15:26.348187,198784275
2026-03-06 21:15:26.348217,191877374
2026-03-06 21:15:26.45735,199260288
2026-03-06 21:15:26.457407,198716178
2026-03-06 21:15:26.457462,198138355
2026-03-06 21:15:26.457567,198229377
2026-03-06 21:15:26.457877,197915182
2026-03-06 21:15:26.458005,199260288
2026-03-06 21:15:26.566352,198733708
2026-03-06 21:15:26.566654,198669654
2026-03-06 21:15:26.566805,198733708
2026-03-06 21:15:26.567001,198305566
2026-03-06 21:15:26.567301,198667632
2026-03-06 21:15:26.567821,198751912
2026-03-06 21:15:26.568303,198520647
2026-03-06 21:15:26.675176,198487610
2026-03-06 21:15:26.675389,198808548
2026-03-06 21:15:26.675728,198487610
2026-03-06 21:15:26.675938,198186225
2026-03-06 21:15:26.676192,198768094
2026-03-06 21:15:26.676463,198706064
2026-03-06 21:15:26.78394,198074977
2026-03-06 21:15:26.784012,198850351
2026-03-06 21:15:26.784087,198140378
2026-03-06 21:15:26.784147,198571216
2026-03-06 21:15:26.784209,198074977
2026-03-06 21:15:26.893353,198664261
2026-03-06 21:15:26.893544,198767420
2026-03-06 21:15:26.894202,198664261
2026-03-06 21:15:27.002284,198650102
2026-03-06 21:15:27.002543,198622458
2026-03-06 21:15:27.00258,199410643
2026-03-06 21:15:27.002716,198656170
2026-03-06 21:15:27.002882,198047332
2026-03-06 21:15:27.003876,198650102
2026-03-06 21:15:27.110994,198182180
2026-03-06 21:15:27.111168,198730336
2026-03-06 21:15:27.111332,198613693
2026-03-06 21:15:27.112,198182180
2026-03-06 21:15:27.219923,198658867
2026-03-06 21:15:27.220104,198551663
2026-03-06 21:15:27.220367,199280515
2026-03-06 21:15:27.220573,198611670
2026-03-06 21:15:27.220688,198658867
2026-03-06 21:15:27.220798,198604253
2026-03-06 21:15:27.329268,198884737
2026-03-06 21:15:27.329595,198628527
2026-03-06 21:15:27.329653,198884737
2026-03-06 21:15:27.32971,198197688
2026-03-06 21:15:27.329785,198438391
2026-03-06 21:15:27.329909,198572565
2026-03-06 21:15:27.330041,198701344
2026-03-06 21:15:27.330211,198740450
2026-03-06 21:15:27.437837,198919797
2026-03-06 21:15:27.437919,199366817
2026-03-06 21:15:27.438123,198582003
2026-03-06 21:15:27.438275,198919797
2026-03-06 21:15:27.54681,198116779
2026-03-06 21:15:27.546902,198680443
2026-03-06 21:15:27.547392,198637965
2026-03-06 21:15:27.54761,198733708
2026-03-06 21:15:27.548576,198116779
2026-03-06 21:15:27.656041,198658192
2026-03-06 21:15:27.656191,198670329
2026-03-06 21:15:27.656403,198668981
2026-03-06 21:15:27.65659,198716851
2026-03-06 21:15:27.65681,198157908
2026-03-06 21:15:27.657006,198658192
2026-03-06 21:15:27.765625,198269831
2026-03-06 21:15:27.765769,198214544
2026-03-06 21:15:27.765968,198158581
2026-03-06 21:15:27.76621,197508615
2026-03-06 21:15:27.766435,198128241
2026-03-06 21:15:27.766869,198269831
2026-03-06 21:15:27.87391,198120824
2026-03-06 21:15:27.874001,197884841
2026-03-06 21:15:27.874138,198172741
2026-03-06 21:15:27.874233,197977211
2026-03-06 21:15:27.874328,191847034
2026-03-06 21:15:27.874398,198120824
2026-03-06 21:15:27.87443,198038567
2026-03-06 21:15:27.982944,198882040
2026-03-06 21:15:27.983051,197704145
2026-03-06 21:15:27.983174,198173415
2026-03-06 21:15:27.983301,198083742
2026-03-06 21:15:27.983444,198882040
2026-03-06 21:15:28.09193,198695276
2026-03-06 21:15:28.091994,198712806
2026-03-06 21:15:28.09206,198681117
2026-03-06 21:15:28.092119,198089135
2026-03-06 21:15:28.092183,198018340
2026-03-06 21:15:28.092186,198695276
2026-03-06 21:15:28.092242,198548966
2026-03-06 21:15:28.092345,198360854
2026-03-06 21:15:28.092393,198114756
2026-03-06 21:15:28.201533,198170043
2026-03-06 21:15:28.201788,198120151
2026-03-06 21:15:28.202019,198106666
2026-03-06 21:15:28.202415,199438961
2026-03-06 21:15:28.202736,198711458
2026-03-06 21:15:28.203113,198751912
2026-03-06 21:15:28.203201,198170043
2026-03-06 21:15:28.310148,197729766
2026-03-06 21:15:28.31027,198696624
2026-03-06 21:15:28.310436,198723595
2026-03-06 21:15:28.310522,197729766
2026-03-06 21:15:28.310595,198211847
2026-03-06 21:15:28.310756,198195665
2026-03-06 21:15:28.31099,198422883
2026-03-06 21:15:28.311246,198210499
2026-03-06 21:15:28.419466,198260392
2026-03-06 21:15:28.419689,198062840
2026-03-06 21:15:28.419861,198436368
2026-03-06 21:15:28.420111,198820684
2026-03-06 21:15:28.420134,198260392
2026-03-06 21:15:28.528262,198749890
2026-03-06 21:15:28.528366,198052727
2026-03-06 21:15:28.528444,191864564
2026-03-06 21:15:28.528574,198130264
2026-03-06 21:15:28.528705,197999461
2026-03-06 21:15:28.530125,198749890
2026-03-06 21:15:28.637149,198090484
2026-03-06 21:15:28.637358,198299498
2026-03-06 21:15:28.637511,198795064
2026-03-06 21:15:28.637646,198770117
2026-03-06 21:15:28.63775,198090484
2026-03-06 21:15:28.637786,198749890
2026-03-06 21:15:28.745808,198618413
2026-03-06 21:15:28.745971,198014970
2026-03-06 21:15:28.746137,198894850
2026-03-06 21:15:28.746306,198744495
2026-03-06 21:15:28.747129,198618413
2026-03-06 21:15:28.85525,199320295
2026-03-06 21:15:28.855436,192329788
2026-03-06 21:15:28.855497,198654822
2026-03-06 21:15:28.855522,199320295
2026-03-06 21:15:28.855617,198610997
2026-03-06 21:15:28.855763,198620435
2026-03-06 21:15:28.855926,199436265
2026-03-06 21:15:28.964507,198586050
2026-03-06 21:15:28.964631,198704715
2026-03-06 21:15:28.964854,198025757
2026-03-06 21:15:28.965091,198966319
2026-03-06 21:15:28.965109,198586050
2026-03-06 21:15:28.965277,198522671
2026-03-06 21:15:29.073783,198672352
2026-03-06 21:15:29.074029,198151165
2026-03-06 21:15:29.074271,198133635
2026-03-06 21:15:29.074519,198672352
2026-03-06 21:15:29.074532,198606950
2026-03-06 21:15:29.182086,191905693
2026-03-06 21:15:29.182206,198528739
2026-03-06 21:15:29.182321,198133635
2026-03-06 21:15:29.182426,198105317
2026-03-06 21:15:29.182569,191905693
2026-03-06 21:15:29.29112,198745843
2026-03-06 21:15:29.291455,197671782
2026-03-06 21:15:29.291606,198649427
2026-03-06 21:15:29.291994,198745843
2026-03-06 21:15:29.400666,198667632
2026-03-06 21:15:29.400913,198859790
2026-03-06 21:15:29.401118,198288036
2026-03-06 21:15:29.401408,198213195
2026-03-06 21:15:29.401505,198667632
2026-03-06 21:15:29.401683,198144423
2026-03-06 21:15:29.509233,198108014
2026-03-06 21:15:29.509443,198051378
2026-03-06 21:15:29.509644,197520752
2026-03-06 21:15:29.509865,198005530
2026-03-06 21:15:29.509957,198108014
2026-03-06 21:15:29.617828,198722920
2026-03-06 21:15:29.617989,198224657
2026-03-06 21:15:29.618157,197448608
2026-03-06 21:15:29.618229,198722920
2026-03-06 21:15:29.72764,198675049
2026-03-06 21:15:29.727867,198146446
2026-03-06 21:15:29.728172,198240839
2026-03-06 21:15:29.728271,198652124
2026-03-06 21:15:29.728402,191793095
2026-03-06 21:15:29.728679,198675049
2026-03-06 21:15:29.836689,198608299
2026-03-06 21:15:29.836949,197469510
2026-03-06 21:15:29.837224,197963052
2026-03-06 21:15:29.837481,198615715
2026-03-06 21:15:29.8377,198608299
2026-03-06 21:15:29.945054,198428278
2026-03-06 21:15:29.945252,197578736
2026-03-06 21:15:29.945459,198772814
2026-03-06 21:15:29.945693,198051378
2026-03-06 21:15:29.945729,198428278
2026-03-06 21:15:30.054234,197999461
2026-03-06 21:15:30.054514,197612448
2026-03-06 21:15:30.0548,198143748
2026-03-06 21:15:30.055122,198139029
2026-03-06 21:15:30.055531,198141726
2026-03-06 21:15:30.057471,197999461
2026-03-06 21:15:30.163462,198670329
2026-03-06 21:15:30.163614,198052727
2026-03-06 21:15:30.164011,198701344
2026-03-06 21:15:30.165689,198670329
2026-03-06 21:15:30.272041,198126893
2026-03-06 21:15:30.272318,198675723
2026-03-06 21:15:30.272714,198126893
2026-03-06 21:15:30.272747,197577388
2026-03-06 21:15:30.381102,198226680
2026-03-06 21:15:30.381186,198097226
2026-03-06 21:15:30.381476,198039916
2026-03-06 21:15:30.381549,198094529
2026-03-06 21:15:30.381645,191554414
2026-03-06 21:15:30.381691,198226680
2026-03-06 21:15:30.381904,198859116
2026-03-06 21:15:30.490137,198669654
2026-03-06 21:15:30.490171,197541654
2026-03-06 21:15:30.490219,198184877
2026-03-06 21:15:30.490297,198626504
2026-03-06 21:15:30.490403,197977211
2026-03-06 21:15:30.490551,198221960
2026-03-06 21:15:30.491064,198669654
2026-03-06 21:15:30.5987,197960356
2026-03-06 21:15:30.59882,197617842
2026-03-06 21:15:30.598995,198024408
2026-03-06 21:15:30.599154,198211172
2026-03-06 21:15:30.599265,197960356
2026-03-06 21:15:30.599333,198259044
2026-03-06 21:15:30.707929,198220612
2026-03-06 21:15:30.708523,198704715
2026-03-06 21:15:30.708627,198220612
2026-03-06 21:15:30.709087,197894955
2026-03-06 21:15:30.709632,198118128
2026-03-06 21:15:30.7099,198627178
2026-03-06 21:15:30.710396,198101272
2026-03-06 21:15:30.710976,198181506
2026-03-06 21:15:30.817141,198121499
2026-03-06 21:15:30.817402,197440518
2026-03-06 21:15:30.817913,198121499
2026-03-06 21:15:30.926184,198120151
2026-03-06 21:15:30.926581,198086439
2026-03-06 21:15:30.926838,198784275
2026-03-06 21:15:30.927167,198103969
2026-03-06 21:15:30.927826,198120151
2026-03-06 21:15:31.035447,198730336
2026-03-06 21:15:31.035722,198283990
2026-03-06 21:15:31.03601,197990696
2026-03-06 21:15:31.037676,198730336
2026-03-06 21:15:31.144064,198223984
2026-03-06 21:15:31.144344,198836866
2026-03-06 21:15:31.1445,198223984
2026-03-06 21:15:31.252958,198184203
2026-03-06 21:15:31.253078,197923947
2026-03-06 21:15:31.253263,198659541
2026-03-06 21:15:31.255045,198184203
2026-03-06 21:15:31.362061,198590768
2026-03-06 21:15:31.362347,198760677
2026-03-06 21:15:31.362887,198590768
2026-03-06 21:15:31.471362,198596837
2026-03-06 21:15:31.471446,198056772
2026-03-06 21:15:31.471525,199280515
2026-03-06 21:15:31.471589,198788995
2026-03-06 21:15:31.471659,198391869
2026-03-06 21:15:31.471841,198596837
2026-03-06 21:15:31.580014,198356134
2026-03-06 21:15:31.580075,198517277
2026-03-06 21:15:31.580141,198808548
2026-03-06 21:15:31.580201,198217915
2026-03-06 21:15:31.580269,198511882
2026-03-06 21:15:31.58072,198356134
2026-03-06 21:15:31.689301,198773487
2026-03-06 21:15:31.689432,198828776
2026-03-06 21:15:31.689661,198654822
2026-03-06 21:15:31.689756,198123521
2026-03-06 21:15:31.69076,198773487
2026-03-06 21:15:31.79828,198837541
2026-03-06 21:15:31.798373,198633245
2026-03-06 21:15:31.798471,198109362
2026-03-06 21:15:31.798564,198050030
2026-03-06 21:15:31.798667,198831473
2026-03-06 21:15:31.798768,198084416
2026-03-06 21:15:31.798864,198758655
2026-03-06 21:15:31.798886,198837541
2026-03-06 21:15:31.906976,198290733
2026-03-06 21:15:31.907058,198713480
2026-03-06 21:15:31.907162,198757980
2026-03-06 21:15:31.907287,198642685
2026-03-06 21:15:31.907392,198907662
2026-03-06 21:15:31.907446,198290733
2026-03-06 21:15:31.907509,199051274
2026-03-06 21:15:32.016694,198734382
2026-03-06 21:15:32.01699,198662912
2026-03-06 21:15:32.017314,198900245
2026-03-06 21:15:32.01762,198698648
2026-03-06 21:15:32.019257,198734382
2026-03-06 21:15:32.124661,198731010
2026-03-06 21:15:32.12472,198775510
2026-03-06 21:15:32.124772,198731010
2026-03-06 21:15:32.124798,198944070
2026-03-06 21:15:32.125065,198636617
2026-03-06 21:15:32.125163,198656170
2026-03-06 21:15:32.125251,198636617
2026-03-06 21:15:32.125333,198652799
2026-03-06 21:15:32.125416,198610997
2026-03-06 21:15:32.234314,198888782
2026-03-06 21:15:32.234497,199014865
2026-03-06 21:15:32.234677,198742473
2026-03-06 21:15:32.234857,198745843
2026-03-06 21:15:32.235045,198888782
2026-03-06 21:15:32.343379,198716851
2026-03-06 21:15:32.343512,198132286
2026-03-06 21:15:32.343679,198772814
2026-03-06 21:15:32.343831,199192190
2026-03-06 21:15:32.343994,198614367
2026-03-06 21:15:32.344162,199130834
2026-03-06 21:15:32.344653,198716851
2026-03-06 21:15:32.451954,198546269
2026-03-06 21:15:32.451979,198586050
2026-03-06 21:15:32.452157,197996091
2026-03-06 21:15:32.452248,198054075
2026-03-06 21:15:32.452322,198644034
2026-03-06 21:15:32.452395,198128241
2026-03-06 21:15:32.452473,198760677
2026-03-06 21:15:32.452735,198546269
2026-03-06 21:15:32.562013,198298823
2026-03-06 21:15:32.562346,198675049
2026-03-06 21:15:32.562461,198298823
2026-03-06 21:15:32.562647,198714155
2026-03-06 21:15:32.56293,198809222
2026-03-06 21:15:32.563196,198120824
2026-03-06 21:15:32.563466,198213195
2026-03-06 21:15:32.563753,198594815
2026-03-06 21:15:32.669917,198147794
2026-03-06 21:15:32.669955,198644709
2026-03-06 21:15:32.670278,198147794
2026-03-06 21:15:32.67032,198095204
2026-03-06 21:15:32.670399,198102621
2026-03-06 21:15:32.778864,198626504
2026-03-06 21:15:32.779027,198552338
2026-03-06 21:15:32.779204,198762700
2026-03-06 21:15:32.77938,197909788
2026-03-06 21:15:32.779391,198626504
2026-03-06 21:15:32.887873,198122173
2026-03-06 21:15:32.888081,197828204
2026-03-06 21:15:32.888314,198211172
2026-03-06 21:15:32.888449,198122173
2026-03-06 21:15:32.888547,198092507
2026-03-06 21:15:32.998493,198079696
2026-03-06 21:15:32.998942,197531540
2026-03-06 21:15:32.999245,198079696
2026-03-06 21:15:33.000178,197532889
2026-03-06 21:15:33.001119,198261741
2026-03-06 21:15:33.001757,198662239
2026-03-06 21:15:33.002653,198083067
2026-03-06 21:15:33.106039,197970469
2026-03-06 21:15:33.106071,198219264
2026-03-06 21:15:33.106115,198753935
2026-03-06 21:15:33.10631,198007553
2026-03-06 21:15:33.106445,197621213
2026-03-06 21:15:33.106735,197970469
2026-03-06 21:15:33.215536,197864614
2026-03-06 21:15:33.215843,198041938
2026-03-06 21:15:33.216133,197495805
2026-03-06 21:15:33.216538,198778882
2026-03-06 21:15:33.217445,197864614
2026-03-06 21:15:33.323951,198213195
2026-03-06 21:15:33.32427,198213195
2026-03-06 21:15:33.324621,198140378
2026-03-06 21:15:33.326583,198213195
2026-03-06 21:15:33.433477,198039916
2026-03-06 21:15:33.433712,198004856
2026-03-06 21:15:33.433933,198805851
2026-03-06 21:15:33.434003,198039916
2026-03-06 21:15:33.434156,198404679
2026-03-06 21:15:33.434486,198733708
2026-03-06 21:15:33.434796,198120151
2026-03-06 21:15:33.542239,198638640
2026-03-06 21:15:33.542694,198131613
2026-03-06 21:15:33.542953,198638640
2026-03-06 21:15:33.543467,198220612
2026-03-06 21:15:33.543853,198278596
2026-03-06 21:15:33.544199,198103969
2026-03-06 21:15:33.652095,198102621
2026-03-06 21:15:33.652497,198709435
2026-03-06 21:15:33.652894,198124196
2026-03-06 21:15:33.653081,198102621
2026-03-06 21:15:33.653229,198279945
2026-03-06 21:15:33.65355,198165998
2026-03-06 21:15:33.653892,198232749
2026-03-06 21:15:33.760055,199267030
2026-03-06 21:15:33.760105,198672352
2026-03-06 21:15:33.760191,198028453
2026-03-06 21:15:33.760433,198742473
2026-03-06 21:15:33.760534,199267030
2026-03-06 21:15:33.760683,198013621
2026-03-06 21:15:33.869601,197977211
2026-03-06 21:15:33.869847,198172067
2026-03-06 21:15:33.870028,198593466
2026-03-06 21:15:33.87027,198125544
2026-03-06 21:15:33.871385,197977211
2026-03-06 21:15:33.978498,199138251
2026-03-06 21:15:33.978653,198763374
2026-03-06 21:15:33.978806,198050703
2026-03-06 21:15:33.978967,197551093
2026-03-06 21:15:33.979127,198557731
2026-03-06 21:15:33.979181,199138251
2026-03-06 21:15:33.979314,198818661
2026-03-06 21:15:34.087121,198703366
2026-03-06 21:15:34.087198,198593466
2026-03-06 21:15:34.087208,198703366
2026-03-06 21:15:34.087258,198615715
2026-03-06 21:15:34.087345,198339278
2026-03-06 21:15:34.087463,198096552
2026-03-06 21:15:34.08776,198717526
2026-03-06 21:15:34.087845,198677071
2026-03-06 21:15:34.088,198637965
2026-03-06 21:15:34.196321,198644034
2026-03-06 21:15:34.196404,198043287
2026-03-06 21:15:34.19667,198851699
2026-03-06 21:15:34.196905,198761352
2026-03-06 21:15:34.196935,198644034
2026-03-06 21:15:34.305717,198665609
2026-03-06 21:15:34.30599,198667632
2026-03-06 21:15:34.306328,199183425
2026-03-06 21:15:34.306375,198665609
2026-03-06 21:15:34.306626,198166673
2026-03-06 21:15:34.416152,198726291
2026-03-06 21:15:34.416433,198726291
2026-03-06 21:15:34.416782,198720223
2026-03-06 21:15:34.417241,198664936
2026-03-06 21:15:34.417598,198156560
2026-03-06 21:15:34.417951,198430975
2026-03-06 21:15:34.418318,199275795
2026-03-06 21:15:34.523572,198597511
2026-03-06 21:15:34.523991,198171393
2026-03-06 21:15:34.524255,198463338
2026-03-06 21:15:34.524523,198840911
2026-03-06 21:15:34.524545,198597511
2026-03-06 21:15:34.524752,199246129
2026-03-06 21:15:34.525015,198792366
2026-03-06 21:15:34.6327,198726291
2026-03-06 21:15:34.633009,198185552
2026-03-06 21:15:34.633361,198641337
2026-03-06 21:15:34.633554,198726291
2026-03-06 21:15:34.633699,199216462
2026-03-06 21:15:34.634098,198721571
2026-03-06 21:15:34.741728,198109362
2026-03-06 21:15:34.742022,198751238
2026-03-06 21:15:34.742384,198143748
2026-03-06 21:15:34.742506,198109362
2026-03-06 21:15:34.743566,197575366
2026-03-06 21:15:34.744622,198086439
2026-03-06 21:15:34.850067,198600883
2026-03-06 21:15:34.850262,198748540
2026-03-06 21:15:34.850446,198666284
2026-03-06 21:15:34.85125,198600883
2026-03-06 21:15:34.959117,198660216
