time,ACT.LOX_Fill.status
2026-03-06 21:17:12.373942,0
2026-03-06 21:17:12.432099,0
2026-03-06 21:17:12.476137,0
2026-03-06 21:17:12.533812,0
2026-03-06 21:17:12.578439,0
2026-03-06 21:17:12.635717,0
2026-03-06 21:17:12.679736,0
2026-03-06 21:17:12.73783,0
2026-03-06 21:17:12.781794,0
2026-03-06 21:17:12.840245,0
2026-03-06 21:17:12.88385,0
2026-03-06 21:17:12.941881,0
2026-03-06 21:17:12.986082,0
2026-03-06 21:17:13.044274,0
2026-03-06 21:17:13.087777,0
2026-03-06 21:17:13.146934,0
2026-03-06 21:17:13.189791,0
2026-03-06 21:17:13.248431,0
2026-03-06 21:17:13.292097,0
2026-03-06 21:17:13.349579,0
2026-03-06 21:17:13.39397,0
2026-03-06 21:17:13.451799,0
2026-03-06 21:17:13.496077,0
2026-03-06 21:17:13.554064,0
2026-03-06 21:17:13.598084,0
2026-03-06 21:17:13.655813,0
2026-03-06 21:17:13.699891,0
2026-03-06 21:17:13.757762,0
2026-03-06 21:17:13.801897,0
2026-03-06 21:17:13.859545,0
2026-03-06 21:17:13.903551,0
2026-03-06 21:17:13.961902,0
2026-03-06 21:17:14.006058,0
2026-03-06 21:17:14.063878,0
2026-03-06 21:17:14.108136,0
2026-03-06 21:17:14.165628,0
2026-03-06 21:17:14.21022,0
2026-03-06 21:17:14.267857,0
2026-03-06 21:17:14.311862,0
2026-03-06 21:17:14.369362,0
2026-03-06 21:17:14.414004,0
2026-03-06 21:17:14.471985,0
2026-03-06 21:17:14.516477,0
2026-03-06 21:17:14.574038,0
2026-03-06 21:17:14.61766,0
2026-03-06 21:17:14.675825,0
2026-03-06 21:17:14.719791,0
2026-03-06 21:17:14.777992,0
2026-03-06 21:17:14.821963,0
2026-03-06 21:17:14.880217,0
2026-03-06 21:17:14.92367,0
2026-03-06 21:17:14.981604,0
2026-03-06 21:17:15.025837,0
2026-03-06 21:17:15.083873,0
2026-03-06 21:17:15.12802,0
2026-03-06 21:17:15.186562,0
2026-03-06 21:17:15.230122,0
2026-03-06 21:17:15.287616,0
2026-03-06 21:17:15.331958,0
2026-03-06 21:17:15.390225,0
2026-03-06 21:17:15.433834,0
2026-03-06 21:17:15.49208,0
2026-03-06 21:17:15.535615,0
2026-03-06 21:17:15.593764,0
2026-03-06 21:17:15.637934,0
2026-03-06 21:17:15.695593,0
2026-03-06 21:17:15.741489,0
2026-03-06 21:17:15.7977,0
2026-03-06 21:17:15.841679,0
2026-03-06 21:17:15.900139,0
2026-03-06 21:17:15.943746,0
2026-03-06 21:17:16.001666,0
2026-03-06 21:17:16.046334,0
2026-03-06 21:17:16.103649,0
2026-03-06 21:17:16.147617,0
2026-03-06 21:17:16.205778,0
2026-03-06 21:17:16.250187,0
2026-03-06 21:17:16.307983,0
2026-03-06 21:17:16.351524,0
2026-03-06 21:17:16.410238,0
2026-03-06 21:17:16.45348,0
2026-03-06 21:17:16.511796,0
2026-03-06 21:17:16.555867,0
2026-03-06 21:17:16.614048,0
2026-03-06 21:17:16.658011,0
2026-03-06 21:17:16.715699,0
2026-03-06 21:17:16.75985,0
2026-03-06 21:17:16.818172,0
2026-03-06 21:17:16.862324,0
2026-03-06 21:17:16.919866,0
2026-03-06 21:17:16.963839,0
2026-03-06 21:17:17.021749,0
2026-03-06 21:17:17.066332,0
2026-03-06 21:17:17.124155,0
2026-03-06 21:17:17.169075,0
2026-03-06 21:17:17.226248,0
2026-03-06 21:17:17.269899,0
2026-03-06 21:17:17.328082,0
2026-03-06 21:17:17.372076,0
2026-03-06 21:17:17.430061,0
2026-03-06 21:17:17.473893,0
2026-03-06 21:17:17.531609,0
2026-03-06 21:17:17.576084,0
2026-03-06 21:17:17.635207,0
2026-03-06 21:17:17.67825,0
2026-03-06 21:17:17.736196,0
2026-03-06 21:17:17.780133,0
2026-03-06 21:17:17.83781,0
2026-03-06 21:17:17.881632,0
2026-03-06 21:17:17.939916,0
2026-03-06 21:17:17.983958,0
2026-03-06 21:17:18.042017,0
2026-03-06 21:17:18.085934,0
2026-03-06 21:17:18.143851,0
2026-03-06 21:17:18.188109,0
2026-03-06 21:17:18.246086,0
2026-03-06 21:17:18.290106,0
2026-03-06 21:17:18.348125,0
2026-03-06 21:17:18.392006,0
2026-03-06 21:17:18.449778,0
2026-03-06 21:17:18.493986,0
2026-03-06 21:17:18.551962,0
2026-03-06 21:17:18.595529,0
2026-03-06 21:17:18.653866,0
2026-03-06 21:17:18.697633,0
2026-03-06 21:17:18.756127,0
2026-03-06 21:17:18.799611,0
2026-03-06 21:17:18.857788,0
2026-03-06 21:17:18.901808,0
2026-03-06 21:17:18.960125,0
2026-03-06 21:17:19.003954,0
2026-03-06 21:17:19.061903,0
2026-03-06 21:17:19.105954,0
2026-03-06 21:17:19.163849,0
2026-03-06 21:17:19.207816,0
2026-03-06 21:17:19.265646,0
2026-03-06 21:17:19.310075,0
2026-03-06 21:17:19.368137,0
2026-03-06 21:17:19.411726,0
2026-03-06 21:17:19.470365,0
2026-03-06 21:17:19.514205,0
2026-03-06 21:17:19.572137,0
2026-03-06 21:17:19.615987,0
2026-03-06 21:17:19.674107,0
2026-03-06 21:17:19.717662,0
2026-03-06 21:17:19.775983,0
2026-03-06 21:17:19.81973,0
2026-03-06 21:17:19.877798,0
2026-03-06 21:17:19.921774,0
2026-03-06 21:17:19.979988,0
2026-03-06 21:17:20.023867,0
2026-03-06 21:17:20.082569,0
2026-03-06 21:17:20.125919,0
2026-03-06 21:17:20.183875,0
2026-03-06 21:17:20.228078,0
2026-03-06 21:17:20.285597,0
2026-03-06 21:17:20.330018,0
2026-03-06 21:17:20.38778,0
2026-03-06 21:17:20.432067,0
2026-03-06 21:17:20.490021,0
2026-03-06 21:17:20.534267,0
2026-03-06 21:17:20.592174,0
2026-03-06 21:17:20.636144,0
2026-03-06 21:17:20.693919,0
2026-03-06 21:17:20.738259,0
2026-03-06 21:17:20.796225,0
2026-03-06 21:17:20.83989,0
2026-03-06 21:17:20.897753,0
2026-03-06 21:17:20.941653,0
2026-03-06 21:17:21.000042,0
2026-03-06 21:17:21.043906,0
2026-03-06 21:17:21.101937,0
2026-03-06 21:17:21.145784,0
2026-03-06 21:17:21.20439,0
2026-03-06 21:17:21.24775,0
2026-03-06 21:17:21.305641,0
2026-03-06 21:17:21.349774,0
2026-03-06 21:17:21.407477,0
2026-03-06 21:17:21.451797,0
2026-03-06 21:17:21.509932,0
2026-03-06 21:17:21.553786,0
2026-03-06 21:17:21.611793,0
2026-03-06 21:17:21.656286,0
2026-03-06 21:17:21.713952,0
2026-03-06 21:17:21.757671,0
2026-03-06 21:17:21.81582,0
2026-03-06 21:17:21.859883,0
2026-03-06 21:17:21.918104,0
2026-03-06 21:17:21.962102,0
2026-03-06 21:17:22.020135,0
2026-03-06 21:17:22.063916,0
2026-03-06 21:17:22.121939,0
2026-03-06 21:17:22.16582,0
2026-03-06 21:17:22.223609,0
2026-03-06 21:17:22.26755,0
2026-03-06 21:17:22.326008,0
2026-03-06 21:17:22.370336,0
2026-03-06 21:17:22.427635,0
2026-03-06 21:17:22.471701,0
2026-03-06 21:17:22.529863,0
2026-03-06 21:17:22.573658,0
2026-03-06 21:17:22.631809,0
2026-03-06 21:17:22.676408,0
2026-03-06 21:17:22.734281,0
2026-03-06 21:17:22.777978,0
2026-03-06 21:17:22.835986,0
2026-03-06 21:17:22.88017,0
2026-03-06 21:17:22.937888,0
2026-03-06 21:17:22.982027,0
2026-03-06 21:17:23.039574,0
2026-03-06 21:17:23.084092,0
2026-03-06 21:17:23.141597,0
2026-03-06 21:17:23.185973,0
2026-03-06 21:17:23.243651,0
2026-03-06 21:17:23.287719,0
2026-03-06 21:17:23.345621,0
2026-03-06 21:17:23.390079,0
2026-03-06 21:17:23.448082,0
2026-03-06 21:17:23.491684,0
2026-03-06 21:17:23.549872,0
2026-03-06 21:17:23.593691,0
2026-03-06 21:17:23.652012,0
2026-03-06 21:17:23.69597,0
2026-03-06 21:17:23.754179,0
2026-03-06 21:17:23.79764,0
2026-03-06 21:17:23.856212,0
2026-03-06 21:17:23.899686,0
2026-03-06 21:17:23.957949,0
2026-03-06 21:17:24.002345,0
2026-03-06 21:17:24.059828,0
2026-03-06 21:17:24.104089,0
2026-03-06 21:17:24.161835,0
2026-03-06 21:17:24.20598,0
2026-03-06 21:17:24.263887,0
2026-03-06 21:17:24.307769,0
2026-03-06 21:17:24.366316,0
2026-03-06 21:17:24.410242,0
2026-03-06 21:17:24.468628,0
2026-03-06 21:17:24.511788,0
2026-03-06 21:17:24.569844,0
2026-03-06 21:17:24.613879,0
2026-03-06 21:17:24.671818,0
2026-03-06 21:17:24.715978,0
2026-03-06 21:17:24.774176,0
2026-03-06 21:17:24.819137,0
2026-03-06 21:17:24.875691,0
2026-03-06 21:17:24.920034,0
2026-03-06 21:17:24.978077,0
2026-03-06 21:17:25.022002,0
2026-03-06 21:17:25.079801,0
2026-03-06 21:17:25.124121,0
2026-03-06 21:17:25.182089,0
2026-03-06 21:17:25.226067,0
2026-03-06 21:17:25.284219,0
2026-03-06 21:17:25.327544,0
2026-03-06 21:17:25.385588,0
2026-03-06 21:17:25.430225,0
2026-03-06 21:17:25.487893,0
2026-03-06 21:17:25.531943,0
2026-03-06 21:17:25.590397,0
2026-03-06 21:17:25.634459,0
2026-03-06 21:17:25.69219,0
2026-03-06 21:17:25.736386,0
2026-03-06 21:17:25.794118,0
2026-03-06 21:17:25.838379,0
2026-03-06 21:17:25.89585,0
2026-03-06 21:17:25.939983,0
2026-03-06 21:17:25.997865,0
2026-03-06 21:17:26.042105,0
2026-03-06 21:17:26.100217,0
2026-03-06 21:17:26.143955,0
2026-03-06 21:17:26.202105,0
2026-03-06 21:17:26.245672,0
2026-03-06 21:17:26.304105,0
2026-03-06 21:17:26.348241,0
2026-03-06 21:17:26.406525,0
2026-03-06 21:17:26.449828,0
2026-03-06 21:17:26.507902,0
2026-03-06 21:17:26.551864,0
2026-03-06 21:17:26.610591,0
2026-03-06 21:17:26.653813,0
2026-03-06 21:17:26.712051,0
2026-03-06 21:17:26.756045,0
2026-03-06 21:17:26.813979,0
2026-03-06 21:17:26.857841,0
2026-03-06 21:17:26.915847,0
2026-03-06 21:17:26.95992,0
2026-03-06 21:17:27.01777,0
2026-03-06 21:17:27.061828,0
2026-03-06 21:17:27.119624,0
2026-03-06 21:17:27.164328,0
2026-03-06 21:17:27.222385,0
2026-03-06 21:17:27.265981,0
2026-03-06 21:17:27.323746,0
2026-03-06 21:17:27.368183,0
2026-03-06 21:17:27.42598,0
2026-03-06 21:17:27.469877,0
2026-03-06 21:17:27.527816,0
2026-03-06 21:17:27.572012,0
2026-03-06 21:17:27.630004,0
2026-03-06 21:17:27.674184,0
2026-03-06 21:17:27.731921,0
2026-03-06 21:17:27.776818,0
2026-03-06 21:17:27.834168,0
2026-03-06 21:17:27.877901,0
2026-03-06 21:17:27.936389,0
2026-03-06 21:17:27.980373,0
2026-03-06 21:17:28.038191,0
2026-03-06 21:17:28.082029,0
2026-03-06 21:17:28.140504,0
2026-03-06 21:17:28.1838,0
2026-03-06 21:17:28.24227,0
2026-03-06 21:17:28.285904,0
2026-03-06 21:17:28.344337,0
2026-03-06 21:17:28.387966,0
2026-03-06 21:17:28.445693,0
2026-03-06 21:17:28.490064,0
2026-03-06 21:17:28.547894,0
2026-03-06 21:17:28.592317,0
2026-03-06 21:17:28.650114,0
2026-03-06 21:17:28.694173,0
2026-03-06 21:17:28.75151,0
2026-03-06 21:17:28.795615,0
2026-03-06 21:17:28.854033,0
2026-03-06 21:17:28.897877,0
2026-03-06 21:17:28.956205,0
2026-03-06 21:17:28.999943,0
2026-03-06 21:17:29.057953,0
2026-03-06 21:17:29.101956,0
2026-03-06 21:17:29.159687,0
2026-03-06 21:17:29.204285,0
2026-03-06 21:17:29.261875,0
2026-03-06 21:17:29.305794,0
2026-03-06 21:17:29.364106,0
2026-03-06 21:17:29.408248,0
2026-03-06 21:17:29.466205,0
2026-03-06 21:17:29.50972,0
2026-03-06 21:17:29.568685,0
2026-03-06 21:17:29.612073,0
2026-03-06 21:17:29.669695,0
2026-03-06 21:17:29.714123,0
2026-03-06 21:17:29.771996,0
2026-03-06 21:17:29.816063,0
2026-03-06 21:17:29.874357,0
2026-03-06 21:17:29.918102,0
2026-03-06 21:17:29.975824,0
2026-03-06 21:17:30.019816,0
2026-03-06 21:17:30.078191,0
2026-03-06 21:17:30.121891,0
2026-03-06 21:17:30.180228,0
2026-03-06 21:17:30.224284,0
2026-03-06 21:17:30.281742,0
2026-03-06 21:17:30.326098,0
2026-03-06 21:17:30.383786,0
2026-03-06 21:17:30.427809,0
2026-03-06 21:17:30.485875,0
2026-03-06 21:17:30.529942,0
2026-03-06 21:17:30.588099,0
2026-03-06 21:17:30.632286,0
2026-03-06 21:17:30.689843,0
2026-03-06 21:17:30.734185,0
2026-03-06 21:17:30.792048,0
2026-03-06 21:17:30.835882,0
2026-03-06 21:17:30.893853,0
2026-03-06 21:17:30.937771,0
2026-03-06 21:17:30.995895,0
2026-03-06 21:17:31.04012,0
2026-03-06 21:17:31.098309,0
2026-03-06 21:17:31.142012,0
2026-03-06 21:17:31.200913,0
2026-03-06 21:17:31.243859,0
2026-03-06 21:17:31.301921,0
2026-03-06 21:17:31.345981,0
2026-03-06 21:17:31.403862,0
2026-03-06 21:17:31.44785,0
2026-03-06 21:17:31.506141,0
2026-03-06 21:17:31.549896,0
2026-03-06 21:17:31.607835,0
2026-03-06 21:17:31.651922,0
2026-03-06 21:17:31.710287,0
2026-03-06 21:17:31.7539,0
2026-03-06 21:17:31.811939,0
2026-03-06 21:17:31.855879,0
2026-03-06 21:17:31.913773,0
2026-03-06 21:17:31.958003,0
2026-03-06 21:17:32.01601,0
2026-03-06 21:17:32.059808,0
2026-03-06 21:17:32.118099,0
2026-03-06 21:17:32.161971,0
2026-03-06 21:17:32.220279,0
2026-03-06 21:17:32.263802,0
2026-03-06 21:17:32.321811,0
2026-03-06 21:17:32.365978,0
2026-03-06 21:17:32.424287,0
2026-03-06 21:17:32.467539,0
2026-03-06 21:17:32.525806,0
2026-03-06 21:17:32.570244,0
2026-03-06 21:17:32.627882,0
2026-03-06 21:17:32.672147,0
2026-03-06 21:17:32.730216,0
2026-03-06 21:17:32.774096,0
2026-03-06 21:17:32.832084,0
2026-03-06 21:17:32.876102,0
2026-03-06 21:17:32.934079,0
2026-03-06 21:17:32.978177,0
2026-03-06 21:17:33.035992,0
2026-03-06 21:17:33.080074,0
2026-03-06 21:17:33.138266,0
2026-03-06 21:17:33.182252,0
2026-03-06 21:17:33.240508,0
2026-03-06 21:17:33.283803,0
2026-03-06 21:17:33.34183,0
2026-03-06 21:17:33.386123,0
2026-03-06 21:17:33.444318,0
2026-03-06 21:17:33.487912,0
2026-03-06 21:17:33.546209,0
2026-03-06 21:17:33.589855,0
2026-03-06 21:17:33.648011,0
2026-03-06 21:17:33.691883,0
2026-03-06 21:17:33.749749,0
2026-03-06 21:17:33.793891,0
2026-03-06 21:17:33.852155,0
2026-03-06 21:17:33.897303,0
2026-03-06 21:17:33.954177,0
2026-03-06 21:17:33.998239,0
2026-03-06 21:17:34.056055,0
2026-03-06 21:17:34.100246,0
2026-03-06 21:17:34.15806,0
2026-03-06 21:17:34.202476,0
2026-03-06 21:17:34.259836,0
2026-03-06 21:17:34.303922,0
2026-03-06 21:17:34.362404,0
2026-03-06 21:17:34.406381,0
2026-03-06 21:17:34.463966,0
2026-03-06 21:17:34.507848,0
2026-03-06 21:17:34.565961,0
2026-03-06 21:17:34.609941,0
2026-03-06 21:17:34.668164,0
2026-03-06 21:17:34.712291,0
2026-03-06 21:17:34.770059,0
2026-03-06 21:17:34.814124,0
2026-03-06 21:17:34.871878,0
2026-03-06 21:17:34.916044,0
2026-03-06 21:17:34.974012,0
2026-03-06 21:17:35.018022,0
2026-03-06 21:17:35.075903,0
2026-03-06 21:17:35.119948,0
2026-03-06 21:17:35.178284,0
2026-03-06 21:17:35.221959,0
2026-03-06 21:17:35.280246,0
2026-03-06 21:17:35.324114,0
2026-03-06 21:17:35.381841,0
2026-03-06 21:17:35.42619,0
2026-03-06 21:17:35.484174,0
2026-03-06 21:17:35.528142,0
2026-03-06 21:17:35.586034,0
2026-03-06 21:17:35.629791,0
2026-03-06 21:17:35.68809,0
2026-03-06 21:17:35.731922,0
2026-03-06 21:17:35.790332,0
2026-03-06 21:17:35.834222,0
2026-03-06 21:17:35.891962,0
2026-03-06 21:17:35.93596,0
2026-03-06 21:17:35.994304,0
2026-03-06 21:17:36.038296,0
2026-03-06 21:17:36.095821,0
2026-03-06 21:17:36.13995,0
2026-03-06 21:17:36.197926,0
2026-03-06 21:17:36.242304,0
2026-03-06 21:17:36.300008,0
2026-03-06 21:17:36.344137,0
2026-03-06 21:17:36.402327,0
2026-03-06 21:17:36.445948,0
2026-03-06 21:17:36.504273,0
2026-03-06 21:17:36.547848,0
2026-03-06 21:17:36.605934,0
2026-03-06 21:17:36.649931,0
2026-03-06 21:17:36.708323,0
2026-03-06 21:17:36.751788,0
2026-03-06 21:17:36.810254,0
2026-03-06 21:17:36.853799,0
2026-03-06 21:17:36.912534,0
2026-03-06 21:17:36.955995,0
2026-03-06 21:17:37.014142,0
2026-03-06 21:17:37.05793,0
2026-03-06 21:17:37.115904,0
2026-03-06 21:17:37.160014,0
2026-03-06 21:17:37.218217,0
2026-03-06 21:17:37.262291,0
2026-03-06 21:17:37.320222,0
2026-03-06 21:17:37.364063,0
2026-03-06 21:17:37.42387,0
2026-03-06 21:17:37.466176,0
2026-03-06 21:17:37.523836,0
2026-03-06 21:17:37.56774,0
2026-03-06 21:17:37.625931,0
2026-03-06 21:17:37.670254,0
2026-03-06 21:17:37.728033,0
2026-03-06 21:17:37.771686,0
2026-03-06 21:17:37.830285,0
2026-03-06 21:17:37.873819,0
2026-03-06 21:17:37.932401,0
2026-03-06 21:17:37.975738,0
2026-03-06 21:17:38.033997,0
2026-03-06 21:17:38.078072,0
2026-03-06 21:17:38.136422,0
2026-03-06 21:17:38.179839,0
2026-03-06 21:17:38.238089,0
2026-03-06 21:17:38.282185,0
2026-03-06 21:17:38.340343,0
2026-03-06 21:17:38.384202,0
2026-03-06 21:17:38.442078,0
2026-03-06 21:17:38.486393,0
2026-03-06 21:17:38.544503,0
2026-03-06 21:17:38.588368,0
2026-03-06 21:17:38.646142,0
2026-03-06 21:17:38.690286,0
2026-03-06 21:17:38.748204,0
2026-03-06 21:17:38.792299,0
2026-03-06 21:17:38.849903,0
2026-03-06 21:17:38.894077,0
2026-03-06 21:17:38.951911,0
2026-03-06 21:17:38.995843,0
2026-03-06 21:17:39.054025,0
2026-03-06 21:17:39.097956,0
2026-03-06 21:17:39.156359,0
2026-03-06 21:17:39.199902,0
2026-03-06 21:17:39.259406,0
2026-03-06 21:17:39.302481,0
2026-03-06 21:17:39.360072,0
2026-03-06 21:17:39.403899,0
2026-03-06 21:17:39.461784,0
2026-03-06 21:17:39.506089,0
2026-03-06 21:17:39.564489,0
2026-03-06 21:17:39.608089,0
2026-03-06 21:17:39.666157,0
2026-03-06 21:17:39.710185,0
2026-03-06 21:17:39.768124,0
2026-03-06 21:17:39.812065,0
2026-03-06 21:17:39.870317,0
2026-03-06 21:17:39.914212,0
2026-03-06 21:17:39.971978,0
2026-03-06 21:17:40.01597,0
2026-03-06 21:17:40.074364,0
2026-03-06 21:17:40.118542,0
2026-03-06 21:17:40.176714,0
2026-03-06 21:17:40.219792,0
2026-03-06 21:17:40.277974,0
2026-03-06 21:17:40.322057,0
2026-03-06 21:17:40.380756,0
2026-03-06 21:17:40.424282,0
2026-03-06 21:17:40.48198,0
2026-03-06 21:17:40.526317,0
2026-03-06 21:17:40.584416,0
2026-03-06 21:17:40.628228,0
2026-03-06 21:17:40.686036,0
2026-03-06 21:17:40.730336,0
2026-03-06 21:17:40.788142,0
2026-03-06 21:17:40.832052,0
2026-03-06 21:17:40.88985,0
2026-03-06 21:17:40.934423,0
2026-03-06 21:17:40.991853,0
2026-03-06 21:17:41.036014,0
2026-03-06 21:17:41.094225,0
2026-03-06 21:17:41.138273,0
2026-03-06 21:17:41.196274,0
2026-03-06 21:17:41.240127,0
2026-03-06 21:17:41.298639,0
2026-03-06 21:17:41.342146,0
2026-03-06 21:17:41.399855,0
2026-03-06 21:17:41.443893,0
2026-03-06 21:17:41.502155,0
2026-03-06 21:17:41.545897,0
2026-03-06 21:17:41.604153,0
2026-03-06 21:17:41.647661,0
2026-03-06 21:17:41.706412,0
2026-03-06 21:17:41.750303,0
2026-03-06 21:17:41.808279,0
2026-03-06 21:17:41.851919,0
2026-03-06 21:17:41.910306,0
2026-03-06 21:17:41.953869,0
2026-03-06 21:17:42.012239,0
2026-03-06 21:17:42.056286,0
2026-03-06 21:17:42.114261,0
2026-03-06 21:17:42.158266,0
2026-03-06 21:17:42.216102,0
2026-03-06 21:17:42.260016,0
2026-03-06 21:17:42.317835,0
2026-03-06 21:17:42.361912,0
2026-03-06 21:17:42.420289,0
2026-03-06 21:17:42.463985,0
2026-03-06 21:17:42.522196,0
2026-03-06 21:17:42.5659,0
2026-03-06 21:17:42.624341,0
2026-03-06 21:17:42.667845,0
2026-03-06 21:17:42.7258,0
2026-03-06 21:17:42.770351,0
2026-03-06 21:17:42.828007,0
2026-03-06 21:17:42.872122,0
2026-03-06 21:17:42.930099,0
2026-03-06 21:17:42.973928,0
2026-03-06 21:17:43.031991,0
2026-03-06 21:17:43.076192,0
2026-03-06 21:17:43.13411,0
2026-03-06 21:17:43.178316,0
2026-03-06 21:17:43.236786,0
2026-03-06 21:17:43.280063,0
2026-03-06 21:17:43.337991,0
2026-03-06 21:17:43.382173,0
2026-03-06 21:17:43.439869,0
2026-03-06 21:17:43.484268,0
2026-03-06 21:17:43.542292,0
2026-03-06 21:17:43.585903,0
2026-03-06 21:17:43.644465,0
2026-03-06 21:17:43.688329,0
2026-03-06 21:17:43.745839,0
2026-03-06 21:17:43.79001,0
2026-03-06 21:17:43.848203,0
2026-03-06 21:17:43.892295,0
2026-03-06 21:17:43.9502,0
2026-03-06 21:17:43.99415,0
2026-03-06 21:17:44.051943,0
2026-03-06 21:17:44.095856,0
2026-03-06 21:17:44.154124,0
2026-03-06 21:17:44.198732,0
2026-03-06 21:17:44.255955,0
2026-03-06 21:17:44.299597,0
2026-03-06 21:17:44.358278,0
2026-03-06 21:17:44.401707,0
2026-03-06 21:17:44.460375,0
2026-03-06 21:17:44.504208,0
2026-03-06 21:17:44.562602,0
2026-03-06 21:17:44.605917,0
2026-03-06 21:17:44.664258,0
2026-03-06 21:17:44.707847,0
2026-03-06 21:17:44.765988,0
2026-03-06 21:17:44.810178,0
2026-03-06 21:17:44.868002,0
2026-03-06 21:17:44.911874,0
2026-03-06 21:17:44.970082,0
2026-03-06 21:17:45.01389,0
2026-03-06 21:17:45.072055,0
2026-03-06 21:17:45.116395,0
2026-03-06 21:17:45.174274,0
2026-03-06 21:17:45.218086,0
2026-03-06 21:17:45.276355,0
2026-03-06 21:17:45.319949,0
2026-03-06 21:17:45.378023,0
2026-03-06 21:17:45.422197,0
2026-03-06 21:17:45.47996,0
2026-03-06 21:17:45.524024,0
2026-03-06 21:17:45.590509,0
2026-03-06 21:17:45.626549,0
2026-03-06 21:17:45.684052,0
2026-03-06 21:17:45.728199,0
2026-03-06 21:17:45.786298,0
2026-03-06 21:17:45.830175,0
2026-03-06 21:17:45.888004,0
2026-03-06 21:17:45.932152,0
2026-03-06 21:17:45.989992,0
2026-03-06 21:17:46.034249,0
2026-03-06 21:17:46.092226,0
2026-03-06 21:17:46.136118,0
2026-03-06 21:17:46.194513,0
2026-03-06 21:17:46.238472,0
2026-03-06 21:17:46.296013,0
2026-03-06 21:17:46.340028,0
2026-03-06 21:17:46.39808,0
2026-03-06 21:17:46.441932,0
2026-03-06 21:17:46.501647,0
2026-03-06 21:17:46.544278,0
2026-03-06 21:17:46.602089,0
2026-03-06 21:17:46.645753,0
2026-03-06 21:17:46.704606,0
2026-03-06 21:17:46.747961,0
2026-03-06 21:17:46.806368,0
2026-03-06 21:17:46.849719,0
2026-03-06 21:17:46.908347,0
2026-03-06 21:17:46.952342,0
2026-03-06 21:17:47.010346,0
2026-03-06 21:17:47.053829,0
2026-03-06 21:17:47.112015,0
2026-03-06 21:17:47.156227,0
2026-03-06 21:17:47.21472,0
2026-03-06 21:17:47.258341,0
2026-03-06 21:17:47.316071,0
2026-03-06 21:17:47.359994,0
2026-03-06 21:17:47.418215,0
2026-03-06 21:17:47.46242,0
2026-03-06 21:17:47.520248,0
2026-03-06 21:17:47.564606,0
2026-03-06 21:17:47.622136,0
2026-03-06 21:17:47.666317,0
2026-03-06 21:17:47.724514,0
2026-03-06 21:17:47.76853,0
2026-03-06 21:17:47.826299,0
2026-03-06 21:17:47.870206,0
2026-03-06 21:17:47.92802,0
2026-03-06 21:17:47.97219,0
2026-03-06 21:17:48.030486,0
2026-03-06 21:17:48.074207,0
2026-03-06 21:17:48.132368,0
2026-03-06 21:17:48.176059,0
2026-03-06 21:17:48.234093,0
2026-03-06 21:17:48.277754,0
2026-03-06 21:17:48.336407,0
2026-03-06 21:17:48.380026,0
2026-03-06 21:17:48.438732,0
2026-03-06 21:17:48.482133,0
2026-03-06 21:17:48.540233,0
2026-03-06 21:17:48.583809,0
2026-03-06 21:17:48.642663,0
2026-03-06 21:17:48.686264,0
2026-03-06 21:17:48.744719,0
2026-03-06 21:17:48.788315,0
2026-03-06 21:17:48.846155,0
2026-03-06 21:17:48.890416,0
2026-03-06 21:17:48.948295,0
2026-03-06 21:17:48.992551,0
2026-03-06 21:17:49.04989,0
2026-03-06 21:17:49.094037,0
2026-03-06 21:17:49.151938,0
2026-03-06 21:17:49.196334,0
2026-03-06 21:17:49.254904,0
2026-03-06 21:17:49.298081,0
2026-03-06 21:17:49.356647,0
2026-03-06 21:17:49.400292,0
2026-03-06 21:17:49.458252,0
2026-03-06 21:17:49.50222,0
2026-03-06 21:17:49.560011,0
2026-03-06 21:17:49.604561,0
2026-03-06 21:17:49.66236,0
2026-03-06 21:17:49.70642,0
2026-03-06 21:17:49.764261,0
2026-03-06 21:17:49.808732,0
2026-03-06 21:17:49.866673,0
2026-03-06 21:17:49.910131,0
2026-03-06 21:17:49.968057,0
2026-03-06 21:17:50.012696,0
2026-03-06 21:17:50.070839,0
2026-03-06 21:17:50.114076,0
2026-03-06 21:17:50.172805,0
2026-03-06 21:17:50.216447,0
2026-03-06 21:17:50.274501,0
2026-03-06 21:17:50.318088,0
2026-03-06 21:17:50.376362,0
2026-03-06 21:17:50.419716,0
2026-03-06 21:17:50.478733,0
2026-03-06 21:17:50.521883,0
2026-03-06 21:17:50.580217,0
2026-03-06 21:17:50.624007,0
2026-03-06 21:17:50.68211,0
2026-03-06 21:17:50.726509,0
2026-03-06 21:17:50.784145,0
2026-03-06 21:17:50.829473,0
2026-03-06 21:17:50.886098,0
2026-03-06 21:17:50.930339,0
2026-03-06 21:17:50.988352,0
2026-03-06 21:17:51.033438,0
2026-03-06 21:17:51.090511,0
2026-03-06 21:17:51.133921,0
2026-03-06 21:17:51.192322,0
2026-03-06 21:17:51.236366,0
2026-03-06 21:17:51.294497,0
2026-03-06 21:17:51.338185,0
2026-03-06 21:17:51.396012,0
2026-03-06 21:17:51.440077,0
2026-03-06 21:17:51.498114,0
2026-03-06 21:17:51.541887,0
2026-03-06 21:17:51.600338,0
2026-03-06 21:17:51.644408,0
2026-03-06 21:17:51.703,0
2026-03-06 21:17:51.746205,0
2026-03-06 21:17:51.804316,0
2026-03-06 21:17:51.848249,0
2026-03-06 21:17:51.906,0
2026-03-06 21:17:51.950013,0
