time,PT_Cal.GSE_High.cal_status
2026-03-06 21:15:28.439783,1
2026-03-06 21:15:28.440335,0
2026-03-06 21:15:28.541281,1
2026-03-06 21:15:28.541408,1
2026-03-06 21:15:28.54158,1
2026-03-06 21:15:28.541749,1
2026-03-06 21:15:28.541924,1
2026-03-06 21:15:28.542149,1
2026-03-06 21:15:28.542337,0
2026-03-06 21:15:28.542338,1
2026-03-06 21:15:28.542495,1
2026-03-06 21:15:28.542674,1
2026-03-06 21:15:28.63929,1
2026-03-06 21:15:28.639353,1
2026-03-06 21:15:28.639415,1
2026-03-06 21:15:28.639457,1
2026-03-06 21:15:28.639506,1
2026-03-06 21:15:28.639563,1
2026-03-06 21:15:28.64007,1
2026-03-06 21:15:28.640196,1
2026-03-06 21:15:28.739527,1
2026-03-06 21:15:28.739618,1
2026-03-06 21:15:28.739659,1
2026-03-06 21:15:28.739974,0
2026-03-06 21:15:28.740234,1
2026-03-06 21:15:28.740698,1
2026-03-06 21:15:28.74077,1
2026-03-06 21:15:28.741,1
2026-03-06 21:15:28.741218,1
2026-03-06 21:15:28.839518,1
2026-03-06 21:15:28.839643,1
2026-03-06 21:15:28.8397,1
2026-03-06 21:15:28.839788,1
2026-03-06 21:15:28.839866,1
2026-03-06 21:15:28.839939,1
2026-03-06 21:15:28.839986,1
2026-03-06 21:15:28.840185,0
2026-03-06 21:15:28.940395,1
2026-03-06 21:15:28.940518,1
2026-03-06 21:15:28.940626,1
2026-03-06 21:15:28.940764,0
2026-03-06 21:15:28.940904,1
2026-03-06 21:15:28.941011,1
2026-03-06 21:15:28.941127,1
2026-03-06 21:15:28.941289,1
2026-03-06 21:15:28.941393,1
2026-03-06 21:15:29.040521,1
2026-03-06 21:15:29.040614,1
2026-03-06 21:15:29.040685,1
2026-03-06 21:15:29.040738,1
2026-03-06 21:15:29.040768,1
2026-03-06 21:15:29.040778,1
2026-03-06 21:15:29.040807,1
2026-03-06 21:15:29.040826,1
2026-03-06 21:15:29.040944,0
2026-03-06 21:15:29.140069,1
2026-03-06 21:15:29.140153,1
2026-03-06 21:15:29.140216,1
2026-03-06 21:15:29.140255,1
2026-03-06 21:15:29.140294,1
2026-03-06 21:15:29.140327,1
2026-03-06 21:15:29.140369,1
2026-03-06 21:15:29.140423,1
2026-03-06 21:15:29.140458,1
2026-03-06 21:15:29.244107,1
2026-03-06 21:15:29.244206,1
2026-03-06 21:15:29.244298,1
2026-03-06 21:15:29.244394,1
2026-03-06 21:15:29.244471,1
2026-03-06 21:15:29.244546,1
2026-03-06 21:15:29.24493,0
2026-03-06 21:15:29.344405,1
2026-03-06 21:15:29.34447,1
2026-03-06 21:15:29.344501,1
2026-03-06 21:15:29.344562,1
2026-03-06 21:15:29.344609,1
2026-03-06 21:15:29.344668,1
2026-03-06 21:15:29.344718,1
2026-03-06 21:15:29.344798,1
2026-03-06 21:15:29.345353,0
2026-03-06 21:15:29.444275,1
2026-03-06 21:15:29.444417,1
2026-03-06 21:15:29.444588,1
2026-03-06 21:15:29.444715,1
2026-03-06 21:15:29.444842,1
2026-03-06 21:15:29.444934,1
2026-03-06 21:15:29.445045,1
2026-03-06 21:15:29.445172,1
2026-03-06 21:15:29.445309,1
2026-03-06 21:15:29.44531,0
2026-03-06 21:15:29.544204,1
2026-03-06 21:15:29.544255,1
2026-03-06 21:15:29.544404,1
2026-03-06 21:15:29.544437,1
2026-03-06 21:15:29.544469,1
2026-03-06 21:15:29.643774,1
2026-03-06 21:15:29.643815,1
2026-03-06 21:15:29.643838,1
2026-03-06 21:15:29.643876,1
2026-03-06 21:15:29.643951,1
2026-03-06 21:15:29.643991,1
2026-03-06 21:15:29.644042,1
2026-03-06 21:15:29.644079,1
2026-03-06 21:15:29.644227,0
2026-03-06 21:15:29.74411,1
2026-03-06 21:15:29.744206,1
2026-03-06 21:15:29.744285,1
2026-03-06 21:15:29.744425,1
2026-03-06 21:15:29.744521,1
2026-03-06 21:15:29.744641,1
2026-03-06 21:15:29.744723,0
2026-03-06 21:15:29.744787,1
2026-03-06 21:15:29.8441,1
2026-03-06 21:15:29.844156,1
2026-03-06 21:15:29.844206,1
2026-03-06 21:15:29.844286,1
2026-03-06 21:15:29.844426,1
2026-03-06 21:15:29.84455,1
2026-03-06 21:15:29.844625,1
2026-03-06 21:15:29.844962,0
2026-03-06 21:15:29.945806,1
2026-03-06 21:15:29.945982,1
2026-03-06 21:15:29.946072,1
2026-03-06 21:15:29.946149,1
2026-03-06 21:15:29.946257,1
2026-03-06 21:15:29.946363,1
2026-03-06 21:15:29.946445,1
2026-03-06 21:15:29.946556,0
2026-03-06 21:15:30.045469,1
2026-03-06 21:15:30.04552,1
2026-03-06 21:15:30.045551,1
2026-03-06 21:15:30.045596,1
2026-03-06 21:15:30.04563,1
2026-03-06 21:15:30.045659,1
2026-03-06 21:15:30.045692,1
2026-03-06 21:15:30.145513,1
2026-03-06 21:15:30.145604,1
2026-03-06 21:15:30.145668,1
2026-03-06 21:15:30.145708,0
2026-03-06 21:15:30.145724,1
2026-03-06 21:15:30.145784,1
2026-03-06 21:15:30.145863,1
2026-03-06 21:15:30.248888,1
2026-03-06 21:15:30.248976,1
2026-03-06 21:15:30.249051,1
2026-03-06 21:15:30.24922,1
2026-03-06 21:15:30.249308,1
2026-03-06 21:15:30.249329,0
2026-03-06 21:15:30.349065,1
2026-03-06 21:15:30.349226,1
2026-03-06 21:15:30.349476,1
2026-03-06 21:15:30.349608,0
2026-03-06 21:15:30.349675,1
2026-03-06 21:15:30.349827,1
2026-03-06 21:15:30.349988,1
2026-03-06 21:15:30.35018,1
2026-03-06 21:15:30.448976,1
2026-03-06 21:15:30.449037,1
2026-03-06 21:15:30.449047,1
2026-03-06 21:15:30.449096,1
2026-03-06 21:15:30.449155,1
2026-03-06 21:15:30.44925,1
2026-03-06 21:15:30.449315,1
2026-03-06 21:15:30.449583,0
2026-03-06 21:15:30.548999,1
2026-03-06 21:15:30.549044,1
2026-03-06 21:15:30.549052,1
2026-03-06 21:15:30.549063,1
2026-03-06 21:15:30.549074,1
2026-03-06 21:15:30.5494,1
2026-03-06 21:15:30.549641,1
2026-03-06 21:15:30.54976,0
2026-03-06 21:15:30.549813,1
2026-03-06 21:15:30.649312,1
2026-03-06 21:15:30.649407,1
2026-03-06 21:15:30.649434,1
2026-03-06 21:15:30.649518,1
2026-03-06 21:15:30.649704,1
2026-03-06 21:15:30.649818,1
2026-03-06 21:15:30.649928,1
2026-03-06 21:15:30.649929,0
2026-03-06 21:15:30.650022,1
2026-03-06 21:15:30.650144,1
2026-03-06 21:15:30.749022,1
2026-03-06 21:15:30.749206,1
2026-03-06 21:15:30.749322,1
2026-03-06 21:15:30.749458,1
2026-03-06 21:15:30.750374,0
2026-03-06 21:15:30.849722,1
2026-03-06 21:15:30.850025,1
2026-03-06 21:15:30.850454,1
2026-03-06 21:15:30.850949,1
2026-03-06 21:15:30.85149,1
2026-03-06 21:15:30.85181,0
2026-03-06 21:15:30.95035,1
2026-03-06 21:15:30.950488,1
2026-03-06 21:15:30.950702,1
2026-03-06 21:15:30.950881,1
2026-03-06 21:15:30.951075,1
2026-03-06 21:15:30.951282,1
2026-03-06 21:15:30.951468,1
2026-03-06 21:15:30.95173,1
2026-03-06 21:15:30.951959,1
2026-03-06 21:15:30.952985,0
2026-03-06 21:15:31.050423,1
2026-03-06 21:15:31.050804,1
2026-03-06 21:15:31.051247,1
2026-03-06 21:15:31.051561,1
2026-03-06 21:15:31.051705,1
2026-03-06 21:15:31.051801,1
2026-03-06 21:15:31.051963,1
2026-03-06 21:15:31.05219,1
2026-03-06 21:15:31.052348,1
2026-03-06 21:15:31.054217,0
2026-03-06 21:15:31.15004,1
2026-03-06 21:15:31.150285,1
2026-03-06 21:15:31.150426,1
