time,PT_Cal.Fuel_Downstream.raw_adc
2026-03-06 21:18:48.764326,230123563
2026-03-06 21:18:48.764453,229675869
2026-03-06 21:18:48.765063,229759474
2026-03-06 21:18:48.873129,229346841
2026-03-06 21:18:48.873341,230155927
2026-03-06 21:18:48.873483,230263805
2026-03-06 21:18:48.873609,230261783
2026-03-06 21:18:48.873911,229346841
2026-03-06 21:18:48.874002,230352131
2026-03-06 21:18:48.982089,230317744
2026-03-06 21:18:48.982335,229579453
2026-03-06 21:18:48.982521,229235591
2026-03-06 21:18:48.98271,229560575
2026-03-06 21:18:48.982725,230317744
2026-03-06 21:18:49.09074,229471575
2026-03-06 21:18:49.090855,229538998
2026-03-06 21:18:49.090909,229874095
2026-03-06 21:18:49.091018,230186942
2026-03-06 21:18:49.091094,229471575
2026-03-06 21:18:49.091123,229646877
2026-03-06 21:18:49.09138,230253018
2026-03-06 21:18:49.199984,229353583
2026-03-06 21:18:49.20025,230193684
2026-03-06 21:18:49.200399,229212667
2026-03-06 21:18:49.200576,229353583
2026-03-06 21:18:49.200647,229605749
2026-03-06 21:18:49.200969,230273918
2026-03-06 21:18:49.201182,229596309
2026-03-06 21:18:49.309046,229724414
2026-03-06 21:18:49.309165,229758801
2026-03-06 21:18:49.309307,229630696
2026-03-06 21:18:49.309445,230385168
2026-03-06 21:18:49.309532,229724414
2026-03-06 21:18:49.309585,230217283
2026-03-06 21:18:49.309736,230345388
2026-03-06 21:18:49.41752,230338646
2026-03-06 21:18:49.417674,230338646
2026-03-06 21:18:49.417743,230197729
2026-03-06 21:18:49.418,229598332
2026-03-06 21:18:49.418295,228142650
2026-03-06 21:18:49.526815,230089851
2026-03-06 21:18:49.526917,230255040
2026-03-06 21:18:49.527088,229437863
2026-03-06 21:18:49.527423,230089851
2026-03-06 21:18:49.527493,230162669
2026-03-06 21:18:49.52767,230168064
2026-03-06 21:18:49.527827,229584172
2026-03-06 21:18:49.635821,230337971
2026-03-06 21:18:49.636182,230416857
2026-03-06 21:18:49.636465,230325161
2026-03-06 21:18:49.636663,230198404
2026-03-06 21:18:49.636779,230337971
2026-03-06 21:18:49.744698,230234813
2026-03-06 21:18:49.744877,230274593
2026-03-06 21:18:49.745096,230188291
2026-03-06 21:18:49.745296,230234813
2026-03-06 21:18:49.745501,229590915
2026-03-06 21:18:49.745727,229716323
2026-03-06 21:18:49.85411,230250995
2026-03-06 21:18:49.854332,230239533
2026-03-06 21:18:49.85462,230473494
2026-03-06 21:18:49.854813,230250995
2026-03-06 21:18:49.854861,229478991
2026-03-06 21:18:49.85524,229696770
2026-03-06 21:18:49.855662,229682611
2026-03-06 21:18:49.856057,229655643
2026-03-06 21:18:49.96295,229614514
2026-03-06 21:18:49.963112,229766217
2026-03-06 21:18:49.963249,229775656
2026-03-06 21:18:49.963416,229572710
2026-03-06 21:18:49.963479,229614514
2026-03-06 21:18:49.963601,229552483
2026-03-06 21:18:49.963826,230128283
2026-03-06 21:18:50.071637,230019730
2026-03-06 21:18:50.071876,229679915
2026-03-06 21:18:50.072049,229813414
2026-03-06 21:18:50.072164,230019730
2026-03-06 21:18:50.072249,229050176
2026-03-06 21:18:50.072454,230139072
2026-03-06 21:18:50.180827,229826225
2026-03-06 21:18:50.180997,230020405
2026-03-06 21:18:50.181319,229826225
2026-03-06 21:18:50.181347,229648226
2026-03-06 21:18:50.181589,230287404
2026-03-06 21:18:50.289973,229619232
2026-03-06 21:18:50.290261,230161320
2026-03-06 21:18:50.290361,229976580
2026-03-06 21:18:50.29046,229619232
2026-03-06 21:18:50.290471,230246950
2026-03-06 21:18:50.290606,230214586
2026-03-06 21:18:50.398907,230335274
2026-03-06 21:18:50.399039,229476294
2026-03-06 21:18:50.399123,230079738
2026-03-06 21:18:50.399191,230335274
2026-03-06 21:18:50.399234,229762846
2026-03-06 21:18:50.399349,229452022
2026-03-06 21:18:50.508019,229809368
2026-03-06 21:18:50.508126,229724414
2026-03-06 21:18:50.508242,230176829
2026-03-06 21:18:50.508346,229637437
2026-03-06 21:18:50.508447,230228071
2026-03-06 21:18:50.508458,229809368
2026-03-06 21:18:50.509152,229745990
2026-03-06 21:18:50.617009,230315047
2026-03-06 21:18:50.617201,229587544
2026-03-06 21:18:50.617349,229635414
2026-03-06 21:18:50.617506,229729808
2026-03-06 21:18:50.617764,230315047
2026-03-06 21:18:50.725959,230116821
2026-03-06 21:18:50.726225,229692725
2026-03-06 21:18:50.726485,229576082
2026-03-06 21:18:50.726736,230116821
2026-03-06 21:18:50.726749,230374381
2026-03-06 21:18:50.834858,230275942
2026-03-06 21:18:50.835002,230155253
2026-03-06 21:18:50.8351,229682611
2026-03-06 21:18:50.835223,229510006
2026-03-06 21:18:50.835265,230275942
2026-03-06 21:18:50.835342,229661036
2026-03-06 21:18:50.943502,229640809
2026-03-06 21:18:50.943666,229511354
2026-03-06 21:18:50.943891,229633392
2026-03-06 21:18:50.943927,229640809
2026-03-06 21:18:50.944042,230335949
2026-03-06 21:18:51.05286,229688680
2026-03-06 21:18:51.053109,230148510
2026-03-06 21:18:51.053345,227463692
2026-03-06 21:18:51.053592,229584172
2026-03-06 21:18:51.053802,229558552
2026-03-06 21:18:51.053839,229688680
2026-03-06 21:18:51.161729,230412138
2026-03-06 21:18:51.161883,230288752
2026-03-06 21:18:51.16195,230242904
2026-03-06 21:18:51.162099,229725089
2026-03-06 21:18:51.162217,229690028
2026-03-06 21:18:51.162312,230412138
2026-03-06 21:18:51.162348,229687331
2026-03-06 21:18:51.271418,229471575
2026-03-06 21:18:51.271724,229706210
2026-03-06 21:18:51.271885,229471575
2026-03-06 21:18:51.272217,229634066
2026-03-06 21:18:51.380416,229735877
2026-03-06 21:18:51.380667,229702838
2026-03-06 21:18:51.38093,229735877
2026-03-06 21:18:51.381024,228539776
2026-03-06 21:18:51.381226,229557203
2026-03-06 21:18:51.38155,229646877
2026-03-06 21:18:51.489023,229545066
2026-03-06 21:18:51.48923,229634066
2026-03-06 21:18:51.4894,229735202
2026-03-06 21:18:51.489503,229545066
2026-03-06 21:18:51.48962,229606422
2026-03-06 21:18:51.489899,229697445
2026-03-06 21:18:51.598247,229635414
2026-03-06 21:18:51.598517,229797233
2026-03-06 21:18:51.598756,230326509
2026-03-06 21:18:51.598902,229635414
2026-03-06 21:18:51.599029,229700142
2026-03-06 21:18:51.599289,229671823
2026-03-06 21:18:51.706557,229584172
2026-03-06 21:18:51.706645,229659688
2026-03-06 21:18:51.706834,229708233
2026-03-06 21:18:51.707008,229898367
2026-03-06 21:18:51.707186,229584172
2026-03-06 21:18:51.816047,229656991
2026-03-06 21:18:51.816299,230222003
2026-03-06 21:18:51.816458,229580802
2026-03-06 21:18:51.816627,229677891
2026-03-06 21:18:51.817277,229656991
2026-03-06 21:18:51.924923,230210541
2026-03-06 21:18:51.925194,229846452
2026-03-06 21:18:51.925387,230187616
2026-03-06 21:18:51.925621,229893649
2026-03-06 21:18:51.925796,230210541
2026-03-06 21:18:51.925862,230108730
2026-03-06 21:18:52.033849,229568665
2026-03-06 21:18:52.034036,229580127
2026-03-06 21:18:52.034138,229568665
2026-03-06 21:18:52.034192,229883535
2026-03-06 21:18:52.034313,229671150
2026-03-06 21:18:52.142942,230181549
2026-03-06 21:18:52.143146,230451244
2026-03-06 21:18:52.143424,230212563
2026-03-06 21:18:52.143449,230181549
2026-03-06 21:18:52.143577,230149859
2026-03-06 21:18:52.143761,230203124
2026-03-06 21:18:52.251804,230198404
2026-03-06 21:18:52.252017,230224025
2026-03-06 21:18:52.252193,230214586
2026-03-06 21:18:52.252447,230198404
2026-03-06 21:18:52.252448,230205146
2026-03-06 21:18:52.252702,230234813
2026-03-06 21:18:52.360895,230033890
2026-03-06 21:18:52.361098,229511354
2026-03-06 21:18:52.361243,230155253
2026-03-06 21:18:52.36145,230292123
2026-03-06 21:18:52.361491,230033890
2026-03-06 21:18:52.361664,230333252
2026-03-06 21:18:52.361902,230315047
2026-03-06 21:18:52.470101,229870050
2026-03-06 21:18:52.470285,229654293
2026-03-06 21:18:52.470349,230044004
2026-03-06 21:18:52.470448,229870050
2026-03-06 21:18:52.470458,230304934
2026-03-06 21:18:52.470594,229583498
2026-03-06 21:18:52.470719,229783073
2026-03-06 21:18:52.57955,230307630
2026-03-06 21:18:52.579832,230362918
2026-03-06 21:18:52.579942,229741270
2026-03-06 21:18:52.579972,230307630
2026-03-06 21:18:52.580203,229600354
2026-03-06 21:18:52.58047,230246275
2026-03-06 21:18:52.580631,230222676
2026-03-06 21:18:52.688066,230212563
2026-03-06 21:18:52.688245,230219306
2026-03-06 21:18:52.688361,230322464
2026-03-06 21:18:52.688497,230149859
2026-03-06 21:18:52.688612,230212563
2026-03-06 21:18:52.688673,230242230
2026-03-06 21:18:52.688845,230406743
2026-03-06 21:18:52.689001,229579453
2026-03-06 21:18:52.797095,230150533
2026-03-06 21:18:52.79731,230184245
2026-03-06 21:18:52.797433,229565293
2026-03-06 21:18:52.797548,230150533
2026-03-06 21:18:52.797647,230392585
2026-03-06 21:18:52.797832,230191662
2026-03-06 21:18:52.79803,230884779
2026-03-06 21:18:52.906027,230222003
2026-03-06 21:18:52.906187,230175480
2026-03-06 21:18:52.906303,230228071
2026-03-06 21:18:52.906474,230072321
2026-03-06 21:18:52.906558,230222003
2026-03-06 21:18:52.906649,230385843
2026-03-06 21:18:52.906804,230298865
2026-03-06 21:18:53.014843,230180199
2026-03-06 21:18:53.014933,227398291
2026-03-06 21:18:53.014969,230149859
2026-03-06 21:18:53.015055,230236161
2026-03-06 21:18:53.01513,230306282
2026-03-06 21:18:53.015217,230269873
2026-03-06 21:18:53.015324,230180199
2026-03-06 21:18:53.12432,229673846
2026-03-06 21:18:53.124591,229685308
2026-03-06 21:18:53.125014,230303585
2026-03-06 21:18:53.125124,229673846
2026-03-06 21:18:53.125517,230313025
2026-03-06 21:18:53.125926,230233465
2026-03-06 21:18:53.126395,230400001
2026-03-06 21:18:53.233857,230206494
2026-03-06 21:18:53.233949,230206494
2026-03-06 21:18:53.234727,230198404
2026-03-06 21:18:53.234908,230259085
2026-03-06 21:18:53.235062,230171434
2026-03-06 21:18:53.342131,230192336
2026-03-06 21:18:53.342354,230192336
2026-03-06 21:18:53.34236,229606422
2026-03-06 21:18:53.342458,230333926
2026-03-06 21:18:53.342549,229675869
2026-03-06 21:18:53.342669,230129632
2026-03-06 21:18:53.451234,229830945
2026-03-06 21:18:53.451512,229820830
2026-03-06 21:18:53.451744,229638112
2026-03-06 21:18:53.451818,229830945
2026-03-06 21:18:53.560222,230061534
2026-03-06 21:18:53.560494,229555855
2026-03-06 21:18:53.560747,229717672
2026-03-06 21:18:53.561326,230061534
2026-03-06 21:18:53.56141,229681938
2026-03-06 21:18:53.668966,226593250
2026-03-06 21:18:53.669217,226593250
2026-03-06 21:18:53.669218,230171434
2026-03-06 21:18:53.669455,229683286
2026-03-06 21:18:53.669675,230319092
2026-03-06 21:18:53.669895,229569340
2026-03-06 21:18:53.777531,230194359
2026-03-06 21:18:53.777588,230224699
2026-03-06 21:18:53.777665,230112101
2026-03-06 21:18:53.77789,230101988
2026-03-06 21:18:53.777985,229516074
2026-03-06 21:18:53.778079,229988042
2026-03-06 21:18:53.778335,230194359
2026-03-06 21:18:53.88695,229741270
2026-03-06 21:18:53.887145,229363023
2026-03-06 21:18:53.887266,229557877
2026-03-06 21:18:53.887445,229742619
2026-03-06 21:18:53.887646,229333356
2026-03-06 21:18:53.887794,229741270
2026-03-06 21:18:54.000055,226688318
2026-03-06 21:18:54.000243,226688318
2026-03-06 21:18:54.000466,229674521
2026-03-06 21:18:54.000817,229676543
2026-03-06 21:18:54.001405,230199752
2026-03-06 21:18:54.001943,229621256
2026-03-06 21:18:54.002378,230468774
2026-03-06 21:18:54.002977,230328532
2026-03-06 21:18:54.105027,229743294
2026-03-06 21:18:54.105422,229578105
2026-03-06 21:18:54.105496,229743294
2026-03-06 21:18:54.105791,229518098
2026-03-06 21:18:54.106257,229543045
2026-03-06 21:18:54.106789,229702838
2026-03-06 21:18:54.107255,229572037
2026-03-06 21:18:54.21445,230122215
2026-03-06 21:18:54.214726,230083783
2026-03-06 21:18:54.214885,230122215
2026-03-06 21:18:54.214949,230323812
2026-03-06 21:18:54.215309,230191662
2026-03-06 21:18:54.215515,229485734
2026-03-06 21:18:54.215735,229742619
2026-03-06 21:18:54.323365,229621930
2026-03-06 21:18:54.323546,230380448
2026-03-06 21:18:54.323617,230220654
2026-03-06 21:18:54.323729,230254366
2026-03-06 21:18:54.323892,229621930
2026-03-06 21:18:54.324104,230046701
2026-03-06 21:18:54.324752,229606422
2026-03-06 21:18:54.431934,230247623
2026-03-06 21:18:54.432055,229646877
2026-03-06 21:18:54.432126,230207844
2026-03-06 21:18:54.432195,229873420
2026-03-06 21:18:54.432216,230247623
2026-03-06 21:18:54.43228,229616536
2026-03-06 21:18:54.43234,229710255
2026-03-06 21:18:54.541057,230130306
2026-03-06 21:18:54.541226,230426972
2026-03-06 21:18:54.541332,230060859
2026-03-06 21:18:54.541455,229696096
2026-03-06 21:18:54.541497,230130306
2026-03-06 21:18:54.649513,230257063
2026-03-06 21:18:54.649679,229758126
2026-03-06 21:18:54.649798,230093898
2026-03-06 21:18:54.649933,230203124
2026-03-06 21:18:54.650033,230257063
2026-03-06 21:18:54.758704,229492476
2026-03-06 21:18:54.758725,229492476
2026-03-06 21:18:54.758826,230340669
2026-03-06 21:18:54.759091,229698793
2026-03-06 21:18:54.759181,230215934
2026-03-06 21:18:54.759261,229516074
2026-03-06 21:18:54.868369,229654293
2026-03-06 21:18:54.868581,229735877
2026-03-06 21:18:54.868751,230254366
2026-03-06 21:18:54.868929,229778354
2026-03-06 21:18:54.869104,229654293
2026-03-06 21:18:54.869127,229702838
2026-03-06 21:18:54.869309,227432003
2026-03-06 21:18:54.97671,230296843
2026-03-06 21:18:54.976807,230161320
2026-03-06 21:18:54.97686,229705535
2026-03-06 21:18:54.976915,230161995
2026-03-06 21:18:54.976977,230237510
2026-03-06 21:18:54.977181,230296843
2026-03-06 21:18:55.085737,229680588
2026-03-06 21:18:55.085838,229642157
2026-03-06 21:18:55.085902,229539673
2026-03-06 21:18:55.085934,229680588
2026-03-06 21:18:55.085956,229608445
2026-03-06 21:18:55.086036,229681938
2026-03-06 21:18:55.194804,230355501
2026-03-06 21:18:55.194943,229642831
2026-03-06 21:18:55.19508,229664408
2026-03-06 21:18:55.195215,229681938
2026-03-06 21:18:55.195345,230269200
2026-03-06 21:18:55.195498,230355501
2026-03-06 21:18:55.304081,229596309
2026-03-06 21:18:55.304251,230296843
2026-03-06 21:18:55.304351,229565968
2026-03-06 21:18:55.304521,229596309
2026-03-06 21:18:55.304555,229564620
2026-03-06 21:18:55.304716,229725763
2026-03-06 21:18:55.413069,229678566
2026-03-06 21:18:55.413428,229734528
2026-03-06 21:18:55.41362,230261108
2026-03-06 21:18:55.413666,229678566
2026-03-06 21:18:55.413702,229639461
2026-03-06 21:18:55.413905,229536301
2026-03-06 21:18:55.414175,229598332
2026-03-06 21:18:55.522394,229747339
2026-03-06 21:18:55.522765,229596984
2026-03-06 21:18:55.523008,229747339
2026-03-06 21:18:55.52328,229528211
2026-03-06 21:18:55.523958,229520120
2026-03-06 21:18:55.524059,229696770
2026-03-06 21:18:55.524153,226856203
2026-03-06 21:18:55.630891,229714975
2026-03-06 21:18:55.631034,229648899
2026-03-06 21:18:55.631127,229714975
2026-03-06 21:18:55.631173,229789141
2026-03-06 21:18:55.739703,229684635
2026-03-06 21:18:55.740183,229588892
2026-03-06 21:18:55.740194,229684635
2026-03-06 21:18:55.740363,229742619
2026-03-06 21:18:55.741128,229733854
2026-03-06 21:18:55.741236,229592264
2026-03-06 21:18:55.849446,230144465
2026-03-06 21:18:55.849673,229635414
2026-03-06 21:18:55.849829,229614514
2026-03-06 21:18:55.850067,229634741
2026-03-06 21:18:55.850298,229658339
2026-03-06 21:18:55.85053,229810043
2026-03-06 21:18:55.850743,230144465
2026-03-06 21:18:55.957549,229450674
2026-03-06 21:18:55.957722,230212563
2026-03-06 21:18:55.95812,229650923
2026-03-06 21:18:55.9587,229450674
2026-03-06 21:18:55.958966,229663733
2026-03-06 21:18:56.066851,229632044
2026-03-06 21:18:56.067123,229673173
2026-03-06 21:18:56.067289,229632044
2026-03-06 21:18:56.06737,229645528
2026-03-06 21:18:56.067611,229533605
2026-03-06 21:18:56.176639,229853193
2026-03-06 21:18:56.176936,229735877
2026-03-06 21:18:56.177141,229487082
2026-03-06 21:18:56.177257,229853193
2026-03-06 21:18:56.177288,229136478
2026-03-06 21:18:56.177446,229781724
2026-03-06 21:18:56.284971,229749361
2026-03-06 21:18:56.285127,229466855
2026-03-06 21:18:56.285216,229763521
2026-03-06 21:18:56.285368,229648899
2026-03-06 21:18:56.28541,229749361
2026-03-06 21:18:56.285533,229712278
2026-03-06 21:18:56.285679,229435840
2026-03-06 21:18:56.39404,230321116
2026-03-06 21:18:56.394195,229658339
2026-03-06 21:18:56.394385,229697445
2026-03-06 21:18:56.394664,230321116
2026-03-06 21:18:56.394814,229721043
2026-03-06 21:18:56.502867,229586195
2026-03-06 21:18:56.503069,230481584
2026-03-06 21:18:56.503154,229672498
2026-03-06 21:18:56.503351,229639461
2026-03-06 21:18:56.503609,229586195
2026-03-06 21:18:56.503711,229748687
2026-03-06 21:18:56.611831,229853193
2026-03-06 21:18:56.611916,229677218
2026-03-06 21:18:56.611945,230182222
2026-03-06 21:18:56.612099,229538998
2026-03-06 21:18:56.612241,229853193
2026-03-06 21:18:56.612293,229508658
2026-03-06 21:18:56.720948,229604400
2026-03-06 21:18:56.72111,229674521
2026-03-06 21:18:56.721175,229726437
2026-03-06 21:18:56.721228,229604400
2026-03-06 21:18:56.721345,229738574
2026-03-06 21:18:56.72155,229104789
2026-03-06 21:18:56.721822,229621256
2026-03-06 21:18:56.721993,229747339
2026-03-06 21:18:56.830023,229704862
2026-03-06 21:18:56.83022,229858588
2026-03-06 21:18:56.830406,229634741
2026-03-06 21:18:56.83055,229704862
2026-03-06 21:18:56.830603,229557203
2026-03-06 21:18:56.939359,229577430
2026-03-06 21:18:56.939574,229114228
2026-03-06 21:18:56.939721,229784421
2026-03-06 21:18:56.939854,229803974
2026-03-06 21:18:56.940403,229577430
2026-03-06 21:18:57.048228,229530908
2026-03-06 21:18:57.048493,229758126
2026-03-06 21:18:57.048672,229648899
2026-03-06 21:18:57.048673,229530908
2026-03-06 21:18:57.048858,229576757
2026-03-06 21:18:57.049051,229574733
2026-03-06 21:18:57.157266,229545741
2026-03-06 21:18:57.157662,229733854
2026-03-06 21:18:57.157909,229760149
2026-03-06 21:18:57.158125,229545741
2026-03-06 21:18:57.26613,229608445
2026-03-06 21:18:57.26628,230186942
2026-03-06 21:18:57.266476,229656991
2026-03-06 21:18:57.266716,229976580
2026-03-06 21:18:57.266838,229608445
2026-03-06 21:18:57.26711,229780376
2026-03-06 21:18:57.267378,229580802
2026-03-06 21:18:57.375368,229197834
2026-03-06 21:18:57.375535,229734528
2026-03-06 21:18:57.375592,229857913
2026-03-06 21:18:57.37567,229745990
2026-03-06 21:18:57.375784,229793186
2026-03-06 21:18:57.375862,229197834
2026-03-06 21:18:57.37608,229609119
2026-03-06 21:18:57.484002,230382471
2026-03-06 21:18:57.484106,229776331
2026-03-06 21:18:57.484209,229613839
2026-03-06 21:18:57.484282,227328844
2026-03-06 21:18:57.484366,229686657
2026-03-06 21:18:57.484434,230382471
2026-03-06 21:18:57.592961,229039387
2026-03-06 21:18:57.593211,229635414
2026-03-06 21:18:57.593402,228907911
2026-03-06 21:18:57.593477,229039387
2026-03-06 21:18:57.593629,229719695
2026-03-06 21:18:57.593902,229676543
2026-03-06 21:18:57.59445,229734528
2026-03-06 21:18:57.701541,229594960
2026-03-06 21:18:57.701763,229750035
2026-03-06 21:18:57.701937,229796558
2026-03-06 21:18:57.702165,229665081
2026-03-06 21:18:57.703887,229594960
2026-03-06 21:18:57.811099,229654968
2026-03-06 21:18:57.811276,229672498
2026-03-06 21:18:57.811418,229677218
2026-03-06 21:18:57.811568,229654968
