time,RTD_Cal.CH18.cal_status
2026-03-06 21:14:30.93768,0
2026-03-06 21:14:31.074893,0
2026-03-06 21:14:31.209331,0
2026-03-06 21:14:31.342847,0
2026-03-06 21:14:31.478894,0
2026-03-06 21:14:31.6135,0
2026-03-06 21:14:31.748342,0
2026-03-06 21:14:31.884804,0
2026-03-06 21:14:32.022747,0
2026-03-06 21:14:32.158667,0
2026-03-06 21:14:32.292665,0
2026-03-06 21:14:32.428027,0
2026-03-06 21:14:32.563164,0
2026-03-06 21:14:32.699211,0
2026-03-06 21:14:32.832096,0
2026-03-06 21:14:32.969951,0
2026-03-06 21:14:33.106659,0
2026-03-06 21:14:33.242196,0
2026-03-06 21:14:33.387272,0
2026-03-06 21:14:33.511755,0
2026-03-06 21:14:33.646408,0
2026-03-06 21:14:33.781719,0
2026-03-06 21:14:33.918361,0
2026-03-06 21:14:34.053279,0
2026-03-06 21:14:34.192352,0
2026-03-06 21:14:34.32644,0
2026-03-06 21:14:34.461525,0
2026-03-06 21:14:34.596624,0
2026-03-06 21:14:34.730808,0
2026-03-06 21:14:34.865226,0
2026-03-06 21:14:35.000939,0
2026-03-06 21:14:35.136972,0
2026-03-06 21:14:35.275613,0
2026-03-06 21:14:35.411255,0
2026-03-06 21:14:35.547057,0
2026-03-06 21:14:35.681834,0
2026-03-06 21:14:35.816564,0
2026-03-06 21:14:35.952189,0
2026-03-06 21:14:36.086359,0
2026-03-06 21:14:36.222719,0
2026-03-06 21:14:36.360103,0
2026-03-06 21:14:36.495547,0
2026-03-06 21:14:36.630181,0
2026-03-06 21:14:36.767137,0
2026-03-06 21:14:36.901795,0
2026-03-06 21:14:37.035258,0
2026-03-06 21:14:37.170917,0
2026-03-06 21:14:37.307248,0
2026-03-06 21:14:37.445657,0
2026-03-06 21:14:37.579184,0
2026-03-06 21:14:37.715307,0
2026-03-06 21:14:37.848998,0
2026-03-06 21:14:37.98465,0
2026-03-06 21:14:38.120042,0
2026-03-06 21:14:38.254662,0
2026-03-06 21:14:38.388926,0
2026-03-06 21:14:38.529798,0
2026-03-06 21:14:38.665534,0
2026-03-06 21:14:38.80071,0
2026-03-06 21:14:38.934295,0
2026-03-06 21:14:39.069452,0
2026-03-06 21:14:39.204628,0
2026-03-06 21:14:39.34043,0
2026-03-06 21:14:39.475504,0
2026-03-06 21:14:39.613927,0
2026-03-06 21:14:39.74869,0
2026-03-06 21:14:39.885186,0
2026-03-06 21:14:40.018622,0
2026-03-06 21:14:40.153805,0
2026-03-06 21:14:40.288448,0
2026-03-06 21:14:40.424658,0
2026-03-06 21:14:40.562727,0
2026-03-06 21:14:40.69927,0
2026-03-06 21:14:40.832887,0
2026-03-06 21:14:40.9688,0
2026-03-06 21:14:41.105033,0
2026-03-06 21:14:41.240447,0
2026-03-06 21:14:41.373486,0
2026-03-06 21:14:41.508473,0
2026-03-06 21:14:41.643522,0
2026-03-06 21:14:41.781883,0
2026-03-06 21:14:41.920276,0
2026-03-06 21:14:42.052445,0
2026-03-06 21:14:42.190009,0
2026-03-06 21:14:42.322632,0
2026-03-06 21:14:42.45768,0
2026-03-06 21:14:42.59312,0
2026-03-06 21:14:42.727431,0
2026-03-06 21:14:42.867019,0
2026-03-06 21:14:43.001261,0
2026-03-06 21:14:43.137026,0
2026-03-06 21:14:43.271549,0
2026-03-06 21:14:43.407266,0
2026-03-06 21:14:43.541033,0
2026-03-06 21:14:43.675667,0
2026-03-06 21:14:43.812035,0
2026-03-06 21:14:43.950795,0
2026-03-06 21:14:44.086157,0
2026-03-06 21:14:44.221495,0
2026-03-06 21:14:44.355564,0
2026-03-06 21:14:44.490027,0
2026-03-06 21:14:44.626076,0
2026-03-06 21:14:44.759358,0
2026-03-06 21:14:44.895528,0
2026-03-06 21:14:45.034723,0
2026-03-06 21:14:45.171776,0
2026-03-06 21:14:45.306699,0
2026-03-06 21:14:45.441384,0
2026-03-06 21:14:45.573642,0
2026-03-06 21:14:45.710351,0
2026-03-06 21:14:45.843741,0
2026-03-06 21:14:45.979904,0
2026-03-06 21:14:46.118813,0
2026-03-06 21:14:46.254728,0
2026-03-06 21:14:46.388411,0
2026-03-06 21:14:46.524473,0
2026-03-06 21:14:46.661777,0
2026-03-06 21:14:46.795817,0
2026-03-06 21:14:46.930108,0
2026-03-06 21:14:47.063844,0
2026-03-06 21:14:47.20319,0
2026-03-06 21:14:47.336878,0
2026-03-06 21:14:47.472537,0
2026-03-06 21:14:47.608282,0
2026-03-06 21:14:47.745029,0
2026-03-06 21:14:47.879945,0
2026-03-06 21:14:48.014931,0
2026-03-06 21:14:48.148681,0
2026-03-06 21:14:48.287732,0
2026-03-06 21:14:48.422397,0
2026-03-06 21:14:48.557378,0
2026-03-06 21:14:48.694585,0
2026-03-06 21:14:48.827895,0
2026-03-06 21:14:48.964512,0
2026-03-06 21:14:49.099082,0
2026-03-06 21:14:49.233053,0
2026-03-06 21:14:49.370673,0
2026-03-06 21:14:49.506339,0
2026-03-06 21:14:49.641612,0
2026-03-06 21:14:49.777269,0
2026-03-06 21:14:49.910913,0
2026-03-06 21:14:50.048789,0
2026-03-06 21:14:50.181098,0
2026-03-06 21:14:50.318856,0
2026-03-06 21:14:50.457143,0
2026-03-06 21:14:50.592237,0
2026-03-06 21:14:50.726789,0
2026-03-06 21:14:50.860677,0
2026-03-06 21:14:50.995244,0
2026-03-06 21:14:51.131092,0
2026-03-06 21:14:51.26472,0
2026-03-06 21:14:51.400128,0
2026-03-06 21:14:51.539304,0
2026-03-06 21:14:51.674413,0
2026-03-06 21:14:51.809937,0
2026-03-06 21:14:51.944521,0
2026-03-06 21:14:52.079023,0
2026-03-06 21:14:52.214809,0
2026-03-06 21:14:52.348886,0
2026-03-06 21:14:52.485347,0
2026-03-06 21:14:52.624227,0
2026-03-06 21:14:52.759291,0
2026-03-06 21:14:52.893373,0
2026-03-06 21:14:53.029327,0
2026-03-06 21:14:53.164007,0
2026-03-06 21:14:53.302647,0
2026-03-06 21:14:53.434756,0
2026-03-06 21:14:53.568633,0
2026-03-06 21:14:53.708058,0
2026-03-06 21:14:53.844106,0
2026-03-06 21:14:53.980237,0
2026-03-06 21:14:54.113802,0
2026-03-06 21:14:54.247973,0
2026-03-06 21:14:54.382415,0
2026-03-06 21:14:54.517802,0
2026-03-06 21:14:54.65214,0
2026-03-06 21:14:54.791064,0
2026-03-06 21:14:54.927357,0
2026-03-06 21:14:55.061631,0
2026-03-06 21:14:55.196529,0
2026-03-06 21:14:55.331391,0
2026-03-06 21:14:55.467701,0
2026-03-06 21:14:55.601475,0
2026-03-06 21:14:55.736171,0
2026-03-06 21:14:55.877262,0
2026-03-06 21:14:56.011409,0
2026-03-06 21:14:56.1453,0
2026-03-06 21:14:56.279984,0
2026-03-06 21:14:56.415025,0
2026-03-06 21:14:56.552018,0
2026-03-06 21:14:56.687341,0
2026-03-06 21:14:56.82154,0
2026-03-06 21:14:56.960517,0
2026-03-06 21:14:57.095426,0
2026-03-06 21:14:57.231498,0
2026-03-06 21:14:57.366105,0
2026-03-06 21:14:57.501026,0
2026-03-06 21:14:57.635563,0
2026-03-06 21:14:57.77098,0
2026-03-06 21:14:57.905926,0
2026-03-06 21:14:58.044335,0
2026-03-06 21:14:58.178803,0
2026-03-06 21:14:58.31436,0
2026-03-06 21:14:58.449247,0
2026-03-06 21:14:58.585294,0
2026-03-06 21:14:58.720047,0
2026-03-06 21:14:58.855303,0
2026-03-06 21:14:58.99002,0
2026-03-06 21:14:59.129078,0
2026-03-06 21:14:59.265147,0
2026-03-06 21:14:59.398945,0
2026-03-06 21:14:59.534088,0
2026-03-06 21:14:59.670996,0
2026-03-06 21:14:59.806299,0
2026-03-06 21:14:59.938947,0
2026-03-06 21:15:00.073717,0
2026-03-06 21:15:00.212004,0
2026-03-06 21:15:00.348186,0
2026-03-06 21:15:00.482315,0
2026-03-06 21:15:00.618704,0
2026-03-06 21:15:00.752233,0
2026-03-06 21:15:00.890264,0
2026-03-06 21:15:01.023853,0
2026-03-06 21:15:01.16139,0
2026-03-06 21:15:01.300175,0
2026-03-06 21:15:01.434404,0
2026-03-06 21:15:01.568689,0
2026-03-06 21:15:01.703903,0
2026-03-06 21:15:01.836789,0
2026-03-06 21:15:01.974914,0
2026-03-06 21:15:02.109007,0
2026-03-06 21:15:02.244198,0
2026-03-06 21:15:02.380453,0
2026-03-06 21:15:02.51796,0
2026-03-06 21:15:02.650423,0
2026-03-06 21:15:02.785264,0
2026-03-06 21:15:02.9226,0
2026-03-06 21:15:03.055988,0
2026-03-06 21:15:03.194724,0
2026-03-06 21:15:03.326723,0
2026-03-06 21:15:03.464381,0
2026-03-06 21:15:03.600095,0
2026-03-06 21:15:03.734803,0
2026-03-06 21:15:03.870403,0
2026-03-06 21:15:04.005044,0
2026-03-06 21:15:04.140764,0
2026-03-06 21:15:04.27427,0
2026-03-06 21:15:04.409877,0
2026-03-06 21:15:04.551554,0
2026-03-06 21:15:04.684684,0
2026-03-06 21:15:04.820745,0
2026-03-06 21:15:04.955384,0
2026-03-06 21:15:05.091215,0
2026-03-06 21:15:05.225381,0
2026-03-06 21:15:05.359573,0
2026-03-06 21:15:05.498739,0
2026-03-06 21:15:05.634226,0
2026-03-06 21:15:05.770428,0
2026-03-06 21:15:05.905225,0
2026-03-06 21:15:06.039444,0
2026-03-06 21:15:06.176086,0
2026-03-06 21:15:06.309766,0
2026-03-06 21:15:06.445772,0
2026-03-06 21:15:06.579805,0
2026-03-06 21:15:06.718999,0
2026-03-06 21:15:06.85367,0
2026-03-06 21:15:06.990193,0
2026-03-06 21:15:07.124695,0
2026-03-06 21:15:07.260141,0
2026-03-06 21:15:07.394851,0
2026-03-06 21:15:07.529127,0
2026-03-06 21:15:07.66565,0
2026-03-06 21:15:07.803774,0
2026-03-06 21:15:07.940981,0
2026-03-06 21:15:08.076048,0
2026-03-06 21:15:08.209507,0
2026-03-06 21:15:08.346662,0
2026-03-06 21:15:08.479047,0
2026-03-06 21:15:08.614667,0
2026-03-06 21:15:08.748759,0
2026-03-06 21:15:08.889136,0
2026-03-06 21:15:09.023308,0
2026-03-06 21:15:09.157513,0
2026-03-06 21:15:09.294181,0
2026-03-06 21:15:09.430378,0
2026-03-06 21:15:09.563349,0
2026-03-06 21:15:09.699326,0
2026-03-06 21:15:09.83329,0
2026-03-06 21:15:09.972025,0
2026-03-06 21:15:10.107097,0
2026-03-06 21:15:10.241865,0
2026-03-06 21:15:10.378776,0
2026-03-06 21:15:10.51224,0
2026-03-06 21:15:10.650268,0
2026-03-06 21:15:10.780993,0
2026-03-06 21:15:10.916969,0
2026-03-06 21:15:11.05696,0
2026-03-06 21:15:11.191088,0
2026-03-06 21:15:11.326732,0
2026-03-06 21:15:11.462198,0
2026-03-06 21:15:11.595682,0
2026-03-06 21:15:11.730937,0
2026-03-06 21:15:11.865561,0
2026-03-06 21:15:12.002533,0
2026-03-06 21:15:12.140098,0
2026-03-06 21:15:12.27572,0
2026-03-06 21:15:12.410036,0
2026-03-06 21:15:12.545379,0
2026-03-06 21:15:12.682602,0
2026-03-06 21:15:12.815289,0
2026-03-06 21:15:12.94917,0
2026-03-06 21:15:13.086016,0
2026-03-06 21:15:13.223965,0
2026-03-06 21:15:13.362758,0
2026-03-06 21:15:13.495339,0
2026-03-06 21:15:13.629463,0
2026-03-06 21:15:13.765639,0
2026-03-06 21:15:13.899344,0
2026-03-06 21:15:14.033514,0
2026-03-06 21:15:14.168979,0
2026-03-06 21:15:14.308013,0
2026-03-06 21:15:14.443583,0
2026-03-06 21:15:14.577076,0
2026-03-06 21:15:14.71414,0
2026-03-06 21:15:14.847702,0
2026-03-06 21:15:14.984573,0
2026-03-06 21:15:15.119324,0
2026-03-06 21:15:15.255609,0
2026-03-06 21:15:15.393018,0
2026-03-06 21:15:15.529462,0
2026-03-06 21:15:15.662858,0
2026-03-06 21:15:15.798986,0
2026-03-06 21:15:15.933377,0
2026-03-06 21:15:16.067937,0
2026-03-06 21:15:16.202515,0
2026-03-06 21:15:16.338153,0
2026-03-06 21:15:16.476385,0
2026-03-06 21:15:16.612698,0
2026-03-06 21:15:16.747808,0
2026-03-06 21:15:16.883414,0
2026-03-06 21:15:17.017531,0
2026-03-06 21:15:17.15279,0
2026-03-06 21:15:17.28706,0
2026-03-06 21:15:17.422033,0
2026-03-06 21:15:17.561371,0
2026-03-06 21:15:17.698342,0
2026-03-06 21:15:17.831604,0
2026-03-06 21:15:17.965952,0
2026-03-06 21:15:18.100593,0
2026-03-06 21:15:18.236309,0
2026-03-06 21:15:18.371864,0
2026-03-06 21:15:18.505883,0
2026-03-06 21:15:18.645562,0
2026-03-06 21:15:18.78135,0
2026-03-06 21:15:18.91808,0
2026-03-06 21:15:19.050668,0
2026-03-06 21:15:19.186515,0
2026-03-06 21:15:19.320868,0
2026-03-06 21:15:19.455806,0
2026-03-06 21:15:19.592136,0
2026-03-06 21:15:19.7293,0
2026-03-06 21:15:19.865434,0
2026-03-06 21:15:19.998723,0
2026-03-06 21:15:20.135592,0
2026-03-06 21:15:20.27065,0
2026-03-06 21:15:20.405359,0
2026-03-06 21:15:20.543127,0
2026-03-06 21:15:20.674434,0
2026-03-06 21:15:20.813718,0
2026-03-06 21:15:20.94881,0
2026-03-06 21:15:21.084047,0
2026-03-06 21:15:21.218611,0
2026-03-06 21:15:21.35307,0
2026-03-06 21:15:21.489806,0
2026-03-06 21:15:21.623443,0
2026-03-06 21:15:21.758482,0
2026-03-06 21:15:21.897677,0
2026-03-06 21:15:22.033218,0
2026-03-06 21:15:22.169087,0
2026-03-06 21:15:22.303962,0
2026-03-06 21:15:22.438451,0
2026-03-06 21:15:22.576004,0
2026-03-06 21:15:22.709986,0
2026-03-06 21:15:22.842674,0
2026-03-06 21:15:22.983173,0
2026-03-06 21:15:23.117564,0
2026-03-06 21:15:23.252201,0
2026-03-06 21:15:23.388169,0
2026-03-06 21:15:23.523398,0
2026-03-06 21:15:23.657703,0
2026-03-06 21:15:23.794093,0
2026-03-06 21:15:23.928058,0
2026-03-06 21:15:24.065601,0
2026-03-06 21:15:24.20169,0
2026-03-06 21:15:24.337604,0
2026-03-06 21:15:24.471046,0
2026-03-06 21:15:24.610797,0
2026-03-06 21:15:24.741388,0
2026-03-06 21:15:24.876959,0
2026-03-06 21:15:25.014087,0
2026-03-06 21:15:25.152673,0
2026-03-06 21:15:25.285283,0
2026-03-06 21:15:25.419724,0
2026-03-06 21:15:25.555165,0
2026-03-06 21:15:25.689719,0
2026-03-06 21:15:25.82476,0
2026-03-06 21:15:25.960349,0
2026-03-06 21:15:26.096064,0
2026-03-06 21:15:26.233915,0
2026-03-06 21:15:26.368462,0
2026-03-06 21:15:26.504299,0
2026-03-06 21:15:26.639175,0
2026-03-06 21:15:26.774391,0
2026-03-06 21:15:26.909235,0
2026-03-06 21:15:27.044374,0
2026-03-06 21:15:27.179403,0
2026-03-06 21:15:27.31802,0
2026-03-06 21:15:27.452338,0
2026-03-06 21:15:27.590789,0
2026-03-06 21:15:27.724385,0
2026-03-06 21:15:27.858285,0
2026-03-06 21:15:27.992085,0
2026-03-06 21:15:28.128696,0
2026-03-06 21:15:28.26636,0
2026-03-06 21:15:28.406404,0
2026-03-06 21:15:28.539919,0
2026-03-06 21:15:28.675904,0
2026-03-06 21:15:28.8097,0
2026-03-06 21:15:28.942681,0
2026-03-06 21:15:29.077302,0
2026-03-06 21:15:29.211737,0
2026-03-06 21:15:29.348392,0
2026-03-06 21:15:29.486923,0
2026-03-06 21:15:29.621663,0
2026-03-06 21:15:29.756932,0
2026-03-06 21:15:29.890953,0
2026-03-06 21:15:30.026282,0
2026-03-06 21:15:30.163063,0
2026-03-06 21:15:30.296866,0
2026-03-06 21:15:30.430332,0
2026-03-06 21:15:30.570738,0
2026-03-06 21:15:30.704393,0
2026-03-06 21:15:30.841364,0
2026-03-06 21:15:30.977338,0
2026-03-06 21:15:31.111667,0
2026-03-06 21:15:31.248023,0
2026-03-06 21:15:31.380143,0
2026-03-06 21:15:31.517631,0
2026-03-06 21:15:31.65339,0
2026-03-06 21:15:31.788819,0
2026-03-06 21:15:31.925239,0
2026-03-06 21:15:32.058404,0
2026-03-06 21:15:32.196703,0
2026-03-06 21:15:32.333643,0
2026-03-06 21:15:32.464054,0
2026-03-06 21:15:32.601131,0
2026-03-06 21:15:32.738239,0
2026-03-06 21:15:32.874508,0
2026-03-06 21:15:33.00968,0
2026-03-06 21:15:33.144331,0
2026-03-06 21:15:33.27942,0
2026-03-06 21:15:33.41463,0
2026-03-06 21:15:33.548627,0
2026-03-06 21:15:33.696489,0
2026-03-06 21:15:33.825257,0
2026-03-06 21:15:33.958815,0
2026-03-06 21:15:34.093404,0
2026-03-06 21:15:34.230451,0
2026-03-06 21:15:34.364612,0
2026-03-06 21:15:34.501518,0
2026-03-06 21:15:34.636832,0
2026-03-06 21:15:34.769593,0
2026-03-06 21:15:34.909022,0
2026-03-06 21:15:35.04368,0
2026-03-06 21:15:35.179201,0
2026-03-06 21:15:35.313986,0
2026-03-06 21:15:35.44827,0
2026-03-06 21:15:35.583227,0
2026-03-06 21:15:35.718501,0
2026-03-06 21:15:35.854252,0
2026-03-06 21:15:35.992582,0
2026-03-06 21:15:36.128473,0
2026-03-06 21:15:36.263804,0
2026-03-06 21:15:36.399183,0
2026-03-06 21:15:36.534387,0
2026-03-06 21:15:36.668972,0
2026-03-06 21:15:36.803068,0
2026-03-06 21:15:36.938192,0
2026-03-06 21:15:37.079645,0
2026-03-06 21:15:37.216488,0
2026-03-06 21:15:37.349366,0
2026-03-06 21:15:37.485371,0
2026-03-06 21:15:37.61782,0
2026-03-06 21:15:37.753379,0
2026-03-06 21:15:37.88695,0
2026-03-06 21:15:38.023468,0
2026-03-06 21:15:38.164004,0
2026-03-06 21:15:38.298987,0
2026-03-06 21:15:38.433363,0
2026-03-06 21:15:38.56795,0
2026-03-06 21:15:38.701894,0
2026-03-06 21:15:38.836859,0
2026-03-06 21:15:38.972015,0
2026-03-06 21:15:39.107683,0
2026-03-06 21:15:39.245201,0
2026-03-06 21:15:39.38384,0
2026-03-06 21:15:39.516365,0
2026-03-06 21:15:39.652146,0
2026-03-06 21:15:39.786494,0
2026-03-06 21:15:39.92305,0
2026-03-06 21:15:40.056596,0
2026-03-06 21:15:40.192074,0
2026-03-06 21:15:40.332968,0
2026-03-06 21:15:40.466446,0
2026-03-06 21:15:40.600997,0
2026-03-06 21:15:40.738614,0
2026-03-06 21:15:40.8719,0
2026-03-06 21:15:41.00535,0
2026-03-06 21:15:41.144673,0
2026-03-06 21:15:41.276901,0
2026-03-06 21:15:41.414546,0
2026-03-06 21:15:41.550981,0
2026-03-06 21:15:41.685337,0
2026-03-06 21:15:41.820341,0
2026-03-06 21:15:41.953878,0
2026-03-06 21:15:42.089798,0
2026-03-06 21:15:42.225425,0
2026-03-06 21:15:42.361635,0
2026-03-06 21:15:42.500479,0
2026-03-06 21:15:42.635106,0
2026-03-06 21:15:42.769007,0
2026-03-06 21:15:42.904883,0
2026-03-06 21:15:43.040961,0
2026-03-06 21:15:43.174355,0
2026-03-06 21:15:43.310152,0
2026-03-06 21:15:43.44613,0
2026-03-06 21:15:43.583274,0
2026-03-06 21:15:43.718381,0
2026-03-06 21:15:43.853428,0
2026-03-06 21:15:43.989354,0
2026-03-06 21:15:44.123942,0
2026-03-06 21:15:44.258288,0
2026-03-06 21:15:44.393602,0
2026-03-06 21:15:44.528887,0
2026-03-06 21:15:44.666657,0
2026-03-06 21:15:44.802436,0
2026-03-06 21:15:44.937604,0
2026-03-06 21:15:45.073414,0
2026-03-06 21:15:45.210932,0
2026-03-06 21:15:45.342707,0
2026-03-06 21:15:45.47724,0
2026-03-06 21:15:45.614404,0
2026-03-06 21:15:45.751912,0
2026-03-06 21:15:45.886725,0
2026-03-06 21:15:46.021527,0
2026-03-06 21:15:46.157071,0
2026-03-06 21:15:46.291534,0
2026-03-06 21:15:46.427111,0
2026-03-06 21:15:46.560801,0
2026-03-06 21:15:46.696774,0
2026-03-06 21:15:46.838379,0
2026-03-06 21:15:46.972,0
2026-03-06 21:15:47.106229,0
2026-03-06 21:15:47.240982,0
2026-03-06 21:15:47.376969,0
2026-03-06 21:15:47.510791,0
2026-03-06 21:15:47.645964,0
2026-03-06 21:15:47.780852,0
2026-03-06 21:15:47.919348,0
2026-03-06 21:15:48.054397,0
2026-03-06 21:15:48.19033,0
2026-03-06 21:15:48.324334,0
2026-03-06 21:15:48.459574,0
2026-03-06 21:15:48.594048,0
2026-03-06 21:15:48.729567,0
2026-03-06 21:15:48.864415,0
2026-03-06 21:15:49.003474,0
2026-03-06 21:15:49.138222,0
2026-03-06 21:15:49.273569,0
2026-03-06 21:15:49.408582,0
2026-03-06 21:15:49.547273,0
2026-03-06 21:15:49.67801,0
2026-03-06 21:15:49.813499,0
2026-03-06 21:15:49.948963,0
2026-03-06 21:15:50.088075,0
2026-03-06 21:15:50.223155,0
2026-03-06 21:15:50.357366,0
2026-03-06 21:15:50.49244,0
2026-03-06 21:15:50.626839,0
2026-03-06 21:15:50.762204,0
2026-03-06 21:15:50.897696,0
2026-03-06 21:15:51.033127,0
2026-03-06 21:15:51.171164,0
2026-03-06 21:15:51.307321,0
2026-03-06 21:15:51.443065,0
2026-03-06 21:15:51.57844,0
2026-03-06 21:15:51.712739,0
2026-03-06 21:15:51.847968,0
2026-03-06 21:15:51.982672,0
2026-03-06 21:15:52.119547,0
2026-03-06 21:15:52.257602,0
2026-03-06 21:15:52.392906,0
2026-03-06 21:15:52.527327,0
2026-03-06 21:15:52.666246,0
2026-03-06 21:15:52.798291,0
2026-03-06 21:15:52.932882,0
2026-03-06 21:15:53.067565,0
2026-03-06 21:15:53.203497,0
2026-03-06 21:15:53.342779,0
2026-03-06 21:15:53.47926,0
2026-03-06 21:15:53.611865,0
2026-03-06 21:15:53.747289,0
2026-03-06 21:15:53.882688,0
2026-03-06 21:15:54.016839,0
2026-03-06 21:15:54.163905,0
2026-03-06 21:15:54.286321,0
2026-03-06 21:15:54.426273,0
2026-03-06 21:15:54.560184,0
2026-03-06 21:15:54.69671,0
2026-03-06 21:15:54.83112,0
2026-03-06 21:15:54.966005,0
2026-03-06 21:15:55.102969,0
2026-03-06 21:15:55.237485,0
2026-03-06 21:15:55.370919,0
2026-03-06 21:15:55.509412,0
2026-03-06 21:15:55.644467,0
2026-03-06 21:15:55.781925,0
2026-03-06 21:15:55.917684,0
2026-03-06 21:15:56.050993,0
2026-03-06 21:15:56.184468,0
2026-03-06 21:15:56.320253,0
2026-03-06 21:15:56.455019,0
2026-03-06 21:15:56.594113,0
2026-03-06 21:15:56.728436,0
2026-03-06 21:15:56.863522,0
2026-03-06 21:15:56.999339,0
2026-03-06 21:15:57.135847,0
2026-03-06 21:15:57.269001,0
2026-03-06 21:15:57.404656,0
2026-03-06 21:15:57.539,0
2026-03-06 21:15:57.677276,0
2026-03-06 21:15:57.813352,0
2026-03-06 21:15:57.947673,0
2026-03-06 21:15:58.082495,0
2026-03-06 21:15:58.218385,0
2026-03-06 21:15:58.35234,0
2026-03-06 21:15:58.488959,0
2026-03-06 21:15:58.624143,0
2026-03-06 21:15:58.761728,0
2026-03-06 21:15:58.896742,0
2026-03-06 21:15:59.033118,0
2026-03-06 21:15:59.169677,0
2026-03-06 21:15:59.301927,0
2026-03-06 21:15:59.436846,0
2026-03-06 21:15:59.573771,0
2026-03-06 21:15:59.70662,0
2026-03-06 21:15:59.846941,0
2026-03-06 21:15:59.982093,0
2026-03-06 21:16:00.115646,0
2026-03-06 21:16:00.249937,0
2026-03-06 21:16:00.387202,0
2026-03-06 21:16:00.522461,0
2026-03-06 21:16:00.657419,0
2026-03-06 21:16:00.795267,0
2026-03-06 21:16:00.932326,0
2026-03-06 21:16:01.066949,0
2026-03-06 21:16:01.201029,0
2026-03-06 21:16:01.33535,0
2026-03-06 21:16:01.471002,0
2026-03-06 21:16:01.60599,0
2026-03-06 21:16:01.741139,0
2026-03-06 21:16:01.875187,0
2026-03-06 21:16:02.01456,0
2026-03-06 21:16:02.150035,0
2026-03-06 21:16:02.284139,0
2026-03-06 21:16:02.42059,0
2026-03-06 21:16:02.555376,0
2026-03-06 21:16:02.689494,0
2026-03-06 21:16:02.825401,0
2026-03-06 21:16:02.96134,0
2026-03-06 21:16:03.099147,0
2026-03-06 21:16:03.234406,0
2026-03-06 21:16:03.370575,0
2026-03-06 21:16:03.504565,0
2026-03-06 21:16:03.638323,0
2026-03-06 21:16:03.773039,0
2026-03-06 21:16:03.909256,0
2026-03-06 21:16:04.044131,0
