time,PT_Cal.GSE_High.pressure_psi
2026-03-06 21:17:49.423878,480.20963
2026-03-06 21:17:49.424097,479.66394
2026-03-06 21:17:49.523858,480.1953
2026-03-06 21:17:49.524088,479.54742
2026-03-06 21:17:49.524186,0.57071096
2026-03-06 21:17:49.524452,479.74976
2026-03-06 21:17:49.524568,479.6578
2026-03-06 21:17:49.525104,480.1626
2026-03-06 21:17:49.525496,480.09924
2026-03-06 21:17:49.624414,480.0502
2026-03-06 21:17:49.624694,480.55093
2026-03-06 21:17:49.624726,0.5706631
2026-03-06 21:17:49.624949,479.79474
2026-03-06 21:17:49.625175,480.44873
2026-03-06 21:17:49.625392,480.02975
2026-03-06 21:17:49.625772,479.79883
2026-03-06 21:17:49.626299,480.70627
2026-03-06 21:17:49.723872,479.97253
2026-03-06 21:17:49.723928,480.33224
2026-03-06 21:17:49.7241,479.39822
2026-03-06 21:17:49.724349,480.79416
2026-03-06 21:17:49.724426,480.1565
2026-03-06 21:17:49.724674,480.12582
2026-03-06 21:17:49.724797,0.570688
2026-03-06 21:17:49.72491,479.5924
2026-03-06 21:17:49.824477,479.81107
2026-03-06 21:17:49.824764,479.4759
2026-03-06 21:17:49.824857,0.57058424
2026-03-06 21:17:49.82502,479.60873
2026-03-06 21:17:49.825289,479.89078
2026-03-06 21:17:49.825537,479.90305
2026-03-06 21:17:49.825892,480.23007
2026-03-06 21:17:49.825965,479.74567
2026-03-06 21:17:49.826187,480.05634
2026-03-06 21:17:49.928164,479.31033
2026-03-06 21:17:49.928265,479.9521
2026-03-06 21:17:49.928323,480.5203
2026-03-06 21:17:49.928421,479.94598
2026-03-06 21:17:49.928496,480.91678
2026-03-06 21:17:49.928606,479.93167
2026-03-06 21:17:49.928631,0.5704191
2026-03-06 21:17:49.92892,479.89078
2026-03-06 21:17:50.028414,479.96436
2026-03-06 21:17:50.028547,479.8315
2026-03-06 21:17:50.028782,0.570591
2026-03-06 21:17:50.028877,479.77838
2026-03-06 21:17:50.029006,480.06247
2026-03-06 21:17:50.029209,480.19122
2026-03-06 21:17:50.029539,479.91736
2026-03-06 21:17:50.029917,479.80698
2026-03-06 21:17:50.128154,480.12582
2026-03-06 21:17:50.128302,479.43912
2026-03-06 21:17:50.128414,480.00116
2026-03-06 21:17:50.128557,479.4105
2026-03-06 21:17:50.128764,480.4794
2026-03-06 21:17:50.128782,0.5704521
2026-03-06 21:17:50.128876,480.10947
2026-03-06 21:17:50.129062,479.97253
2026-03-06 21:17:50.129212,479.80496
2026-03-06 21:17:50.129421,479.9664
2026-03-06 21:17:50.228204,479.80496
2026-03-06 21:17:50.22843,480.0502
2026-03-06 21:17:50.228681,479.69458
2026-03-06 21:17:50.228879,479.7559
2026-03-06 21:17:50.229109,479.95007
2026-03-06 21:17:50.229109,0.5705458
2026-03-06 21:17:50.22939,480.0073
2026-03-06 21:17:50.229885,479.0242
2026-03-06 21:17:50.328056,479.3369
2026-03-06 21:17:50.328124,480.51212
2026-03-06 21:17:50.32824,480.25253
2026-03-06 21:17:50.328401,479.4861
2026-03-06 21:17:50.328658,480.40173
2026-03-06 21:17:50.328787,479.83356
2026-03-06 21:17:50.32901,479.8826
2026-03-06 21:17:50.329142,479.9848
2026-03-06 21:17:50.329249,479.99503
2026-03-06 21:17:50.32931,0.570779
2026-03-06 21:17:50.427867,479.9051
2026-03-06 21:17:50.427967,479.85196
2026-03-06 21:17:50.428122,480.57343
2026-03-06 21:17:50.428347,480.40582
2026-03-06 21:17:50.428477,480.22394
2026-03-06 21:17:50.428579,480.08905
2026-03-06 21:17:50.428719,479.85605
2026-03-06 21:17:50.428823,480.45486
2026-03-06 21:17:50.429365,0.57079655
2026-03-06 21:17:50.527982,479.86014
2026-03-06 21:17:50.528055,480.01343
2026-03-06 21:17:50.528523,479.58627
2026-03-06 21:17:50.528935,479.8172
2026-03-06 21:17:50.529212,479.96844
2026-03-06 21:17:50.5293,479.74976
2026-03-06 21:17:50.529506,0.5705101
2026-03-06 21:17:50.52954,480.29343
2026-03-06 21:17:50.529775,480.14832
2026-03-06 21:17:50.529959,479.7886
2026-03-06 21:17:50.628053,480.23007
2026-03-06 21:17:50.628145,480.20963
2026-03-06 21:17:50.628183,480.2791
2026-03-06 21:17:50.62824,479.96027
2026-03-06 21:17:50.628305,479.56992
2026-03-06 21:17:50.62836,480.14014
2026-03-06 21:17:50.62842,479.44525
2026-03-06 21:17:50.62848,480.34656
2026-03-06 21:17:50.629505,0.57050467
2026-03-06 21:17:50.728405,479.65576
2026-03-06 21:17:50.728692,479.96436
2026-03-06 21:17:50.728844,480.02975
2026-03-06 21:17:50.729111,480.51007
2026-03-06 21:17:50.729432,479.8867
2026-03-06 21:17:50.729512,0.5708148
2026-03-06 21:17:50.729725,479.8356
2026-03-06 21:17:50.72995,479.50247
2026-03-06 21:17:50.730617,479.86014
2026-03-06 21:17:50.730935,479.93576
2026-03-06 21:17:50.828423,480.01138
2026-03-06 21:17:50.828577,479.67413
2026-03-06 21:17:50.828633,480.34042
2026-03-06 21:17:50.828824,479.72525
2026-03-06 21:17:50.829153,479.90714
2026-03-06 21:17:50.829737,0.5705559
2026-03-06 21:17:50.830054,480.47327
2026-03-06 21:17:50.830531,480.09314
2026-03-06 21:17:50.83112,479.97253
2026-03-06 21:17:50.932055,479.92554
2026-03-06 21:17:50.932118,480.3343
2026-03-06 21:17:50.932137,480.43036
2026-03-06 21:17:50.932172,479.20612
2026-03-06 21:17:50.932214,479.93985
2026-03-06 21:17:50.932257,480.23822
2026-03-06 21:17:50.932292,479.80698
2026-03-06 21:17:50.932329,479.3594
2026-03-06 21:17:50.932377,480.01138
2026-03-06 21:17:50.93238,0.57062197
2026-03-06 21:17:51.032699,479.84378
2026-03-06 21:17:51.033047,479.61896
2026-03-06 21:17:51.033346,480.08496
2026-03-06 21:17:51.033391,0.570595
2026-03-06 21:17:51.033549,480.29547
2026-03-06 21:17:51.033853,479.8826
2026-03-06 21:17:51.034216,480.00525
2026-03-06 21:17:51.034591,480.4753
2026-03-06 21:17:51.034936,479.98685
2026-03-06 21:17:51.13211,480.09314
2026-03-06 21:17:51.132186,480.5203
2026-03-06 21:17:51.132214,480.3711
2026-03-06 21:17:51.132229,480.49167
2026-03-06 21:17:51.132266,480.15854
2026-03-06 21:17:51.132296,480.46918
2026-03-06 21:17:51.132351,480.0073
2026-03-06 21:17:51.132401,480.23618
2026-03-06 21:17:51.232859,480.10742
2026-03-06 21:17:51.233152,479.40436
2026-03-06 21:17:51.233298,480.13196
2026-03-06 21:17:51.233379,0.570682
2026-03-06 21:17:51.233758,480.33838
2026-03-06 21:17:51.234306,479.75385
2026-03-06 21:17:51.234414,480.09515
2026-03-06 21:17:51.234812,479.8131
2026-03-06 21:17:51.331971,479.78247
2026-03-06 21:17:51.332046,479.82742
2026-03-06 21:17:51.332112,480.25458
2026-03-06 21:17:51.332196,479.66394
2026-03-06 21:17:51.332309,480.21576
2026-03-06 21:17:51.332352,480.93518
2026-03-06 21:17:51.332397,480.05838
2026-03-06 21:17:51.332472,479.66595
2026-03-06 21:17:51.33251,481.4359
2026-03-06 21:17:51.432643,479.9889
2026-03-06 21:17:51.432746,479.77838
2026-03-06 21:17:51.43282,480.07883
2026-03-06 21:17:51.432964,480.17282
2026-03-06 21:17:51.433032,480.0727
2026-03-06 21:17:51.433112,479.86014
2026-03-06 21:17:51.433186,480.31998
2026-03-06 21:17:51.433265,479.7886
2026-03-06 21:17:51.433347,479.8724
2026-03-06 21:17:51.436373,0.5706429
2026-03-06 21:17:51.532052,480.3261
2026-03-06 21:17:51.532099,479.77225
2026-03-06 21:17:51.53218,480.12378
2026-03-06 21:17:51.532256,480.29752
2026-03-06 21:17:51.532323,480.2505
2026-03-06 21:17:51.532372,479.6721
2026-03-06 21:17:51.532445,480.28116
2026-03-06 21:17:51.633365,480.2321
2026-03-06 21:17:51.633473,479.46976
2026-03-06 21:17:51.633563,480.09515
2026-03-06 21:17:51.63369,480.19327
2026-03-06 21:17:51.633691,0.5707231
2026-03-06 21:17:51.633943,480.25253
2026-03-06 21:17:51.634116,480.18304
2026-03-06 21:17:51.634284,480.1115
2026-03-06 21:17:51.634419,480.08496
2026-03-06 21:17:51.733204,480.45078
2026-03-06 21:17:51.733548,479.6578
2026-03-06 21:17:51.734036,0.57053363
2026-03-06 21:17:51.734097,480.0911
2026-03-06 21:17:51.734172,480.27707
2026-03-06 21:17:51.734338,479.81516
2026-03-06 21:17:51.734419,480.134
2026-03-06 21:17:51.73455,479.90918
2026-03-06 21:17:51.734605,480.11765
2026-03-06 21:17:51.833529,480.25867
2026-03-06 21:17:51.833955,480.0277
2026-03-06 21:17:51.834027,480.5203
2026-03-06 21:17:51.834169,480.3445
2026-03-06 21:17:51.834262,479.3921
2026-03-06 21:17:51.835224,0.5706557
2026-03-06 21:17:51.937503,479.97253
2026-03-06 21:17:51.937611,480.40378
2026-03-06 21:17:51.937695,480.35883
2026-03-06 21:17:51.937808,480.1565
2026-03-06 21:17:51.937899,479.97662
2026-03-06 21:17:51.937989,480.1626
2026-03-06 21:17:51.93805,0.57063746
2026-03-06 21:17:52.037395,481.00467
2026-03-06 21:17:52.037455,479.92963
2026-03-06 21:17:52.037496,479.8397
2026-03-06 21:17:52.037525,479.86014
2026-03-06 21:17:52.037551,480.52844
2026-03-06 21:17:52.037596,480.0972
2026-03-06 21:17:52.037656,480.30975
2026-03-06 21:17:52.038173,0.5706786
2026-03-06 21:17:52.137771,480.0502
2026-03-06 21:17:52.137872,480.41196
2026-03-06 21:17:52.137945,479.79883
2026-03-06 21:17:52.138067,479.93167
2026-03-06 21:17:52.13828,0.5707824
2026-03-06 21:17:52.138401,480.25253
2026-03-06 21:17:52.138484,480.2178
2026-03-06 21:17:52.237585,480.56525
2026-03-06 21:17:52.237662,480.0686
2026-03-06 21:17:52.237709,480.3261
2026-03-06 21:17:52.237795,480.58978
2026-03-06 21:17:52.237889,480.0543
2026-03-06 21:17:52.237951,480.0277
2026-03-06 21:17:52.238284,0.5708411
2026-03-06 21:17:52.337124,480.05225
2026-03-06 21:17:52.337504,480.79416
2026-03-06 21:17:52.33758,479.86832
2026-03-06 21:17:52.337817,480.29956
2026-03-06 21:17:52.338052,479.97867
2026-03-06 21:17:52.338327,479.36963
2026-03-06 21:17:52.338468,0.5704386
2026-03-06 21:17:52.338563,480.23416
2026-03-06 21:17:52.338636,480.5489
2026-03-06 21:17:52.338834,480.03998
2026-03-06 21:17:52.43737,480.14627
2026-03-06 21:17:52.437447,479.39005
2026-03-06 21:17:52.437478,479.64758
2026-03-06 21:17:52.437532,479.84378
2026-03-06 21:17:52.437601,480.61838
2026-03-06 21:17:52.437659,480.01138
2026-03-06 21:17:52.437711,480.17078
2026-03-06 21:17:52.437801,479.9848
2026-03-06 21:17:52.437858,479.92963
2026-03-06 21:17:52.439488,0.5708505
2026-03-06 21:17:52.537176,479.4473
2026-03-06 21:17:52.537254,480.22394
2026-03-06 21:17:52.537315,479.18158
2026-03-06 21:17:52.537368,479.82333
2026-03-06 21:17:52.537447,479.93167
2026-03-06 21:17:52.537502,480.93723
2026-03-06 21:17:52.537582,480.61838
2026-03-06 21:17:52.537671,480.3915
2026-03-06 21:17:52.638238,480.1013
2026-03-06 21:17:52.638576,479.46362
2026-03-06 21:17:52.63864,480.45486
2026-03-06 21:17:52.638686,0.57067996
2026-03-06 21:17:52.638816,480.42218
2026-03-06 21:17:52.638938,480.1994
2026-03-06 21:17:52.638994,479.5127
2026-03-06 21:17:52.639055,480.1381
2026-03-06 21:17:52.639156,479.97458
2026-03-06 21:17:52.63922,480.56525
2026-03-06 21:17:52.737692,479.6353
2026-03-06 21:17:52.737794,480.19327
2026-03-06 21:17:52.737921,480.3343
2026-03-06 21:17:52.738027,480.05225
2026-03-06 21:17:52.738123,480.56934
2026-03-06 21:17:52.738246,480.28525
2026-03-06 21:17:52.738328,479.90918
2026-03-06 21:17:52.738448,479.8765
2026-03-06 21:17:52.741481,0.57052624
2026-03-06 21:17:52.838047,479.65985
2026-03-06 21:17:52.838145,479.39413
2026-03-06 21:17:52.838228,479.30624
2026-03-06 21:17:52.838339,479.90918
2026-03-06 21:17:52.838745,480.5816
2026-03-06 21:17:52.838857,479.67822
2026-03-06 21:17:52.942175,479.77838
2026-03-06 21:17:52.942244,480.6756
2026-03-06 21:17:52.94227,480.2648
2026-03-06 21:17:52.94231,479.97458
2026-03-06 21:17:52.942356,480.46918
2026-03-06 21:17:52.942628,0.57057345
2026-03-06 21:17:53.041973,479.84174
2026-03-06 21:17:53.04212,479.87445
2026-03-06 21:17:53.042261,479.55356
2026-03-06 21:17:53.042555,480.21576
2026-03-06 21:17:53.042808,0.5704993
2026-03-06 21:17:53.142588,479.9051
2026-03-06 21:17:53.142679,480.61224
2026-03-06 21:17:53.14277,480.3159
2026-03-06 21:17:53.142896,479.8724
2026-03-06 21:17:53.143026,480.35065
2026-03-06 21:17:53.143117,479.98276
2026-03-06 21:17:53.143235,480.55093
2026-03-06 21:17:53.143459,480.08087
2026-03-06 21:17:53.143872,0.57061523
2026-03-06 21:17:53.242184,479.8867
2026-03-06 21:17:53.242278,480.181
2026-03-06 21:17:53.242311,480.14014
2026-03-06 21:17:53.242402,480.5162
2026-03-06 21:17:53.242525,480.2137
2026-03-06 21:17:53.242702,480.08087
2026-03-06 21:17:53.24286,480.00934
2026-03-06 21:17:53.242937,479.99298
2026-03-06 21:17:53.244622,0.5706732
2026-03-06 21:17:53.342054,480.61224
2026-03-06 21:17:53.342102,480.11765
2026-03-06 21:17:53.342117,480.0645
2026-03-06 21:17:53.34213,479.80087
2026-03-06 21:17:53.342156,480.34042
2026-03-06 21:17:53.342196,480.2137
2026-03-06 21:17:53.342251,480.39355
2026-03-06 21:17:53.342304,480.9045
2026-03-06 21:17:53.342324,480.087
2026-03-06 21:17:53.441926,479.6353
2026-03-06 21:17:53.44205,479.91327
2026-03-06 21:17:53.442147,0.57052624
2026-03-06 21:17:53.442242,480.1769
2026-03-06 21:17:53.442359,479.99503
2026-03-06 21:17:53.442485,480.11765
2026-03-06 21:17:53.541955,480.20145
2026-03-06 21:17:53.542073,480.66537
2026-03-06 21:17:53.54217,480.23618
2026-03-06 21:17:53.542328,479.69867
2026-03-06 21:17:53.54242,479.82947
2026-03-06 21:17:53.542505,480.56116
2026-03-06 21:17:53.542594,480.14627
2026-03-06 21:17:53.543224,0.570713
2026-03-06 21:17:53.643071,480.1626
2026-03-06 21:17:53.643217,480.31384
2026-03-06 21:17:53.643324,480.28525
2026-03-06 21:17:53.643401,479.97662
2026-03-06 21:17:53.643536,480.51212
2026-03-06 21:17:53.643626,480.88205
2026-03-06 21:17:53.643665,0.57070017
2026-03-06 21:17:53.643728,479.89282
2026-03-06 21:17:53.7429,479.69458
2026-03-06 21:17:53.743011,480.2648
2026-03-06 21:17:53.743203,480.1994
2026-03-06 21:17:53.743554,480.00934
2026-03-06 21:17:53.743837,0.5706496
2026-03-06 21:17:53.74404,480.4651
2026-03-06 21:17:53.84341,480.45486
2026-03-06 21:17:53.843455,480.3077
2026-03-06 21:17:53.843514,479.574
2026-03-06 21:17:53.843563,479.41867
2026-03-06 21:17:53.843622,480.3731
2026-03-06 21:17:53.843665,479.57605
2026-03-06 21:17:53.843701,479.6435
2026-03-06 21:17:53.843736,480.04202
2026-03-06 21:17:53.843927,0.5707696
2026-03-06 21:17:53.946906,480.32202
2026-03-06 21:17:53.946985,480.1626
2026-03-06 21:17:53.947024,480.29343
2026-03-06 21:17:53.947107,480.01953
2026-03-06 21:17:53.947177,480.41196
2026-03-06 21:17:53.947228,480.6102
2026-03-06 21:17:53.947278,480.0502
2026-03-06 21:17:53.947337,0.57075274
2026-03-06 21:17:54.047224,479.51883
2026-03-06 21:17:54.047273,479.70276
2026-03-06 21:17:54.047303,480.1197
2026-03-06 21:17:54.047336,479.69662
2026-03-06 21:17:54.047379,481.04553
2026-03-06 21:17:54.047416,479.99503
2026-03-06 21:17:54.047446,480.28116
2026-03-06 21:17:54.047586,0.5704878
2026-03-06 21:17:54.147268,480.37924
2026-03-06 21:17:54.147428,480.01752
2026-03-06 21:17:54.147663,480.21985
2026-03-06 21:17:54.147718,480.134
2026-03-06 21:17:54.147772,480.13196
2026-03-06 21:17:54.147924,480.20963
2026-03-06 21:17:54.148027,0.57077163
2026-03-06 21:17:54.148049,480.3956
2026-03-06 21:17:54.148214,480.0911
2026-03-06 21:17:54.14833,480.36496
2026-03-06 21:17:54.247519,479.72525
2026-03-06 21:17:54.247667,480.0216
2026-03-06 21:17:54.247779,480.19327
2026-03-06 21:17:54.248033,480.37723
2026-03-06 21:17:54.248325,480.53867
2026-03-06 21:17:54.248542,479.9378
2026-03-06 21:17:54.248664,0.5706537
2026-03-06 21:17:54.248858,480.10947
2026-03-06 21:17:54.249087,480.25253
2026-03-06 21:17:54.347182,480.13196
2026-03-06 21:17:54.347253,479.77838
2026-03-06 21:17:54.347301,480.34656
2026-03-06 21:17:54.34737,480.1667
2026-03-06 21:17:54.347427,480.37515
2026-03-06 21:17:54.347482,479.95413
2026-03-06 21:17:54.347544,480.88815
2026-03-06 21:17:54.348779,0.57077026
2026-03-06 21:17:54.447202,480.0686
2026-03-06 21:17:54.44728,480.2219
2026-03-06 21:17:54.447306,480.36087
2026-03-06 21:17:54.447461,480.28525
2026-03-06 21:17:54.447495,480.10333
2026-03-06 21:17:54.44752,480.7124
2026-03-06 21:17:54.547508,480.12173
2026-03-06 21:17:54.547588,480.21576
2026-03-06 21:17:54.547625,480.1299
2026-03-06 21:17:54.547684,480.30975
2026-03-06 21:17:54.547761,480.16876
2026-03-06 21:17:54.547829,480.46918
2026-03-06 21:17:54.547876,0.5706867
2026-03-06 21:17:54.547894,479.65576
2026-03-06 21:17:54.54797,480.46304
2026-03-06 21:17:54.548063,480.367
2026-03-06 21:17:54.648808,480.05225
2026-03-06 21:17:54.648931,480.11356
2026-03-06 21:17:54.648995,480.47122
2026-03-06 21:17:54.649084,479.94598
2026-03-06 21:17:54.649256,479.82333
2026-03-06 21:17:54.649358,480.08087
2026-03-06 21:17:54.6495,480.0216
2026-03-06 21:17:54.649996,0.57066375
2026-03-06 21:17:54.74804,479.7089
2026-03-06 21:17:54.748102,480.27094
2026-03-06 21:17:54.74814,479.58218
2026-03-06 21:17:54.748223,479.7661
2026-03-06 21:17:54.74829,480.2607
2026-03-06 21:17:54.748506,480.17896
2026-03-06 21:17:54.748619,480.38132
2026-03-06 21:17:54.848481,480.01343
2026-03-06 21:17:54.848583,479.75998
2026-03-06 21:17:54.848628,480.43036
2026-03-06 21:17:54.848872,479.8724
2026-03-06 21:17:54.848922,480.0686
2026-03-06 21:17:54.849011,0.57065094
2026-03-06 21:17:54.849195,479.73544
2026-03-06 21:17:54.849314,480.31384
2026-03-06 21:17:54.849522,480.6143
2026-03-06 21:17:54.952657,480.08292
2026-03-06 21:17:54.952798,479.96436
2026-03-06 21:17:54.95285,480.55502
2026-03-06 21:17:54.952878,480.2321
2026-03-06 21:17:54.953788,0.5706739
2026-03-06 21:17:54.954115,479.7743
2026-03-06 21:17:54.954182,479.88464
2026-03-06 21:17:54.954226,480.08087
2026-03-06 21:17:54.954442,480.14423
2026-03-06 21:17:54.954485,480.28525
2026-03-06 21:17:55.051962,480.40378
2026-03-06 21:17:55.052029,480.06247
2026-03-06 21:17:55.052175,480.12378
2026-03-06 21:17:55.052277,480.42014
2026-03-06 21:17:55.052345,480.05838
2026-03-06 21:17:55.152575,480.14832
2026-03-06 21:17:55.15285,480.0502
2026-03-06 21:17:55.153018,0.57069546
2026-03-06 21:17:55.153105,480.6429
2026-03-06 21:17:55.153499,480.19327
2026-03-06 21:17:55.153704,479.63123
2026-03-06 21:17:55.153838,480.3527
2026-03-06 21:17:55.251734,480.79825
2026-03-06 21:17:55.251813,480.02567
2026-03-06 21:17:55.251924,480.68378
2026-03-06 21:17:55.252118,480.27502
2026-03-06 21:17:55.352046,480.58978
2026-03-06 21:17:55.352157,479.77634
2026-03-06 21:17:55.352258,480.3527
2026-03-06 21:17:55.352354,480.0073
2026-03-06 21:17:55.352666,480.2464
2026-03-06 21:17:55.35272,0.5708411
2026-03-06 21:17:55.352776,480.27298
2026-03-06 21:17:55.352875,479.90714
2026-03-06 21:17:55.45214,480.59793
2026-03-06 21:17:55.452197,480.41196
2026-03-06 21:17:55.452216,480.3711
2026-03-06 21:17:55.452263,480.73285
2026-03-06 21:17:55.452295,480.03998
2026-03-06 21:17:55.45235,479.91122
2026-03-06 21:17:55.452612,0.5706597
2026-03-06 21:17:55.552078,479.88055
2026-03-06 21:17:55.552244,479.4248
2026-03-06 21:17:55.552336,479.79678
2026-03-06 21:17:55.552624,480.49576
2026-03-06 21:17:55.552767,480.60406
2026-03-06 21:17:55.553286,0.5706071
2026-03-06 21:17:55.653352,480.7165
2026-03-06 21:17:55.653433,479.78656
2026-03-06 21:17:55.653456,480.78394
2026-03-06 21:17:55.653518,480.0972
2026-03-06 21:17:55.65362,479.45544
2026-03-06 21:17:55.653684,479.88873
2026-03-06 21:17:55.653744,480.3527
2026-03-06 21:17:55.653843,480.53662
2026-03-06 21:17:55.653995,0.57088286
2026-03-06 21:17:55.753545,480.25458
2026-03-06 21:17:55.753624,480.34042
2026-03-06 21:17:55.753683,480.23618
2026-03-06 21:17:55.753757,480.1994
2026-03-06 21:17:55.753816,480.20145
2026-03-06 21:17:55.753892,480.1769
2026-03-06 21:17:55.754125,0.5707305
2026-03-06 21:17:55.853246,480.09924
2026-03-06 21:17:55.853338,480.42627
2026-03-06 21:17:55.853376,479.92758
2026-03-06 21:17:55.853404,480.7165
2026-03-06 21:17:55.85343,479.44934
2026-03-06 21:17:55.853503,480.6286
2026-03-06 21:17:55.853681,480.3445
2026-03-06 21:17:55.85373,479.574
2026-03-06 21:17:55.854121,0.5707602
2026-03-06 21:17:55.957,479.9848
2026-03-06 21:17:55.957049,480.3016
2026-03-06 21:17:55.957064,479.58014
2026-03-06 21:17:55.957151,480.36496
2026-03-06 21:17:55.957186,480.06656
2026-03-06 21:17:55.957213,479.94803
2026-03-06 21:17:55.957392,0.5706415
2026-03-06 21:17:55.957478,480.34656
2026-03-06 21:17:55.957502,480.1524
2026-03-06 21:17:56.056962,480.29752
2026-03-06 21:17:56.057029,479.621
2026-03-06 21:17:56.057045,479.97662
2026-03-06 21:17:56.057076,479.81107
2026-03-06 21:17:56.05721,480.1013
2026-03-06 21:17:56.057246,479.99094
2026-03-06 21:17:56.057413,480.94742
2026-03-06 21:17:56.057612,480.2035
2026-03-06 21:17:56.057798,0.5707447
2026-03-06 21:17:56.156832,479.97867
2026-03-06 21:17:56.156886,479.63327
2026-03-06 21:17:56.156905,480.1156
2026-03-06 21:17:56.156915,479.81107
2026-03-06 21:17:56.156935,480.2873
2026-03-06 21:17:56.156948,480.28116
2026-03-06 21:17:56.156958,480.03384
2026-03-06 21:17:56.257023,479.89282
2026-03-06 21:17:56.257099,480.12173
2026-03-06 21:17:56.257129,480.0727
2026-03-06 21:17:56.257174,480.27094
2026-03-06 21:17:56.257199,480.0277
2026-03-06 21:17:56.257238,480.03793
2026-03-06 21:17:56.257271,480.7267
2026-03-06 21:17:56.257313,0.5706112
2026-03-06 21:17:56.356795,480.7267
2026-03-06 21:17:56.356844,479.93576
2026-03-06 21:17:56.356859,480.41605
2026-03-06 21:17:56.356873,480.27502
2026-03-06 21:17:56.356891,479.71503
2026-03-06 21:17:56.356917,480.7124
2026-03-06 21:17:56.356945,480.2791
2026-03-06 21:17:56.356973,479.90918
2026-03-06 21:17:56.357327,0.5706166
2026-03-06 21:17:56.457199,479.48816
2026-03-06 21:17:56.457274,480.5407
2026-03-06 21:17:56.457351,480.58774
2026-03-06 21:17:56.457503,479.99707
2026-03-06 21:17:56.457566,480.28525
2026-03-06 21:17:56.457567,0.5704777
2026-03-06 21:17:56.457925,480.1115
2026-03-06 21:17:56.556749,480.46304
2026-03-06 21:17:56.556868,479.88873
2026-03-06 21:17:56.556935,480.09515
2026-03-06 21:17:56.557046,480.45895
2026-03-06 21:17:56.557085,480.31793
2026-03-06 21:17:56.557189,480.24026
2026-03-06 21:17:56.557306,480.40787
2026-03-06 21:17:56.557384,480.16058
2026-03-06 21:17:56.557556,0.5707514
2026-03-06 21:17:56.657842,480.35883
2026-03-06 21:17:56.65792,480.68378
2026-03-06 21:17:56.657957,480.00525
2026-03-06 21:17:56.658025,479.9848
2026-03-06 21:17:56.658059,0.5707649
2026-03-06 21:17:56.658127,480.21576
2026-03-06 21:17:56.658389,480.58978
2026-03-06 21:17:56.658567,480.42627
2026-03-06 21:17:56.758528,480.0543
2026-03-06 21:17:56.758614,480.41196
2026-03-06 21:17:56.758651,480.3997
2026-03-06 21:17:56.758732,480.37723
2026-03-06 21:17:56.758764,0.57066447
2026-03-06 21:17:56.758834,479.80087
2026-03-06 21:17:56.758945,480.23618
2026-03-06 21:17:56.759122,480.05838
2026-03-06 21:17:56.759267,480.57956
2026-03-06 21:17:56.85826,480.10947
2026-03-06 21:17:56.858316,480.0543
2026-03-06 21:17:56.858334,480.43445
2026-03-06 21:17:56.858372,480.2444
2026-03-06 21:17:56.858399,480.38947
2026-03-06 21:17:56.858458,480.52435
2026-03-06 21:17:56.85867,480.6429
2026-03-06 21:17:56.858718,480.3629
2026-03-06 21:17:56.858773,0.57072717
2026-03-06 21:17:56.962257,480.2423
2026-03-06 21:17:56.962314,480.12378
2026-03-06 21:17:56.962334,480.73285
2026-03-06 21:17:56.962368,480.6613
2026-03-06 21:17:56.962409,481.03735
2026-03-06 21:17:56.962455,480.02362
2026-03-06 21:17:56.962531,480.17282
2026-03-06 21:17:56.962599,479.8867
2026-03-06 21:17:56.962617,0.57072645
2026-03-06 21:17:57.06253,479.95413
2026-03-06 21:17:57.062625,480.3343
2026-03-06 21:17:57.06269,480.1626
2026-03-06 21:17:57.062784,480.57547
2026-03-06 21:17:57.062868,480.12173
2026-03-06 21:17:57.063024,480.71445
2026-03-06 21:17:57.063082,0.5706314
2026-03-06 21:17:57.063332,480.46918
2026-03-06 21:17:57.162393,481.00876
2026-03-06 21:17:57.162489,480.45282
2026-03-06 21:17:57.162556,480.85138
2026-03-06 21:17:57.162637,480.2832
2026-03-06 21:17:57.162923,480.25662
2026-03-06 21:17:57.163027,480.5489
2026-03-06 21:17:57.163237,480.19327
2026-03-06 21:17:57.163326,480.03384
2026-03-06 21:17:57.163411,0.5709793
2026-03-06 21:17:57.262264,479.03442
2026-03-06 21:17:57.262325,480.4283
2026-03-06 21:17:57.262349,480.23007
2026-03-06 21:17:57.262403,480.28116
2026-03-06 21:17:57.262522,480.3711
2026-03-06 21:17:57.262643,480.29547
2026-03-06 21:17:57.262781,479.97458
2026-03-06 21:17:57.26335,0.5707878
2026-03-06 21:17:57.362269,480.45895
2026-03-06 21:17:57.362362,480.47122
2026-03-06 21:17:57.362389,479.9623
2026-03-06 21:17:57.36244,479.8724
2026-03-06 21:17:57.362864,480.29343
2026-03-06 21:17:57.362936,480.60202
2026-03-06 21:17:57.362974,480.09924
2026-03-06 21:17:57.363041,480.26685
2026-03-06 21:17:57.363403,0.5708451
2026-03-06 21:17:57.461959,480.44263
2026-03-06 21:17:57.462183,480.2873
2026-03-06 21:17:57.462813,480.43854
2026-03-06 21:17:57.463036,480.66537
2026-03-06 21:17:57.463334,480.17487
2026-03-06 21:17:57.46339,479.64963
2026-03-06 21:17:57.463448,480.27094
2026-03-06 21:17:57.463481,480.21576
2026-03-06 21:17:57.463782,0.5707042
2026-03-06 21:17:57.562193,480.36905
2026-03-06 21:17:57.562329,480.1667
2026-03-06 21:17:57.562664,480.2321
2026-03-06 21:17:57.56291,479.9235
2026-03-06 21:17:57.563079,480.4978
