time,ACT.GN2_Vent.sample_ts_ms
2026-03-06 21:19:31.298855,11192778
2026-03-06 21:19:31.357443,11192798
2026-03-06 21:19:31.400613,11192880
2026-03-06 21:19:31.459605,11192900
2026-03-06 21:19:31.502847,11192982
2026-03-06 21:19:31.561208,11193002
2026-03-06 21:19:31.604252,11193084
2026-03-06 21:19:31.663352,11193104
2026-03-06 21:19:31.706393,11193186
2026-03-06 21:19:31.765068,11193206
2026-03-06 21:19:31.808933,11193288
2026-03-06 21:19:31.867217,11193308
2026-03-06 21:19:31.910806,11193390
2026-03-06 21:19:31.96923,11193410
2026-03-06 21:19:32.012335,11193492
2026-03-06 21:19:32.071084,11193512
2026-03-06 21:19:32.114699,11193594
2026-03-06 21:19:32.173113,11193614
2026-03-06 21:19:32.216616,11193696
2026-03-06 21:19:32.275328,11193716
2026-03-06 21:19:32.318799,11193798
2026-03-06 21:19:32.376924,11193818
2026-03-06 21:19:32.420455,11193900
2026-03-06 21:19:32.47899,11193920
2026-03-06 21:19:32.522701,11194002
2026-03-06 21:19:32.581248,11194022
2026-03-06 21:19:32.624718,11194104
2026-03-06 21:19:32.683303,11194124
2026-03-06 21:19:32.726627,11194206
2026-03-06 21:19:32.785122,11194226
2026-03-06 21:19:32.828635,11194308
2026-03-06 21:19:32.887413,11194328
2026-03-06 21:19:32.930342,11194410
2026-03-06 21:19:32.98936,11194430
2026-03-06 21:19:33.032845,11194512
2026-03-06 21:19:33.091099,11194532
2026-03-06 21:19:33.134434,11194614
2026-03-06 21:19:33.193078,11194634
2026-03-06 21:19:33.236598,11194716
2026-03-06 21:19:33.294967,11194736
2026-03-06 21:19:33.33869,11194818
2026-03-06 21:19:33.397248,11194838
2026-03-06 21:19:33.440819,11194920
2026-03-06 21:19:33.499172,11194940
2026-03-06 21:19:33.542376,11195022
2026-03-06 21:19:33.601425,11195042
2026-03-06 21:19:33.644885,11195124
2026-03-06 21:19:33.702952,11195144
2026-03-06 21:19:33.746534,11195226
2026-03-06 21:19:33.804987,11195246
2026-03-06 21:19:33.848505,11195328
2026-03-06 21:19:33.907088,11195348
2026-03-06 21:19:33.950283,11195430
2026-03-06 21:19:34.009402,11195450
2026-03-06 21:19:34.05242,11195532
2026-03-06 21:19:34.111342,11195552
2026-03-06 21:19:34.154798,11195634
2026-03-06 21:19:34.213049,11195654
2026-03-06 21:19:34.25647,11195736
2026-03-06 21:19:34.315261,11195756
2026-03-06 21:19:34.358665,11195838
2026-03-06 21:19:34.417326,11195858
2026-03-06 21:19:34.460451,11195940
2026-03-06 21:19:34.519427,11195960
2026-03-06 21:19:34.562263,11196042
2026-03-06 21:19:34.621118,11196062
2026-03-06 21:19:34.664644,11196144
2026-03-06 21:19:34.723053,11196164
2026-03-06 21:19:34.766774,11196246
2026-03-06 21:19:34.825127,11196266
2026-03-06 21:19:34.868711,11196348
2026-03-06 21:19:34.92771,11196368
2026-03-06 21:19:34.970482,11196450
2026-03-06 21:19:35.029312,11196470
2026-03-06 21:19:35.072728,11196552
2026-03-06 21:19:35.131306,11196572
2026-03-06 21:19:35.174391,11196654
2026-03-06 21:19:35.233701,11196674
2026-03-06 21:19:35.276503,11196756
2026-03-06 21:19:35.335401,11196776
2026-03-06 21:19:35.378417,11196858
2026-03-06 21:19:35.437074,11196878
2026-03-06 21:19:35.480316,11196960
2026-03-06 21:19:35.539067,11196980
2026-03-06 21:19:35.582797,11197062
2026-03-06 21:19:35.641147,11197082
2026-03-06 21:19:35.684441,11197164
2026-03-06 21:19:35.74373,11197184
2026-03-06 21:19:35.786805,11197266
2026-03-06 21:19:35.845472,11197286
2026-03-06 21:19:35.888951,11197368
2026-03-06 21:19:35.947038,11197388
2026-03-06 21:19:35.990598,11197470
2026-03-06 21:19:36.049362,11197490
2026-03-06 21:19:36.092813,11197572
2026-03-06 21:19:36.15153,11197592
2026-03-06 21:19:36.194625,11197674
2026-03-06 21:19:36.253444,11197694
2026-03-06 21:19:36.296713,11197776
2026-03-06 21:19:36.355444,11197796
2026-03-06 21:19:36.398688,11197878
2026-03-06 21:19:36.457355,11197898
2026-03-06 21:19:36.500424,11197980
2026-03-06 21:19:36.559074,11198000
2026-03-06 21:19:36.602772,11198082
2026-03-06 21:19:36.661201,11198102
2026-03-06 21:19:36.704671,11198184
2026-03-06 21:19:36.762964,11198204
2026-03-06 21:19:36.806617,11198286
2026-03-06 21:19:36.865174,11198306
2026-03-06 21:19:36.908866,11198388
2026-03-06 21:19:36.967002,11198408
2026-03-06 21:19:37.010517,11198490
2026-03-06 21:19:37.069136,11198510
2026-03-06 21:19:37.112649,11198592
2026-03-06 21:19:37.171416,11198612
2026-03-06 21:19:37.214445,11198694
2026-03-06 21:19:37.272921,11198714
2026-03-06 21:19:37.316385,11198796
2026-03-06 21:19:37.374934,11198816
2026-03-06 21:19:37.418559,11198898
2026-03-06 21:19:37.47775,11198918
2026-03-06 21:19:37.520625,11199000
2026-03-06 21:19:37.579471,11199020
2026-03-06 21:19:37.622387,11199102
2026-03-06 21:19:37.681091,11199122
2026-03-06 21:19:37.724731,11199204
2026-03-06 21:19:37.783421,11199224
2026-03-06 21:19:37.826662,11199306
2026-03-06 21:19:37.885038,11199326
2026-03-06 21:19:37.928385,11199408
2026-03-06 21:19:37.987117,11199428
2026-03-06 21:19:38.030717,11199510
2026-03-06 21:19:38.089384,11199530
2026-03-06 21:19:38.132495,11199612
2026-03-06 21:19:38.191419,11199632
2026-03-06 21:19:38.234549,11199714
2026-03-06 21:19:38.293191,11199734
2026-03-06 21:19:38.336941,11199816
2026-03-06 21:19:38.395377,11199836
2026-03-06 21:19:38.438608,11199918
2026-03-06 21:19:38.497373,11199938
2026-03-06 21:19:38.540516,11200020
2026-03-06 21:19:38.599127,11200040
2026-03-06 21:19:38.642429,11200122
2026-03-06 21:19:38.701095,11200142
2026-03-06 21:19:38.744547,11200224
2026-03-06 21:19:38.803149,11200244
2026-03-06 21:19:38.846448,11200326
2026-03-06 21:19:38.905344,11200346
2026-03-06 21:19:38.948605,11200428
2026-03-06 21:19:39.007181,11200448
2026-03-06 21:19:39.050509,11200530
2026-03-06 21:19:39.10934,11200550
2026-03-06 21:19:39.152516,11200632
2026-03-06 21:19:39.211028,11200652
2026-03-06 21:19:39.254337,11200734
2026-03-06 21:19:39.313043,11200754
2026-03-06 21:19:39.356533,11200836
2026-03-06 21:19:39.415197,11200856
2026-03-06 21:19:39.45856,11200938
2026-03-06 21:19:39.51708,11200958
2026-03-06 21:19:39.560491,11201040
2026-03-06 21:19:39.619153,11201060
2026-03-06 21:19:39.662478,11201142
2026-03-06 21:19:39.721637,11201162
2026-03-06 21:19:39.76445,11201244
2026-03-06 21:19:39.823239,11201264
2026-03-06 21:19:39.866299,11201346
2026-03-06 21:19:39.925304,11201366
2026-03-06 21:19:39.968791,11201448
2026-03-06 21:19:40.027156,11201468
2026-03-06 21:19:40.070965,11201550
2026-03-06 21:19:40.129054,11201570
2026-03-06 21:19:40.172635,11201652
2026-03-06 21:19:40.231174,11201672
2026-03-06 21:19:40.274883,11201754
2026-03-06 21:19:40.333112,11201774
2026-03-06 21:19:40.37685,11201856
2026-03-06 21:19:40.43523,11201876
2026-03-06 21:19:40.478468,11201958
2026-03-06 21:19:40.537064,11201978
2026-03-06 21:19:40.580689,11202060
2026-03-06 21:19:40.639571,11202080
2026-03-06 21:19:40.682331,11202162
2026-03-06 21:19:40.741077,11202182
2026-03-06 21:19:40.784388,11202264
2026-03-06 21:19:40.843065,11202284
2026-03-06 21:19:40.886487,11202366
2026-03-06 21:19:40.945217,11202386
2026-03-06 21:19:40.988579,11202468
2026-03-06 21:19:41.047078,11202488
2026-03-06 21:19:41.09088,11202570
2026-03-06 21:19:41.148973,11202590
2026-03-06 21:19:41.192628,11202672
2026-03-06 21:19:41.251245,11202692
2026-03-06 21:19:41.294512,11202774
2026-03-06 21:19:41.353334,11202794
2026-03-06 21:19:41.39632,11202876
2026-03-06 21:19:41.45551,11202896
2026-03-06 21:19:41.498586,11202978
2026-03-06 21:19:41.557254,11202998
2026-03-06 21:19:41.600309,11203080
2026-03-06 21:19:41.659539,11203100
2026-03-06 21:19:41.702518,11203182
2026-03-06 21:19:41.761041,11203202
2026-03-06 21:19:41.80448,11203284
2026-03-06 21:19:41.86298,11203304
2026-03-06 21:19:41.906909,11203386
2026-03-06 21:19:41.965729,11203406
2026-03-06 21:19:42.008483,11203488
2026-03-06 21:19:42.0669,11203508
2026-03-06 21:19:42.110556,11203590
2026-03-06 21:19:42.169033,11203610
2026-03-06 21:19:42.212587,11203692
2026-03-06 21:19:42.271198,11203712
2026-03-06 21:19:42.314907,11203794
