time,BOARD.HB_51.board_state
2026-03-06 21:14:18.314621,2
2026-03-06 21:14:18.751231,2
2026-03-06 21:14:19.758258,2
2026-03-06 21:14:20.764123,2
2026-03-06 21:14:21.771356,2
2026-03-06 21:14:22.778047,2
2026-03-06 21:14:23.785272,2
2026-03-06 21:14:24.792545,2
2026-03-06 21:14:25.799477,2
2026-03-06 21:14:26.806399,2
2026-03-06 21:14:27.814355,2
2026-03-06 21:14:28.820418,2
2026-03-06 21:14:29.825575,2
2026-03-06 21:14:30.832357,2
2026-03-06 21:14:31.83954,2
2026-03-06 21:14:32.84634,2
2026-03-06 21:14:33.853722,2
2026-03-06 21:14:34.860398,2
2026-03-06 21:14:35.867768,2
2026-03-06 21:14:36.874912,2
2026-03-06 21:14:37.881458,2
2026-03-06 21:14:38.886635,2
2026-03-06 21:14:39.893898,2
2026-03-06 21:14:40.900833,2
2026-03-06 21:14:41.908237,2
2026-03-06 21:14:42.9151,2
2026-03-06 21:14:43.92153,2
2026-03-06 21:14:44.928642,2
2026-03-06 21:14:45.935914,2
2026-03-06 21:14:46.942845,2
2026-03-06 21:14:47.948065,2
2026-03-06 21:14:48.95485,2
2026-03-06 21:14:49.961745,2
2026-03-06 21:14:50.969054,2
2026-03-06 21:14:51.976137,2
2026-03-06 21:14:52.982958,2
2026-03-06 21:14:53.990089,2
2026-03-06 21:14:54.997216,2
2026-03-06 21:14:56.004401,2
2026-03-06 21:14:57.008805,2
2026-03-06 21:14:58.016144,2
2026-03-06 21:14:59.022934,2
2026-03-06 21:15:00.030554,2
2026-03-06 21:15:01.037211,2
2026-03-06 21:15:02.043998,2
2026-03-06 21:15:03.050889,2
2026-03-06 21:15:04.058012,2
2026-03-06 21:15:05.065706,2
2026-03-06 21:15:06.07038,2
2026-03-06 21:15:07.077466,2
2026-03-06 21:15:08.084063,2
2026-03-06 21:15:09.091145,2
2026-03-06 21:15:10.098326,2
2026-03-06 21:15:11.105272,2
2026-03-06 21:15:12.112337,2
2026-03-06 21:15:13.119189,2
2026-03-06 21:15:14.12634,2
2026-03-06 21:15:15.131532,2
2026-03-06 21:15:16.138671,2
2026-03-06 21:15:17.145726,2
2026-03-06 21:15:18.152625,2
2026-03-06 21:15:19.159716,2
2026-03-06 21:15:20.166542,2
2026-03-06 21:15:21.173489,2
2026-03-06 21:15:22.180715,2
2026-03-06 21:15:23.18728,2
2026-03-06 21:15:24.188709,2
2026-03-06 21:15:25.19533,2
2026-03-06 21:15:26.20274,2
2026-03-06 21:15:27.209997,2
2026-03-06 21:15:28.216485,2
2026-03-06 21:15:29.223814,2
2026-03-06 21:15:30.230725,2
2026-03-06 21:15:31.237802,2
2026-03-06 21:15:32.244571,2
2026-03-06 21:15:33.249896,2
2026-03-06 21:15:34.256947,2
2026-03-06 21:15:35.264154,2
2026-03-06 21:15:36.270945,2
2026-03-06 21:15:37.27769,2
2026-03-06 21:15:38.284622,2
2026-03-06 21:15:39.291617,2
2026-03-06 21:15:40.299096,2
2026-03-06 21:15:41.306278,2
2026-03-06 21:15:42.310763,2
2026-03-06 21:15:43.31827,2
2026-03-06 21:15:44.325202,2
2026-03-06 21:15:45.332039,2
2026-03-06 21:15:46.339265,2
2026-03-06 21:15:47.345727,2
2026-03-06 21:15:48.353171,2
