time,PT_Cal.Ox_Upstream.raw_adc
2026-03-06 21:17:37.041626,219423395
2026-03-06 21:17:37.151026,219554198
2026-03-06 21:17:37.151269,219426767
2026-03-06 21:17:37.151512,219925703
2026-03-06 21:17:37.151762,219959415
2026-03-06 21:17:37.15199,219400472
2026-03-06 21:17:37.153039,219554198
2026-03-06 21:17:37.259236,220024816
2026-03-06 21:17:37.259578,219436206
2026-03-06 21:17:37.259923,220076058
2026-03-06 21:17:37.260298,220107074
2026-03-06 21:17:37.260823,220125952
2026-03-06 21:17:37.262484,220024816
2026-03-06 21:17:37.368111,220017401
2026-03-06 21:17:37.36838,219381593
2026-03-06 21:17:37.368675,219903454
2026-03-06 21:17:37.369174,220190005
2026-03-06 21:17:37.370099,220017401
2026-03-06 21:17:37.477006,219813105
2026-03-06 21:17:37.477155,220055158
2026-03-06 21:17:37.47733,219916264
2026-03-06 21:17:37.477497,219978969
2026-03-06 21:17:37.477675,220703775
2026-03-06 21:17:37.477832,219813105
2026-03-06 21:17:37.586039,220064596
2026-03-06 21:17:37.586187,219975597
2026-03-06 21:17:37.586336,219450366
2026-03-06 21:17:37.586491,220142809
2026-03-06 21:17:37.586613,220064596
2026-03-06 21:17:37.586708,220031559
2026-03-06 21:17:37.586943,219406540
2026-03-06 21:17:37.694628,219521835
2026-03-06 21:17:37.694769,220049089
2026-03-06 21:17:37.694863,219243373
2026-03-06 21:17:37.694931,219521835
2026-03-06 21:17:37.694947,219939863
2026-03-06 21:17:37.695046,219296639
2026-03-06 21:17:37.804121,219765234
2026-03-06 21:17:37.804652,219933795
2026-03-06 21:17:37.804951,220079430
2026-03-06 21:17:37.805337,219351253
2026-03-06 21:17:37.805542,219765234
2026-03-06 21:17:37.805962,219831310
2026-03-06 21:17:37.806494,217619133
2026-03-06 21:17:37.912936,219238655
2026-03-06 21:17:37.913126,220190679
2026-03-06 21:17:37.91334,220005937
2026-03-06 21:17:37.913468,219238655
2026-03-06 21:17:37.913525,220028862
2026-03-06 21:17:37.913846,219794227
2026-03-06 21:17:37.914182,220467791
2026-03-06 21:17:38.022077,220498132
2026-03-06 21:17:38.022361,219864347
2026-03-06 21:17:38.022645,220524427
2026-03-06 21:17:38.023164,220498132
2026-03-06 21:17:38.130847,220057854
2026-03-06 21:17:38.131023,219953347
2026-03-06 21:17:38.131233,220031559
2026-03-06 21:17:38.131415,219937165
2026-03-06 21:17:38.131513,220057854
2026-03-06 21:17:38.131607,217714200
2026-03-06 21:17:38.131827,219825917
2026-03-06 21:17:38.239511,220026166
2026-03-06 21:17:38.239601,219974249
2026-03-06 21:17:38.239868,220026166
2026-03-06 21:17:38.240032,219929750
2026-03-06 21:17:38.240426,220046393
2026-03-06 21:17:38.349253,219993802
2026-03-06 21:17:38.349398,220047066
2026-03-06 21:17:38.349541,219950650
2026-03-06 21:17:38.349575,219993802
2026-03-06 21:17:38.349704,220055831
2026-03-06 21:17:38.349883,219961438
2026-03-06 21:17:38.350098,219894014
2026-03-06 21:17:38.458114,220102354
2026-03-06 21:17:38.45855,220009309
2026-03-06 21:17:38.458738,220102354
2026-03-06 21:17:38.459103,220256080
2026-03-06 21:17:38.459488,219994476
2026-03-06 21:17:38.459958,219908173
2026-03-06 21:17:38.460545,220062574
2026-03-06 21:17:38.567065,220021446
2026-03-06 21:17:38.567254,220008635
2026-03-06 21:17:38.567446,219806363
2026-03-06 21:17:38.567605,220021446
2026-03-06 21:17:38.56763,219817152
2026-03-06 21:17:38.567844,220074710
2026-03-06 21:17:38.568246,220074710
2026-03-06 21:17:38.676108,219679607
2026-03-06 21:17:38.67631,220003915
2026-03-06 21:17:38.676435,220008635
2026-03-06 21:17:38.676552,220030211
2026-03-06 21:17:38.67685,219679607
2026-03-06 21:17:38.784626,219856931
2026-03-06 21:17:38.784815,220157642
2026-03-06 21:17:38.785005,219744333
2026-03-06 21:17:38.78514,219856931
2026-03-06 21:17:38.785227,220372050
2026-03-06 21:17:38.894057,219868394
2026-03-06 21:17:38.89429,220525777
2026-03-06 21:17:38.894594,219868394
2026-03-06 21:17:38.894702,220519033
2026-03-06 21:17:38.894935,220509595
2026-03-06 21:17:38.895162,219976945
2026-03-06 21:17:39.002952,220640396
2026-03-06 21:17:39.003215,219960764
2026-03-06 21:17:39.003396,219917613
2026-03-06 21:17:39.003402,220640396
2026-03-06 21:17:39.003582,220735464
2026-03-06 21:17:39.004048,220094263
2026-03-06 21:17:39.004327,219962112
2026-03-06 21:17:39.112123,219876484
2026-03-06 21:17:39.112525,219944582
2026-03-06 21:17:39.112983,219894014
2026-03-06 21:17:39.11323,219842772
2026-03-06 21:17:39.113688,219876484
2026-03-06 21:17:39.113777,220071340
2026-03-06 21:17:39.114232,220635676
2026-03-06 21:17:39.114714,220759063
2026-03-06 21:17:39.221429,220599943
2026-03-06 21:17:39.221746,220599943
2026-03-06 21:17:39.221776,219914241
2026-03-06 21:17:39.222111,220645116
2026-03-06 21:17:39.222513,219944582
2026-03-06 21:17:39.222876,219824568
2026-03-06 21:17:39.223193,220076058
2026-03-06 21:17:39.223501,220563534
2026-03-06 21:17:39.223807,219832659
2026-03-06 21:17:39.224112,219801643
2026-03-06 21:17:39.329824,220386883
2026-03-06 21:17:39.329997,220312042
2026-03-06 21:17:39.330179,219741636
2026-03-06 21:17:39.33031,220386883
2026-03-06 21:17:39.330395,219926378
2026-03-06 21:17:39.438711,219877832
2026-03-06 21:17:39.438831,218495643
2026-03-06 21:17:39.438979,219881204
2026-03-06 21:17:39.43921,220038976
2026-03-06 21:17:39.439275,219877832
2026-03-06 21:17:39.548199,220240573
2026-03-06 21:17:39.5483,219950650
2026-03-06 21:17:39.548558,219819173
2026-03-06 21:17:39.548838,220448913
2026-03-06 21:17:39.548885,220240573
2026-03-06 21:17:39.548997,219966158
2026-03-06 21:17:39.549251,220567579
2026-03-06 21:17:39.549659,219923006
2026-03-06 21:17:39.656821,219900756
2026-03-06 21:17:39.656948,220673434
2026-03-06 21:17:39.65701,220553420
2026-03-06 21:17:39.657061,220091567
2026-03-06 21:17:39.657248,219928400
2026-03-06 21:17:39.658188,219900756
2026-03-06 21:17:39.766058,220110445
2026-03-06 21:17:39.766207,218412712
2026-03-06 21:17:39.766388,220053809
2026-03-06 21:17:39.766488,220110445
2026-03-06 21:17:39.766673,219971552
2026-03-06 21:17:39.767072,219938515
2026-03-06 21:17:39.874877,220548700
2026-03-06 21:17:39.875046,220061900
2026-03-06 21:17:39.875241,219933795
2026-03-06 21:17:39.875443,219933120
2026-03-06 21:17:39.876816,220548700
2026-03-06 21:17:39.983828,219974249
2026-03-06 21:17:39.984034,219737591
2026-03-06 21:17:39.984157,219881204
2026-03-06 21:17:39.984163,219974249
2026-03-06 21:17:39.984494,219833333
2026-03-06 21:17:39.984652,219839400
2026-03-06 21:17:40.092906,217759374
2026-03-06 21:17:40.093343,220467118
2026-03-06 21:17:40.093681,219927726
2026-03-06 21:17:40.09387,217759374
2026-03-06 21:17:40.093977,219972225
2026-03-06 21:17:40.094778,219384963
2026-03-06 21:17:40.201908,219177973
2026-03-06 21:17:40.202077,219407214
2026-03-06 21:17:40.202271,219212359
2026-03-06 21:17:40.20251,219841424
2026-03-06 21:17:40.202714,219536668
2026-03-06 21:17:40.202761,219177973
2026-03-06 21:17:40.202926,219898059
2026-03-06 21:17:40.311114,219338441
2026-03-06 21:17:40.311268,219708599
2026-03-06 21:17:40.31143,219945257
2026-03-06 21:17:40.311688,220029536
2026-03-06 21:17:40.311737,219338441
2026-03-06 21:17:40.312022,220060551
2026-03-06 21:17:40.419661,219294616
2026-03-06 21:17:40.419739,220059876
2026-03-06 21:17:40.419841,219196851
2026-03-06 21:17:40.419962,220030884
2026-03-06 21:17:40.420033,219294616
2026-03-06 21:17:40.420232,219764561
2026-03-06 21:17:40.420324,220078756
2026-03-06 21:17:40.52924,219456434
2026-03-06 21:17:40.529508,219347881
2026-03-06 21:17:40.529763,220021446
2026-03-06 21:17:40.529984,219456434
2026-03-06 21:17:40.530046,219873112
2026-03-06 21:17:40.530341,219956045
2026-03-06 21:17:40.637963,220521730
2026-03-06 21:17:40.638269,219880529
2026-03-06 21:17:40.638477,220107074
2026-03-06 21:17:40.638568,220521730
2026-03-06 21:17:40.638785,219148981
2026-03-06 21:17:40.746889,218712749
2026-03-06 21:17:40.746942,218870520
2026-03-06 21:17:40.746967,220608708
2026-03-06 21:17:40.746989,220476556
2026-03-06 21:17:40.747084,218712749
2026-03-06 21:17:40.747145,219981665
2026-03-06 21:17:40.747197,220420595
2026-03-06 21:17:40.747245,220461049
2026-03-06 21:17:40.747474,219291245
2026-03-06 21:17:40.856332,220620843
2026-03-06 21:17:40.856703,220550049
2026-03-06 21:17:40.856972,219991779
2026-03-06 21:17:40.857323,219907499
2026-03-06 21:17:40.857325,220620843
2026-03-06 21:17:40.857785,220377443
2026-03-06 21:17:40.858267,219857605
2026-03-06 21:17:40.85879,220134717
2026-03-06 21:17:40.965366,219945257
2026-03-06 21:17:40.965902,219487448
2026-03-06 21:17:40.966143,219364063
2026-03-06 21:17:40.966407,219364063
2026-03-06 21:17:40.966639,219658031
2026-03-06 21:17:40.966891,219957393
2026-03-06 21:17:40.967134,219360691
2026-03-06 21:17:40.967751,219945257
2026-03-06 21:17:41.074034,219985710
2026-03-06 21:17:41.074278,220487345
2026-03-06 21:17:41.074497,219484751
2026-03-06 21:17:41.074731,218936595
2026-03-06 21:17:41.074928,219985710
2026-03-06 21:17:41.074988,219339790
2026-03-06 21:17:41.075226,219767931
2026-03-06 21:17:41.182974,219538690
2026-03-06 21:17:41.183057,219747704
2026-03-06 21:17:41.183219,220099657
2026-03-06 21:17:41.183368,220105052
2026-03-06 21:17:41.183534,219603418
2026-03-06 21:17:41.18364,219538690
2026-03-06 21:17:41.18371,219243373
2026-03-06 21:17:41.292255,219282480
2026-03-06 21:17:41.292485,219920984
2026-03-06 21:17:41.292767,219175951
2026-03-06 21:17:41.292927,219282480
2026-03-06 21:17:41.29309,218760619
2026-03-06 21:17:41.400666,219424744
2026-03-06 21:17:41.40113,219424744
2026-03-06 21:17:41.401219,219344510
2026-03-06 21:17:41.401742,218808490
2026-03-06 21:17:41.402151,219383615
2026-03-06 21:17:41.5096,219418002
2026-03-06 21:17:41.509739,220066620
2026-03-06 21:17:41.509878,219435532
2026-03-06 21:17:41.510016,219477334
2026-03-06 21:17:41.51048,219418002
2026-03-06 21:17:41.619093,220516337
2026-03-06 21:17:41.619401,219901431
2026-03-06 21:17:41.619622,219648591
2026-03-06 21:17:41.619878,220608033
2026-03-06 21:17:41.620113,219266298
2026-03-06 21:17:41.620237,220516337
2026-03-06 21:17:41.728379,218967610
2026-03-06 21:17:41.728458,219321586
2026-03-06 21:17:41.728509,219905476
2026-03-06 21:17:41.729359,219390358
2026-03-06 21:17:41.729427,218967610
2026-03-06 21:17:41.729614,220506897
2026-03-06 21:17:41.836859,219950650
2026-03-06 21:17:41.837226,220089543
2026-03-06 21:17:41.837893,219984362
2026-03-06 21:17:41.83892,219950650
2026-03-06 21:17:41.946061,219382267
2026-03-06 21:17:41.946263,219796250
2026-03-06 21:17:41.946458,219996499
2026-03-06 21:17:41.946668,219459131
2026-03-06 21:17:41.94691,219340464
2026-03-06 21:17:41.947436,219382267
2026-03-06 21:17:42.055396,219931771
2026-03-06 21:17:42.055471,220342383
2026-03-06 21:17:42.05552,219525880
2026-03-06 21:17:42.05565,219995150
2026-03-06 21:17:42.055827,220368005
2026-03-06 21:17:42.056013,219931771
2026-03-06 21:17:42.056152,219308776
2026-03-06 21:17:42.164241,219513743
2026-03-06 21:17:42.164955,219801643
2026-03-06 21:17:42.165139,219987734
2026-03-06 21:17:42.165341,219388335
2026-03-06 21:17:42.165513,219843447
2026-03-06 21:17:42.165597,219513743
2026-03-06 21:17:42.165688,219394403
2026-03-06 21:17:42.273241,219531273
2026-03-06 21:17:42.273531,219968180
2026-03-06 21:17:42.274012,217921193
2026-03-06 21:17:42.27426,219531273
2026-03-06 21:17:42.274614,219974923
2026-03-06 21:17:42.382002,219811083
2026-03-06 21:17:42.382398,219811083
2026-03-06 21:17:42.38251,219480031
2026-03-06 21:17:42.382952,220005264
2026-03-06 21:17:42.383243,219916264
2026-03-06 21:17:42.383428,219495540
2026-03-06 21:17:42.383836,219960090
2026-03-06 21:17:42.490751,219442274
2026-03-06 21:17:42.490939,220457678
2026-03-06 21:17:42.491201,219413282
2026-03-06 21:17:42.491216,219442274
2026-03-06 21:17:42.491452,219209661
2026-03-06 21:17:42.491694,220745578
2026-03-06 21:17:42.600337,220055831
2026-03-06 21:17:42.600536,219970877
2026-03-06 21:17:42.600727,219990430
2026-03-06 21:17:42.600806,220055831
2026-03-06 21:17:42.600922,217739147
2026-03-06 21:17:42.601142,220023468
2026-03-06 21:17:42.709131,219881204
2026-03-06 21:17:42.709235,219392380
2026-03-06 21:17:42.709324,220365981
2026-03-06 21:17:42.709415,219907499
2026-03-06 21:17:42.709444,219881204
2026-03-06 21:17:42.818425,220658601
2026-03-06 21:17:42.81858,219294616
2026-03-06 21:17:42.818779,219535993
2026-03-06 21:17:42.818968,220564882
2026-03-06 21:17:42.819106,220658601
2026-03-06 21:17:42.819223,219937165
2026-03-06 21:17:42.819434,220672760
2026-03-06 21:17:42.926793,219565660
2026-03-06 21:17:42.926889,219954695
2026-03-06 21:17:42.927,217987267
2026-03-06 21:17:42.92712,219982340
2026-03-06 21:17:42.927123,219565660
2026-03-06 21:17:42.927273,218683082
2026-03-06 21:17:42.92741,220420595
2026-03-06 21:17:43.036095,220620169
2026-03-06 21:17:43.036348,219430139
2026-03-06 21:17:43.036578,219513743
2026-03-06 21:17:43.03659,220620169
2026-03-06 21:17:43.037071,220196748
2026-03-06 21:17:43.037361,220009309
2026-03-06 21:17:43.145207,219410585
2026-03-06 21:17:43.145341,219959415
2026-03-06 21:17:43.145493,219908848
2026-03-06 21:17:43.145604,219352601
2026-03-06 21:17:43.145687,219410585
2026-03-06 21:17:43.145754,220412504
2026-03-06 21:17:43.254024,221096182
2026-03-06 21:17:43.254222,220043696
2026-03-06 21:17:43.254424,219965483
2026-03-06 21:17:43.254659,220694335
2026-03-06 21:17:43.254851,220579041
2026-03-06 21:17:43.255332,221096182
2026-03-06 21:17:43.362918,219910196
2026-03-06 21:17:43.362982,220042346
2026-03-06 21:17:43.363123,220670737
2026-03-06 21:17:43.363451,219942560
2026-03-06 21:17:43.363891,219713319
2026-03-06 21:17:43.364022,219910196
2026-03-06 21:17:43.471806,220016726
2026-03-06 21:17:43.471937,220463746
2026-03-06 21:17:43.472079,219445646
2026-03-06 21:17:43.472273,220106400
2026-03-06 21:17:43.472439,220038976
2026-03-06 21:17:43.473084,220016726
2026-03-06 21:17:43.581122,219508350
2026-03-06 21:17:43.581261,219991779
2026-03-06 21:17:43.581423,220134717
2026-03-06 21:17:43.581572,219751076
2026-03-06 21:17:43.581643,219508350
2026-03-06 21:17:43.690134,219934468
2026-03-06 21:17:43.690376,220647138
2026-03-06 21:17:43.690581,219267647
2026-03-06 21:17:43.690773,219934468
2026-03-06 21:17:43.690807,219993127
2026-03-06 21:17:43.800142,220277656
2026-03-06 21:17:43.800637,220665343
2026-03-06 21:17:43.801132,219968180
2026-03-06 21:17:43.801923,220277656
2026-03-06 21:17:43.907804,219259555
2026-03-06 21:17:43.908121,220371375
2026-03-06 21:17:43.908166,219259555
2026-03-06 21:17:43.908415,219820522
2026-03-06 21:17:43.908671,219378896
2026-03-06 21:17:43.909062,219128754
2026-03-06 21:17:43.909423,219289897
2026-03-06 21:17:43.909807,219947280
2026-03-06 21:17:44.017315,220498806
2026-03-06 21:17:44.017473,219286525
2026-03-06 21:17:44.017645,219228541
2026-03-06 21:17:44.017736,220498806
2026-03-06 21:17:44.017817,220472511
2026-03-06 21:17:44.018237,219415979
2026-03-06 21:17:44.125972,219230563
2026-03-06 21:17:44.126115,219302032
2026-03-06 21:17:44.12632,219902105
2026-03-06 21:17:44.126518,219230563
2026-03-06 21:17:44.126689,219741636
2026-03-06 21:17:44.126946,219318214
2026-03-06 21:17:44.127137,218294720
2026-03-06 21:17:44.235335,219935817
2026-03-06 21:17:44.235426,219322934
2026-03-06 21:17:44.235769,219946605
2026-03-06 21:17:44.23587,220542632
2026-03-06 21:17:44.236188,219935817
2026-03-06 21:17:44.343665,219883901
2026-03-06 21:17:44.343733,220357216
2026-03-06 21:17:44.343798,219958067
2026-03-06 21:17:44.343801,219883901
2026-03-06 21:17:44.343868,220239898
2026-03-06 21:17:44.343942,219718712
2026-03-06 21:17:44.453749,220497458
2026-03-06 21:17:44.454215,219312146
2026-03-06 21:17:44.454893,220542632
2026-03-06 21:17:44.455539,219500259
2026-03-06 21:17:44.456403,219295291
2026-03-06 21:17:44.456987,220062574
2026-03-06 21:17:44.458925,220497458
2026-03-06 21:17:44.562473,219417327
2026-03-06 21:17:44.562754,220055158
2026-03-06 21:17:44.562935,219728826
2026-03-06 21:17:44.563377,219831984
2026-03-06 21:17:44.564462,219417327
2026-03-06 21:17:44.670985,219652637
2026-03-06 21:17:44.671059,219841424
2026-03-06 21:17:44.671194,219426767
2026-03-06 21:17:44.671289,219391707
2026-03-06 21:17:44.671397,220674783
2026-03-06 21:17:44.671539,220499481
2026-03-06 21:17:44.671926,219652637
2026-03-06 21:17:44.78013,219426767
2026-03-06 21:17:44.780345,219411259
2026-03-06 21:17:44.780553,220605336
2026-03-06 21:17:44.780659,219426767
2026-03-06 21:17:44.780752,220473186
2026-03-06 21:17:44.781232,220458352
2026-03-06 21:17:44.888773,219155049
2026-03-06 21:17:44.889035,220504200
2026-03-06 21:17:44.889451,219155049
2026-03-06 21:17:44.890052,220063923
2026-03-06 21:17:44.891535,219389010
2026-03-06 21:17:44.998277,220229785
2026-03-06 21:17:44.99852,220030884
2026-03-06 21:17:44.998765,220608033
2026-03-06 21:17:44.999008,220457678
2026-03-06 21:17:44.999283,219603418
2026-03-06 21:17:44.999539,219869067
2026-03-06 21:17:45.000156,220229785
2026-03-06 21:17:45.106847,219956718
2026-03-06 21:17:45.107137,220483299
2026-03-06 21:17:45.107539,219985710
2026-03-06 21:17:45.107848,219473289
2026-03-06 21:17:45.107865,219956718
2026-03-06 21:17:45.21561,220638373
2026-03-06 21:17:45.215748,219363388
2026-03-06 21:17:45.216103,220057180
2026-03-06 21:17:45.216302,220638373
2026-03-06 21:17:45.216401,219542062
2026-03-06 21:17:45.216667,219349230
2026-03-06 21:17:45.324815,219881878
2026-03-06 21:17:45.324862,219943908
2026-03-06 21:17:45.32489,219904803
2026-03-06 21:17:45.324913,219842772
2026-03-06 21:17:45.325098,219881878
2026-03-06 21:17:45.32517,219896711
2026-03-06 21:17:45.325222,219453736
2026-03-06 21:17:45.433968,220097635
2026-03-06 21:17:45.434087,219943233
2026-03-06 21:17:45.434225,219407888
2026-03-06 21:17:45.434355,220017401
2026-03-06 21:17:45.434877,220097635
2026-03-06 21:17:45.543115,219300684
2026-03-06 21:17:45.543402,219812432
2026-03-06 21:17:45.543508,219300684
2026-03-06 21:17:45.543532,219983689
2026-03-06 21:17:45.543785,219902779
2026-03-06 21:17:45.543961,219884574
2026-03-06 21:17:45.544305,220168429
2026-03-06 21:17:45.544492,220125952
2026-03-06 21:17:45.651828,219987734
2026-03-06 21:17:45.651881,220090892
2026-03-06 21:17:45.651948,219285851
2026-03-06 21:17:45.652034,219885924
2026-03-06 21:17:45.652147,219987734
2026-03-06 21:17:45.65218,219428789
2026-03-06 21:17:45.652403,220486670
2026-03-06 21:17:45.76156,219292594
2026-03-06 21:17:45.761892,219044474
2026-03-06 21:17:45.762387,220622866
2026-03-06 21:17:45.762693,219881204
2026-03-06 21:17:45.762746,219292594
2026-03-06 21:17:45.763196,217680488
2026-03-06 21:17:45.763842,220004589
2026-03-06 21:17:45.86984,219746356
2026-03-06 21:17:45.869947,220003241
2026-03-06 21:17:45.870064,219256185
2026-03-06 21:17:45.870264,219462501
2026-03-06 21:17:45.870417,219746356
2026-03-06 21:17:45.979146,219458456
2026-03-06 21:17:45.97937,219491494
2026-03-06 21:17:45.979562,220610056
2026-03-06 21:17:45.97978,220527125
2026-03-06 21:17:45.980465,219458456
2026-03-06 21:17:46.08836,220572972
2026-03-06 21:17:46.088582,220532518
2026-03-06 21:17:46.088813,219913568
2026-03-06 21:17:46.089069,217724989
2026-03-06 21:17:46.089388,219854909
2026-03-06 21:17:46.089904,220572972
2026-03-06 21:17:46.196829,220009309
2026-03-06 21:17:46.19691,219915590
2026-03-06 21:17:46.196983,220392950
2026-03-06 21:17:46.197283,220615450
2026-03-06 21:17:46.19751,220162361
2026-03-06 21:17:46.19782,220009309
2026-03-06 21:17:46.306391,220529147
2026-03-06 21:17:46.306522,220626911
2026-03-06 21:17:46.306624,219914916
2026-03-06 21:17:46.307115,220058528
2026-03-06 21:17:46.307665,220601291
2026-03-06 21:17:46.308009,220529147
2026-03-06 21:17:46.414806,219907499
2026-03-06 21:17:46.41495,219604766
2026-03-06 21:17:46.415106,220576344
2026-03-06 21:17:46.415286,219836030
2026-03-06 21:17:46.41547,219907499
2026-03-06 21:17:46.524107,219934468
2026-03-06 21:17:46.524151,219962112
2026-03-06 21:17:46.524167,220022794
2026-03-06 21:17:46.52431,219934468
2026-03-06 21:17:46.633205,220012681
2026-03-06 21:17:46.63346,219748379
2026-03-06 21:17:46.633681,220019422
2026-03-06 21:17:46.633927,220512291
2026-03-06 21:17:46.633998,220012681
2026-03-06 21:17:46.634198,219625668
2026-03-06 21:17:46.634446,220071340
2026-03-06 21:17:46.74243,219938515
2026-03-06 21:17:46.742617,221133265
2026-03-06 21:17:46.742812,219968855
2026-03-06 21:17:46.74299,220047741
2026-03-06 21:17:46.74311,219938515
2026-03-06 21:17:46.74321,219925030
2026-03-06 21:17:46.743419,220032908
2026-03-06 21:17:46.850547,219676910
2026-03-06 21:17:46.850671,219953347
2026-03-06 21:17:46.850849,219676910
2026-03-06 21:17:46.850946,219501608
2026-03-06 21:17:46.960002,219457108
2026-03-06 21:17:46.960247,220034931
2026-03-06 21:17:46.960486,220723328
2026-03-06 21:17:46.960675,219457108
2026-03-06 21:17:46.960796,219407214
2026-03-06 21:17:47.069138,218522613
2026-03-06 21:17:47.069292,220045718
2026-03-06 21:17:47.06945,219457108
2026-03-06 21:17:47.069624,219454411
2026-03-06 21:17:47.069718,218522613
2026-03-06 21:17:47.069806,219432161
2026-03-06 21:17:47.178014,219367433
2026-03-06 21:17:47.178103,218687802
2026-03-06 21:17:47.178264,220710517
2026-03-06 21:17:47.17847,219458456
2026-03-06 21:17:47.178556,219237306
2026-03-06 21:17:47.178644,219927051
2026-03-06 21:17:47.178792,219367433
2026-03-06 21:17:47.178797,220657253
2026-03-06 21:17:47.28765,219927726
2026-03-06 21:17:47.288347,219293942
2026-03-06 21:17:47.28922,219861651
2026-03-06 21:17:47.290181,219371480
2026-03-06 21:17:47.290342,219927726
2026-03-06 21:17:47.397005,216954333
2026-03-06 21:17:47.397582,218772081
2026-03-06 21:17:47.397606,216954333
2026-03-06 21:17:47.398036,219482729
2026-03-06 21:17:47.398498,219544085
2026-03-06 21:17:47.505237,220410481
2026-03-06 21:17:47.50548,220523079
2026-03-06 21:17:47.505753,219907499
2026-03-06 21:17:47.505969,219337768
2026-03-06 21:17:47.506227,220410481
2026-03-06 21:17:47.506354,219817825
2026-03-06 21:17:47.506562,220107748
2026-03-06 21:17:47.614228,220115839
2026-03-06 21:17:47.614437,219393729
2026-03-06 21:17:47.61467,219998521
2026-03-06 21:17:47.615001,219725454
2026-03-06 21:17:47.615354,221226984
2026-03-06 21:17:47.615984,220115839
2026-03-06 21:17:47.723423,220318111
2026-03-06 21:17:47.723562,219885249
2026-03-06 21:17:47.72397,220027514
2026-03-06 21:17:47.724374,219972900
2026-03-06 21:17:47.724755,219941211
2026-03-06 21:17:47.72738,220318111
2026-03-06 21:17:47.832183,219809735
2026-03-06 21:17:47.832527,219202246
2026-03-06 21:17:47.832866,220365307
2026-03-06 21:17:47.833157,219809735
2026-03-06 21:17:47.83342,220521057
2026-03-06 21:17:47.941082,219447669
2026-03-06 21:17:47.941236,220494761
2026-03-06 21:17:47.941398,220575669
2026-03-06 21:17:47.941539,220036279
2026-03-06 21:17:47.941635,219447669
2026-03-06 21:17:48.050824,220039649
2026-03-06 21:17:48.051124,219285177
2026-03-06 21:17:48.051471,219465873
2026-03-06 21:17:48.051792,220569602
2026-03-06 21:17:48.05215,219381593
2026-03-06 21:17:48.052256,220039649
2026-03-06 21:17:48.159381,219350578
2026-03-06 21:17:48.159522,219956718
2026-03-06 21:17:48.160125,219326979
2026-03-06 21:17:48.160143,219350578
2026-03-06 21:17:48.160457,219354623
2026-03-06 21:17:48.267613,220641071
2026-03-06 21:17:48.267951,219996499
2026-03-06 21:17:48.267979,220641071
2026-03-06 21:17:48.268237,220140786
2026-03-06 21:17:48.268438,219467221
2026-03-06 21:17:48.268695,220622866
2026-03-06 21:17:48.377664,219375525
2026-03-06 21:17:48.377963,219339116
2026-03-06 21:17:48.378285,220579716
2026-03-06 21:17:48.378503,219375525
2026-03-06 21:17:48.378614,220281702
2026-03-06 21:17:48.486545,220382837
2026-03-06 21:17:48.486786,219989082
2026-03-06 21:17:48.487088,219984362
2026-03-06 21:17:48.487426,220092915
2026-03-06 21:17:48.487725,220014703
2026-03-06 21:17:48.488487,220382837
2026-03-06 21:17:48.595563,219885924
2026-03-06 21:17:48.596174,219697810
2026-03-06 21:17:48.596425,219885924
2026-03-06 21:17:48.596647,219431487
2026-03-06 21:17:48.597456,219942560
2026-03-06 21:17:48.703945,220020097
2026-03-06 21:17:48.704016,220131347
2026-03-06 21:17:48.704126,219761189
2026-03-06 21:17:48.704251,219962787
2026-03-06 21:17:48.704331,220020097
2026-03-06 21:17:48.704356,219834682
2026-03-06 21:17:48.704479,219982340
2026-03-06 21:17:48.704639,219947280
2026-03-06 21:17:48.812878,220015377
2026-03-06 21:17:48.813136,220015377
2026-03-06 21:17:48.813265,219433509
2026-03-06 21:17:48.813586,220619495
2026-03-06 21:17:48.814186,220600616
2026-03-06 21:17:48.922801,219601394
2026-03-06 21:17:48.923361,220650510
2026-03-06 21:17:48.923431,219601394
2026-03-06 21:17:48.923978,219369456
2026-03-06 21:17:48.924729,219827939
2026-03-06 21:17:49.031538,220030211
2026-03-06 21:17:49.031712,219339790
2026-03-06 21:17:49.031875,219208313
2026-03-06 21:17:49.031968,220030211
2026-03-06 21:17:49.032043,220043021
2026-03-06 21:17:49.14142,219416654
2026-03-06 21:17:49.14219,219416654
2026-03-06 21:17:49.250669,220445541
2026-03-06 21:17:49.251288,219716015
2026-03-06 21:17:49.251586,220445541
2026-03-06 21:17:49.251728,217477543
2026-03-06 21:17:49.251844,219964135
2026-03-06 21:17:49.358567,219422722
2026-03-06 21:17:49.358989,219422722
2026-03-06 21:17:49.359087,220483973
2026-03-06 21:17:49.359569,219266298
2026-03-06 21:17:49.360229,219997847
2026-03-06 21:17:49.467339,220491390
2026-03-06 21:17:49.467494,219583191
2026-03-06 21:17:49.467736,219362715
2026-03-06 21:17:49.467959,220036953
2026-03-06 21:17:49.468235,219840749
2026-03-06 21:17:49.468534,220491390
2026-03-06 21:17:49.57589,219785461
2026-03-06 21:17:49.576032,219763886
2026-03-06 21:17:49.576198,218830740
2026-03-06 21:17:49.57623,219785461
2026-03-06 21:17:49.576355,220022794
2026-03-06 21:17:49.684565,219984362
2026-03-06 21:17:49.684623,219974249
2026-03-06 21:17:49.684976,219984362
2026-03-06 21:17:49.684976,219436206
2026-03-06 21:17:49.685469,219610834
2026-03-06 21:17:49.685732,220025491
2026-03-06 21:17:49.794496,219374850
2026-03-06 21:17:49.794792,219300010
