time,RTD_Cal.CH17.channel_id
2026-03-06 21:14:19.148933,17
2026-03-06 21:14:19.283157,17
2026-03-06 21:14:19.419239,17
2026-03-06 21:14:19.555645,17
2026-03-06 21:14:19.690272,17
2026-03-06 21:14:19.828337,17
2026-03-06 21:14:19.962207,17
2026-03-06 21:14:20.09836,17
2026-03-06 21:14:20.233502,17
2026-03-06 21:14:20.368967,17
2026-03-06 21:14:20.504453,17
2026-03-06 21:14:20.640247,17
2026-03-06 21:14:20.77396,17
2026-03-06 21:14:20.909119,17
2026-03-06 21:14:21.043867,17
2026-03-06 21:14:21.185766,17
2026-03-06 21:14:21.318304,17
2026-03-06 21:14:21.454663,17
2026-03-06 21:14:21.588934,17
2026-03-06 21:14:21.724261,17
2026-03-06 21:14:21.859751,17
2026-03-06 21:14:21.9941,17
2026-03-06 21:14:22.129684,17
2026-03-06 21:14:22.267958,17
2026-03-06 21:14:22.403649,17
2026-03-06 21:14:22.539215,17
2026-03-06 21:14:22.672173,17
2026-03-06 21:14:22.807582,17
2026-03-06 21:14:22.942655,17
2026-03-06 21:14:23.077805,17
2026-03-06 21:14:23.211496,17
2026-03-06 21:14:23.351528,17
2026-03-06 21:14:23.485933,17
2026-03-06 21:14:23.621467,17
2026-03-06 21:14:23.757044,17
2026-03-06 21:14:23.893804,17
2026-03-06 21:14:24.027561,17
2026-03-06 21:14:24.161149,17
2026-03-06 21:14:24.296258,17
2026-03-06 21:14:24.435842,17
2026-03-06 21:14:24.570233,17
2026-03-06 21:14:24.706027,17
2026-03-06 21:14:24.842095,17
2026-03-06 21:14:24.976494,17
2026-03-06 21:14:25.110997,17
2026-03-06 21:14:25.244569,17
2026-03-06 21:14:25.382765,17
2026-03-06 21:14:25.517276,17
2026-03-06 21:14:25.652677,17
2026-03-06 21:14:25.786968,17
2026-03-06 21:14:25.922664,17
2026-03-06 21:14:26.058404,17
2026-03-06 21:14:26.192758,17
2026-03-06 21:14:26.327864,17
2026-03-06 21:14:26.462996,17
2026-03-06 21:14:26.604991,17
2026-03-06 21:14:26.737265,17
2026-03-06 21:14:26.871959,17
2026-03-06 21:14:27.007863,17
2026-03-06 21:14:27.142254,17
2026-03-06 21:14:27.276205,17
2026-03-06 21:14:27.411799,17
2026-03-06 21:14:27.547583,17
2026-03-06 21:14:27.686376,17
2026-03-06 21:14:27.821697,17
2026-03-06 21:14:27.95623,17
2026-03-06 21:14:28.091171,17
2026-03-06 21:14:28.226207,17
2026-03-06 21:14:28.361043,17
2026-03-06 21:14:28.49592,17
2026-03-06 21:14:28.632029,17
2026-03-06 21:14:28.770631,17
2026-03-06 21:14:28.905152,17
2026-03-06 21:14:29.040643,17
2026-03-06 21:14:29.173941,17
2026-03-06 21:14:29.310583,17
2026-03-06 21:14:29.445763,17
2026-03-06 21:14:29.580438,17
2026-03-06 21:14:29.715432,17
2026-03-06 21:14:29.854383,17
2026-03-06 21:14:29.989543,17
2026-03-06 21:14:30.124078,17
2026-03-06 21:14:30.259436,17
2026-03-06 21:14:30.394834,17
2026-03-06 21:14:30.532332,17
2026-03-06 21:14:30.665114,17
2026-03-06 21:14:30.800572,17
2026-03-06 21:14:30.937664,17
2026-03-06 21:14:31.074852,17
2026-03-06 21:14:31.209287,17
2026-03-06 21:14:31.34284,17
2026-03-06 21:14:31.478872,17
2026-03-06 21:14:31.613492,17
2026-03-06 21:14:31.748032,17
2026-03-06 21:14:31.884735,17
2026-03-06 21:14:32.022702,17
2026-03-06 21:14:32.158648,17
2026-03-06 21:14:32.292627,17
2026-03-06 21:14:32.427979,17
2026-03-06 21:14:32.563113,17
2026-03-06 21:14:32.699075,17
2026-03-06 21:14:32.832052,17
2026-03-06 21:14:32.969934,17
2026-03-06 21:14:33.106635,17
2026-03-06 21:14:33.242152,17
2026-03-06 21:14:33.387203,17
2026-03-06 21:14:33.511745,17
2026-03-06 21:14:33.646385,17
2026-03-06 21:14:33.781654,17
2026-03-06 21:14:33.918201,17
2026-03-06 21:14:34.053086,17
2026-03-06 21:14:34.192312,17
2026-03-06 21:14:34.326405,17
2026-03-06 21:14:34.461511,17
2026-03-06 21:14:34.596506,17
2026-03-06 21:14:34.730781,17
2026-03-06 21:14:34.86521,17
2026-03-06 21:14:35.000923,17
2026-03-06 21:14:35.136664,17
2026-03-06 21:14:35.275579,17
2026-03-06 21:14:35.411234,17
2026-03-06 21:14:35.547031,17
2026-03-06 21:14:35.681815,17
2026-03-06 21:14:35.816505,17
2026-03-06 21:14:35.952129,17
2026-03-06 21:14:36.086291,17
2026-03-06 21:14:36.222585,17
2026-03-06 21:14:36.359766,17
2026-03-06 21:14:36.495475,17
2026-03-06 21:14:36.630086,17
2026-03-06 21:14:36.767014,17
2026-03-06 21:14:36.901681,17
2026-03-06 21:14:37.035177,17
2026-03-06 21:14:37.170764,17
2026-03-06 21:14:37.307113,17
2026-03-06 21:14:37.445602,17
2026-03-06 21:14:37.579128,17
2026-03-06 21:14:37.715482,17
2026-03-06 21:14:37.848969,17
