time,PT_Cal.GN2_High.channel_id
2026-03-06 21:14:25.332933,14
2026-03-06 21:14:25.332979,14
2026-03-06 21:14:25.333045,14
2026-03-06 21:14:25.333119,14
2026-03-06 21:14:25.333245,14
2026-03-06 21:14:25.333399,14
2026-03-06 21:14:25.333656,14
2026-03-06 21:14:25.43275,14
2026-03-06 21:14:25.4328,14
2026-03-06 21:14:25.432843,14
2026-03-06 21:14:25.432907,14
2026-03-06 21:14:25.432988,14
2026-03-06 21:14:25.433108,14
2026-03-06 21:14:25.4332,14
2026-03-06 21:14:25.433466,14
2026-03-06 21:14:25.434791,14
2026-03-06 21:14:25.532643,14
2026-03-06 21:14:25.532678,14
2026-03-06 21:14:25.532735,14
2026-03-06 21:14:25.532834,14
2026-03-06 21:14:25.53292,14
2026-03-06 21:14:25.533022,14
2026-03-06 21:14:25.63375,14
2026-03-06 21:14:25.633869,14
2026-03-06 21:14:25.633941,14
2026-03-06 21:14:25.634025,14
2026-03-06 21:14:25.634094,14
2026-03-06 21:14:25.634112,14
2026-03-06 21:14:25.634215,14
2026-03-06 21:14:25.634343,14
2026-03-06 21:14:25.733971,14
2026-03-06 21:14:25.734017,14
2026-03-06 21:14:25.734101,14
2026-03-06 21:14:25.734203,14
2026-03-06 21:14:25.734285,14
2026-03-06 21:14:25.734355,14
2026-03-06 21:14:25.734552,14
2026-03-06 21:14:25.734639,14
2026-03-06 21:14:25.734854,14
2026-03-06 21:14:25.83356,14
2026-03-06 21:14:25.833584,14
2026-03-06 21:14:25.833596,14
2026-03-06 21:14:25.833616,14
2026-03-06 21:14:25.833636,14
2026-03-06 21:14:25.833661,14
2026-03-06 21:14:25.834145,14
2026-03-06 21:14:25.834188,14
2026-03-06 21:14:25.834401,14
2026-03-06 21:14:25.937936,14
2026-03-06 21:14:25.937965,14
2026-03-06 21:14:25.937985,14
2026-03-06 21:14:25.937991,14
2026-03-06 21:14:25.938089,14
2026-03-06 21:14:25.938148,14
2026-03-06 21:14:25.938243,14
2026-03-06 21:14:25.938605,14
2026-03-06 21:14:26.038213,14
2026-03-06 21:14:26.038234,14
2026-03-06 21:14:26.03825,14
2026-03-06 21:14:26.038271,14
2026-03-06 21:14:26.038326,14
2026-03-06 21:14:26.038489,14
2026-03-06 21:14:26.03852,14
2026-03-06 21:14:26.038632,14
2026-03-06 21:14:26.038709,14
2026-03-06 21:14:26.137808,14
2026-03-06 21:14:26.137917,14
2026-03-06 21:14:26.138034,14
2026-03-06 21:14:26.138262,14
2026-03-06 21:14:26.138447,14
2026-03-06 21:14:26.138601,14
2026-03-06 21:14:26.138859,14
2026-03-06 21:14:26.138888,14
2026-03-06 21:14:26.139288,14
2026-03-06 21:14:26.238036,14
2026-03-06 21:14:26.238082,14
2026-03-06 21:14:26.238132,14
2026-03-06 21:14:26.238204,14
2026-03-06 21:14:26.238265,14
2026-03-06 21:14:26.238344,14
2026-03-06 21:14:26.238537,14
2026-03-06 21:14:26.23865,14
2026-03-06 21:14:26.238921,14
2026-03-06 21:14:26.337688,14
2026-03-06 21:14:26.337717,14
2026-03-06 21:14:26.337739,14
2026-03-06 21:14:26.337803,14
2026-03-06 21:14:26.337897,14
2026-03-06 21:14:26.337962,14
2026-03-06 21:14:26.338048,14
2026-03-06 21:14:26.338098,14
2026-03-06 21:14:26.438332,14
2026-03-06 21:14:26.438388,14
2026-03-06 21:14:26.438457,14
2026-03-06 21:14:26.438533,14
2026-03-06 21:14:26.43861,14
2026-03-06 21:14:26.438724,14
2026-03-06 21:14:26.438837,14
2026-03-06 21:14:26.439279,14
2026-03-06 21:14:26.538194,14
2026-03-06 21:14:26.538265,14
2026-03-06 21:14:26.538337,14
2026-03-06 21:14:26.538419,14
2026-03-06 21:14:26.538576,14
2026-03-06 21:14:26.538724,14
2026-03-06 21:14:26.538843,14
2026-03-06 21:14:26.538955,14
2026-03-06 21:14:26.539419,14
2026-03-06 21:14:26.639041,14
2026-03-06 21:14:26.63907,14
2026-03-06 21:14:26.639091,14
2026-03-06 21:14:26.639115,14
2026-03-06 21:14:26.639148,14
2026-03-06 21:14:26.639188,14
2026-03-06 21:14:26.639218,14
2026-03-06 21:14:26.639252,14
2026-03-06 21:14:26.639415,14
2026-03-06 21:14:26.738746,14
2026-03-06 21:14:26.738819,14
2026-03-06 21:14:26.738888,14
2026-03-06 21:14:26.738963,14
2026-03-06 21:14:26.739041,14
2026-03-06 21:14:26.739599,14
2026-03-06 21:14:26.739798,14
2026-03-06 21:14:26.739879,14
2026-03-06 21:14:26.739943,14
2026-03-06 21:14:26.838909,14
2026-03-06 21:14:26.838983,14
2026-03-06 21:14:26.839045,14
2026-03-06 21:14:26.83911,14
2026-03-06 21:14:26.839211,14
2026-03-06 21:14:26.8393,14
2026-03-06 21:14:26.839422,14
2026-03-06 21:14:26.839543,14
