time,PT_Cal.GSE_Low.pressure_psi
2026-03-06 21:18:20.424354,124.62001
2026-03-06 21:18:20.532629,124.988914
2026-03-06 21:18:20.532813,124.61017
2026-03-06 21:18:20.532936,124.40429
2026-03-06 21:18:20.533008,0.45079044
2026-03-06 21:18:20.533099,124.661736
2026-03-06 21:18:20.53327,124.75032
2026-03-06 21:18:20.641824,124.63536
2026-03-06 21:18:20.641898,125.02002
2026-03-06 21:18:20.641924,125.04049
2026-03-06 21:18:20.641991,124.72237
2026-03-06 21:18:20.642057,125.001114
2026-03-06 21:18:20.642123,124.88693
2026-03-06 21:18:20.642232,124.62867
2026-03-06 21:18:20.642284,124.69796
2026-03-06 21:18:20.642506,0.45018494
2026-03-06 21:18:20.750645,125.06844
2026-03-06 21:18:20.750831,124.881424
2026-03-06 21:18:20.751028,124.25235
2026-03-06 21:18:20.75106,0.45092663
2026-03-06 21:18:20.751262,124.963715
2026-03-06 21:18:20.751476,124.90189
2026-03-06 21:18:20.751696,124.585365
2026-03-06 21:18:20.751929,124.59599
2026-03-06 21:18:20.859388,124.65701
2026-03-06 21:18:20.859512,124.28777
2026-03-06 21:18:20.859633,124.61174
2026-03-06 21:18:20.859753,124.517265
2026-03-06 21:18:20.859897,0.45022205
2026-03-06 21:18:20.85993,125.02356
2026-03-06 21:18:20.968505,124.563324
2026-03-06 21:18:20.96863,124.69363
2026-03-06 21:18:20.968779,124.63576
2026-03-06 21:18:20.968916,124.65701
2026-03-06 21:18:20.969065,124.987335
2026-03-06 21:18:20.969218,0.45006156
2026-03-06 21:18:20.969234,125.12279
2026-03-06 21:18:21.077715,124.66135
2026-03-06 21:18:21.077886,124.710945
2026-03-06 21:18:21.07805,124.56962
2026-03-06 21:18:21.078112,0.45022947
2026-03-06 21:18:21.078228,124.59796
2026-03-06 21:18:21.078403,124.663704
2026-03-06 21:18:21.078591,124.25707
2026-03-06 21:18:21.078775,124.653076
2026-03-06 21:18:21.186607,124.663315
2026-03-06 21:18:21.186699,124.617256
2026-03-06 21:18:21.186831,124.94836
2026-03-06 21:18:21.186949,0.45023283
2026-03-06 21:18:21.186983,124.73339
2026-03-06 21:18:21.187195,124.353905
2026-03-06 21:18:21.295185,124.547966
2026-03-06 21:18:21.295377,124.32281
2026-03-06 21:18:21.295553,124.686935
2026-03-06 21:18:21.295589,0.45003527
2026-03-06 21:18:21.295742,124.73378
2026-03-06 21:18:21.295949,124.253136
2026-03-06 21:18:21.404394,124.416885
2026-03-06 21:18:21.404567,124.94639
2026-03-06 21:18:21.404766,124.78772
2026-03-06 21:18:21.40506,0.44981074
2026-03-06 21:18:21.405066,124.62907
2026-03-06 21:18:21.405339,124.61017
2026-03-06 21:18:21.513427,124.87788
2026-03-06 21:18:21.513535,124.53301
2026-03-06 21:18:21.513631,124.24487
2026-03-06 21:18:21.513867,124.61332
2026-03-06 21:18:21.514086,0.4506003
2026-03-06 21:18:21.622841,124.2555
2026-03-06 21:18:21.623007,124.96844
2026-03-06 21:18:21.623119,0.44953433
2026-03-06 21:18:21.623202,124.56568
2026-03-06 21:18:21.623373,124.29211
2026-03-06 21:18:21.623553,124.59442
2026-03-06 21:18:21.623755,124.56765
2026-03-06 21:18:21.731669,124.57434
2026-03-06 21:18:21.731758,124.56962
2026-03-06 21:18:21.731784,0.45008045
2026-03-06 21:18:21.731862,124.69756
2026-03-06 21:18:21.731961,124.972374
2026-03-06 21:18:21.732067,124.859764
2026-03-06 21:18:21.732174,124.57907
2026-03-06 21:18:21.732341,124.93221
2026-03-06 21:18:21.840705,124.55072
2026-03-06 21:18:21.840879,0.45003998
2026-03-06 21:18:21.84107,124.98812
2026-03-06 21:18:21.841517,124.88378
2026-03-06 21:18:21.841957,125.0649
2026-03-06 21:18:21.842419,125.17752
2026-03-06 21:18:21.949649,124.958984
2026-03-06 21:18:21.949824,124.95111
2026-03-06 21:18:21.949992,124.61883
2026-03-06 21:18:21.95017,124.742836
2026-03-06 21:18:21.950259,0.45073918
2026-03-06 21:18:21.950364,125.00702
2026-03-06 21:18:21.950554,124.96017
2026-03-06 21:18:22.058318,125.046005
2026-03-06 21:18:22.058466,124.96765
2026-03-06 21:18:22.058617,124.98655
2026-03-06 21:18:22.058725,0.4508882
2026-03-06 21:18:22.058762,125.09562
2026-03-06 21:18:22.058924,125.029465
2026-03-06 21:18:22.167536,124.94914
2026-03-06 21:18:22.167672,124.68457
2026-03-06 21:18:22.167777,124.622765
2026-03-06 21:18:22.167916,124.910164
2026-03-06 21:18:22.167943,0.45072234
2026-03-06 21:18:22.168068,124.876305
2026-03-06 21:18:22.168219,124.77866
2026-03-06 21:18:22.168373,124.96883
2026-03-06 21:18:22.276588,124.58497
2026-03-06 21:18:22.276743,124.556625
2026-03-06 21:18:22.276907,124.89008
2026-03-06 21:18:22.277058,0.45009866
2026-03-06 21:18:22.277093,124.74599
2026-03-06 21:18:22.27734,124.62316
2026-03-06 21:18:22.277531,124.56411
2026-03-06 21:18:22.385441,124.99876
2026-03-06 21:18:22.385748,125.059784
2026-03-06 21:18:22.385836,0.45080727
2026-03-06 21:18:22.386085,124.64205
2026-03-06 21:18:22.38629,124.95741
2026-03-06 21:18:22.386497,125.0086
2026-03-06 21:18:22.494832,124.627884
2026-03-06 21:18:22.495165,0.45017216
2026-03-06 21:18:22.495627,124.683784
2026-03-06 21:18:22.496149,124.99364
2026-03-06 21:18:22.49648,124.95977
2026-03-06 21:18:22.496889,124.573555
2026-03-06 21:18:22.497572,124.570404
2026-03-06 21:18:22.603746,124.56805
2026-03-06 21:18:22.603881,124.93221
2026-03-06 21:18:22.60401,124.27085
2026-03-06 21:18:22.604242,124.71016
2026-03-06 21:18:22.604343,0.45006967
2026-03-06 21:18:22.604508,124.96804
2026-03-06 21:18:22.71231,124.92985
2026-03-06 21:18:22.712512,124.54246
2026-03-06 21:18:22.712716,125.0523
2026-03-06 21:18:22.712832,0.4506893
2026-03-06 21:18:22.712913,124.58458
2026-03-06 21:18:22.713123,124.54876
2026-03-06 21:18:22.82149,125.001114
2026-03-06 21:18:22.82168,124.93969
2026-03-06 21:18:22.821883,124.600716
2026-03-06 21:18:22.822092,124.5834
2026-03-06 21:18:22.82217,0.45081133
2026-03-06 21:18:22.930817,124.99836
2026-03-06 21:18:22.930942,124.57198
2026-03-06 21:18:22.931244,125.007416
2026-03-06 21:18:22.931391,0.45080662
2026-03-06 21:18:22.931459,124.58576
2026-03-06 21:18:23.03936,124.360596
2026-03-06 21:18:23.039488,125.01647
2026-03-06 21:18:23.039635,124.67945
2026-03-06 21:18:23.039736,0.44971433
2026-03-06 21:18:23.039792,124.60702
2026-03-06 21:18:23.14845,124.95741
2026-03-06 21:18:23.148617,124.87079
2026-03-06 21:18:23.148801,0.4507365
2026-03-06 21:18:23.148821,125.000725
2026-03-06 21:18:23.149028,124.727486
2026-03-06 21:18:23.149264,124.69126
2026-03-06 21:18:23.25696,124.583
2026-03-06 21:18:23.257061,125.00466
2026-03-06 21:18:23.257209,124.64835
2026-03-06 21:18:23.257354,0.4500953
2026-03-06 21:18:23.366589,0.4506731
2026-03-06 21:18:23.366908,124.9204
2026-03-06 21:18:23.366978,124.926704
2026-03-06 21:18:23.367043,124.731026
2026-03-06 21:18:23.475489,124.73654
2026-03-06 21:18:23.475561,124.49955
2026-03-06 21:18:23.475688,124.97788
2026-03-06 21:18:23.47583,124.59875
2026-03-06 21:18:23.475838,0.45035824
2026-03-06 21:18:23.475988,124.6452
2026-03-06 21:18:23.476183,124.63339
2026-03-06 21:18:23.584737,124.92473
2026-03-06 21:18:23.584818,124.97434
2026-03-06 21:18:23.585056,124.585365
2026-03-06 21:18:23.585197,0.45068052
2026-03-06 21:18:23.585286,124.958984
2026-03-06 21:18:23.58551,125.00151
2026-03-06 21:18:23.585732,124.94009
2026-03-06 21:18:23.585957,124.97119
2026-03-06 21:18:23.693198,125.001114
2026-03-06 21:18:23.693327,124.972374
2026-03-06 21:18:23.693444,125.377174
2026-03-06 21:18:23.693494,0.45081133
2026-03-06 21:18:23.693652,124.9641
2026-03-06 21:18:23.693828,124.94324
2026-03-06 21:18:23.802783,124.92552
2026-03-06 21:18:23.802957,124.85307
2026-03-06 21:18:23.803115,124.68654
2026-03-06 21:18:23.803326,124.6019
2026-03-06 21:18:23.803465,0.45068187
2026-03-06 21:18:23.803538,124.92749
2026-03-06 21:18:23.803736,124.801895
2026-03-06 21:18:23.911491,124.958984
2026-03-06 21:18:23.911631,124.68221
2026-03-06 21:18:23.911903,0.45073918
2026-03-06 21:18:23.911911,124.59836
2026-03-06 21:18:23.912099,124.71686
2026-03-06 21:18:23.912369,124.9893
2026-03-06 21:18:24.020289,124.95151
2026-03-06 21:18:24.020395,124.638115
2026-03-06 21:18:24.020525,124.69441
2026-03-06 21:18:24.020735,124.47357
2026-03-06 21:18:24.020796,0.45072636
2026-03-06 21:18:24.021015,125.18736
2026-03-06 21:18:24.021311,125.03616
2026-03-06 21:18:24.129526,124.66056
2026-03-06 21:18:24.129626,124.63694
2026-03-06 21:18:24.129658,124.57749
2026-03-06 21:18:24.12985,125.040886
2026-03-06 21:18:24.129907,124.97316
2026-03-06 21:18:24.12995,124.546
2026-03-06 21:18:24.130031,0.4502281
2026-03-06 21:18:24.130156,125.20272
2026-03-06 21:18:24.238714,124.70819
2026-03-06 21:18:24.238817,124.96332
2026-03-06 21:18:24.2389,124.74008
2026-03-06 21:18:24.238951,0.4503097
2026-03-06 21:18:24.238952,124.643234
2026-03-06 21:18:24.239124,125.08223
2026-03-06 21:18:24.347521,124.6767
2026-03-06 21:18:24.347533,0.45025575
2026-03-06 21:18:24.347609,124.65426
2026-03-06 21:18:24.34766,124.99639
2026-03-06 21:18:24.347726,124.56253
2026-03-06 21:18:24.347791,124.581825
2026-03-06 21:18:24.456521,124.58458
2026-03-06 21:18:24.456614,125.01804
2026-03-06 21:18:24.456738,124.70032
2026-03-06 21:18:24.456775,0.45009798
2026-03-06 21:18:24.456861,125.054276
2026-03-06 21:18:24.457028,124.51136
2026-03-06 21:18:24.565818,124.95151
2026-03-06 21:18:24.565982,124.65741
2026-03-06 21:18:24.566132,125.01057
2026-03-06 21:18:24.566322,124.60702
2026-03-06 21:18:24.566727,0.45072636
2026-03-06 21:18:24.674329,124.95938
2026-03-06 21:18:24.674467,124.978676
2026-03-06 21:18:24.67462,125.005844
2026-03-06 21:18:24.674778,125.2673
2026-03-06 21:18:24.674937,124.61292
2026-03-06 21:18:24.675507,0.45073986
2026-03-06 21:18:24.783818,125.01175
2026-03-06 21:18:24.783906,124.89166
2026-03-06 21:18:24.783953,125.0523
2026-03-06 21:18:24.783998,124.67394
2026-03-06 21:18:24.784052,0.45082954
2026-03-06 21:18:24.784057,124.98576
2026-03-06 21:18:24.892662,124.72355
2026-03-06 21:18:24.892818,124.99442
2026-03-06 21:18:24.89298,124.63536
2026-03-06 21:18:24.893109,0.45033598
2026-03-06 21:18:24.893147,124.64008
2026-03-06 21:18:25.001987,124.9708
2026-03-06 21:18:25.002304,124.90032
2026-03-06 21:18:25.002604,125.03892
2026-03-06 21:18:25.003325,0.4507594
2026-03-06 21:18:25.110489,124.72197
2026-03-06 21:18:25.110603,124.77512
2026-03-06 21:18:25.110708,124.98143
2026-03-06 21:18:25.110785,0.4503333
2026-03-06 21:18:25.110852,124.95426
2026-03-06 21:18:25.219648,124.9389
2026-03-06 21:18:25.219787,125.350784
2026-03-06 21:18:25.219938,0.45070478
2026-03-06 21:18:25.219973,124.60033
2026-03-06 21:18:25.220114,125.2547
2026-03-06 21:18:25.220273,125.03734
2026-03-06 21:18:25.328532,124.97631
2026-03-06 21:18:25.328606,124.58064
2026-03-06 21:18:25.328622,124.67079
2026-03-06 21:18:25.32871,124.938515
2026-03-06 21:18:25.328758,125.27006
2026-03-06 21:18:25.328836,125.08341
2026-03-06 21:18:25.328906,0.45076886
2026-03-06 21:18:25.328925,124.78378
2026-03-06 21:18:25.329278,124.692444
2026-03-06 21:18:25.438148,124.78575
2026-03-06 21:18:25.438253,125.01372
2026-03-06 21:18:25.438293,124.84048
2026-03-06 21:18:25.438382,124.692444
2026-03-06 21:18:25.438599,0.45044252
2026-03-06 21:18:25.438657,124.9519
2026-03-06 21:18:25.438893,124.59796
2026-03-06 21:18:25.546268,124.933
2026-03-06 21:18:25.546389,124.845985
2026-03-06 21:18:25.546585,124.6826
2026-03-06 21:18:25.546789,0.45069468
2026-03-06 21:18:25.546843,124.71803
2026-03-06 21:18:25.655678,124.62395
2026-03-06 21:18:25.655806,124.96135
2026-03-06 21:18:25.65595,125.0149
2026-03-06 21:18:25.656094,123.1234
2026-03-06 21:18:25.656257,124.56017
2026-03-06 21:18:25.656433,124.6271
2026-03-06 21:18:25.656593,0.4501654
2026-03-06 21:18:25.764529,124.74245
2026-03-06 21:18:25.764604,125.001114
2026-03-06 21:18:25.764687,124.2559
2026-03-06 21:18:25.764874,0.45036834
2026-03-06 21:18:25.764994,124.64008
2026-03-06 21:18:25.765057,125.005844
2026-03-06 21:18:25.765138,124.336586
2026-03-06 21:18:25.765275,125.00151
2026-03-06 21:18:25.873313,124.71843
2026-03-06 21:18:25.873417,124.975914
2026-03-06 21:18:25.873604,0.45032722
2026-03-06 21:18:25.873842,124.54836
2026-03-06 21:18:25.873973,124.68339
2026-03-06 21:18:25.874108,124.73851
2026-03-06 21:18:25.982479,125.09286
2026-03-06 21:18:25.982571,124.63497
2026-03-06 21:18:25.982605,124.719215
2026-03-06 21:18:25.982608,0.4509684
2026-03-06 21:18:25.982645,125.05545
2026-03-06 21:18:25.983305,124.91135
2026-03-06 21:18:25.983478,125.03616
2026-03-06 21:18:26.09129,124.62985
2026-03-06 21:18:26.091387,124.94796
2026-03-06 21:18:26.091509,124.98261
2026-03-06 21:18:26.091637,124.98694
2026-03-06 21:18:26.091747,0.45017552
2026-03-06 21:18:26.200698,125.07514
2026-03-06 21:18:26.200876,124.570404
2026-03-06 21:18:26.200996,124.67276
2026-03-06 21:18:26.201134,124.94836
2026-03-06 21:18:26.201322,0.45093808
2026-03-06 21:18:26.309576,124.63851
2026-03-06 21:18:26.30996,124.63851
2026-03-06 21:18:26.310077,0.45019034
2026-03-06 21:18:26.310734,124.30312
2026-03-06 21:18:26.311107,124.64717
2026-03-06 21:18:26.311294,124.64599
2026-03-06 21:18:26.418896,124.6208
2026-03-06 21:18:26.418953,124.950714
2026-03-06 21:18:26.418971,124.64835
2026-03-06 21:18:26.418984,124.69126
2026-03-06 21:18:26.418997,125.05742
2026-03-06 21:18:26.419021,124.65623
2026-03-06 21:18:26.419183,0.45016
2026-03-06 21:18:26.419273,124.59875
2026-03-06 21:18:26.527549,124.71528
2026-03-06 21:18:26.527677,124.66292
2026-03-06 21:18:26.527727,124.911736
2026-03-06 21:18:26.527828,125.056244
2026-03-06 21:18:26.528023,0.45032182
2026-03-06 21:18:26.528079,124.678276
2026-03-06 21:18:26.528361,124.75386
2026-03-06 21:18:26.636306,124.97985
2026-03-06 21:18:26.636426,125.005844
2026-03-06 21:18:26.636689,124.59127
2026-03-06 21:18:26.636791,0.4507749
2026-03-06 21:18:26.63696,124.97198
2026-03-06 21:18:26.637213,124.99482
2026-03-06 21:18:26.745548,125.00505
2026-03-06 21:18:26.745643,124.99324
2026-03-06 21:18:26.746025,124.72197
2026-03-06 21:18:26.746305,124.86882
2026-03-06 21:18:26.74643,125.2421
2026-03-06 21:18:26.746567,0.45081806
2026-03-06 21:18:26.746636,124.92552
2026-03-06 21:18:26.746806,124.71213
2026-03-06 21:18:26.854765,124.63694
2026-03-06 21:18:26.854946,124.99876
2026-03-06 21:18:26.855119,124.930244
2026-03-06 21:18:26.855343,125.06844
2026-03-06 21:18:26.855442,0.45018765
2026-03-06 21:18:26.85553,124.96922
2026-03-06 21:18:26.963571,124.90426
2026-03-06 21:18:26.963776,124.66567
2026-03-06 21:18:26.963956,122.80595
2026-03-06 21:18:26.964078,0.45064545
2026-03-06 21:18:26.964141,124.87552
2026-03-06 21:18:26.964328,124.633
2026-03-06 21:18:27.072543,124.66567
2026-03-06 21:18:27.072732,125.051125
2026-03-06 21:18:27.072921,125.40002
2026-03-06 21:18:27.073113,125.0338
2026-03-06 21:18:27.073314,125.01175
2026-03-06 21:18:27.073493,125.046394
2026-03-06 21:18:27.073497,0.4502369
2026-03-06 21:18:27.181694,125.00781
2026-03-06 21:18:27.181857,124.90426
2026-03-06 21:18:27.18192,124.736145
2026-03-06 21:18:27.182142,125.00191
2026-03-06 21:18:27.182442,124.99206
2026-03-06 21:18:27.182681,0.45082277
2026-03-06 21:18:27.290571,125.08105
2026-03-06 21:18:27.290806,124.90938
2026-03-06 21:18:27.291057,124.710945
2026-03-06 21:18:27.291172,0.4509482
2026-03-06 21:18:27.291187,124.74048
2026-03-06 21:18:27.291474,125.32125
2026-03-06 21:18:27.291782,124.602684
2026-03-06 21:18:27.399404,124.74757
2026-03-06 21:18:27.399478,124.600716
2026-03-06 21:18:27.399499,125.02199
2026-03-06 21:18:27.399516,124.89166
2026-03-06 21:18:27.399552,124.94993
2026-03-06 21:18:27.399651,124.65032
2026-03-06 21:18:27.399677,0.4503771
2026-03-06 21:18:27.399786,125.11294
2026-03-06 21:18:27.508344,124.71213
2026-03-06 21:18:27.508427,124.62237
2026-03-06 21:18:27.508567,124.817245
2026-03-06 21:18:27.508692,124.57907
2026-03-06 21:18:27.50882,124.692444
2026-03-06 21:18:27.508904,0.45031643
2026-03-06 21:18:27.508961,124.972374
2026-03-06 21:18:27.617876,124.96253
2026-03-06 21:18:27.617966,124.87827
2026-03-06 21:18:27.618002,124.585365
2026-03-06 21:18:27.618072,124.93418
2026-03-06 21:18:27.618144,124.99442
2026-03-06 21:18:27.618185,0.45074525
2026-03-06 21:18:27.618229,124.921974
2026-03-06 21:18:27.618301,124.92079
2026-03-06 21:18:27.618381,124.94481
2026-03-06 21:18:27.618456,124.79638
2026-03-06 21:18:27.726473,125.02041
2026-03-06 21:18:27.726566,125.0527
2026-03-06 21:18:27.726674,125.071594
2026-03-06 21:18:27.72669,0.45084435
2026-03-06 21:18:27.726768,125.02159
2026-03-06 21:18:27.726867,124.72473
2026-03-06 21:18:27.726974,124.990486
2026-03-06 21:18:27.835804,124.864494
2026-03-06 21:18:27.835897,124.96332
2026-03-06 21:18:27.835953,0.45057735
2026-03-06 21:18:27.836022,124.64245
2026-03-06 21:18:27.836134,124.992455
2026-03-06 21:18:27.836258,124.64481
2026-03-06 21:18:27.836371,125.01214
2026-03-06 21:18:27.944981,124.680244
2026-03-06 21:18:27.945177,124.87906
2026-03-06 21:18:27.945414,125.04404
2026-03-06 21:18:27.945546,0.45026183
2026-03-06 21:18:27.945608,125.05033
2026-03-06 21:18:27.945819,124.93812
2026-03-06 21:18:28.053635,125.07908
2026-03-06 21:18:28.053739,125.01529
2026-03-06 21:18:28.053871,124.926704
2026-03-06 21:18:28.054082,124.92355
2026-03-06 21:18:28.05427,0.4509448
2026-03-06 21:18:28.162577,124.62867
2026-03-06 21:18:28.162741,124.631035
2026-03-06 21:18:28.162934,124.63654
2026-03-06 21:18:28.163125,124.97671
2026-03-06 21:18:28.163404,0.4501735
2026-03-06 21:18:28.271779,124.626305
2026-03-06 21:18:28.271932,123.04708
2026-03-06 21:18:28.271983,0.45016944
2026-03-06 21:18:28.27207,124.59167
2026-03-06 21:18:28.272236,124.65386
2026-03-06 21:18:28.380761,124.663704
2026-03-06 21:18:28.38094,124.953865
2026-03-06 21:18:28.381119,124.88339
2026-03-06 21:18:28.381315,125.01057
2026-03-06 21:18:28.381407,0.4502335
2026-03-06 21:18:28.489401,124.56765
2026-03-06 21:18:28.489547,124.98103
2026-03-06 21:18:28.489728,124.68221
2026-03-06 21:18:28.48979,0.45006898
2026-03-06 21:18:28.489881,124.56726
2026-03-06 21:18:28.490048,124.6267
2026-03-06 21:18:28.598793,124.59324
2026-03-06 21:18:28.598951,124.578674
2026-03-06 21:18:28.598984,124.65898
2026-03-06 21:18:28.599018,124.67434
2026-03-06 21:18:28.59923,124.59796
2026-03-06 21:18:28.599456,0.45011282
2026-03-06 21:18:28.707539,124.61568
2026-03-06 21:18:28.707744,124.63064
2026-03-06 21:18:28.707955,124.514114
2026-03-06 21:18:28.708043,0.45015123
2026-03-06 21:18:28.708189,124.96962
2026-03-06 21:18:28.708477,124.983
2026-03-06 21:18:28.708736,124.531044
2026-03-06 21:18:28.81648,124.57592
2026-03-06 21:18:28.816714,124.8889
2026-03-06 21:18:28.816943,124.67434
2026-03-06 21:18:28.816952,0.45008314
2026-03-06 21:18:28.817122,124.67906
2026-03-06 21:18:28.817359,124.95977
2026-03-06 21:18:28.925557,124.68457
2026-03-06 21:18:28.925676,125.41301
2026-03-06 21:18:28.925758,124.94836
2026-03-06 21:18:28.925944,124.60702
2026-03-06 21:18:28.92609,0.45026922
2026-03-06 21:18:28.926155,124.573166
2026-03-06 21:18:28.926464,124.58261
2026-03-06 21:18:29.034583,124.59796
2026-03-06 21:18:29.034729,124.59993
2026-03-06 21:18:29.034899,124.5645
2026-03-06 21:18:29.034955,0.4501209
2026-03-06 21:18:29.035077,125.09837
2026-03-06 21:18:29.035307,124.896385
2026-03-06 21:18:29.035503,125.009384
2026-03-06 21:18:29.143881,124.59442
2026-03-06 21:18:29.143989,124.66056
2026-03-06 21:18:29.144026,124.54246
2026-03-06 21:18:29.144248,124.61568
2026-03-06 21:18:29.144336,0.45011485
2026-03-06 21:18:29.144356,124.61214
2026-03-06 21:18:29.144618,124.581825
2026-03-06 21:18:29.252357,124.65189
2026-03-06 21:18:29.252453,125.28148
2026-03-06 21:18:29.252543,0.45021328
2026-03-06 21:18:29.252545,124.6267
2026-03-06 21:18:29.252755,124.75032
2026-03-06 21:18:29.252913,124.57198
2026-03-06 21:18:29.253063,124.67985
2026-03-06 21:18:29.361617,124.62827
2026-03-06 21:18:29.361742,124.580246
2026-03-06 21:18:29.361818,124.61292
2026-03-06 21:18:29.362141,0.4501728
2026-03-06 21:18:29.36233,124.57749
2026-03-06 21:18:29.362549,124.56214
2026-03-06 21:18:29.470433,125.06372
2026-03-06 21:18:29.470635,0.45091853
2026-03-06 21:18:29.470651,125.01135
2026-03-06 21:18:29.470861,124.90544
2026-03-06 21:18:29.471064,124.89048
2026-03-06 21:18:29.471272,124.60938
2026-03-06 21:18:29.57958,123.15998
2026-03-06 21:18:29.579661,124.63379
2026-03-06 21:18:29.579725,0.44765723
2026-03-06 21:18:29.579752,125.04522
2026-03-06 21:18:29.579859,124.790085
2026-03-06 21:18:29.688545,124.992455
2026-03-06 21:18:29.688711,124.55939
2026-03-06 21:18:29.688741,124.64363
2026-03-06 21:18:29.688778,124.67906
2026-03-06 21:18:29.688988,124.6452
2026-03-06 21:18:29.689189,0.45079648
2026-03-06 21:18:29.797376,124.999146
2026-03-06 21:18:29.797518,124.90032
2026-03-06 21:18:29.797678,125.06175
2026-03-06 21:18:29.797727,0.45080796
2026-03-06 21:18:29.797862,125.09365
2026-03-06 21:18:29.798063,124.98694
2026-03-06 21:18:29.90637,124.66922
2026-03-06 21:18:29.906506,124.60977
2026-03-06 21:18:29.906647,124.71646
2026-03-06 21:18:29.906803,124.77079
2026-03-06 21:18:29.906908,0.45024294
2026-03-06 21:18:29.906962,125.06333
2026-03-06 21:18:29.907119,124.5897
2026-03-06 21:18:30.015203,125.074745
2026-03-06 21:18:30.015327,124.9641
2026-03-06 21:18:30.015617,0.45093742
2026-03-06 21:18:30.015771,124.97159
2026-03-06 21:18:30.016272,124.70937
2026-03-06 21:18:30.016588,124.953476
2026-03-06 21:18:30.01698,124.98576
2026-03-06 21:18:30.124624,124.65465
2026-03-06 21:18:30.124858,124.581825
2026-03-06 21:18:30.125052,0.450218
2026-03-06 21:18:30.12519,124.55624
2026-03-06 21:18:30.125496,124.60348
2026-03-06 21:18:30.125745,124.94599
2026-03-06 21:18:30.233873,125.260605
2026-03-06 21:18:30.234076,124.58379
2026-03-06 21:18:30.234303,124.67945
2026-03-06 21:18:30.234575,124.66607
2026-03-06 21:18:30.234857,0.45125565
2026-03-06 21:18:30.23496,124.975914
2026-03-06 21:18:30.34275,124.64245
2026-03-06 21:18:30.342867,124.593636
2026-03-06 21:18:30.343007,125.01411
2026-03-06 21:18:30.343235,124.59245
2026-03-06 21:18:30.343513,0.4501971
2026-03-06 21:18:30.451818,124.99127
2026-03-06 21:18:30.451978,124.995605
2026-03-06 21:18:30.452076,124.95623
2026-03-06 21:18:30.452332,124.953865
2026-03-06 21:18:30.452499,0.45079446
2026-03-06 21:18:30.452607,124.94245
2026-03-06 21:18:30.560494,125.34763
2026-03-06 21:18:30.560699,124.98773
2026-03-06 21:18:30.560905,125.01726
2026-03-06 21:18:30.561121,124.64757
2026-03-06 21:18:30.561352,0.45140466
2026-03-06 21:18:30.561372,124.56805
2026-03-06 21:18:30.669723,124.99324
2026-03-06 21:18:30.66986,124.905045
2026-03-06 21:18:30.669949,0.45079783
2026-03-06 21:18:30.670156,124.90268
2026-03-06 21:18:30.670407,125.04876
2026-03-06 21:18:30.670657,125.04246
2026-03-06 21:18:30.778637,125.06175
2026-03-06 21:18:30.778889,0.45091516
2026-03-06 21:18:30.778996,125.00781
2026-03-06 21:18:30.779247,124.666466
2026-03-06 21:18:30.779469,123.26739
2026-03-06 21:18:30.887375,124.916466
2026-03-06 21:18:30.887523,124.94127
2026-03-06 21:18:30.887688,124.62985
2026-03-06 21:18:30.8879,124.91213
2026-03-06 21:18:30.888024,0.45066637
2026-03-06 21:18:30.888232,124.65269
2026-03-06 21:18:30.996806,125.06687
2026-03-06 21:18:30.996994,124.835754
2026-03-06 21:18:30.997067,124.57395
2026-03-06 21:18:30.997141,124.988914
2026-03-06 21:18:30.997217,0.45092392
2026-03-06 21:18:30.997459,124.69481
2026-03-06 21:18:30.997816,124.814095
2026-03-06 21:18:31.105638,124.84166
2026-03-06 21:18:31.105788,124.66292
2026-03-06 21:18:31.106102,0.45053825
2026-03-06 21:18:31.106622,124.97434
2026-03-06 21:18:31.107186,124.99127
2026-03-06 21:18:31.10776,125.01057
2026-03-06 21:18:31.108293,124.64008
2026-03-06 21:18:31.214663,124.93536
2026-03-06 21:18:31.214791,124.91213
2026-03-06 21:18:31.214835,124.502304
2026-03-06 21:18:31.214858,0.45069873
2026-03-06 21:18:31.214865,124.87315
2026-03-06 21:18:31.215026,124.602295
2026-03-06 21:18:31.215358,124.61056
2026-03-06 21:18:31.323808,124.64717
2026-03-06 21:18:31.323929,124.98261
2026-03-06 21:18:31.323977,124.56647
2026-03-06 21:18:31.324083,124.68575
2026-03-06 21:18:31.324134,0.45020518
2026-03-06 21:18:31.324195,124.59993
2026-03-06 21:18:31.432196,124.600716
2026-03-06 21:18:31.432292,124.776695
2026-03-06 21:18:31.432353,124.98537
2026-03-06 21:18:31.432428,124.65111
2026-03-06 21:18:31.432482,0.45012563
2026-03-06 21:18:31.432508,124.53301
2026-03-06 21:18:31.432605,124.92867
2026-03-06 21:18:31.541264,124.678665
2026-03-06 21:18:31.541385,124.59796
2026-03-06 21:18:31.54151,124.561745
2026-03-06 21:18:31.541638,124.58418
2026-03-06 21:18:31.541661,0.45025912
2026-03-06 21:18:31.541775,124.6452
2026-03-06 21:18:31.650469,124.60977
2026-03-06 21:18:31.65063,124.58655
2026-03-06 21:18:31.65087,0.45014113
2026-03-06 21:18:31.650974,125.01726
2026-03-06 21:18:31.651156,124.65544
2026-03-06 21:18:31.759747,124.699135
2026-03-06 21:18:31.75986,124.780235
2026-03-06 21:18:31.760039,124.62119
2026-03-06 21:18:31.760117,0.4502942
2026-03-06 21:18:31.760152,124.73378
2026-03-06 21:18:31.76044,124.54915
2026-03-06 21:18:31.760749,124.64599
