time,BOARD.HB_21.board_state
2026-03-06 21:14:18.311456,2
2026-03-06 21:14:18.318587,2
2026-03-06 21:14:19.128483,2
2026-03-06 21:14:20.134607,2
2026-03-06 21:14:21.139878,2
2026-03-06 21:14:22.146112,2
2026-03-06 21:14:23.150852,2
2026-03-06 21:14:24.155544,2
2026-03-06 21:14:25.161018,2
2026-03-06 21:14:26.166119,2
2026-03-06 21:14:27.172025,2
2026-03-06 21:14:28.17663,2
2026-03-06 21:14:29.181705,2
2026-03-06 21:14:30.187322,2
2026-03-06 21:14:31.193145,2
2026-03-06 21:14:32.197534,2
2026-03-06 21:14:33.202905,2
2026-03-06 21:14:34.207729,2
2026-03-06 21:14:35.212892,2
2026-03-06 21:14:36.218784,2
2026-03-06 21:14:37.224363,2
2026-03-06 21:14:38.228933,2
2026-03-06 21:14:39.234153,2
2026-03-06 21:14:40.240282,2
2026-03-06 21:14:41.245006,2
2026-03-06 21:14:42.25043,2
2026-03-06 21:14:43.255007,2
2026-03-06 21:14:44.260594,2
2026-03-06 21:14:45.266279,2
2026-03-06 21:14:46.271341,2
2026-03-06 21:14:47.276115,2
2026-03-06 21:14:48.281028,2
2026-03-06 21:14:49.28798,2
2026-03-06 21:14:50.292353,2
2026-03-06 21:14:51.297439,2
2026-03-06 21:14:52.302056,2
2026-03-06 21:14:53.307423,2
2026-03-06 21:14:54.313302,2
2026-03-06 21:14:55.318342,2
2026-03-06 21:14:56.323487,2
2026-03-06 21:14:57.328137,2
2026-03-06 21:14:58.334575,2
2026-03-06 21:14:59.339327,2
2026-03-06 21:15:00.344322,2
2026-03-06 21:15:01.349451,2
2026-03-06 21:15:02.354311,2
2026-03-06 21:15:03.360268,2
2026-03-06 21:15:04.365412,2
2026-03-06 21:15:05.370472,2
2026-03-06 21:15:06.375592,2
2026-03-06 21:15:07.382281,2
2026-03-06 21:15:08.386441,2
2026-03-06 21:15:09.391748,2
2026-03-06 21:15:10.39648,2
2026-03-06 21:15:11.401538,2
2026-03-06 21:15:12.407558,2
2026-03-06 21:15:13.412663,2
2026-03-06 21:15:14.417497,2
2026-03-06 21:15:15.422638,2
2026-03-06 21:15:16.429592,2
2026-03-06 21:15:17.433679,2
2026-03-06 21:15:18.438906,2
2026-03-06 21:15:19.44377,2
2026-03-06 21:15:20.449105,2
2026-03-06 21:15:21.454772,2
2026-03-06 21:15:22.459751,2
2026-03-06 21:15:23.464779,2
2026-03-06 21:15:24.470215,2
2026-03-06 21:15:25.47647,2
2026-03-06 21:15:26.480917,2
2026-03-06 21:15:27.485767,2
2026-03-06 21:15:28.491169,2
2026-03-06 21:15:29.495899,2
2026-03-06 21:15:30.501786,2
2026-03-06 21:15:31.506844,2
2026-03-06 21:15:32.511858,2
2026-03-06 21:15:33.517045,2
2026-03-06 21:15:34.524039,2
2026-03-06 21:15:35.528324,2
2026-03-06 21:15:36.532964,2
2026-03-06 21:15:37.538079,2
2026-03-06 21:15:38.542861,2
2026-03-06 21:15:39.548982,2
2026-03-06 21:15:40.554139,2
2026-03-06 21:15:41.559199,2
2026-03-06 21:15:42.564292,2
2026-03-06 21:15:43.570926,2
2026-03-06 21:15:44.575172,2
2026-03-06 21:15:45.579879,2
2026-03-06 21:15:46.585116,2
2026-03-06 21:15:47.59025,2
2026-03-06 21:15:48.596212,2
2026-03-06 21:15:49.601193,2
2026-03-06 21:15:50.606038,2
2026-03-06 21:15:51.611102,2
2026-03-06 21:15:52.61783,2
2026-03-06 21:15:53.622441,2
2026-03-06 21:15:54.627124,2
2026-03-06 21:15:55.632028,2
2026-03-06 21:15:56.637056,2
2026-03-06 21:15:57.64325,2
2026-03-06 21:15:58.648147,2
2026-03-06 21:15:59.653217,2
2026-03-06 21:16:00.658027,2
2026-03-06 21:16:01.665015,2
2026-03-06 21:16:02.669436,2
2026-03-06 21:16:03.674203,2
2026-03-06 21:16:04.67942,2
2026-03-06 21:16:05.684203,2
2026-03-06 21:16:06.690602,2
2026-03-06 21:16:07.695393,2
2026-03-06 21:16:08.70059,2
2026-03-06 21:16:09.705808,2
2026-03-06 21:16:10.711429,2
