time,BOARD.HB_31.board_type
2026-03-06 21:14:18.312334,3
2026-03-06 21:14:18.347514,3
2026-03-06 21:14:19.356371,3
2026-03-06 21:14:20.367615,3
2026-03-06 21:14:21.376433,3
2026-03-06 21:14:22.385476,3
2026-03-06 21:14:23.394922,3
2026-03-06 21:14:24.403748,3
2026-03-06 21:14:25.411037,3
2026-03-06 21:14:26.416038,3
2026-03-06 21:14:27.424912,3
2026-03-06 21:14:28.433989,3
2026-03-06 21:14:29.444536,3
2026-03-06 21:14:30.453078,3
2026-03-06 21:14:31.461755,3
2026-03-06 21:14:32.471072,3
2026-03-06 21:14:33.479925,3
2026-03-06 21:14:34.488656,3
2026-03-06 21:14:35.498958,3
2026-03-06 21:14:36.507892,3
2026-03-06 21:14:37.517099,3
2026-03-06 21:14:38.52891,3
2026-03-06 21:14:39.537367,3
2026-03-06 21:14:40.542098,3
2026-03-06 21:14:41.551379,3
2026-03-06 21:14:42.560288,3
2026-03-06 21:14:43.569227,3
2026-03-06 21:14:44.578474,3
2026-03-06 21:14:45.587037,3
2026-03-06 21:14:46.595979,3
2026-03-06 21:14:47.607306,3
2026-03-06 21:14:48.615067,3
2026-03-06 21:14:49.624149,3
2026-03-06 21:14:50.63313,3
2026-03-06 21:14:51.642469,3
2026-03-06 21:14:52.651494,3
2026-03-06 21:14:53.660306,3
2026-03-06 21:14:54.669774,3
2026-03-06 21:14:55.6746,3
2026-03-06 21:14:56.685978,3
2026-03-06 21:14:57.693261,3
2026-03-06 21:14:58.702604,3
2026-03-06 21:14:59.711422,3
2026-03-06 21:15:00.720384,3
2026-03-06 21:15:01.729473,3
2026-03-06 21:15:02.738593,3
2026-03-06 21:15:03.747763,3
2026-03-06 21:15:04.757525,3
2026-03-06 21:15:05.767819,3
2026-03-06 21:15:06.776536,3
2026-03-06 21:15:07.786735,3
2026-03-06 21:15:08.7962,3
2026-03-06 21:15:09.800575,3
2026-03-06 21:15:10.809891,3
2026-03-06 21:15:11.818609,3
2026-03-06 21:15:12.827722,3
2026-03-06 21:15:13.836785,3
2026-03-06 21:15:14.847139,3
2026-03-06 21:15:15.855571,3
2026-03-06 21:15:16.865425,3
2026-03-06 21:15:17.873995,3
2026-03-06 21:15:18.883944,3
2026-03-06 21:15:19.892595,3
2026-03-06 21:15:20.902416,3
2026-03-06 21:15:21.911341,3
2026-03-06 21:15:22.921212,3
2026-03-06 21:15:23.92847,3
2026-03-06 21:15:24.93411,3
2026-03-06 21:15:25.942733,3
2026-03-06 21:15:26.952029,3
2026-03-06 21:15:27.961024,3
2026-03-06 21:15:28.970306,3
2026-03-06 21:15:29.97945,3
2026-03-06 21:15:30.988128,3
2026-03-06 21:15:31.997119,3
2026-03-06 21:15:33.008824,3
2026-03-06 21:15:34.017395,3
2026-03-06 21:15:35.026267,3
2026-03-06 21:15:36.036374,3
2026-03-06 21:15:37.046398,3
2026-03-06 21:15:38.055314,3
2026-03-06 21:15:39.060316,3
2026-03-06 21:15:40.069596,3
2026-03-06 21:15:41.078024,3
2026-03-06 21:15:42.089123,3
2026-03-06 21:15:43.097693,3
2026-03-06 21:15:44.106554,3
2026-03-06 21:15:45.115749,3
2026-03-06 21:15:46.12451,3
2026-03-06 21:15:47.133704,3
2026-03-06 21:15:48.14239,3
2026-03-06 21:15:49.151442,3
2026-03-06 21:15:50.16051,3
2026-03-06 21:15:51.170517,3
2026-03-06 21:15:52.180521,3
2026-03-06 21:15:53.185434,3
2026-03-06 21:15:54.194748,3
2026-03-06 21:15:55.203703,3
2026-03-06 21:15:56.213133,3
2026-03-06 21:15:57.221599,3
