time,RTD.CH4.raw_resistance_counts
2026-03-06 21:14:18.872738,17918321
2026-03-06 21:14:18.872743,17911413
2026-03-06 21:14:18.872749,17930416
2026-03-06 21:14:18.872755,17898357
2026-03-06 21:14:18.872761,17910618
2026-03-06 21:14:18.872767,17667705
2026-03-06 21:14:18.872773,17909789
2026-03-06 21:14:18.872779,17910700
2026-03-06 21:14:19.012091,18188132
2026-03-06 21:14:19.012098,17806299
2026-03-06 21:14:19.012103,17760168
2026-03-06 21:14:19.012107,17901337
2026-03-06 21:14:19.012112,17918871
2026-03-06 21:14:19.012116,17756316
2026-03-06 21:14:19.012121,17751952
2026-03-06 21:14:19.012126,17889704
2026-03-06 21:14:19.01213,17697720
2026-03-06 21:14:19.146881,17671256
2026-03-06 21:14:19.146909,17705633
2026-03-06 21:14:19.146917,17915428
2026-03-06 21:14:19.146948,17711079
2026-03-06 21:14:19.146961,17877448
2026-03-06 21:14:19.146974,17903452
2026-03-06 21:14:19.146981,17675846
2026-03-06 21:14:19.146993,17898964
2026-03-06 21:14:19.147005,17805705
2026-03-06 21:14:19.282118,17867589
2026-03-06 21:14:19.282129,17883934
2026-03-06 21:14:19.282134,17957220
2026-03-06 21:14:19.282138,17683428
2026-03-06 21:14:19.282143,17906268
2026-03-06 21:14:19.282147,17902090
2026-03-06 21:14:19.282151,17894444
2026-03-06 21:14:19.282155,17713490
2026-03-06 21:14:19.282164,17895439
2026-03-06 21:14:19.417902,17911258
2026-03-06 21:14:19.417957,17707192
2026-03-06 21:14:19.417979,17914503
2026-03-06 21:14:19.417993,17920808
2026-03-06 21:14:19.418017,17862289
2026-03-06 21:14:19.418042,17775920
2026-03-06 21:14:19.418056,17924764
2026-03-06 21:14:19.418079,17905705
2026-03-06 21:14:19.418104,17706833
2026-03-06 21:14:19.553296,17886715
2026-03-06 21:14:19.55334,17943836
2026-03-06 21:14:19.553373,17914358
2026-03-06 21:14:19.553406,17915865
2026-03-06 21:14:19.553444,17915896
2026-03-06 21:14:19.553475,17688232
2026-03-06 21:14:19.553519,17876411
2026-03-06 21:14:19.553542,17917293
2026-03-06 21:14:19.553602,17644197
2026-03-06 21:14:19.688044,17783919
2026-03-06 21:14:19.688129,17712161
2026-03-06 21:14:19.688182,17915245
2026-03-06 21:14:19.688254,17808229
2026-03-06 21:14:19.68833,17668525
2026-03-06 21:14:19.688369,17885839
2026-03-06 21:14:19.688431,17862752
2026-03-06 21:14:19.688502,17699012
2026-03-06 21:14:19.688526,17886884
2026-03-06 21:14:19.823406,17650177
2026-03-06 21:14:19.82345,17875223
2026-03-06 21:14:19.823494,17872078
2026-03-06 21:14:19.823544,17898057
2026-03-06 21:14:19.823582,17882246
2026-03-06 21:14:19.823642,17914333
2026-03-06 21:14:19.823671,17914102
2026-03-06 21:14:19.82372,17653669
2026-03-06 21:14:19.823766,17819601
2026-03-06 21:14:19.958681,17880358
2026-03-06 21:14:19.958792,17881070
2026-03-06 21:14:19.958896,17904053
2026-03-06 21:14:19.958998,17780365
2026-03-06 21:14:19.959103,17664383
2026-03-06 21:14:19.959215,17871585
2026-03-06 21:14:19.959321,17897772
2026-03-06 21:14:19.959416,17906428
2026-03-06 21:14:19.959451,17734491
2026-03-06 21:14:20.09708,18044468
2026-03-06 21:14:20.09712,18041929
2026-03-06 21:14:20.097143,17745177
2026-03-06 21:14:20.097165,17902699
2026-03-06 21:14:20.097196,17882503
2026-03-06 21:14:20.097227,17885791
2026-03-06 21:14:20.097245,17849989
2026-03-06 21:14:20.09728,17911166
2026-03-06 21:14:20.097312,17737445
2026-03-06 21:14:20.232186,17886404
2026-03-06 21:14:20.23222,17880591
2026-03-06 21:14:20.232245,17684934
2026-03-06 21:14:20.232272,17890499
2026-03-06 21:14:20.2323,17718103
2026-03-06 21:14:20.232329,17874960
2026-03-06 21:14:20.232358,17678974
2026-03-06 21:14:20.23239,17875721
2026-03-06 21:14:20.232425,17697186
2026-03-06 21:14:20.367104,17707158
2026-03-06 21:14:20.367137,17929996
2026-03-06 21:14:20.367172,17901118
2026-03-06 21:14:20.367204,17928543
2026-03-06 21:14:20.367232,17893764
2026-03-06 21:14:20.367246,17711125
2026-03-06 21:14:20.367276,17885089
2026-03-06 21:14:20.367307,17903923
2026-03-06 21:14:20.367331,17646346
2026-03-06 21:14:20.502981,18004606
2026-03-06 21:14:20.503017,17925731
2026-03-06 21:14:20.503062,17836171
2026-03-06 21:14:20.503101,17896577
2026-03-06 21:14:20.503132,17942420
2026-03-06 21:14:20.503148,17663100
2026-03-06 21:14:20.503182,17902487
2026-03-06 21:14:20.503201,17928973
2026-03-06 21:14:20.503224,17681181
2026-03-06 21:14:20.63829,17932789
2026-03-06 21:14:20.638333,17673160
2026-03-06 21:14:20.638367,17895050
2026-03-06 21:14:20.638408,17884386
2026-03-06 21:14:20.638442,17926457
2026-03-06 21:14:20.63848,17772646
2026-03-06 21:14:20.638514,17662775
2026-03-06 21:14:20.638555,17878488
2026-03-06 21:14:20.63859,17887621
2026-03-06 21:14:20.772906,17873746
2026-03-06 21:14:20.772923,17885427
2026-03-06 21:14:20.772931,17728611
2026-03-06 21:14:20.772942,17890002
2026-03-06 21:14:20.772949,17897904
2026-03-06 21:14:20.772961,17922488
2026-03-06 21:14:20.772971,17713928
2026-03-06 21:14:20.772981,17710498
2026-03-06 21:14:20.772991,17897690
2026-03-06 21:14:20.907671,17720652
2026-03-06 21:14:20.907712,17883403
2026-03-06 21:14:20.907744,17919629
2026-03-06 21:14:20.907777,17653954
2026-03-06 21:14:20.907788,17891866
2026-03-06 21:14:20.907814,17894059
2026-03-06 21:14:20.907827,17923038
2026-03-06 21:14:20.907833,17722354
2026-03-06 21:14:20.907849,17726624
2026-03-06 21:14:21.042864,17709690
2026-03-06 21:14:21.042916,17906418
2026-03-06 21:14:21.042965,17869886
2026-03-06 21:14:21.043016,17882300
2026-03-06 21:14:21.043052,17880108
2026-03-06 21:14:21.043072,17874303
2026-03-06 21:14:21.043094,17890608
2026-03-06 21:14:21.043112,17889869
2026-03-06 21:14:21.043139,17917886
2026-03-06 21:14:21.182209,18245271
2026-03-06 21:14:21.182306,18037902
2026-03-06 21:14:21.182396,17981669
2026-03-06 21:14:21.182476,17704180
2026-03-06 21:14:21.182508,17899044
2026-03-06 21:14:21.182566,17881558
2026-03-06 21:14:21.182609,17864700
2026-03-06 21:14:21.182651,17907712
2026-03-06 21:14:21.182694,17657729
2026-03-06 21:14:21.316908,17890042
2026-03-06 21:14:21.316978,17894034
2026-03-06 21:14:21.317044,17714409
2026-03-06 21:14:21.317111,17912574
2026-03-06 21:14:21.317182,17891519
2026-03-06 21:14:21.317213,17653201
2026-03-06 21:14:21.317248,17868548
2026-03-06 21:14:21.317289,17874373
2026-03-06 21:14:21.317313,17700375
2026-03-06 21:14:21.45236,17679216
2026-03-06 21:14:21.45243,17900319
2026-03-06 21:14:21.452495,17899511
2026-03-06 21:14:21.452559,17922853
2026-03-06 21:14:21.452616,17698660
2026-03-06 21:14:21.452675,17924026
2026-03-06 21:14:21.452734,17662787
2026-03-06 21:14:21.452789,17873963
2026-03-06 21:14:21.452851,17857544
2026-03-06 21:14:21.58715,17890794
2026-03-06 21:14:21.587259,17866617
2026-03-06 21:14:21.587346,17702170
2026-03-06 21:14:21.587435,17881030
2026-03-06 21:14:21.587506,17908295
2026-03-06 21:14:21.587546,17802951
2026-03-06 21:14:21.587586,17914345
2026-03-06 21:14:21.587667,17874583
2026-03-06 21:14:21.587708,17869118
2026-03-06 21:14:21.722138,17882605
2026-03-06 21:14:21.722215,17891746
2026-03-06 21:14:21.72228,17911790
2026-03-06 21:14:21.722343,17721207
2026-03-06 21:14:21.722409,17896937
2026-03-06 21:14:21.722473,17662637
2026-03-06 21:14:21.722541,17888246
2026-03-06 21:14:21.722608,17669503
2026-03-06 21:14:21.722652,17874198
2026-03-06 21:14:21.857415,17879365
2026-03-06 21:14:21.857512,17637755
2026-03-06 21:14:21.857604,17900312
2026-03-06 21:14:21.85769,17633990
2026-03-06 21:14:21.857791,17898958
2026-03-06 21:14:21.857882,17863554
2026-03-06 21:14:21.857954,17924530
2026-03-06 21:14:21.857998,17747600
2026-03-06 21:14:21.858025,17909560
2026-03-06 21:14:21.991902,17643744
2026-03-06 21:14:21.991986,17631986
2026-03-06 21:14:21.992017,17887384
2026-03-06 21:14:21.992082,17628303
2026-03-06 21:14:21.992112,17866614
2026-03-06 21:14:21.992193,17898472
2026-03-06 21:14:21.99228,17670437
2026-03-06 21:14:21.992324,17884447
2026-03-06 21:14:21.992369,17897417
2026-03-06 21:14:22.127663,17876806
2026-03-06 21:14:22.127747,17836301
2026-03-06 21:14:22.127835,17646042
2026-03-06 21:14:22.12791,17862222
2026-03-06 21:14:22.12804,17890854
2026-03-06 21:14:22.128077,17663984
2026-03-06 21:14:22.128091,17890391
2026-03-06 21:14:22.128104,17728236
2026-03-06 21:14:22.128123,17893971
2026-03-06 21:14:22.266576,18186899
2026-03-06 21:14:22.26664,18051131
2026-03-06 21:14:22.266723,17888749
2026-03-06 21:14:22.266822,17935972
2026-03-06 21:14:22.266885,17900947
2026-03-06 21:14:22.266929,17914680
2026-03-06 21:14:22.266957,17762981
2026-03-06 21:14:22.26699,17889696
2026-03-06 21:14:22.26703,17876263
2026-03-06 21:14:22.401536,17781655
2026-03-06 21:14:22.401596,17893269
2026-03-06 21:14:22.401656,17725311
2026-03-06 21:14:22.401724,17827485
2026-03-06 21:14:22.401786,17893779
2026-03-06 21:14:22.401844,17881312
2026-03-06 21:14:22.401904,17900592
2026-03-06 21:14:22.40196,17652216
2026-03-06 21:14:22.401987,17865662
2026-03-06 21:14:22.536709,17886812
2026-03-06 21:14:22.536787,17664287
2026-03-06 21:14:22.536863,17897379
2026-03-06 21:14:22.536947,17892679
2026-03-06 21:14:22.537023,17853277
2026-03-06 21:14:22.537077,17902525
2026-03-06 21:14:22.537101,17680963
2026-03-06 21:14:22.537138,17889712
2026-03-06 21:14:22.537207,17794465
2026-03-06 21:14:22.671215,17906118
2026-03-06 21:14:22.671248,17670710
2026-03-06 21:14:22.671288,17712353
2026-03-06 21:14:22.671321,17896954
2026-03-06 21:14:22.671355,17736337
2026-03-06 21:14:22.671378,17897967
2026-03-06 21:14:22.6714,17926618
2026-03-06 21:14:22.671418,17687296
2026-03-06 21:14:22.671429,17860762
2026-03-06 21:14:22.806421,17700936
2026-03-06 21:14:22.806457,17883908
2026-03-06 21:14:22.806492,17687830
2026-03-06 21:14:22.806524,17894559
2026-03-06 21:14:22.806552,17922126
2026-03-06 21:14:22.806567,17948212
2026-03-06 21:14:22.806578,17707716
2026-03-06 21:14:22.806593,17912714
2026-03-06 21:14:22.806606,17828913
2026-03-06 21:14:22.941302,17686599
2026-03-06 21:14:22.941338,17668149
2026-03-06 21:14:22.941369,17901212
2026-03-06 21:14:22.941398,17886527
2026-03-06 21:14:22.941419,17941329
2026-03-06 21:14:22.941439,17910605
2026-03-06 21:14:22.941466,17908860
2026-03-06 21:14:22.941496,17886586
2026-03-06 21:14:22.941505,17955763
2026-03-06 21:14:23.075973,17968059
2026-03-06 21:14:23.076004,17740093
2026-03-06 21:14:23.076014,17915275
2026-03-06 21:14:23.076035,17700264
2026-03-06 21:14:23.076048,17894124
2026-03-06 21:14:23.076064,17940144
2026-03-06 21:14:23.076082,17897662
2026-03-06 21:14:23.076094,17940424
2026-03-06 21:14:23.076112,17741070
2026-03-06 21:14:23.210773,17914702
2026-03-06 21:14:23.210817,17916670
2026-03-06 21:14:23.210861,17722750
2026-03-06 21:14:23.210906,17878405
2026-03-06 21:14:23.210942,17901278
2026-03-06 21:14:23.210955,17929543
2026-03-06 21:14:23.210973,17837244
2026-03-06 21:14:23.210996,17936582
2026-03-06 21:14:23.211023,17834810
2026-03-06 21:14:23.350075,18023562
2026-03-06 21:14:23.350111,18111655
2026-03-06 21:14:23.350139,17981348
2026-03-06 21:14:23.350171,17984478
2026-03-06 21:14:23.350201,17702437
2026-03-06 21:14:23.350231,17949945
2026-03-06 21:14:23.350261,17852819
2026-03-06 21:14:23.350303,17910751
2026-03-06 21:14:23.350334,17898105
2026-03-06 21:14:23.484854,17907352
2026-03-06 21:14:23.484891,17722084
2026-03-06 21:14:23.484927,17947702
2026-03-06 21:14:23.484961,17790908
2026-03-06 21:14:23.484994,17891634
2026-03-06 21:14:23.485021,17946254
2026-03-06 21:14:23.485043,17940262
2026-03-06 21:14:23.485073,17833644
2026-03-06 21:14:23.485104,17931528
2026-03-06 21:14:23.620409,17958103
2026-03-06 21:14:23.620437,17814564
2026-03-06 21:14:23.620452,17965935
2026-03-06 21:14:23.620473,17983808
2026-03-06 21:14:23.620485,17911863
2026-03-06 21:14:23.620504,17973459
2026-03-06 21:14:23.620519,17876490
2026-03-06 21:14:23.620533,17974454
2026-03-06 21:14:23.620553,17938963
2026-03-06 21:14:23.755136,17768213
2026-03-06 21:14:23.755193,17852684
2026-03-06 21:14:23.755242,17759481
2026-03-06 21:14:23.755293,17968672
2026-03-06 21:14:23.75534,17810247
2026-03-06 21:14:23.755387,17976432
2026-03-06 21:14:23.75544,17966346
2026-03-06 21:14:23.755489,17729264
2026-03-06 21:14:23.755537,17986680
2026-03-06 21:14:23.890353,17780090
2026-03-06 21:14:23.89038,17770327
2026-03-06 21:14:23.890394,17978959
2026-03-06 21:14:23.890514,17767329
2026-03-06 21:14:23.890591,17964725
2026-03-06 21:14:23.890635,17970914
2026-03-06 21:14:23.890665,17917015
2026-03-06 21:14:23.890705,18003921
2026-03-06 21:14:23.890736,17806734
2026-03-06 21:14:24.025508,17943174
2026-03-06 21:14:24.025583,17975034
2026-03-06 21:14:24.025644,17972931
2026-03-06 21:14:24.025707,17746915
2026-03-06 21:14:24.025745,17977656
2026-03-06 21:14:24.025804,17828911
2026-03-06 21:14:24.025828,17979804
2026-03-06 21:14:24.025871,18024302
2026-03-06 21:14:24.025891,17996870
2026-03-06 21:14:24.160245,17993714
2026-03-06 21:14:24.160296,17977883
2026-03-06 21:14:24.160333,17830867
2026-03-06 21:14:24.160369,17984543
2026-03-06 21:14:24.160409,17976254
2026-03-06 21:14:24.160446,17976379
2026-03-06 21:14:24.160489,17988688
2026-03-06 21:14:24.160528,17985949
2026-03-06 21:14:24.160542,18008821
2026-03-06 21:14:24.295051,17813070
2026-03-06 21:14:24.295084,17731314
2026-03-06 21:14:24.295112,17781111
2026-03-06 21:14:24.295139,17959313
2026-03-06 21:14:24.295171,17765965
2026-03-06 21:14:24.2952,17969892
2026-03-06 21:14:24.295228,17848938
2026-03-06 21:14:24.295256,17974821
2026-03-06 21:14:24.295287,18006849
2026-03-06 21:14:24.433963,18091619
2026-03-06 21:14:24.434013,17940832
2026-03-06 21:14:24.434053,18092184
2026-03-06 21:14:24.434095,18038098
2026-03-06 21:14:24.434136,18014244
2026-03-06 21:14:24.434187,17993767
2026-03-06 21:14:24.434227,17984310
2026-03-06 21:14:24.434266,17774292
2026-03-06 21:14:24.434301,17995768
2026-03-06 21:14:24.56897,18005525
2026-03-06 21:14:24.569025,18013659
2026-03-06 21:14:24.569071,17893824
2026-03-06 21:14:24.56912,18017155
2026-03-06 21:14:24.569169,17847499
2026-03-06 21:14:24.569217,18010530
2026-03-06 21:14:24.569266,18007913
2026-03-06 21:14:24.569293,17905985
2026-03-06 21:14:24.569326,18011194
2026-03-06 21:14:24.704194,17766346
2026-03-06 21:14:24.704265,17747667
2026-03-06 21:14:24.704332,18037421
2026-03-06 21:14:24.704392,17915975
2026-03-06 21:14:24.704451,17770390
2026-03-06 21:14:24.704511,18020829
2026-03-06 21:14:24.704574,17830843
2026-03-06 21:14:24.704603,18040000
2026-03-06 21:14:24.704643,17805736
2026-03-06 21:14:24.839743,18011541
2026-03-06 21:14:24.839794,18011884
2026-03-06 21:14:24.839832,17779002
2026-03-06 21:14:24.839857,18030129
2026-03-06 21:14:24.839906,17942015
2026-03-06 21:14:24.839949,18048893
2026-03-06 21:14:24.839997,17801666
2026-03-06 21:14:24.840035,18040983
2026-03-06 21:14:24.84006,17788243
2026-03-06 21:14:24.974307,18007451
2026-03-06 21:14:24.974373,18020115
2026-03-06 21:14:24.974443,18005726
2026-03-06 21:14:24.974506,18056174
2026-03-06 21:14:24.974574,17784262
2026-03-06 21:14:24.974611,18033063
2026-03-06 21:14:24.97465,17851907
2026-03-06 21:14:24.974687,18017315
2026-03-06 21:14:24.974715,17829170
2026-03-06 21:14:25.10938,17985132
2026-03-06 21:14:25.109444,17836985
2026-03-06 21:14:25.1095,18050736
2026-03-06 21:14:25.109555,18008583
2026-03-06 21:14:25.109614,17872160
2026-03-06 21:14:25.109672,18010382
2026-03-06 21:14:25.10973,18049604
2026-03-06 21:14:25.109779,17848436
2026-03-06 21:14:25.109804,18055423
2026-03-06 21:14:25.243745,18028889
2026-03-06 21:14:25.243783,18020932
2026-03-06 21:14:25.243793,18045493
2026-03-06 21:14:25.243819,17839749
2026-03-06 21:14:25.243829,18041226
2026-03-06 21:14:25.243851,17967867
2026-03-06 21:14:25.243867,17914260
2026-03-06 21:14:25.243886,18017369
2026-03-06 21:14:25.243904,17801949
2026-03-06 21:14:25.37937,17861415
2026-03-06 21:14:25.37942,17805519
2026-03-06 21:14:25.37945,18033411
2026-03-06 21:14:25.379485,18014506
2026-03-06 21:14:25.379515,17770194
2026-03-06 21:14:25.379681,18021857
2026-03-06 21:14:25.379866,17789885
2026-03-06 21:14:25.379968,18035455
2026-03-06 21:14:25.380042,18030152
2026-03-06 21:14:25.515955,18180010
2026-03-06 21:14:25.516016,18114858
2026-03-06 21:14:25.516066,18058241
2026-03-06 21:14:25.516118,18025385
2026-03-06 21:14:25.516178,17781767
2026-03-06 21:14:25.516235,17988233
2026-03-06 21:14:25.51627,18001243
2026-03-06 21:14:25.516306,17987118
2026-03-06 21:14:25.516323,18002113
2026-03-06 21:14:25.651211,18062794
2026-03-06 21:14:25.651274,18070585
2026-03-06 21:14:25.651332,18027045
2026-03-06 21:14:25.651393,17966118
2026-03-06 21:14:25.651453,18006248
2026-03-06 21:14:25.651503,18031610
2026-03-06 21:14:25.651523,17865395
2026-03-06 21:14:25.651554,18011826
2026-03-06 21:14:25.651589,17778211
2026-03-06 21:14:25.78592,17994877
2026-03-06 21:14:25.785938,18000909
2026-03-06 21:14:25.785947,18011024
2026-03-06 21:14:25.785955,18028454
2026-03-06 21:14:25.785965,17910645
2026-03-06 21:14:25.785973,18029296
2026-03-06 21:14:25.785984,17779484
2026-03-06 21:14:25.785995,17987560
2026-03-06 21:14:25.786001,17786944
2026-03-06 21:14:25.921187,17892907
2026-03-06 21:14:25.921269,17802441
2026-03-06 21:14:25.92134,17999256
2026-03-06 21:14:25.921416,17762796
2026-03-06 21:14:25.921517,18027496
2026-03-06 21:14:25.92155,18008776
2026-03-06 21:14:25.921587,18016472
2026-03-06 21:14:25.921637,17804170
2026-03-06 21:14:25.921663,17987570
2026-03-06 21:14:26.056662,17967112
2026-03-06 21:14:26.056749,17999409
2026-03-06 21:14:26.056822,17970632
2026-03-06 21:14:26.056887,17814236
2026-03-06 21:14:26.05696,17992135
2026-03-06 21:14:26.057025,18017619
2026-03-06 21:14:26.057059,18005876
2026-03-06 21:14:26.057119,18028484
2026-03-06 21:14:26.057141,17791165
2026-03-06 21:14:26.191244,17786944
2026-03-06 21:14:26.191275,17970098
2026-03-06 21:14:26.191296,17742402
2026-03-06 21:14:26.191318,17968219
2026-03-06 21:14:26.191341,17934933
2026-03-06 21:14:26.191361,17754491
2026-03-06 21:14:26.191384,17993250
2026-03-06 21:14:26.191404,17997782
2026-03-06 21:14:26.191422,17848889
2026-03-06 21:14:26.326553,17978474
2026-03-06 21:14:26.326606,18001841
2026-03-06 21:14:26.32665,17998482
2026-03-06 21:14:26.326693,17881011
2026-03-06 21:14:26.326736,17997077
2026-03-06 21:14:26.32678,17955803
2026-03-06 21:14:26.326819,18018067
2026-03-06 21:14:26.326857,17745645
2026-03-06 21:14:26.326869,17953081
2026-03-06 21:14:26.461289,17802378
2026-03-06 21:14:26.461368,17986565
2026-03-06 21:14:26.461446,18026506
2026-03-06 21:14:26.461523,17762521
2026-03-06 21:14:26.461569,17970199
2026-03-06 21:14:26.46163,17922239
2026-03-06 21:14:26.461683,17971329
2026-03-06 21:14:26.461735,17976589
2026-03-06 21:14:26.46176,17979639
2026-03-06 21:14:26.600172,18099580
2026-03-06 21:14:26.600267,18161950
2026-03-06 21:14:26.60034,18036364
2026-03-06 21:14:26.600409,18036058
2026-03-06 21:14:26.600486,17757943
2026-03-06 21:14:26.600557,18007063
2026-03-06 21:14:26.600627,17950790
2026-03-06 21:14:26.600698,17957783
2026-03-06 21:14:26.600734,17951108
2026-03-06 21:14:26.735385,17763521
2026-03-06 21:14:26.735455,17881683
2026-03-06 21:14:26.735517,17818162
2026-03-06 21:14:26.735581,17801491
2026-03-06 21:14:26.735645,17999153
2026-03-06 21:14:26.73571,17802841
2026-03-06 21:14:26.735773,17980111
2026-03-06 21:14:26.735838,17745640
2026-03-06 21:14:26.735889,17947749
2026-03-06 21:14:26.870543,17973229
2026-03-06 21:14:26.870595,17750630
2026-03-06 21:14:26.870639,18045763
2026-03-06 21:14:26.870677,17800543
2026-03-06 21:14:26.870718,18001044
2026-03-06 21:14:26.870757,18007205
2026-03-06 21:14:26.870798,17746972
2026-03-06 21:14:26.870838,17961871
2026-03-06 21:14:26.870875,17980854
2026-03-06 21:14:27.005839,17951515
2026-03-06 21:14:27.005928,17960501
2026-03-06 21:14:27.006008,17815127
2026-03-06 21:14:27.006051,17993772
2026-03-06 21:14:27.00611,17802912
2026-03-06 21:14:27.006206,17884791
2026-03-06 21:14:27.006249,17985360
2026-03-06 21:14:27.006284,17991303
2026-03-06 21:14:27.006325,17759144
2026-03-06 21:14:27.140273,17735953
2026-03-06 21:14:27.14032,17985127
2026-03-06 21:14:27.140337,17975996
2026-03-06 21:14:27.140366,18002668
2026-03-06 21:14:27.140389,17808464
2026-03-06 21:14:27.140415,17984115
2026-03-06 21:14:27.140445,18032428
2026-03-06 21:14:27.140465,17890289
2026-03-06 21:14:27.140498,18012594
2026-03-06 21:14:27.275013,17987130
2026-03-06 21:14:27.275073,17924641
2026-03-06 21:14:27.275128,17779400
2026-03-06 21:14:27.275186,17974678
2026-03-06 21:14:27.275235,17987247
2026-03-06 21:14:27.275264,17812241
2026-03-06 21:14:27.275284,18012233
2026-03-06 21:14:27.275312,17832320
2026-03-06 21:14:27.275336,18029042
2026-03-06 21:14:27.410288,18017809
2026-03-06 21:14:27.410342,18056487
2026-03-06 21:14:27.410396,18021236
2026-03-06 21:14:27.410441,18004881
2026-03-06 21:14:27.410489,17996147
2026-03-06 21:14:27.410543,18008554
2026-03-06 21:14:27.410594,18004308
2026-03-06 21:14:27.410641,18023209
2026-03-06 21:14:27.410659,18013442
2026-03-06 21:14:27.545267,18033271
2026-03-06 21:14:27.545318,17875968
2026-03-06 21:14:27.545355,18055627
2026-03-06 21:14:27.545413,17893991
2026-03-06 21:14:27.545451,18006889
2026-03-06 21:14:27.545504,18004068
2026-03-06 21:14:27.545548,17930521
2026-03-06 21:14:27.545591,17794058
2026-03-06 21:14:27.545645,18026080
2026-03-06 21:14:27.684639,18399339
2026-03-06 21:14:27.684693,18190084
2026-03-06 21:14:27.684751,18110950
2026-03-06 21:14:27.684806,17835361
2026-03-06 21:14:27.684864,18017819
2026-03-06 21:14:27.684916,18051647
2026-03-06 21:14:27.684967,18029072
2026-03-06 21:14:27.684988,17845911
2026-03-06 21:14:27.685022,17830115
2026-03-06 21:14:27.819486,18005271
2026-03-06 21:14:27.819541,18014565
2026-03-06 21:14:27.819592,17815718
2026-03-06 21:14:27.819639,18031057
2026-03-06 21:14:27.819687,18054292
2026-03-06 21:14:27.819734,18047596
2026-03-06 21:14:27.819783,18061929
2026-03-06 21:14:27.81983,17886639
2026-03-06 21:14:27.819847,18030541
2026-03-06 21:14:27.954429,17919966
2026-03-06 21:14:27.954512,18086101
2026-03-06 21:14:27.954589,18056622
2026-03-06 21:14:27.954674,18052987
2026-03-06 21:14:27.954736,18065780
2026-03-06 21:14:27.954793,17816851
2026-03-06 21:14:27.954834,18040396
2026-03-06 21:14:27.954875,18073375
2026-03-06 21:14:27.954929,17821337
2026-03-06 21:14:28.089374,17981544
2026-03-06 21:14:28.089456,17790139
2026-03-06 21:14:28.08954,18086400
2026-03-06 21:14:28.089622,17853819
2026-03-06 21:14:28.089707,18060421
2026-03-06 21:14:28.089757,18078833
2026-03-06 21:14:28.089783,17841430
2026-03-06 21:14:28.08983,18037762
2026-03-06 21:14:28.089854,18054257
2026-03-06 21:14:28.224619,18039828
2026-03-06 21:14:28.224673,18049254
2026-03-06 21:14:28.224718,17948877
2026-03-06 21:14:28.224765,18012731
2026-03-06 21:14:28.224813,18045893
