time,BOARD.HB_21.board_id
2026-03-06 21:14:18.311456,21
2026-03-06 21:14:18.318587,21
2026-03-06 21:14:19.128483,21
2026-03-06 21:14:20.134607,21
2026-03-06 21:14:21.139878,21
2026-03-06 21:14:22.146112,21
2026-03-06 21:14:23.150852,21
2026-03-06 21:14:24.155544,21
2026-03-06 21:14:25.161018,21
2026-03-06 21:14:26.166119,21
2026-03-06 21:14:27.172025,21
2026-03-06 21:14:28.17663,21
2026-03-06 21:14:29.181705,21
2026-03-06 21:14:30.187322,21
2026-03-06 21:14:31.193145,21
2026-03-06 21:14:32.197534,21
2026-03-06 21:14:33.202905,21
2026-03-06 21:14:34.207729,21
2026-03-06 21:14:35.212892,21
2026-03-06 21:14:36.218784,21
2026-03-06 21:14:37.224363,21
2026-03-06 21:14:38.228933,21
2026-03-06 21:14:39.234153,21
2026-03-06 21:14:40.240282,21
2026-03-06 21:14:41.245006,21
2026-03-06 21:14:42.25043,21
2026-03-06 21:14:43.255007,21
2026-03-06 21:14:44.260594,21
2026-03-06 21:14:45.266279,21
2026-03-06 21:14:46.271341,21
2026-03-06 21:14:47.276115,21
2026-03-06 21:14:48.281028,21
2026-03-06 21:14:49.28798,21
2026-03-06 21:14:50.292353,21
2026-03-06 21:14:51.297439,21
2026-03-06 21:14:52.302056,21
2026-03-06 21:14:53.307423,21
2026-03-06 21:14:54.313302,21
2026-03-06 21:14:55.318342,21
2026-03-06 21:14:56.323487,21
2026-03-06 21:14:57.328137,21
2026-03-06 21:14:58.334575,21
2026-03-06 21:14:59.339327,21
2026-03-06 21:15:00.344322,21
2026-03-06 21:15:01.349451,21
2026-03-06 21:15:02.354311,21
2026-03-06 21:15:03.360268,21
2026-03-06 21:15:04.365412,21
2026-03-06 21:15:05.370472,21
2026-03-06 21:15:06.375592,21
2026-03-06 21:15:07.382281,21
2026-03-06 21:15:08.386441,21
2026-03-06 21:15:09.391748,21
2026-03-06 21:15:10.39648,21
2026-03-06 21:15:11.401538,21
2026-03-06 21:15:12.407558,21
2026-03-06 21:15:13.412663,21
2026-03-06 21:15:14.417497,21
2026-03-06 21:15:15.422638,21
2026-03-06 21:15:16.429592,21
2026-03-06 21:15:17.433679,21
2026-03-06 21:15:18.438906,21
2026-03-06 21:15:19.44377,21
2026-03-06 21:15:20.449105,21
2026-03-06 21:15:21.454772,21
2026-03-06 21:15:22.459751,21
2026-03-06 21:15:23.464779,21
2026-03-06 21:15:24.470215,21
2026-03-06 21:15:25.47647,21
2026-03-06 21:15:26.480917,21
2026-03-06 21:15:27.485767,21
2026-03-06 21:15:28.491169,21
2026-03-06 21:15:29.495899,21
2026-03-06 21:15:30.501786,21
2026-03-06 21:15:31.506844,21
2026-03-06 21:15:32.511858,21
2026-03-06 21:15:33.517045,21
2026-03-06 21:15:34.524039,21
2026-03-06 21:15:35.528324,21
2026-03-06 21:15:36.532964,21
2026-03-06 21:15:37.538079,21
2026-03-06 21:15:38.542861,21
2026-03-06 21:15:39.548982,21
2026-03-06 21:15:40.554139,21
2026-03-06 21:15:41.559199,21
2026-03-06 21:15:42.564292,21
2026-03-06 21:15:43.570926,21
2026-03-06 21:15:44.575172,21
2026-03-06 21:15:45.579879,21
2026-03-06 21:15:46.585116,21
2026-03-06 21:15:47.59025,21
2026-03-06 21:15:48.596212,21
2026-03-06 21:15:49.601193,21
2026-03-06 21:15:50.606038,21
2026-03-06 21:15:51.611102,21
2026-03-06 21:15:52.61783,21
2026-03-06 21:15:53.622441,21
2026-03-06 21:15:54.627124,21
2026-03-06 21:15:55.632028,21
2026-03-06 21:15:56.637056,21
2026-03-06 21:15:57.64325,21
2026-03-06 21:15:58.648147,21
2026-03-06 21:15:59.653217,21
2026-03-06 21:16:00.658027,21
2026-03-06 21:16:01.665015,21
2026-03-06 21:16:02.669436,21
2026-03-06 21:16:03.674203,21
2026-03-06 21:16:04.67942,21
2026-03-06 21:16:05.684203,21
2026-03-06 21:16:06.690602,21
2026-03-06 21:16:07.695393,21
2026-03-06 21:16:08.70059,21
2026-03-06 21:16:09.705808,21
2026-03-06 21:16:10.711429,21
2026-03-06 21:16:11.716721,21
2026-03-06 21:16:12.721718,21
2026-03-06 21:16:13.726785,21
2026-03-06 21:16:14.731786,21
2026-03-06 21:16:15.737715,21
2026-03-06 21:16:16.742885,21
2026-03-06 21:16:17.747667,21
2026-03-06 21:16:18.752827,21
2026-03-06 21:16:19.758959,21
2026-03-06 21:16:20.763433,21
2026-03-06 21:16:21.768405,21
2026-03-06 21:16:22.773419,21
2026-03-06 21:16:23.778508,21
2026-03-06 21:16:24.784561,21
2026-03-06 21:16:25.789579,21
2026-03-06 21:16:26.794683,21
2026-03-06 21:16:27.80009,21
2026-03-06 21:16:28.80634,21
2026-03-06 21:16:29.811042,21
2026-03-06 21:16:30.815819,21
2026-03-06 21:16:31.820572,21
2026-03-06 21:16:32.82591,21
2026-03-06 21:16:33.832221,21
2026-03-06 21:16:34.836928,21
2026-03-06 21:16:35.841986,21
2026-03-06 21:16:36.846797,21
2026-03-06 21:16:37.853405,21
2026-03-06 21:16:38.858264,21
2026-03-06 21:16:39.863206,21
2026-03-06 21:16:40.868018,21
2026-03-06 21:16:41.873388,21
2026-03-06 21:16:42.879099,21
