time,RTD_Cal.CH20.timestamp_ns
2026-03-06 21:14:19.149177,1772831659149146209
2026-03-06 21:14:19.283216,1772831659283201116
2026-03-06 21:14:19.4193,1772831659419233519
2026-03-06 21:14:19.555773,1772831659555673415
2026-03-06 21:14:19.690433,1772831659690361580
2026-03-06 21:14:19.828503,1772831659828453149
2026-03-06 21:14:19.962401,1772831659962354668
2026-03-06 21:14:20.098409,1772831660098382077
2026-03-06 21:14:20.233532,1772831660233514752
2026-03-06 21:14:20.369045,1772831660369034731
2026-03-06 21:14:20.504667,1772831660504653096
2026-03-06 21:14:20.640325,1772831660640307287
2026-03-06 21:14:20.773991,1772831660773824151
2026-03-06 21:14:20.909283,1772831660909269276
2026-03-06 21:14:21.043943,1772831661043930974
2026-03-06 21:14:21.185885,1772831661185852930
2026-03-06 21:14:21.318441,1772831661318422208
2026-03-06 21:14:21.454773,1772831661454740029
2026-03-06 21:14:21.589075,1772831661589039616
2026-03-06 21:14:21.724376,1772831661724319561
2026-03-06 21:14:21.859924,1772831661859891455
2026-03-06 21:14:21.994243,1772831661994217749
2026-03-06 21:14:22.129838,1772831662129808617
2026-03-06 21:14:22.268146,1772831662268123255
2026-03-06 21:14:22.403797,1772831662403747220
2026-03-06 21:14:22.540068,1772831662540029532
2026-03-06 21:14:22.672231,1772831662672221934
2026-03-06 21:14:22.807687,1772831662807674968
2026-03-06 21:14:22.943009,1772831662942901878
2026-03-06 21:14:23.077867,1772831663077777400
2026-03-06 21:14:23.211579,1772831663211557905
2026-03-06 21:14:23.351573,1772831663351536357
2026-03-06 21:14:23.485983,1772831663485942514
2026-03-06 21:14:23.621534,1772831663621481473
2026-03-06 21:14:23.757102,1772831663757058469
2026-03-06 21:14:23.893995,1772831663893948408
2026-03-06 21:14:24.02773,1772831664027712419
2026-03-06 21:14:24.161219,1772831664161187232
2026-03-06 21:14:24.296296,1772831664296266961
2026-03-06 21:14:24.435917,1772831664435877091
2026-03-06 21:14:24.570528,1772831664570512309
2026-03-06 21:14:24.706113,1772831664706097626
2026-03-06 21:14:24.842187,1772831664842146567
2026-03-06 21:14:24.976584,1772831664976561473
2026-03-06 21:14:25.111083,1772831665111071375
2026-03-06 21:14:25.244876,1772831665244854612
2026-03-06 21:14:25.382872,1772831665382845101
2026-03-06 21:14:25.51739,1772831665517362946
2026-03-06 21:14:25.652798,1772831665652774895
2026-03-06 21:14:25.787018,1772831665786979866
2026-03-06 21:14:25.922782,1772831665922743890
2026-03-06 21:14:26.058518,1772831666058501013
2026-03-06 21:14:26.192845,1772831666192780048
2026-03-06 21:14:26.327967,1772831666327927303
2026-03-06 21:14:26.463509,1772831666463479333
2026-03-06 21:14:26.605368,1772831666605342717
2026-03-06 21:14:26.737379,1772831666737362701
2026-03-06 21:14:26.872156,1772831666872116783
2026-03-06 21:14:27.007989,1772831667007953655
2026-03-06 21:14:27.142316,1772831667142273242
2026-03-06 21:14:27.276291,1772831667276279510
2026-03-06 21:14:27.411876,1772831667411848790
2026-03-06 21:14:27.547695,1772831667547615186
2026-03-06 21:14:27.686476,1772831667686458858
2026-03-06 21:14:27.82187,1772831667821849899
2026-03-06 21:14:27.956421,1772831667956389355
2026-03-06 21:14:28.091329,1772831668091308892
2026-03-06 21:14:28.226423,1772831668226409148
2026-03-06 21:14:28.361128,1772831668361080618
2026-03-06 21:14:28.496055,1772831668496038036
2026-03-06 21:14:28.632147,1772831668632133041
2026-03-06 21:14:28.770703,1772831668770643846
2026-03-06 21:14:28.905544,1772831668905518721
2026-03-06 21:14:29.04087,1772831669040846015
2026-03-06 21:14:29.174032,1772831669174017402
2026-03-06 21:14:29.31064,1772831669310533563
2026-03-06 21:14:29.446209,1772831669446178918
2026-03-06 21:14:29.580522,1772831669580498473
2026-03-06 21:14:29.715514,1772831669715449187
2026-03-06 21:14:29.854455,1772831669854397924
2026-03-06 21:14:29.990066,1772831669990019215
2026-03-06 21:14:30.124132,1772831670124119228
2026-03-06 21:14:30.259891,1772831670259869029
2026-03-06 21:14:30.3952,1772831670395175833
2026-03-06 21:14:30.53247,1772831670532446684
2026-03-06 21:14:30.66521,1772831670665200853
2026-03-06 21:14:30.801359,1772831670801325705
2026-03-06 21:14:30.937705,1772831670937674967
2026-03-06 21:14:31.074954,1772831671074877051
2026-03-06 21:14:31.209408,1772831671209315209
2026-03-06 21:14:31.342861,1772831671342853432
2026-03-06 21:14:31.478923,1772831671478910838
2026-03-06 21:14:31.613514,1772831671613506410
2026-03-06 21:14:31.748395,1772831671748384969
2026-03-06 21:14:31.884954,1772831671884932808
2026-03-06 21:14:32.022847,1772831672022833546
2026-03-06 21:14:32.158693,1772831672158681167
2026-03-06 21:14:32.292706,1772831672292644641
2026-03-06 21:14:32.428067,1772831672428052024
2026-03-06 21:14:32.563223,1772831672563211503
2026-03-06 21:14:32.699367,1772831672699340340
2026-03-06 21:14:32.832136,1772831672832121839
2026-03-06 21:14:32.969982,1772831672969961993
2026-03-06 21:14:33.106842,1772831673106817941
2026-03-06 21:14:33.242229,1772831673242179313
2026-03-06 21:14:33.387372,1772831673387329457
2026-03-06 21:14:33.511771,1772831673511761538
2026-03-06 21:14:33.646435,1772831673646396033
2026-03-06 21:14:33.78208,1772831673782035627
2026-03-06 21:14:33.918535,1772831673918519334
2026-03-06 21:14:34.053357,1772831674053293733
2026-03-06 21:14:34.192418,1772831674192338846
2026-03-06 21:14:34.326483,1772831674326471860
2026-03-06 21:14:34.461541,1772831674461530175
2026-03-06 21:14:34.596705,1772831674596688966
2026-03-06 21:14:34.731076,1772831674731055971
2026-03-06 21:14:34.86525,1772831674865239855
2026-03-06 21:14:35.000972,1772831675000949252
2026-03-06 21:14:35.137083,1772831675137062532
2026-03-06 21:14:35.275656,1772831675275647597
2026-03-06 21:14:35.411298,1772831675411283155
2026-03-06 21:14:35.547106,1772831675547092622
2026-03-06 21:14:35.681874,1772831675681862199
2026-03-06 21:14:35.816649,1772831675816633250
2026-03-06 21:14:35.952273,1772831675952247105
2026-03-06 21:14:36.086443,1772831676086424302
2026-03-06 21:14:36.223016,1772831676222979958
2026-03-06 21:14:36.360146,1772831676360136175
2026-03-06 21:14:36.49563,1772831676495605664
2026-03-06 21:14:36.630217,1772831676630198481
2026-03-06 21:14:36.767312,1772831676767286163
2026-03-06 21:14:36.901862,1772831676901840347
2026-03-06 21:14:37.03529,1772831677035270292
2026-03-06 21:14:37.171246,1772831677171229639
2026-03-06 21:14:37.307363,1772831677307342122
2026-03-06 21:14:37.445723,1772831677445711960
2026-03-06 21:14:37.57927,1772831677579227539
2026-03-06 21:14:37.715415,1772831677715393430
2026-03-06 21:14:37.849055,1772831677849044167
2026-03-06 21:14:37.984685,1772831677984667883
2026-03-06 21:14:38.120133,1772831678120114655
2026-03-06 21:14:38.254746,1772831678254731248
2026-03-06 21:14:38.388953,1772831678388943318
2026-03-06 21:14:38.529917,1772831678529899857
2026-03-06 21:14:38.665617,1772831678665599497
2026-03-06 21:14:38.800806,1772831678800780783
2026-03-06 21:14:38.934368,1772831678934357381
2026-03-06 21:14:39.069478,1772831679069455468
2026-03-06 21:14:39.204644,1772831679204636281
2026-03-06 21:14:39.340458,1772831679340446082
2026-03-06 21:14:39.475548,1772831679475489098
2026-03-06 21:14:39.613962,1772831679613951626
2026-03-06 21:14:39.748707,1772831679748698115
2026-03-06 21:14:39.885228,1772831679885210639
2026-03-06 21:14:40.018683,1772831680018665402
2026-03-06 21:14:40.154271,1772831680154251522
2026-03-06 21:14:40.288468,1772831680288459315
2026-03-06 21:14:40.424759,1772831680424737540
2026-03-06 21:14:40.562937,1772831680562902995
2026-03-06 21:14:40.699374,1772831680699359375
2026-03-06 21:14:40.832912,1772831680832900888
2026-03-06 21:14:40.968858,1772831680968842936
2026-03-06 21:14:41.105191,1772831681105156597
2026-03-06 21:14:41.241402,1772831681241379165
2026-03-06 21:14:41.373536,1772831681373518509
2026-03-06 21:14:41.508516,1772831681508505104
2026-03-06 21:14:41.643579,1772831681643566774
2026-03-06 21:14:41.781924,1772831681781915277
2026-03-06 21:14:41.920344,1772831681920315126
2026-03-06 21:14:42.052556,1772831682052546189
2026-03-06 21:14:42.19009,1772831682190067942
2026-03-06 21:14:42.322655,1772831682322644410
2026-03-06 21:14:42.457723,1772831682457712701
2026-03-06 21:14:42.593213,1772831682593194613
2026-03-06 21:14:42.727459,1772831682727447906
2026-03-06 21:14:42.867103,1772831682867090315
2026-03-06 21:14:43.001335,1772831683001320155
2026-03-06 21:14:43.137118,1772831683137094514
2026-03-06 21:14:43.271619,1772831683271608810
2026-03-06 21:14:43.407302,1772831683407287764
2026-03-06 21:14:43.541057,1772831683541045972
2026-03-06 21:14:43.675691,1772831683675680132
2026-03-06 21:14:43.812123,1772831683812105609
2026-03-06 21:14:43.950862,1772831683950843728
2026-03-06 21:14:44.086226,1772831684086206917
2026-03-06 21:14:44.221553,1772831684221539989
2026-03-06 21:14:44.355813,1772831684355797036
2026-03-06 21:14:44.490044,1772831684490032713
2026-03-06 21:14:44.626053,1772831684626036002
2026-03-06 21:14:44.759373,1772831684759366243
2026-03-06 21:14:44.895597,1772831684895577464
2026-03-06 21:14:45.034755,1772831685034741914
2026-03-06 21:14:45.172018,1772831685171980217
2026-03-06 21:14:45.306764,1772831685306735586
2026-03-06 21:14:45.441614,1772831685441583119
2026-03-06 21:14:45.573668,1772831685573639515
2026-03-06 21:14:45.710426,1772831685710397325
2026-03-06 21:14:45.843783,1772831685843731889
2026-03-06 21:14:45.979972,1772831685979937079
2026-03-06 21:14:46.118855,1772831686118777551
2026-03-06 21:14:46.254691,1772831686254645063
2026-03-06 21:14:46.388476,1772831686388445198
2026-03-06 21:14:46.524441,1772831686524387867
2026-03-06 21:14:46.661987,1772831686661950133
2026-03-06 21:14:46.795918,1772831686795899693
2026-03-06 21:14:46.930226,1772831686930181159
2026-03-06 21:14:47.06387,1772831687063858520
2026-03-06 21:14:47.20345,1772831687203435604
2026-03-06 21:14:47.33694,1772831687336930776
2026-03-06 21:14:47.472618,1772831687472600941
2026-03-06 21:14:47.608362,1772831687608346774
2026-03-06 21:14:47.74515,1772831687745135512
2026-03-06 21:14:47.879968,1772831687879927356
2026-03-06 21:14:48.015156,1772831688015132537
2026-03-06 21:14:48.14872,1772831688148710083
2026-03-06 21:14:48.288101,1772831688288083449
2026-03-06 21:14:48.422447,1772831688422436393
2026-03-06 21:14:48.557515,1772831688557490203
2026-03-06 21:14:48.695498,1772831688695475418
2026-03-06 21:14:48.827921,1772831688827908168
2026-03-06 21:14:48.964709,1772831688964692346
2026-03-06 21:14:49.099185,1772831689099154862
2026-03-06 21:14:49.233139,1772831689233118707
2026-03-06 21:14:49.370715,1772831689370706892
2026-03-06 21:14:49.506409,1772831689506392031
2026-03-06 21:14:49.641681,1772831689641667126
2026-03-06 21:14:49.777318,1772831689777303200
2026-03-06 21:14:49.910923,1772831689910905354
2026-03-06 21:14:50.048846,1772831690048828661
2026-03-06 21:14:50.181146,1772831690181138020
2026-03-06 21:14:50.318959,1772831690318923895
2026-03-06 21:14:50.457875,1772831690457851348
2026-03-06 21:14:50.592304,1772831690592279448
2026-03-06 21:14:50.727997,1772831690727929959
2026-03-06 21:14:50.86078,1772831690860731169
2026-03-06 21:14:50.995265,1772831690995147280
2026-03-06 21:14:51.131189,1772831691131167332
2026-03-06 21:14:51.264798,1772831691264767950
2026-03-06 21:14:51.400328,1772831691400140859
2026-03-06 21:14:51.539418,1772831691539398813
2026-03-06 21:14:51.674839,1772831691674823087
2026-03-06 21:14:51.810001,1772831691809991214
2026-03-06 21:14:51.944592,1772831691944570068
