time,BOARD.HB_31.engine_state
2026-03-06 21:14:18.312334,0
2026-03-06 21:14:18.347514,0
2026-03-06 21:14:19.356371,0
2026-03-06 21:14:20.367615,0
2026-03-06 21:14:21.376433,0
2026-03-06 21:14:22.385476,0
2026-03-06 21:14:23.394922,0
2026-03-06 21:14:24.403748,0
2026-03-06 21:14:25.411037,0
2026-03-06 21:14:26.416038,0
2026-03-06 21:14:27.424912,0
2026-03-06 21:14:28.433989,0
2026-03-06 21:14:29.444536,0
2026-03-06 21:14:30.453078,0
2026-03-06 21:14:31.461755,0
2026-03-06 21:14:32.471072,0
2026-03-06 21:14:33.479925,0
2026-03-06 21:14:34.488656,0
2026-03-06 21:14:35.498958,0
2026-03-06 21:14:36.507892,0
2026-03-06 21:14:37.517099,0
2026-03-06 21:14:38.52891,0
2026-03-06 21:14:39.537367,0
2026-03-06 21:14:40.542098,0
2026-03-06 21:14:41.551379,0
2026-03-06 21:14:42.560288,0
2026-03-06 21:14:43.569227,0
2026-03-06 21:14:44.578474,0
2026-03-06 21:14:45.587037,0
2026-03-06 21:14:46.595979,0
2026-03-06 21:14:47.607306,0
2026-03-06 21:14:48.615067,0
2026-03-06 21:14:49.624149,0
2026-03-06 21:14:50.63313,0
2026-03-06 21:14:51.642469,0
2026-03-06 21:14:52.651494,0
2026-03-06 21:14:53.660306,0
2026-03-06 21:14:54.669774,0
2026-03-06 21:14:55.6746,0
2026-03-06 21:14:56.685978,0
2026-03-06 21:14:57.693261,0
2026-03-06 21:14:58.702604,0
2026-03-06 21:14:59.711422,0
2026-03-06 21:15:00.720384,0
2026-03-06 21:15:01.729473,0
2026-03-06 21:15:02.738593,0
2026-03-06 21:15:03.747763,0
2026-03-06 21:15:04.757525,0
2026-03-06 21:15:05.767819,0
2026-03-06 21:15:06.776536,0
2026-03-06 21:15:07.786735,0
2026-03-06 21:15:08.7962,0
2026-03-06 21:15:09.800575,0
2026-03-06 21:15:10.809891,0
2026-03-06 21:15:11.818609,0
2026-03-06 21:15:12.827722,0
2026-03-06 21:15:13.836785,0
2026-03-06 21:15:14.847139,0
2026-03-06 21:15:15.855571,0
2026-03-06 21:15:16.865425,0
2026-03-06 21:15:17.873995,0
2026-03-06 21:15:18.883944,0
2026-03-06 21:15:19.892595,0
2026-03-06 21:15:20.902416,0
2026-03-06 21:15:21.911341,0
2026-03-06 21:15:22.921212,0
2026-03-06 21:15:23.92847,0
2026-03-06 21:15:24.93411,0
2026-03-06 21:15:25.942733,0
2026-03-06 21:15:26.952029,0
2026-03-06 21:15:27.961024,0
2026-03-06 21:15:28.970306,0
2026-03-06 21:15:29.97945,0
2026-03-06 21:15:30.988128,0
2026-03-06 21:15:31.997119,0
2026-03-06 21:15:33.008824,0
2026-03-06 21:15:34.017395,0
2026-03-06 21:15:35.026267,0
2026-03-06 21:15:36.036374,0
2026-03-06 21:15:37.046398,0
2026-03-06 21:15:38.055314,0
2026-03-06 21:15:39.060316,0
2026-03-06 21:15:40.069596,0
2026-03-06 21:15:41.078024,0
2026-03-06 21:15:42.089123,0
2026-03-06 21:15:43.097693,0
2026-03-06 21:15:44.106554,0
2026-03-06 21:15:45.115749,0
2026-03-06 21:15:46.12451,0
2026-03-06 21:15:47.133704,0
2026-03-06 21:15:48.14239,0
2026-03-06 21:15:49.151442,0
2026-03-06 21:15:50.16051,0
2026-03-06 21:15:51.170517,0
2026-03-06 21:15:52.180521,0
2026-03-06 21:15:53.185434,0
2026-03-06 21:15:54.194748,0
2026-03-06 21:15:55.203703,0
2026-03-06 21:15:56.213133,0
2026-03-06 21:15:57.221599,0
2026-03-06 21:15:58.230945,0
2026-03-06 21:15:59.240035,0
2026-03-06 21:16:00.249521,0
2026-03-06 21:16:01.25852,0
2026-03-06 21:16:02.267524,0
2026-03-06 21:16:03.276525,0
2026-03-06 21:16:04.285584,0
2026-03-06 21:16:05.295156,0
2026-03-06 21:16:06.304093,0
2026-03-06 21:16:07.31257,0
2026-03-06 21:16:08.317982,0
2026-03-06 21:16:09.327774,0
2026-03-06 21:16:10.337014,0
2026-03-06 21:16:11.345947,0
2026-03-06 21:16:12.355725,0
2026-03-06 21:16:13.365054,0
2026-03-06 21:16:14.373882,0
2026-03-06 21:16:15.382866,0
