time,PT_Cal.GSE_High.raw_adc
2026-03-06 21:18:03.693448,570915903
2026-03-06 21:18:03.693588,570636129
2026-03-06 21:18:03.693693,570600398
2026-03-06 21:18:03.693747,570805342
2026-03-06 21:18:03.693805,570798601
2026-03-06 21:18:03.793527,570874106
2026-03-06 21:18:03.793655,570855903
2026-03-06 21:18:03.793712,570783095
2026-03-06 21:18:03.793779,570787139
2026-03-06 21:18:03.793844,570801971
2026-03-06 21:18:03.7939,570715005
2026-03-06 21:18:03.79399,570965118
2026-03-06 21:18:03.794048,570874106
2026-03-06 21:18:03.79425,570783095
2026-03-06 21:18:03.893121,570852533
2026-03-06 21:18:03.893169,570636129
2026-03-06 21:18:03.893203,570692084
2026-03-06 21:18:03.893224,570564668
2026-03-06 21:18:03.893256,570685342
2026-03-06 21:18:03.893277,570816129
2026-03-06 21:18:03.8933,570470960
2026-03-06 21:18:03.89333,570712308
2026-03-06 21:18:03.893354,570667814
2026-03-06 21:18:03.997316,570810734
2026-03-06 21:18:03.997455,570678601
2026-03-06 21:18:03.997534,570866016
2026-03-06 21:18:03.997588,570644893
2026-03-06 21:18:03.9977,570777027
2026-03-06 21:18:03.997801,570726466
2026-03-06 21:18:03.99786,570810734
2026-03-06 21:18:03.997911,570816803
2026-03-06 21:18:03.998037,570768263
2026-03-06 21:18:04.097107,570661073
2026-03-06 21:18:04.097173,570642196
